root_id,n_old_exchange_operator,m,current_real_rotation_period,collision,R_derived_from_current_AB,theta_derived_from_current_AB,R_drift_from_initial,theta_drift_from_initial,pair_norm_drift,closure_drift_abs,pair_return_residual,L_A,N_eff_A,L_B,N_eff_B
R620_117,620,117,1240,341,0.6878251911141453,0.9779473905529519,0.0,0.0,7.105427357601002e-15,1.8794220242973724e-16,0.4668907277118272,0.0011414593257439492,13.471405131323797,0.004385551438703995,29.17833205923151
R620_117,620,117,1240,342,0.6878251911141453,0.9779473905529519,0.0,0.0,2.6645352591003757e-15,1.5534240439808174e-16,1.3256617130547004,0.005154990756922129,31.8224333816485,0.00021172228565645982,2.1556819791016895
R620_117,620,117,1240,343,0.6878251911141453,0.9779473905529519,0.0,0.0,7.105427357601002e-15,2.573475601985878e-16,1.8737384216904769,0.002514367253741763,21.492437144409593,0.0033076774242487873,25.028378522847454
R620_117,620,117,1240,344,0.6878251911141453,0.9779473905529519,0.0,0.0,5.773159728050814e-15,2.7921716770079266e-16,1.9826685532376238,0.0003902012762126664,5.920378622237487,0.004954290217246812,31.15364080414186
R620_117,620,117,1240,345,0.6878251911141453,0.9779473905529519,0.0,0.0,6.217248937900877e-15,2.6347253540996436e-16,1.6269222397823566,0.00480974485184988,30.66325517143318,0.0005623012065820512,8.207084931708232
R620_117,620,117,1240,346,0.6878251911141453,0.9779473905529519,0.0,0.0,6.661338147750939e-15,1.8576653505746407e-16,0.8898754606275028,0.0036404528988186083,26.37654307664495,0.0021271521734944135,19.547917970026152
R620_117,620,117,1240,347,0.6878251911141453,0.9779473905529519,0.0,0.0,8.881784197001252e-16,8.454995650596748e-17,0.055730719373266166,0.00018821481756107214,1.2482066789325312,0.005197642980625685,31.96282069616661
R620_117,620,117,1240,348,0.6878251911141453,0.9779473905529519,0.0,0.0,4.440892098500626e-15,9.114040124299255e-17,0.9882753351940264,0.0041360513909612165,28.269906909707448,0.0014867164238012202,15.849365279298079
R620_117,620,117,1240,349,0.6878251911141453,0.9779473905529519,0.0,0.0,4.884981308350689e-15,1.9990180168337772e-16,1.6891986501717247,0.004489498016543624,29.548858231448374,0.0009959416860654802,12.343849169589028
R620_117,620,117,1240,350,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,1.3322676295501878e-14,1.8973755823451623e-16,1.9942258268952944,0.0002322254458685768,2.7780189220623095,0.005124559988334793,31.721905378293638
R620_117,620,117,1240,351,0.6878251911141453,0.9779473905529519,0.0,0.0,5.773159728050814e-15,1.8908337129749893e-16,1.8318678896216278,0.0031453512068105247,24.344856006283532,0.002690819614656328,22.325097761442183
R620_117,620,117,1240,352,0.6878251911141453,0.9779473905529519,0.0,0.0,7.549516567451064e-15,1.5963355434859448e-16,1.2401765384127685,0.0050099371776512,31.34045363774952,0.00033183885869864755,4.95218866807057
R620_117,620,117,1240,353,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,5.329070518200751e-15,1.400783350697808e-16,0.3578260025893144,0.000663396633485102,9.319189862585919,0.004731876612633393,30.395915709722527
R620_117,620,117,1240,354,0.6878251911141453,0.9779473905529519,0.0,0.0,5.329070518200751e-15,1.8050136971910746e-16,0.6083879276179904,0.0019487295591253022,18.587421255180587,0.0037844237916197124,26.93973622255648
R620_117,620,117,1240,355,0.6878251911141453,0.9779473905529519,0.0,0.0,8.881784197001252e-15,1.6051065353840515e-16,1.4320144652294595,0.005206629582581673,31.99232364156012,0.00018411948148841517,1.0515255497035119
R620_117,620,117,1240,356,0.6878251911141453,0.9779473905529519,0.0,0.0,9.769962616701378e-15,2.1008410895415972e-16,1.920020916564655,0.001656533535679512,16.904193167604845,0.0040098417229311,27.799510588694126
R620_117,620,117,1240,357,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,4.440892098500626e-15,2.0602729717634384e-16,1.9580335994595197,0.0008611312461339954,11.207511567650892,0.004586323475336546,29.89001712390736
R620_117,620,117,1240,358,0.6878251911141453,0.9779473905529519,0.0,0.0,6.217248937900877e-15,2.006156858506196e-16,1.5371435117897443,0.005087302500559834,31.59840463428448,0.00026103730897261744,3.513140470437758
R620_117,620,117,1240,359,0.6878251911141453,0.9779473905529519,0.0,0.0,9.325873406851315e-15,1.448231265464108e-16,0.755994327181853,0.002864453537520171,23.116540652294173,0.0029782237369739206,23.621388459855194
R620_117,620,117,1240,360,0.6878251911141453,0.9779473905529519,0.0,0.0,4.440892098500626e-15,1.9513417829551984e-16,0.2023366439748831,0.0002856646087144651,4.059313262620585,0.005058654049277056,31.503122995052237
R620_117,620,117,1240,361,0.6878251911141453,0.9779473905529519,0.0,0.0,4.440892098500626e-15,1.4099044099556297e-16,1.1132461375162943,0.004646915907130285,30.1016142617527,0.0007778100506946406,10.449472544665458
R620_117,620,117,1240,362,0.6878251911141453,0.9779473905529519,0.0,0.0,4.440892098500626e-15,1.4655753120448246e-16,1.7632450231050978,0.003921903491544376,27.467179485066673,0.0017723161473879516,17.589302791149485
R620_117,620,117,1240,363,0.6878251911141453,0.9779473905529519,0.0,0.0,2.220446049250313e-15,2.7369115581061686e-16,1.9999935811660219,0.00018314560763370736,1.0020634679383418,0.005208875540651921,31.999692998814343
R620_117,620,117,1240,364,0.6878251911141453,0.9779473905529519,0.0,0.0,4.440892098500626e-15,1.390403657423048e-16,1.7680052412687477,0.0038768126650183406,27.295267011799126,0.0018308099679546102,17.926051070534044
R620_117,620,117,1240,365,0.6878251911141453,0.9779473905529519,0.0,0.0,5.329070518200751e-15,1.1024187249742877e-16,1.121650925315192,0.004676025829541268,30.202761685660853,0.0007382314590580774,10.071409059799938
R620_117,620,117,1240,366,0.6878251911141453,0.9779473905529519,0.0,0.0,1.3322676295501878e-15,1.23198461681783e-16,0.21241617800662121,0.0002997739592451592,4.3476612469790785,0.0050431824954850265,31.451550349684418
R620_117,620,117,1240,367,0.6878251911141453,0.9779473905529519,0.0,0.0,5.773159728050814e-15,1.1327695781289078e-16,0.7466023792564354,0.002806943091286058,22.8572961030577,0.0030344286069773664,23.86702873454755
R620_117,620,117,1240,368,0.6878251911141453,0.9779473905529519,0.0,0.0,7.549516567451064e-15,8.341441044420261e-17,1.5306403333033354,0.005100482305407951,31.642146145981666,0.00025040831098140705,3.256370467183386
R620_117,620,117,1240,369,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,5.773159728050814e-15,1.2028770161616103e-16,1.9559433351590287,0.0009047995335554929,11.586737246332506,0.004554840057826047,29.779500498986724
R620_117,620,117,1240,370,0.6878251911141453,0.9779473905529519,0.0,0.0,6.217248937900877e-15,4.3580755097025026e-17,1.9228334600244184,0.0015993566380104389,16.556069490814323,0.0040526766368402835,27.960013933623994
R620_117,620,117,1240,371,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,1.2434497875801753e-14,1.5119089548095342e-16,1.4390706428855606,0.005204383347086467,31.984951732872066,0.00018511348998254785,1.100870504559472
R620_117,620,117,1240,372,0.6878251911141453,0.9779473905529519,0.0,0.0,4.440892098500626e-15,2.3627210681125985e-16,0.6180339887498751,0.002008049242314624,18.91186814146685,0.0037371423667059284,26.756033362492865
R620_117,620,117,1240,373,0.6878251911141453,0.9779473905529519,0.0,0.0,5.329070518200751e-15,1.377127440646494e-16,0.34785079762354104,0.0006281916220699907,8.94587967894859,0.004758619316132579,30.487984517904795
R620_117,620,117,1240,374,0.6878251911141453,0.9779473905529519,0.0,0.0,7.105427357601002e-15,2.109424633001747e-16,1.2322100704324173,0.004992160304129447,31.2808918726538,0.0003498852947703422,5.267278515572975
R620_117,620,117,1240,375,0.6878251911141453,0.9779473905529519,0.0,0.0,6.217248937900877e-15,2.303318433568885e-16,1.8277772533633805,0.003200022330028053,24.577096150889876,0.0026322703007937236,22.052127810295744
R620_117,620,117,1240,376,0.6878251911141453,0.9779473905529519,0.0,0.0,4.884981308350689e-15,2.5538679407987444e-16,1.9949697415112642,0.00022454973765193817,2.5574175991362647,0.00513546046948477,31.757950443664384
R620_117,620,117,1240,377,0.6878251911141453,0.9779473905529519,0.0,0.0,4.440892098500626e-15,1.7043835282167913e-16,1.694602764987633,0.004455639738106124,29.428661250495264,0.0010433232628407692,12.721083991501706
R620_117,620,117,1240,378,0.6878251911141453,0.9779473905529519,0.0,0.0,5.773159728050814e-15,2.320812600916751e-16,0.9970730921374463,0.00417658224643907,28.419380113492945,0.0014313683690018912,15.491093804885567
R620_117,620,117,1240,379,0.6878251911141453,0.9779473905529519,0.0,0.0,9.769962616701378e-15,1.857365206931335e-16,0.0658601951773026,0.00019038030064422997,1.345852591625536,0.005193148024257204,31.948053910809595
R620_117,620,117,1240,380,0.6878251911141453,0.9779473905529519,0.0,0.0,8.43769498715119e-15,1.7538011890406175e-16,0.8807883031152871,0.0035910662831706306,26.18067290911905,0.0021868368658374193,19.85939993777258
R620_117,620,117,1240,381,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,3.552713678800501e-15,5.193263724673836e-17,1.6210071504089834,0.004834130185293264,30.74651432734224,0.0005316395223475831,7.842533818712294
R620_117,620,117,1240,382,0.6878251911141453,0.9779473905529519,0.0,0.0,5.329070518200751e-15,1.5431890278731277e-16,1.9813118467743653,0.00041253481045650105,6.257300950796854,0.004934193816669093,31.085908626216114
R620_117,620,117,1240,383,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,9.769962616701378e-15,1.2640986908346875e-16,1.8772580683473483,0.002455086453045213,21.205726588172826,0.003360622398328351,25.247485987487035
R620_117,620,117,1240,384,0.6878251911141453,0.9779473905529519,0.0,0.0,7.549516567451064e-15,1.535313073548548e-16,1.3332328160563365,0.005163622779721793,31.850893440378456,0.00020644916631263664,1.9754125378982086
R620_117,620,117,1240,385,0.6878251911141453,0.9779473905529519,0.0,0.0,3.552713678800501e-15,1.8636090674041e-16,0.47673885369577723,0.0011921088506261922,13.843937197987394,0.0043493233817878,29.0481244611225
R620_117,620,117,1240,386,0.6878251911141453,0.9779473905529519,0.0,0.0,6.661338147750939e-15,2.577755609245633e-16,0.49148801297101685,0.0012699066633587311,14.398731045584967,0.004293505409611048,28.846400913411518
R620_117,620,117,1240,387,0.6878251911141451,0.9779473905529517,2.220446049250313e-16,2.220446049250313e-16,8.43769498715119e-15,1.2836968937641064e-16,1.344525226654345,0.0051751572487649024,31.888884647943627,0.00019980054134933117,1.731879486961646
R620_117,620,117,1240,388,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,2.6645352591003757e-15,1.1345417893170875e-16,1.8824471370170128,0.0023658622445032257,20.767113348043356,0.0034388863679384674,25.56807790068739
R620_117,620,117,1240,389,0.6878251911141453,0.9779473905529519,0.0,0.0,2.220446049250313e-15,2.3892593507203736e-16,1.979181415636777,0.0004488251443067284,6.774136268147697,0.004902593055578718,30.979113435662395
R620_117,620,117,1240,390,0.6878251911141453,0.9779473905529519,0.0,0.0,6.217248937900877e-15,2.0848015127267826e-16,1.6120565269079974,0.004869240218710526,30.86601021752608,0.0004885154303958481,7.303128429652757
R620_117,620,117,1240,391,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,6.217248937900877e-15,1.2042231638364558e-16,0.8671152377307808,0.0035157175721234244,25.879097097320905,0.002276397265036769,20.31830500692071
R620_117,620,117,1240,392,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,2.6645352591003757e-15,1.4110573416996476e-16,0.08105115703364722,0.00019450064222695064,1.5216685206879652,0.0051849981180040906,31.92126308626175
R620_117,620,117,1240,393,0.6878251911141453,0.9779473905529519,0.0,0.0,7.105427357601002e-15,1.70294001960346e-16,1.0102216568703906,0.004235922228412323,28.63686458842833,0.0013497241622078037,14.948022069645566
R620_117,620,117,1240,394,0.6878251911141453,0.9779473905529519,0.0,0.0,1.7763568394002505e-15,1.8512141617982528e-16,1.7026273139842139,0.004403369710253219,29.24216796574833,0.0011165199031448556,13.284431872700575
R620_117,620,117,1240,395,0.6878251911141453,0.9779473905529519,0.0,0.0,4.440892098500626e-16,2.2511079546449203e-16,1.9959895676334316,0.00021463275197235095,2.251044702006667,0.005150391664812206,31.807259979086076
R620_117,620,117,1240,396,0.6878251911141453,0.9779473905529519,0.0,0.0,2.6645352591003757e-15,2.1140989916462863e-16,1.8215533407775417,0.003280980779177226,24.91719767470311,0.002543932354595467,21.634077645249555
R620_117,620,117,1240,397,0.6878251911141453,0.9779473905529519,0.0,0.0,3.9968028886505635e-15,2.746240474031029e-16,1.2202011125594574,0.0049640477793966445,31.1864761117784,0.00037958381886125025,5.754408911992579
R620_117,620,117,1240,398,0.6878251911141453,0.9779473905529519,0.0,0.0,3.552713678800501e-15,1.9115533466971186e-16,0.33287132432700056,0.0005782045784051212,8.390661161535844,0.004797258071272011,30.62053682642177
R620_117,620,117,1240,399,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,6.661338147750939e-15,1.7530300574158263e-16,0.6324732502795753,0.002097334054934359,19.3905308766805,0.0036648878462132613,26.472939201943415
R620_117,620,117,1240,400,0.6878251911141453,0.9779473905529519,0.0,0.0,1.1546319456101628e-14,2.2974429216194074e-16,1.4495855744582549,0.005199609177609534,31.96927795442059,0.00018729192282088182,1.2053414962820226
R620_117,620,117,1240,401,0.6878251911141453,0.9779473905529519,0.0,0.0,4.440892098500626e-15,2.0891596823798698e-16,1.9269596855270827,0.0015146443051580326,16.02730163323511,0.004115496052855655,28.193809787675928
R620_117,620,117,1240,402,0.6878251911141453,0.9779473905529519,0.0,0.0,4.440892098500626e-15,2.7945807153043937e-16,1.9527137944167652,0.0009726945751849917,12.154842324291723,0.0045061304018090284,29.607730989233296
R620_117,620,117,1240,403,0.6878251911141451,0.9779473905529517,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16,1.657470946388881e-16,1.5208119312000459,0.005118825394854975,31.702926670581736,0.00023640571027320375,2.8930532084531015
R620_117,620,117,1240,404,0.6878251911141453,0.9779473905529519,0.0,0.0,6.217248937900877e-15,2.1457422842145662e-16,0.7324785905418242,0.0027199785283599305,22.459863988719718,0.003117813886640419,24.227072814473285
R620_117,620,117,1240,405,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,3.9968028886505635e-15,2.0057560124779267e-16,0.22752517225405167,0.00032332718412864917,4.797747844824179,0.0050185367665145685,31.369227532588518
R620_117,620,117,1240,406,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,2.6645352591003757e-15,2.2121026820370966e-16,1.1342040421832253,0.004718209776875984,30.34875999254782,0.0006815565411731556,9.506625882903272
R620_117,620,117,1240,407,0.6878251911141453,0.9779473905529519,0.0,0.0,2.6645352591003757e-15,2.0929314151311859e-16,1.7750604167848596,0.003807794402882936,27.030095379359892,0.0019191498774131588,18.423622985413665
R620_117,620,117,1240,408,0.6878251911141453,0.9779473905529519,0.0,0.0,4.440892098500626e-15,1.7121689516675476e-16,1.999897299480407,0.00018375191111399432,1.032991016829898,0.005207471849393281,31.995087449515605
R620_117,620,117,1240,409,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,5.329070518200751e-15,1.8939409054945228e-16,1.7560198496794974,0.003988139618499031,27.717851295159733,0.001685311167133487,17.076886385899783
R620_117,620,117,1240,410,0.6878251911141453,0.9779473905529519,0.0,0.0,6.217248937900877e-15,1.4354565850493356e-16,1.1005854304747635,0.004601768319975194,29.944089560167487,0.0008397916585771878,11.017881883544659
R620_117,620,117,1240,411,0.6878251911141453,0.9779473905529519,0.0,0.0,1.3322676295501878e-15,1.2275000931877487e-16,0.18720768311296457,0.00026676225594395963,3.645702371888869,0.005080426760418742,31.57556199886542
R620_117,620,117,1240,412,0.6878251911141453,0.9779473905529519,0.0,0.0,6.217248937900877e-15,1.5694693346796182e-16,0.7700457793924561,0.002949946266438945,23.49687624123163,0.0028930577372439223,23.244454657121537
R620_117,620,117,1240,413,0.6878251911141453,0.9779473905529519,0.0,0.0,4.440892098500626e-15,3.1352518587968455e-16,1.5468242277191895,0.0050661027166199035,31.52792321160315,0.00027906895297167444,3.9188547453950324
R620_117,620,117,1240,414,0.6878251911141451,0.9779473905529517,2.220446049250313e-16,2.220446049250313e-16,7.993605777301127e-15,1.396524923819468e-16,1.961074717448691,0.0007981264093459501,10.638815502354731,0.004632064478699583,30.049883946797713
R620_117,620,117,1240,415,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,3.552713678800501e-15,1.4391434640631963e-16,1.915709692219776,0.0017432094694972426,17.419456040446185,0.003944169722935231,27.551691039708803
R620_117,620,117,1240,416,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,3.552713678800501e-15,9.213702434217684e-17,1.4213613167562902,0.005208594811080406,31.998771968682103,0.0001832662355609036,1.008252647531363
R620_117,620,117,1240,417,0.6878251911141453,0.9779473905529519,0.0,0.0,3.9968028886505635e-15,1.9293297620871205e-16,0.5938896249141113,0.001860183449128242,18.092926965642626,0.003853989877575583,27.207855487858307
R620_117,620,117,1240,418,0.6878251911141453,0.9779473905529519,0.0,0.0,5.773159728050814e-15,1.5356216060225078e-16,0.37277150390091157,0.0007189771611875663,9.88278833703772,0.004690284500865243,30.252186868769627
R620_117,620,117,1240,419,0.6878251911141453,0.9779473905529519,0.0,0.0,5.329070518200751e-15,1.9181295385857486e-16,1.2520664731286337,0.005035159230927419,31.424773532392752,0.00030730042365773887,4.495415987279289
R620_117,620,117,1240,420,0.6878251911141453,0.9779473905529519,0.0,0.0,6.217248937900877e-15,1.0250323316150503e-16,1.8379156232404696,0.003062349674685272,23.988162505582082,0.002778044248450178,22.725962142499732
R620_117,620,117,1240,421,0.6878251911141451,0.9779473905529517,2.220446049250313e-16,2.220446049250313e-16,3.1086244689504383e-15,2.1077125112609048e-16,1.9930139569199923,0.0002454895129549,3.1322902981614087,0.005106786716190387,31.663048763453578
R620_117,620,117,1240,422,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,4.440892098500626e-15,2.2521481533777563e-16,1.6810112016003065,0.004538801443558578,29.72304766386786,0.0009271177239577111,11.776245650517923
R620_117,620,117,1240,423,0.6878251911141453,0.9779473905529519,0.0,0.0,6.217248937900877e-15,1.7262888332442506e-16,0.9750311938077777,0.004073808114992303,28.03886852427645,0.001570971620289198,16.380673044153625
R620_117,620,117,1240,424,0.6878251911141453,0.9779473905529519,0.0,0.0,1.4210854715202004e-14,1.808958854516854e-16,0.040533904009032125,0.0001857449027237893,1.1316518042364891,0.00520297930922523,31.98034299420118
R620_117,620,117,1240,425,0.6878251911141453,0.9779473905529519,0.0,0.0,4.884981308350689e-15,1.663972641378336e-16,0.9034632844925148,0.003713233918432093,26.662679170902667,0.0020377764281997884,19.07249841216379
R620_117,620,117,1240,426,0.6878251911141453,0.9779473905529519,0.0,0.0,8.43769498715119e-15,1.2177670362993737e-16,1.6357165047232975,0.0047716954600490885,30.53290508173653,0.0006111512727267226,8.760116893379102
R620_117,620,117,1240,427,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,5.329070518200751e-15,1.596035224413325e-16,1.9846081544054308,0.00035942983238095635,5.42779082203709,0.004982982623442919,31.25009896634753
R620_117,620,117,1240,428,0.6878251911141453,0.9779473905529519,0.0,0.0,7.105427357601002e-15,1.867834075270667e-16,1.868368776308864,0.0026028884362200434,21.91392360499995,0.003227150795709604,24.691560570495234
R620_117,620,117,1240,429,0.6878251911141453,0.9779473905529519,0.0,0.0,7.105427357601002e-15,1.7051779462099544e-16,1.3142413006223121,0.005140626659709102,31.775019896703814,0.0002210388761902896,2.4519666165481007
R620_117,620,117,1240,430,0.6878251911141453,0.9779473905529519,0.0,0.0,7.549516567451064e-15,1.0694803301566847e-16,0.4520961411674467,0.0010674453049913297,12.909236667840391,0.0044384139821668596,29.36732784898884
R620_117,620,117,1240,431,0.6878251911141453,0.9779473905529519,0.0,0.0,2.220446049250313e-15,8.833245214006549e-17,0.5160064297437865,0.0014039626791470545,15.31080215961298,0.004196556834092851,28.49276652206901
R620_117,620,117,1240,432,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,1.4210854715202004e-14,1.8011734290911378e-16,1.363172985918625,0.005190619128239753,31.93974310707924,0.00019163228693292874,1.400576580175754
R620_117,620,117,1240,433,0.6878251911141453,0.9779473905529519,0.0,0.0,7.105427357601002e-15,2.5694049153406975e-16,1.8908537783304686,0.002216691644677477,20.013482701016944,0.003566117625020687,26.08118872193535
R620_117,620,117,1240,434,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,7.993605777301127e-15,2.0109223048445915e-16,1.9753766811902713,0.0005168823040418852,7.661680569006955,0.004846029081105371,30.787061989671862
R620_117,620,117,1240,435,0.6878251911141453,0.9779473905529519,0.0,0.0,5.773159728050814e-15,1.7016394201194358e-16,1.596932129274412,0.004923854581347115,31.05100607395418,0.0004242570096819502,6.428119123016374
R620_117,620,117,1240,436,0.6878251911141453,0.9779473905529519,0.0,0.0,3.1086244689504383e-15,1.3960365384662264e-16,0.8442158699016415,0.0033868662964772075,25.355421357651913,0.0024253804543470244,21.06065971581762
R620_117,620,117,1240,437,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,7.993605777301127e-15,2.002168038402416e-16,0.10635858851298344,0.0002040719025506473,1.890604960394375,0.005167655960313575,31.864182548142324
R620_117,620,117,1240,438,0.6878251911141453,0.9779473905529519,0.0,0.0,8.881784197001252e-15,2.393529695149717e-16,1.0320058695005074,0.004330913961011955,28.9817431140146,0.0012178052686983992,14.029432628805308
R620_117,620,117,1240,439,0.6878251911141453,0.9779473905529519,0.0,0.0,8.881784197001252e-15,2.567696548151805e-16,1.715782759252928,0.0043123078911141465,28.914503570510586,0.0012437402111500101,14.214373677326074
R620_117,620,117,1240,440,0.6878251911141453,0.9779473905529519,0.0,0.0,5.329070518200751e-15,2.8083303195724384e-16,1.9974330143421066,0.00020185800012743354,1.8094121582288805,0.0051715007456937965,31.87684592000108
R620_117,620,117,1240,441,0.6878251911141453,0.9779473905529519,0.0,0.0,4.440892098500626e-15,3.078782618008089e-16,1.8109464894741423,0.0034129549663570206,25.46228380009254,0.0023956373534259673,20.914454478270137
R620_117,620,117,1240,442,0.6878251911141453,0.9779473905529519,0.0,0.0,6.217248937900877e-15,2.973007090780618e-16,1.2000298825108608,0.0049133210595712126,31.01540866876742,0.00043635303869486085,6.600419631824312
R620_117,620,117,1240,443,0.6878251911141453,0.9779473905529519,0.0,0.0,2.220446049250313e-15,3.5698721921991844e-16,0.3078632306062657,0.0005025076943163205,7.481857881550961,0.004857732365161846,30.82689285500901
R620_117,620,117,1240,444,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,8.881784197001252e-15,3.1461702645973486e-16,0.6564570807243952,0.0022465470004128405,20.166452691700233,0.003541000837139292,25.980665105388887
R620_117,620,117,1240,445,0.6878251911141453,0.9779473905529519,0.0,0.0,8.881784197001252e-15,3.3952838821048625e-16,1.4669240704448678,0.005187902520126658,31.93081308941768,0.000193003906465369,1.4591931375701053
R620_117,620,117,1240,446,0.6878251911141453,0.9779473905529519,0.0,0.0,4.884981308350689e-15,4.585083201826151e-16,1.9335892376016588,0.0013767455341459841,15.12977029414899,0.004216336958513952,28.565259646554697
R620_117,620,117,1240,447,0.6878251911141453,0.9779473905529519,0.0,0.0,7.993605777301127e-15,3.154936664909498e-16,1.947080639755487,0.0010918463565187907,13.097031005686237,0.004420990601965411,29.305164984898436
R620_117,620,117,1240,448,0.6878251911141453,0.9779473905529519,0.0,0.0,4.440892098500626e-16,2.1797844754357937e-16,1.5042363077609324,0.0051456036778804864,31.791455937366365,0.0002177357594248354,2.3498240474972616
R620_117,620,117,1240,449,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,5.329070518200751e-15,3.160239200854694e-16,0.7088453139491526,0.00257344095099833,21.774573391884847,0.0032541377701384147,24.80492640233775
R620_117,620,117,1240,450,0.6878251911141453,0.9779473905529519,0.0,0.0,1.7763568394002505e-15,4.488287674722114e-16,0.2526771898442829,0.0003693279546899652,5.590190331711286,0.004973611848316237,31.21862793031161
R620_117,620,117,1240,451,0.6878251911141453,0.9779473905529519,0.0,0.0,5.773159728050814e-15,3.267860895102456e-16,1.1549799425006417,0.004784574993808327,30.577087981914765,0.0005944883783487272,8.57502474440983
R620_117,620,117,1240,452,0.6878251911141453,0.9779473905529519,0.0,0.0,5.329070518200751e-15,2.8311095565754106e-16,1.7865909686685286,0.003689148641127895,26.56831618011209,0.0020675401003413664,19.232055260532707
R620_117,620,117,1240,453,0.6878251911141453,0.9779473905529519,0.0,0.0,1.199040866595169e-14,3.0197934969846866e-16,1.9994800966963313,0.00018646989416658055,1.1664822853247427,0.005201387935666505,31.975118552037767
R620_117,620,117,1240,454,0.6878251911141453,0.9779473905529519,0.0,0.0,7.105427357601002e-15,4.008559696534459e-16,1.7437526717109073,0.004094748112838774,28.11679873111086,0.0015427317766540127,16.20441078804657
R620_117,620,117,1240,455,0.6878251911141453,0.9779473905529519,0.0,0.0,5.329070518200751e-15,2.978332582053937e-16,1.0793433260227383,0.004522564886993966,29.665792639598727,0.0009497513029094567,11.965627751520255
R620_117,620,117,1240,456,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,6.217248937900877e-15,3.2237151771691636e-16,0.16196914722904288,0.0002408245132550595,3.0111639411900586,0.005112901024467277,31.683308359674474
R620_117,620,117,1240,457,0.6878251911141453,0.9779473905529519,0.0,0.0,6.661338147750939e-15,3.158155757734285e-16,0.7933656112145197,0.0030901457524032134,24.108176114180026,0.0027490547492864917,22.59348515076478
R620_117,620,117,1240,458,0.6878251911141453,0.9779473905529519,0.0,0.0,7.105427357601002e-15,2.0061081257566647e-16,1.5627599051238947,0.005026944052521246,31.397333369753117,0.0003151495604025172,4.645467541578899
R620_117,620,117,1240,459,0.6878251911141453,0.9779473905529519,0.0,0.0,7.993605777301127e-15,3.1435551353625766e-16,1.965891408452633,0.0007000844085627438,9.694509820718068,0.004704345779501347,30.300851666624045
R620_117,620,117,1240,460,0.6878251911141453,0.9779473905529519,0.0,0.0,4.884981308350689e-15,3.8128688275148013e-16,1.9082785128000899,0.001889632308314807,18.258788014280874,0.003830983451941306,27.11946670735078
R620_117,620,117,1240,461,0.6878251911141453,0.9779473905529519,0.0,0.0,8.881784197001252e-16,2.967398401932348e-16,1.4034239064973002,0.005208126918815016,31.997236829876268,0.00018346798569736508,1.0185638678957845
R620_117,620,117,1240,462,0.6878251911141453,0.9779473905529519,0.0,0.0,5.773159728050814e-15,3.0760773205392746e-16,0.5696499603292324,0.001714205485452259,17.248645740804317,0.003966248698489222,27.635246543346167
R620_117,620,117,1240,463,0.6878251911141453,0.9779473905529519,0.0,0.0,7.105427357601002e-15,3.866606784425575e-16,0.39763239198635003,0.0008187884600240919,10.82830107519922,0.004617015303923399,29.997377099077603
R620_117,620,117,1240,464,0.6878251911141451,0.9779473905529517,2.220446049250313e-16,2.220446049250313e-16,1.509903313490213e-14,3.4890583766432894e-16,1.2717219582337316,0.005073360225939862,31.552068859765665,0.00027277045868415845,3.7809623618276453
R620_117,620,117,1240,465,0.6878251911141451,0.9779473905529518,2.220446049250313e-16,1.1102230246251565e-16,5.329070518200751e-15,3.8782173007001924e-16,1.8477590650225828,0.002921556471604368,23.37123244541678,0.002921556471604653,23.37123244541808
