ambient_dimension,phase_offset_deg,trial_index,seed_relation_rank,normal_nullity,unique_normal_line,unique_readout_direction_count,XYZ_rank_using_one_normal_candidate,measured_relation_angle_deg,relation_angle_error_deg,relation_1_dot_normal_abs,relation_2_dot_normal_abs,normal_projector_trace,normal_projector_idempotence_error,normal_projector_covariance_error,label_swap_projector_error,mapped_one_angle_R2_max_drift,base_normal_nullity,absolute_background_axis_used_for_selection,external_direction_name_used_for_selection,diagnostic_probe_used_for_selection,candidate_sample_count,candidate_relation_signature_spread,candidate_projective_angle_max_deg,candidate_linear_probe_range,candidate_quadratic_norm_range
5,60.0,47,2,3,False,2,3,59.99999999999999,7.105427357601002e-15,4.85722573273506e-17,5.551115123125783e-17,3.0,2.5840538953628196e-16,4.562586570460811e-16,6.966594189312188e-16,2.888314587501384e-16,3,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
5,60.0,48,2,3,False,2,3,59.99999999999999,7.105427357601002e-15,5.551115123125783e-17,1.942890293094024e-16,3.0,4.710525431638215e-16,5.836378220173804e-16,7.308777249532741e-16,2.896988204881268e-16,3,False,False,False,144,7.771561172376096e-16,90.0,2.0,7.771561172376096e-16
5,60.0,49,2,3,False,2,3,59.99999999999999,7.105427357601002e-15,0.0,2.7755575615628914e-17,3.0,2.1594346199520823e-16,6.263480898603267e-16,3.77006140395323e-16,2.888314587501384e-16,3,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
5,60.0,50,2,3,False,2,3,59.99999999999999,7.105427357601002e-15,6.245004513516506e-17,4.5102810375396984e-17,3.0000000000000004,2.7003800199113034e-16,8.719915017396862e-16,2.778591669274622e-16,2.92300905702092e-16,3,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
5,60.0,51,2,3,False,2,3,60.00000000000001,7.105427357601002e-15,2.7755575615628914e-17,2.7755575615628914e-17,3.0,3.3190841028655766e-16,7.809261917045799e-16,2.930810050475307e-16,2.888314587501384e-16,3,False,False,False,144,6.661338147750939e-16,90.0,1.9999999999999998,6.661338147750939e-16
5,60.0,52,2,3,False,2,3,59.99999999999999,7.105427357601002e-15,1.6653345369377348e-16,1.1102230246251565e-16,3.0,3.8759437631267717e-16,1.0811572734936852e-15,7.248404575000198e-16,2.888314587501384e-16,3,False,False,False,144,7.494005416219807e-16,90.0,2.0,6.661338147750939e-16
5,60.0,53,2,3,False,2,3,60.00000000000001,7.105427357601002e-15,4.163336342344337e-17,5.551115123125783e-17,3.0,2.4960735906805127e-16,8.95003843393914e-16,4.037696989527316e-16,2.905661822261152e-16,3,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
5,60.0,54,2,3,False,2,3,59.999999999999986,1.4210854715202004e-14,4.163336342344337e-17,0.0,3.0,1.6270374592709959e-16,1.1892946477082958e-15,2.9110293291727306e-16,2.905661822261152e-16,3,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
5,60.0,55,2,3,False,2,3,59.999999999999986,1.4210854715202004e-14,1.6653345369377348e-16,1.3183898417423734e-16,3.0,2.3770142983049246e-16,6.35032011972926e-16,4.3589738552636706e-16,2.92300905702092e-16,3,False,False,False,144,4.753142324176451e-16,90.0,2.0,4.440892098500626e-16
5,60.0,56,2,3,False,2,3,59.99999999999999,7.105427357601002e-15,5.551115123125783e-17,2.7755575615628914e-17,3.0,2.7034984998977826e-16,5.689893001203927e-16,3.9691443593156936e-16,2.92300905702092e-16,3,False,False,False,144,5.551115123125783e-16,90.0,1.9999999999999998,5.551115123125783e-16
5,60.0,57,2,3,False,2,3,59.99999999999999,7.105427357601002e-15,2.220446049250313e-16,5.551115123125783e-17,3.0,1.303699802838727e-16,7.466186158569305e-16,5.685898561839109e-16,2.905661822261152e-16,3,False,False,False,144,7.771561172376096e-16,90.0,2.0,7.771561172376096e-16
5,60.0,58,2,3,False,2,3,59.999999999999986,1.4210854715202004e-14,1.1102230246251565e-16,2.7755575615628914e-17,3.0,3.516314866869299e-16,1.0139098855743033e-15,6.88665556569629e-16,2.888314587501384e-16,3,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
5,60.0,59,2,3,False,2,3,60.00000000000001,7.105427357601002e-15,8.326672684688674e-17,1.6653345369377348e-16,3.0,1.8702861442820231e-16,9.622322072993418e-16,4.859207869415293e-16,2.905661822261152e-16,3,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
5,60.0,60,2,3,False,2,3,59.99999999999999,7.105427357601002e-15,2.220446049250313e-16,8.326672684688674e-17,3.0,1.1622647289044608e-16,7.452631287689685e-16,6.122173154216246e-16,2.896988204881268e-16,3,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
5,60.0,61,2,3,False,2,3,59.99999999999999,7.105427357601002e-15,2.7755575615628914e-17,0.0,3.0,2.3107662735148295e-16,6.452798261037768e-16,4.81141122037335e-16,2.92300905702092e-16,3,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
5,60.0,62,2,3,False,2,3,59.99999999999999,7.105427357601002e-15,3.0531133177191805e-16,1.3877787807814457e-16,3.0,4.4117943628940257e-16,4.9962445388200385e-16,9.00359921207565e-16,2.888314587501384e-16,3,False,False,False,144,9.992007221626409e-16,90.0,2.000000000000001,9.992007221626409e-16
5,60.0,63,2,3,False,2,3,59.999999999999986,1.4210854715202004e-14,8.326672684688674e-17,4.5102810375396984e-17,3.0,2.5804849898263054e-16,5.807568178771685e-16,6.153355402270622e-16,2.905661822261152e-16,3,False,False,False,144,5.551115123125783e-16,90.0,1.9999999999999998,5.551115123125783e-16
6,5.0,0,2,4,False,2,3,4.9999999999998455,1.545430450278218e-13,1.3877787807814457e-16,5.551115123125783e-17,3.9999999999999996,5.733411988689142e-16,5.1908202197138606e-15,5.928284930582598e-15,2.931682674400804e-16,4,False,False,False,144,5.551115123125783e-16,90.0,1.9999999999999998,5.551115123125783e-16
6,5.0,1,2,4,False,2,3,5.000000000000138,1.376676550535194e-13,1.6653345369377348e-16,2.7755575615628914e-17,3.9999999999999996,1.8876629263907784e-16,3.79144402802872e-15,2.2892882222792626e-15,2.8796409701215e-16,4,False,False,False,144,7.771561172376096e-16,90.0,2.0,7.771561172376096e-16
6,5.0,2,2,4,False,2,3,4.9999999999998455,1.545430450278218e-13,0.0,0.0,3.9999999999999996,2.439029843811465e-16,2.2821525203705135e-15,5.957670319186722e-16,2.975050761300224e-16,4,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
6,5.0,3,2,4,False,2,3,4.9999999999998455,1.545430450278218e-13,1.1102230246251565e-16,5.551115123125783e-17,4.0,2.5021694953911537e-16,3.875012024986253e-15,1.2744970995616726e-15,2.949029909160572e-16,4,False,False,False,144,6.661338147750939e-16,90.0,1.9999999999999996,6.661338147750939e-16
6,5.0,4,2,4,False,2,3,4.9999999999997,3.0020430585864233e-13,3.469446951953614e-18,0.0,3.9999999999999996,3.123273902541811e-16,1.1356368303702389e-15,8.948778667301493e-16,2.940356291780688e-16,4,False,False,False,144,7.771561172376096e-16,90.0,2.0000000000000004,7.771561172376096e-16
6,5.0,5,2,4,False,2,3,4.999999999999992,7.993605777301127e-15,2.7755575615628914e-17,0.0,4.0,3.55686531436976e-16,3.6293111011421385e-15,3.802714075347224e-15,2.957703526540456e-16,4,False,False,False,144,6.661338147750939e-16,90.0,1.9999999999999998,6.661338147750939e-16
6,5.0,6,2,4,False,2,3,4.999999999999992,7.993605777301127e-15,0.0,0.0,4.0,3.649161021975755e-16,9.216199074040126e-16,4.474085578806064e-15,2.92300905702092e-16,4,False,False,False,144,8.881784197001252e-16,90.0,2.0,8.881784197001252e-16
6,5.0,7,2,4,False,2,3,4.999999999999919,8.08242361927114e-14,0.0,0.0,4.0,2.1234890472307838e-16,2.6706708161760026e-15,5.6190177055404304e-15,2.905661822261152e-16,4,False,False,False,144,5.551115123125783e-16,90.0,2.0000000000000004,5.551115123125783e-16
6,5.0,8,2,4,False,2,3,5.000000000000138,1.376676550535194e-13,1.0755285551056204e-16,1.1102230246251565e-16,4.0,1.9074663117560872e-16,2.229468777704031e-15,1.0541553596686812e-15,2.888314587501384e-16,4,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
6,5.0,9,2,4,False,2,3,5.000000000000138,1.376676550535194e-13,1.3877787807814457e-17,6.938893903907228e-17,4.0,1.9845721796578468e-16,3.040518479231855e-15,3.780366458338536e-15,2.931682674400804e-16,4,False,False,False,144,4.718447854656915e-16,90.0,2.0,4.440892098500626e-16
6,5.0,10,2,4,False,2,3,4.9999999999998455,1.545430450278218e-13,1.1796119636642288e-16,8.326672684688674e-17,4.0,1.8945848975043875e-16,2.648673376679151e-15,8.886255405529775e-16,2.931682674400804e-16,4,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
6,5.0,11,2,4,False,2,3,4.9999999999998455,1.545430450278218e-13,1.3877787807814457e-17,0.0,4.000000000000001,2.10181812385312e-16,4.008840909258123e-15,4.613079242988207e-15,2.905661822261152e-16,4,False,False,False,144,5.551115123125783e-16,90.0,2.0000000000000004,5.551115123125783e-16
6,5.0,12,2,4,False,2,3,4.999999999999773,2.2737367544323206e-13,6.591949208711867e-17,6.938893903907228e-17,4.0,2.374987857784565e-16,8.520018017374458e-16,5.981149447806242e-16,3.0270924655795284e-16,4,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
6,5.0,13,2,4,False,2,3,4.9999999999998455,1.545430450278218e-13,5.551115123125783e-17,5.551115123125783e-17,4.0,2.3240115722153696e-16,1.0064670666104212e-15,5.549705481320394e-16,2.896988204881268e-16,4,False,False,False,144,6.661338147750939e-16,90.0,1.9999999999999996,6.661338147750939e-16
6,5.0,14,2,4,False,2,3,4.999999999999773,2.2737367544323206e-13,8.326672684688674e-17,0.0,4.0,5.062874495646076e-16,5.5729084463331224e-15,1.2251281692220832e-14,3.0010716134398763e-16,4,False,False,False,144,7.771561172376096e-16,90.0,1.9999999999999998,7.771561172376096e-16
6,5.0,15,2,4,False,2,3,4.9999999999998455,1.545430450278218e-13,2.7755575615628914e-17,5.551115123125783e-17,4.0,4.349626701001649e-16,2.9795237944327298e-15,7.686460868409748e-15,2.983724378680108e-16,4,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
6,5.0,16,2,4,False,2,3,5.000000000000064,6.394884621840902e-14,1.3877787807814457e-17,4.85722573273506e-17,4.0,5.251257533675099e-16,3.116614547716277e-15,5.1173801539948385e-15,2.940356291780688e-16,4,False,False,False,144,5.551115123125783e-16,90.0,2.0000000000000004,5.551115123125783e-16
6,5.0,17,2,4,False,2,3,4.999999999999992,7.993605777301127e-15,1.3877787807814457e-16,0.0,4.0,2.841771454226875e-16,1.0771029932925979e-15,5.204052465397131e-15,2.914335439641036e-16,4,False,False,False,144,8.881784197001252e-16,90.0,1.9999999999999996,8.881784197001252e-16
6,5.0,18,2,4,False,2,3,4.9999999999998455,1.545430450278218e-13,1.3877787807814457e-16,1.1102230246251565e-16,4.0,1.7526717494435863e-16,1.8514628161986487e-15,3.73155108472599e-15,2.931682674400804e-16,4,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
6,5.0,19,2,4,False,2,3,4.9999999999997,3.0020430585864233e-13,3.469446951953614e-18,3.469446951953614e-18,3.9999999999999996,3.310959593344943e-16,1.367152509133929e-15,2.002745578057649e-15,2.992397996059992e-16,4,False,False,False,144,6.661338147750939e-16,90.0,1.9999999999999998,6.661338147750939e-16
6,5.0,20,2,4,False,2,3,5.000000000000283,2.8332891588433995e-13,0.0,1.3877787807814457e-17,4.0,2.1438403057009287e-16,9.357108720690812e-16,1.6600424497737344e-15,2.905661822261152e-16,4,False,False,False,144,7.771561172376096e-16,90.0,2.0,7.771561172376096e-16
6,5.0,21,2,4,False,2,3,5.000000000000138,1.376676550535194e-13,0.0,0.0,3.999999999999999,7.294940212394041e-16,7.999620271977133e-15,2.1670688905509757e-15,2.914335439641036e-16,4,False,False,False,144,8.881784197001252e-16,90.0,2.0000000000000004,8.881784197001252e-16
6,5.0,22,2,4,False,2,3,4.9999999999997,3.0020430585864233e-13,2.7755575615628914e-17,0.0,4.0,3.127509665062072e-16,1.7526511458144563e-15,6.69917775022305e-16,2.896988204881268e-16,4,False,False,False,144,7.771561172376096e-16,90.0,1.9999999999999996,7.771561172376096e-16
6,5.0,23,2,4,False,2,3,5.0000000000002105,2.1049828546892968e-13,0.0,5.551115123125783e-17,4.0,2.90937486508389e-16,1.1704332400622604e-15,5.1426145889359285e-15,2.983724378680108e-16,4,False,False,False,144,7.771561172376096e-16,90.0,2.0,7.771561172376096e-16
6,5.0,24,2,4,False,2,3,4.999999999999919,8.08242361927114e-14,6.938893903907228e-18,6.938893903907228e-18,4.0,2.2940365239111e-16,1.5198434998747711e-15,8.627141050246294e-16,2.905661822261152e-16,4,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
6,5.0,25,2,4,False,2,3,4.9999999999998455,1.545430450278218e-13,8.326672684688674e-17,8.326672684688674e-17,4.0,1.9724042404289787e-16,1.2954749528798452e-15,6.686300307274637e-15,2.949029909160572e-16,4,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
6,5.0,26,2,4,False,2,3,5.000000000000064,6.394884621840902e-14,2.7755575615628914e-17,0.0,3.9999999999999996,2.034439436579446e-16,1.2202938154141643e-15,2.7461412310484295e-15,3.0270924655795284e-16,4,False,False,False,144,5.551115123125783e-16,90.0,1.9999999999999998,5.551115123125783e-16
6,5.0,27,2,4,False,2,3,5.000000000000064,6.394884621840902e-14,0.0,2.7755575615628914e-17,4.0,4.276506796589907e-16,1.409470029987175e-15,6.2737852000780876e-15,2.8796409701215e-16,4,False,False,False,144,8.881784197001252e-16,90.0,2.0,8.881784197001252e-16
6,5.0,28,2,4,False,2,3,5.000000000000064,6.394884621840902e-14,2.7755575615628914e-17,1.1102230246251565e-16,4.0,2.203671787784018e-16,1.6576408393322915e-15,5.26220982302393e-15,2.905661822261152e-16,4,False,False,False,144,6.661338147750939e-16,90.0,2.0000000000000004,6.661338147750939e-16
6,5.0,29,2,4,False,2,3,5.000000000000064,6.394884621840902e-14,2.7755575615628914e-17,5.551115123125783e-17,4.0,2.862136028882901e-16,3.5204767312372472e-15,5.777836583058387e-15,2.8709673527416157e-16,4,False,False,False,144,5.551115123125783e-16,90.0,2.0000000000000004,5.551115123125783e-16
6,5.0,30,2,4,False,2,3,4.999999999999992,7.993605777301127e-15,3.122502256758253e-17,6.938893903907228e-18,4.0,3.432210785407279e-16,2.4793671445349054e-15,1.8845022190510218e-15,2.896988204881268e-16,4,False,False,False,144,7.771561172376096e-16,90.0,1.9999999999999996,7.771561172376096e-16
6,5.0,31,2,4,False,2,3,5.000000000000138,1.376676550535194e-13,0.0,2.7755575615628914e-17,4.0,1.639107157088942e-16,7.225118071188596e-16,8.627141050246294e-16,2.905661822261152e-16,4,False,False,False,144,7.771561172376096e-16,90.0,2.0,7.771561172376096e-16
6,5.0,32,2,4,False,2,3,4.999999999999992,7.993605777301127e-15,1.3877787807814457e-17,5.551115123125783e-17,3.999999999999999,2.994597018557433e-16,9.867207164129624e-16,1.2119945720622885e-15,2.914335439641036e-16,4,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
6,5.0,33,2,4,False,2,3,4.999999999999773,2.2737367544323206e-13,0.0,5.551115123125783e-17,4.0,4.982734630258966e-16,2.447531919918933e-15,1.0756852283953011e-15,2.975050761300224e-16,4,False,False,False,144,6.661338147750939e-16,90.0,2.000000000000001,6.661338147750939e-16
6,5.0,34,2,4,False,2,3,4.999999999999773,2.2737367544323206e-13,2.220446049250313e-16,1.3877787807814457e-17,3.9999999999999996,3.980500585508152e-16,5.515214943577008e-15,3.849870055422958e-15,3.0617869350990645e-16,4,False,False,False,144,8.881784197001252e-16,90.0,2.0,8.881784197001252e-16
6,5.0,35,2,4,False,2,3,4.9999999999998455,1.545430450278218e-13,8.326672684688674e-17,1.3877787807814457e-16,4.0,3.0014225485378253e-16,4.131249148001816e-15,5.9885553901767e-15,2.896988204881268e-16,4,False,False,False,144,8.881784197001252e-16,90.0,2.0,8.881784197001252e-16
6,5.0,36,2,4,False,2,3,5.000000000000138,1.376676550535194e-13,0.0,2.7755575615628914e-17,4.0,2.4220678568650594e-16,2.7850524844991693e-15,3.3082320565775078e-15,2.949029909160572e-16,4,False,False,False,144,4.440892098500626e-16,90.0,2.0,4.440892098500626e-16
6,5.0,37,2,4,False,2,3,5.0000000000002105,2.1049828546892968e-13,4.163336342344337e-17,8.326672684688674e-17,4.0,1.6354312001022159e-16,1.350649058928981e-15,1.1149833088894026e-15,2.914335439641036e-16,4,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
6,5.0,38,2,4,False,2,3,4.999999999999992,7.993605777301127e-15,2.7755575615628914e-17,9.71445146547012e-17,4.0,2.944792098121248e-16,4.019939355442086e-15,2.9473232637707367e-15,2.888314587501384e-16,4,False,False,False,144,8.881784197001252e-16,90.0,2.0,8.881784197001252e-16
6,5.0,39,2,4,False,2,3,4.999999999999919,8.08242361927114e-14,4.163336342344337e-17,2.7755575615628914e-17,4.0,3.532708032038494e-16,1.38916586636586e-15,1.4255670020442433e-15,2.905661822261152e-16,4,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
6,5.0,40,2,4,False,2,3,4.9999999999998455,1.545430450278218e-13,0.0,5.551115123125783e-17,4.0,1.7994359446785096e-16,1.271790129728992e-15,2.0818951184558374e-15,2.992397996059992e-16,4,False,False,False,144,4.440892098500626e-16,90.0,2.0,4.440892098500626e-16
6,5.0,41,2,4,False,2,3,4.999999999999919,8.08242361927114e-14,5.551115123125783e-17,2.7755575615628914e-17,4.0,2.364956855657637e-16,1.629451163875907e-15,3.086801873600152e-15,2.914335439641036e-16,4,False,False,False,144,6.661338147750939e-16,90.0,2.0000000000000004,6.661338147750939e-16
6,5.0,42,2,4,False,2,3,4.999999999999992,7.993605777301127e-15,0.0,5.551115123125783e-17,3.9999999999999996,5.033273365195262e-16,1.5846942780292591e-15,1.9260977773808093e-15,2.905661822261152e-16,4,False,False,False,144,4.440892098500626e-16,90.0,1.9999999999999996,4.440892098500626e-16
6,5.0,43,2,4,False,2,3,4.9999999999997,3.0020430585864233e-13,1.1102230246251565e-16,2.7755575615628914e-17,4.0,1.6732664631351887e-16,2.7327814193446423e-15,9.988151536658763e-16,2.983724378680108e-16,4,False,False,False,144,4.440892098500626e-16,90.0,1.9999999999999998,4.440892098500626e-16
6,5.0,44,2,4,False,2,3,4.999999999999773,2.2737367544323206e-13,2.7755575615628914e-17,0.0,4.0,5.558509877600835e-16,1.0463489066277424e-15,1.8013347191190246e-15,2.905661822261152e-16,4,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
6,5.0,45,2,4,False,2,3,5.000000000000138,1.376676550535194e-13,8.326672684688674e-17,2.7755575615628914e-17,4.0,2.0747901947568777e-16,3.0236901973618547e-15,2.7137307917627818e-15,2.888314587501384e-16,4,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
6,5.0,46,2,4,False,2,3,5.000000000000138,1.376676550535194e-13,1.3877787807814457e-17,8.326672684688674e-17,4.000000000000001,3.301653214453126e-16,1.302117691353025e-15,8.17023450535305e-16,2.888314587501384e-16,4,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
6,5.0,47,2,4,False,2,3,5.000000000000064,6.394884621840902e-14,2.7755575615628914e-17,2.7755575615628914e-17,4.0,3.430807663764338e-16,1.4023219605008846e-15,3.0389701610820723e-15,2.888314587501384e-16,4,False,False,False,144,6.661338147750939e-16,90.0,1.9999999999999998,6.661338147750939e-16
6,5.0,48,2,4,False,2,3,5.000000000000138,1.376676550535194e-13,1.3877787807814457e-16,1.3877787807814457e-17,3.9999999999999996,3.7516578701721945e-16,2.4509233258968278e-15,2.2715950563418474e-15,2.92300905702092e-16,4,False,False,False,144,6.661338147750939e-16,90.0,1.9999999999999998,6.661338147750939e-16
6,5.0,49,2,4,False,2,3,5.000000000000283,2.8332891588433995e-13,0.0,5.551115123125783e-17,4.0,3.0592950203023985e-16,2.7995616087973857e-15,2.6128874663118775e-15,2.905661822261152e-16,4,False,False,False,144,7.771561172376096e-16,90.0,2.0,7.771561172376096e-16
6,5.0,50,2,4,False,2,3,5.000000000000064,6.394884621840902e-14,1.734723475976807e-18,3.469446951953614e-18,4.0,2.2738694843268557e-16,1.30873246198668e-15,5.065682157222125e-16,2.949029909160572e-16,4,False,False,False,144,5.551115123125783e-16,90.0,1.9999999999999998,5.551115123125783e-16
6,5.0,51,2,4,False,2,3,5.000000000000283,2.8332891588433995e-13,0.0,0.0,4.0,1.845341400099093e-16,1.4626630396424542e-15,4.28885673384821e-15,3.0010716134398763e-16,4,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
6,5.0,52,2,4,False,2,3,5.000000000000138,1.376676550535194e-13,0.0,0.0,3.9999999999999996,2.475736667744043e-16,2.0741838410009432e-15,2.7211259729546494e-15,2.914335439641036e-16,4,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
6,5.0,53,2,4,False,2,3,4.999999999999992,7.993605777301127e-15,0.0,0.0,4.0,3.0125309973205634e-16,1.758667416825087e-15,9.816389221856724e-16,2.896988204881268e-16,4,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
6,5.0,54,2,4,False,2,3,4.999999999999992,7.993605777301127e-15,5.551115123125783e-17,0.0,4.0,2.1907710073678978e-16,2.717213424886759e-15,3.1955593481092108e-15,2.931682674400804e-16,4,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
6,5.0,55,2,4,False,2,3,4.999999999999992,7.993605777301127e-15,1.6653345369377348e-16,0.0,4.000000000000001,6.468634744228738e-16,4.1179280807031486e-15,6.833223523442577e-15,2.914335439641036e-16,4,False,False,False,144,8.881784197001252e-16,90.0,2.000000000000001,8.881784197001252e-16
6,5.0,56,2,4,False,2,3,5.000000000000138,1.376676550535194e-13,1.1102230246251565e-16,1.1102230246251565e-16,4.0,4.431666797931545e-16,5.125978426044095e-15,4.9962445388200385e-15,2.905661822261152e-16,4,False,False,False,144,6.661338147750939e-16,90.0,1.9999999999999998,6.661338147750939e-16
6,5.0,57,2,4,False,2,3,4.999999999999992,7.993605777301127e-15,2.7755575615628914e-17,8.326672684688674e-17,4.0,2.582350176184633e-16,1.2128099315915023e-15,3.1074006284476845e-15,2.92300905702092e-16,4,False,False,False,144,7.771561172376096e-16,90.0,2.0,7.771561172376096e-16
6,5.0,58,2,4,False,2,3,5.000000000000064,6.394884621840902e-14,8.326672684688674e-17,1.1102230246251565e-16,3.9999999999999996,3.2295687568268496e-16,5.483592341062651e-16,9.443143747585308e-16,3.0184188481996443e-16,4,False,False,False,144,6.661338147750939e-16,90.0,1.9999999999999996,6.661338147750939e-16
6,5.0,59,2,4,False,2,3,5.000000000000064,6.394884621840902e-14,5.551115123125783e-17,9.71445146547012e-17,3.9999999999999996,3.2688377250489864e-16,3.3061499416136453e-15,1.1149833088894026e-15,2.931682674400804e-16,4,False,False,False,144,7.771561172376096e-16,90.0,2.0,7.771561172376096e-16
6,5.0,60,2,4,False,2,3,4.999999999999992,7.993605777301127e-15,1.1102230246251565e-16,8.326672684688674e-17,4.000000000000001,4.704012261335433e-16,2.017575133488318e-15,1.1035882654717572e-14,2.905661822261152e-16,4,False,False,False,144,8.881784197001252e-16,89.99999999999999,2.0000000000000004,8.881784197001252e-16
6,5.0,61,2,4,False,2,3,4.9999999999998455,1.545430450278218e-13,1.3877787807814457e-16,8.326672684688674e-17,4.0,3.122984087215061e-16,4.328216071918407e-15,3.728963940393941e-15,2.92300905702092e-16,4,False,False,False,144,4.440892098500626e-16,90.0,2.0,4.440892098500626e-16
6,5.0,62,2,4,False,2,3,5.000000000000283,2.8332891588433995e-13,1.3877787807814457e-17,1.3877787807814457e-17,4.0,2.0862889719104477e-16,2.407733693806119e-15,1.24463719644235e-15,2.896988204881268e-16,4,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
6,5.0,63,2,4,False,2,3,5.000000000000064,6.394884621840902e-14,1.8041124150158794e-16,4.163336342344337e-17,4.0,4.334448823956454e-16,3.2333756524894645e-15,2.5100771342865945e-15,2.896988204881268e-16,4,False,False,False,144,9.992007221626409e-16,89.99999999999999,2.0,9.992007221626409e-16
6,15.0,0,2,4,False,2,3,15.000000000000094,9.414691248821327e-14,0.0,1.3877787807814457e-17,4.0,4.443466332562327e-16,6.891809889081021e-16,6.22975888713466e-16,2.905661822261152e-16,4,False,False,False,144,5.551115123125783e-16,90.0,1.9999999999999996,5.551115123125783e-16
6,15.0,1,2,4,False,2,3,15.00000000000007,6.927791673660977e-14,5.551115123125783e-17,0.0,4.0,4.135196548379311e-16,9.12352411058448e-16,2.1044419467208993e-15,2.905661822261152e-16,4,False,False,False,144,8.881784197001252e-16,90.0,2.0,8.881784197001252e-16
6,15.0,2,2,4,False,2,3,14.999999999999922,7.815970093361102e-14,2.7755575615628914e-17,6.938893903907228e-18,4.0,2.081379030512232e-16,7.555592032664823e-16,3.332836772818822e-16,2.949029909160572e-16,4,False,False,False,144,7.771561172376096e-16,90.0,2.0,7.771561172376096e-16
6,15.0,3,2,4,False,2,3,15.000000000000117,1.1723955140041653e-13,4.163336342344337e-17,1.3877787807814457e-17,4.0,3.3590984001185076e-16,1.0052688866543934e-15,5.245236992613326e-16,2.896988204881268e-16,4,False,False,False,144,7.771561172376096e-16,90.0,2.0,7.771561172376096e-16
6,15.0,4,2,4,False,2,3,15.000000000000142,1.4210854715202004e-13,6.938893903907228e-17,5.551115123125783e-17,4.000000000000001,3.636470332705721e-16,3.1002415764276065e-15,1.7082649243415202e-15,2.905661822261152e-16,4,False,False,False,144,7.771561172376096e-16,90.0,2.0,7.771561172376096e-16
6,15.0,5,2,4,False,2,3,15.000000000000021,2.1316282072803006e-14,6.245004513516506e-17,9.71445146547012e-17,4.0,4.136178853807105e-16,1.1653236556075382e-15,1.2380846745149854e-15,2.888314587501384e-16,4,False,False,False,144,6.661338147750939e-16,89.99999999999999,2.0,6.661338147750939e-16
6,15.0,6,2,4,False,2,3,14.99999999999997,3.019806626980426e-14,8.326672684688674e-17,2.7755575615628914e-17,3.9999999999999996,3.2193027992461057e-16,1.1530888453871792e-15,1.6393715078941589e-15,2.896988204881268e-16,4,False,False,False,144,6.661338147750939e-16,90.0,2.0,6.661338147750939e-16
6,15.0,7,2,4,False,2,3,14.999999999999922,7.815970093361102e-14,1.942890293094024e-16,1.3877787807814457e-17,4.0,1.7333351416399796e-16,1.9664022217224184e-15,1.7539898782958157e-15,2.92300905702092e-16,4,False,False,False,144,7.771561172376096e-16,90.0,2.0,7.771561172376096e-16
6,15.0,8,2,4,False,2,3,14.99999999999997,3.019806626980426e-14,1.3877787807814457e-17,6.938893903907228e-18,4.0,2.983724378680108e-16,1.2689878690566471e-15,1.1498900831466705e-15,2.905661822261152e-16,4,False,False,False,144,4.440892098500626e-16,90.0,2.0,4.440892098500626e-16
6,15.0,9,2,4,False,2,3,14.999999999999922,7.815970093361102e-14,5.551115123125783e-17,2.7755575615628914e-17,4.0,2.2358761985353805e-16,1.044834332524643e-15,8.510971308895033e-16,2.896988204881268e-16,4,False,False,False,144,5.551115123125783e-16,90.0,2.0,5.551115123125783e-16
