candidate_kind,base_phase,epsilon,phi,phi_over_pi,s0,stability_gain,base_S_mean,base_S_amp,g_C,visibility_C,backaction_scale,c_gain,phase_after_C,S_mean_after_C,S_amp_after_C,S_drift_after_C,S_final_after_C,Q_max_error,C_A_mean_tail,C_B_mean_tail,C_read_abs_error,C_read_rel_error,C_induced_bias_delta,C_readout_ok,C_nonselective_ok,C_window_ok,C_informative_window_ok
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.02,0.5,0.002,4e-05,gray_metastable,0.00017882095369801742,0.020816801743770486,0.0021255712211507927,0.02025196926641065,8.881784197001252e-16,0.5000447052384245,0.4999552947615755,0.0065772443752256,0.5,0.0008223177721502337,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.02,0.5,0.005,0.0001,gray_metastable,0.00018740732545508346,0.022104861139814164,0.0022311759651429753,0.021544899265167724,6.661338147750939e-16,0.5000468518313638,0.4999531481686363,0.006888294067721545,0.5,0.0021189635399509778,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.02,0.5,0.01,0.0002,gray_metastable,0.0002026345016421195,0.024430918102471028,0.0024188216868403045,0.023885874859391358,6.661338147750939e-16,0.5000506586254104,0.4999493413745895,0.007440957821061572,0.5,0.004460247678794878,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.05,0.7142857142857143,0.0,0.0,gray_metastable,0.00017331502028017349,0.019999989905038096,0.002057929541669832,0.01943343863954905,6.661338147750939e-16,0.5000618982215287,0.4999381017784713,0.0036445623509308296,0.2857142857142857,0.0,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.05,0.7142857142857143,1e-05,5.000000000000001e-07,gray_metastable,0.00017341184561934944,0.02001429148536127,0.0020591185525946363,0.019447760892635668,6.661338147750939e-16,0.5000619328020068,0.49993806719799316,0.00364656397500895,0.2857142857142857,1.4398405662348704e-05,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.05,0.7142857142857143,5e-05,2.5e-06,gray_metastable,0.0001737996857552457,0.020071599959884164,0.0020638813953165374,0.019505155611657887,6.661338147750939e-16,0.5000620713163412,0.4999379286836589,0.003654581844014077,0.28571428571428575,7.20947203211406e-05,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.05,0.7142857142857143,0.0001,5e-06,gray_metastable,0.00017428570029558955,0.020143465942700334,0.00206985027505543,0.019577137434638403,6.661338147750939e-16,0.5000622448929627,0.49993775510703736,0.003664629818610833,0.28571428571428564,0.000144446717677654,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.05,0.7142857142857143,0.0005,2.5e-05,gray_metastable,0.00017822280845614368,0.020727717128768502,0.0021182199940946527,0.02016264452629063,6.661338147750939e-16,0.5000636510030201,0.4999363489969799,0.0037460514663196984,0.28571428571428564,0.0007326350119063769,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.05,0.7142857142857143,0.001,5e-05,gray_metastable,0.00018326871546021448,0.021481870792167818,0.0021802564865817083,0.02091922990545919,6.661338147750939e-16,0.5000654531126644,0.49993454688733574,0.003850467979572691,0.2857142857142857,0.0014918345823097627,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.05,0.7142857142857143,0.002,0.0001,gray_metastable,0.00019378949199997194,0.023073310010363335,0.0023097664234972984,0.022518678876440153,6.661338147750939e-16,0.5000692105328571,0.4999307894671429,0.004068433418473905,0.2857142857142857,0.0030937945770450376,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.05,0.7142857142857143,0.005,0.00025,gray_metastable,0.00022905977010107635,0.028592740604348715,0.002745618499848438,0.028088963786390357,6.661338147750939e-16,0.5000818070607504,0.49991819293924955,0.004802198737732748,0.28571428571428564,0.008648495449131523,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.05,0.7142857142857143,0.01,0.0005,gray_metastable,0.0003022079220366617,0.04087438024397397,0.0036587344958568806,0.04059580455782013,6.661338147750939e-16,0.5001079314007274,0.49989206859927265,0.006343910944462664,0.28571428571428564,0.02100328324069236,False,False,False,False
