step,max_abs_error_from_one_third,mean_abs_error_from_one_third
2713,1.5032736166986638e-10,1.0021822260952717e-10
2714,1.5032713962526145e-10,1.0021805607607348e-10
2715,1.50327028602959e-10,1.0021801906863932e-10
2716,1.50327028602959e-10,1.0021796355748809e-10
2717,1.5032708411411022e-10,1.0021803757235641e-10
2718,1.503268620695053e-10,1.0021790804633686e-10
2719,1.5032680655835406e-10,1.0021785253518563e-10
2720,1.503266955360516e-10,1.0021776001660025e-10
2721,1.503266955360516e-10,1.0021776001660025e-10
2722,1.503268620695053e-10,1.0021790804633686e-10
2723,1.5032664002490037e-10,1.0021770450544902e-10
2724,1.5032664002490037e-10,1.0021774151288317e-10
2725,1.5032664002490037e-10,1.0021774151288317e-10
2726,1.5032625144684175e-10,1.0021746395712701e-10
2727,1.5032608491338806e-10,1.0021737143854163e-10
2728,1.5032591837993436e-10,1.0021727891995624e-10
2729,1.503256408241782e-10,1.0021707537906839e-10
2730,1.5032552980187575e-10,1.0021700136420009e-10
2731,1.5032536326842205e-10,1.0021689034189762e-10
2732,1.5032530775727082e-10,1.0021683483074639e-10
2733,1.503252522461196e-10,1.0021681632702932e-10
2734,1.503252522461196e-10,1.0021679782331223e-10
2735,1.503252522461196e-10,1.0021679782331223e-10
2736,1.5032503020151466e-10,1.0021663128985854e-10
2737,1.5032514122381713e-10,1.0021672380844393e-10
2738,1.5032497469036343e-10,1.0021663128985854e-10
2739,1.5032458611230481e-10,1.0021640924525362e-10
2740,1.5032453060115358e-10,1.0021633523038531e-10
2741,1.503243640676999e-10,1.0021624271179992e-10
2742,1.503241975342462e-10,1.0021613168949746e-10
2743,1.5032391997849004e-10,1.0021589114117546e-10
2744,1.5032358691158265e-10,1.0021568760028761e-10
2745,1.5032342037812896e-10,1.0021557657798515e-10
2746,1.503231428223728e-10,1.0021541004453145e-10
2747,1.5032319833352403e-10,1.0021546555568268e-10
2748,1.503229762889191e-10,1.0021529902222899e-10
2749,1.503229762889191e-10,1.0021529902222899e-10
2750,1.503229762889191e-10,1.0021529902222899e-10
2751,1.503229762889191e-10,1.0021529902222899e-10
2752,1.5032292077776788e-10,1.0021528051851192e-10
2753,1.5032280975546541e-10,1.0021518799992653e-10
2754,1.5032275424431418e-10,1.0021516949620946e-10
2755,1.5032253219970926e-10,1.0021505847390699e-10
2756,1.5032253219970926e-10,1.0021502146647283e-10
2757,1.503222546439531e-10,1.0021487343673623e-10
2758,1.5032214362165064e-10,1.0021468839956545e-10
2759,1.5032197708819695e-10,1.0021463288841422e-10
2760,1.5032192157704571e-10,1.0021461438469714e-10
2761,1.5032158851013833e-10,1.0021437383637514e-10
2762,1.5032158851013833e-10,1.0021441084380929e-10
2763,1.5032147748783586e-10,1.0021428131778976e-10
2764,1.5032142197668463e-10,1.0021426281407268e-10
2765,1.503213664655334e-10,1.0021420730292145e-10
2766,1.5032125544323094e-10,1.0021411478433606e-10
2767,1.5032142197668463e-10,1.0021426281407268e-10
2768,1.503213664655334e-10,1.002142443103556e-10
2769,1.503213664655334e-10,1.0021418879920437e-10
2770,1.503211999320797e-10,1.0021415179177022e-10
2771,1.5032125544323094e-10,1.0021415179177022e-10
2772,1.5032114442092848e-10,1.002140777769019e-10
2773,1.5032097788747478e-10,1.0021396675459944e-10
2774,1.5032097788747478e-10,1.0021396675459944e-10
2775,1.5032108890977725e-10,1.002140037620336e-10
2776,1.5032070033171863e-10,1.0021378171742867e-10
2777,1.5032042277596247e-10,1.0021359668025791e-10
2778,1.5032042277596247e-10,1.0021363368769205e-10
2779,1.5032031175366e-10,1.0021350416167252e-10
2780,1.5032020073135755e-10,1.0021343014680421e-10
2781,1.5032008970905508e-10,1.0021341164308713e-10
2782,1.5031997868675262e-10,1.0021331912450175e-10
2783,1.5032020073135755e-10,1.0021348565795544e-10
2784,1.5031997868675262e-10,1.0021331912450175e-10
2785,1.5032014522020631e-10,1.0021341164308713e-10
2786,1.503199231756014e-10,1.0021330062078467e-10
2787,1.5031964561984523e-10,1.0021306007246267e-10
2788,1.50319590108694e-10,1.0021300456131144e-10
2789,1.503194235752403e-10,1.002129490501602e-10
2790,1.5031931255293784e-10,1.0021281952414067e-10
2791,1.5031920153063538e-10,1.0021276401298944e-10
2792,1.5031920153063538e-10,1.0021276401298944e-10
2793,1.5031909050833292e-10,1.0021267149440405e-10
2794,1.5031909050833292e-10,1.0021272700555528e-10
2795,1.5031920153063538e-10,1.0021276401298944e-10
2796,1.5031931255293784e-10,1.0021280102042358e-10
2797,1.5031920153063538e-10,1.0021276401298944e-10
2798,1.5031914601948415e-10,1.0021274550927235e-10
2799,1.5031920153063538e-10,1.0021276401298944e-10
2800,1.5031909050833292e-10,1.0021267149440405e-10
2801,1.503190349971817e-10,1.0021267149440405e-10
2802,1.50318868463728e-10,1.0021256047210159e-10
2803,1.5031881295257676e-10,1.0021250496095035e-10
2804,1.50318868463728e-10,1.0021256047210159e-10
2805,1.5031859090797184e-10,1.0021237543493082e-10
2806,1.503185353968206e-10,1.0021231992377959e-10
2807,1.5031859090797184e-10,1.0021237543493082e-10
2808,1.5031875744142553e-10,1.0021248645723328e-10
2809,1.5031875744142553e-10,1.002124679535162e-10
2810,1.5031875744142553e-10,1.0021248645723328e-10
2811,1.5031875744142553e-10,1.0021243094608205e-10
2812,1.5031875744142553e-10,1.002124679535162e-10
2813,1.5031864641912307e-10,1.0021243094608205e-10
2814,1.5031864641912307e-10,1.0021239393864789e-10
2815,1.5031864641912307e-10,1.0021239393864789e-10
2816,1.5031875744142553e-10,1.0021248645723328e-10
2817,1.50318868463728e-10,1.0021250496095035e-10
2818,1.5031881295257676e-10,1.0021254196838451e-10
2819,1.5031892397487923e-10,1.0021261598325282e-10
2820,1.50318868463728e-10,1.0021256047210159e-10
2821,1.5031881295257676e-10,1.0021256047210159e-10
2822,1.5031892397487923e-10,1.0021263448696989e-10
2823,1.5031909050833292e-10,1.0021272700555528e-10
2824,1.503190349971817e-10,1.0021267149440405e-10
2825,1.5031909050833292e-10,1.0021267149440405e-10
2826,1.5031914601948415e-10,1.0021270850183821e-10
2827,1.5031909050833292e-10,1.0021267149440405e-10
2828,1.50318868463728e-10,1.0021256047210159e-10
2829,1.5031892397487923e-10,1.0021257897581866e-10
2830,1.50318868463728e-10,1.0021261598325282e-10
2831,1.5031859090797184e-10,1.0021237543493082e-10
2832,1.503185353968206e-10,1.0021235693121373e-10
2833,1.5031836886336691e-10,1.0021219039776004e-10
2834,1.5031831335221568e-10,1.002122274051942e-10
2835,1.5031825784106445e-10,1.0021211638289174e-10
2836,1.5031809130761076e-10,1.0021202386430635e-10
2837,1.503179802853083e-10,1.002119868568722e-10
2838,1.503179802853083e-10,1.0021194984943804e-10
2839,1.503176472184009e-10,1.0021172780483312e-10
2840,1.5031775824070337e-10,1.0021182032341851e-10
2841,1.5031759170724968e-10,1.0021172780483312e-10
2842,1.503176472184009e-10,1.0021172780483312e-10
2843,1.5031753619609844e-10,1.0021163528624773e-10
2844,1.5031736966264475e-10,1.0021154276766235e-10
2845,1.5031736966264475e-10,1.0021154276766235e-10
2846,1.503170921068886e-10,1.002114132416428e-10
2847,1.5031720312919106e-10,1.0021145024907696e-10
2848,1.5031720312919106e-10,1.0021145024907696e-10
2849,1.5031703659573736e-10,1.002113392267745e-10
2850,1.503170921068886e-10,1.002114132416428e-10
2851,1.5031720312919106e-10,1.0021150576022819e-10
2852,1.5031731415149352e-10,1.002115797750965e-10
2853,1.5031736966264475e-10,1.002115797750965e-10
2854,1.503172586403423e-10,1.0021150576022819e-10
2855,1.5031748068494721e-10,1.0021163528624773e-10
2856,1.5031736966264475e-10,1.0021154276766235e-10
2857,1.5031748068494721e-10,1.002115797750965e-10
2858,1.503176472184009e-10,1.0021172780483312e-10
2859,1.5031775824070337e-10,1.0021182032341851e-10
2860,1.503178137518546e-10,1.0021183882713558e-10
2861,1.5031803579645953e-10,1.0021200536058927e-10
2862,1.5031831335221568e-10,1.002122274051942e-10
2863,1.5031875744142553e-10,1.0021248645723328e-10
2864,1.5031881295257676e-10,1.0021250496095035e-10
2865,1.50318868463728e-10,1.0021257897581866e-10
2866,1.5031914601948415e-10,1.0021276401298944e-10
2867,1.5031914601948415e-10,1.0021274550927235e-10
2868,1.5031914601948415e-10,1.0021274550927235e-10
2869,1.5031931255293784e-10,1.0021285653157482e-10
2870,1.5031931255293784e-10,1.0021283802785774e-10
2871,1.503194235752403e-10,1.0021293054644313e-10
2872,1.5031970113099646e-10,1.0021313408733097e-10
2873,1.50319590108694e-10,1.002130415687456e-10
2874,1.5031953459754277e-10,1.0021302306502851e-10
2875,1.50319590108694e-10,1.0021300456131144e-10
2876,1.50319590108694e-10,1.002130415687456e-10
2877,1.5031964561984523e-10,1.0021306007246267e-10
2878,1.5031981215329893e-10,1.0021317109476513e-10
2879,1.5031986766445016e-10,1.0021322660591636e-10
2880,1.5032008970905508e-10,1.002133561319359e-10
2881,1.5032020073135755e-10,1.0021348565795544e-10
2882,1.5032036726481124e-10,1.0021359668025791e-10
2883,1.503204782871137e-10,1.0021361518397498e-10
2884,1.503204782871137e-10,1.0021365219140914e-10
2885,1.503204782871137e-10,1.0021365219140914e-10
2886,1.5032042277596247e-10,1.0021363368769205e-10
2887,1.5032058930941616e-10,1.0021368919884328e-10
2888,1.5032070033171863e-10,1.0021378171742867e-10
2889,1.5032086686517232e-10,1.0021389273973114e-10
2890,1.5032097788747478e-10,1.0021398525831653e-10
2891,1.5032097788747478e-10,1.0021396675459944e-10
2892,1.5032114442092848e-10,1.002140777769019e-10
2893,1.503213664655334e-10,1.002142443103556e-10
2894,1.503216995324408e-10,1.0021444785124345e-10
2895,1.5032203259934818e-10,1.002146513921313e-10
2896,1.5032219913280187e-10,1.0021476241443376e-10
2897,1.503222546439531e-10,1.0021487343673623e-10
2898,1.5032269873316295e-10,1.0021511398505822e-10
2899,1.5032280975546541e-10,1.0021524351107776e-10
2900,1.5032325384467526e-10,1.0021548405939977e-10
2901,1.503233093558265e-10,1.0021550256311684e-10
2902,1.5032342037812896e-10,1.0021557657798515e-10
2903,1.5032342037812896e-10,1.0021559508170223e-10
2904,1.5032353140043142e-10,1.0021566909657054e-10
2905,1.5032369793388511e-10,1.00215780118873e-10
2906,1.503241975342462e-10,1.0021613168949746e-10
2907,1.5032430855654866e-10,1.0021620570436578e-10
2908,1.5032469713460728e-10,1.002164277489707e-10
2909,1.5032486366806097e-10,1.002165942824244e-10
2910,1.5032514122381713e-10,1.0021672380844393e-10
2911,1.503250857126659e-10,1.0021670530472686e-10
2912,1.503252522461196e-10,1.0021679782331223e-10
2913,1.5032530775727082e-10,1.0021687183818055e-10
2914,1.5032536326842205e-10,1.0021689034189762e-10
2915,1.5032536326842205e-10,1.0021689034189762e-10
2916,1.5032536326842205e-10,1.0021689034189762e-10
2917,1.5032536326842205e-10,1.0021689034189762e-10
2918,1.5032536326842205e-10,1.0021689034189762e-10
2919,1.5032536326842205e-10,1.002169088456147e-10
2920,1.5032536326842205e-10,1.0021689034189762e-10
2921,1.5032552980187575e-10,1.0021700136420009e-10
2922,1.503258073576319e-10,1.0021714939393671e-10
2923,1.5032608491338806e-10,1.0021737143854163e-10
2924,1.5032630695799298e-10,1.0021750096456117e-10
2925,1.503265290025979e-10,1.0021766749801486e-10
2926,1.503268620695053e-10,1.0021790804633686e-10
2927,1.5032691758065653e-10,1.0021794505377102e-10
2928,1.503268620695053e-10,1.0021787103890271e-10
2929,1.50327028602959e-10,1.0021801906863932e-10
2930,1.5032719513641268e-10,1.0021807457979055e-10
2931,1.5032736166986638e-10,1.0021822260952717e-10
2932,1.503275837144713e-10,1.0021838914298087e-10
2933,1.5032763922562253e-10,1.0021840764669794e-10
2934,1.5032747269216884e-10,1.0021829662439548e-10
2935,1.5032747269216884e-10,1.0021831512811256e-10
2936,1.5032747269216884e-10,1.0021829662439548e-10
2937,1.503275837144713e-10,1.0021838914298087e-10
2938,1.5032763922562253e-10,1.0021840764669794e-10
2939,1.5032769473677376e-10,1.0021842615041503e-10
2940,1.5032763922562253e-10,1.0021840764669794e-10
2941,1.503275837144713e-10,1.0021835213554671e-10
2942,1.5032763922562253e-10,1.0021840764669794e-10
2943,1.5032763922562253e-10,1.0021840764669794e-10
2944,1.5032780575907623e-10,1.0021855567643456e-10
2945,1.503279167813787e-10,1.0021859268386872e-10
2946,1.5032808331483238e-10,1.0021864819501995e-10
2947,1.5032841638173977e-10,1.0021888874334195e-10
2948,1.5032858291519346e-10,1.0021905527679564e-10
2949,1.5032869393749593e-10,1.002190922842298e-10
2950,1.5032897149325208e-10,1.0021931432883473e-10
2951,1.5032891598210085e-10,1.0021920330653226e-10
2952,1.5032902700440332e-10,1.002193328325518e-10
2953,1.5032874944864716e-10,1.002191662990981e-10
2954,1.5032902700440332e-10,1.0021935133626887e-10
2955,1.5032874944864716e-10,1.002191662990981e-10
2956,1.5032897149325208e-10,1.0021931432883473e-10
2957,1.5032886047094962e-10,1.0021918480281518e-10
2958,1.5032891598210085e-10,1.002192588176835e-10
2959,1.5032897149325208e-10,1.0021927732140057e-10
2960,1.5032924904900824e-10,1.0021949936600549e-10
2961,1.5032947109361317e-10,1.0021962889202503e-10
2962,1.503293600713107e-10,1.0021959188459088e-10
2963,1.503295266047644e-10,1.0021966589945919e-10
2964,1.503293600713107e-10,1.0021955487715672e-10
2965,1.5032974864936932e-10,1.0021981392919581e-10
2966,1.5033002620512548e-10,1.0021999896636657e-10
2967,1.5033019273857917e-10,1.002200544775178e-10
2968,1.5033030376088163e-10,1.0022018400353734e-10
2969,1.503305813166378e-10,1.0022036904070812e-10
2970,1.503305813166378e-10,1.0022042455185935e-10
2971,1.5033091438354518e-10,1.0022059108531305e-10
2972,1.5033080336124272e-10,1.0022055407787889e-10
2973,1.5033102540584764e-10,1.0022066510018135e-10
2974,1.5033102540584764e-10,1.0022068360389842e-10
2975,1.5033108091699887e-10,1.0022073911504965e-10
2976,1.5033119193930133e-10,1.0022081312991797e-10
2977,1.5033119193930133e-10,1.0022081312991797e-10
2978,1.5033124745045257e-10,1.0022083163363504e-10
2979,1.5033119193930133e-10,1.0022072061133258e-10
2980,1.5033102540584764e-10,1.0022066510018135e-10
2981,1.5033108091699887e-10,1.0022068360389842e-10
2982,1.503313029616038e-10,1.0022085013735212e-10
2983,1.503314694950575e-10,1.0022090564850335e-10
2984,1.503313029616038e-10,1.0022085013735212e-10
2985,1.5033158051735995e-10,1.0022105367823997e-10
2986,1.503314694950575e-10,1.0022099816708874e-10
2987,1.5033174705081365e-10,1.0022112769310827e-10
2988,1.503320246065698e-10,1.0022133123399612e-10
2989,1.5033230216232596e-10,1.0022155327860105e-10
2990,1.5033252420693088e-10,1.0022164579718644e-10
2991,1.503327462515358e-10,1.0022181233064013e-10
2992,1.503327462515358e-10,1.0022181233064013e-10
2993,1.5033285727383827e-10,1.0022188634550844e-10
2994,1.5033313482959443e-10,1.002220713826792e-10
2995,1.5033352340765305e-10,1.0022231193100121e-10
2996,1.5033357891880428e-10,1.0022236744215245e-10
2997,1.5033357891880428e-10,1.0022236744215245e-10
2998,1.5033385647456043e-10,1.0022255247932321e-10
2999,1.5033385647456043e-10,1.0022255247932321e-10
3000,1.5033402300801413e-10,1.0022270050905983e-10
3001,1.5033430056377028e-10,1.002228855462306e-10
3002,1.5033418954146782e-10,1.002228115313623e-10
3003,1.5033457811952644e-10,1.0022297806481599e-10
3004,1.503348556752826e-10,1.0022321861313799e-10
3005,1.5033529976449245e-10,1.0022349616889414e-10
3006,1.503354107867949e-10,1.0022358868747953e-10
3007,1.5033585487600476e-10,1.0022386624323569e-10
3008,1.5033585487600476e-10,1.0022386624323569e-10
3009,1.5033596589830722e-10,1.0022395876182107e-10
3010,1.5033624345406338e-10,1.0022414379899185e-10
3011,1.5033640998751707e-10,1.0022423631757722e-10
3012,1.5033668754327323e-10,1.0022443985846508e-10
3013,1.50336632032122e-10,1.0022436584359677e-10
3014,1.5033668754327323e-10,1.0022443985846508e-10
3015,1.5033696509902938e-10,1.0022462489563584e-10
3016,1.5033685407672692e-10,1.0022453237705047e-10
3017,1.5033685407672692e-10,1.0022453237705047e-10
3018,1.50336632032122e-10,1.0022440285103092e-10
3019,1.5033702061018062e-10,1.0022468040678707e-10
3020,1.503371871436343e-10,1.002247359179383e-10
3021,1.5033724265478554e-10,1.002248284365237e-10
3022,1.503376867439954e-10,1.0022510599227985e-10
3023,1.50338075322054e-10,1.0022536504431893e-10
3024,1.503382418555077e-10,1.002254760666214e-10
3025,1.5033851941126386e-10,1.0022566110379216e-10
3026,1.503385749224151e-10,1.0022573511866047e-10
3027,1.5033879696702002e-10,1.0022584614096293e-10
3028,1.5033901901162494e-10,1.0022597566698248e-10
3029,1.5033918554507864e-10,1.0022612369671909e-10
3030,1.5033957412313725e-10,1.0022634574132401e-10
3031,1.5033962963428849e-10,1.0022640125247524e-10
3032,1.5033979616774218e-10,1.002265122747777e-10
3033,1.503400182123471e-10,1.0022662329708017e-10
3034,1.5034007372349834e-10,1.0022669731194848e-10
3035,1.5034007372349834e-10,1.0022669731194848e-10
3036,1.5034012923464957e-10,1.0022671581566556e-10
3037,1.5034024025695203e-10,1.0022675282309972e-10
3038,1.5034057332385942e-10,1.0022704888257294e-10
3039,1.5034057332385942e-10,1.0022704888257294e-10
3040,1.5034079536846434e-10,1.0022721541602664e-10
3041,1.503407398573131e-10,1.0022719691230957e-10
3042,1.5034101741306927e-10,1.0022738194948033e-10
3043,1.5034101741306927e-10,1.0022738194948033e-10
3044,1.5034118394652296e-10,1.0022743746063156e-10
3045,1.5034135047997665e-10,1.002274929717828e-10
3046,1.5034135047997665e-10,1.002274929717828e-10
3047,1.5034151701343035e-10,1.0022754848293403e-10
3048,1.5034157252458158e-10,1.0022765950523649e-10
3049,1.5034168354688404e-10,1.0022778903125602e-10
3050,1.5034185008033774e-10,1.0022784454240725e-10
3051,1.503419611026402e-10,1.002279740684268e-10
3052,1.5034207212494266e-10,1.0022810359444634e-10
3053,1.5034218314724512e-10,1.002281406018805e-10
3054,1.503421276360939e-10,1.0022802957957803e-10
3055,1.5034218314724512e-10,1.002281406018805e-10
3056,1.5034229416954759e-10,1.0022808509072927e-10
3057,1.5034234968069882e-10,1.0022819611303173e-10
3058,1.5034218314724512e-10,1.002281406018805e-10
3059,1.5034240519185005e-10,1.002282146167488e-10
3060,1.503428492810599e-10,1.0022856618737326e-10
3061,1.5034290479221113e-10,1.0022860319480742e-10
3062,1.5034307132566482e-10,1.0022875122454404e-10
3063,1.5034323785911852e-10,1.0022880673569527e-10
3064,1.5034351541487467e-10,1.0022899177286604e-10
3065,1.5034368194832837e-10,1.0022913980260266e-10
3066,1.5034384848178206e-10,1.0022928783233927e-10
3067,1.5034412603753822e-10,1.0022938035092466e-10
3068,1.5034440359329437e-10,1.0022956538809542e-10
3069,1.503446256378993e-10,1.0022973192154912e-10
3070,1.50344792171353e-10,1.0022987995128574e-10
3071,1.5034506972710915e-10,1.0022997246987113e-10
3072,1.5034523626056284e-10,1.0023012049960774e-10
3073,1.5034545830516777e-10,1.0023037955164682e-10
3074,1.5034579137207515e-10,1.0023049057394928e-10
3075,1.5034579137207515e-10,1.0023049057394928e-10
3076,1.5034617995013377e-10,1.002308051371396e-10
3077,1.50346235461285e-10,1.0023082364085667e-10
3078,1.5034645750588993e-10,1.0023099017431036e-10
3079,1.503465685281924e-10,1.0023113820404698e-10
3080,1.503465685281924e-10,1.0023113820404698e-10
3081,1.5034667955049485e-10,1.0023108269289575e-10
3082,1.5034634648358747e-10,1.002308791520079e-10
3083,1.5034701261740224e-10,1.0023128623378359e-10
3084,1.50346957106251e-10,1.0023126773006652e-10
3085,1.5034734568430963e-10,1.0023158229325683e-10
3086,1.5034734568430963e-10,1.0023158229325683e-10
3087,1.5034751221776332e-10,1.0023163780440807e-10
3088,1.5034756772891456e-10,1.0023165630812514e-10
3089,1.5034778977351948e-10,1.0023191536016422e-10
3090,1.5034778977351948e-10,1.0023182284157883e-10
3091,1.5034773426236825e-10,1.0023189685644714e-10
3092,1.5034790079582194e-10,1.0023195236759837e-10
3093,1.5034823386272933e-10,1.0023206338990083e-10
3094,1.503483448850318e-10,1.0023219291592038e-10
3095,1.5034851141848549e-10,1.0023234094565699e-10
3096,1.5034878897424164e-10,1.0023243346424238e-10
3097,1.5034878897424164e-10,1.0023243346424238e-10
3098,1.5034912204114903e-10,1.002327295237156e-10
3099,1.5034928857460272e-10,1.0023287755345223e-10
3100,1.5034928857460272e-10,1.0023278503486684e-10
3101,1.5034939959690519e-10,1.0023291456088638e-10
3102,1.503497881749638e-10,1.0023322912407669e-10
3103,1.5034989919726627e-10,1.0023326613151085e-10
3104,1.5035017675302242e-10,1.002334696723987e-10
3105,1.5035017675302242e-10,1.002334696723987e-10
3106,1.5035034328647612e-10,1.002336177021353e-10
3107,1.5035056533108104e-10,1.0023359919841823e-10
3108,1.5035073186453474e-10,1.0023383974674023e-10
3109,1.5035095390913966e-10,1.0023400628019392e-10
3110,1.5035117595374459e-10,1.0023408029506224e-10
3111,1.5035134248719828e-10,1.0023422832479885e-10
3112,1.5035150902065197e-10,1.0023437635453547e-10
3113,1.503517310652569e-10,1.0023445036940377e-10
3114,1.5035195310986182e-10,1.0023461690285747e-10
3115,1.5035217515446675e-10,1.0023478343631116e-10
3116,1.5035239719907167e-10,1.0023494996976486e-10
3117,1.5035250822137414e-10,1.0023498697719901e-10
3118,1.5035256373252537e-10,1.0023509799950148e-10
3119,1.50352952310584e-10,1.002353200441064e-10
3120,1.5035322986634014e-10,1.0023541256269179e-10
3121,1.503533408886426e-10,1.0023565311101379e-10
3122,1.5035356293324753e-10,1.0023572712588209e-10
3123,1.5035372946670122e-10,1.0023578263703332e-10
3124,1.503540625336086e-10,1.0023607869650657e-10
3125,1.5035434008936477e-10,1.0023626373367733e-10
3126,1.5035445111166723e-10,1.0023630074111149e-10
3127,1.5035450662281846e-10,1.0023631924482856e-10
3128,1.503545621339697e-10,1.0023633774854564e-10
3129,1.503547286674234e-10,1.0023648577828226e-10
3130,1.5035461764512092e-10,1.0023635625226272e-10
3131,1.5035500622317954e-10,1.0023657829686765e-10
3132,1.50355117245482e-10,1.0023680034147257e-10
3133,1.503552837789357e-10,1.002368558526238e-10
3134,1.5035539480123816e-10,1.0023689286005795e-10
3135,1.503556168458431e-10,1.002371704158141e-10
3136,1.5035556133469186e-10,1.0023705939351164e-10
3137,1.5035567235699432e-10,1.002370964009458e-10
3138,1.5035589440159924e-10,1.002372629343995e-10
3139,1.5035589440159924e-10,1.002372629343995e-10
3140,1.503560054239017e-10,1.0023729994183365e-10
3141,1.503561719573554e-10,1.0023744797157026e-10
3142,1.5035656053541402e-10,1.0023776253476058e-10
3143,1.5035667155771648e-10,1.0023770702360935e-10
3144,1.5035644951311156e-10,1.0023763300874104e-10
3145,1.5035667155771648e-10,1.0023779954219474e-10
3146,1.5035694911347264e-10,1.002379845793655e-10
3147,1.503570601357751e-10,1.0023802158679966e-10
3148,1.503572266692288e-10,1.0023807709795089e-10
3149,1.5035717115807756e-10,1.002381511128192e-10
3150,1.5035711564692633e-10,1.0023813260910212e-10
3151,1.5035711564692633e-10,1.0023802158679966e-10
3152,1.5035717115807756e-10,1.0023804009051673e-10
3153,1.503570601357751e-10,1.0023800308308257e-10
3154,1.503568936023214e-10,1.0023785505334597e-10
3155,1.503568936023214e-10,1.0023785505334597e-10
3156,1.503570601357751e-10,1.0023800308308257e-10
3157,1.503572266692288e-10,1.0023816961653627e-10
3158,1.5035755973613618e-10,1.0023828063883873e-10
3159,1.5035744871383372e-10,1.0023824363140459e-10
3160,1.5035744871383372e-10,1.0023833614998996e-10
3161,1.5035767075843864e-10,1.0023841016485828e-10
3162,1.5035767075843864e-10,1.0023841016485828e-10
3163,1.5035783729189234e-10,1.0023855819459489e-10
3164,1.503581148476485e-10,1.0023865071318028e-10
3165,1.503581148476485e-10,1.0023874323176567e-10
3166,1.5035833689225342e-10,1.0023881724663397e-10
3167,1.5035839240340465e-10,1.0023892826893643e-10
3168,1.503586699591608e-10,1.002391133061072e-10
3169,1.5035861444800958e-10,1.0023909480239013e-10
3170,1.503588364926145e-10,1.0023916881725843e-10
3171,1.503588364926145e-10,1.0023916881725843e-10
3172,1.503590030260682e-10,1.0023942786929751e-10
3173,1.5035911404837066e-10,1.0023937235814628e-10
3174,1.503591695595219e-10,1.0023939086186336e-10
3175,1.5035928058182435e-10,1.002395203878829e-10
3176,1.5035939160412681e-10,1.0023955739531705e-10
3177,1.5035961364873174e-10,1.0023981644735613e-10
3178,1.5035978018218543e-10,1.0023977943992198e-10
3179,1.5035961364873174e-10,1.0023972392877074e-10
3180,1.5035961364873174e-10,1.0023970542505367e-10
3181,1.503597246710342e-10,1.0023983495107321e-10
3182,1.5035966915988297e-10,1.0023972392877074e-10
3183,1.503597246710342e-10,1.0023983495107321e-10
3184,1.5035978018218543e-10,1.0023985345479029e-10
3185,1.5036027978254651e-10,1.0024020502541475e-10
3186,1.5036050182715144e-10,1.0024027904028306e-10
3187,1.503607793829076e-10,1.002405750997563e-10
3188,1.5036083489405883e-10,1.0024050108488798e-10
3189,1.5036083489405883e-10,1.0024050108488798e-10
3190,1.503613344944199e-10,1.0024085265551245e-10
3191,1.5036172307247853e-10,1.0024116721870276e-10
3192,1.50361834094781e-10,1.0024111170755153e-10
3193,1.5036161205017606e-10,1.0024103769268322e-10
3194,1.5036177858362976e-10,1.0024118572241984e-10
3195,1.5036194511708345e-10,1.0024124123357107e-10
3196,1.5036194511708345e-10,1.0024124123357107e-10
3197,1.5036205613938591e-10,1.0024137075959061e-10
3198,1.5036205613938591e-10,1.0024127824100522e-10
3199,1.5036211165053714e-10,1.0024140776702477e-10
3200,1.503623892062933e-10,1.0024159280419553e-10
3201,1.5036233369514207e-10,1.0024157430047846e-10
3202,1.50362555739747e-10,1.0024174083393215e-10
3203,1.5036250022859576e-10,1.0024162981162969e-10
3204,1.50362555739747e-10,1.0024164831534677e-10
3205,1.5036288880665438e-10,1.0024194437482e-10
3206,1.503631108512593e-10,1.0024201838968831e-10
3207,1.503631108512593e-10,1.0024211090827369e-10
3208,1.5036333289586423e-10,1.00242184923142e-10
3209,1.5036305534010808e-10,1.0024198138225415e-10
3210,1.503631108512593e-10,1.0024199988597123e-10
3211,1.5036333289586423e-10,1.0024216641942492e-10
3212,1.5036333289586423e-10,1.0024216641942492e-10
3213,1.50363277384713e-10,1.0024214791570785e-10
3214,1.5036333289586423e-10,1.0024227744172738e-10
3215,1.503636104516204e-10,1.0024236996031277e-10
3216,1.5036338840701546e-10,1.0024220342685908e-10
3217,1.5036333289586423e-10,1.00242184923142e-10
3218,1.5036333289586423e-10,1.0024227744172738e-10
3219,1.50363277384713e-10,1.0024216641942492e-10
3220,1.50363277384713e-10,1.0024216641942492e-10
3221,1.5036316636241054e-10,1.0024212941199077e-10
3222,1.503631108512593e-10,1.0024211090827369e-10
3223,1.5036333289586423e-10,1.00242184923142e-10
3224,1.5036316636241054e-10,1.0024212941199077e-10
3225,1.503631108512593e-10,1.0024211090827369e-10
3226,1.503631108512593e-10,1.0024211090827369e-10
3227,1.5036316636241054e-10,1.0024212941199077e-10
3228,1.5036299982895684e-10,1.0024198138225415e-10
3229,1.5036299982895684e-10,1.0024187035995169e-10
3230,1.5036288880665438e-10,1.0024192587110292e-10
3231,1.5036283329550315e-10,1.0024190736738585e-10
3232,1.5036299982895684e-10,1.0024187035995169e-10
3233,1.5036277778435192e-10,1.0024179634508339e-10
3234,1.5036283329550315e-10,1.0024190736738585e-10
3235,1.50362555739747e-10,1.0024162981162969e-10
3236,1.5036288880665438e-10,1.0024192587110292e-10
3237,1.5036277778435192e-10,1.0024179634508339e-10
