E_A,E_B,E_tau_R_total,K_R_phase_total,P_R_total,R_A,R_B,R_total,case,noise_level,noise_mode,p_A,p_B,relative_p,stage
0.9999996430134988,1.0000004084319827,1.9999986802173355,2.000000821869982,-4.184994467637537e-07,0.999999089566954,0.9999995392047631,1.999998628771717,c01_A1.00_B1.00_u1.00_v-1.00,1e-06,common_bias_control,1.0000005638441103,-1.00000053270548,2.0000010965495902,collision_cell
0.9999996924049376,1.0000007282096333,2.000001430353048,1.9999999846157792,1.2780909252052552e-06,1.0000005303351946,1.0000004794030966,2.000001009738291,c01_A1.00_B1.00_u1.00_v-1.00,1e-06,common_bias_control,-0.9999990792080949,1.0000004082304343,-1.9999994874385294,collision_map
1.000000266562999,0.9999995661191398,1.999999169205265,2.0000013602369346,6.050741860885722e-07,0.9999994645875071,0.9999998719357064,1.9999993365232136,c01_A1.00_B1.00_u1.00_v-1.00,1e-06,common_bias_control,-1.000000407065522,1.0000006047913683,-2.0000010118568903,final
0.9999777947541434,0.999924502327108,1.9997643501499958,1.9999743883671262,6.617579535017626e-06,0.9999497098250811,0.9999123355084925,1.9998620453335736,c01_A1.00_B1.00_u1.00_v-1.00,0.0001,common_bias_control,1.0000127075162435,-1.0000434674247836,2.000056174941027,initial
1.0000057359919283,0.9999261764257966,1.9998474949565919,2.0000803089351797,-4.336773362645374e-08,0.9999122937004423,1.000003289584356,1.9999155832847983,c01_A1.00_B1.00_u1.00_v-1.00,0.0001,common_bias_control,1.000086663389524,-0.9999957032865531,2.000082366676077,collision_cell
0.9999239041195664,0.9999225842142365,1.9997665404488303,2.0001442820708633,-6.169800795996494e-05,1.0000131093981182,0.9999069365098969,1.999920045908015,c01_A1.00_B1.00_u1.00_v-1.00,0.0001,common_bias_control,-1.0000338193386333,1.0000783019492985,-2.000112121287932,collision_map
0.9999934939792882,1.0000315673279991,2.0002052149973895,1.9998130221724524,-2.2685094610119805e-05,1.0000962639314284,1.0000838877368572,2.0001801516682853,c01_A1.00_B1.00_u1.00_v-1.00,0.0001,common_bias_control,-0.9999133761895133,0.999903067082209,-1.9998164432717223,final
1.0000000000000018,0.9999999999999992,4.999999999999998,3.3999999999999515,-0.9999999999999767,1.0,4.0,5.0,c02_A1.00_B2.00_u1.40_v-0.60,0.0,zero_mean_gauge_noise,1.3999999999999948,-0.5999999999999929,1.9999999999999876,initial
1.000000000000006,1.0000000000000002,5.000000000000007,3.4000000000000092,-0.9999999999999984,1.0,4.0,5.0,c02_A1.00_B2.00_u1.40_v-0.60,0.0,zero_mean_gauge_noise,1.4000000000000028,-0.6000000000000003,2.000000000000003,collision_cell
0.9999999999999993,1.0000000000000009,5.000000000000003,3.4000000000000163,-1.0000000000000393,1.0,4.0,5.0,c02_A1.00_B2.00_u1.40_v-0.60,0.0,zero_mean_gauge_noise,-1.800000000000008,0.19999999999999218,-2.0,collision_map
