step,time,relative_time,gram_rank,dominant_eigenvalue,q1,q2,q3,q4,rank_q,theta1_deg,theta2_deg,orth_B0,orth_Bdom
580,580,-587,8,3.74165738677398396e+00,1.41421356237309559e+00,1.41421356237308649e+00,1.55215461969327202e-07,2.22044604925031308e-16,3,0.00000000000000000e+00,1.25478587349112611e-05,8.88178419700125232e-16,4.96506830649454624e-16
585,585,-582,8,3.74165738677399551e+00,1.41421356237309537e+00,1.41421356237308427e+00,1.75365839838017534e-07,1.49011611938476562e-08,4,0.00000000000000000e+00,1.41582342025508234e-05,8.88178419700125232e-16,1.11022302462517429e-16
590,590,-577,8,3.74165738677400839e+00,1.41421356237309537e+00,1.41421356237308116e+00,1.97686591093237377e-07,1.48965356263027406e-08,4,0.00000000000000000e+00,1.60409504699351439e-05,8.88178419700125232e-16,5.55111512312578270e-16
595,595,-572,8,3.74165738677402482e+00,1.41421356237309537e+00,1.41421356237307738e+00,2.24013788791743542e-07,1.48979108988550217e-08,4,0.00000000000000000e+00,1.81313865163208175e-05,8.88178419700125232e-16,2.22044604925034365e-16
600,600,-567,8,3.74165738677404525e+00,1.41421356237309537e+00,1.41421356237307227e+00,2.54195880208694224e-07,1.10203354958351057e-08,3,0.00000000000000000e+00,2.05615922204379575e-05,8.88178419700125232e-16,3.14018491736755033e-16
605,605,-562,8,3.74165738677407500e+00,1.41421356237309537e+00,1.41421356237306584e+00,2.87403799395726814e-07,1.60311395767171293e-10,3,0.00000000000000000e+00,2.32878402313548864e-05,8.88178419700125232e-16,3.14018491736755033e-16
610,610,-557,8,3.74165738677411586e+00,1.41421356237309537e+00,1.41421356237305762e+00,3.25191380329382306e-07,0.00000000000000000e+00,3,0.00000000000000000e+00,2.63565884628335050e-05,8.88178419700125232e-16,2.22044604925032097e-16
615,615,-552,8,3.74165738677416515e+00,1.41421356237309537e+00,1.41421356237304718e+00,3.67765761330054321e-07,0.00000000000000000e+00,3,0.00000000000000000e+00,2.97965779367886062e-05,8.88178419700125232e-16,7.02166693715340245e-16
620,620,-547,8,3.74165738677422688e+00,1.41421356237309537e+00,1.41421356237303386e+00,4.16300149103063157e-07,0.00000000000000000e+00,3,0.00000000000000000e+00,3.37321634991250409e-05,8.88178419700125232e-16,2.48253415324727361e-16
625,625,-542,8,3.74165738677430637e+00,1.41421356237309537e+00,1.41421356237301676e+00,4.71216119681887897e-07,0.00000000000000000e+00,3,0.00000000000000000e+00,3.81532710229468545e-05,8.88178419700125232e-16,2.22044604925031900e-16
630,630,-537,8,3.74165738677440984e+00,1.41421356237309559e+00,1.41421356237299478e+00,5.32807683310446605e-07,2.22044604925031308e-16,3,0.00000000000000000e+00,4.31557031773472310e-05,8.88178419700125232e-16,4.96506830649454624e-16
635,635,-532,8,3.74165738677454218e+00,1.41421356237309537e+00,1.41421356237296658e+00,6.02898858536029308e-07,1.49006457294359336e-08,4,0.00000000000000000e+00,4.88295831958405474e-05,8.88178419700125232e-16,2.22044604925033970e-16
640,640,-527,8,3.74165738677470916e+00,1.41421356237309515e+00,1.41421356237293083e+00,6.82206350682743138e-07,1.49007253489476789e-08,4,0.00000000000000000e+00,5.52451587130900782e-05,8.88178419700125232e-16,7.02166693715345274e-16
645,645,-522,8,3.74165738677492232e+00,1.41421356237309515e+00,1.41421356237288465e+00,7.71701779346711182e-07,0.00000000000000000e+00,3,0.00000000000000000e+00,6.25239840504293560e-05,8.88178419700125232e-16,2.22044604925033970e-16
650,650,-517,8,3.74165738677519677e+00,1.41421356237309515e+00,1.41421356237282581e+00,8.73085994301379053e-07,1.49003311147740338e-08,4,0.00000000000000000e+00,7.07190559977375325e-05,8.88178419700125232e-16,8.67111901826273399e-16
655,655,-512,8,3.74165738677554316e+00,1.41421356237309537e+00,1.41421356237275009e+00,9.87564032772523745e-07,7.78712221521539156e-09,3,0.00000000000000000e+00,8.00227787690009065e-05,8.88178419700125232e-16,2.22044604925034661e-16
660,660,-507,8,3.74165738677600057e+00,1.41421356237309537e+00,1.41421356237265394e+00,1.11738839994519458e-06,1.49003948368394576e-08,4,0.00000000000000000e+00,9.05241666828202724e-05,8.88178419700125232e-16,7.02166693715340245e-16
665,665,-502,8,3.74165738677657389e+00,1.41421356237309537e+00,1.41421356237253004e+00,1.26405418276976186e-06,1.49011611938476562e-08,4,0.00000000000000000e+00,1.02420816034326590e-04,8.88178419700125232e-16,4.44089209850069716e-16
670,670,-497,8,3.74165738677730797e+00,1.41421356237309537e+00,1.41421356237237195e+00,1.42995397606740602e-06,2.71332427156558623e-09,3,0.00000000000000000e+00,1.15874415929514391e-04,8.88178419700125232e-16,2.22044604925050684e-16
675,675,-492,8,3.74165738677825210e+00,1.41421356237309515e+00,1.41421356237216966e+00,1.61785716456134106e-06,2.10733752317165895e-08,4,0.00000000000000000e+00,1.31098048473442448e-04,8.88178419700125232e-16,4.44089209850065969e-16
680,680,-487,8,3.74165738677945736e+00,1.41421356237309537e+00,1.41421356237191054e+00,1.83040310946206519e-06,6.68932858061994331e-09,3,0.00000000000000000e+00,1.48311074273954591e-04,8.88178419700125232e-16,7.02166693715347641e-16
685,685,-482,8,3.74165738678100013e+00,1.41421356237309537e+00,1.41421356237157902e+00,2.07080574621332019e-06,2.01474886499096581e-08,4,0.00000000000000000e+00,1.67785529366933962e-04,8.88178419700125232e-16,4.96506830649455314e-16
690,690,-477,8,3.74165738678297677e+00,1.41421356237309515e+00,1.41421356237115403e+00,2.34275437371037415e-06,1.49011611938476496e-08,4,0.00000000000000000e+00,1.89833647194018494e-04,8.88178419700125232e-16,5.55111512312581031e-16
695,695,-472,8,3.74165738678550541e+00,1.41421356237309515e+00,1.41421356237061113e+00,2.65062006308751853e-06,5.02062800245941935e-09,3,0.00000000000000000e+00,2.14767774685195996e-04,8.88178419700125232e-16,3.14018491736814642e-16
700,700,-467,8,3.74165738678874060e+00,1.41421356237309537e+00,1.41421356236991613e+00,2.99861572678884988e-06,1.49011442059536310e-08,4,0.00000000000000000e+00,2.42968739715861625e-04,8.88178419700125232e-16,4.44089209850086479e-16
705,705,-462,8,3.74165738679288840e+00,1.41421356237309537e+00,1.41421356236902596e+00,3.39249406178010811e-06,1.05367121277235054e-08,3,0.00000000000000000e+00,2.74887272238457227e-04,8.88178419700125232e-16,3.14018491736762873e-16
710,710,-457,8,3.74165738679819260e+00,1.41421356237309515e+00,1.41421356236788731e+00,3.83809769875372343e-06,0.00000000000000000e+00,3,0.00000000000000000e+00,3.10991665210037977e-04,8.88178419700125232e-16,4.00296604248817987e-16
715,715,-452,8,3.74165738680499027e+00,1.41421356237309537e+00,1.41421356236642914e+00,4.34218660948028180e-06,1.05367121277235054e-08,3,0.00000000000000000e+00,3.51836587246716164e-04,8.88178419700125232e-16,4.00296604248674612e-16
720,720,-447,8,3.74165738681367666e+00,1.41421356237309537e+00,1.41421356236456308e+00,4.91249272824227754e-06,1.49011611938476562e-08,4,0.00000000000000000e+00,3.98048099678077175e-04,8.88178419700125232e-16,6.75322301446471504e-16
725,725,-442,8,3.74165738682479398e+00,1.41421356237309559e+00,1.41421356236217477e+00,5.55767294517953177e-06,0.00000000000000000e+00,3,0.00000000000000000e+00,4.50328977708586132e-04,8.88178419700125232e-16,6.28036983473512236e-16
730,730,-437,8,3.74165738683902704e+00,1.41421356237309537e+00,1.41421356235911722e+00,6.28764577158665827e-06,2.21525796517710590e-08,4,0.00000000000000000e+00,5.09476859862695287e-04,8.88178419700125232e-16,2.22044604925446101e-16
735,735,-432,8,3.74165738685724980e+00,1.41421356237309515e+00,1.41421356235520479e+00,7.11348644773998346e-06,1.49011611938476496e-08,4,0.00000000000000000e+00,5.76393964113715101e-04,8.88178419700125232e-16,4.96506830650031379e-16
740,740,-427,8,3.74165738688056804e+00,1.41421356237309537e+00,1.41421356235019680e+00,8.04775967351138596e-06,1.49011611938476562e-08,4,0.00000000000000000e+00,6.52097533561559980e-04,8.88178419700125232e-16,4.57756679852242283e-16
745,745,-422,8,3.74165738691042016e+00,1.41421356237309515e+00,1.41421356234378659e+00,9.10478019499243081e-06,1.15073591660723422e-08,3,0.00000000000000000e+00,7.37746395620367365e-04,8.88178419700125232e-16,3.33066907388318123e-16
750,750,-417,8,3.74165738694861982e+00,1.41421356237309537e+00,1.41421356233558182e+00,1.03006102187001444e-05,0.00000000000000000e+00,3,0.00000000000000000e+00,8.34643108007007781e-04,8.88178419700125232e-16,2.48253415325308850e-16
755,755,-412,8,3.74165738699751982e+00,1.41421356237309537e+00,1.41421356232508089e+00,1.16535110272912910e-05,1.10321980653261151e-08,3,0.00000000000000000e+00,9.44264775329971555e-04,8.88178419700125232e-16,3.14018491738377178e-16
760,760,-407,8,3.74165738706010886e+00,1.41421356237309537e+00,1.41421356231164030e+00,1.31841007861071054e-05,0.00000000000000000e+00,3,0.00000000000000000e+00,1.06828715349135137e-03,8.88178419700125232e-16,4.89126539006839410e-22
765,765,-402,8,3.74165738714021368e+00,1.41421356237309515e+00,1.41421356229443695e+00,1.49157102245360516e-05,7.28940271198581658e-09,3,0.00000000000000000e+00,1.20859704014197856e-03,8.88178419700125232e-16,6.28036983473548129e-16
770,770,-397,8,3.74165738724274899e+00,1.41421356237309515e+00,1.41421356227241812e+00,1.68747607648950243e-05,1.49011607615273951e-08,4,0.00000000000000000e+00,1.36733522068877055e-03,8.88178419700125232e-16,8.00593208498570380e-16
775,775,-392,8,3.74165738737397646e+00,1.41421356237309537e+00,1.41421356224423533e+00,1.90911092015980551e-05,0.00000000000000000e+00,3,0.00000000000000000e+00,1.54692311107674433e-03,8.88178419700125232e-16,2.48253415327356832e-16
780,780,-387,8,3.74165738754194743e+00,1.41421356237309537e+00,1.41421356220816308e+00,2.15985660791605319e-05,2.48357680088597102e-08,4,0.00000000000000000e+00,1.75009853275399116e-03,8.88178419700125232e-16,2.22044604929949215e-16
785,785,-382,8,3.74165738775694523e+00,1.41421356237309537e+00,1.41421356216199334e+00,2.44353486212511763e-05,0.00000000000000000e+00,3,0.00000000000000000e+00,1.97995833451949021e-03,8.88178419700125232e-16,4.44089209862892650e-16
790,790,-377,8,3.74165738803211534e+00,1.41421356237309537e+00,1.41421356210289884e+00,2.76447121390539762e-05,0.00000000000000000e+00,3,0.00000000000000000e+00,2.24000870669667637e-03,8.88178419700125232e-16,2.48253415344581560e-16
795,795,-372,8,3.74165738838432205e+00,1.41421356237309559e+00,1.41421356202726201e+00,3.12756067966061339e-05,2.02258113551344330e-08,4,0.00000000000000000e+00,2.53421404815726064e-03,8.88178419700125232e-16,7.02166693732605649e-16
800,800,-367,8,3.74165738883511700e+00,1.41421356237309515e+00,1.41421356193045189e+00,3.53833838111318463e-05,1.49011610873393942e-08,4,0.00000000000000000e+00,2.86706127211877691e-03,8.88178419700125232e-16,4.96506830649772830e-16
805,805,-362,8,3.74165738941211057e+00,1.41421356237309537e+00,1.41421356180654145e+00,4.00306811528447550e-05,0.00000000000000000e+00,3,0.00000000000000000e+00,3.24362462958466789e-03,8.88178419700125232e-16,2.22044604925930264e-16
810,810,-357,8,3.74165739015062426e+00,1.41421356237309559e+00,1.41421356164794432e+00,4.52883570732861112e-05,1.42545281916951425e-08,4,0.00000000000000000e+00,3.66964616311383574e-03,8.88178419700125232e-16,7.02166693716132360e-16
815,815,-352,8,3.74165739109586148e+00,1.41421356237309537e+00,1.41421356144495070e+00,5.12365901952158622e-05,1.49011611938476562e-08,4,0.00000000000000000e+00,4.15162252349378369e-03,8.88178419700125232e-16,1.57009245881176366e-16
820,820,-347,8,3.74165739230571548e+00,1.41421356237309537e+00,1.41421356118513275e+00,5.79660661082821043e-05,5.04851384013048703e-09,3,0.00000000000000000e+00,4.69690153374837781e-03,8.88178419700125232e-16,3.14018491788548238e-16
825,825,-342,8,3.74165739385424034e+00,1.41421356237309515e+00,1.41421356085258298e+00,6.55794061346343495e-05,2.11665502397424012e-08,4,0.00000000000000000e+00,5.31379849216592932e-03,8.88178419700125232e-16,7.44760246000567163e-16
830,830,-337,8,3.74165739583624735e+00,1.41421356237309537e+00,1.41421356042694168e+00,7.41926843994328213e-05,0.00000000000000000e+00,3,0.00000000000000000e+00,6.01171925942949482e-03,8.88178419700125232e-16,3.14018491946072027e-16
835,835,-332,8,3.74165739837308831e+00,1.41421356237309537e+00,1.41421355988214881e+00,8.39372423857689059e-05,0.00000000000000000e+00,3,0.00000000000000000e+00,6.80130609360101498e-03,8.88178419700125232e-16,3.14018491740144226e-16
840,840,-327,8,3.74165740162007276e+00,1.41421356237309537e+00,1.41421355918485059e+00,9.49616607771604606e-05,1.49011610879471900e-08,4,0.00000000000000000e+00,7.69459808251608639e-03,8.88178419700125232e-16,4.96506830661978481e-16
845,845,-322,8,3.74165740577599104e+00,1.41421356237309537e+00,1.41421355829235562e+00,1.07434044676015940e-04,2.28946674321479087e-08,4,0.00000000000000000e+00,8.70521611124838203e-03,8.88178419700125232e-16,2.22044604932239722e-16
850,850,-317,8,3.74165741109529515e+00,1.41421356237309515e+00,1.41421355715002184e+00,1.21544565719688163e-04,2.09114192294610689e-08,4,0.00000000000000000e+00,9.84857004793708059e-03,8.88178419700125232e-16,1.11022302478757610e-16
855,855,-312,8,3.74165741790364414e+00,1.41421356237309537e+00,1.41421355568791141e+00,1.37508378037507492e-04,1.23320834235050709e-08,3,0.00000000000000000e+00,1.11420933624344701e-02,8.88178419700125232e-16,1.11022304349459452e-16
860,860,-307,8,3.74165742661787570e+00,1.41421356237309537e+00,1.41421355381650837e+00,1.55568896466191670e-04,1.49011600455791575e-08,4,0.00000000000000000e+00,1.26055095608314984e-02,8.88178419700125232e-16,1.11022302463062162e-16
865,865,-302,8,3.74165743777150750e+00,1.41421356237309537e+00,1.41421355142123750e+00,1.76001507478865880e-04,1.57649630118045761e-08,4,0.00000000000000000e+00,1.42611326424279556e-02,8.88178419700125232e-16,2.22044604926250690e-16
870,870,-297,8,3.74165745204740174e+00,1.41421356237309515e+00,1.41421354835545210e+00,1.99117760319685830e-04,2.41042506135165042e-08,4,0.00000000000000000e+00,1.61342071806328223e-02,8.88178419700125232e-16,4.57756679855450186e-16
875,875,-292,8,3.74165747031958862e+00,1.41421356237309515e+00,1.41421354443145142e+00,2.25270129153637048e-04,1.79295770941049699e-08,4,0.00000000000000000e+00,1.82532936364769860e-02,8.88178419700125232e-16,4.96506830657270263e-16
880,880,-287,8,3.74165749370675726e+00,1.41421356237309537e+00,1.41421353940899452e+00,2.54857379765975926e-04,1.09759743824119418e-08,3,0.00000000000000000e+00,2.06507032820502263e-02,8.88178419700125232e-16,3.66020876648486781e-20
885,885,-282,8,3.74165752364076365e+00,1.41421356237309515e+00,1.41421353298058738e+00,2.88330653307634769e-04,2.18929729470669433e-08,4,0.00000000000000000e+00,2.33629913820607334e-02,8.88178419700125232e-16,4.96506830661134794e-16
890,890,-277,8,3.74165756195426624e+00,1.41421356237309515e+00,1.41421352475265816e+00,3.26200342520792939e-04,2.24791264593344491e-08,4,8.53773646251593871e-07,2.64315143729187026e-02,8.88178419700125232e-16,8.00593208531098468e-16
895,895,-272,8,3.74165761099296423e+00,1.41421356237309515e+00,1.41421351422146202e+00,3.69043876416669215e-04,2.21155161438693358e-08,4,0.00000000000000000e+00,2.99030604336361014e-02,8.88178419700125232e-16,4.96506831167079019e-16
900,900,-267,8,3.74165767375917380e+00,1.41421356237309515e+00,1.41421350074224050e+00,4.17514522525493320e-04,2.91465889607403943e-08,4,1.20741826972573334e-06,3.38305627974527789e-02,8.88178419700125232e-16,3.14018497438390453e-16
905,905,-262,8,3.74165775409566104e+00,1.41421356237309492e+00,1.41421348348974685e+00,4.72351347925048287e-04,3.20373737484351167e-08,4,2.09130978915187304e-06,3.82739069640485666e-02,8.88178419700125232e-16,4.57756681143001543e-16
910,910,-257,8,3.74165785692087782e+00,1.41421356237309470e+00,1.41421346140772153e+00,5.34390486130764371e-04,4.14863486897226005e-08,4,2.95755866694219630e-06,4.33008436515240069e-02,8.88178419700125232e-16,6.66133814793446675e-16
915,915,-252,8,3.74165798853011244e+00,1.41421356237309448e+00,1.41421343314422532e+00,6.04577889696149133e-04,5.05866187433473718e-08,4,3.81819182083284568e-06,4.89880219343376624e-02,8.88178419700125232e-16,4.44089210442879359e-16
920,920,-247,8,3.74165815698085025e+00,1.41421356237309381e+00,1.41421339696887172e+00,6.83983745698019596e-04,6.82260115258866970e-08,4,5.26301422031920835e-06,5.54221575164901073e-02,8.88178419700125232e-16,3.14018511650612011e-16
925,925,-242,8,3.74165837258607459e+00,1.41421356237309270e+00,1.41421335066688969e+00,7.73818796179012161e-04,8.64175453487524526e-08,4,6.83018917001275520e-06,6.27013550358576227e-02,8.88178419700125232e-16,7.10889595813665527e-16
930,930,-237,8,3.74165864854560759e+00,1.41421356237309137e+00,1.41421329140353058e+00,8.75452792896650334e-04,1.08641079868008787e-07,4,8.53773646251594549e-06,7.09366035490589658e-02,8.88178419700125232e-16,4.96506832188564256e-16
935,935,-232,8,3.74165900175415578e+00,1.41421356237308848e+00,1.41421321555052604e+00,9.90435379633598442e-04,1.38752887684679825e-07,4,1.11318464162840691e-05,8.02534684743590049e-02,8.88178419700125232e-16,4.00296609468725339e-16
940,940,-227,8,3.74165945383554233e+00,1.41421356237308449e+00,1.41421311846396680e+00,1.12051971096341200e-03,1.76300262476356938e-07,4,1.41839530869681658e-05,9.07940055476768038e-02,8.88178419700125232e-16,3.14018491764015848e-16
945,945,-222,8,3.74166003246631007e+00,1.41421356237307760e+00,1.41421299420001034e+00,1.26768917443606261e-03,2.25357609565176682e-07,4,1.81313865163208175e-05,1.02718926021442405e-01,8.88178419700125232e-16,6.28036991992440380e-16
950,950,-217,9,3.74166077306981482e+00,1.41421356237306584e+00,1.41421283515101970e+00,1.43418761532098597e-03,2.88525738375763828e-07,4,2.33191200845824974e-05,1.16210045854710078e-01,8.88178419700125232e-16,6.66133855132170721e-16
955,955,-212,9,3.74166172098431371e+00,1.41421356237304741e+00,1.41421263157986643e+00,1.62255352751155255e-03,3.69180500391253612e-07,4,2.98332506619747824e-05,1.31473056153662810e-01,8.88178419700125232e-16,2.22044621231249971e-16
960,960,-207,9,3.74166293423766616e+00,1.41421356237301676e+00,1.41421237102390229e+00,1.83565872471914493e-03,4.71780221505954022e-07,4,3.81723715352937345e-05,1.48740656831119117e-01,8.88178419700125232e-16,3.14018494057932493e-16
