step,time,gram_symmetry_error,gram_reconstruction_error,reduced_skew_error,reduced_eigen_residual,lifted_eigen_residual,orth_Bdom,orth_C4,conservation_error
8967,8967,0.00000000000000000e+00,1.14838411445713628e-15,0.00000000000000000e+00,4.01432241487004915e-16,1.01027284777086271e-15,4.96506839649908296e-16,nan,2.66453525910037570e-15
9017,9017,0.00000000000000000e+00,1.26946662022719087e-15,0.00000000000000000e+00,3.52035620224794836e-16,8.57774042131180109e-16,4.59067439879055643e-16,nan,2.66453525910037570e-15
9067,9067,0.00000000000000000e+00,1.38101486586023491e-15,0.00000000000000000e+00,1.97944166127816842e-16,6.12077320653995537e-16,1.11175244637441754e-16,nan,2.44249065417534439e-15
9117,9117,0.00000000000000000e+00,8.49235418673953323e-16,0.00000000000000000e+00,3.44695228461324814e-16,8.31821494282627842e-16,4.96524300249119952e-16,nan,2.66453525910037570e-15
9167,9167,0.00000000000000000e+00,1.68142407019458602e-15,0.00000000000000000e+00,3.47053349269107974e-16,1.28519015505173986e-15,6.66246542776419583e-16,nan,2.22044604925031308e-15
9217,9217,0.00000000000000000e+00,1.30361698735619975e-15,0.00000000000000000e+00,3.54760593710141138e-16,8.81520783645190393e-16,1.57179395304457546e-16,nan,2.22044604925031308e-15
9267,9267,0.00000000000000000e+00,1.36416723966837998e-15,0.00000000000000000e+00,8.12654999360697941e-16,7.57641875127855991e-16,2.48373142530882136e-16,nan,2.55351295663786004e-15
9317,9317,0.00000000000000000e+00,1.33924682928414856e-15,0.00000000000000000e+00,7.89611713569422455e-16,1.30782899129841671e-15,1.18569160418151057e-16,nan,2.10942374678779743e-15
9367,9367,0.00000000000000000e+00,1.68491568831283376e-15,0.00000000000000000e+00,2.64869809852793169e-16,1.19841209579562667e-15,2.48953546788454006e-16,nan,1.99840144432528177e-15
9417,9417,0.00000000000000000e+00,1.12543574040418647e-15,0.00000000000000000e+00,3.51845730037704019e-16,1.02664797211908352e-15,5.00111688259734531e-16,nan,1.55431223447521916e-15
9467,9467,0.00000000000000000e+00,1.34393668801981882e-15,0.00000000000000000e+00,1.68871717213778221e-16,8.27323915720226049e-16,2.67974552523311789e-16,nan,1.33226762955018785e-15
9517,9517,0.00000000000000000e+00,1.09095661304001286e-15,0.00000000000000000e+00,7.09343017712313289e-16,1.12439710197045682e-15,4.60768218175152933e-16,nan,1.11022302462515654e-15
9567,9567,0.00000000000000000e+00,1.07392565776863521e-15,0.00000000000000000e+00,4.71183299733369643e-16,1.01428935666326123e-15,4.02517270249174220e-16,nan,1.55431223447521916e-15
9617,9617,0.00000000000000000e+00,1.08464560534254982e-15,0.00000000000000000e+00,4.97355386041863095e-16,1.04894287663040916e-15,4.55105118944664844e-16,nan,1.22124532708767219e-15
9667,9667,0.00000000000000000e+00,1.14620421327353452e-15,0.00000000000000000e+00,3.52446933036864908e-16,8.51154413058745673e-16,3.52699411754952922e-16,nan,1.77635683940025046e-15
9717,9717,0.00000000000000000e+00,1.15221370872139705e-15,0.00000000000000000e+00,2.88366474619102637e-16,7.87658138565648732e-16,3.14020348332180866e-16,nan,1.55431223447521916e-15
9767,9767,0.00000000000000000e+00,1.00737263462273591e-15,0.00000000000000000e+00,1.35105757705734027e-16,1.03209350066507022e-15,1.58564769057272427e-16,nan,8.88178419700125232e-16
9817,9817,0.00000000000000000e+00,9.92549656163318375e-16,0.00000000000000000e+00,2.54920372498124967e-16,6.67885163173305479e-16,1.11041532152699299e-16,nan,8.88178419700125232e-16
9867,9867,0.00000000000000000e+00,1.46692013073167259e-15,0.00000000000000000e+00,1.87367473677596041e-16,1.39630412950788281e-15,3.14280655650915147e-16,nan,8.88178419700125232e-16
9917,9917,0.00000000000000000e+00,1.17882115233807849e-15,0.00000000000000000e+00,2.51387793785843208e-16,9.19231299356763323e-16,2.23126697976501019e-16,nan,7.77156117237609578e-16
9967,9967,0.00000000000000000e+00,1.07664567177309548e-15,0.00000000000000000e+00,2.50363285552957268e-16,6.80216662659608399e-16,1.10814754637399973e-17,nan,8.88178419700125232e-16
10017,10017,0.00000000000000000e+00,1.27366684256172543e-15,0.00000000000000000e+00,4.18130423678702135e-16,1.26429120230196264e-15,3.14221843002155641e-16,nan,6.66133814775093924e-16
10067,10067,0.00000000000000000e+00,1.39668145653054614e-15,0.00000000000000000e+00,2.59735175565792870e-16,6.72934929851651621e-16,9.86176965306652217e-19,nan,6.66133814775093924e-16
10117,10117,0.00000000000000000e+00,1.78890036544252639e-15,0.00000000000000000e+00,2.63482193816573839e-16,1.97927624878239001e-15,5.55112248084879275e-16,nan,1.33226762955018785e-15
10167,10167,0.00000000000000000e+00,7.56340671697089735e-16,0.00000000000000000e+00,2.17225263920193588e-17,5.72006073809261713e-16,4.96506901775516279e-16,nan,8.88178419700125232e-16
10217,10217,0.00000000000000000e+00,9.34470578205589016e-16,0.00000000000000000e+00,1.47052938342730547e-16,9.86382716305694142e-16,3.14020430435306014e-16,nan,1.22124532708767219e-15
10267,10267,0.00000000000000000e+00,9.78047114063420467e-16,0.00000000000000000e+00,3.43768885748254011e-16,5.06388883441102121e-16,3.14030702613564878e-16,nan,1.11022302462515654e-15
10317,10317,0.00000000000000000e+00,9.79391242801563083e-16,0.00000000000000000e+00,7.11781860425739417e-16,7.68128069864396755e-16,4.58043650678246708e-16,nan,1.11022302462515654e-15
10367,10367,0.00000000000000000e+00,1.79520516086246510e-15,0.00000000000000000e+00,6.16157857805900295e-17,1.44098980877969549e-15,5.55205949374801151e-16,nan,8.88178419700125232e-16
10417,10417,0.00000000000000000e+00,1.44799037214738334e-15,0.00000000000000000e+00,4.02181776989173648e-16,1.30102435478422031e-15,4.99222402607383115e-16,nan,7.77156117237609578e-16
10467,10467,0.00000000000000000e+00,1.30450845532802893e-15,0.00000000000000000e+00,7.02907190991671946e-16,1.35145608247455272e-15,2.48356086823867191e-16,nan,1.11022302462515654e-15
10517,10517,0.00000000000000000e+00,1.16920306938320384e-15,0.00000000000000000e+00,1.22394811388846323e-16,6.39458046924142384e-16,4.99786695924782315e-16,nan,1.11022302462515654e-15
10567,10567,0.00000000000000000e+00,8.09393165763822012e-16,0.00000000000000000e+00,3.14287526175345534e-16,7.14125912346085030e-16,1.12028943878476536e-16,nan,8.88178419700125232e-16
10617,10617,0.00000000000000000e+00,1.07601225740603808e-15,0.00000000000000000e+00,1.68086740185926682e-16,1.09318312513965498e-15,5.67470736858172803e-16,nan,1.33226762955018785e-15
10667,10667,0.00000000000000000e+00,9.13624753327205635e-16,0.00000000000000000e+00,3.51278884443603944e-16,9.56612922865814764e-16,5.59480678714507321e-16,nan,1.55431223447521916e-15
10717,10717,0.00000000000000000e+00,1.36084703785870546e-15,0.00000000000000000e+00,2.23566173511518474e-16,8.98995642587299105e-16,4.98434235621653575e-16,nan,1.33226762955018785e-15
10767,10767,0.00000000000000000e+00,1.41775942977079734e-15,0.00000000000000000e+00,1.73993884384560214e-16,1.18355872404614221e-15,3.22559727492288844e-16,nan,1.66533453693773481e-15
10817,10817,0.00000000000000000e+00,7.58142736859407109e-16,0.00000000000000000e+00,7.13096925036599746e-16,5.40075919082233540e-16,5.62165860556043970e-16,nan,1.77635683940025046e-15
10867,10867,0.00000000000000000e+00,9.60786765185499626e-16,0.00000000000000000e+00,2.79905672617337771e-16,5.83100414388751594e-16,1.24398657009874660e-16,nan,1.99840144432528177e-15
10917,10917,0.00000000000000000e+00,1.34851486010290218e-15,0.00000000000000000e+00,4.69742405837304536e-16,8.32015007936912358e-16,5.96531179713875551e-16,nan,1.99840144432528177e-15
10967,10967,0.00000000000000000e+00,1.34626347511953104e-15,0.00000000000000000e+00,3.22057083957606480e-16,1.21191204793135982e-15,2.36746792784114701e-16,nan,2.44249065417534439e-15
11017,11017,0.00000000000000000e+00,1.68883353329476851e-15,0.00000000000000000e+00,2.00432845242654640e-16,1.48406123770743223e-15,6.88956844459797551e-16,nan,2.33146835171282873e-15
11067,11067,0.00000000000000000e+00,1.09806906300197732e-15,0.00000000000000000e+00,4.06320704828694205e-16,7.71999175868035396e-16,3.42661110755641063e-16,nan,2.10942374678779743e-15
11117,11117,0.00000000000000000e+00,1.02858096485590456e-15,0.00000000000000000e+00,3.60816870692641258e-16,8.83843045986155732e-16,7.25503288291130414e-16,nan,1.99840144432528177e-15
11167,11167,0.00000000000000000e+00,6.55943089119611706e-16,0.00000000000000000e+00,2.85686456297488106e-16,4.34206458422599311e-16,1.41841984536999635e-18,nan,1.66533453693773481e-15
11367,11367,0.00000000000000000e+00,1.24393511226121372e-15,0.00000000000000000e+00,1.18309748493639818e-16,1.01373262060451331e-15,3.19830813393832322e-16,nan,1.66533453693773481e-15
11567,11567,0.00000000000000000e+00,1.53640438562141165e-15,0.00000000000000000e+00,3.53868504312255870e-16,1.29695473167595002e-15,5.01303828324165667e-16,nan,9.99200722162640886e-16
11767,11767,0.00000000000000000e+00,1.37253234111731834e-15,0.00000000000000000e+00,3.60094387758128648e-16,1.61405691829361439e-15,2.52219959922469805e-16,nan,6.66133814775093924e-16
11967,11967,0.00000000000000000e+00,1.27600081556595788e-15,0.00000000000000000e+00,3.18517940499166699e-16,7.35251523186816016e-16,3.81912846308448980e-16,nan,9.99200722162640886e-16
12167,12167,0.00000000000000000e+00,1.04285348606079816e-15,0.00000000000000000e+00,1.67837501548585024e-16,7.50958200275951244e-16,3.47971588965689236e-16,nan,1.11022302462515654e-15
12367,12367,0.00000000000000000e+00,1.53439162622450143e-15,0.00000000000000000e+00,4.00874221654693704e-16,1.30503972336917528e-15,3.14095370173429405e-16,nan,6.66133814775093924e-16
12567,12567,0.00000000000000000e+00,1.14831051348110396e-15,0.00000000000000000e+00,2.68075376696213061e-16,4.19217485119340648e-16,2.26388508490579580e-16,nan,0.00000000000000000e+00
12767,12767,0.00000000000000000e+00,1.08923860258512182e-15,0.00000000000000000e+00,3.84788600681061970e-16,1.17136835738438163e-15,4.44158802700399584e-16,nan,2.22044604925031308e-16
12967,12967,0.00000000000000000e+00,1.01849674814861295e-15,0.00000000000000000e+00,3.29287407276309217e-16,1.00948125307272402e-15,2.22251349526747518e-16,nan,6.66133814775093924e-16
13167,13167,0.00000000000000000e+00,8.48328300294317428e-16,0.00000000000000000e+00,7.77252779404665657e-16,7.71396928850028877e-16,9.40483059574911347e-16,nan,1.99840144432528177e-15
13367,13367,0.00000000000000000e+00,8.72974487397180505e-16,0.00000000000000000e+00,4.01056754467119277e-16,4.14125834364652410e-16,5.59004667483300243e-17,nan,2.22044604925031308e-15
13567,13567,0.00000000000000000e+00,1.05629605580434994e-15,0.00000000000000000e+00,2.58154601299772512e-16,8.02998538667889538e-16,4.47365845497771693e-16,nan,3.44169137633798528e-15
13767,13767,0.00000000000000000e+00,1.26396363135362563e-15,0.00000000000000000e+00,2.34396216111646975e-16,1.53279027605677439e-15,7.02166893850000639e-16,nan,3.33066907387546962e-15
13967,13967,0.00000000000000000e+00,9.06878225071079504e-16,0.00000000000000000e+00,2.83633785051445362e-16,7.85178777598272637e-16,1.30319277718643330e-17,nan,3.99680288865056355e-15
14167,14167,0.00000000000000000e+00,7.71112870480682430e-16,0.00000000000000000e+00,2.61582751087376078e-16,4.76630406405425460e-16,4.63831621033369812e-16,nan,4.99600361081320443e-15
14367,14367,0.00000000000000000e+00,8.19256196810768301e-16,0.00000000000000000e+00,2.48444561098783418e-16,2.83045637503621247e-16,4.12526671369638574e-16,nan,5.55111512312578270e-15
14567,14567,0.00000000000000000e+00,1.18825129941599433e-15,0.00000000000000000e+00,2.50885338230304718e-16,1.07348157662381156e-15,3.41007487387983134e-16,nan,4.88498130835068878e-15
14767,14767,0.00000000000000000e+00,1.51491253543016776e-15,0.00000000000000000e+00,1.65800424621521596e-16,1.39231161705733784e-15,5.66488435232735312e-16,nan,4.44089209850062616e-15
14967,14967,0.00000000000000000e+00,1.88661486007481953e-15,0.00000000000000000e+00,2.57831413693289709e-16,5.42925300423051595e-16,4.45951300587776653e-16,nan,4.66293670342565747e-15
15167,15167,0.00000000000000000e+00,9.19716692588830360e-16,0.00000000000000000e+00,2.58418818700920410e-16,6.11254481031413353e-16,3.14272568547372850e-16,nan,3.99680288865056355e-15
15367,15367,0.00000000000000000e+00,8.99934894296573242e-16,0.00000000000000000e+00,4.58113200104392901e-16,5.07936210850210833e-16,1.11082144119137704e-16,nan,3.77475828372553224e-15
15567,15567,0.00000000000000000e+00,1.13944188907844351e-15,0.00000000000000000e+00,1.14992818597418555e-16,9.84639847886388203e-16,3.14177926581532096e-16,nan,3.10862446895043831e-15
15767,15767,0.00000000000000000e+00,1.24394721672219157e-15,0.00000000000000000e+00,7.45530347383376228e-16,6.87757005511502937e-16,4.45226636673775342e-16,nan,2.10942374678779743e-15
15967,15967,0.00000000000000000e+00,9.24356786321318038e-16,0.00000000000000000e+00,2.64688952686891610e-16,7.94920526076772960e-16,2.24507532286402129e-16,nan,1.33226762955018785e-15
16167,16167,0.00000000000000000e+00,1.24680010332480205e-15,0.00000000000000000e+00,1.12166898202765783e-16,5.48876685184095643e-16,2.22265581247405404e-16,nan,2.10942374678779743e-15
16367,16367,0.00000000000000000e+00,8.31221847173072856e-16,0.00000000000000000e+00,4.94237946311148549e-16,8.05566855010795923e-16,2.22044807589990469e-16,nan,2.22044604925031308e-15
16567,16567,0.00000000000000000e+00,1.53209028073511637e-15,0.00000000000000000e+00,3.48441163254782001e-16,9.12052778636173280e-16,4.71058306043052908e-16,nan,1.77635683940025046e-15
16767,16767,0.00000000000000000e+00,7.36930010269815697e-16,0.00000000000000000e+00,2.20625533579011552e-16,3.68098889431810024e-16,4.00317107077579967e-16,nan,1.11022302462515654e-15
16967,16967,0.00000000000000000e+00,9.39982627294437503e-16,0.00000000000000000e+00,2.15785402955729053e-16,1.03266528721821192e-15,2.22060121172927975e-16,nan,8.88178419700125232e-16
17167,17167,0.00000000000000000e+00,8.37241649085915287e-16,0.00000000000000000e+00,4.73303426138549824e-16,7.68879471229171389e-16,2.22075208568733003e-16,nan,4.44089209850062616e-16
17367,17367,0.00000000000000000e+00,1.02322472492465730e-15,0.00000000000000000e+00,2.49256332480383496e-16,1.46914375186802712e-15,2.22342500392379240e-16,nan,4.44089209850062616e-16
17567,17567,0.00000000000000000e+00,7.97375629430718380e-16,0.00000000000000000e+00,4.63675532820494256e-16,9.28466833218160683e-16,4.96522715532869462e-16,nan,4.44089209850062616e-16
17767,17767,0.00000000000000000e+00,9.30062007154169299e-16,0.00000000000000000e+00,4.95493960885913050e-16,9.56964261297592073e-16,6.66406557723236932e-16,nan,2.22044604925031308e-16
17967,17967,0.00000000000000000e+00,1.10060452129318200e-15,0.00000000000000000e+00,2.29192594258465088e-16,3.18358494399383528e-16,4.67849843478458919e-16,nan,2.22044604925031308e-16
18167,18167,0.00000000000000000e+00,1.63336141528675244e-15,0.00000000000000000e+00,3.21239424505880282e-16,1.86979635384914187e-15,1.36253158442184447e-16,nan,5.55111512312578270e-16
18367,18367,0.00000000000000000e+00,8.41686982923159511e-16,0.00000000000000000e+00,4.89144076474539447e-16,4.79572875705993923e-16,2.55141092766817697e-16,nan,1.22124532708767219e-15
18567,18567,0.00000000000000000e+00,1.28398279760799851e-15,0.00000000000000000e+00,3.81494625067647158e-16,6.68113205477480682e-16,3.53290752812722242e-16,nan,2.22044604925031308e-15
18767,18767,0.00000000000000000e+00,9.36912588409395302e-16,0.00000000000000000e+00,1.18250319866578343e-16,1.01268582156070614e-15,4.64822731421320304e-16,nan,1.33226762955018785e-15
18967,18967,0.00000000000000000e+00,9.14732049117015368e-16,0.00000000000000000e+00,5.41933159916100635e-16,6.92897351843626077e-16,1.11263347048611050e-16,nan,1.99840144432528177e-15
19167,19167,0.00000000000000000e+00,1.64528155167529750e-15,0.00000000000000000e+00,5.01245333100505043e-16,8.87071050234294395e-16,3.14839922853670373e-16,nan,1.77635683940025046e-15
19367,19367,0.00000000000000000e+00,1.34490894210756259e-15,0.00000000000000000e+00,3.41578682209822556e-16,1.29040134533543093e-15,2.23111020166421207e-16,nan,1.99840144432528177e-15
19567,19567,0.00000000000000000e+00,1.36663660350228868e-15,0.00000000000000000e+00,5.53895442263441046e-16,1.53744858102489087e-15,2.55851505239039233e-16,nan,1.33226762955018785e-15
19767,19767,0.00000000000000000e+00,1.01633244780856496e-15,0.00000000000000000e+00,3.76222968222835255e-16,4.50081421080897951e-16,4.84592939676478592e-16,nan,8.88178419700125232e-16
19967,19967,0.00000000000000000e+00,9.39445636591672922e-16,0.00000000000000000e+00,3.22641419575667620e-16,1.15989957241194247e-15,4.45835544200704611e-16,nan,4.44089209850062616e-16
20167,20167,0.00000000000000000e+00,9.25528047628103744e-16,0.00000000000000000e+00,4.57995315282170322e-16,3.49935352306695129e-16,1.01422167019054613e-16,nan,3.33066907387546962e-16
20367,20367,0.00000000000000000e+00,1.32875303744784682e-15,0.00000000000000000e+00,4.84659182176552849e-16,1.29387448636145406e-15,5.89037190316005565e-16,nan,2.22044604925031308e-16
20567,20567,0.00000000000000000e+00,6.47825169061045093e-16,0.00000000000000000e+00,3.46548861173388381e-16,6.52956963861454330e-16,3.35330161524943060e-16,nan,6.66133814775093924e-16
20767,20767,0.00000000000000000e+00,8.67539844952486533e-16,0.00000000000000000e+00,2.93232957031101269e-16,5.32774832390054183e-16,5.76450321719662215e-16,nan,2.22044604925031308e-16
20967,20967,0.00000000000000000e+00,8.74927230741327505e-16,0.00000000000000000e+00,2.22052470178520828e-16,6.54877858347420905e-16,5.07956445395268936e-16,nan,0.00000000000000000e+00
21167,21167,0.00000000000000000e+00,1.57923569198725913e-15,0.00000000000000000e+00,1.18945428156000335e-16,1.38042147980678507e-15,3.24866620221313062e-16,nan,8.88178419700125232e-16
21367,21367,0.00000000000000000e+00,8.14231719317039535e-16,0.00000000000000000e+00,1.57751235950500303e-16,5.36402785980256695e-16,3.25029576519073903e-16,nan,6.66133814775093924e-16
21567,21567,0.00000000000000000e+00,7.74574080041392357e-16,0.00000000000000000e+00,2.50368752355228978e-16,5.19835605085658939e-16,4.93682807345694621e-16,nan,7.77156117237609578e-16
21767,21767,0.00000000000000000e+00,1.24382569077193010e-15,0.00000000000000000e+00,4.59099360285559091e-16,1.75166884791799406e-15,3.64376000982723420e-16,nan,2.22044604925031308e-16
21967,21967,0.00000000000000000e+00,1.14605729761718156e-15,0.00000000000000000e+00,3.15144718683532077e-16,6.80719306598310264e-16,3.23898797079567673e-16,nan,6.66133814775093924e-16
22167,22167,0.00000000000000000e+00,9.13685205644197559e-16,0.00000000000000000e+00,1.71705135599957854e-16,6.77315690435000303e-16,2.43749818006663567e-16,nan,0.00000000000000000e+00
22367,22367,0.00000000000000000e+00,1.25478523082548820e-15,0.00000000000000000e+00,5.69295088851302262e-16,1.51371303605186096e-15,4.45658328780263991e-16,nan,4.44089209850062616e-16
22567,22567,0.00000000000000000e+00,9.16635977058523239e-16,0.00000000000000000e+00,9.07501542219518506e-16,1.16143075210567455e-15,4.97117200229106497e-16,nan,1.33226762955018785e-15
22767,22767,0.00000000000000000e+00,8.75500647861639584e-16,0.00000000000000000e+00,2.91727483123645692e-16,8.28261001415585247e-16,2.23096659526036124e-16,nan,2.22044604925031308e-16
22967,22967,0.00000000000000000e+00,1.33292685398312213e-15,0.00000000000000000e+00,1.12245760977099214e-16,1.68682216122655019e-15,2.36226915319724544e-16,nan,4.44089209850062616e-16
23167,23167,0.00000000000000000e+00,1.06176350551231317e-15,0.00000000000000000e+00,4.45001264487094179e-16,4.73677999925559932e-16,4.44190963993425761e-16,nan,6.66133814775093924e-16
23367,23367,0.00000000000000000e+00,1.17751163118799887e-15,0.00000000000000000e+00,3.58633128673842925e-16,9.05716736809622313e-16,4.44123356370530347e-16,nan,1.55431223447521916e-15
23567,23567,0.00000000000000000e+00,1.30940728843810018e-15,0.00000000000000000e+00,1.48464430426403174e-16,1.36422961734620324e-15,2.22162808544320131e-16,nan,1.99840144432528177e-15
23767,23767,0.00000000000000000e+00,1.87955015008529314e-15,0.00000000000000000e+00,3.20023437974460928e-16,2.62216756275436407e-15,4.97229752732888050e-16,nan,1.77635683940025046e-15
23967,23967,0.00000000000000000e+00,9.77081756828698275e-16,0.00000000000000000e+00,3.95611525441949713e-16,4.62361577399925890e-16,2.22347739290053897e-16,nan,1.77635683940025046e-15
24167,24167,0.00000000000000000e+00,1.10892030743923328e-15,0.00000000000000000e+00,2.75376742219441565e-16,4.48981831055181744e-16,2.22666397887432847e-16,nan,6.66133814775093924e-16
24367,24367,0.00000000000000000e+00,1.01075489201004501e-15,0.00000000000000000e+00,3.84704455934161053e-16,4.53582925945618347e-16,2.48270966700769728e-16,nan,2.22044604925031308e-16
24567,24567,0.00000000000000000e+00,1.34362035455685903e-15,0.00000000000000000e+00,3.87678609454327630e-16,1.39849271980004533e-15,4.57829034679283632e-16,nan,2.22044604925031308e-16
24767,24767,0.00000000000000000e+00,1.40528626031585605e-15,0.00000000000000000e+00,3.65341751863523027e-16,1.11255703774386730e-15,3.33083055116917295e-16,nan,1.11022302462515654e-16
24967,24967,0.00000000000000000e+00,1.10104837772908354e-15,0.00000000000000000e+00,5.02263069689281928e-16,7.40082728870934043e-16,1.60961012930765101e-18,nan,4.44089209850062616e-16
25167,25167,0.00000000000000000e+00,8.06025018900698676e-16,0.00000000000000000e+00,3.21432843458750345e-16,1.02829164261549998e-15,2.22056498013372921e-16,nan,1.11022302462515654e-15
25367,25367,0.00000000000000000e+00,1.13262591003248941e-15,0.00000000000000000e+00,4.50301374341528819e-16,1.15915790435656626e-15,3.14058921143484171e-16,nan,5.55111512312578270e-16
25567,25567,0.00000000000000000e+00,1.51871709405277752e-15,0.00000000000000000e+00,3.43346346909627804e-16,9.85512274000908747e-16,3.14023657930330580e-16,nan,2.22044604925031308e-16
25767,25767,0.00000000000000000e+00,9.36447226184713840e-16,0.00000000000000000e+00,3.33071927900010761e-16,5.95404510124895661e-16,2.22104624090783874e-16,nan,2.22044604925031308e-16
25967,25967,0.00000000000000000e+00,8.57622771871856699e-16,0.00000000000000000e+00,2.49569307248751408e-16,5.51448376969534245e-16,1.11082770556525583e-16,nan,2.22044604925031308e-16
26167,26167,0.00000000000000000e+00,1.06950761591677957e-15,0.00000000000000000e+00,2.92476275823546924e-16,5.20526899104322758e-16,1.11043271362263612e-16,nan,4.44089209850062616e-16
26367,26367,0.00000000000000000e+00,1.41628934922085422e-15,0.00000000000000000e+00,2.18749031100513404e-16,8.19967046171848467e-16,3.14020578754193552e-16,nan,3.33066907387546962e-16
26567,26567,0.00000000000000000e+00,1.44887904444750841e-15,0.00000000000000000e+00,4.42497581230123302e-16,8.50950386794720862e-16,4.44126327415926016e-16,nan,8.88178419700125232e-16
26767,26767,0.00000000000000000e+00,1.03973568888936431e-15,0.00000000000000000e+00,2.25013009397184723e-16,1.43933133996906050e-15,3.33111738098277717e-16,nan,6.66133814775093924e-16
26967,26967,0.00000000000000000e+00,7.63328791882810158e-16,0.00000000000000000e+00,3.23776272880850151e-16,6.85412823751817844e-16,1.11045120810723683e-16,nan,8.88178419700125232e-16
27167,27167,0.00000000000000000e+00,1.40998740350406032e-15,0.00000000000000000e+00,2.08236236292353888e-16,7.61294620382525405e-16,2.22153241083043584e-16,nan,1.11022302462515654e-15
27367,27367,0.00000000000000000e+00,8.89512261781285118e-16,0.00000000000000000e+00,3.03168434350059216e-16,7.77176424590158648e-16,2.22044805222295853e-16,nan,1.55431223447521916e-15
27567,27567,0.00000000000000000e+00,7.93939462601922838e-16,0.00000000000000000e+00,2.07088576971687120e-16,7.85126724264222233e-16,2.48253430951060533e-16,nan,1.99840144432528177e-15
27767,27767,0.00000000000000000e+00,1.23740951080474838e-15,0.00000000000000000e+00,5.65874630662233069e-16,7.94431859186143972e-16,1.11035731939055535e-16,nan,2.44249065417534439e-15
27967,27967,0.00000000000000000e+00,9.90260721648013371e-16,0.00000000000000000e+00,3.31212305821090351e-16,6.66368825693237290e-16,4.57763353023765140e-16,nan,2.33146835171282873e-15
28167,28167,0.00000000000000000e+00,1.43054122772189745e-15,0.00000000000000000e+00,9.52187258460355147e-17,5.94643371067813974e-16,2.48270064588297366e-16,nan,1.55431223447521916e-15
28367,28367,0.00000000000000000e+00,9.99191461477143135e-16,0.00000000000000000e+00,5.08046782376016043e-16,6.31067240067473168e-16,4.96507086805911451e-16,nan,1.66533453693773481e-15
28567,28567,0.00000000000000000e+00,8.26896996426691565e-16,0.00000000000000000e+00,4.02855234355899876e-16,1.23171169535178300e-15,4.96506872479056263e-16,nan,1.11022302462515654e-15
28767,28767,0.00000000000000000e+00,8.32605334670262340e-16,0.00000000000000000e+00,3.37183394230341467e-16,8.27696726280977204e-16,5.55119202647069095e-16,nan,1.33226762955018785e-15
28967,28967,0.00000000000000000e+00,9.56446200537964961e-16,0.00000000000000000e+00,3.43213183264877688e-16,5.67269165467528472e-16,6.66134786484784791e-16,nan,6.66133814775093924e-16
29167,29167,0.00000000000000000e+00,1.31991924875227596e-15,0.00000000000000000e+00,4.00442686716951682e-16,8.37186518496851318e-16,2.48265089616770668e-16,nan,8.88178419700125232e-16
29367,29367,0.00000000000000000e+00,1.14243214996688571e-15,0.00000000000000000e+00,2.49419998600433420e-16,5.15231788165321605e-16,4.96507498548588934e-16,nan,1.55431223447521916e-15
29567,29567,0.00000000000000000e+00,1.08060447503622393e-15,0.00000000000000000e+00,3.72800760550984311e-16,8.81485785002142272e-16,3.33079134758011335e-16,nan,8.88178419700125232e-16
29767,29767,0.00000000000000000e+00,8.30850579493416084e-16,0.00000000000000000e+00,5.09098433401743268e-16,1.31632303135051735e-15,1.11023108979650090e-16,nan,4.44089209850062616e-16
29967,29967,0.00000000000000000e+00,1.81477599884510390e-15,0.00000000000000000e+00,2.49687504211437162e-16,1.78264916910826851e-15,2.22049983492415745e-16,nan,4.44089209850062616e-16
30167,30167,0.00000000000000000e+00,1.28691162874476842e-15,0.00000000000000000e+00,6.55144441875616515e-16,1.18026326236978212e-15,5.55173533799088607e-16,nan,2.22044604925031308e-16
30367,30367,0.00000000000000000e+00,1.39524849257828026e-15,0.00000000000000000e+00,1.56093465309374982e-16,1.22481976367675298e-15,2.22044699727259918e-16,nan,4.44089209850062616e-16
30567,30567,0.00000000000000000e+00,1.29170008779473663e-15,0.00000000000000000e+00,1.58214443861273169e-16,8.89287763851598884e-16,2.48253447466455230e-16,nan,1.11022302462515654e-15
30767,30767,0.00000000000000000e+00,1.42842270158128998e-15,0.00000000000000000e+00,2.85034279184079231e-16,1.59733789631979212e-15,2.48253417265526939e-16,nan,6.66133814775093924e-16
30967,30967,0.00000000000000000e+00,9.87185137735734971e-16,0.00000000000000000e+00,2.85506968040032613e-16,6.61369866085463495e-16,5.97887896035403429e-16,nan,3.33066907387546962e-16
31167,31167,0.00000000000000000e+00,6.86537415171217902e-16,0.00000000000000000e+00,1.57760728118934242e-16,3.30389972536038406e-16,2.22045855160909073e-16,nan,2.22044604925031308e-16
31367,31367,0.00000000000000000e+00,1.09744612610711877e-15,0.00000000000000000e+00,4.97921122329693419e-16,1.30111341784765290e-15,7.02169634193599951e-16,nan,8.88178419700125232e-16
31567,31567,0.00000000000000000e+00,1.08893870781505225e-15,0.00000000000000000e+00,7.09493547423896784e-16,1.08240107453408692e-15,4.44089461681365790e-16,nan,7.77156117237609578e-16
31767,31767,0.00000000000000000e+00,1.24573526943483625e-15,0.00000000000000000e+00,2.15380198263334229e-16,6.64090814926884092e-16,4.96507732456178451e-16,nan,1.11022302462515654e-15
31967,31967,0.00000000000000000e+00,1.14523011746065759e-15,0.00000000000000000e+00,3.61815982975859746e-16,7.41058236508185869e-16,3.14018857926946837e-16,nan,8.88178419700125232e-16
