step,r1_full,r2_full,r3_full,r4_full,r1_perp,r2_perp,r3_perp,r4_perp
19160,0.33333350441988596,0.3333335044189038,0.33333350441785814,2.538294922945391e-09,1.3848686604051487e-12,1.3839297030937922e-12,1.273277441092305e-12,1.8781667739598722e-20
19200,0.333333504419887,0.33333350441890286,0.3333335044178573,2.3023924948515964e-09,1.3859570596446006e-12,1.3849782186010522e-12,1.2752925184844972e-12,1.375770651069974e-20
19240,0.33333350441989223,0.3333335044188966,0.3333335044178602,2.20067938355305e-09,1.3877502897133483e-12,1.386789105807645e-12,1.2774644031670213e-12,1.427100547196125e-20
19280,0.3333335044198935,0.333333504418895,0.33333350441785986,2.7111052152049092e-09,1.3893171857567277e-12,1.3883366497266295e-12,1.2794843603615148e-12,1.0040448546077912e-20
19320,0.33333350441989085,0.3333335044189008,0.3333335044178555,3.1442951629030672e-09,1.390846897836984e-12,1.389854154743411e-12,1.2816713904694182e-12,1.0951307510383928e-20
19360,0.33333350441989057,0.333333504418906,0.33333350441785287,2.053826478030718e-09,1.3925827254776686e-12,1.3915865674256963e-12,1.2844972533726054e-12,1.1941273501190574e-20
19400,0.33333350441989335,0.3333335044189008,0.33333350441785364,3.8568441703550506e-09,1.3937023476073903e-12,1.3927081394977975e-12,1.2864690376520994e-12,3.497379293995625e-21
19440,0.33333350441989906,0.3333335044188963,0.33333350441785736,3.156495075152693e-09,1.3951363341898804e-12,1.394144881923534e-12,1.2889948393513676e-12,1.3780932032368806e-20
19480,0.33333350441989734,0.33333350441889636,0.3333335044178535,2.762148341791487e-09,1.3970813878084129e-12,1.3960784871438525e-12,1.2919077262099017e-12,1.1046202358125819e-20
19520,0.33333350441989607,0.33333350441890514,0.3333335044178488,2.441914076747215e-09,1.4000645727350129e-12,1.3989955201381842e-12,1.2955420668503766e-12,6.795819671692188e-21
19560,0.333333504419896,0.33333350441890536,0.3333335044178454,3.720685015187362e-09,1.402514099569554e-12,1.4014374011003908e-12,1.298515703724894e-12,3.6802445162976165e-21
19600,0.3333335044199017,0.3333335044188993,0.33333350441784726,3.182729491759718e-09,1.4054259409171898e-12,1.4043409077413693e-12,1.3017731462039068e-12,6.067327501523346e-21
19640,0.33333350441990645,0.3333335044188963,0.3333335044178477,2.951413781172981e-09,1.408794076925307e-12,1.407745945625957e-12,1.3054837856785889e-12,8.573275269424281e-21
19680,0.3333335044199077,0.33333350441890397,0.33333350441784554,2.649231435301129e-09,1.4116181737285688e-12,1.4106059540489076e-12,1.308718679468031e-12,9.224252215172123e-21
19720,0.3333335044199077,0.33333350441891163,0.33333350441784215,2.545747093327065e-09,1.414217006764444e-12,1.413209242947272e-12,1.311855764858847e-12,1.580332560992029e-20
19760,0.3333335044199115,0.33333350441890913,0.33333350441784276,3.408922527881649e-09,1.4163014411490792e-12,1.4152960962365873e-12,1.3144891309061765e-12,9.429163619897927e-21
19800,0.33333350441991805,0.333333504418903,0.3333335044178462,2.4398066890082167e-09,1.4186645427166967e-12,1.4176794106562446e-12,1.3170314665875426e-12,9.1558151045833e-21
19840,0.3333335044199169,0.333333504418902,0.3333335044178433,3.1872576963133678e-09,1.4202968260892712e-12,1.4192797125235953e-12,1.319285936352177e-12,1.876363203499978e-20
19880,0.33333350441991405,0.3333335044189093,0.33333350441783877,2.8510119425773844e-09,1.4218854456978463e-12,1.4208866242859671e-12,1.3216582556476308e-12,1.2099916417962233e-20
19920,0.33333350441991016,0.3333335044189104,0.3333335044178332,3.2162339608087192e-09,1.4231637467024898e-12,1.4221759219348873e-12,1.3234215305753402e-12,1.6119175522708394e-20
19960,0.3333335044199135,0.3333335044189029,0.3333335044178344,2.45563586565233e-09,1.424492479830404e-12,1.4235053061088187e-12,1.3255977656012359e-12,5.8305398242605075e-21
20000,0.3333335044199159,0.33333350441889564,0.3333335044178352,1.1156566980415815e-09,1.425802831137507e-12,1.4248038484112849e-12,1.3272968996881796e-12,9.091594857535671e-21
20040,0.33333350441991566,0.33333350441890036,0.3333335044178334,3.0386491446132896e-09,1.4275715669338818e-12,1.4266142148652062e-12,1.3293966837540192e-12,1.50020842687765e-20
20080,0.333333504419916,0.33333350441891224,0.33333350441783266,3.136886514287317e-09,1.4287199462649057e-12,1.4277725092461034e-12,1.3311610001550773e-12,1.1506343118912745e-20
20120,0.3333335044199152,0.3333335044189114,0.3333335044178313,2.867105870872574e-09,1.42924208387251e-12,1.4282827852199108e-12,1.3320822825255141e-12,1.3919440301953874e-20
20160,0.33333350441991955,0.33333350441890336,0.3333335044178344,2.0980994849624263e-09,1.4302225571487465e-12,1.4292369507347338e-12,1.3333698683736873e-12,5.133919953299856e-21
20200,0.33333350441992066,0.33333350441889953,0.33333350441783444,1.9728487114497454e-09,1.4311988981650906e-12,1.4301592291084738e-12,1.3349422420511355e-12,9.984499340282124e-21
20240,0.33333350441991744,0.3333335044189065,0.3333335044178308,1.7508670751471e-09,1.4319128340105914e-12,1.430804085623294e-12,1.3362810141585844e-12,1.407376454968377e-20
20280,0.3333335044199155,0.33333350441891335,0.3333335044178276,2.3927230490706185e-09,1.4329576173563725e-12,1.4318342957320169e-12,1.3380257304057045e-12,9.980360266916188e-21
20320,0.3333335044199196,0.33333350441891074,0.3333335044178299,2.4634695209324033e-09,1.433944583204161e-12,1.4328131412630585e-12,1.340166547113914e-12,8.613773389001369e-21
20360,0.333333504419923,0.3333335044189018,0.3333335044178315,2.666437264495609e-09,1.4352149973851e-12,1.4340599773179825e-12,1.3419840892888017e-12,7.442317155099367e-21
20400,0.33333350441991905,0.3333335044188994,0.33333350441782816,3.2183217728305342e-09,1.4353088006291343e-12,1.4341345134403988e-12,1.3428509700875551e-12,1.1792973393163803e-20
20440,0.3333335044199147,0.333333504418907,0.33333350441782417,2.1089733888815038e-09,1.435454842416589e-12,1.4342424404605517e-12,1.3441560657979773e-12,1.0505871684817946e-20
20480,0.3333335044199149,0.3333335044189101,0.33333350441782317,1.4254701695762457e-09,1.436336029489915e-12,1.4351304831493657e-12,1.3459742132445572e-12,1.537553721387343e-20
20520,0.3333335044199185,0.3333335044189039,0.3333335044178261,1.8738342789641846e-09,1.436789237728236e-12,1.4355964410655495e-12,1.3475306802365244e-12,1.1255573182821534e-20
20560,0.33333350441992055,0.3333335044188988,0.3333335044178277,2.8232228947868234e-09,1.4374551646439716e-12,1.4362685035352763e-12,1.3490193780986302e-12,1.3425987033626102e-20
20600,0.3333335044199197,0.3333335044189034,0.33333350441782683,2.8950156914372067e-09,1.4380528052891622e-12,1.4368681507971982e-12,1.3505613633965134e-12,1.2933297192443707e-20
20640,0.33333350441991794,0.3333335044189124,0.3333335044178246,2.1046873686460825e-09,1.4388070978454774e-12,1.437625018100089e-12,1.3520537773505099e-12,1.2021069632960953e-20
20680,0.33333350441991805,0.3333335044189116,0.3333335044178241,1.4348222796994003e-09,1.439309452779414e-12,1.4381158135212992e-12,1.3536280728798097e-12,9.083704163006165e-21
20720,0.333333504419922,0.33333350441890414,0.3333335044178279,2.6857136546147597e-09,1.4396074234387623e-12,1.4383976344128433e-12,1.3546394397639599e-12,1.3199936670446666e-20
20760,0.3333335044199218,0.33333350441890097,0.333333504417828,2.5590675838582726e-09,1.4397834520184141e-12,1.4385516290483103e-12,1.3557523349170077e-12,8.167774009771313e-21
20800,0.3333335044199211,0.33333350441891,0.33333350441782783,1.4526343575143427e-09,1.4399217097040998e-12,1.4387174162025403e-12,1.3568065459031004e-12,1.6919947541322243e-20
20840,0.3333335044199194,0.33333350441891646,0.333333504417827,4.1079389177491145e-09,1.439812749898182e-12,1.4386207891410626e-12,1.3573449987122127e-12,1.8283142932346663e-20
20880,0.33333350441992315,0.3333335044189143,0.3333335044178312,4.2272708669437095e-09,1.4394600562034792e-12,1.4382701300218005e-12,1.358289324747002e-12,1.1678984503727383e-20
20920,0.33333350441992526,0.33333350441890597,0.3333335044178341,2.2998905625958413e-09,1.4391271402366577e-12,1.4379476698837147e-12,1.3588057499080902e-12,1.2416249942774973e-20
20960,0.3333335044199258,0.33333350441890847,0.3333335044178353,1.87036221214385e-09,1.4390858608509138e-12,1.4379274484171142e-12,1.3594900160709911e-12,1.5791797123732327e-20
21000,0.33333350441992,0.33333350441891607,0.33333350441783116,3.6019384210834946e-09,1.438551240682018e-12,1.437396183030028e-12,1.3595237122616033e-12,1.4895275073549367e-20
21040,0.3333335044199182,0.33333350441891746,0.33333350441783066,1.5774301677991647e-09,1.43796253004645e-12,1.4368139597963744e-12,1.3596437973684075e-12,8.309392593573461e-21
21080,0.33333350441992005,0.33333350441891035,0.333333504417834,2.238761304872341e-09,1.4369946957884198e-12,1.4358560122717713e-12,1.359477463224171e-12,9.469378237293148e-21
21120,0.3333335044199185,0.33333350441890297,0.33333350441783516,1.730678582820556e-09,1.4354258584371125e-12,1.4342790188789372e-12,1.3586773158144407e-12,6.045832407430507e-21
21160,0.3333335044199149,0.3333335044189075,0.3333335044178351,3.410641060518929e-09,1.4336072820271887e-12,1.432443373424224e-12,1.3579301046277747e-12,1.6341235247361688e-20
21200,0.3333335044199064,0.33333350441891213,0.3333335044178306,2.1708494731377386e-09,1.4313130099085156e-12,1.4301221502769799e-12,1.356442344464621e-12,5.164865579806774e-21
21240,0.3333335044199043,0.3333335044189102,0.33333350441783194,2.3271346657983823e-09,1.429067166449864e-12,1.4278713228213985e-12,1.3551317932796855e-12,1.2954453598974578e-20
21280,0.33333350441990767,0.33333350441890436,0.3333335044178388,2.0582510685528967e-09,1.4266265186530857e-12,1.425401451719455e-12,1.3536021829066033e-12,2.0422375143704148e-20
21320,0.333333504419909,0.3333335044189042,0.3333335044178443,3.1556947789443493e-09,1.4240975700487319e-12,1.4228362571090968e-12,1.3519555308893073e-12,1.2359816772555326e-20
21360,0.333333504419904,0.33333350441891096,0.33333350441784443,1.9868480865426555e-09,1.4211648362321732e-12,1.4199067002543104e-12,1.3501176122057876e-12,1.4989712562600544e-20
21400,0.33333350441989773,0.33333350441891435,0.333333504417843,1.2527071962593154e-09,1.4181891055523732e-12,1.4168974051475377e-12,1.3481197982178499e-12,1.0684583641915061e-20
21440,0.3333335044198983,0.3333335044189116,0.33333350441784815,2.2938545026482126e-09,1.4150737705493397e-12,1.4137749995722761e-12,1.3458734612388674e-12,1.386287082728042e-20
21480,0.333333504419899,0.3333335044189053,0.33333350441785364,2.1670501296481205e-09,1.411972062696611e-12,1.4107015212865905e-12,1.343732560452784e-12,1.499741872478839e-20
21520,0.3333335044198962,0.3333335044189048,0.3333335044178561,2.1557430072312944e-09,1.4085155521771052e-12,1.407251859398832e-12,1.341542940669157e-12,1.0623349125578046e-20
21560,0.3333335044198911,0.3333335044189118,0.3333335044178567,2.587472520554692e-09,1.4052161162005606e-12,1.4039661213570113e-12,1.339162190446781e-12,1.0464534926135176e-20
21600,0.3333335044198899,0.33333350441891674,0.3333335044178605,3.003108677552477e-09,1.4021686290203887e-12,1.4009083367381751e-12,1.3368671817684958e-12,1.361799853726394e-20
21640,0.3333335044198927,0.333333504418915,0.3333335044178689,3.37624001123822e-09,1.398390609862745e-12,1.397132236052616e-12,1.3340438649961329e-12,9.056255293193494e-21
21680,0.33333350441989645,0.33333350441891496,0.33333350441787873,9.381877535801452e-10,1.3944881181705438e-12,1.3932059364852751e-12,1.331093540429987e-12,1.4321755870591906e-20
21720,0.33333350441988974,0.3333335044189166,0.33333350441787896,2.0780756277406183e-09,1.3902353724301884e-12,1.3889477536558115e-12,1.3276257217167754e-12,1.2252772169555612e-20
21760,0.33333350441988074,0.33333350441892046,0.3333335044178771,1.4467293548725273e-09,1.385810109607293e-12,1.384503787428389e-12,1.324074612641645e-12,1.4057354947681642e-20
21800,0.3333335044198784,0.33333350441891973,0.3333335044178817,2.588017088424269e-09,1.3812768879839887e-12,1.3799494992985917e-12,1.320227107151947e-12,1.4288911637516126e-20
21840,0.3333335044198756,0.333333504418911,0.3333335044178852,1.2637541937560313e-09,1.3768772772855244e-12,1.3755305371690916e-12,1.3167748239878714e-12,5.581750107194155e-21
21880,0.3333335044198743,0.33333350441890974,0.33333350441789045,2.468993138940194e-09,1.3725417917322593e-12,1.3712265670922317e-12,1.3134742814902728e-12,9.493801541158161e-21
21920,0.3333335044198715,0.3333335044189176,0.33333350441789383,3.616855656902326e-09,1.3687746267007735e-12,1.3674656782131887e-12,1.3103305581114095e-12,1.0688808973319264e-20
21960,0.33333350441986587,0.333333504418922,0.3333335044178953,9.839549426295211e-10,1.36420588163978e-12,1.3628785954501495e-12,1.306596208344258e-12,8.166146406484845e-21
22000,0.33333350441986703,0.3333335044189205,0.33333350441790244,4.165433168134954e-09,1.3601656208709952e-12,1.3588382408868788e-12,1.3035117912956105e-12,1.1718672094382644e-20
22040,0.3333335044198672,0.3333335044189155,0.3333335044179088,3.885154892881533e-09,1.356035411383063e-12,1.354698461957106e-12,1.3001959701615592e-12,2.653291895219302e-21
22080,0.3333335044198659,0.33333350441891946,0.33333350441791476,1.4352878745656074e-09,1.3513067726815185e-12,1.3499527186260231e-12,1.2963313130709593e-12,8.602075363931077e-21
22120,0.3333335044198567,0.33333350441892345,0.3333335044179125,5.956409637444607e-10,1.3470389343208681e-12,1.3456661642215517e-12,1.2927015320493327e-12,6.935453392899183e-21
22160,0.33333350441984955,0.3333335044189231,0.33333350441791226,1.968044973375698e-09,1.342554456434491e-12,1.3411507521417914e-12,1.2889553492120793e-12,1.2412034371158049e-20
22200,0.3333335044198457,0.3333335044189148,0.33333350441791526,1.2378330481499371e-09,1.3379190356512233e-12,1.3364922650262982e-12,1.2851058450142117e-12,1.2551604837432901e-20
22240,0.3333335044198419,0.33333350441890675,0.3333335044179171,2.8434017717963817e-09,1.3341744377191181e-12,1.3327464788166595e-12,1.2821483730279005e-12,5.736410414789243e-21
22280,0.3333335044198356,0.3333335044189081,0.33333350441791676,2.1826892637220287e-09,1.3303530407255458e-12,1.3288646500706253e-12,1.2792351879409696e-12,1.2899025315292309e-20
22320,0.33333350441982795,0.3333335044189121,0.33333350441791504,9.084796747985941e-10,1.3267041102949814e-12,1.3251461248262374e-12,1.27626675544824e-12,1.0449726415003488e-20
22360,0.3333335044198264,0.333333504418911,0.33333350441791804,1.5416955604285482e-09,1.3235895516541607e-12,1.3220200118205328e-12,1.2742544740265553e-12,1.1482295563427425e-20
22400,0.3333335044198296,0.3333335044189062,0.3333335044179254,2.9976990220318243e-09,1.3206428836885458e-12,1.3190795463863046e-12,1.2722010801543942e-12,1.9539449728998706e-20
22440,0.33333350441982745,0.3333335044189033,0.33333350441792775,1.4432351978585245e-09,1.3178762256926419e-12,1.3162870537845766e-12,1.2701036104651394e-12,5.690375129856108e-21
22480,0.3333335044198224,0.33333350441891035,0.3333335044179273,3.405809248428978e-09,1.3151145297372066e-12,1.3135229100327996e-12,1.2682660625001023e-12,1.443199966332702e-20
22520,0.33333350441981724,0.33333350441891413,0.333333504417927,2.9147789702221446e-09,1.311943716974949e-12,1.310306723059882e-12,1.266050057832425e-12,1.0241560742989386e-20
22560,0.3333335044198176,0.33333350441890924,0.33333350441793164,2.3685153949021804e-09,1.3090338319281503e-12,1.3073980213698292e-12,1.2639717406022697e-12,9.952562394015526e-21
22600,0.3333335044198174,0.33333350441890064,0.3333335044179358,1.4949123578398777e-09,1.3062384230738435e-12,1.304635032211854e-12,1.262123880987262e-12,1.6214599208001378e-20
22640,0.3333335044198144,0.333333504418902,0.3333335044179374,2.2338245096761163e-09,1.303468351175256e-12,1.301871221597078e-12,1.2600717790518004e-12,4.498397833860041e-21
22680,0.33333350441980725,0.3333335044189088,0.33333350441793563,1.6907748187040103e-09,1.3002805213436112e-12,1.2986442136765594e-12,1.2575171580203386e-12,1.0621352092225361e-20
22720,0.3333335044198022,0.3333335044189096,0.33333350441793597,2.285539190878094e-09,1.2968755705836347e-12,1.2952126619763945e-12,1.2547485646932412e-12,1.1465499193898949e-20
22760,0.3333335044198033,0.333333504418903,0.333333504417942,2.1372203316989564e-09,1.2933197247114665e-12,1.2916162706264842e-12,1.2519419212093151e-12,1.1444555679904637e-20
22800,0.33333350441980314,0.3333335044188981,0.3333335044179477,4.3734299380447746e-09,1.2894424641833277e-12,1.2877148245765832e-12,1.2489677808907261e-12,1.2751850372196094e-20
22840,0.3333335044197983,0.3333335044189038,0.3333335044179486,2.38104882466406e-09,1.2859688127123073e-12,1.284233872265641e-12,1.246492596958431e-12,6.016308867762213e-21
22880,0.33333350441979337,0.3333335044189115,0.3333335044179493,2.050449255469543e-09,1.282511423153204e-12,1.2807771977465834e-12,1.2438899409548378e-12,7.422072614846383e-21
22920,0.33333350441979237,0.33333350441891013,0.3333335044179543,2.1324847235044164e-09,1.2785870714582176e-12,1.2768597625493228e-12,1.2406668146028017e-12,1.557746665158457e-20
22960,0.3333335044197937,0.33333350441890264,0.3333335044179614,3.4124671811735593e-09,1.2746047158924922e-12,1.2728559067351686e-12,1.2376636064346629e-12,7.241333110332483e-21
23000,0.33333350441979215,0.3333335044189029,0.3333335044179664,1.249412720080554e-09,1.2704426269634106e-12,1.2686883285038678e-12,1.2342312403457834e-12,1.0757116981044332e-20
23040,0.3333335044197858,0.33333350441891096,0.333333504417967,4.060508793736309e-09,1.26607559849799e-12,1.2643151229968315e-12,1.2306380396888366e-12,1.3422662548114263e-20
23080,0.33333350441978243,0.3333335044189177,0.33333350441797105,2.900454621887875e-09,1.2613608497841348e-12,1.2595930966620448e-12,1.2265138375019266e-12,1.1630511374114173e-20
23120,0.3333335044197792,0.33333350441891013,0.33333350441797605,1.8276339836604212e-09,1.2557307402377755e-12,1.2539083757145606e-12,1.2214626216102496e-12,1.0085962802512771e-20
23160,0.3333335044197794,0.333333504418903,0.33333350441798326,1.3545216214063214e-09,1.250851559110557e-12,1.2489837064789769e-12,1.2174651503900448e-12,1.0507784121346388e-20
23200,0.3333335044197719,0.3333335044189036,0.3333335044179834,3.351944451051396e-09,1.245936951842154e-12,1.2440362419154528e-12,1.2131072296502687e-12,1.2572260753935744e-20
23240,0.33333350441976406,0.3333335044189113,0.3333335044179828,2.371181116908496e-09,1.2412878707061172e-12,1.2393585413543307e-12,1.209331089641532e-12,6.09037907427939e-21
23280,0.3333335044197593,0.33333350441891085,0.33333350441798487,1.6499589815053787e-09,1.2367317401347638e-12,1.2347699415998484e-12,1.2055381112409163e-12,1.001665020961168e-20
23320,0.33333350441976,0.33333350441890286,0.33333350441799275,3.816969516722797e-09,1.2317029413763561e-12,1.2297172441507308e-12,1.2012724620559575e-12,1.13117348855836e-20
23360,0.3333335044197579,0.3333335044188986,0.33333350441799825,3.8988844822689645e-09,1.2267222529514807e-12,1.224727416111405e-12,1.1969168540456456e-12,4.750838935464608e-21
23400,0.3333335044197517,0.33333350441890464,0.3333335044179994,2.2525135978375117e-09,1.2220078082895183e-12,1.219968856778577e-12,1.192859106264263e-12,1.2908393169102236e-20
23440,0.3333335044197471,0.33333350441891213,0.33333350441800175,2.488540217092141e-09,1.217536492449283e-12,1.2154762376869875e-12,1.1890005258212255e-12,7.304587175355326e-21
23480,0.33333350441974635,0.3333335044189096,0.3333335044180074,2.1814916682345107e-09,1.2132241293943882e-12,1.2111655030735418e-12,1.1854539615446393e-12,1.0020920915523237e-20
23520,0.3333335044197476,0.3333335044189039,0.333333504418016,2.414733729449327e-09,1.2079631243482924e-12,1.2058660505385981e-12,1.1811208765574442e-12,1.5171885794364788e-20
23560,0.3333335044197439,0.3333335044189047,0.33333350441802023,1.7353700506283824e-09,1.202831352047629e-12,1.200673416946967e-12,1.1765640587900535e-12,9.502536688040267e-21
23600,0.33333350441973747,0.3333335044189122,0.33333350441802123,2.335552357164633e-09,1.1980959087654e-12,1.195950375621324e-12,1.172505767076031e-12,1.5505442371361578e-20
23640,0.33333350441973353,0.3333335044189159,0.3333335044180247,2.762322408611157e-09,1.193335799306044e-12,1.1911871979942792e-12,1.1684074819231835e-12,1.4043179944001614e-20
23680,0.33333350441973375,0.33333350441890947,0.33333350441803167,3.3904042131644664e-09,1.1885503031319566e-12,1.186388184223424e-12,1.1642057274265789e-12,5.895481967719078e-21
23720,0.33333350441973214,0.33333350441890414,0.33333350441803755,3.0002150209899494e-09,1.183423398045403e-12,1.1812722745509752e-12,1.1597092383069612e-12,8.862031141752755e-21
23760,0.3333335044197263,0.3333335044189088,0.3333335044180396,2.5847636086628425e-09,1.178290225167042e-12,1.1760739192757107e-12,1.1553210347288264e-12,7.088022514547838e-21
23800,0.3333335044197195,0.3333335044189155,0.33333350441804055,2.288771127186659e-09,1.173244506470629e-12,1.1710935664989886e-12,1.150924315892504e-12,9.284131836530472e-21
23840,0.3333335044197167,0.33333350441891296,0.3333335044180453,2.1260904159806416e-09,1.1681938035312638e-12,1.1660310940045417e-12,1.1464443031497604e-12,1.400954389078894e-20
23880,0.33333350441971776,0.3333335044189067,0.3333335044180539,1.9301715541861392e-09,1.1629455312566246e-12,1.160791282105268e-12,1.1418521188104064e-12,1.2183508593634776e-20
23920,0.3333335044197155,0.3333335044189063,0.33333350441806,3.547139134692249e-09,1.157416882927697e-12,1.1552236891527165e-12,1.1371033227113306e-12,7.762706444867065e-21
23960,0.3333335044197067,0.3333335044189115,0.3333335044180595,4.423978050209287e-09,1.1520985650002044e-12,1.1499270510938715e-12,1.1322732829751165e-12,9.722720006347256e-21
24000,0.33333350441969933,0.3333335044189143,0.3333335044180602,1.708125184881234e-09,1.1468046090681637e-12,1.1445918513570489e-12,1.127628589538326e-12,1.6632328752427563e-20
24040,0.33333350441969656,0.33333350441890686,0.33333350441806514,3.2276445486458305e-09,1.1414834676373402e-12,1.139292681556336e-12,1.1229643059412946e-12,7.703603885025833e-21
24080,0.3333335044196976,0.33333350441890136,0.33333350441807363,4.1349168167084224e-09,1.1363266927327778e-12,1.134112343006228e-12,1.1185840389361091e-12,1.2015991448201284e-20
24120,0.33333350441969356,0.33333350441890497,0.3333335044180776,2.726633216047643e-09,1.1310880228613197e-12,1.128902616092707e-12,1.1138794245382054e-12,1.0453562849121888e-20
24160,0.3333335044196857,0.33333350441891185,0.333333504418078,1.3398406453972742e-09,1.1256580661612954e-12,1.1234551615486873e-12,1.109001668966103e-12,9.80475344705528e-21
24200,0.33333350441968407,0.33333350441891446,0.3333335044180841,3.8888681370707305e-09,1.1203876568509684e-12,1.118253497195102e-12,1.1044829438835394e-12,6.650208078873728e-21
24240,0.333333504419683,0.3333335044189075,0.33333350441809095,2.916618926458686e-09,1.1150942518994018e-12,1.1129982696223779e-12,1.0995133146084778e-12,9.513594638750199e-21
24280,0.3333335044196789,0.3333335044189012,0.333333504418095,2.4931792067687416e-09,1.1096004841577726e-12,1.1074679626479617e-12,1.094497813850068e-12,7.95329728129283e-21
24320,0.3333335044196704,0.333333504418903,0.3333335044180941,2.5478513793257456e-09,1.1045705489679629e-12,1.1024366722605099e-12,1.0899529428488413e-12,1.118614091367389e-20
24360,0.3333335044196629,0.3333335044189077,0.3333335044180936,2.315334130419055e-09,1.1000196907624894e-12,1.0978663949782503e-12,1.0859153855175666e-12,7.91757791367908e-21
24400,0.3333335044196604,0.333333504418905,0.33333350441809795,3.0876432417616712e-09,1.0953435464876815e-12,1.0932085285858519e-12,1.08168114411579e-12,1.1757693900945685e-20
24440,0.33333350441965875,0.3333335044188967,0.33333350441810344,2.167377261273473e-09,1.0904170626419504e-12,1.0882860610728153e-12,1.0772560667568123e-12,8.42327814667116e-21
24480,0.3333335044196563,0.33333350441889525,0.33333350441810805,3.6920374826901257e-09,1.0855823019163558e-12,1.0836035971391238e-12,1.0728098959496133e-12,9.672873031612466e-21
24520,0.33333350441965065,0.3333335044189034,0.3333335044181091,1.747935168082616e-09,1.0812823860812275e-12,1.0792642931602582e-12,1.069058906429938e-12,1.0715855126711379e-20
24560,0.3333335044196449,0.3333335044189067,0.33333350441811005,2.5120315751985223e-09,1.0768045155683083e-12,1.0746457040535552e-12,1.0652200896876415e-12,8.148655340161915e-21
24600,0.33333350441964416,0.3333335044189014,0.33333350441811554,2.3900840903693906e-09,1.0724555647953066e-12,1.0703020359721855e-12,1.0613235790787214e-12,1.1817843947165006e-20
24640,0.3333335044196441,0.3333335044188953,0.3333335044181216,4.209566836349946e-09,1.0682427020452865e-12,1.066090877225061e-12,1.0574622385604182e-12,5.255565228176369e-21
24680,0.3333335044196374,0.33333350441889364,0.33333350441812154,2.947277095713977e-09,1.063927175105195e-12,1.0618206910316755e-12,1.0535331158465595e-12,1.0997394579746461e-20
24720,0.33333350441962784,0.3333335044188973,0.3333335044181186,2.1229641167356447e-09,1.059700584058931e-12,1.057707015597171e-12,1.0496259223683298e-12,9.448291375214701e-21
24760,0.33333350441962545,0.3333335044188988,0.3333335044181222,2.5613351136988094e-09,1.0556257757399722e-12,1.0537790242456515e-12,1.0457775751486825e-12,7.493371101472958e-21
24800,0.3333335044196235,0.3333335044188884,0.33333350441812576,1.7545856113201006e-09,1.05176715940608e-12,1.0500740329081775e-12,1.0421629702939485e-12,9.787133587354497e-21
24840,0.3333335044196201,0.3333335044188828,0.33333350441812865,3.0984454530048812e-09,1.0475217417754195e-12,1.0458170664338818e-12,1.0381705695584811e-12,6.1375442831993755e-21
24880,0.33333350441961546,0.3333335044188885,0.3333335044181301,3.421077756977079e-09,1.0436522269979166e-12,1.0419892535571097e-12,1.034437989450711e-12,9.886765198219898e-21
24920,0.3333335044196072,0.33333350441889165,0.333333504418128,3.240829306544642e-09,1.0395157803855136e-12,1.0379640039097568e-12,1.0303938714506526e-12,4.591308551989979e-21
24960,0.33333350441960624,0.3333335044188896,0.33333350441813264,3.185898456088849e-09,1.0355973702989796e-12,1.034152150726262e-12,1.0267357629792638e-12,6.670663857829693e-21
25000,0.3333335044196094,0.33333350441888265,0.33333350441814064,3.628352051149536e-09,1.0322277334610847e-12,1.031081375654427e-12,1.0231301670659275e-12,8.699720733374475e-21
25040,0.3333335044196083,0.3333335044188819,0.3333335044181451,2.6783351975348618e-09,1.0286606830022363e-12,1.0276531752291298e-12,1.0197412147913022e-12,6.220308464676713e-21
25080,0.3333335044196001,0.33333350441888754,0.33333350441814213,2.315504276212817e-09,1.0252829248163634e-12,1.0243137715790676e-12,1.0164813041689047e-12,4.299791153624814e-21
25120,0.33333350441959747,0.33333350441889253,0.33333350441814463,2.1087472459596997e-09,1.0220174115841174e-12,1.02110757974507e-12,1.0131029219203313e-12,1.3080919893206762e-20
25160,0.3333335044196002,0.33333350441888837,0.3333335044181525,2.1399457670952442e-09,1.0183676919612822e-12,1.01745059367058e-12,1.0095722709615092e-12,6.6042445837145324e-21
25200,0.33333350441960147,0.3333335044188814,0.33333350441815945,2.2388906370868906e-09,1.0146545441518849e-12,1.0136676166550178e-12,1.0057658184738865e-12,1.1847394286886383e-20
25240,0.3333335044195971,0.33333350441888426,0.3333335044181611,1.7151675108420188e-09,1.0108620108998524e-12,1.0097917914957807e-12,1.0019728442190319e-12,9.27618357826935e-21
25280,0.33333350441959103,0.3333335044188926,0.3333335044181603,1.4844004103033972e-09,1.007675574090929e-12,1.0064980366143742e-12,9.986427615158025e-13,5.4464092616684626e-21
25320,0.3333335044195914,0.33333350441889403,0.3333335044181653,3.093818047414716e-09,1.0047648717158026e-12,1.003277769277235e-12,9.953356235557024e-13,7.685132677508129e-21
25360,0.33333350441959264,0.3333335044188853,0.3333335044181715,1.9909474997639955e-09,1.001391453415604e-12,9.997774206617074e-13,9.919398695357043e-13,5.7999011210499885e-21
25400,0.3333335044195932,0.33333350441888143,0.3333335044181764,2.368016668654013e-09,9.989523630070456e-13,9.969957376350375e-13,9.890356045476099e-13,1.073744888024321e-20
25440,0.3333335044195887,0.33333350441888737,0.33333350441817605,2.7079927931695825e-09,9.96752803262256e-13,9.944265415180751e-13,9.863351955247011e-13,7.356678224325259e-21
