step,R_v0,R_v1,R_v2,R_v3,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3
26360,0.2886752827594513,0.28867528275907284,0.28867528275902715,0.2886752827594189,3.918076732511628e-12,4.264500240579247e-12,3.725506332306351e-12,4.167028460082784e-12
26400,0.28867528275944865,0.28867528275907267,0.28867528275902526,0.2886752827594179,3.862328426315568e-12,4.3189877175400045e-12,3.762458612395962e-12,4.096438713445622e-12
26440,0.2886752827594482,0.28867528275907506,0.28867528275902565,0.2886752827594193,3.866613378699781e-12,4.31127864914242e-12,3.740159639807182e-12,4.0886747369832634e-12
26480,0.2886752827594488,0.28867528275907794,0.2886752827590274,0.2886752827594217,3.920876846823826e-12,4.25438943506796e-12,3.671250050789493e-12,4.1221467287592955e-12
26520,0.288675282759449,0.2886752827590813,0.2886752827590293,0.288675282759424,3.94451273968113e-12,4.232781156294911e-12,3.623993635739737e-12,4.110759979841847e-12
26560,0.2886752827594505,0.2886752827590858,0.28867528275903176,0.28867528275942733,3.909147714442206e-12,4.2750985593008945e-12,3.639604345118114e-12,4.0455223471165195e-12
26600,0.2886752827594498,0.2886752827590882,0.2886752827590326,0.2886752827594285,3.86181808769839e-12,4.30783833112598e-12,3.660529640842313e-12,3.9844765497262424e-12
26640,0.28867528275944915,0.288675282759091,0.28867528275903315,0.28867528275942944,3.87643329921786e-12,4.274630323095592e-12,3.610898852867045e-12,3.996467432444066e-12
26680,0.2886752827594482,0.28867528275909304,0.28867528275903354,0.2886752827594301,3.93145867897457e-12,4.216480680976627e-12,3.5298379330978024e-12,4.0258648478390015e-12
26720,0.28867528275944626,0.288675282759095,0.2886752827590332,0.28867528275943016,3.9287759201480936e-12,4.215489476038942e-12,3.503035015472584e-12,3.9896424025066635e-12
26760,0.2886752827594457,0.2886752827590978,0.2886752827590341,0.2886752827594315,3.87325602542124e-12,4.264339995310782e-12,3.530782188787698e-12,3.9101902529152624e-12
26800,0.2886752827594433,0.2886752827590994,0.2886752827590336,0.2886752827594315,3.839765904978479e-12,4.2785712920731746e-12,3.5262975450658925e-12,3.865109539230307e-12
26840,0.2886752827594428,0.2886752827591024,0.2886752827590347,0.28867528275943255,3.876093505870137e-12,4.220627629277931e-12,3.44791051057752e-12,3.892956579821966e-12
26880,0.288675282759441,0.2886752827591043,0.2886752827590344,0.2886752827594322,3.918756853859921e-12,4.169514093308075e-12,3.3727278098568424e-12,3.903320019388831e-12
26920,0.2886752827594375,0.28867528275910487,0.2886752827590329,0.288675282759431,3.890730517434873e-12,4.188085283920486e-12,3.3707505697793104e-12,3.841133962609617e-12
26960,0.28867528275943544,0.288675282759107,0.28867528275903265,0.2886752827594305,3.824610513127371e-12,4.234295942718288e-12,3.3912792670967154e-12,3.762207390090548e-12
27000,0.28867528275943327,0.28867528275910914,0.28867528275903276,0.2886752827594307,3.81394417897064e-12,4.2147753970526784e-12,3.3533218917770427e-12,3.7476780467900825e-12
27040,0.28867528275943094,0.2886752827591107,0.2886752827590324,0.28867528275943044,3.864666814706177e-12,4.1471866069925676e-12,3.2601682009626815e-12,3.778239464801381e-12
27080,0.2886752827594276,0.2886752827591116,0.2886752827590308,0.28867528275942855,3.879588627020111e-12,4.12251519074874e-12,3.208848711759786e-12,3.7571665526091565e-12
27120,0.2886752827594258,0.28867528275911425,0.2886752827590312,0.2886752827594285,3.823117298779369e-12,4.159216060537077e-12,3.224326041575523e-12,3.673180387416342e-12
27160,0.2886752827594243,0.28867528275911664,0.2886752827590318,0.2886752827594292,3.772783372059002e-12,4.181997572466574e-12,3.2304980856061948e-12,3.616619754740628e-12
27200,0.28867528275942256,0.2886752827591189,0.2886752827590323,0.28867528275942916,3.785626559131546e-12,4.1414593926383265e-12,3.16643696229111e-12,3.6269567740955385e-12
27240,0.2886752827594179,0.28867528275911836,0.28867528275902954,0.2886752827594262,3.830390072631784e-12,4.080255290695422e-12,3.082054111942156e-12,3.6443019357231914e-12
27280,0.2886752827594175,0.28867528275912235,0.288675282759031,0.28867528275942755,3.8231905894410915e-12,4.078705198644565e-12,3.0561313939012254e-12,3.5969596587863353e-12
27320,0.2886752827594171,0.2886752827591263,0.28867528275903276,0.28867528275942933,3.7673396092809755e-12,4.119049068946487e-12,3.0741873671977186e-12,3.5187085336713473e-12
27360,0.28867528275941473,0.2886752827591281,0.28867528275903215,0.28867528275942866,3.7328393299433134e-12,4.124950537242995e-12,3.054061633166123e-12,3.489049114202232e-12
27400,0.28867528275941207,0.2886752827591296,0.2886752827590314,0.2886752827594276,3.76114556235747e-12,4.071398672476129e-12,2.9749714501178218e-12,3.5149728197057375e-12
27440,0.2886752827594089,0.28867528275913035,0.28867528275903,0.28867528275942617,3.799708873305516e-12,4.0227985179192315e-12,2.907161655119612e-12,3.5174099972379273e-12
27480,0.28867528275940724,0.28867528275913257,0.28867528275903037,0.2886752827594262,3.769754036151426e-12,4.04711586923167e-12,2.9119754389093034e-12,3.44472078905812e-12
27520,0.28867528275940263,0.28867528275913223,0.28867528275902754,0.28867528275942345,3.711595514997535e-12,4.080546134191283e-12,2.921722711675701e-12,3.3833924885714836e-12
27560,0.28867528275939913,0.2886752827591327,0.288675282759026,0.2886752827594218,3.701212612658926e-12,4.062435419748006e-12,2.880056681633891e-12,3.3833367042200316e-12
27600,0.2886752827593958,0.28867528275913346,0.28867528275902454,0.28867528275942,3.738958609069063e-12,4.002547931710183e-12,2.797490456791401e-12,3.408409114090725e-12
27640,0.2886752827593936,0.2886752827591354,0.2886752827590248,0.2886752827594199,3.7601581348433654e-12,3.971963602725224e-12,2.7505017702935336e-12,3.3817802497872606e-12
27680,0.2886752827593898,0.28867528275913584,0.28867528275902316,0.2886752827594182,3.718077211341396e-12,4.002873109942628e-12,2.7672368517716404e-12,3.305265040923959e-12
27720,0.28867528275938764,0.28867528275913773,0.28867528275902293,0.2886752827594177,3.661649635895875e-12,4.035109641707588e-12,2.773599722213042e-12,3.254409112047082e-12
27760,0.2886752827593859,0.2886752827591398,0.288675282759023,0.2886752827594178,3.671165192774307e-12,3.9991098326902875e-12,2.7125549927317027e-12,3.2766537069761193e-12
27800,0.28867528275938464,0.28867528275914217,0.2886752827590233,0.28867528275941823,3.724315183955994e-12,3.93975597264803e-12,2.631473147458572e-12,3.302071453485942e-12
27840,0.28867528275938376,0.2886752827591451,0.2886752827590247,0.2886752827594196,3.7312179758591514e-12,3.9298493255433735e-12,2.615108689217658e-12,3.253676427617629e-12
27880,0.28867528275938104,0.288675282759146,0.28867528275902377,0.28867528275941845,3.672327265186355e-12,3.978838968334051e-12,2.6453600597826083e-12,3.1713279531436785e-12
27920,0.28867528275937776,0.2886752827591467,0.2886752827590223,0.28867528275941734,3.627968771412194e-12,4.000190093684599e-12,2.6368702662529007e-12,3.144259794556431e-12
27960,0.28867528275937526,0.28867528275914794,0.28867528275902143,0.2886752827594163,3.654000458827667e-12,3.953307804978753e-12,2.5601208595622635e-12,3.1810892976736556e-12
28000,0.28867528275937393,0.28867528275915033,0.2886752827590219,0.2886752827594168,3.711643212382495e-12,3.890031602332134e-12,2.482393934522117e-12,3.1998605202444457e-12
28040,0.28867528275937404,0.28867528275915405,0.28867528275902393,0.2886752827594194,3.7094614121603614e-12,3.90318990932745e-12,2.4933708743948665e-12,3.131966953661897e-12
28080,0.2886752827593741,0.28867528275915755,0.2886752827590256,0.2886752827594212,3.644203137387321e-12,3.9629296022103855e-12,2.53088847303981e-12,3.056280896062875e-12
28120,0.2886752827593706,0.28867528275915755,0.28867528275902377,0.28867528275941956,3.618841719688064e-12,3.9615790128896756e-12,2.498052694853241e-12,3.067177671660951e-12
28160,0.2886752827593667,0.28867528275915716,0.2886752827590217,0.2886752827594177,3.675526789617527e-12,3.8953937398568255e-12,2.4089201422313607e-12,3.110007136150063e-12
28200,0.28867528275936244,0.2886752827591566,0.2886752827590188,0.2886752827594151,3.715817124814612e-12,3.858741966130883e-12,2.369504282036071e-12,3.0927021632955704e-12
28240,0.28867528275935866,0.28867528275915655,0.28867528275901677,0.28867528275941334,3.674326299817134e-12,3.907596109605871e-12,2.4071160357721026e-12,3.005959722709493e-12
28280,0.2886752827593569,0.2886752827591581,0.2886752827590167,0.288675282759414,3.622915320535218e-12,3.953069055056864e-12,2.4153563766967206e-12,2.9689719769337374e-12
28320,0.28867528275935556,0.2886752827591602,0.28867528275901694,0.2886752827594143,3.639404770347416e-12,3.9185148259600004e-12,2.343588251641211e-12,3.007707242023262e-12
28360,0.2886752827593531,0.2886752827591617,0.28867528275901594,0.2886752827594136,3.702984269167202e-12,3.853750459402315e-12,2.26475505412722e-12,3.032494391081963e-12
28400,0.2886752827593486,0.28867528275916093,0.28867528275901333,0.2886752827594114,3.712782122136721e-12,3.853542397975017e-12,2.271426210860301e-12,2.9743213826032925e-12
28440,0.28867528275934573,0.2886752827591619,0.2886752827590122,0.28867528275941035,3.644038548905786e-12,3.918694165767053e-12,2.3162646605878984e-12,2.8913133053290424e-12
28480,0.28867528275934207,0.288675282759162,0.2886752827590102,0.28867528275940896,3.6040928270918996e-12,3.9396370350131565e-12,2.2915514354595053e-12,2.896310955280425e-12
28520,0.2886752827593382,0.2886752827591619,0.2886752827590081,0.28867528275940724,3.657589710328331e-12,3.872678087037177e-12,2.1936131773907775e-12,2.954881900906634e-12
28560,0.28867528275933596,0.28867528275916327,0.2886752827590072,0.2886752827594068,3.722154614369836e-12,3.820315926691627e-12,2.1483610579898924e-12,2.950714914751235e-12
28600,0.28867528275933313,0.28867528275916343,0.28867528275900567,0.2886752827594058,3.699766386050527e-12,3.857947805207756e-12,2.1950673295166876e-12,2.867314117677084e-12
28640,0.2886752827593299,0.28867528275916376,0.28867528275900434,0.28867528275940485,3.621315116657516e-12,3.9276845251985135e-12,2.2336118363499226e-12,2.805040820604388e-12
28680,0.28867528275932636,0.2886752827591636,0.28867528275900206,0.28867528275940296,3.6175756204606912e-12,3.9140530969593516e-12,2.165731635634033e-12,2.857614775924016e-12
28720,0.2886752827593224,0.28867528275916293,0.2886752827589999,0.2886752827594012,3.695127709557835e-12,3.8276740055801744e-12,2.0741537698272096e-12,2.908280722989925e-12
28760,0.2886752827593186,0.2886752827591624,0.2886752827589974,0.288675282759399,3.733338854838233e-12,3.8000136765020515e-12,2.0726290667894405e-12,2.8659961433744355e-12
28800,0.2886752827593158,0.2886752827591628,0.2886752827589963,0.2886752827593983,3.683808164612664e-12,3.864985128871761e-12,2.1316167679906386e-12,2.7723096175452925e-12
28840,0.2886752827593116,0.2886752827591618,0.28867528275899346,0.28867528275939613,3.6167627853979107e-12,3.924013298320787e-12,2.142460536275962e-12,2.7500147022610095e-12
28880,0.2886752827593083,0.288675282759162,0.28867528275899146,0.2886752827593945,3.642390584504284e-12,3.880034316891985e-12,2.052615278964648e-12,2.8248219781186793e-12
28920,0.2886752827593046,0.28867528275916116,0.28867528275898896,0.28867528275939297,3.727452338847006e-12,3.806740104143366e-12,1.9900410415230192e-12,2.8508977126124984e-12
28960,0.28867528275930265,0.288675282759162,0.2886752827589883,0.28867528275939286,3.7457087385493964e-12,3.814341770382941e-12,2.022518839419962e-12,2.783012213644363e-12
29000,0.28867528275930177,0.28867528275916376,0.2886752827589886,0.2886752827593941,3.682317980645296e-12,3.892722119705998e-12,2.081651234911373e-12,2.7079535592097078e-12
29040,0.2886752827593019,0.2886752827591666,0.2886752827589898,0.2886752827593961,3.639170462713135e-12,3.929748349448622e-12,2.057641787483907e-12,2.7249999900127766e-12
29080,0.28867528275930227,0.28867528275917004,0.2886752827589914,0.28867528275939847,3.694913414220604e-12,3.870435309446959e-12,1.966845411647876e-12,2.7948600958413573e-12
29120,0.2886752827593018,0.288675282759173,0.2886752827589926,0.28867528275940046,3.7764421725327586e-12,3.806994216247226e-12,1.9335924480227575e-12,2.790654731716543e-12
29160,0.28867528275930054,0.28867528275917465,0.28867528275899274,0.2886752827594013,3.766007718820939e-12,3.843345351080886e-12,1.995104993884254e-12,2.698014977587744e-12
29200,0.28867528275929805,0.2886752827591755,0.2886752827589919,0.2886752827594009,3.687192543997678e-12,3.9218534666990114e-12,2.0349651320169378e-12,2.6445055446827274e-12
29240,0.2886752827592973,0.2886752827591779,0.2886752827589925,0.2886752827594021,3.673332866304403e-12,3.922053466520765e-12,1.9647965514537577e-12,2.7008177031239054e-12
29280,0.2886752827592957,0.28867528275917964,0.2886752827589924,0.28867528275940224,3.752399741492257e-12,3.839167269910427e-12,1.87718492460261e-12,2.7558989370167405e-12
29320,0.2886752827592953,0.2886752827591825,0.28867528275899335,0.28867528275940385,3.802733793132417e-12,3.8077899432102526e-12,1.899499863426623e-12,2.7028407656245106e-12
29360,0.2886752827592933,0.28867528275918386,0.2886752827589927,0.2886752827594037,3.747657383174431e-12,3.877404923499773e-12,1.9674634242978026e-12,2.615505632896821e-12
29400,0.2886752827592937,0.2886752827591879,0.28867528275899507,0.2886752827594068,3.687693983587443e-12,3.932476452981435e-12,1.9542476173279316e-12,2.6230893757203147e-12
29440,0.2886752827592937,0.2886752827591911,0.2886752827589964,0.2886752827594085,3.722966082676791e-12,3.885571657427306e-12,1.8586550407067232e-12,2.69430575929367e-12
29480,0.2886752827592933,0.2886752827591941,0.2886752827589974,0.28867528275941007,3.805068073661747e-12,3.8149196649391515e-12,1.8208205603114786e-12,2.699352609270172e-12
29520,0.28867528275929405,0.2886752827591986,0.28867528275899995,0.2886752827594132,3.81348691581567e-12,3.827364797956228e-12,1.875866247309799e-12,2.6191857856509422e-12
29560,0.2886752827592939,0.2886752827592017,0.28867528275900134,0.28867528275941495,3.746080411812699e-12,3.905783281860467e-12,1.9186119327005696e-12,2.559469458351343e-12
29600,0.2886752827592948,0.28867528275920634,0.2886752827590037,0.2886752827594179,3.709107293411652e-12,3.9356114358385205e-12,1.860427464929862e-12,2.602952894597819e-12
29640,0.2886752827592944,0.2886752827592094,0.28867528275900495,0.28867528275941956,3.767038631247674e-12,3.866343561956394e-12,1.7737063140593332e-12,2.663917268624648e-12
29680,0.28867528275929566,0.2886752827592144,0.2886752827590077,0.2886752827594225,3.837923927128654e-12,3.80727720971491e-12,1.7728684552975326e-12,2.6340655954752172e-12
29720,0.2886752827592938,0.28867528275921667,0.2886752827590075,0.2886752827594226,3.80924293617733e-12,3.852021753237276e-12,1.845711110308056e-12,2.5478418720591076e-12
29760,0.28867528275929183,0.2886752827592181,0.288675282759007,0.28867528275942234,3.729145541310868e-12,3.922596330870304e-12,1.849426342651469e-12,2.540317842620302e-12
29800,0.2886752827592903,0.28867528275922,0.2886752827590071,0.28867528275942234,3.724116905583235e-12,3.907883932024573e-12,1.7682877885325032e-12,2.606450788134473e-12
29840,0.28867528275928517,0.28867528275921894,0.2886752827590035,0.2886752827594195,3.8044846894823895e-12,3.828622574644009e-12,1.710055735259149e-12,2.644353627236004e-12
29880,0.2886752827592824,0.28867528275921944,0.2886752827590023,0.28867528275941856,3.849331382058074e-12,3.797936485853346e-12,1.7554209225227556e-12,2.5893332257539078e-12
29920,0.28867528275928045,0.2886752827592212,0.28867528275900145,0.2886752827594184,3.799117845677048e-12,3.867886950557378e-12,1.8178273490369613e-12,2.5235335375038123e-12
29960,0.28867528275927967,0.28867528275922355,0.28867528275900206,0.28867528275941967,3.738273721062989e-12,3.926751106057931e-12,1.7956596343093148e-12,2.549505718941571e-12
30000,0.2886752827592772,0.28867528275922427,0.28867528275900095,0.288675282759419,3.765317597340785e-12,3.887711678026628e-12,1.7103235104210178e-12,2.626447876709298e-12
30040,0.28867528275927634,0.28867528275922677,0.2886752827590017,0.28867528275942045,3.8522872159726665e-12,3.811077779743872e-12,1.6979085210288276e-12,2.6303368619842413e-12
30080,0.2886752827592764,0.2886752827592293,0.2886752827590027,0.28867528275942256,3.874069611356833e-12,3.827271200755139e-12,1.7724472472592122e-12,2.5474820699657864e-12
30120,0.28867528275927806,0.2886752827592338,0.2886752827590055,0.2886752827594263,3.809287653158761e-12,3.912950439440356e-12,1.812573347338655e-12,2.504568068999243e-12
30160,0.2886752827592759,0.28867528275923526,0.288675282759005,0.28867528275942655,3.770409147767432e-12,3.9493102120086e-12,1.7552407517588561e-12,2.561552416446032e-12
30200,0.28867528275927284,0.2886752827592354,0.2886752827590029,0.28867528275942544,3.838359321582059e-12,3.887470958743948e-12,1.6784061918296228e-12,2.6299782942473336e-12
30240,0.2886752827592692,0.2886752827592352,0.28867528275900045,0.288675282759424,3.919319051595734e-12,3.829269059996057e-12,1.7127148774954093e-12,2.5949008227391092e-12
30280,0.2886752827592676,0.2886752827592372,0.28867528275900034,0.28867528275942467,3.90296814890228e-12,3.874288037492021e-12,1.7916987958957348e-12,2.520990488575333e-12
30320,0.2886752827592668,0.2886752827592397,0.2886752827589999,0.2886752827594256,3.831965939610716e-12,3.96311915315272e-12,1.8002997020891817e-12,2.52711343974689e-12
30360,0.28867528275926524,0.28867528275924115,0.28867528275899923,0.2886752827594262,3.822762885979473e-12,3.973765078921785e-12,1.724146457000893e-12,2.61695499959908e-12
30400,0.28867528275926385,0.28867528275924276,0.28867528275899834,0.28867528275942655,3.9114876502129604e-12,3.901964900990135e-12,1.686411852130253e-12,2.6629289143422044e-12
30440,0.28867528275926363,0.28867528275924564,0.2886752827589993,0.288675282759429,3.977681221079845e-12,3.875684919755017e-12,1.7629658475531864e-12,2.5982202243012516e-12
30480,0.2886752827592641,0.28867528275924903,0.28867528275900056,0.28867528275943194,3.938479666447247e-12,3.954094584297279e-12,1.8358051295906634e-12,2.540123579420835e-12
30520,0.2886752827592633,0.28867528275925103,0.2886752827590007,0.2886752827594333,3.8817166707410274e-12,4.025996463333951e-12,1.7962639781881069e-12,2.589368664787077e-12
30560,0.28867528275926396,0.28867528275925464,0.2886752827590018,0.288675282759436,3.923032606358606e-12,3.998817135085108e-12,1.7214694408861499e-12,2.6723619250779893e-12
30600,0.28867528275926535,0.288675282759259,0.2886752827590039,0.2886752827594397,4.0166377378150395e-12,3.936659172910715e-12,1.743352453447912e-12,2.660906951964496e-12
30640,0.2886752827592641,0.2886752827592607,0.2886752827590038,0.28867528275944065,4.034595945472319e-12,3.955405501072594e-12,1.831676099611594e-12,2.5894696071345003e-12
30680,0.2886752827592628,0.2886752827592624,0.28867528275900306,0.2886752827594414,3.974319816089327e-12,4.042046811134674e-12,1.854933018887298e-12,2.5827038411459816e-12
30720,0.2886752827592624,0.2886752827592653,0.2886752827590037,0.28867528275944376,3.950200015222019e-12,4.080564939815976e-12,1.7995065620823214e-12,2.6573610320149865e-12
30760,0.28867528275926385,0.28867528275926957,0.2886752827590063,0.2886752827594479,4.019818403850254e-12,4.030841554966868e-12,1.755804810300473e-12,2.7099488919372674e-12
30800,0.2886752827592605,0.2886752827592691,0.28867528275900395,0.28867528275944715,4.108942818786957e-12,3.981337984484845e-12,1.8160986223799635e-12,2.6649236232391146e-12
30840,0.28867528275925897,0.2886752827592704,0.2886752827590031,0.2886752827594476,4.103430927144378e-12,4.029723394403403e-12,1.900195577877016e-12,2.5918291965420924e-12
30880,0.2886752827592577,0.2886752827592724,0.2886752827590029,0.28867528275944854,4.0304308400501275e-12,4.121985795897079e-12,1.8835760989433637e-12,2.6215664756283936e-12
30920,0.28867528275925514,0.2886752827592735,0.2886752827590015,0.28867528275944837,4.031427393616666e-12,4.124034627968765e-12,1.8071036674728212e-12,2.713893151438029e-12
30960,0.2886752827592539,0.2886752827592759,0.28867528275900195,0.2886752827594499,4.125137990012711e-12,4.049223369316975e-12,1.8103377166872186e-12,2.7294397689510483e-12
31000,0.2886752827592512,0.2886752827592769,0.2886752827590002,0.2886752827594493,4.174955810650962e-12,4.0324716893632294e-12,1.9052849739511093e-12,2.6642685642020678e-12
31040,0.28867528275924864,0.2886752827592776,0.28867528275899873,0.28867528275944915,4.1287374842092984e-12,4.111359346414068e-12,1.954072674094226e-12,2.6344351954799106e-12
31080,0.2886752827592464,0.2886752827592785,0.2886752827589976,0.28867528275944937,4.075196187263172e-12,4.177612007382729e-12,1.9043584841870472e-12,2.704957005280856e-12
31120,0.2886752827592471,0.2886752827592819,0.28867528275899945,0.2886752827594526,4.1189730595035575e-12,4.147415747448859e-12,1.8554499314570333e-12,2.7712818321001477e-12
31160,0.2886752827592451,0.2886752827592832,0.2886752827589984,0.28867528275945287,4.21230744604368e-12,4.080970130411351e-12,1.9020433291545164e-12,2.757208391826409e-12
31200,0.28867528275924403,0.2886752827592853,0.2886752827589984,0.28867528275945414,4.237876349944928e-12,4.098370901351971e-12,1.991003756951065e-12,2.683262949992706e-12
31240,0.288675282759244,0.28867528275928855,0.2886752827589991,0.28867528275945625,4.17688809178505e-12,4.187516186084733e-12,2.0028988535094378e-12,2.690279266309579e-12
31280,0.2886752827592436,0.2886752827592914,0.2886752827589996,0.2886752827594582,4.1482556103247806e-12,4.229369165936524e-12,1.9376718332988753e-12,2.778457265041318e-12
31320,0.28867528275924004,0.2886752827592911,0.2886752827589967,0.2886752827594564,4.216877111042214e-12,4.174929839395085e-12,1.9148718893409557e-12,2.8304834212809873e-12
31360,0.28867528275923765,0.28867528275929194,0.2886752827589955,0.2886752827594564,4.299136089798387e-12,4.128581123593205e-12,1.9979586299491695e-12,2.775775331208022e-12
31400,0.28867528275923704,0.2886752827592947,0.2886752827589959,0.2886752827594582,4.2835169814497395e-12,4.1843940743428434e-12,2.0682864065237596e-12,2.7252859818508077e-12
31440,0.28867528275923493,0.28867528275929594,0.288675282758995,0.28867528275945864,4.222676422769251e-12,4.2670380618497925e-12,2.0340329177205497e-12,2.777813274262916e-12
31480,0.2886752827592343,0.2886752827592987,0.2886752827589956,0.28867528275946036,4.234674669208709e-12,4.263289603440393e-12,1.9774316209893483e-12,2.8613000680583903e-12
31520,0.28867528275923326,0.2886752827593009,0.2886752827589954,0.2886752827594611,4.324311857133256e-12,4.1941612539160284e-12,2.0072424321120618e-12,2.8626755687160752e-12
31560,0.28867528275923116,0.28867528275930254,0.28867528275899434,0.2886752827594613,4.37470296122632e-12,4.183169980901817e-12,2.0943816990234204e-12,2.8011696199109676e-12
31600,0.28867528275922827,0.28867528275930304,0.28867528275899285,0.2886752827594609,4.329881132474304e-12,4.2637380151024255e-12,2.131670409187135e-12,2.783949197008967e-12
31640,0.2886752827592286,0.288675282759307,0.28867528275899423,0.28867528275946364,4.2771462880477475e-12,4.3317612451020835e-12,2.0728501267095457e-12,2.8692214252620048e-12
31680,0.28867528275922916,0.2886752827593109,0.2886752827589965,0.2886752827594669,4.321830304270981e-12,4.2999120911670035e-12,2.036149827439296e-12,2.929948428234596e-12
31720,0.28867528275922844,0.28867528275931426,0.288675282758997,0.2886752827594683,4.417941151754316e-12,4.230544910701478e-12,2.1058108630919652e-12,2.8979443981546548e-12
31760,0.2886752827592283,0.2886752827593179,0.2886752827589984,0.2886752827594707,4.436189604194748e-12,4.252738096759807e-12,2.196655939923155e-12,2.8255025665825894e-12
31800,0.28867528275922627,0.2886752827593201,0.28867528275899773,0.2886752827594708,4.363885367809464e-12,4.3487491374021685e-12,2.184071225127225e-12,2.860915712577913e-12
31840,0.2886752827592251,0.28867528275932275,0.2886752827589981,0.288675282759472,4.334202103848055e-12,4.380804647413101e-12,2.1075321196562404e-12,2.968186515506608e-12
31880,0.2886752827592237,0.2886752827593257,0.2886752827589988,0.2886752827594733,4.419561760914531e-12,4.305093836142409e-12,2.1263646533112946e-12,2.99633022268214e-12
31920,0.28867528275922233,0.28867528275932847,0.2886752827589989,0.28867528275947424,4.503088547934139e-12,4.256538694101744e-12,2.2404597243346255e-12,2.9186280141492512e-12
31960,0.2886752827592202,0.2886752827593305,0.2886752827589983,0.2886752827594745,4.470549415290438e-12,4.324961912493636e-12,2.293501109224949e-12,2.890065938277896e-12
32000,0.28867528275921855,0.28867528275933324,0.28867528275899856,0.2886752827594754,4.391797330875909e-12,4.4126099115522195e-12,2.2337252852171715e-12,2.979732750389649e-12
32040,0.2886752827592161,0.2886752827593352,0.28867528275899834,0.28867528275947535,4.405628359103875e-12,4.396249057646006e-12,2.1852256163599465e-12,3.068427456711744e-12
32080,0.288675282759214,0.28867528275933746,0.2886752827589979,0.28867528275947546,4.508727624333927e-12,4.3088720834885904e-12,2.2584357921990133e-12,3.0422389159890554e-12
32120,0.2886752827592136,0.2886752827593414,0.2886752827589994,0.2886752827594776,4.555332091881045e-12,4.299721071193514e-12,2.3623420159996285e-12,2.9673633826524263e-12
32160,0.2886752827592116,0.28867528275934407,0.2886752827589996,0.28867528275947835,4.487926082609276e-12,4.389418129574329e-12,2.371700125170413e-12,2.990854325909611e-12
32200,0.2886752827592103,0.2886752827593473,0.28867528275900006,0.2886752827594791,4.4300814967808e-12,4.447142377247926e-12,2.29927825621632e-12,3.1056826173122557e-12
32240,0.2886752827592081,0.2886752827593497,0.2886752827589996,0.28867528275947923,4.488149258634194e-12,4.392134544533148e-12,2.3011510595943524e-12,3.1663715456717173e-12
32280,0.28867528275920695,0.2886752827593531,0.2886752827590002,0.2886752827594803,4.5880776238435246e-12,4.3096893277036705e-12,2.4168523554294854e-12,3.1078675441575857e-12
32320,0.28867528275920457,0.2886752827593551,0.28867528275899934,0.2886752827594802,4.5916893868960405e-12,4.339102327649419e-12,2.5015268425037217e-12,3.0646951520610107e-12
32360,0.2886752827592021,0.288675282759357,0.28867528275899856,0.2886752827594803,4.50727293833204e-12,4.4432406939473744e-12,2.4655110008328524e-12,3.145019263205717e-12
32400,0.2886752827591998,0.28867528275935866,0.28867528275899795,0.28867528275948046,4.481007330130165e-12,4.470380250171235e-12,2.4082335398447123e-12,3.2540961427261035e-12
32440,0.2886752827591966,0.2886752827593595,0.2886752827589961,0.2886752827594793,4.5675072656126e-12,4.396479011855617e-12,2.45543264715427e-12,3.2671028568290413e-12
32480,0.2886752827591954,0.28867528275936155,0.28867528275899607,0.2886752827594805,4.655962343510731e-12,4.344917464739656e-12,2.5726277463747146e-12,3.1934448095873397e-12
32520,0.28867528275919546,0.28867528275936566,0.28867528275899806,0.28867528275948334,4.629818414518173e-12,4.412151530487268e-12,2.61956733229331e-12,3.1737872505366185e-12
32560,0.28867528275919424,0.288675282759368,0.28867528275899845,0.2886752827594846,4.5461224266450964e-12,4.509715054661504e-12,2.5608814760098897e-12,3.2715314439439776e-12
32600,0.28867528275919047,0.2886752827593683,0.288675282758996,0.2886752827594829,4.557160612244802e-12,4.502380221133289e-12,2.5280345845429888e-12,3.3710101476087007e-12
32640,0.28867528275918786,0.28867528275936943,0.2886752827589946,0.2886752827594825,4.663118385654411e-12,4.414197479888257e-12,2.6215003379625506e-12,3.3406933279064835e-12
32680,0.28867528275918536,0.2886752827593709,0.28867528275899346,0.28867528275948234,4.719301326601444e-12,4.397249853113099e-12,2.7287768144811886e-12,3.2771942145934674e-12
32720,0.28867528275918275,0.2886752827593718,0.2886752827589921,0.288675282759482,4.660059838503148e-12,4.489897187638866e-12,2.7302874066434124e-12,3.3136688907288467e-12
32760,0.2886752827591773,0.28867528275937,0.28867528275898746,0.2886752827594786,4.597041076383576e-12,4.5656574698100555e-12,2.662688804524681e-12,3.4386647384549276e-12
32800,0.288675282759173,0.28867528275936893,0.2886752827589843,0.28867528275947685,4.64367890291832e-12,4.52914715062255e-12,2.669082131231966e-12,3.4952744357577335e-12
32840,0.2886752827591721,0.28867528275937065,0.28867528275898424,0.2886752827594783,4.7585719081135265e-12,4.452022213649835e-12,2.7849827361759044e-12,3.4277856108702722e-12
32880,0.2886752827591711,0.28867528275937265,0.28867528275898413,0.28867528275947957,4.781544950996888e-12,4.47915377816413e-12,2.8622955949387814e-12,3.3771780901945777e-12
32920,0.2886752827591692,0.2886752827593738,0.2886752827589828,0.28867528275947996,4.706926922236091e-12,4.593805410102248e-12,2.820102303602812e-12,3.454793928086081e-12
