step,time,gram_symmetry_error,gram_reconstruction_error,reduced_skew_error,reduced_eigen_residual,lifted_eigen_residual,orth_Bdom,orth_C4,conservation_error
8911,8911,0.00000000000000000e+00,2.17032847174526343e-15,0.00000000000000000e+00,2.85170708037370104e-16,6.95910902889289581e-16,1.13634732646127431e-16,nan,4.44089209850062616e-16
8961,8961,0.00000000000000000e+00,2.21873445364200046e-15,0.00000000000000000e+00,2.91194070627162131e-16,2.16112225871177820e-15,4.57806392583802959e-16,nan,4.44089209850062616e-16
9011,9011,0.00000000000000000e+00,2.14555689725330176e-15,0.00000000000000000e+00,3.50727201872661710e-16,1.13447151411027593e-15,4.57811014361011280e-16,nan,3.33066907387546962e-16
9061,9061,0.00000000000000000e+00,2.11535545059374854e-15,0.00000000000000000e+00,7.21477888861402076e-16,1.41477926001619356e-15,2.22857117003424645e-16,nan,3.33066907387546962e-16
9111,9111,0.00000000000000000e+00,2.22169660924173310e-15,0.00000000000000000e+00,4.20290987546481550e-16,2.44525737846888557e-15,3.14162354775866947e-16,nan,4.44089209850062616e-16
9161,9161,0.00000000000000000e+00,2.22877817580536805e-15,0.00000000000000000e+00,1.36432309068748970e-16,1.24674553267507526e-15,4.44135900086842742e-16,nan,4.44089209850062616e-16
9211,9211,0.00000000000000000e+00,2.16333393458122577e-15,0.00000000000000000e+00,6.38074532076303503e-16,1.06073390396235235e-15,8.01090154868290046e-16,nan,6.66133814775093924e-16
9261,9261,0.00000000000000000e+00,2.11613132528546874e-15,0.00000000000000000e+00,3.34449774510950743e-16,7.37869535920778350e-16,2.48276331948310158e-16,nan,6.66133814775093924e-16
9311,9311,0.00000000000000000e+00,2.13770336326911788e-15,0.00000000000000000e+00,3.18880102821192210e-16,2.41701136693338838e-15,3.14127630085553662e-16,nan,5.55111512312578270e-16
9361,9361,0.00000000000000000e+00,2.16185845584939796e-15,0.00000000000000000e+00,3.14890996152228770e-16,1.63833931400075190e-15,1.11033317579560336e-15,nan,6.66133814775093924e-16
9411,9411,0.00000000000000000e+00,2.24904310227075090e-15,0.00000000000000000e+00,2.58159829808385952e-16,2.81942508190277376e-15,4.96825303221624897e-16,nan,4.44089209850062616e-16
9461,9461,0.00000000000000000e+00,2.12192875612115907e-15,0.00000000000000000e+00,4.47584893669415466e-16,7.72831958923867823e-16,2.22166544187011044e-16,nan,5.55111512312578270e-16
9511,9511,0.00000000000000000e+00,2.21125128449329487e-15,0.00000000000000000e+00,3.82154918783115700e-16,2.02263290681592799e-15,4.57837203550579583e-16,nan,6.66133814775093924e-16
9561,9561,0.00000000000000000e+00,2.12946073064215917e-15,0.00000000000000000e+00,3.96829661113620635e-16,1.74064864818028036e-15,6.28175398861559648e-16,nan,5.55111512312578270e-16
9611,9611,0.00000000000000000e+00,2.00071585441059612e-15,0.00000000000000000e+00,6.18440357738871699e-16,1.01632326197544686e-15,4.97779498413041680e-16,nan,2.22044604925031308e-16
9661,9661,0.00000000000000000e+00,2.00750573741170964e-15,0.00000000000000000e+00,4.07542778243795111e-16,1.13060329124917019e-15,6.28037058341348143e-16,nan,4.44089209850062616e-16
9711,9711,0.00000000000000000e+00,2.10139321451408242e-15,0.00000000000000000e+00,2.14648745994955748e-16,1.14895582510400204e-15,2.22805630425602255e-16,nan,4.44089209850062616e-16
9761,9761,0.00000000000000000e+00,2.15846223813571299e-15,0.00000000000000000e+00,4.55499249378486808e-16,1.18188077557329643e-15,4.44637748422719926e-16,nan,2.22044604925031308e-16
9811,9811,0.00000000000000000e+00,2.23693882912731536e-15,0.00000000000000000e+00,1.28468774685294215e-16,9.14660149872424358e-16,2.22044816683167147e-16,nan,4.44089209850062616e-16
9861,9861,0.00000000000000000e+00,2.17187159629176805e-15,0.00000000000000000e+00,3.79937972407156827e-16,2.10665306677863075e-15,1.11023996515485663e-16,nan,2.22044604925031308e-16
9911,9911,0.00000000000000000e+00,2.19132026384797064e-15,0.00000000000000000e+00,2.10532926758226579e-16,1.32226845748463178e-15,2.22187707380056693e-16,nan,4.44089209850062616e-16
9961,9961,0.00000000000000000e+00,2.22364782453268920e-15,0.00000000000000000e+00,5.43698033488798687e-16,1.97643616297856535e-15,4.44313193579664156e-16,nan,5.55111512312578270e-16
10011,10011,0.00000000000000000e+00,2.15191156777068658e-15,0.00000000000000000e+00,3.44573966911107960e-16,1.63845561668860548e-15,4.57937838262049788e-16,nan,4.44089209850062616e-16
10061,10061,0.00000000000000000e+00,2.04605457661178103e-15,0.00000000000000000e+00,1.94689411643840653e-16,1.11347989069882222e-15,6.76210767305689514e-16,nan,6.66133814775093924e-16
10111,10111,0.00000000000000000e+00,2.06235114717585416e-15,0.00000000000000000e+00,5.97659725609921893e-16,1.06868682241323713e-15,2.25073268222729000e-16,nan,6.66133814775093924e-16
10161,10161,0.00000000000000000e+00,2.12120753085515328e-15,0.00000000000000000e+00,2.39795175483905524e-16,1.66403845779193809e-15,1.57009919677515167e-16,nan,7.77156117237609578e-16
10211,10211,0.00000000000000000e+00,2.04835286041407715e-15,0.00000000000000000e+00,2.70219063843354048e-16,2.18051507470901907e-15,4.58569586005832217e-16,nan,6.66133814775093924e-16
10261,10261,0.00000000000000000e+00,2.09782852262539130e-15,0.00000000000000000e+00,3.07836889384445088e-16,1.03101247399441742e-15,1.14703465905732633e-16,nan,7.77156117237609578e-16
10311,10311,0.00000000000000000e+00,2.05989134522741064e-15,0.00000000000000000e+00,2.97169825278750003e-16,9.86834507520245998e-16,4.00956785490516470e-16,nan,4.44089209850062616e-16
10361,10361,0.00000000000000000e+00,2.00473904928022959e-15,0.00000000000000000e+00,3.29444330719274246e-16,8.70929549051567538e-16,4.97273318428506726e-16,nan,4.44089209850062616e-16
10411,10411,0.00000000000000000e+00,2.07331548517541501e-15,0.00000000000000000e+00,2.14035778232245511e-16,1.16540660217307805e-15,4.57758323334595780e-16,nan,4.44089209850062616e-16
10461,10461,0.00000000000000000e+00,2.05250068005175677e-15,0.00000000000000000e+00,2.88988720732520826e-16,1.03415190854200982e-15,6.28073218464033662e-16,nan,6.66133814775093924e-16
10511,10511,0.00000000000000000e+00,2.15818716463124716e-15,0.00000000000000000e+00,4.60485938640022787e-16,1.31167734703630552e-15,4.57768004353193622e-16,nan,5.55111512312578270e-16
10561,10561,0.00000000000000000e+00,2.27557183715629851e-15,0.00000000000000000e+00,4.71876523749214021e-16,3.04500118243274701e-15,3.06658683336674828e-18,nan,4.44089209850062616e-16
10611,10611,0.00000000000000000e+00,2.14333316484131144e-15,0.00000000000000000e+00,3.71177822026308695e-16,1.54635391879927527e-15,2.48423818933794587e-16,nan,7.77156117237609578e-16
10661,10661,0.00000000000000000e+00,2.05847360212657281e-15,0.00000000000000000e+00,3.86898585218387064e-16,1.01156758529266072e-15,2.28988888975162352e-16,nan,4.44089209850062616e-16
10711,10711,0.00000000000000000e+00,1.97758296948170807e-15,0.00000000000000000e+00,1.45132170483659749e-16,9.32214976180536367e-16,3.14710107913429843e-16,nan,3.33066907387546962e-16
10761,10761,0.00000000000000000e+00,2.22133081500138208e-15,0.00000000000000000e+00,1.71335530535927058e-16,1.53984716738023344e-15,3.34896555317261671e-16,nan,3.33066907387546962e-16
10811,10811,0.00000000000000000e+00,2.11009771842130052e-15,0.00000000000000000e+00,2.53102713186736171e-16,1.19419449208394703e-15,8.88227665359844488e-16,nan,5.55111512312578270e-16
10861,10861,0.00000000000000000e+00,2.13037434591662595e-15,0.00000000000000000e+00,2.88254051725572449e-16,1.96554302263322740e-15,2.22268162022719131e-16,nan,5.55111512312578270e-16
10911,10911,0.00000000000000000e+00,2.11659792417552094e-15,0.00000000000000000e+00,9.16702209019049229e-17,1.10142178485718298e-15,3.14028074674387503e-16,nan,4.44089209850062616e-16
10961,10961,0.00000000000000000e+00,2.01642810866698033e-15,0.00000000000000000e+00,2.85940961270654047e-16,1.38749203553198474e-15,4.29322156671344743e-18,nan,2.22044604925031308e-16
11011,11011,0.00000000000000000e+00,2.23083468419172952e-15,0.00000000000000000e+00,3.75857740952154985e-16,1.55394787442137952e-15,4.96859088716226417e-16,nan,2.22044604925031308e-16
11061,11061,0.00000000000000000e+00,2.09487352002895535e-15,0.00000000000000000e+00,1.28769796840240799e-16,1.23504693854543494e-15,2.22105794624328159e-16,nan,5.55111512312578270e-16
11111,11111,0.00000000000000000e+00,2.25662164464817994e-15,0.00000000000000000e+00,3.92052380977901556e-16,1.31976933655060242e-15,2.23678449647109879e-16,nan,2.22044604925031308e-16
11161,11161,0.00000000000000000e+00,2.15075273209695045e-15,0.00000000000000000e+00,3.76781652163379473e-16,1.49691066808913590e-15,4.47246840055146502e-16,nan,4.44089209850062616e-16
11211,11211,0.00000000000000000e+00,2.03397002899115832e-15,0.00000000000000000e+00,3.65197568424187225e-16,1.30462775482903103e-15,2.22047198948280031e-16,nan,5.55111512312578270e-16
11261,11261,0.00000000000000000e+00,2.18326286482090035e-15,0.00000000000000000e+00,3.66004292984410390e-16,2.48967648387381635e-15,4.44089315729168401e-16,nan,4.44089209850062616e-16
11311,11311,0.00000000000000000e+00,2.16539081368890304e-15,0.00000000000000000e+00,3.13348726842044089e-16,1.47346608751081388e-15,1.21134449773763859e-16,nan,2.22044604925031308e-16
11361,11361,0.00000000000000000e+00,2.20965898846630440e-15,0.00000000000000000e+00,2.88079997277199441e-16,1.72278526340691256e-15,7.10917391493051989e-16,nan,2.22044604925031308e-16
11411,11411,0.00000000000000000e+00,2.10537815599330313e-15,0.00000000000000000e+00,1.93693161052488774e-16,1.56858081175553716e-15,4.46859262189664548e-16,nan,3.33066907387546962e-16
11461,11461,0.00000000000000000e+00,2.03370078874362556e-15,0.00000000000000000e+00,1.32294530769727699e-16,1.21969001286801673e-15,4.44275941356316297e-16,nan,2.22044604925031308e-16
11511,11511,0.00000000000000000e+00,2.22607789107481437e-15,0.00000000000000000e+00,4.07484912524433260e-16,1.35150372238375690e-15,4.58887746585977693e-16,nan,2.22044604925031308e-16
11561,11561,0.00000000000000000e+00,2.04875580077840944e-15,0.00000000000000000e+00,2.57664685267470858e-16,1.15498535958319716e-15,3.51238133121031048e-16,nan,2.22044604925031308e-16
11611,11611,0.00000000000000000e+00,2.16517436960121507e-15,0.00000000000000000e+00,4.41294058598863053e-16,1.16819107815941510e-15,6.28195383852996120e-16,nan,6.66133814775093924e-16
11661,11661,0.00000000000000000e+00,2.09366992414885613e-15,0.00000000000000000e+00,3.35058078047139691e-16,1.02865850777210032e-15,6.28195383852996120e-16,nan,2.22044604925031308e-16
11711,11711,0.00000000000000000e+00,2.14206855225832337e-15,0.00000000000000000e+00,3.60874820688496750e-16,1.94441949117096643e-15,3.14454817859078620e-16,nan,4.44089209850062616e-16
11761,11761,0.00000000000000000e+00,2.12956313167588536e-15,0.00000000000000000e+00,3.52352593147049276e-16,1.00955280432862957e-15,5.55600543134710874e-16,nan,4.44089209850062616e-16
11811,11811,0.00000000000000000e+00,2.05060026164803119e-15,0.00000000000000000e+00,3.22238499018972637e-16,1.60973429774062431e-15,2.24173213211714170e-16,nan,2.22044604925031308e-16
11861,11861,0.00000000000000000e+00,2.12299320462365105e-15,0.00000000000000000e+00,6.11106638231446029e-16,1.43442012068356289e-15,3.33777797581721133e-16,nan,3.33066907387546962e-16
11911,11911,0.00000000000000000e+00,2.08898526239147297e-15,0.00000000000000000e+00,3.18666254067376288e-16,1.01124573653022863e-15,4.97434130807445605e-16,nan,2.22044604925031308e-16
11961,11961,0.00000000000000000e+00,2.00814513655206193e-15,0.00000000000000000e+00,3.14366016160625063e-16,9.36510121267422076e-16,6.28239393502569083e-16,nan,4.44089209850062616e-16
12011,12011,0.00000000000000000e+00,2.06396431266527714e-15,0.00000000000000000e+00,3.01002445825636184e-16,9.81440903020975046e-16,6.28457973987422609e-16,nan,2.22044604925031308e-16
12211,12211,0.00000000000000000e+00,2.02031549377107706e-15,0.00000000000000000e+00,2.15517155328391991e-16,1.69271504908102904e-15,4.97801506883053430e-16,nan,2.22044604925031308e-16
12411,12411,0.00000000000000000e+00,2.01665946607268085e-15,0.00000000000000000e+00,2.77087063976294235e-16,8.98305283100779957e-16,4.57786364343371760e-16,nan,3.33066907387546962e-16
12611,12611,0.00000000000000000e+00,2.06239870674308242e-15,0.00000000000000000e+00,3.00862199080403662e-16,1.32298007711614525e-15,3.14049972086620813e-16,nan,2.22044604925031308e-16
12811,12811,0.00000000000000000e+00,2.09852888452656908e-15,0.00000000000000000e+00,5.82208021373669142e-16,2.26345110224623836e-15,4.96662139940504286e-16,nan,4.44089209850062616e-16
13011,13011,0.00000000000000000e+00,2.13452284958556571e-15,0.00000000000000000e+00,3.69089043560447397e-16,8.47140413489954685e-16,8.00653346954405351e-16,nan,3.33066907387546962e-16
13211,13211,0.00000000000000000e+00,2.08873207570837889e-15,0.00000000000000000e+00,2.81024674905028518e-16,1.01239930936379588e-15,5.66273055010450999e-16,nan,1.11022302462515654e-16
13411,13411,0.00000000000000000e+00,2.08506969621804801e-15,0.00000000000000000e+00,1.54369155932670062e-16,1.22935789177023297e-15,3.14815421960661017e-16,nan,4.44089209850062616e-16
13611,13611,0.00000000000000000e+00,2.17818004414410191e-15,0.00000000000000000e+00,2.88087361903700086e-16,1.18827612520813381e-15,4.57801976175320020e-16,nan,4.44089209850062616e-16
13811,13811,0.00000000000000000e+00,2.19041749013930876e-15,0.00000000000000000e+00,2.35499671505403520e-16,8.05756093417198630e-16,1.57335032195631051e-16,nan,5.55111512312578270e-16
14011,14011,0.00000000000000000e+00,2.17883334175639302e-15,0.00000000000000000e+00,5.15368161690817117e-16,1.09406131240043100e-15,1.11265980532075479e-16,nan,5.55111512312578270e-16
14211,14211,0.00000000000000000e+00,2.13288714153605571e-15,0.00000000000000000e+00,3.40759932332289110e-16,2.28697721317296703e-15,1.12437985946794706e-16,nan,6.66133814775093924e-16
14411,14411,0.00000000000000000e+00,2.11659507107440589e-15,0.00000000000000000e+00,7.76965430078079496e-16,1.93576721940754180e-15,2.48556274306839430e-16,nan,3.33066907387546962e-16
14611,14611,0.00000000000000000e+00,2.03566518401419670e-15,0.00000000000000000e+00,3.87422412302859865e-16,9.25733013751694874e-16,7.12317427837733122e-16,nan,4.44089209850062616e-16
14811,14811,0.00000000000000000e+00,2.13724213491068833e-15,0.00000000000000000e+00,9.58602992311379280e-17,1.88408774520777751e-15,2.24389149149802733e-16,nan,3.33066907387546962e-16
15011,15011,0.00000000000000000e+00,2.04783747849230441e-15,0.00000000000000000e+00,6.11645437672414743e-16,1.04217363220226247e-15,4.00296721710990409e-16,nan,4.44089209850062616e-16
15211,15211,0.00000000000000000e+00,2.21724214787080577e-15,0.00000000000000000e+00,4.14634800229337808e-16,8.90216362643011964e-16,5.51985630006014659e-18,nan,4.44089209850062616e-16
15411,15411,0.00000000000000000e+00,2.09635073239688770e-15,0.00000000000000000e+00,4.98122724260066318e-16,1.18504412059540211e-15,4.57766951520244417e-16,nan,2.22044604925031308e-16
15611,15611,0.00000000000000000e+00,1.94039918480335422e-15,0.00000000000000000e+00,3.79540605615330823e-16,9.87656496757293373e-16,6.75329263978471478e-16,nan,1.11022302462515654e-16
15811,15811,0.00000000000000000e+00,2.13142422584968707e-15,0.00000000000000000e+00,2.58071189851909512e-16,1.50786221108691938e-15,1.14859131631109615e-16,nan,0.00000000000000000e+00
16011,16011,0.00000000000000000e+00,2.07056169805547952e-15,0.00000000000000000e+00,3.00479765793389851e-16,1.65589846459574964e-15,4.57763253746308795e-16,nan,2.22044604925031308e-16
16211,16211,0.00000000000000000e+00,2.33603567977392507e-15,0.00000000000000000e+00,6.03113140957980337e-16,2.60573290913559157e-15,4.44140452386986280e-16,nan,2.22044604925031308e-16
16411,16411,0.00000000000000000e+00,2.17819304243983145e-15,0.00000000000000000e+00,2.70056544086321849e-16,7.97643654736919042e-16,4.58126314811066121e-16,nan,1.11022302462515654e-16
16611,16611,0.00000000000000000e+00,2.18476969174568554e-15,0.00000000000000000e+00,1.88647613198802182e-16,1.63926181331908868e-15,3.14282514492000538e-16,nan,2.22044604925031308e-16
16811,16811,0.00000000000000000e+00,2.12283817858344871e-15,0.00000000000000000e+00,3.93383823731231368e-16,1.53358654929289661e-15,3.33081024304164426e-16,nan,0.00000000000000000e+00
17011,17011,0.00000000000000000e+00,2.39756403663418050e-15,0.00000000000000000e+00,4.04679729202746946e-16,2.04893245916500483e-15,4.44123513359545372e-16,nan,1.11022302462515654e-16
17211,17211,0.00000000000000000e+00,2.17027030226396099e-15,0.00000000000000000e+00,2.15888565458866540e-16,1.42187829284661804e-15,4.00395377886585184e-16,nan,1.11022302462515654e-16
17411,17411,0.00000000000000000e+00,1.95893858044788771e-15,0.00000000000000000e+00,4.15386266550971304e-16,1.08570135393443748e-15,7.02193478738131432e-16,nan,1.11022302462515654e-16
17611,17611,0.00000000000000000e+00,2.13497226906514505e-15,0.00000000000000000e+00,3.46192330875815253e-16,9.67805698185352916e-16,2.52231241052394615e-16,nan,2.22044604925031308e-16
17811,17811,0.00000000000000000e+00,2.11930250295710534e-15,0.00000000000000000e+00,1.32371260313198205e-16,1.22497182387464055e-15,2.49166596371657128e-16,nan,0.00000000000000000e+00
18011,18011,0.00000000000000000e+00,2.27427448862579183e-15,0.00000000000000000e+00,4.73108139489157196e-16,3.38931729788460570e-15,4.96650850229992337e-16,nan,0.00000000000000000e+00
18211,18211,0.00000000000000000e+00,2.19610501412928946e-15,0.00000000000000000e+00,2.74803064707399252e-16,1.27577968499854796e-15,4.96597830127415452e-16,nan,2.22044604925031308e-16
18411,18411,0.00000000000000000e+00,2.09159989117978322e-15,0.00000000000000000e+00,1.29052932859478477e-16,1.22782423718033811e-15,2.49027998846051449e-16,nan,2.22044604925031308e-16
18611,18611,0.00000000000000000e+00,2.31806998270593354e-15,0.00000000000000000e+00,4.70390003958039617e-16,2.13198253820024769e-15,3.14020887498579519e-16,nan,2.22044604925031308e-16
18811,18811,0.00000000000000000e+00,2.07710796868724978e-15,0.00000000000000000e+00,2.03967518782471233e-16,1.36472301976430894e-15,3.14951605762067863e-16,nan,0.00000000000000000e+00
19011,19011,0.00000000000000000e+00,2.14893960948513833e-15,0.00000000000000000e+00,1.70179126003833066e-16,1.49293689643988683e-15,1.12118457484026299e-16,nan,2.22044604925031308e-16
19211,19211,0.00000000000000000e+00,2.07679357047115912e-15,0.00000000000000000e+00,1.87066709433745635e-16,8.69250065235072328e-16,2.22092245417592263e-16,nan,4.44089209850062616e-16
19411,19411,0.00000000000000000e+00,2.09018012249323665e-15,0.00000000000000000e+00,3.77399587290095408e-16,8.03065896827548538e-16,2.48272354834762295e-16,nan,0.00000000000000000e+00
19611,19611,0.00000000000000000e+00,2.18809789771714243e-15,0.00000000000000000e+00,4.06958399836298693e-16,1.01118057969013947e-15,3.14090955447447297e-16,nan,0.00000000000000000e+00
19811,19811,0.00000000000000000e+00,2.27577414289637928e-15,0.00000000000000000e+00,2.40413733703450614e-16,2.33864833152457680e-15,2.22176914403486908e-16,nan,0.00000000000000000e+00
20011,20011,0.00000000000000000e+00,2.19371867742064446e-15,0.00000000000000000e+00,1.59804677934647715e-16,1.46796074891856040e-15,4.58365289294262898e-16,nan,2.22044604925031308e-16
20211,20211,0.00000000000000000e+00,2.12812737976820723e-15,0.00000000000000000e+00,4.23445768624943094e-16,8.39260930103379713e-16,3.14090955447447297e-16,nan,2.22044604925031308e-16
20411,20411,0.00000000000000000e+00,2.12041859574614064e-15,0.00000000000000000e+00,2.67067487651203265e-16,1.53664847334338254e-15,1.57614508764230940e-16,nan,0.00000000000000000e+00
20611,20611,0.00000000000000000e+00,2.07666771601076540e-15,0.00000000000000000e+00,4.83143662605848103e-16,1.75946885275677519e-15,2.22052228090698526e-16,nan,2.22044604925031308e-16
20811,20811,0.00000000000000000e+00,1.99406038785188939e-15,0.00000000000000000e+00,1.82991997850610858e-16,9.31125430297883581e-16,2.48265536777595749e-16,nan,4.44089209850062616e-16
21011,21011,0.00000000000000000e+00,2.13209081240354968e-15,0.00000000000000000e+00,6.63295521801036962e-16,1.27928358830926883e-15,2.22049898817844303e-16,nan,4.44089209850062616e-16
21211,21211,0.00000000000000000e+00,2.11039088887819936e-15,0.00000000000000000e+00,3.05498765045699461e-16,1.22495735392066826e-15,6.28457973987422609e-16,nan,4.44089209850062616e-16
21411,21411,0.00000000000000000e+00,2.11617448108700675e-15,0.00000000000000000e+00,1.82556515248380487e-16,1.34984790013790671e-15,2.22171676446480760e-16,nan,4.44089209850062616e-16
21611,21611,0.00000000000000000e+00,2.06158135761146409e-15,0.00000000000000000e+00,3.85745934387361203e-16,1.42581410403931123e-15,1.12536634111364500e-16,nan,4.44089209850062616e-16
21811,21811,0.00000000000000000e+00,2.22439966672961311e-15,0.00000000000000000e+00,1.19604739280344107e-16,3.44723380262417569e-15,1.04263952334469432e-17,nan,2.22044604925031308e-16
22011,22011,0.00000000000000000e+00,2.14417799333389701e-15,0.00000000000000000e+00,5.84812488983873668e-16,3.37447526648977962e-15,4.96836376031770865e-16,nan,2.22044604925031308e-16
22211,22211,0.00000000000000000e+00,2.06543491809618086e-15,0.00000000000000000e+00,5.46818867269236083e-16,1.67479611436395548e-15,3.21248499949349773e-16,nan,0.00000000000000000e+00
22411,22411,0.00000000000000000e+00,2.09690442034493792e-15,0.00000000000000000e+00,2.89960205854521540e-16,1.38640570062392209e-15,2.49052354558172116e-16,nan,4.44089209850062616e-16
22611,22611,0.00000000000000000e+00,2.13987937205221108e-15,0.00000000000000000e+00,3.34182627584137004e-16,8.86953506170396150e-16,2.22045451956362975e-16,nan,0.00000000000000000e+00
22811,22811,0.00000000000000000e+00,2.20691255333363008e-15,0.00000000000000000e+00,2.44250685975984382e-16,2.03326670356482319e-15,3.33103045499451478e-16,nan,0.00000000000000000e+00
23011,23011,0.00000000000000000e+00,2.06801057954163291e-15,0.00000000000000000e+00,5.54128307596991930e-16,1.06329491993849771e-15,7.02563610104888979e-16,nan,2.22044604925031308e-16
23211,23211,0.00000000000000000e+00,2.04467419902302987e-15,0.00000000000000000e+00,3.57437342271870825e-16,1.26209669665457278e-15,1.12161644879380167e-16,nan,0.00000000000000000e+00
23411,23411,0.00000000000000000e+00,2.27455732140929381e-15,0.00000000000000000e+00,4.08529939072237221e-16,1.72392736699756568e-15,3.33392009375522288e-16,nan,4.44089209850062616e-16
23611,23611,0.00000000000000000e+00,2.07025486224730022e-15,0.00000000000000000e+00,3.84342186993097507e-16,1.06684293160012690e-15,4.97415509108019222e-16,nan,0.00000000000000000e+00
23811,23811,0.00000000000000000e+00,1.95054074621848895e-15,0.00000000000000000e+00,6.80949883986605391e-16,1.48497039767187669e-15,1.14041165281899827e-16,nan,0.00000000000000000e+00
24011,24011,0.00000000000000000e+00,2.27784398445096822e-15,0.00000000000000000e+00,4.56073568253287994e-16,8.88740072604743677e-16,2.24523637165512360e-16,nan,0.00000000000000000e+00
24211,24211,0.00000000000000000e+00,2.31032667671124956e-15,0.00000000000000000e+00,3.77421184627504773e-16,3.35328952561447905e-15,2.22176914403486908e-16,nan,1.11022302462515654e-16
24411,24411,0.00000000000000000e+00,2.18604460548746859e-15,0.00000000000000000e+00,1.32108179657166670e-16,1.91061647238913045e-15,2.22910279182434030e-16,nan,1.11022302462515654e-16
24611,24611,0.00000000000000000e+00,2.14438052281273351e-15,0.00000000000000000e+00,2.27288768005754076e-16,1.18091732716298398e-15,4.96734156100093579e-16,nan,1.11022302462515654e-16
24811,24811,0.00000000000000000e+00,2.02983259800628937e-15,0.00000000000000000e+00,2.23755547894914788e-16,1.13174517137888230e-15,2.48846672156020307e-16,nan,0.00000000000000000e+00
25011,25011,0.00000000000000000e+00,2.07805802645768366e-15,0.00000000000000000e+00,2.92967670093642899e-16,1.66014472350584847e-15,2.22334312955997169e-16,nan,2.22044604925031308e-16
25211,25211,0.00000000000000000e+00,2.28876599066376556e-15,0.00000000000000000e+00,5.79418442527225306e-16,1.37765520661949008e-15,8.08990497574821945e-16,nan,4.44089209850062616e-16
25411,25411,0.00000000000000000e+00,2.12836523141543062e-15,0.00000000000000000e+00,2.22495355548732449e-16,1.56636860052463442e-15,2.22121036493991236e-16,nan,3.33066907387546962e-16
25611,25611,0.00000000000000000e+00,2.08196106131785626e-15,0.00000000000000000e+00,9.97499044473531993e-17,1.47692035098136632e-15,1.59633444913231994e-16,nan,4.44089209850062616e-16
25811,25811,0.00000000000000000e+00,2.25395527008427412e-15,0.00000000000000000e+00,1.82246787925659696e-16,1.61598616448180531e-15,6.66867787979668087e-16,nan,3.33066907387546962e-16
26011,26011,0.00000000000000000e+00,2.09775083437574485e-15,0.00000000000000000e+00,3.57719553010117599e-16,2.12744975385503459e-15,4.44732911887219356e-16,nan,4.44089209850062616e-16
26211,26211,0.00000000000000000e+00,2.08894674541774242e-15,0.00000000000000000e+00,1.18868600468848758e-16,1.09537957281708988e-15,2.22086105661146974e-16,nan,0.00000000000000000e+00
26411,26411,0.00000000000000000e+00,2.07982729753487496e-15,0.00000000000000000e+00,6.37702864907362649e-16,8.24768162082397966e-16,4.44150192035238056e-16,nan,4.44089209850062616e-16
26611,26611,0.00000000000000000e+00,2.24336840435719620e-15,0.00000000000000000e+00,2.95380446680776773e-16,2.22961293936889138e-15,6.76724777349031258e-16,nan,2.22044604925031308e-16
26811,26811,0.00000000000000000e+00,2.24126039998779907e-15,0.00000000000000000e+00,2.01573697191239955e-16,8.86850586683348903e-16,8.00728513674151387e-16,nan,6.66133814775093924e-16
27011,27011,0.00000000000000000e+00,2.10414223166889076e-15,0.00000000000000000e+00,2.73392215966326148e-16,1.00608202309571029e-15,2.14661078335672372e-18,nan,3.33066907387546962e-16
27211,27211,0.00000000000000000e+00,2.16923627076578752e-15,0.00000000000000000e+00,5.63507708397644803e-16,1.31433991103359691e-15,9.18820857012038700e-16,nan,4.44089209850062616e-16
27411,27411,0.00000000000000000e+00,2.11990021269315649e-15,0.00000000000000000e+00,1.90325411184929641e-16,3.02252533550254372e-15,4.57760377679263117e-16,nan,2.22044604925031308e-16
27611,27611,0.00000000000000000e+00,2.12417630319900098e-15,0.00000000000000000e+00,1.86931613693994887e-16,2.28946400269722114e-15,4.97880016298473642e-16,nan,6.66133814775093924e-16
27811,27811,0.00000000000000000e+00,2.10106936962718488e-15,0.00000000000000000e+00,4.57991162304471024e-16,8.66073243967068881e-16,7.02189611713572581e-16,nan,4.44089209850062616e-16
28011,28011,0.00000000000000000e+00,2.06929345932217158e-15,0.00000000000000000e+00,1.99217356669673552e-16,1.49685112409878425e-15,4.44113032012761126e-16,nan,2.22044604925031308e-16
28211,28211,0.00000000000000000e+00,2.06037859148424300e-15,0.00000000000000000e+00,3.12358598803905545e-16,1.03475309998912786e-15,7.97312576675354490e-18,nan,0.00000000000000000e+00
28411,28411,0.00000000000000000e+00,2.06140046641995105e-15,0.00000000000000000e+00,3.30810703767237268e-16,1.64621348751595880e-15,1.11569829695897461e-16,nan,0.00000000000000000e+00
28611,28611,0.00000000000000000e+00,2.13883810377687808e-15,0.00000000000000000e+00,5.51531334641600835e-16,1.42690215330943517e-15,3.20431178508185287e-16,nan,2.22044604925031308e-16
28811,28811,0.00000000000000000e+00,2.08908233232977959e-15,0.00000000000000000e+00,3.76200228752806853e-16,1.70299984075955600e-15,3.33117866638156363e-16,nan,0.00000000000000000e+00
29011,29011,0.00000000000000000e+00,2.19742757996670567e-15,0.00000000000000000e+00,2.78655995146055237e-16,1.68391691527249693e-15,4.45598624954699992e-16,nan,0.00000000000000000e+00
29211,29211,0.00000000000000000e+00,2.17657004802259370e-15,0.00000000000000000e+00,4.70117736058004714e-16,1.65581755817215485e-15,3.14018491736755033e-16,nan,0.00000000000000000e+00
