label,mode,step,particle,actual_Ra,predicted_minus_partial_chi_E,partial_chi_E_read,g1_balance_error,C_memory,delta_C_memory_forward,sign_match,sweep_case,window_mode
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,4,A,5.131876297516481e-11,5.1464841114748956e-11,-5.1464841114748956e-11,-1.4607813958414845e-13,9.451427282812534e-07,8.440233942818829e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,4,B,-5.131876297532197e-11,-5.1464841114748956e-11,5.1464841114748956e-11,1.4607813942698414e-13,9.451427282812534e-07,8.440233942818829e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,5,A,3.995141915888612e-11,4.0142813948674276e-11,-4.0142813948674276e-11,-1.9139478978815686e-13,1.0295450677094417e-06,6.583421487582581e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,5,B,-3.995141915712919e-11,-4.0142813948674276e-11,4.0142813948674276e-11,1.9139479154508848e-13,1.0295450677094417e-06,6.583421487582581e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,6,A,3.107267444697186e-11,3.1311659756140035e-11,-3.1311659756140035e-11,-2.3898530916817556e-13,1.0953792825852675e-06,5.1351122000069655e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,6,B,-3.107267444943355e-11,-3.1311659756140035e-11,3.1311659756140035e-11,2.3898530670648605e-13,1.0953792825852675e-06,5.1351122000069655e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,7,A,2.4135440650031856e-11,2.4423383785876162e-11,-2.4423383785876162e-11,-2.879431358443062e-13,1.1467304045853372e-06,4.005434940883691e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,7,B,-2.4135440649370112e-11,-2.4423383785876162e-11,2.4423383785876162e-11,2.879431365060507e-13,1.1467304045853372e-06,4.005434940883691e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,8,A,1.8713030405954483e-11,1.9050550401038725e-11,-1.9050550401038725e-11,-3.375199950842421e-13,1.186784753994174e-06,3.124290265770351e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,8,B,-1.871303040513392e-11,-1.9050550401038725e-11,1.9050550401038725e-11,3.3751999590480525e-13,1.186784753994174e-06,3.124290265770351e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,9,A,1.4472656694460657e-11,1.4859760047247685e-11,-1.4859760047247685e-11,-3.871033527870281e-13,1.2180276566518776e-06,2.4370006477486205e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,9,B,-1.4472656695989287e-11,-1.4859760047247685e-11,1.4859760047247685e-11,3.8710335125839834e-13,1.2180276566518776e-06,2.4370006477486205e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,10,A,1.1154764483460797e-11,1.1590961290303792e-11,-1.1590961290303792e-11,-4.3619680684299447e-13,1.2423976631293638e-06,1.900917651609822e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,10,B,-1.1154764480999108e-11,-1.1590961290303792e-11,1.1590961290303792e-11,4.3619680930468397e-13,1.2423976631293638e-06,1.900917651609822e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,11,A,8.556911174637319e-12,9.04131420800416e-12,-9.04131420800416e-12,-4.844030333668406e-13,1.261406839645462e-06,1.482775530112682e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,11,B,-8.556911175987278e-12,-9.04131420800416e-12,9.04131420800416e-12,4.844030320168818e-13,1.261406839645462e-06,1.482775530112682e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,12,A,6.521194869925996e-12,7.052603837916124e-12,-7.052603837916124e-12,-5.314089679901276e-13,1.2762345949465888e-06,1.1566270294182443e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,12,B,-6.5211948724141554e-12,-7.052603837916124e-12,7.052603837916124e-12,5.314089655019684e-13,1.2762345949465888e-06,1.1566270294182443e-08,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,13,A,4.924449744075893e-12,5.501422668581496e-12,-5.501422668581496e-12,-5.769729245056031e-13,1.2878008652407713e-06,9.022333176473653e-09,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,13,B,-4.924449740595117e-12,-5.501422668581496e-12,5.501422668581496e-12,5.769729279863791e-13,1.2878008652407713e-06,9.022333176473653e-09,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,14,A,3.670599462976597e-12,4.291512984417311e-12,-4.291512984417311e-12,-6.209135214407146e-13,1.296823198417245e-06,7.038081294444391e-09,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,14,B,-3.670599465080944e-12,-4.291512984417311e-12,4.291512984417311e-12,6.209135193363671e-13,1.296823198417245e-06,7.038081294444391e-09,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,15,A,2.684693914373177e-12,3.347793896313167e-12,-3.347793896313167e-12,-6.630999819399903e-13,1.3038612797116893e-06,5.4903819899535945e-09,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,15,B,-2.6846939123482388e-12,-3.347793896313167e-12,3.347793896313167e-12,6.630999839649284e-13,1.3038612797116893e-06,5.4903819899535945e-09,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,16,A,1.9082584938481893e-12,2.6117024269281657e-12,-2.6117024269281657e-12,-7.034439330799765e-13,1.309351661701643e-06,4.283191980162192e-09,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,16,B,-1.9082584987186287e-12,-2.6117024269281657e-12,2.6117024269281657e-12,7.03443928209537e-13,1.309351661701643e-06,4.283191980162192e-09,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,17,A,1.2956674426254809e-12,2.037559558496364e-12,-2.037559558496364e-12,-7.418921158708832e-13,1.3136348536818051e-06,3.3415976759340373e-09,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,17,B,-1.2956674411167034e-12,-2.037559558496364e-12,2.037559558496364e-12,7.418921173796606e-13,1.3136348536818051e-06,3.3415976759340373e-09,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,18,A,8.113153580727205e-13,1.5897357512830476e-12,-1.5897357512830476e-12,-7.784203932103271e-13,1.3169764513577391e-06,2.607166632104198e-09,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,18,B,-8.113153532552206e-13,-1.5897357512830476e-12,1.5897357512830476e-12,7.78420398027827e-13,1.3169764513577391e-06,2.607166632104198e-09,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,19,A,4.274116969366342e-13,1.2404400490119927e-12,-1.2404400490119927e-12,-8.130283520753585e-13,1.3195836179898433e-06,2.034321680379668e-09,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,19,B,-4.2741170154237586e-13,-1.2404400490119927e-12,1.2404400490119927e-12,8.130283474696168e-13,1.3195836179898433e-06,2.034321680379668e-09,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,20,A,1.2226072883042213e-13,9.679955820422974e-13,-9.679955820422974e-13,-8.457348532118753e-13,1.321617939670223e-06,1.5875127545493677e-09,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,20,B,-1.2226072700400734e-13,-9.679955820422974e-13,9.679955820422974e-13,8.457348550382901e-13,1.321617939670223e-06,1.5875127545493677e-09,True,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,21,A,-1.2107972519162557e-13,7.554944606883136e-13,-7.554944606883136e-13,-8.765741858799392e-13,1.3232054524247724e-06,1.2390109155288342e-09,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,21,B,1.2107972153879598e-13,-7.554944606883136e-13,7.554944606883136e-13,8.765741822271096e-13,1.3232054524247724e-06,1.2390109155288342e-09,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,22,A,-3.158441940943218e-13,5.897485927735891e-13,-5.897485927735891e-13,-9.055927868679109e-13,1.3244444633403012e-06,9.671876921486861e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,22,B,3.158441983824261e-13,-5.897485927735891e-13,5.897485927735891e-13,9.055927911560152e-13,1.3244444633403012e-06,9.671876921486861e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,23,A,-4.723751348168241e-13,4.604713220001058e-13,-4.604713220001058e-13,-9.3284645681693e-13,1.32541165103245e-06,7.551729680801735e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,23,B,4.723751372785136e-13,-4.604713220001058e-13,4.604713220001058e-13,9.328464592786194e-13,1.32541165103245e-06,7.551729680801735e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,24,A,-5.987589633834971e-13,3.596391065020336e-13,-3.596391065020336e-13,-9.583980698855307e-13,1.32616682400053e-06,5.898081346633351e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,24,B,5.987589645746372e-13,-3.596391065020336e-13,3.596391065020336e-13,9.583980710766708e-13,1.32616682400053e-06,5.898081346633351e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,25,A,-7.013219062971697e-13,2.809936286666366e-13,-2.809936286666366e-13,-9.823155349638063e-13,1.3267566321351934e-06,4.6082955101328406e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,25,B,7.013218953916205e-13,-2.809936286666366e-13,2.809936286666366e-13,9.823155240582571e-13,1.3267566321351934e-06,4.6082955101328406e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,26,A,-7.850167591709825e-13,2.1965344129444316e-13,-2.1965344129444316e-13,-1.0046702004654257e-12,1.3272174616862067e-06,3.602316437228868e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,26,B,7.850167682765867e-13,-2.1965344129444316e-13,2.1965344129444316e-13,1.00467020957103e-12,1.3272174616862067e-06,3.602316437228868e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,27,A,-8.53724464338929e-13,1.718110520597503e-13,-1.718110520597503e-13,-1.0255355163986793e-12,1.3275776933299296e-06,2.817701253779905e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,27,B,8.53724462538984e-13,-1.718110520597503e-13,1.718110520597503e-13,1.0255355145987342e-12,1.3275776933299296e-06,2.817701253779905e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,28,A,-9.104891887567394e-13,1.344966497854102e-13,-1.344966497854102e-13,-1.0449858385421496e-12,1.3278594634553076e-06,2.2057450564807275e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,28,B,9.104891867979757e-13,-1.344966497854102e-13,1.344966497854102e-13,1.044985836583386e-12,1.3278594634553076e-06,2.2057450564807275e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,29,A,-9.577017540688066e-13,1.0539381131156753e-13,-1.0539381131156753e-13,-1.063095565380374e-12,1.3280800379609556e-06,1.7284585055097074e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,29,B,9.577017563981472e-13,-1.0539381131156753e-13,1.0539381131156753e-13,1.0630955677097146e-12,1.3280800379609556e-06,1.7284585055097074e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,30,A,-9.972425683358373e-13,8.269575317466158e-14,-8.269575317466158e-14,-1.079938321510499e-12,1.3282528838115066e-06,1.35621035206445e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,30,B,9.972425686005351e-13,-8.269575317466158e-14,8.269575317466158e-14,1.0799383217751968e-12,1.3282528838115066e-06,1.35621035206445e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,31,A,-1.0305932675183996e-12,6.499320821378085e-14,-6.499320821378085e-14,-1.0955864757321804e-12,1.328388504846713e-06,1.065888614706006e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,31,B,1.0305932772592785e-12,-6.499320821378085e-14,6.499320821378085e-14,1.0955864854730593e-12,1.328388504846713e-06,1.065888614706006e-10,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,32,A,-1.0589236007285197e-12,5.1186969592268214e-14,-5.1186969592268214e-14,-1.1101105703207878e-12,1.3284950937081837e-06,8.394663013131987e-11,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,32,B,1.058923591199399e-12,-5.1186969592268214e-14,5.1186969592268214e-14,1.1101105607916672e-12,1.3284950937081837e-06,8.394663013131987e-11,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,33,A,-1.0831592309819456e-12,4.0419675370794616e-14,-4.0419675370794616e-14,-1.1235789063527402e-12,1.328579040338315e-06,6.628826760810317e-11,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,33,B,1.083159228758484e-12,-4.0419675370794616e-14,4.0419675370794616e-14,1.1235789041292787e-12,1.328579040338315e-06,6.628826760810317e-11,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,34,A,-1.1040349203969048e-12,3.2022600690238876e-14,-3.2022600690238876e-14,-1.1360575210871436e-12,1.328645328605923e-06,5.251706513199176e-11,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,34,B,1.1040349261673167e-12,-3.2022600690238876e-14,3.2022600690238876e-14,1.1360575268575555e-12,1.328645328605923e-06,5.251706513199176e-11,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,35,A,-1.1221354757667747e-12,2.5474155869585336e-14,-2.5474155869585336e-14,-1.14760963163636e-12,1.328697845671055e-06,4.177761562611995e-11,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,35,B,1.1221354683552364e-12,-2.5474155869585336e-14,2.5474155869585336e-14,1.1476096242248217e-12,1.328697845671055e-06,4.177761562611995e-11,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,36,A,-1.1379283525522884e-12,2.0367515095734688e-14,-2.0367515095734688e-14,-1.1582958676480232e-12,1.3287396232866812e-06,3.340272475700489e-11,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,36,B,1.1379283526581676e-12,-2.0367515095734688e-14,2.0367515095734688e-14,1.1582958677539023e-12,1.3287396232866812e-06,3.340272475700489e-11,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
fast_C_weak_reaction:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,37,A,-1.1517884932756798e-12,1.638536695975017e-14,-1.638536695975017e-14,-1.16817386023543e-12,1.3287730260114382e-06,2.687200181399028e-11,False,fast_C_weak_reaction,combined_minus_R2_R3_residual
