sample_index,theta_rad,base,harmonic,composite
320,1.6769135098394226,-0.1059181334219801,0.3130013659774645,0.2070832325554844
321,1.6821538645576708,-0.11112753220455959,0.32789319504960784,0.21676566284504825
322,1.6873942192759188,-0.11633387928566953,0.34270398637839056,0.22637010709272104
323,1.692634573994167,-0.12153703169248696,0.35743007952460615,0.23589304783211917
324,1.6978749287124153,-0.126736846539918,0.3720678349819303,0.2453309884420123
325,1.7031152834306635,-0.13193318103452265,0.38661363507641294,0.2546804540418903
326,1.7083556381489118,-0.1371258924784356,0.40106388486057476,0.26393799238213916
327,1.7135959928671598,-0.142314838273285,0.41541501300188605,0.27310017472860104
328,1.718836347585408,-0.147499875924109,0.429663472665413,0.282163596741304
329,1.7240767023036563,-0.1526808630432677,0.443805742390402,0.29112487934713427
330,1.7293170570219045,-0.15785765735435403,0.4578383269606003,0.29998066960624625
331,1.7345574117401525,-0.16303011669610054,0.47175775826808575,0.3087276415719852
332,1.7397977664584008,-0.16819809902628413,0.48556059617040187,0.31736249714411774
333,1.745038121176649,-0.1733614624256253,0.4992434293407729,0.3258819669151476
334,1.7502784758948973,-0.17852006510168658,0.5128028761112057,0.33428281100951907
335,1.7555188306131455,-0.18367376539276575,0.5262355853082569,0.3425618199154911
336,1.7607591853313935,-0.18882242177178615,0.5395382370812647,0.35071581530947854
337,1.7659995400496418,-0.19396589285018387,0.5527075437228395,0.35874165087265564
338,1.77123989476789,-0.19910403738178917,0.5657402504814097,0.3666362130996206
339,1.7764802494861383,-0.20423671426670628,0.5786331363656237,0.37439642209891744
340,1.7817206042043865,-0.2093637825551878,0.5913830149404066,0.38201923238521873
341,1.7869609589226345,-0.21448510145150526,0.6039867351144773,0.3895016336629721
342,1.7922013136408828,-0.21960053031781626,0.6164411819191332,0.396840651601317
343,1.797441668359131,-0.2247099286780255,0.6287432772781003,0.4040333486000748
344,1.8026820230773792,-0.22981315622164308,0.6408899807682725,0.4110768245466294
345,1.8079223777956275,-0.23491007280763748,0.6528782903711424,0.41796821756350494
346,1.8131627325138755,-0.24000053846828376,0.6647052432147385,0.4247047047464547
347,1.8184030872321237,-0.24508441341300818,0.6763679163058933,0.43128350289288514
348,1.823643441950372,-0.2501615580322256,0.687863427252647,0.4377018692204214
349,1.8288837966686202,-0.25523183290117446,0.6991889349766243,0.4439571020754498
350,1.8341241513868685,-0.2602950987837449,0.7103416404151967,0.45004654163145175
351,1.8393645061051165,-0.2653512166363026,0.7213187872132614,0.45596757057695875
352,1.8446048608233647,-0.2704000476115077,0.7321176624044683,0.4617176147929606
353,1.849845215541613,-0.27544145306212653,0.7427355970817167,0.46729414401959013
354,1.8550855702598612,-0.2804752945448397,0.7531699670567696,0.4726946725119299
355,1.8603259249781094,-0.2855014338240441,0.7634181935088132,0.47791675968476915
356,1.8655662796963575,-0.29051973287564836,0.773477743621803,0.48295801074615463
357,1.8708066344146057,-0.29553005389086445,0.7833461312104433,0.4878160773195788
358,1.876046989132854,-0.30053225927999044,0.7930209173346372,0.49248865805464676
