case_id,candidate_kind,epsilon,phi_over_pi,s0,stability_gain,pre_steps,C_mode,S_start,Q_start,C_sign_start,g_D,D_gain,baseline_outcome,baseline_phase_after,baseline_S_mean_after,D_outcome,phase_after_D,S_mean_after_D,S_amp_after_D,Q_max_error_after_D,D_selected,D_induced_selection
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1000,record_only,0.008161641236269111,1.0000000000000002,gray,1.0,0.075,unresolved,unstable_or_drifting,-0.0059305917705496074,white_selected,natural_selection,0.9677926705721094,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1000,record_only,0.008161641236269111,1.0000000000000002,gray,1.0,0.0775,unresolved,unstable_or_drifting,-0.0059305917705496074,white_selected,natural_selection,0.9703053069316823,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1000,record_only,0.008161641236269111,1.0000000000000002,gray,1.0,0.08,unresolved,unstable_or_drifting,-0.0059305917705496074,white_selected,natural_selection,0.9725450880433377,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1000,record_only,0.008161641236269111,1.0000000000000002,gray,1.0,0.0825,unresolved,unstable_or_drifting,-0.0059305917705496074,white_selected,natural_selection,0.9745507580047117,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1000,record_only,0.008161641236269111,1.0000000000000002,gray,1.0,0.085,unresolved,unstable_or_drifting,-0.0059305917705496074,white_selected,natural_selection,0.9763542431584742,0.0,8.881784197001252e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1000,record_only,0.008161641236269111,1.0000000000000002,gray,1.0,0.0875,unresolved,unstable_or_drifting,-0.0059305917705496074,white_selected,natural_selection,0.9779820820169552,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1000,record_only,0.008161641236269111,1.0000000000000002,gray,1.0,0.09,unresolved,unstable_or_drifting,-0.0059305917705496074,white_selected,natural_selection,0.979456507986198,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1000,record_only,0.008161641236269111,1.0000000000000002,gray,1.0,0.095,unresolved,unstable_or_drifting,-0.0059305917705496074,white_selected,natural_selection,0.9820173294497038,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1000,record_only,0.008161641236269111,1.0000000000000002,gray,1.0,0.1,unresolved,unstable_or_drifting,-0.0059305917705496074,white_selected,natural_selection,0.9841557721757919,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1000,record_only,0.008161641236269111,1.0000000000000002,gray,1.0,0.12,unresolved,unstable_or_drifting,-0.0059305917705496074,white_selected,natural_selection,0.98994794664769,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1000,record_only,0.008161641236269111,1.0000000000000002,gray,1.0,0.15,unresolved,unstable_or_drifting,-0.0059305917705496074,white_selected,natural_selection,0.9943522300091483,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1000,record_only,0.008161641236269111,1.0000000000000002,gray,1.0,0.2,unresolved,unstable_or_drifting,-0.0059305917705496074,white_selected,natural_selection,0.997466555853776,0.0,4.440892098500626e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1000,record_only,0.008161641236269111,1.0000000000000002,gray,1.0,0.3,unresolved,unstable_or_drifting,-0.0059305917705496074,white_selected,natural_selection,0.9993552455466741,0.0,4.440892098500626e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1000,record_only,0.008161641236269111,1.0000000000000002,gray,1.0,0.5,unresolved,unstable_or_drifting,-0.0059305917705496074,white_selected,natural_selection,0.9999946542329295,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1000,record_only,0.008161641236269111,1.0000000000000002,gray,1.0,0.75,unresolved,unstable_or_drifting,-0.0059305917705496074,white_selected,natural_selection,0.9999999999989999,0.0,4.440892098500626e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1000,record_only,0.008161641236269111,1.0000000000000002,gray,1.0,1.0,unresolved,unstable_or_drifting,-0.0059305917705496074,white_selected,natural_selection,0.9999999999989999,0.0,4.440892098500626e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.0,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,unstable_or_drifting,0.01983600825002918,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.005,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,unstable_or_drifting,0.9054487571326487,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.01,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,unstable_or_drifting,-0.00550974878904803,0.0,8.881784197001252e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.015,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,natural_selection,-0.9970887499792862,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.02,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,unstable_or_drifting,0.8485743944595759,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.0225,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,unstable_or_drifting,0.014264886230816787,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.025,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,natural_selection,-0.9631328168114136,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.0275,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,unstable_or_drifting,0.7198487131395497,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.03,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,unstable_or_drifting,-0.6045595493741122,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.0325,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,unstable_or_drifting,0.671331284066121,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.035,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,unstable_or_drifting,-0.8870995600427798,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.0375,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,unstable_or_drifting,-0.7892854712028637,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.04,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,unstable_or_drifting,-0.7656436925030253,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.045,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,unstable_or_drifting,-0.8682777835698481,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.05,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,unstable_or_drifting,-0.9061059725968597,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.055,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,unstable_or_drifting,-0.9284087819503875,0.0,4.440892098500626e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.06,unresolved,unstable_or_drifting,0.01983600825002918,unresolved,unstable_or_drifting,-0.9432789745875754,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.065,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9538703449625697,0.0,8.881784197001252e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.07,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9617475645760286,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.0725,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.964959699772018,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.075,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9677926705721094,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.0775,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9703053069316823,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.08,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9725450880433377,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.0825,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9745507580047117,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.085,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9763542431584745,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.0875,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9779820820169552,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.09,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9794565079861982,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.095,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9820173294497038,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.1,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9841557721757919,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.12,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.98994794664769,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.15,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9943522300091483,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.2,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9974665558537763,0.0,4.440892098500626e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.3,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9993552455466741,0.0,4.440892098500626e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.5,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9999946542329295,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,0.75,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9999999999989999,0.0,4.440892098500626e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1100,record_only,-0.019999216527892928,1.0000000000000004,gray,1.0,1.0,unresolved,unstable_or_drifting,0.01983600825002918,black_selected,natural_selection,-0.9999999999989999,0.0,4.440892098500626e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.0,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,unstable_or_drifting,-0.010578792395396108,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.005,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,unstable_or_drifting,-0.1209319603178875,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.01,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,unstable_or_drifting,0.7292597577624332,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.015,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,unstable_or_drifting,0.4993584121204649,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.02,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,natural_selection,-0.9954537015820584,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.0225,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,unstable_or_drifting,0.5372096285506781,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.025,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,unstable_or_drifting,0.7937877633041339,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.0275,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,unstable_or_drifting,-0.8839575272342229,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.03,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,unstable_or_drifting,0.7514162207241046,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.0325,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,unstable_or_drifting,-0.7717569361000406,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.035,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,natural_selection,0.9980759142967828,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.0375,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,unstable_or_drifting,0.8542814295073577,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.04,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,unstable_or_drifting,0.7656439631219125,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.045,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,unstable_or_drifting,0.8682777835698612,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.05,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,unstable_or_drifting,0.906105972596868,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.055,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,unstable_or_drifting,0.9284087819503876,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,1200,record_only,0.00848358014674011,1.0,gray,1.0,0.06,unresolved,unstable_or_drifting,-0.010578792395396108,unresolved,unstable_or_drifting,0.9432789745875754,0.0,6.661338147750939e-16,False,False
