R0,x0,u0,attractor,final_R,final_x,final_u,first_entry_step
0.6889776290662151,-0.8607382550335572,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.4269306321709794e-30,58
0.6890574874554768,-0.8426174496644296,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.4356208071489152e-30,59
0.6891373458447385,-0.8244966442953021,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.4279471718406227e-30,59
0.6892172042340002,-0.8063758389261746,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.4585178977815022e-30,59
0.6892970626232621,-0.7882550335570471,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.4599300475044693e-30,59
0.6893769210125238,-0.7701342281879195,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.962890034420561e-30,59
0.6894567794017855,-0.752013422818792,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.5876547940501475e-30,60
0.6895366377910472,-0.7338926174496645,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.4644944444065776e-30,60
0.689616496180309,-0.715771812080537,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.500096659849242e-30,60
0.6896963545695708,-0.6976510067114094,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.4931233378531243e-30,60
0.6897762129588325,-0.6795302013422819,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.8186075969047176e-30,60
0.6898560713480942,-0.6614093959731544,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.8683436127807792e-30,60
0.689935929737356,-0.6432885906040269,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.837605250759454e-30,60
0.6900157881266177,-0.6251677852348994,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.9018472490788443e-30,61
0.6900956465158795,-0.6070469798657719,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.760838336481234e-30,61
0.6901755049051412,-0.5889261744966444,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.2535426139879232e-30,61
0.690255363294403,-0.5708053691275169,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.1972820012896052e-30,61
0.6903352216836647,-0.5526845637583894,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.2736478921840602e-30,61
0.6904150800729264,-0.5345637583892618,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.779905531635221e-30,61
0.6904949384621882,-0.5164429530201343,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.042801928585588e-30,61
0.69057479685145,-0.4983221476510068,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.2611549377598032e-30,61
0.6906546552407117,-0.4802013422818793,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.5091313757680856e-30,62
0.6907345136299734,-0.46208053691275175,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.7285192025351213e-30,62
0.6908143720192351,-0.4439597315436242,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.7342044373630834e-30,62
0.690894230408497,-0.4258389261744967,-0.07783783783783783,R2,0.6883639025561479,-1.0,-3.325096476294683e-30,62
0.6909740887977587,-0.4077181208053692,-0.07783783783783783,R2,0.6883639025561479,-1.0,-3.4004875518158885e-30,62
0.6910539471870204,-0.38959731543624165,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.8004136063783716e-30,62
0.6911338055762821,-0.37147651006711413,-0.07783783783783783,R2,0.6883639025561479,-1.0,-4.169649060407229e-30,63
0.691213663965544,-0.3533557046979866,-0.07783783783783783,R2,0.6883639025561479,-1.0,-4.1786267155448125e-30,63
