step,time,N,condition,initial_seed_enabled,metastable_seed_enabled,initial_seed_amplitude,metastable_seed_amplitude,parent_plane_occupation,f_outside_parent,q1,q2,q3,q4,rank_Q,dominant_plane_occupation,non_dominant_occupation,kernel_occupation,residual_occupation,norm_Z,dagger_norm_error,zero_square_real,zero_square_imag,zero_square_abs,projection_closure_error,crossing_detected,metastable_start_detected
49375,49375,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619635e-01,2.0351380365e-01,1.3784780548e+00,1.3728262917e+00,3.3962916945e-01,3.1590861419e-01,4,1.0000000000e+00,6.9424035163e-02,1.3408976849e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.4988010832e-15,4.3021142204e-16,1.5593224666e-15,0.0000000000e+00,1,1
49400,49400,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619606e-01,2.0351380394e-01,1.3784780547e+00,1.3728262916e+00,3.3962916985e-01,3.1590861435e-01,4,1.0000000000e+00,6.9424035464e-02,1.3408976848e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.7208456882e-15,4.2674197509e-16,1.7729688649e-15,0.0000000000e+00,1,1
49425,49425,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619575e-01,2.0351380425e-01,1.3784780547e+00,1.3728262915e+00,3.3962917027e-01,3.1590861448e-01,4,1.0000000000e+00,6.9424035748e-02,1.3408976850e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.3877787808e-15,4.1546627250e-16,1.4486345875e-15,0.0000000000e+00,1,1
49450,49450,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619542e-01,2.0351380458e-01,1.3784780547e+00,1.3728262914e+00,3.3962917071e-01,3.1590861460e-01,4,1.0000000000e+00,6.9424036018e-02,1.3408976856e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.3322676296e-15,4.2067044292e-16,1.3971043835e-15,0.0000000000e+00,1,1
49475,49475,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619507e-01,2.0351380493e-01,1.3784780546e+00,1.3728262913e+00,3.3962917112e-01,3.1590861475e-01,4,1.0000000000e+00,6.9424036281e-02,1.3408976865e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.4432899320e-15,4.3368086899e-16,1.5070384613e-15,0.0000000000e+00,1,1
49500,49500,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619471e-01,2.0351380529e-01,1.3784780546e+00,1.3728262912e+00,3.3962917149e-01,3.1590861493e-01,4,1.0000000000e+00,6.9424036541e-02,1.3408976875e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.4432899320e-15,4.2500725161e-16,1.5045653830e-15,0.0000000000e+00,1,1
49525,49525,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619434e-01,2.0351380566e-01,1.3784780545e+00,1.3728262911e+00,3.3962917181e-01,3.1590861518e-01,4,1.0000000000e+00,6.9424036806e-02,1.3408976885e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.4988010832e-15,4.4495657159e-16,1.5634548403e-15,0.0000000000e+00,1,1
49550,49550,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619397e-01,2.0351380603e-01,1.3784780545e+00,1.3728262911e+00,3.3962917207e-01,3.1590861549e-01,4,1.0000000000e+00,6.9424037079e-02,1.3408976895e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.2767564783e-15,4.2674197509e-16,1.3461856552e-15,0.0000000000e+00,1,1
49575,49575,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619362e-01,2.0351380638e-01,1.3784780544e+00,1.3728262910e+00,3.3962917229e-01,3.1590861585e-01,4,1.0000000000e+00,6.9424037364e-02,1.3408976902e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.3322676296e-15,4.3888503942e-16,1.4026963729e-15,0.0000000000e+00,1,1
49600,49600,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619328e-01,2.0351380672e-01,1.3784780543e+00,1.3728262910e+00,3.3962917247e-01,3.1590861624e-01,4,1.0000000000e+00,6.9424037658e-02,1.3408976906e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.3322676296e-15,4.5796699766e-16,1.4087834495e-15,0.0000000000e+00,1,1
49625,49625,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619297e-01,2.0351380703e-01,1.3784780542e+00,1.3728262909e+00,3.3962917265e-01,3.1590861663e-01,4,1.0000000000e+00,6.9424037960e-02,1.3408976907e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.4988010832e-15,4.4929338028e-16,1.5646946120e-15,0.0000000000e+00,1,1
49650,49650,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619268e-01,2.0351380732e-01,1.3784780541e+00,1.3728262909e+00,3.3962917284e-01,3.1590861699e-01,4,1.0000000000e+00,6.9424038262e-02,1.3408976906e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.5543122345e-15,4.8572257327e-16,1.6284388046e-15,0.0000000000e+00,1,1
49675,49675,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619241e-01,2.0351380759e-01,1.3784780541e+00,1.3728262908e+00,3.3962917307e-01,3.1590861730e-01,4,1.0000000000e+00,6.9424038561e-02,1.3408976903e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.7208456882e-15,4.8051840285e-16,1.7866750734e-15,0.0000000000e+00,1,1
49700,49700,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619216e-01,2.0351380784e-01,1.3784780540e+00,1.3728262908e+00,3.3962917335e-01,3.1590861754e-01,4,1.0000000000e+00,6.9424038851e-02,1.3408976899e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.8318679906e-15,5.1694759584e-16,1.9034114510e-15,0.0000000000e+00,1,1
49725,49725,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619191e-01,2.0351380809e-01,1.3784780540e+00,1.3728262907e+00,3.3962917368e-01,3.1590861772e-01,4,1.0000000000e+00,6.9424039129e-02,1.3408976896e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.4432899320e-15,5.1347814889e-16,1.5319091478e-15,0.0000000000e+00,1,1
49750,49750,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619165e-01,2.0351380835e-01,1.3784780539e+00,1.3728262906e+00,3.3962917406e-01,3.1590861785e-01,4,1.0000000000e+00,6.9424039395e-02,1.3408976895e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.4988010832e-15,5.2041704279e-16,1.5865807844e-15,0.0000000000e+00,1,1
49775,49775,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619139e-01,2.0351380861e-01,1.3784780539e+00,1.3728262905e+00,3.3962917445e-01,3.1590861795e-01,4,1.0000000000e+00,6.9424039649e-02,1.3408976897e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.3322676296e-15,5.2475385148e-16,1.4318881386e-15,0.0000000000e+00,1,1
49800,49800,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619110e-01,2.0351380890e-01,1.3784780539e+00,1.3728262904e+00,3.3962917485e-01,3.1590861804e-01,4,1.0000000000e+00,6.9424039895e-02,1.3408976901e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.5543122345e-15,5.3776427755e-16,1.6447118108e-15,0.0000000000e+00,1,1
49825,49825,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619079e-01,2.0351380921e-01,1.3784780539e+00,1.3728262903e+00,3.3962917523e-01,3.1590861816e-01,4,1.0000000000e+00,6.9424040139e-02,1.3408976907e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.5543122345e-15,5.7245874707e-16,1.6563802520e-15,0.0000000000e+00,1,1
49850,49850,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619047e-01,2.0351380953e-01,1.3784780538e+00,1.3728262902e+00,3.3962917556e-01,3.1590861832e-01,4,1.0000000000e+00,6.9424040384e-02,1.3408976914e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.6653345369e-15,5.4470317146e-16,1.7521531511e-15,0.0000000000e+00,1,1
49875,49875,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648619014e-01,2.0351380986e-01,1.3784780538e+00,1.3728262901e+00,3.3962917585e-01,3.1590861855e-01,4,1.0000000000e+00,6.9424040636e-02,1.3408976923e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.3877787808e-15,5.4643789493e-16,1.4914839313e-15,0.0000000000e+00,1,1
49900,49900,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618980e-01,2.0351381020e-01,1.3784780537e+00,1.3728262901e+00,3.3962917608e-01,3.1590861884e-01,4,1.0000000000e+00,6.9424040895e-02,1.3408976931e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.5543122345e-15,5.1868231932e-16,1.6385718997e-15,0.0000000000e+00,1,1
49925,49925,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618947e-01,2.0351381053e-01,1.3784780536e+00,1.3728262900e+00,3.3962917627e-01,3.1590861918e-01,4,1.0000000000e+00,6.9424041162e-02,1.3408976937e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.2767564783e-15,5.2995802191e-16,1.3823757123e-15,0.0000000000e+00,1,1
49950,49950,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618915e-01,2.0351381085e-01,1.3784780535e+00,1.3728262900e+00,3.3962917644e-01,3.1590861955e-01,4,1.0000000000e+00,6.9424041435e-02,1.3408976942e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.2767564783e-15,5.2388648974e-16,1.3800594766e-15,0.0000000000e+00,1,1
49975,49975,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618885e-01,2.0351381115e-01,1.3784780535e+00,1.3728262900e+00,3.3962917660e-01,3.1590861992e-01,4,1.0000000000e+00,6.9424041710e-02,1.3408976944e-01,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,1.6098233857e-15,5.3949900103e-16,1.6978193382e-15,0.0000000000e+00,1,1
50000,50000,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618858e-01,2.0351381142e-01,1.3784780534e+00,1.3728262899e+00,3.3962917678e-01,3.1590862026e-01,4,1.0000000000e+00,6.9424041982e-02,1.3408976944e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.5543122345e-15,5.3602955408e-16,1.6441454331e-15,0.0000000000e+00,1,1
50025,50025,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618833e-01,2.0351381167e-01,1.3784780533e+00,1.3728262899e+00,3.3962917699e-01,3.1590862055e-01,4,1.0000000000e+00,6.9424042248e-02,1.3408976942e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.5543122345e-15,5.8460181140e-16,1.6606160905e-15,0.0000000000e+00,1,1
50050,50050,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618809e-01,2.0351381191e-01,1.3784780533e+00,1.3728262898e+00,3.3962917725e-01,3.1590862077e-01,4,1.0000000000e+00,6.9424042505e-02,1.3408976940e-01,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,1.5543122345e-15,5.5858095926e-16,1.6516353140e-15,0.0000000000e+00,1,1
50075,50075,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618786e-01,2.0351381214e-01,1.3784780532e+00,1.3728262897e+00,3.3962917756e-01,3.1590862093e-01,4,1.0000000000e+00,6.9424042751e-02,1.3408976938e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.6653345369e-15,5.3949900103e-16,1.7505422851e-15,0.0000000000e+00,1,1
50100,50100,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618764e-01,2.0351381236e-01,1.3784780532e+00,1.3728262896e+00,3.3962917790e-01,3.1590862104e-01,4,1.0000000000e+00,6.9424042988e-02,1.3408976938e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.6098233857e-15,5.3429483060e-16,1.6961728388e-15,0.0000000000e+00,1,1
50125,50125,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618740e-01,2.0351381260e-01,1.3784780532e+00,1.3728262895e+00,3.3962917827e-01,3.1590862112e-01,4,1.0000000000e+00,6.9424043218e-02,1.3408976938e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.4988010832e-15,5.4643789493e-16,1.5953053188e-15,0.0000000000e+00,1,1
50150,50150,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618714e-01,2.0351381286e-01,1.3784780532e+00,1.3728262895e+00,3.3962917863e-01,3.1590862120e-01,4,1.0000000000e+00,6.9424043446e-02,1.3408976941e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.6653345369e-15,5.2909066017e-16,1.7473625973e-15,0.0000000000e+00,1,1
50175,50175,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618687e-01,2.0351381313e-01,1.3784780531e+00,1.3728262894e+00,3.3962917897e-01,3.1590862130e-01,4,1.0000000000e+00,6.9424043674e-02,1.3408976946e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.5543122345e-15,5.4990734188e-16,1.6487221133e-15,0.0000000000e+00,1,1
50200,50200,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618658e-01,2.0351381342e-01,1.3784780531e+00,1.3728262893e+00,3.3962917927e-01,3.1590862145e-01,4,1.0000000000e+00,6.9424043907e-02,1.3408976952e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.6653345369e-15,5.5511151231e-16,1.7554167343e-15,0.0000000000e+00,1,1
50225,50225,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618627e-01,2.0351381373e-01,1.3784780531e+00,1.3728262892e+00,3.3962917952e-01,3.1590862166e-01,4,1.0000000000e+00,6.9424044146e-02,1.3408976958e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.6653345369e-15,5.7592819402e-16,1.7621102135e-15,0.0000000000e+00,1,1
50250,50250,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618596e-01,2.0351381404e-01,1.3784780530e+00,1.3728262892e+00,3.3962917973e-01,3.1590862193e-01,4,1.0000000000e+00,6.9424044391e-02,1.3408976965e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.5543122345e-15,5.5858095926e-16,1.6516353140e-15,0.0000000000e+00,1,1
50275,50275,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618566e-01,2.0351381434e-01,1.3784780529e+00,1.3728262891e+00,3.3962917991e-01,3.1590862224e-01,4,1.0000000000e+00,6.9424044640e-02,1.3408976970e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.6098233857e-15,5.4990734188e-16,1.7011553185e-15,0.0000000000e+00,1,1
50300,50300,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618536e-01,2.0351381464e-01,1.3784780528e+00,1.3728262891e+00,3.3962918006e-01,3.1590862257e-01,4,1.0000000000e+00,6.9424044890e-02,1.3408976975e-01,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,1.6098233857e-15,5.4817261841e-16,1.7005953524e-15,0.0000000000e+00,1,1
50325,50325,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618509e-01,2.0351381491e-01,1.3784780528e+00,1.3728262891e+00,3.3962918021e-01,3.1590862291e-01,4,1.0000000000e+00,6.9424045137e-02,1.3408976977e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.6653345369e-15,5.8893862009e-16,1.7664053380e-15,0.0000000000e+00,1,1
50350,50350,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618484e-01,2.0351381516e-01,1.3784780527e+00,1.3728262890e+00,3.3962918038e-01,3.1590862321e-01,4,1.0000000000e+00,6.9424045378e-02,1.3408976978e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.5543122345e-15,5.7592819402e-16,1.6575825189e-15,0.0000000000e+00,1,1
50375,50375,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618461e-01,2.0351381539e-01,1.3784780526e+00,1.3728262890e+00,3.3962918058e-01,3.1590862347e-01,4,1.0000000000e+00,6.9424045610e-02,1.3408976978e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.6653345369e-15,6.0368376964e-16,1.7713760791e-15,0.0000000000e+00,1,1
50400,50400,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618440e-01,2.0351381560e-01,1.3784780526e+00,1.3728262889e+00,3.3962918082e-01,3.1590862367e-01,4,1.0000000000e+00,6.9424045832e-02,1.3408976976e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.4432899320e-15,6.1409211050e-16,1.5685008601e-15,0.0000000000e+00,1,1
50425,50425,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618420e-01,2.0351381580e-01,1.3784780526e+00,1.3728262888e+00,3.3962918110e-01,3.1590862382e-01,4,1.0000000000e+00,6.9424046046e-02,1.3408976975e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.3877787808e-15,6.1235738702e-16,1.5168755763e-15,0.0000000000e+00,1,1
50450,50450,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618400e-01,2.0351381600e-01,1.3784780525e+00,1.3728262888e+00,3.3962918141e-01,3.1590862392e-01,4,1.0000000000e+00,6.9424046255e-02,1.3408976974e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.7208456882e-15,6.1062266354e-16,1.8259709526e-15,0.0000000000e+00,1,1
50475,50475,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618379e-01,2.0351381621e-01,1.3784780525e+00,1.3728262887e+00,3.3962918173e-01,3.1590862399e-01,4,1.0000000000e+00,6.9424046462e-02,1.3408976975e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.3322676296e-15,6.2103100440e-16,1.4699035836e-15,0.0000000000e+00,1,1
50500,50500,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618356e-01,2.0351381644e-01,1.3784780525e+00,1.3728262886e+00,3.3962918206e-01,3.1590862407e-01,4,1.0000000000e+00,6.9424046671e-02,1.3408976977e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.6653345369e-15,6.1235738702e-16,1.7743507797e-15,0.0000000000e+00,1,1
50525,50525,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618331e-01,2.0351381669e-01,1.3784780525e+00,1.3728262885e+00,3.3962918236e-01,3.1590862417e-01,4,1.0000000000e+00,6.9424046886e-02,1.3408976980e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.6653345369e-15,6.1409211050e-16,1.7749502078e-15,0.0000000000e+00,1,1
50550,50550,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618305e-01,2.0351381695e-01,1.3784780524e+00,1.3728262885e+00,3.3962918263e-01,3.1590862432e-01,4,1.0000000000e+00,6.9424047108e-02,1.3408976985e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.4432899320e-15,6.1235738702e-16,1.5678225018e-15,0.0000000000e+00,1,1
50575,50575,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618276e-01,2.0351381724e-01,1.3784780524e+00,1.3728262884e+00,3.3962918286e-01,3.1590862451e-01,4,1.0000000000e+00,6.9424047338e-02,1.3408976990e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.5543122345e-15,6.2623517483e-16,1.6757258178e-15,0.0000000000e+00,1,1
50600,50600,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618247e-01,2.0351381753e-01,1.3784780523e+00,1.3728262884e+00,3.3962918305e-01,3.1590862476e-01,4,1.0000000000e+00,6.9424047572e-02,1.3408976996e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.5543122345e-15,5.9847959921e-16,1.6655522666e-15,0.0000000000e+00,1,1
50625,50625,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618218e-01,2.0351381782e-01,1.3784780523e+00,1.3728262883e+00,3.3962918321e-01,3.1590862504e-01,4,1.0000000000e+00,6.9424047809e-02,1.3408977001e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.3322676296e-15,6.0021432269e-16,1.4612303959e-15,0.0000000000e+00,1,1
50650,50650,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618190e-01,2.0351381810e-01,1.3784780522e+00,1.3728262883e+00,3.3962918336e-01,3.1590862534e-01,4,1.0000000000e+00,6.9424048042e-02,1.3408977005e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.6098233857e-15,6.0715321659e-16,1.7205134006e-15,0.0000000000e+00,1,1
50675,50675,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618165e-01,2.0351381835e-01,1.3784780521e+00,1.3728262882e+00,3.3962918351e-01,3.1590862564e-01,4,1.0000000000e+00,6.9424048268e-02,1.3408977009e-01,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,1.5543122345e-15,5.7072402360e-16,1.6557815174e-15,0.0000000000e+00,1,1
50700,50700,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618141e-01,2.0351381859e-01,1.3784780521e+00,1.3728262882e+00,3.3962918367e-01,3.1590862591e-01,4,1.0000000000e+00,6.9424048483e-02,1.3408977010e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.4432899320e-15,5.8633653488e-16,1.5578434966e-15,0.0000000000e+00,1,1
50725,50725,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618121e-01,2.0351381879e-01,1.3784780520e+00,1.3728262882e+00,3.3962918387e-01,3.1590862613e-01,4,1.0000000000e+00,6.9424048687e-02,1.3408977011e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.5543122345e-15,5.8980598183e-16,1.6624552982e-15,0.0000000000e+00,1,1
50750,50750,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618102e-01,2.0351381898e-01,1.3784780520e+00,1.3728262881e+00,3.3962918409e-01,3.1590862631e-01,4,1.0000000000e+00,6.9424048880e-02,1.3408977010e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.4432899320e-15,5.6812193838e-16,1.5510797416e-15,0.0000000000e+00,1,1
50775,50775,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618084e-01,2.0351381916e-01,1.3784780520e+00,1.3728262880e+00,3.3962918435e-01,3.1590862643e-01,4,1.0000000000e+00,6.9424049065e-02,1.3408977009e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.2212453271e-15,5.8807125836e-16,1.3554585770e-15,0.0000000000e+00,1,1
50800,50800,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618067e-01,2.0351381933e-01,1.3784780519e+00,1.3728262880e+00,3.3962918463e-01,3.1590862652e-01,4,1.0000000000e+00,6.9424049246e-02,1.3408977008e-01,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,1.5543122345e-15,5.6551985317e-16,1.6539949294e-15,0.0000000000e+00,1,1
50825,50825,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618049e-01,2.0351381951e-01,1.3784780519e+00,1.3728262879e+00,3.3962918492e-01,3.1590862660e-01,4,1.0000000000e+00,6.9424049429e-02,1.3408977008e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.4432899320e-15,5.6551985317e-16,1.5501285534e-15,0.0000000000e+00,1,1
50850,50850,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618029e-01,2.0351381971e-01,1.3784780519e+00,1.3728262878e+00,3.3962918520e-01,3.1590862668e-01,4,1.0000000000e+00,6.9424049618e-02,1.3408977009e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.6653345369e-15,5.2735593670e-16,1.7468381161e-15,0.0000000000e+00,1,1
50875,50875,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648618007e-01,2.0351381993e-01,1.3784780519e+00,1.3728262878e+00,3.3962918546e-01,3.1590862678e-01,4,1.0000000000e+00,6.9424049816e-02,1.3408977011e-01,0.0000000000e+00,1.0000000000e+00,1.3322676296e-15,1.4432899320e-15,5.2735593670e-16,1.5366164492e-15,0.0000000000e+00,1,1
50900,50900,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648617983e-01,2.0351382017e-01,1.3784780519e+00,1.3728262877e+00,3.3962918570e-01,3.1590862692e-01,4,1.0000000000e+00,6.9424050025e-02,1.3408977015e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.6653345369e-15,5.4470317146e-16,1.7521531511e-15,0.0000000000e+00,1,1
50925,50925,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648617957e-01,2.0351382043e-01,1.3784780518e+00,1.3728262877e+00,3.3962918590e-01,3.1590862711e-01,4,1.0000000000e+00,6.9424050244e-02,1.3408977019e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.6098233857e-15,5.4643789493e-16,1.7000369720e-15,0.0000000000e+00,1,1
50950,50950,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648617930e-01,2.0351382070e-01,1.3784780518e+00,1.3728262876e+00,3.3962918607e-01,3.1590862735e-01,4,1.0000000000e+00,6.9424050468e-02,1.3408977024e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.5543122345e-15,5.9327542878e-16,1.6636893510e-15,0.0000000000e+00,1,1
50975,50975,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648617902e-01,2.0351382098e-01,1.3784780517e+00,1.3728262876e+00,3.3962918622e-01,3.1590862761e-01,4,1.0000000000e+00,6.9424050692e-02,1.3408977029e-01,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,1.4988010832e-15,6.0888794007e-16,1.6177605542e-15,0.0000000000e+00,1,1
51000,51000,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648617876e-01,2.0351382124e-01,1.3784780516e+00,1.3728262875e+00,3.3962918637e-01,3.1590862788e-01,4,1.0000000000e+00,6.9424050912e-02,1.3408977033e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.7763568394e-15,5.7766291750e-16,1.8679234639e-15,0.0000000000e+00,1,1
51025,51025,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648617852e-01,2.0351382148e-01,1.3784780516e+00,1.3728262875e+00,3.3962918651e-01,3.1590862815e-01,4,1.0000000000e+00,6.9424051121e-02,1.3408977036e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.5543122345e-15,5.7592819402e-16,1.6575825189e-15,0.0000000000e+00,1,1
51050,51050,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648617830e-01,2.0351382170e-01,1.3784780515e+00,1.3728262875e+00,3.3962918667e-01,3.1590862838e-01,4,1.0000000000e+00,6.9424051318e-02,1.3408977039e-01,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,1.5543122345e-15,6.1756155745e-16,1.6725037517e-15,0.0000000000e+00,1,1
51075,51075,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9648617810e-01,2.0351382190e-01,1.3784780515e+00,1.3728262874e+00,3.3962918686e-01,3.1590862858e-01,4,1.0000000000e+00,6.9424051500e-02,1.3408977040e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,1.7763568394e-15,5.7245874707e-16,1.8663206150e-15,0.0000000000e+00,1,1
