関係ID,関係辺,周波数セル,符号付き倍数k,成分種別,振幅,強度,関係内強度比,絶対位相度,絶対位相セル,絶対位相セル誤差度,同周波数基準関係への相対位相度,相対位相セル
7,"(2,5)",86,-58,倍音,0.01736699523178727,0.00030161252338092176,1.3405393213822408e-05,-31.381160343465105,131,1.118839656534928,-108.48052363367023,101
8,"(3,4)",86,-58,倍音,0.014625991058724759,0.00021391961444989659,3.8984599343926564e-05,-156.7378325899908,81,0.7621674100091943,126.16280411980408,50
9,"(3,5)",86,-58,倍音,0.009476080020849532,8.979609256154367e-05,8.826184013361733e-06,86.7841507246168,35,-0.7158492753832048,9.684787434411684,4
10,"(4,5)",86,-58,倍音,0.020125290135779243,0.00040502730304929326,2.2796886575978993e-05,77.09936329020512,31,-0.4006367097948811,4.1261462176012745e-15,0
1,"(1,2)",87,-57,倍音,0.008149904280331442,6.642093977856475e-05,4.536717480933751e-06,7.719450575232902,3,0.21945057523290268,-70.62601793854161,116
2,"(1,3)",87,-57,倍音,0.004837263741527828,2.3399120505099806e-05,1.2678884586921399e-06,160.49358197707255,64,0.49358197707256285,82.14811346329806,33
3,"(1,4)",87,-57,倍音,0.00774557875082821,5.999399018528149e-05,6.223369595553052e-06,-136.67532940427046,89,0.8246705957295378,144.97920208195504,58
4,"(1,5)",87,-57,倍音,0.019159510197896717,0.0003670868310233083,7.581183511715912e-05,10.980789107925586,4,0.9807891079255862,-67.36467940584892,117
5,"(2,3)",87,-57,倍音,0.016304575993818172,0.0002658391983381918,1.0461671363010661e-05,74.97117232733228,30,-0.028827672667726612,-3.374296186442235,143
6,"(2,4)",87,-57,倍音,0.007377842591554787,5.443256130575985e-05,3.6086635417113358e-06,121.82351271153657,49,-0.6764872884634201,43.47804419776206,17
7,"(2,5)",87,-57,倍音,0.017485010975424785,0.00030572560881072516,1.358820235878262e-05,-30.134120763842976,132,-0.13412076384297716,-108.47958927761749,101
8,"(3,4)",87,-57,倍音,0.014719284883723122,0.00021665734748819998,3.948352238977885e-05,-155.48471009169026,82,-0.48471009169027074,126.16982139453523,50
9,"(3,5)",87,-57,倍音,0.00953980988949293,9.100797272766712e-05,8.945301416393697e-06,88.02316314224761,35,0.5231631422476047,9.6776946284731,4
10,"(4,5)",87,-57,倍音,0.02026029639815075,0.0004104796101409202,2.3103768668641517e-05,78.3454685137745,31,0.8454685137745049,-4.651850303840408e-15,0
1,"(1,2)",88,-56,倍音,0.008213064843202816,6.745443411865409e-05,4.607307747418396e-06,8.965279911134367,4,-1.0347200888656334,-70.62623936015791,116
2,"(1,3)",88,-56,倍音,0.004873544735496336,2.3751438288884054e-05,1.2869789049230008e-06,161.7273487247949,65,-0.7726512752051037,82.13582945350262,33
3,"(1,4)",88,-56,倍音,0.007801413963456492,6.086205982921393e-05,6.313417252196451e-06,-135.43588057327307,90,-0.4358805732730656,144.9726001554347,58
4,"(1,5)",88,-56,倍音,0.019295067800970955,0.00037229964144406614,7.68883998171617e-05,12.226370687182195,5,-0.27362931281780456,-67.36514858411007,117
5,"(2,3)",88,-56,倍音,0.016423449652337885,0.0002697296984828774,1.0614775699037388e-05,76.21483710190334,30,1.214837101903336,-3.3766821693889333,143
6,"(2,4)",88,-56,倍音,0.007433291221891893,5.525381838945507e-05,3.663109638408048e-06,123.07505878088455,49,0.5750587808845592,43.483539509592276,17
7,"(2,5)",88,-56,倍音,0.017613082559353163,0.00031022067724259056,1.378798902273388e-05,-28.887124801196787,132,1.112875198803218,-108.47864407248906,101
8,"(3,4)",88,-56,倍音,0.014820877198365542,0.00021965840092903164,4.003043280891639e-05,-154.23154230530105,82,0.7684576946989504,126.17693842340671,50
9,"(3,5)",88,-56,倍音,0.009609007361541383,9.233302247415649e-05,9.075542416372154e-06,89.26202992988308,36,-0.7379700701169115,9.670510658590823,4
10,"(4,5)",88,-56,倍音,0.0204069076940073,0.0004164418816317344,2.343935401285902e-05,79.59151927129227,32,-0.4084807287077299,-1.1073321015393844e-15,0
1,"(1,2)",89,-55,倍音,0.00828118042411267,6.85779492167069e-05,4.684046658406736e-06,10.21105297399711,4,0.2110529739971095,-70.62645760721256,116
2,"(1,3)",89,-55,倍音,0.00491273064954473,2.4134922434976187e-05,1.3077581099711417e-06,162.96088161590717,65,0.46088161590718224,82.1233710346975,33
3,"(1,4)",89,-55,倍音,0.007861830545491116,6.180837952601714e-05,6.411582038545383e-06,-134.19659630250518,90,0.8034036974948239,144.96589311628517,58
4,"(1,5)",89,-55,倍音,0.019441877014442447,0.0003779865818447056,7.806288321329043e-05,13.471879037652036,5,0.971879037652036,-67.36563154355763,117
5,"(2,3)",89,-55,倍音,0.016552005404376183,0.0002739688829064984,1.0781601940480898e-05,77.45840935317395,31,-0.041590646826046504,-3.3791012280357147,143
6,"(2,4)",89,-55,倍音,0.007493173967703642,5.614765611027154e-05,3.722367544300039e-06,124.32663544696213,50,-0.6733645530378535,43.48912486575246,17
7,"(2,5)",89,-55,倍音,0.017751556001984303,0.00031511774049158495,1.4005642645699726e-05,-27.640176332401005,133,-0.14017633240096586,-108.47768691361067,101
8,"(3,4)",89,-55,倍音,0.014931038905074991,0.000222935922784863,4.062772668829777e-05,-152.97832514450988,83,-0.47832514450988955,126.18416427428045,50
9,"(3,5)",89,-55,倍音,0.009683858963890646,9.377712443252522e-05,9.21748522540789e-06,90.5007373401429,36,0.5007373401429014,9.663226758933227,4
10,"(4,5)",89,-55,倍音,0.020565519174204638,0.0004229405789045786,2.3805131982653373e-05,80.83751058120967,32,0.8375105812096774,-9.7516463931649e-16,0
1,"(1,2)",90,-54,倍音,0.008354440884447369,6.979668249172574e-05,4.767289210707358e-06,11.45676450172228,5,-1.04323549827772,-70.62667269479469,116
2,"(1,3)",90,-54,倍音,0.004954929953109468,2.4551330840221398e-05,1.3303213260115792e-06,164.19415939709893,66,-0.8058406029010492,82.11072220058196,33
3,"(1,4)",90,-54,倍音,0.007926994087453676,6.283723526252553e-05,6.518308553801699e-06,-132.9574909318623,91,-0.4574909318623151,144.95907187162072,58
4,"(1,5)",90,-54,倍音,0.01960033816869802,0.00038417325632732045,7.934057313883764e-05,14.717307958941511,6,-0.282692041058487,-67.36612923757546,117
5,"(2,3)",90,-54,倍音,0.016690596369482384,0.00027857600716897857,1.0962907858734926e-05,78.70188079922545,31,1.2018807992254468,-3.3815563972915164,143
6,"(2,4)",90,-54,倍音,0.0075576566696737395,5.711817433666396e-05,3.7867090644514723e-06,125.57824507641703,50,0.5782450764170464,43.49480787990007,17
7,"(2,5)",90,-54,倍音,0.017900812141392976,0.00032043907532144217,1.4242153335033911e-05,-26.39327944872789,133,1.1067205512721485,-108.47671664524485,101
8,"(3,4)",90,-54,倍音,0.01505006874515746,0.00022650456923396545,4.127807496223303e-05,-151.72505429835584,83,0.7749457016441679,126.19150850512722,50
9,"(3,5)",90,-54,倍音,0.009764570053662056,9.53468283328738e-05,9.371773625668432e-06,91.73927092022386,37,-0.7607290797761337,9.655833723706898,4
10,"(4,5)",90,-54,倍音,0.020736565924416635,0.00043000516633767715,2.4202760975084124e-05,82.08343719651697,33,-0.4165628034830265,-4.4213222030358636e-15,0
1,"(1,2)",91,-53,倍音,0.008433054537677906,7.111640883544993e-05,4.857429843971245e-06,12.702408958229134,5,0.2024089582291342,-70.62688461660225,116
2,"(1,3)",91,-53,倍音,0.005000261747123236,2.500261753974392e-05,1.354774433031613e-06,165.42715964853122,66,0.4271596485312177,82.09786607369982,33
3,"(1,4)",91,-53,倍音,0.007997086571545606,6.395339363279506e-05,6.634091252100395e-06,-131.71857963158698,91,0.7814203684130316,144.9521267935816,58
4,"(1,5)",91,-53,倍音,0.01977089140705615,0.0003908881470296068,8.072735180734061e-05,15.96265087657998,6,0.962650876579981,-67.36664269825141,117
5,"(2,3)",91,-53,倍音,0.0168396105058216,0.0002835724819877772,1.1159536037929674e-05,79.94524270227635,32,-0.05475729772364777,-3.3840508725550418,143
6,"(2,4)",91,-53,倍音,0.007626921414988636,5.816993027041226e-05,3.856436323317287e-06,126.82989019423135,51,-0.6701098057686515,43.50059661939997,17
7,"(2,5)",91,-53,倍音,0.018061269347391083,0.0003262094504390087,1.449862195435759e-05,-25.146438479741832,134,-0.14643847974179244,-108.47573205457321,101
8,"(3,4)",91,-53,倍音,0.015178295385958607,0.00023038065082341233,4.198445005634273e-05,-150.47172520598505,84,-0.47172520598503404,126.19898121918358,50
9,"(3,5)",91,-53,倍音,0.009851366275755846,9.70494174990996e-05,9.539123505285585e-06,92.9776154314403,37,0.4776154314403012,9.648321856608913,4
10,"(4,5)",91,-53,倍音,0.020920526052847593,0.00043766841032787487,2.4634085240715987e-05,83.3292935748314,33,0.8292935748313954,5.492738718811687e-15,0
1,"(1,2)",92,-52,倍音,0.008517249700448376,7.254354245978794e-05,4.954906665027186e-06,13.947980502257824,6,-1.0520194977421753,-70.62709334342006,116
2,"(1,3)",92,-52,倍音,0.005048856642408474,2.5490953395592168e-05,1.3812350598513518e-06,166.6598586528082,67,-0.840141347191788,82.08478480713032,33
3,"(1,4)",92,-52,倍音,0.008072307694918145,6.516215152143469e-05,6.759479596321419e-06,-130.47987849516514,92,-0.4798784951651357,144.94504765915698,58
4,"(1,5)",92,-52,倍音,0.019954019862397022,0.0003981629086689349,8.222975664267603e-05,17.207900800928922,7,-0.2920991990710758,-67.36717304474895,117
5,"(2,3)",92,-52,倍音,0.016999473439704496,0.0002889820972272186,1.1372422689669321e-05,81.1884858181001,32,1.188485818100104,-3.386588027577771,143
6,"(2,4)",92,-52,倍音,0.007701167881156864,5.9307986733762095e-05,3.931884965989645e-06,128.08157350001383,51,0.5815735000138317,43.506499654335975,17
7,"(2,5)",92,-52,倍音,0.018233386578362085,0.0003324563861159946,1.4776271662641385e-05,-23.899658019355307,134,1.1003419806447334,-108.47473186503318,101
8,"(3,4)",92,-52,倍音,0.015316079774215244,0.00023458229965012527,4.275015635454498e-05,-149.21833302895996,84,0.7816669710400609,126.2065931253622,50
9,"(3,5)",92,-52,倍音,0.009944495205816948,9.889298489851626e-05,9.720330333379291e-06,94.21575476046439,38,-0.7842452395355946,9.640680914786522,4
10,"(4,5)",92,-52,倍音,0.02111792417080491,0.0004459667212838663,2.5101154132644286e-05,84.57507384567788,34,-0.42492615432211517,-2.9194664577182087e-16,0
1,"(1,2)",93,-51,倍音,0.008607276441031729,7.408520773233983e-05,5.06020628612637e-06,15.193472953798969,6,0.19347295379896962,-70.62729882054688,116
2,"(1,3)",93,-51,倍音,0.005100857749779133,2.6018749783481843e-05,1.4098338675970904e-06,167.89223124964016,67,0.3922312496401782,82.0714594752943,33
3,"(1,4)",93,-51,倍音,0.008152876361307234,6.646939296276228e-05,6.895083956272809e-06,-129.24140464140217,92,0.7585953585978411,144.937823584252,58
4,"(1,5)",93,-51,倍音,0.020150253237398823,0.00040603270553130175,8.385504987499417e-05,18.453050281229658,7,0.9530502812296578,-67.3677214931162,117
5,"(2,3)",93,-51,倍音,0.01717065165463262,0.00029483127824473797,1.1602607741123628e-05,82.43160034012982,33,-0.06839965987017688,-3.389171434216036,143
6,"(2,4)",93,-51,倍音,0.00778061485097784,6.053796745925692e-05,4.013427823695133e-06,129.33329788736458,52,-0.6667021126354221,43.512526113018716,17
7,"(2,5)",93,-51,倍音,0.018417666826667834,0.0003392104513381408,1.5076461121221405e-05,-22.652942954869417,135,-0.15294295486940404,-108.47371472921527,101
8,"(3,4)",93,-51,倍音,0.01546381778862639,0.00023912966059983797,4.357886505034477e-05,-147.9648726203013,85,-0.46487262030128884,126.21435560535284,50
9,"(3,5)",93,-51,倍音,0.010044228202123088,0.0001008865201763248,9.916277714797998e-06,95.45367182221655,38,0.45367182221656094,9.632900047870702,4
10,"(4,5)",93,-51,倍音,0.021329335315786502,0.0004549405450132573,2.5606244135643066e-05,85.82077177434586,34,0.8207717743458655,-4.388596048386782e-15,0
1,"(1,2)",94,-50,倍音,0.00870340855154931,7.574932041518167e-05,5.173869373755982e-06,16.43887975615236,7,-1.0611202438476397,-70.62750096506939,116
2,"(1,3)",94,-50,倍音,0.005156421796911454,2.658868574766355e-05,1.4407160210960677e-06,169.12425067231993,68,-0.8757493276800621,82.05786995109816,33
3,"(1,4)",94,-50,倍音,0.008239032362795029,6.788165427518383e-05,7.04158236528939e-06,-128.00317632711497,93,-0.5031763271149683,144.93044295166328,58
4,"(1,5)",94,-50,倍音,0.020360171840964506,0.000414536597393604,8.561129824250391e-05,19.698091354157217,8,-0.301908645842782,-67.36828936706455,117
5,"(2,3)",94,-50,倍音,0.017353656087249782,0.0003011493795945414,1.1851246393260059e-05,83.6745758364734,33,1.174575836473403,-3.3918048847483604,143
6,"(2,4)",94,-50,倍音,0.007865501921107115,6.186612047093971e-05,4.101479115717775e-06,130.58506646610041,52,0.5850664661004117,43.51868574487866,17
7,"(2,5)",94,-50,倍音,0.018614661003926655,0.0003465056042911077,1.5400699626948136e-05,-21.406298499956808,135,1.093701500043231,-108.47267922117857,101
8,"(3,4)",94,-50,倍音,0.015621943229785612,0.0002440451102746445,4.447465404407656e-05,-146.71133848982328,85,0.7886615101767208,126.22228078895498,50
9,"(3,5)",94,-50,倍音,0.010150862493484843,0.00010304000936163734,1.012794719036372e-05,96.6913484528496,39,-0.8086515471504119,9.624967731627834,4
10,"(4,5)",94,-50,倍音,0.021555389375104917,0.0004646348111123859,2.615188410370294e-05,87.06638072122176,35,-0.43361927877824713,6.007358768987283e-16,0
1,"(1,2)",95,-49,倍音,0.008805945775360266,7.754468099858532e-05,5.296497023567335e-06,17.684193932551995,7,0.18419393255199773,-70.62769966427979,116
2,"(1,3)",95,-49,倍音,0.005215720389474898,2.7203739181184178e-05,1.47404287838841e-06,170.355888368855,68,0.3558883688550108,82.0439947720232,33
3,"(1,4)",95,-49,倍音,0.008331038277383492,6.94061987792289e-05,7.1997282709749435e-06,-126.7652130751718,93,0.7347869248282034,144.9228933279964,58
4,"(1,5)",95,-49,倍音,0.02058441114159009,0.0004237179820460183,8.750746438247598e-05,20.943015487321166,8,0.9430154873211654,-67.36887810951063,117
5,"(2,3)",95,-49,倍音,0.017549046185589855,0.0003079690220239658,1.2119622382790088e-05,84.91740118071742,34,-0.08259881928257969,-3.3944924161143835,143
6,"(2,4)",95,-49,倍音,0.00795609143094529,6.329939085756107e-05,4.1964992739749194e-06,131.83688258392084,53,-0.663117416079165,43.52498898708906,17
7,"(2,5)",95,-49,倍音,0.01882497232583494,0.0003543795830684514,1.5750664477493404e-05,-20.159730230585883,136,-0.15973023058587998,-108.47162382741767,101
8,"(3,4)",95,-49,倍音,0.015790931192214225,0.00024935350791724413,4.544205367120828e-05,-145.45772476630947,86,-0.4577247663094406,126.23038163685877,50
9,"(3,5)",95,-49,倍音,0.010264723535155753,0.00010536454925318042,1.0356429480003411e-05,97.9287652886778,39,0.42876528867779223,9.616871691846008,4
10,"(4,5)",95,-49,倍音,0.021796776077826263,0.00047509944738689927,2.6740884214097775e-05,88.3118935968318,35,0.8118935968317905,4.376092748089294e-15,0
1,"(1,2)",96,-48,倍音,0.008915216325879546,7.948108213722918e-05,5.428758098539668e-06,18.929408040991497,8,-1.0705919590085025,-70.62789477206663,116
2,"(1,3)",96,-48,倍音,0.005278941436128362,2.7867222686072977e-05,1.5099939338222147e-06,171.58711380725168,69,-0.9128861927483375,82.02981099419354,33
3,"(1,4)",96,-48,倍音,0.008429181612840132,7.105110266224217e-05,7.370359442222883e-06,-125.52753581842002,94,-0.5275358184200418,144.91516136852186,58
4,"(1,5)",96,-48,倍音,0.02082366690800244,0.00043362510349543595,8.955351178688758e-05,22.187813516084052,9,-0.31218648391594817,-67.36948929697408,117
5,"(2,3)",96,-48,倍音,0.017757434493045347,0.00031532647977479666,1.2409163223785656e-05,86.16006447727196,34,1.1600644772719646,-3.3972383357861724,143
6,"(2,4)",96,-48,倍音,0.008052670643491659,6.484550449255237e-05,4.29900049332036e-06,133.08874985100027,53,0.5887498510002828,43.53144703794216,17
7,"(2,5)",96,-48,倍音,0.01904926126540778,0.0003628743547577652,1.612822093131836e-05,-18.913244123769374,136,1.0867558762306542,-108.4705469368275,101
8,"(3,4)",96,-48,倍音,0.015971301871110552,0.0002550824834581394,4.6486099195912926e-05,-144.20402515533445,86,0.7959748446655659,126.23867203160744,50
9,"(3,5)",96,-48,倍音,0.010386167670519903,0.00010787247888015284,1.0602937404221264e-05,99.16590163117975,40,-0.8340983688202452,9.60859881812163,4
10,"(4,5)",96,-48,倍音,0.022054250633377723,0.00048638997099984167,2.737636924004511e-05,89.55730281305813,36,-0.44269718694187304,1.8542502215962806e-15,0
1,"(1,2)",97,-47,倍音,0.009031579738000086,8.15694325638537e-05,5.571397692594922e-06,20.174514125416252,8,0.17451412541625366,-70.62808610171592,116
2,"(1,3)",97,-47,倍音,0.005346290761045523,2.8582824901640713e-05,1.5487690574400067e-06,172.81789424778034,69,0.31789424778034786,82.01529402064818,33
3,"(1,4)",97,-47,倍音,0.00853377723131353,7.282535383368522e-05,7.554408223794707e-06,-124.29016705473974,94,0.7098329452602447,144.90723271812809,58
4,"(1,5)",97,-47,倍音,0.02107870102083192,0.00044431163672562066,9.176052556878314e-05,23.432475569998047,9,0.9324755699980459,-67.37012465713413,117
5,"(2,3)",97,-47,倍音,0.01797949183255133,0.00032326212655677997,1.2721457758244895e-05,87.40255297470092,35,-0.09744702529907404,-3.4000472524312353,143
6,"(2,4)",97,-47,倍音,0.008155554213567978,6.651306453044641e-05,4.4095531288753996e-06,134.34067217567332,54,-0.659327824326692,43.53807194854116,17
7,"(2,5)",97,-47,倍音,0.019288251156061448,0.00037203663265930576,1.6535445195840513e-05,-17.66684660372196,137,-0.1668466037219348,-108.46944683085411,101
8,"(3,4)",97,-47,倍音,0.01616362486414507,0.0002612627687488087,4.761239117482978e-05,-142.95023288979422,87,-0.45023288979424103,126.24716688307363,50
9,"(3,5)",97,-47,倍音,0.010515585141365946,0.00011057753086531626,1.0868820761789394e-05,100.4027353016826,40,0.40273530168259697,9.60013507455043,4
10,"(4,5)",97,-47,倍音,0.022328640108516033,0.0004985681690956308,2.806181685950034e-05,90.80260022713216,36,0.8026002271321646,-3.8197102474728335e-15,0
1,"(1,2)",98,-46,倍音,0.009155430102388583,8.382190035972301e-05,5.725246916331115e-06,21.4195036523367,9,-1.0804963476632978,-70.62827342352826,116
2,"(1,3)",98,-46,倍音,0.005417993933532169,2.935465826379139e-05,1.5905910828315641e-06,174.0481944797289,70,-0.9518055202711189,82.00041740386393,33
3,"(1,4)",98,-46,倍音,0.00864517009459915,7.473896596455149e-05,7.752913365995373e-06,-123.0531310228387,95,-0.5531310228386779,144.89909190129637,58
4,"(1,5)",98,-46,倍音,0.02135034805418902,0.00045583736203501287,9.414085172846994e-05,24.676990990943157,10,-0.32300900905684404,-67.3707860849218,117
5,"(2,3)",98,-46,倍音,0.018215953181421815,0.0003318209503077515,1.3058276413643806e-05,88.64485296382853,35,1.1448529638285276,-3.4029241120364317,143
6,"(2,4)",98,-46,倍音,0.00826508698487739,6.831166286758961e-05,4.52879308543325e-06,135.5926538002599,54,0.5926538002599188,43.544876724394946,17
