kernel,kernel_kind,protocol,protocol_kind,step,particle,C_memory,actual_Ra,signed_target_Ra,sign_normalizer,injected_weight_lag_0,expected_coefficient_lag_0,injected_weight_lag_1,expected_coefficient_lag_1,injected_weight_lag_2,expected_coefficient_lag_2,injected_weight_lag_3,expected_coefficient_lag_3,injected_weight_lag_4,expected_coefficient_lag_4,injected_weight_lag_5,expected_coefficient_lag_5,injected_weight_lag_6,expected_coefficient_lag_6,injected_weight_lag_7,expected_coefficient_lag_7,injected_weight_lag_8,expected_coefficient_lag_8,delta_C_lag_0,delta_C_lag_1,delta_C_lag_2,delta_C_lag_3,delta_C_lag_4,delta_C_lag_5,delta_C_lag_6,delta_C_lag_7,delta_C_lag_8,C_level,C_integral,delayed_delta_tail,delta_tail_including_current,Q_raw_abs_proxy,Q_recovery_abs_tail_proxy,Q_recovery_signed_tail_proxy
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,43,B,2.0900000000000003e-06,-1.0195121951219513e-09,1.0195121951219513e-09,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,6.878e-05,1.9228000000000005e-06,1.7689760000000003e-06,0.0,1.9228000000000004e-09,1.9228000000000004e-09
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,44,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,7.087e-05,1.7689760000000003e-06,1.6274579200000003e-06,0.0,1.7689760000000004e-09,1.7689760000000004e-09
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,44,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,7.087e-05,1.7689760000000003e-06,1.6274579200000003e-06,0.0,1.7689760000000004e-09,1.7689760000000004e-09
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,45,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.0,0.0,0.0,0.0,2.0900000000000003e-06,7.296e-05,1.6274579200000003e-06,1.4972612864000003e-06,0.0,1.6274579200000003e-09,1.6274579200000003e-09
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,45,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.0,0.0,0.0,0.0,2.0900000000000003e-06,7.296e-05,1.6274579200000003e-06,1.4972612864000003e-06,0.0,1.6274579200000003e-09,1.6274579200000003e-09
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,46,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.0,0.0,0.0,2.0900000000000003e-06,7.505000000000001e-05,1.4972612864000003e-06,1.3774803834880005e-06,0.0,1.4972612864000004e-09,1.4972612864000004e-09
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,46,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.0,0.0,0.0,2.0900000000000003e-06,7.505000000000001e-05,1.4972612864000003e-06,1.3774803834880005e-06,0.0,1.4972612864000004e-09,1.4972612864000004e-09
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,47,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.0,0.0,2.0900000000000003e-06,7.714e-05,1.3774803834880005e-06,1.2672819528089604e-06,0.0,1.3774803834880005e-09,1.3774803834880005e-09
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,47,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.0,0.0,2.0900000000000003e-06,7.714e-05,1.3774803834880005e-06,1.2672819528089604e-06,0.0,1.3774803834880005e-09,1.3774803834880005e-09
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,48,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.0,2.0900000000000003e-06,7.923e-05,1.2672819528089604e-06,1.1658993965842438e-06,0.0,1.2672819528089604e-09,1.2672819528089604e-09
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,48,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.0,2.0900000000000003e-06,7.923e-05,1.2672819528089604e-06,1.1658993965842438e-06,0.0,1.2672819528089604e-09,1.2672819528089604e-09
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,49,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,2.0900000000000003e-06,8.132e-05,1.1658993965842438e-06,1.0726274448575043e-06,0.0,1.1658993965842438e-09,1.1658993965842438e-09
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,49,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,2.0900000000000003e-06,8.132e-05,1.1658993965842438e-06,1.0726274448575043e-06,0.0,1.1658993965842438e-09,1.1658993965842438e-09
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,50,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,8.341e-05,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,50,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,8.341e-05,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,51,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,8.55e-05,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,51,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,8.55e-05,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,52,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,8.759e-05,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,52,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,8.759e-05,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,53,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,8.968000000000001e-05,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,53,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,8.968000000000001e-05,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,54,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,9.177000000000001e-05,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,54,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,9.177000000000001e-05,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,55,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,9.386000000000001e-05,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,55,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,9.386000000000001e-05,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,56,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,9.595000000000001e-05,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,56,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,9.595000000000001e-05,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,57,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,9.804000000000002e-05,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,57,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,9.804000000000002e-05,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,58,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00010013000000000002,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,58,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00010013000000000002,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,59,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00010222000000000002,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,59,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00010222000000000002,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,60,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00010431000000000002,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,60,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00010431000000000002,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,61,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00010640000000000002,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,61,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00010640000000000002,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,62,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00010849000000000003,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,62,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00010849000000000003,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,63,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00011058,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,63,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00011058,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,64,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00011267,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,64,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00011267,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,65,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00011476,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,65,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00011476,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,66,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00011685000000000001,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,66,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00011685000000000001,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,67,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00011894000000000001,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,67,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00011894000000000001,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,68,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00012103000000000001,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,68,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00012103000000000001,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,69,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00012312,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,69,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00012312,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,70,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00012521,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,70,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00012521,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,71,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.0001273,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,71,B,2.0900000000000003e-06,-0.0,0.0,-1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.0001273,0.0,0.0,0.0,0.0,0.0
lag2_dominant,two_step_delay,delayed_step_pair,delayed_step_pair,72,A,2.0900000000000003e-06,0.0,0.0,1.0,0.2,0.00012195121951219512,0.0,0.0,0.8,0.0004878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0900000000000003e-06,0.00012939,0.0,0.0,0.0,0.0,0.0
