run_id,series,L,ma,mb,den,parity_class,chi,analytic_fixed,window,r90,r99,r999,Reff,p1,E2,centered_r90,centered_r99,centered_r999,centered_Reff,centered_p1,centered_E2,mean_fraction,dynamic_fraction,initial_mode_eta_mean,amp_cv_mean,amp_pr_fraction_mean,generator_norm_mean
L24_ma2_mb6_den24,main,24,2,6,24,even-even,0.10854617468846693,False,W2,1,2,5,1.076398460202983,0.9633729989655005,0.993750437337193,1.0,2.0,5.0,1.0763910924085676,0.9633764017742896,0.9937505964830208,7.835430986270774e-06,0.9999921645690135,0.8377722397588423,0.03122566054161416,0.9961225006512209,22.937781140867845
L24_ma2_mb6_den24,main,24,2,6,24,even-even,0.10854617468846693,False,W3,1,2,5,1.0795590569314995,0.961926861885929,0.9933010558300465,1.0,2.0,5.0,1.0795518279875926,0.9619301901295984,0.9933011963542175,7.784147497589043e-06,0.9999922158525026,0.9268311438063583,0.03128330724034478,0.9961046610139415,22.937822801589526
L24_ma2_mb6_den24,main,24,2,6,24,even-even,0.10854617468846693,False,W4,1,2,5,1.0840250743531874,0.9599020882721259,0.9923616549431289,1.0,2.0,5.0,1.0840175898085713,0.9599055172041572,0.9923617978677075,8.11116227982879e-06,0.99999188883772,0.9535017144597611,0.03129581903784334,0.9961015379956961,22.9376522670237
L24_ma4_mb6_den24,main,24,4,6,24,even-even,0.09436335195592667,False,full,2,5,10,1.2734001003069353,0.8823109906998227,0.9623908660233212,2.0,5.0,10.0,1.273397828916662,0.8823117924011121,0.9623916071198938,1.2358240137890068e-06,0.9999987641759864,0.9638384417179398,0.0286376074859746,0.9960566519522664,22.948689970635073
L24_ma4_mb6_den24,main,24,4,6,24,even-even,0.09436335195592667,False,W1,1,3,7,1.0715180694934199,0.9658393165493295,0.9833344201210159,1.0,3.0,7.0,1.0714929595297733,0.9658507665590887,0.9833398646217761,3.232096808387521e-05,0.9999676790319161,0.9572158045743294,0.033330119045422574,0.9929841471897701,22.932540489499768
L24_ma4_mb6_den24,main,24,4,6,24,even-even,0.09436335195592667,False,W2,1,2,4,1.0330005099575374,0.9838178738022928,0.9960231724617524,1.0,2.0,4.0,1.0330012541348512,0.983817512251317,0.9960234132969614,4.968190889399437e-05,0.999950318091106,0.9639768450428831,0.02708947139835717,0.9970780097788835,22.953431358068073
L24_ma4_mb6_den24,main,24,4,6,24,even-even,0.09436335195592667,False,W3,1,2,4,1.0364367613911452,0.9821574313274186,0.9964727449702055,1.0,2.0,4.0,1.0364376508903086,0.9821570014028739,0.996472901126082,4.722025999067517e-05,0.9999527797400095,0.9666783068339896,0.02705445731266007,0.9970856729534663,22.954563297599247
L24_ma4_mb6_den24,main,24,4,6,24,even-even,0.09436335195592667,False,W4,1,2,4,1.0416888085014502,0.9796427791413558,0.9961683687012716,1.0,2.0,4.0,1.0416899559458124,0.9796422274346503,0.9961685417023196,4.7967523851714086e-05,0.9999520324761483,0.9674774587959187,0.027077837862543537,0.99707780039972,22.95422070778342
L24_ma1_mb2_den24,main,24,1,2,24,odd-even,0.2593323169724422,False,full,8,28,72,5.567147989214617,0.31783461255076406,0.5149989267864735,8.0,28.0,72.0,5.567140538586051,0.3178349079238853,0.5149992415995259,9.36365755743079e-07,0.9999990636342443,0.9777779978271176,0.07796117294464681,0.9763964789799235,22.634135668760894
L24_ma1_mb2_den24,main,24,1,2,24,odd-even,0.2593323169724422,False,W1,2,8,22,1.8180820413911938,0.7143877179899759,0.9081053483314608,2.0,8.0,22.0,1.8180508415385634,0.7143940452981554,0.9081130946820684,1.4307144500523741e-05,0.9999856928554994,0.9344991381658023,0.07978305328435964,0.9747146543352936,22.634418029018406
L24_ma1_mb2_den24,main,24,1,2,24,odd-even,0.2593323169724422,False,W2,3,9,22,1.8622708596313988,0.7103190808021467,0.8768660032830606,3.0,9.0,22.0,1.8622377943039023,0.7103274362698173,0.8768672295402855,1.191829434513144e-05,0.9999880817056549,0.9888162713496929,0.07741715765192633,0.9769100547869725,22.630832569309764
L24_ma1_mb2_den24,main,24,1,2,24,odd-even,0.2593323169724422,False,W3,3,9,25,2.073161448570281,0.6561260419483617,0.8752752149222626,3.0,9.0,25.0,2.073137720350281,0.6561313250593606,0.8752776054866924,1.6143484931163307e-05,0.9999838565150689,0.9892512367695221,0.07740890369493841,0.9769248833743227,22.635435396958847
L24_ma1_mb2_den24,main,24,1,2,24,odd-even,0.2593323169724422,False,W4,3,9,23,1.9366261844691197,0.6945145207974589,0.8625968295058252,3.0,9.0,23.0,1.936601682051595,0.6945201903481626,0.862598867774788,1.5460242248123363e-05,0.9999845397577519,0.998525695370191,0.07723669336968791,0.9770354227842324,22.635871066999016
L24_ma2_mb3_den24,main,24,2,3,24,odd-even,0.15665764299280568,False,full,3,10,24,2.0800743483004207,0.6616839245394642,0.8532886966555858,3.0,10.0,24.0,2.0800707210421474,0.6616845068499938,0.8532894699177926,1.6244177217715003e-06,0.9999983755822784,0.9838408532367914,0.046661397188247425,0.9908685007850334,22.867298553063463
L24_ma2_mb3_den24,main,24,2,3,24,odd-even,0.15665764299280568,False,W1,1,5,11,1.2077108069676608,0.9081217971431551,0.9620210177240176,1.0,5.0,11.0,1.207681827334641,0.908132840644762,0.9620331397191425,2.9605210097855897e-05,0.9999703947899021,0.966690986552737,0.050656557337537364,0.987824992992353,22.8564935050224
L24_ma2_mb3_den24,main,24,2,3,24,odd-even,0.15665764299280568,False,W2,1,3,7,1.1930828790209689,0.9127906990182045,0.9826453104241847,1.0,3.0,7.0,1.1930797670235913,0.9127919428333399,0.9826460186761664,2.7522036098325923e-05,0.9999724779639015,0.982818620498747,0.045304708506070185,0.9918910737991399,22.870894111736263
L24_ma2_mb3_den24,main,24,2,3,24,odd-even,0.15665764299280568,False,W3,1,4,8,1.160532482885391,0.9267052419372401,0.9791333338766752,1.0,4.0,8.0,1.1605302160945021,0.9267061674820535,0.9791340650391314,2.7186444461372715e-05,0.9999728135555387,0.9892049914827578,0.045330306561860934,0.9918827134958244,22.870746099110463
L24_ma2_mb3_den24,main,24,2,3,24,odd-even,0.15665764299280568,False,W4,1,4,8,1.1747177185705242,0.9209690663836441,0.9740661930904746,1.0,4.0,8.0,1.174714401432625,0.9209704105133082,0.974067077727766,2.914870538316597e-05,0.9999708512946167,0.9966377054554496,0.04535306179965594,0.991875073620656,22.871048187861067
L24_ma3_mb6_den24,main,24,3,6,24,odd-even,0.09820000773793676,False,full,2,5,11,1.267274937568688,0.8849597927722133,0.9573658244520217,2.0,5.0,11.0,1.2672736701828362,0.8849602505274263,0.9573661513476605,1.1384101574901465e-06,0.9999988615898427,0.9609987879206989,0.029573716325637555,0.9958750210356935,22.944782103979396
L24_ma3_mb6_den24,main,24,3,6,24,odd-even,0.09820000773793676,False,W1,1,3,6,1.0642318533314363,0.9691587204131232,0.9870316158877492,1.0,3.0,6.0,1.0642207064229385,0.9691638318561839,0.9870352854580018,1.790764425296545e-05,0.999982092355747,0.9411955484382237,0.033803462360720835,0.9929761993732115,22.930489887144
L24_ma3_mb6_den24,main,24,3,6,24,odd-even,0.09820000773793676,False,W2,1,2,4,1.0409259763916667,0.9800092233857092,0.9960654794704547,1.0,2.0,4.0,1.0409265190833388,0.9800089613883178,0.9960656225382826,4.309190388893202e-05,0.9999569080961113,0.9592795367266005,0.0281589741471605,0.9968411840574325,22.949986655658336
L24_ma3_mb6_den24,main,24,3,6,24,odd-even,0.09820000773793676,False,W3,1,2,4,1.0290323544586972,0.9857341881810003,0.9961053491103072,1.0,2.0,4.0,1.0290322529634564,0.9857342358930089,0.9961055005367215,4.004059914101031e-05,0.9999599594008589,0.9661368867362707,0.028163720435107047,0.996840958426377,22.949373681345214
L24_ma3_mb6_den24,main,24,3,6,24,odd-even,0.09820000773793676,False,W4,1,2,4,1.0496755050081914,0.9758484568529383,0.9955116758823855,1.0,2.0,4.0,1.0496754974072142,0.9758484569244985,0.9955118624281666,3.900376431158352e-05,0.9999609962356886,0.9773596137715997,0.028170918439284154,0.9968406160185798,22.949275357647647
L32_ma1_mb3_den32,main,32,1,3,32,odd-odd,0.20149506218264926,False,full,4,16,41,3.1033432635102174,0.49439131255516083,0.7461425677496868,4.0,16.0,41.0,3.103333438075962,0.49439218534694424,0.7461438312241591,2.252535732442113e-06,0.9999977474642675,0.9897722143232202,0.06024604859035306,0.9850816408071555,30.709558109367862
L32_ma1_mb3_den32,main,32,1,3,32,odd-odd,0.20149506218264926,False,W1,2,6,16,1.3755567555374364,0.8474692349329425,0.9350774972455808,2.0,6.0,16.0,1.3755053102910901,0.8474857042890694,0.9350919720971519,3.571847295170379e-05,0.9999642815270483,0.9720563853875188,0.06527625646033587,0.9806464888745152,30.688895027233116
L32_ma1_mb3_den32,main,32,1,3,32,odd-odd,0.20149506218264926,False,W2,2,5,11,1.3541188641429631,0.852361646371635,0.9594279571162296,2.0,5.0,11.0,1.3540856545005893,0.8523736477839299,0.9594290104893956,1.940766689156449e-05,0.9999805923331085,0.9936012951276388,0.05839559924390708,0.9866507875548428,30.72136335012532
L32_ma1_mb3_den32,main,32,1,3,32,odd-odd,0.20149506218264926,False,W3,2,5,12,1.3789124002323587,0.8439321697282285,0.9554192974555445,2.0,5.0,12.0,1.3788994406062216,0.8439366455383192,0.955420612367033,3.407467389017466e-05,0.99996592532611,0.9968591009060863,0.05861907356524791,0.986537591888951,30.716480401797405
L32_ma1_mb3_den32,main,32,1,3,32,odd-odd,0.20149506218264926,False,W4,2,5,13,1.4030961536581341,0.8368902744510939,0.9428756506491766,2.0,5.0,13.0,1.4030994688373777,0.8368888016148771,0.9428786240537577,4.612514730212161e-05,0.9999538748526979,0.9965691527228278,0.05869224296763105,0.9864915214326927,30.711496896539256
L32_ma1_mb5_den32,main,32,1,5,32,odd-odd,0.15730835673025578,False,full,3,9,22,1.862422900348504,0.712303844981382,0.8705654243781757,3.0,9.0,22.0,1.8624185145428016,0.7123047275358813,0.8705663434330824,2.331336403131797e-06,0.999997668663597,0.986445218863647,0.046991120782401356,0.990624768422656,30.823325623452575
L32_ma1_mb5_den32,main,32,1,5,32,odd-odd,0.15730835673025578,False,W1,1,5,10,1.1812466879276906,0.9189120856486895,0.9562872882335008,1.0,5.0,10.0,1.1812113700106597,0.9189261004606365,0.9562965036044813,3.815397687985086e-05,0.9999618460231202,0.9760028237408124,0.05214698034010759,0.9867809973232591,30.802969242516973
L32_ma1_mb5_den32,main,32,1,5,32,odd-odd,0.15730835673025578,False,W2,1,3,6,1.1379824389442206,0.936217154697834,0.9823883384450504,1.0,3.0,6.0,1.1379649123704014,0.9362247285757128,0.9823889309233952,1.0162302437546581e-05,0.9999898376975626,0.9877363337684462,0.045277337686871436,0.9919047243832748,30.830430986059067
L32_ma1_mb5_den32,main,32,1,5,32,odd-odd,0.15730835673025578,False,W3,1,3,7,1.1530862986126131,0.9296179500149196,0.9841329280751399,1.0,3.0,7.0,1.1530633166396125,0.9296277870390165,0.9841335778907588,1.100418881517399e-05,0.999988995811185,0.9884676195957413,0.0452699381265091,0.9919054389011761,30.829658780382395
L32_ma1_mb5_den32,main,32,1,5,32,odd-odd,0.15730835673025578,False,W4,1,3,7,1.1678072757950682,0.9234136089876731,0.9826613669154437,1.0,3.0,7.0,1.167785511635391,0.923422804201321,0.9826619420383143,1.155996944149021e-05,0.9999884400305585,0.9935629558758252,0.04527058339328463,0.9919071328600124,30.830228092301706
L32_ma3_mb5_den32,main,32,3,5,32,odd-odd,0.09664547129112154,False,full,2,5,10,1.251529551832002,0.8905496343519749,0.9655816162671046,2.0,5.0,10.0,1.2515272154072312,0.8905504783931105,0.9655824303536847,2.165613864346432e-06,0.9999978343861358,0.9847104725334257,0.029990968537321375,0.9953970788661294,30.92737692914612
L32_ma3_mb5_den32,main,32,3,5,32,odd-odd,0.09664547129112154,False,W1,1,3,7,1.1141521566217192,0.9466038045154339,0.9838299550898981,1.0,3.0,7.0,1.1141241077873911,0.9466159100667175,0.9838388318777269,3.176952329851565e-05,0.9999682304767015,0.9699322208404545,0.037071605773558954,0.9907091754323596,30.900698623834995
L32_ma3_mb5_den32,main,32,3,5,32,odd-odd,0.09664547129112154,False,W2,1,2,4,1.0357433599835155,0.9824930717828857,0.996312115888583,1.0,2.0,4.0,1.0357384062738941,0.9824954542948188,0.996312189522785,1.4642645377097427e-05,0.999985357354623,0.9869090739454451,0.02764536489880979,0.9969561392357019,30.935810540703258
L32_ma3_mb5_den32,main,32,3,5,32,odd-odd,0.09664547129112154,False,W3,1,2,4,1.038919973520827,0.9809687965564003,0.9961836005840791,1.0,2.0,4.0,1.0389137616695192,0.9809717749005346,0.9961836844875522,1.3657860331660683e-05,0.9999863421396682,0.9908204842827459,0.027666161049529833,0.9969497496423596,30.935620930667866
L32_ma3_mb5_den32,main,32,3,5,32,odd-odd,0.09664547129112154,False,W4,1,2,3,1.0241114926979387,0.9881156864414927,0.9969351142626165,1.0,2.0,3.0,1.0241086066406506,0.9881170911098982,0.9969351472860057,2.6001067728585768e-05,0.9999739989322716,0.9911751532454152,0.0275827298071126,0.9969717906900597,30.937367098993395
L32_ma2_mb4_den32,main,32,2,4,32,even-even,0.12642207058751173,False,full,2,7,16,1.5351763948495971,0.7948436096487421,0.929699822215432,2.0,7.0,16.0,1.5351734829598218,0.7948444074565263,0.9297005315622062,1.8163795343380894e-06,0.9999981836204658,0.9767366985248956,0.038235346206789186,0.9933816357209694,30.883589164349694
L32_ma2_mb4_den32,main,32,2,4,32,even-even,0.12642207058751173,False,W1,1,4,8,1.1221666834093549,0.9433447298041738,0.9761032693046909,1.0,4.0,8.0,1.1221445480258054,0.943354134582677,0.9761111208446663,3.443857184853153e-05,0.9999655614281514,0.9557049978887586,0.0442179556835155,0.9891558367207778,30.858480329528096
L32_ma2_mb4_den32,main,32,2,4,32,even-even,0.12642207058751173,False,W2,1,2,5,1.0775826164434816,0.9629037731649749,0.9910108240375297,1.0,2.0,5.0,1.077573039030484,0.9629081732382554,0.9910112356762558,2.027818496470454e-05,0.9999797218150354,0.9760268918779914,0.03627981264906529,0.994777501503713,30.891717164900804
L32_ma2_mb4_den32,main,32,2,4,32,even-even,0.12642207058751173,False,W3,1,2,5,1.0920349912865295,0.9562610731207901,0.9917544622834535,1.0,2.0,5.0,1.0920240796896492,0.9562660311507881,0.9917547526062395,2.3444525544899026e-05,0.9999765554744551,0.9864644361444599,0.036237363549789556,0.9947912578473437,30.891472043270028
L32_ma2_mb4_den32,main,32,2,4,32,even-even,0.12642207058751173,False,W4,1,2,4,1.0647264886184593,0.9688170362172699,0.9929275834441013,1.0,2.0,4.0,1.0647173305665025,0.9688213068810996,0.9929277837378623,1.4614521729098723e-05,0.9999853854782709,0.9887388189719599,0.036207695465244265,0.9948007111995778,30.89267497184342
L32_ma2_mb6_den32,main,32,2,6,32,even-even,0.1029656443517537,False,full,2,5,11,1.272363228065167,0.882636796164496,0.9636750807734704,2.0,5.0,11.0,1.2723594602079098,0.882638143606287,0.963676163272597,2.110393155150871e-06,0.9999978896068448,0.9721270856615578,0.03186454780658607,0.9948135942602612,30.918351302105467
L32_ma2_mb6_den32,main,32,2,6,32,even-even,0.1029656443517537,False,W1,1,4,7,1.1302256858763708,0.939722289474009,0.9792584627828669,1.0,4.0,7.0,1.1301919481043992,0.9397365188454568,0.9792701709739108,4.570670044171883e-05,0.9999542932995583,0.960284703187372,0.039241800313410215,0.9895744415569245,30.889454518560942
L32_ma2_mb6_den32,main,32,2,6,32,even-even,0.1029656443517537,False,W2,1,2,3,1.0303823928706617,0.9850780923847565,0.9963488503916472,1.0,2.0,3.0,1.0303776838171022,0.9850803691994937,0.9963488979630231,9.0692865359239e-06,0.9999909307134639,0.9757281659819026,0.029429113170989115,0.9965545217185735,30.928261975767384
L32_ma2_mb6_den32,main,32,2,6,32,even-even,0.1029656443517537,False,W3,1,2,4,1.0379927185965308,0.9814188947330349,0.995778603382224,1.0,2.0,4.0,1.0379883893159634,0.9814209705188996,0.9957787281292644,2.826572307960364e-05,0.9999717342769204,0.9723233279231902,0.029389640061608817,0.9965608088634269,30.925760282577812
L32_ma2_mb6_den32,main,32,2,6,32,even-even,0.1029656443517537,False,W4,1,2,4,1.0269802080921469,0.9867265035621506,0.9963054436125143,1.0,2.0,4.0,1.0269753023280468,0.9867288832971555,0.9963054782142182,3.1449879699571797e-06,0.99999685501203,0.9801585848550826,0.029399774343878998,0.9965629599889047,30.929917822063707
L32_ma4_mb6_den32,main,32,4,6,32,even-even,0.08124562357133054,False,full,1,4,8,1.1372161826024898,0.9367669955693052,0.9775249966266882,1.0,4.0,8.0,1.137213657639662,0.9367680462125176,0.9775259325851219,2.357315640662855e-06,0.9999976426843593,0.9909968522661259,0.02565748845160151,0.996291169984123,30.945746654985125
L32_ma4_mb6_den32,main,32,4,6,32,even-even,0.08124562357133054,False,W1,1,3,7,1.1120672784879035,0.9474878315478054,0.9849087797131723,1.0,3.0,7.0,1.1120364883246243,0.9475011183576525,0.9849202044836759,3.8460798881246645e-05,0.9999615392011187,0.9804841995377396,0.03310616968015641,0.9915863918746274,30.91671447826122
L32_ma4_mb6_den32,main,32,4,6,32,even-even,0.08124562357133054,False,W2,1,1,3,1.0102838541106371,0.9948908113356237,0.9980960040589322,1.0,1.0,3.0,1.0102834598010144,0.9948910060604885,0.9980960209901041,5.251427301808956e-05,0.9999474857269819,0.9934933533581416,0.02316330496419776,0.99786167910982,30.956123870857702
L32_ma4_mb6_den32,main,32,4,6,32,even-even,0.08124562357133054,False,W3,1,1,3,1.0164338008505451,0.9918629994297531,0.9979300885223421,1.0,1.0,3.0,1.0164334463041267,0.9918631732253401,0.9979301319801812,6.206025623290927e-05,0.9999379397437672,0.994419841529907,0.02318312405546523,0.9978569948413168,30.955126624529115
L32_ma4_mb6_den32,main,32,4,6,32,even-even,0.08124562357133054,False,W4,1,2,3,1.0205985754212228,0.9898233368645438,0.9978228518133322,1.0,2.0,3.0,1.0205982472098845,0.9898234967754079,0.9978229228322145,6.277192609782823e-05,0.9999372280739022,0.9955847302696619,0.023179646381004518,0.9978581055265329,30.95501186119883
L32_ma1_mb2_den32,main,32,1,2,32,odd-even,0.24971601367807592,False,full,7,25,65,4.470890277025848,0.37976762608771436,0.6136138547451248,7.0,25.0,65.0,4.470881087867624,0.3797681203236625,0.6136145149600942,1.394455964590711e-06,0.9999986055440355,0.9770825334960339,0.07444227846050049,0.9782851459447615,30.555280395959542
L32_ma1_mb2_den32,main,32,1,2,32,odd-even,0.24971601367807592,False,W1,2,7,19,1.4604131939321048,0.8208113423956467,0.9168977180565772,2.0,7.0,19.0,1.460383171511587,0.8208198371469595,0.9169078150117733,2.521394153661924e-05,0.9999747860584635,0.9301538505393534,0.07692818898914494,0.9760995360012867,30.54889011504828
L32_ma1_mb2_den32,main,32,1,2,32,odd-even,0.24971601367807592,False,W2,3,7,18,1.7027814803118169,0.7503997979402643,0.892662805917392,3.0,7.0,18.0,1.702754605431654,0.7504068419374582,0.8926661610671203,2.538619540795795e-05,0.9999746138045921,0.9859492123392144,0.07339518843761007,0.979152343248727,30.561223082012397
L32_ma1_mb2_den32,main,32,1,2,32,odd-even,0.24971601367807592,False,W3,3,8,21,1.7616345213326305,0.7348301325065256,0.8909966817389063,3.0,8.0,21.0,1.7615904167630245,0.7348417850291435,0.8909991617529267,1.7482851127081306e-05,0.999982517148873,0.9945037720875864,0.0737288325823563,0.9789326583896705,30.555772189274407
L32_ma1_mb2_den32,main,32,1,2,32,odd-even,0.24971601367807592,False,W4,3,8,22,1.8118027767786973,0.7192181911165635,0.8989089096428416,3.0,8.0,22.0,1.8117555915829362,0.719230701270373,0.898911486256278,1.8764523422454477e-05,0.9999812354765776,0.9977021823461137,0.07371897307451535,0.9789545530605799,30.55523530257315
L32_ma2_mb3_den32,main,32,2,3,32,odd-even,0.14775198684827237,False,full,2,8,19,1.6742578859831139,0.7572813189974278,0.9018413804258235,2.0,8.0,19.0,1.674253137949871,0.7572824659823956,0.9018423895638084,2.1127948170866884e-06,0.9999978872051829,0.9900480059609231,0.044454103332510264,0.9913785658868881,30.843499558646492
L32_ma2_mb3_den32,main,32,2,3,32,odd-even,0.14775198684827237,False,W1,1,5,10,1.1798245859326937,0.9194904660595534,0.9576528774218299,1.0,5.0,10.0,1.1797813802670087,0.9195076535649567,0.9576666805549076,3.420459107128237e-05,0.9999657954089288,0.9732058267292837,0.05069141071667924,0.9868093815017773,30.816361697760414
L32_ma2_mb3_den32,main,32,2,3,32,odd-even,0.14775198684827237,False,W2,1,3,5,1.0829580581807823,0.9605524393220832,0.986261022772592,1.0,3.0,5.0,1.0829504362530116,0.9605559022658164,0.9862616035922962,3.1852899675766895e-05,0.9999681471003241,0.993256041025976,0.04238233946945193,0.9929013958778627,30.85438486210426
L32_ma2_mb3_den32,main,32,2,3,32,odd-even,0.14775198684827237,False,W3,1,3,5,1.1197177376696164,0.9439507525965134,0.9885824000361534,1.0,3.0,5.0,1.119718826364563,0.9439502485391995,0.98858286942324,5.858301820094753e-05,0.9999414169817991,0.9968198846645107,0.04240130422838663,0.9928895937260764,30.85049907126841
L32_ma2_mb3_den32,main,32,2,3,32,odd-even,0.14775198684827237,False,W4,1,3,5,1.0962821621620658,0.9544002129103569,0.9897979626280161,1.0,3.0,5.0,1.096278884141483,0.9544016825442881,0.9897983675969937,4.4933033309224294e-05,0.9999550669666907,0.9969057336763884,0.042342631019612935,0.9929126574991618,30.852738628479774
L32_ma3_mb6_den32,main,32,3,6,32,odd-even,0.08856304056447908,False,full,1,4,9,1.1933492785555453,0.9134131940310759,0.9720920225364833,1.0,4.0,9.0,1.1933469592144248,0.9134140852105577,0.972092983935797,2.5443558229908983e-06,0.999997455644177,0.983762993191803,0.027585838185045838,0.9959628937667413,30.938207965531152
L32_ma3_mb6_den32,main,32,3,6,32,odd-even,0.08856304056447908,False,W1,1,3,6,1.111167824408744,0.9478947363852134,0.9848341303232048,1.0,3.0,6.0,1.1111376513014901,0.9479077848488154,0.9848446534196145,3.518685230795258e-05,0.9999648131476919,0.9699762400523406,0.034470732623480015,0.991496621018527,30.91229581524526
L32_ma3_mb6_den32,main,32,3,6,32,odd-even,0.08856304056447908,False,W2,1,2,3,1.0269558649195332,0.9867292610726681,0.9973540752102643,1.0,2.0,3.0,1.02695721757621,0.9867286032337118,0.9973541558486969,8.343596865989932e-05,0.9999165640313401,0.9841339451301402,0.025314274383689984,0.9974468954330813,30.94621635161264
L32_ma3_mb6_den32,main,32,3,6,32,odd-even,0.08856304056447908,False,W3,1,2,3,1.023955152635691,0.9881883394728223,0.997403625363602,1.0,2.0,3.0,1.0239562689053916,0.9881877948589168,0.9974037181174514,8.330850586824686e-05,0.9999166914941318,0.9903120050042391,0.025290266610737563,0.9974502150726551,30.946209259723325
L32_ma3_mb6_den32,main,32,3,6,32,odd-even,0.08856304056447908,False,W4,1,1,3,1.0180228648909924,0.9910853194933417,0.9975737158859665,1.0,1.0,3.0,1.0180238857748032,0.9910848187881459,0.9975737888604232,8.879764994086217e-05,0.999911202350059,0.990624588556376,0.025270540501675973,0.9974563473086722,30.94810177507075
L40_ma1_mb3_den40,main,40,1,3,40,odd-odd,0.1981194329371147,False,full,4,14,34,2.6691408494010984,0.5582695523777816,0.7803876700076748,4.0,14.0,34.0,2.66912914065149,0.5582710105715382,0.7803891950645332,2.837224420186169e-06,0.9999971627755799,0.9922272403314946,0.059460334083724316,0.9852411372583789,38.653473115736894
L40_ma1_mb3_den40,main,40,1,3,40,odd-odd,0.1981194329371147,False,W1,2,6,14,1.3101869893702955,0.8707400922781768,0.9291624580882821,2.0,6.0,14.0,1.3101290201610185,0.8707598030393439,0.9291831258634462,4.3254517861258964e-05,0.9999567454821388,0.9737878990081166,0.06626693367650144,0.979382714249877,38.61806191185711
L40_ma1_mb3_den40,main,40,1,3,40,odd-odd,0.1981194329371147,False,W2,2,4,9,1.2611054170235572,0.8864442925133068,0.969246517706282,2.0,4.0,9.0,1.2611008499852825,0.8864459355036308,0.9692481343443328,5.990337025714801e-05,0.9999400966297428,0.99652853594336,0.05711225916281433,0.9872344211886959,38.6669795868107
L40_ma1_mb3_den40,main,40,1,3,40,odd-odd,0.1981194329371147,False,W3,2,4,10,1.2916907224805907,0.8748420882734189,0.9670763342368958,2.0,4.0,10.0,1.2916923913610445,0.8748412257260897,0.9670785504848001,6.74374720026388e-05,0.9999325625279971,0.999655002191729,0.05720894322952959,0.9871862197775619,38.66459208364608
L40_ma1_mb3_den40,main,40,1,3,40,odd-odd,0.1981194329371147,False,W4,2,4,10,1.3161629849226284,0.8657366557505153,0.9652238022551468,2.0,4.0,10.0,1.3161663179817933,0.8657351080521941,0.9652264438931845,6.687960303691722e-05,0.9999331203969631,0.9989304884154268,0.057256466209443205,0.9871588505318386,38.66425865225057
L40_ma1_mb5_den40,main,40,1,5,40,odd-odd,0.15588530927590608,False,full,3,8,19,1.798442559356424,0.7245471689958972,0.8897809861147696,3.0,8.0,19.0,1.7984364517648264,0.7245485087600919,0.8897822094401305,2.8612851606499805e-06,0.9999971387148392,0.9932145611612291,0.047271420309063616,0.9901807569979354,38.78258336263915
L40_ma1_mb5_den40,main,40,1,5,40,odd-odd,0.15588530927590608,False,W1,1,5,10,1.203163009103532,0.9098087463484779,0.964937662787551,1.0,5.0,10.0,1.2031162990734579,0.9098268157169569,0.9649526124073348,4.227006487503493e-05,0.9999577299351252,0.9797529065249384,0.05509824636086084,0.9843419512387686,38.743644267412805
L40_ma1_mb5_den40,main,40,1,5,40,odd-odd,0.15588530927590608,False,W2,1,3,5,1.1046204532458435,0.9506528309603292,0.9893997502467617,1.0,3.0,5.0,1.104616181510408,0.950654719735674,0.9894005326775397,7.352728984581596e-05,0.9999264727101541,0.9963532750178286,0.04461677565890301,0.9921449932394424,38.796785049204516
L40_ma1_mb5_den40,main,40,1,5,40,odd-odd,0.15588530927590608,False,W3,1,3,6,1.1240028165102574,0.9421506341122924,0.9864514421608866,1.0,3.0,6.0,1.1240063467192667,0.9421490172812399,0.9864528461973961,9.249233979318713e-05,0.9999075076602066,0.9984557263247406,0.044706533044003356,0.9921087329805347,38.79341551149066
L40_ma1_mb5_den40,main,40,1,5,40,odd-odd,0.15588530927590608,False,W4,1,3,6,1.1209753019759157,0.9434468842093513,0.9873595298392052,1.0,3.0,6.0,1.1209728172529374,0.9434479416860346,0.9873604830436509,7.488793579546762e-05,0.9999251120642045,0.9982911463367266,0.0446675161250404,0.9921251503557182,38.796479116078466
L40_ma3_mb5_den40,main,40,3,5,40,odd-odd,0.09227460434099743,False,full,1,5,11,1.2243969912240893,0.9014079011201014,0.9634551722988793,1.0,5.0,11.0,1.2243930935352358,0.9014093511661654,0.9634566085674824,3.7334163584096945e-06,0.9999962665836415,0.9875494598195317,0.029606462580777905,0.9951483450873154,38.91215190329063
L40_ma3_mb5_den40,main,40,3,5,40,odd-odd,0.09227460434099743,False,W1,1,4,8,1.1878274046550472,0.915549608653013,0.9734243217021211,1.0,4.0,8.0,1.1877823955828188,0.9155671848302369,0.973441751825938,6.122398666838596e-05,0.9999387760133316,0.9730863304557078,0.03948250270693683,0.9888660475093896,38.86628233016829
L40_ma3_mb5_den40,main,40,3,5,40,odd-odd,0.09227460434099743,False,W2,1,2,3,1.0204688935902266,0.9898896204232525,0.9973363141798126,1.0,2.0,3.0,1.0204674722235563,0.9898903144840832,0.997336392356386,7.528100183108845e-05,0.999924718998169,0.9903006929479332,0.02630052716701462,0.9972458696345443,38.92842838649688
