body_count,relation_count,trial_index,step,relation_index,relation_name,relation_real,relation_imag,relation_abs2,relation_phase_rad,closure_real_E,closure_imag_F,closure_target_error_abs,closure_complex_abs,hermitian_amplitude_sum
4,6,0,593,1,AC,-0.6610896803362,-0.2386238635469931,0.49398091370111297,-2.7951915799436713,1.000000000000016,-1.3600232051658168e-14,2.0989455570608732e-14,1.000000000000016,1.2450000000000205
4,6,0,593,2,AD,0.3645332789451222,-0.04362945898233868,0.13478804114957385,-0.11911917981187241,1.000000000000016,-1.3600232051658168e-14,2.0989455570608732e-14,1.000000000000016,1.2450000000000205
4,6,0,593,3,BC,-0.0794730238910678,0.10742932030396782,0.017857020387362747,2.207718236743253,1.000000000000016,-1.3600232051658168e-14,2.0989455570608732e-14,1.000000000000016,1.2450000000000205
4,6,0,593,4,BD,-0.18024949126796944,0.16106241777442748,0.058430981521706,2.4123510424801315,1.000000000000016,-1.3600232051658168e-14,2.0989455570608732e-14,1.000000000000016,1.2450000000000205
4,6,0,593,5,CD,-0.5920247925995685,0.16005534518091158,0.3761110685735428,2.8775523586113376,1.000000000000016,-1.3600232051658168e-14,2.0989455570608732e-14,1.000000000000016,1.2450000000000205
4,6,0,594,0,AB,-0.4307257633548934,0.018026012621181347,0.18584962034867464,3.099766737159545,1.000000000000016,-1.3655743202889425e-14,2.1025466837025725e-14,1.000000000000016,1.2450000000000205
4,6,0,594,1,AC,-0.6354628990661847,-0.24277518467869413,0.46275288638537404,-2.776660223191491,1.000000000000016,-1.3655743202889425e-14,2.1025466837025725e-14,1.000000000000016,1.2450000000000205
4,6,0,594,2,AD,0.3466158841067154,-0.03528877823513598,0.12138786898440855,-0.10145988063985018,1.000000000000016,-1.3655743202889425e-14,2.1025466837025725e-14,1.000000000000016,1.2450000000000205
4,6,0,594,3,BC,-0.10466288838508819,0.11203536551535262,0.023506243331268092,2.32218575012865,1.000000000000016,-1.3655743202889425e-14,2.1025466837025725e-14,1.000000000000016,1.2450000000000205
4,6,0,594,4,BD,-0.15700431705751877,0.154355863310197,0.04847608811293409,2.364700362305256,1.000000000000016,-1.3655743202889425e-14,2.1025466837025725e-14,1.000000000000016,1.2450000000000205
4,6,0,594,5,CD,-0.6143410891336143,0.16003849236819787,0.40302729283736116,2.8867522897507096,1.000000000000016,-1.3655743202889425e-14,2.1025466837025725e-14,1.000000000000016,1.2450000000000205
4,6,0,595,0,AB,-0.4550935458973164,0.011936890956372072,0.20725262488309712,3.115369133804296,1.0000000000000162,-1.3489209749195652e-14,2.1087881944447817e-14,1.0000000000000162,1.2450000000000208
4,6,0,595,1,AC,-0.6088926017015233,-0.24669009353088336,0.4316062026531259,-2.75665839174464,1.0000000000000162,-1.3489209749195652e-14,2.1087881944447817e-14,1.0000000000000162,1.2450000000000208
4,6,0,595,2,AD,0.3274567122503008,-0.02709440212560745,0.10796200502432043,-0.08255388386504713,1.0000000000000162,-1.3489209749195652e-14,2.1087881944447817e-14,1.0000000000000162,1.2450000000000208
4,6,0,595,3,BC,-0.13013827172224457,0.11631673181642718,0.030465551867307403,2.41221719958856,1.0000000000000162,-1.3489209749195652e-14,2.1087881944447817e-14,1.0000000000000162,1.2450000000000208
4,6,0,595,4,BD,-0.13202261535109924,0.1476091455690135,0.03921843081975853,2.300512623755985,1.0000000000000162,-1.3489209749195652e-14,2.1087881944447817e-14,1.0000000000000162,1.2450000000000208
4,6,0,595,5,CD,-0.6348589016049176,0.15952855482768274,0.4284951847524115,2.8954078550966345,1.0000000000000162,-1.3489209749195652e-14,2.1087881944447817e-14,1.0000000000000162,1.2450000000000208
4,6,0,596,0,AB,-0.47708808028266203,0.00531532963920833,0.22764128907696923,3.1304519230801544,1.0000000000000164,-1.3572476476042539e-14,2.1311962896566315e-14,1.0000000000000164,1.245000000000021
4,6,0,596,1,AC,-0.5814842585678196,-0.2503462994726397,0.4007972126218114,-2.73504755791778,1.0000000000000164,-1.3572476476042539e-14,2.1311962896566315e-14,1.0000000000000164,1.245000000000021
4,6,0,596,2,AD,0.307157053264823,-0.019073893031475227,0.09470926876570548,-0.06201854042379458,1.0000000000000164,-1.3572476476042539e-14,2.1311962896566315e-14,1.0000000000000164,1.245000000000021
4,6,0,596,3,BC,-0.1557739617982188,0.12025386928912557,0.038726520253319026,2.4841741754036146,1.0000000000000164,-1.3572476476042539e-14,2.1311962896566315e-14,1.0000000000000164,1.245000000000021
4,6,0,596,4,BD,-0.10538378274212602,0.14085388512736643,0.030945558620512962,2.2131303566989295,1.0000000000000164,-1.3572476476042539e-14,2.1311962896566315e-14,1.0000000000000164,1.245000000000021
4,6,0,596,5,CD,-0.6534877936735881,0.15853660202403932,0.4521801506617027,2.9035900615517383,1.0000000000000164,-1.3572476476042539e-14,2.1311962896566315e-14,1.0000000000000164,1.245000000000021
4,6,0,597,0,AB,-0.49662924887594256,-0.0018173246338253448,0.2466439135079076,-3.137933351351137,1.0000000000000164,-1.354472090042691e-14,2.1294297571940542e-14,1.0000000000000164,1.245000000000021
4,6,0,597,1,AC,-0.5533464495415945,-0.25372247703730816,0.37056738857423577,-2.7116730437302023,1.0000000000000164,-1.354472090042691e-14,2.1294297571940542e-14,1.0000000000000164,1.245000000000021
4,6,0,597,2,AD,0.2858229194469229,-0.011254068091414729,0.08182139532976836,-0.03935393867737514,1.0000000000000164,-1.354472090042691e-14,2.1294297571940542e-14,1.0000000000000164,1.245000000000021
4,6,0,597,3,BC,-0.1814437716531984,0.12382870222654425,0.048255389766848164,2.5427335500181254,1.0000000000000164,-1.354472090042691e-14,2.1294297571940542e-14,1.0000000000000164,1.245000000000021
4,6,0,597,4,BD,-0.07717461091459371,0.13412160695415967,0.023944526021785015,2.0929369810117864,1.0000000000000164,-1.354472090042691e-14,2.1294297571940542e-14,1.0000000000000164,1.245000000000021
4,6,0,597,5,CD,-0.6701452020405192,0.15707576191617778,0.4737673867994761,2.9113582420083284,1.0000000000000164,-1.354472090042691e-14,2.1294297571940542e-14,1.0000000000000164,1.245000000000021
4,6,0,598,0,AB,-0.5136475741772905,-0.009437478130832806,0.26392289645168504,-3.123221270484383,1.0000000000000164,-1.3516965324811281e-14,2.1276653787756237e-14,1.0000000000000164,1.245000000000021
4,6,0,598,1,AC,-0.524590402256722,-0.25679835870483225,0.3411404871733651,-2.6863628091974547,1.0000000000000164,-1.3516965324811281e-14,2.1276653787756237e-14,1.0000000000000164,1.245000000000021
4,6,0,598,2,AD,0.2635645855992245,-0.003660885819929321,0.0694796928670775,-0.013889007159689147,1.0000000000000164,-1.3516965324811281e-14,2.1276653787756237e-14,1.0000000000000164,1.245000000000021
4,6,0,598,3,BC,-0.20702108507047418,0.12702470588164136,0.058993005568074,2.5912451662124187,1.0000000000000164,-1.3516965324811281e-14,2.1276653787756237e-14,1.0000000000000164,1.245000000000021
4,6,0,598,4,BD,-0.047488923045573554,0.12744360448609737,0.018497070136437227,1.9274849031701105,1.0000000000000164,-1.3516965324811281e-14,2.1276653787756237e-14,1.0000000000000164,1.245000000000021
4,6,0,598,5,CD,-0.6847567897757993,0.1551611635020949,0.4929668478033821,2.918762394380798,1.0000000000000164,-1.3516965324811281e-14,2.1276653787756237e-14,1.0000000000000164,1.245000000000021
4,6,0,599,0,AB,-0.5280845129424737,-0.017519389797810536,0.27918018182857723,-3.1084294641644497,1.0000000000000164,-1.3683498778505054e-14,2.1382838530776045e-14,1.0000000000000164,1.2450000000000214
4,6,0,599,1,AC,-0.4953295191098535,-0.2595548231832986,0.31272003873931215,-2.65892649041345,1.0000000000000164,-1.3683498778505054e-14,2.1382838530776045e-14,1.0000000000000164,1.2450000000000214
4,6,0,599,2,AD,0.24049611093808723,0.003680663613025096,0.05785192666097701,0.015303267355646166,1.0000000000000164,-1.3683498778505054e-14,2.1382838530776045e-14,1.0000000000000164,1.2450000000000214
4,6,0,599,3,BC,-0.23237940410907335,0.1298269765683838,0.07085523129897571,2.6321056661303968,1.0000000000000164,-1.3683498778505054e-14,2.1382838530776045e-14,1.0000000000000164,1.2450000000000214
4,6,0,599,4,BD,-0.016427180008634724,0.12085080472733695,0.014874769246281014,1.705897728282469,1.0000000000000164,-1.3683498778505054e-14,2.1382838530776045e-14,1.0000000000000164,1.2450000000000214
4,6,0,599,5,CD,-0.6972567644815371,0.1528098707892801,0.5095178522258982,2.9258449719378214,1.0000000000000164,-1.3683498778505054e-14,2.1382838530776045e-14,1.0000000000000164,1.2450000000000214
4,6,0,600,0,AB,-0.5398927034398325,-0.02603528017298661,0.29216196704125685,-3.0934069182549004,1.0000000000000164,-1.3655743202889425e-14,2.1365087578457337e-14,1.0000000000000164,1.2450000000000214
4,6,0,600,1,AC,-0.4656788950891913,-0.26197397881124107,0.2854871989056827,-2.629154908730956,1.0000000000000164,-1.3655743202889425e-14,2.1365087578457337e-14,1.0000000000000164,1.2450000000000214
4,6,0,600,2,AD,0.21673484485989736,0.010746663968148907,0.047089483762888094,0.0495438084954971,1.0000000000000164,-1.3655743202889425e-14,2.1365087578457337e-14,1.0000000000000164,1.2450000000000214
4,6,0,600,3,BC,-0.2573928962241429,0.13222229481550027,0.08373383827292946,2.6670465498869618,1.0000000000000164,-1.3655743202889425e-14,2.1365087578457337e-14,1.0000000000000164,1.2450000000000214
4,6,0,600,4,BD,0.01590394193791207,0.11437363495136704,0.013334263741153048,1.4326297742531962,1.0000000000000164,-1.3655743202889425e-14,2.1365087578457337e-14,1.0000000000000164,1.2450000000000214
4,6,0,600,5,CD,-0.7075881599268725,0.15004080847360804,0.5231932482761111,2.932642267727522,1.0000000000000164,-1.3655743202889425e-14,2.1365087578457337e-14,1.0000000000000164,1.2450000000000214
4,6,0,601,0,AB,-0.5490361647857703,-0.034955449036100476,0.30266259365998294,-3.0780115355766444,1.0000000000000169,-1.3655743202889425e-14,2.1708480122017896e-14,1.0000000000000169,1.2450000000000216
4,6,0,601,1,AC,-0.435754828490231,-0.26403924172313686,0.25959899172227974,-2.5968203723867687,1.0000000000000169,-1.3655743202889425e-14,2.1708480122017896e-14,1.0000000000000169,1.2450000000000216
4,6,0,601,2,AD,0.19240091868407302,0.017514373936822585,0.03732486680487413,0.09078041378085862,1.0000000000000169,-1.3655743202889425e-14,2.1708480122017896e-14,1.0000000000000169,1.2450000000000216
4,6,0,601,3,BC,-0.2819369386305343,0.13419918130275016,0.09749785762668609,2.6973368242830924,1.0000000000000169,-1.3655743202889425e-14,2.1708480122017896e-14,1.0000000000000169,1.2450000000000216
4,6,0,601,4,BD,0.04939200017191642,0.10804189157619813,0.014112620016345544,1.1420074192862781,1.0000000000000169,-1.3655743202889425e-14,2.1708480122017896e-14,1.0000000000000169,1.2450000000000216
4,6,0,601,5,CD,-0.7157030799493499,0.14687467964515766,0.5338030701698533,2.939185494532956,1.0000000000000169,-1.3655743202889425e-14,2.1708480122017896e-14,1.0000000000000169,1.2450000000000216
4,6,0,602,0,AB,-0.555490447506144,-0.04424840128912508,0.3105275582872195,-3.062104034879058,1.000000000000017,-1.3711254354120683e-14,2.1916221507238756e-14,1.000000000000017,1.2450000000000219
4,6,0,602,1,AC,-0.4056743266125105,-0.2657354084429465,0.23518696657285346,-2.5616782225762282,1.000000000000017,-1.3711254354120683e-14,2.1916221507238756e-14,1.000000000000017,1.2450000000000219
4,6,0,602,2,AD,0.16761672555098456,0.023962323122859897,0.028669559613878428,0.1419968945483239,1.000000000000017,-1.3711254354120683e-14,2.1916221507238756e-14,1.000000000000017,1.2450000000000219
4,6,0,602,3,BC,-0.3058886575768151,0.1357479453405273,0.11199537549832082,2.7239214574311053,1.000000000000017,-1.3711254354120683e-14,2.1916221507238756e-14,1.000000000000017,1.2450000000000219
4,6,0,602,4,BD,0.0839192595170028,0.10188461177463784,0.01742291623435074,0.8817883972568279,1.000000000000017,-1.3711254354120683e-14,2.1916221507238756e-14,1.000000000000017,1.2450000000000219
4,6,0,602,5,CD,-0.7215629035783834,0.1433338758735408,0.541197623793399,2.9455016332891453,1.000000000000017,-1.3711254354120683e-14,2.1916221507238756e-14,1.000000000000017,1.2450000000000219
4,6,0,603,0,AB,-0.559242734679777,-0.053880980529684305,0.31565559635495566,-3.045542797488043,1.0000000000000173,-1.3683498778505054e-14,2.2072664044732778e-14,1.0000000000000173,1.2450000000000223
4,6,0,603,1,AC,-0.37555460855285544,-0.2670487225944021,0.21235628424459038,-2.5234702372705757,1.0000000000000173,-1.3683498778505054e-14,2.2072664044732778e-14,1.0000000000000173,1.2450000000000223
4,6,0,603,2,AD,0.1425063907036929,0.030070402595288474,0.021212300503636303,0.20796020500373769,1.0000000000000173,-1.3683498778505054e-14,2.2072664044732778e-14,1.0000000000000173,1.2450000000000223
4,6,0,603,3,BC,-0.32912746021869893,0.13686072568555094,0.12705574330518685,2.747515541537002,1.0000000000000173,-1.3683498778505054e-14,2.2072664044732778e-14,1.0000000000000173,1.2450000000000223
4,6,0,603,4,BD,0.11936318881428713,0.09592994836970171,0.0234501258381288,0.6769815366565143,1.0000000000000173,-1.3683498778505054e-14,2.2072664044732778e-14,1.0000000000000173,1.2450000000000223
4,6,0,603,5,CD,-0.7251384505025891,0.13944238005795925,0.5452699497535242,2.951614102914204,1.0000000000000173,-1.3683498778505054e-14,2.2072664044732778e-14,1.0000000000000173,1.2450000000000223
4,6,0,604,0,AB,-0.5602918932319411,-0.06381850974547702,0.3179998078075664,-3.028179178833786,1.0000000000000173,-1.3683498778505054e-14,2.2072664044732778e-14,1.0000000000000173,1.2450000000000223
4,6,0,604,1,AC,-0.34551260722300464,-0.2679669354419344,0.1911852402401801,-2.481930688263084,1.0000000000000173,-1.3683498778505054e-14,2.2072664044732778e-14,1.0000000000000173,1.2450000000000223
4,6,0,604,2,AD,0.11719523442356393,0.03581994962469773,0.015017791762709985,0.2966261481076526,1.0000000000000173,-1.3683498778505054e-14,2.2072664044732778e-14,1.0000000000000173,1.2450000000000223
4,6,0,604,3,BC,-0.35153555681254756,0.1375315235182155,0.14249216766474931,2.7686687485777393,1.0000000000000173,-1.3683498778505054e-14,2.2072664044732778e-14,1.0000000000000173,1.2450000000000223
4,6,0,604,4,BD,0.1555969781320843,0.09020504855113357,0.03234737038794869,0.5253856424545108,1.0000000000000173,-1.3683498778505054e-14,2.2072664044732778e-14,1.0000000000000173,1.2450000000000223
4,6,0,604,5,CD,-0.7264101061725466,0.13522566245819412,0.545957622136868,2.957543290262864,1.0000000000000173,-1.3683498778505054e-14,2.2072664044732778e-14,1.0000000000000173,1.2450000000000223
4,6,0,605,0,AB,-0.558648475159128,-0.07402493852752547,0.31756781032162273,-3.0098529238157448,1.0000000000000178,-1.3739009929736312e-14,2.2456730749104993e-14,1.0000000000000178,1.2450000000000228
4,6,0,605,1,AC,-0.3156644727227828,-0.26847936000254075,0.17172522608672638,-2.4367960214552786,1.0000000000000178,-1.3739009929736312e-14,2.2456730749104993e-14,1.0000000000000178,1.2450000000000228
4,6,0,605,2,AD,0.09180922992125004,0.041193826240595435,0.010125866019073324,0.42176347714805473,1.0000000000000178,-1.3739009929736312e-14,2.2456730749104993e-14,1.0000000000000178,1.2450000000000228
4,6,0,605,3,BC,-0.37299847099102057,0.13775622744073926,0.15810463756034387,2.787809964992029,1.0000000000000178,-1.3739009929736312e-14,2.2456730749104993e-14,1.0000000000000178,1.2450000000000228
4,6,0,605,4,BD,0.19249007440109067,0.08473593693263731,0.04423260775078931,0.4146822826624027,1.0000000000000178,-1.3739009929736312e-14,2.2456730749104993e-14,1.0000000000000178,1.2450000000000228
4,6,0,605,5,CD,-0.7253679060033876,0.13071057035193379,0.5432438522614672,2.963306968560088,1.0000000000000178,-1.3739009929736312e-14,2.2456730749104993e-14,1.0000000000000178,1.2450000000000228
4,6,0,606,0,AB,-0.5543346686808523,-0.08446299617215033,0.31442092262388693,-2.9903873903022085,1.0000000000000178,-1.379452108096757e-14,2.249073529126301e-14,1.0000000000000178,1.245000000000023
4,6,0,606,1,AC,-0.28612507919414265,-0.268576918496421,0.15400112209288758,-2.3878192369300426,1.0000000000000178,-1.379452108096757e-14,2.249073529126301e-14,1.0000000000000178,1.245000000000023
4,6,0,606,2,AD,0.0664744585061094,0.04617649127366774,0.006551121980027574,0.6071264164627064,1.0000000000000178,-1.379452108096757e-14,2.249073529126301e-14,1.0000000000000178,1.245000000000023
4,6,0,606,3,BC,-0.39340553593395644,0.13753263038942043,0.17368314012531644,2.8052786315818454,1.0000000000000178,-1.379452108096757e-14,2.249073529126301e-14,1.0000000000000178,1.245000000000023
4,6,0,606,4,BD,0.22990873318359342,0.07954740345082535,0.05918581498985313,0.3331029548301821,1.0000000000000178,-1.379452108096757e-14,2.249073529126301e-14,1.0000000000000178,1.245000000000023
4,6,0,606,5,CD,-0.7220115783167241,0.1259252117911433,0.5371578781880514,2.968920624975534,1.0000000000000178,-1.379452108096757e-14,2.249073529126301e-14,1.0000000000000178,1.245000000000023
4,6,0,607,0,AB,-0.5473841995286524,-0.09509435001635844,0.30867239729865725,-2.9695843146770535,1.0000000000000182,-1.3877787807814457e-14,2.289348793560854e-14,1.0000000000000182,1.2450000000000236
4,6,0,607,1,AC,-0.25700753726645587,-0.26825218293272474,0.13801210785994072,-2.3347899774821617,1.0000000000000182,-1.3877787807814457e-14,2.289348793560854e-14,1.0000000000000182,1.2450000000000236
4,6,0,607,2,AD,0.04131656436876249,0.05075406557473049,0.004283033663602136,0.887544257978798,1.0000000000000182,-1.3877787807814457e-14,2.289348793560854e-14,1.0000000000000182,1.2450000000000236
4,6,0,607,3,BC,-0.4126503743079393,0.13686043838893766,0.18901111101249463,2.821347074592867,1.0000000000000182,-1.3877787807814457e-14,2.289348793560854e-14,1.0000000000000182,1.2450000000000236
4,6,0,607,4,BD,0.2677165842161396,0.07466289658614596,0.07724671759099087,0.27197708842353135,1.0000000000000182,-1.3877787807814457e-14,2.289348793560854e-14,1.0000000000000182,1.2450000000000236
4,6,0,607,5,CD,-0.7163505458381049,0.12089883395544856,0.527774632574338,2.9743977120977294,1.0000000000000182,-1.3877787807814457e-14,2.289348793560854e-14,1.0000000000000182,1.2450000000000236
4,6,0,608,0,AB,-0.5378421827959879,-0.10587976832891725,0.3004847389361381,-2.9472178599436414,1.0000000000000184,-1.3877787807814457e-14,2.3070477193654784e-14,1.0000000000000184,1.2450000000000236
4,6,0,608,1,AC,-0.22842271417945229,-0.26749940865614474,0.12373286998449487,-2.2775609319903145,1.0000000000000184,-1.3877787807814457e-14,2.3070477193654784e-14,1.0000000000000184,1.2450000000000236
4,6,0,608,2,AD,0.016460211313117524,0.054914390131371976,0.0032865287999730066,1.2795752073011293,1.0000000000000184,-1.3877787807814457e-14,2.3070477193654784e-14,1.0000000000000184,1.2450000000000236
4,6,0,608,3,BC,-0.4306313599174858,0.13574127111156614,0.20386906082736686,2.8362366563601324,1.0000000000000184,-1.3877787807814457e-14,2.3070477193654784e-14,1.0000000000000184,1.2450000000000236
4,6,0,608,4,BD,0.30577520830608423,0.07010442236325282,0.09841310804951457,0.22537290477009586,1.0000000000000184,-1.3877787807814457e-14,2.3070477193654784e-14,1.0000000000000184,1.2450000000000236
4,6,0,608,5,CD,-0.7084038857436311,0.11566169662364793,0.5152136934025363,2.9797498333411516,1.0000000000000184,-1.3877787807814457e-14,2.3070477193654784e-14,1.0000000000000184,1.2450000000000236
4,6,0,609,0,AB,-0.5257649259844536,-0.1167792870598823,0.2900661592816523,-2.923027679997413,1.0000000000000187,-1.3988810110276972e-14,2.3314683517128287e-14,1.0000000000000187,1.2450000000000239
4,6,0,609,1,AC,-0.20047876363729183,-0.2663145607102283,0.11111517991581898,-2.2160802273417333,1.0000000000000187,-1.3988810110276972e-14,2.3314683517128287e-14,1.0000000000000187,1.2450000000000239
4,6,0,609,2,AD,-0.007971456234176482,0.05864707683369479,0.0035030237356306914,1.7058909142057788,1.0000000000000187,-1.3988810110276972e-14,2.3314683517128287e-14,1.0000000000000187,1.2450000000000239
4,6,0,609,3,BC,-0.4472520590890734,0.13417865423927539,0.21803831561287904,2.850129630440484,1.0000000000000187,-1.3988810110276972e-14,2.3314683517128287e-14,1.0000000000000187,1.2450000000000239
4,6,0,609,4,BD,0.3439447231137865,0.06589244956352194,0.12263978746730053,0.18928510540913052,1.0000000000000187,-1.3988810110276972e-14,2.3314683517128287e-14,1.0000000000000187,1.2450000000000239
4,6,0,609,5,CD,-0.6982002484268518,0.11024494130537152,0.4996375339867423,2.9849868682955685,1.0000000000000187,-1.3988810110276972e-14,2.3314683517128287e-14,1.0000000000000187,1.2450000000000239
4,6,0,610,0,AB,-0.5112196840907167,-0.12775237973481973,0.27766623592972184,-2.896710723474449,1.0000000000000189,-1.404432126150823e-14,2.3525793551128415e-14,1.0000000000000189,1.2450000000000243
4,6,0,610,1,AC,-0.1732806674055463,-0.2646953329040321,0.1000898089576879,-2.1504278586979697,1.0000000000000189,-1.404432126150823e-14,2.3525793551128415e-14,1.0000000000000189,1.2450000000000243
4,6,0,610,2,AD,-0.03185734562723298,0.061943551672035926,0.0048518940641591665,2.0458155336249595,1.0000000000000189,-1.404432126150823e-14,2.3525793551128415e-14,1.0000000000000189,1.2450000000000243
4,6,0,610,3,BC,-0.4624216498959943,0.13217800366177693,0.23130480694454628,2.863177973029973,1.0000000000000189,-1.404432126150823e-14,2.3525793551128415e-14,1.0000000000000189,1.2450000000000243
4,6,0,610,4,BD,0.3820843753141378,0.062045821555809955,0.14983815383173033,0.16098253926179706,1.0000000000000189,-1.404432126150823e-14,2.3525793551128415e-14,1.0000000000000189,1.2450000000000243
4,6,0,610,5,CD,-0.6857777353338007,0.1046804565934944,0.48124910027217893,2.9901170403041184,1.0000000000000189,-1.404432126150823e-14,2.3525793551128415e-14,1.0000000000000189,1.2450000000000243
4,6,0,611,0,AB,-0.49428436778397206,-0.1387581297664997,0.2635708548118977,-2.867911502385128,1.0000000000000193,-1.4155343563970746e-14,2.3948992951482593e-14,1.0000000000000193,1.2450000000000245
4,6,0,611,1,AC,-0.14692979061254796,-0.26264115949998473,0.09056874203294359,-2.080851916771137,1.0000000000000193,-1.4155343563970746e-14,2.3948992951482593e-14,1.0000000000000193,1.2450000000000245
4,6,0,611,2,AD,-0.05507893953600426,0.06479709018194563,0.0072323524764580085,2.275303049654856,1.0000000000000193,-1.4155343563970746e-14,2.3948992951482593e-14,1.0000000000000193,1.2450000000000245
4,6,0,611,3,BC,-0.47605531742688295,0.1297466015785516,0.2434628458715937,2.8755100606447987,1.0000000000000193,-1.4155343563970746e-14,2.3948992951482593e-14,1.0000000000000193,1.2450000000000245
4,6,0,611,4,BD,0.4200531366037564,0.05858167512319746,0.1798764502308939,0.13856876910461507,1.0000000000000193,-1.4155343563970746e-14,2.3948992951482593e-14,1.0000000000000193,1.2450000000000245
4,6,0,611,5,CD,-0.671183736389298,0.09900074031409599,0.46028875457623764,2.99514692474784,1.0000000000000193,-1.4155343563970746e-14,2.3948992951482593e-14,1.0000000000000193,1.2450000000000245
4,6,0,612,0,AB,-0.47504720592458627,-0.14975540444648322,0.24809652901768606,-2.836210591672937,1.0000000000000195,-1.416922135177856e-14,2.4136601083057806e-14,1.0000000000000195,1.245000000000025
4,6,0,612,1,AC,-0.12152345265784105,-0.2601532194724152,0.08244764714774519,-2.0077978328172104,1.0000000000000195,-1.416922135177856e-14,2.4136601083057806e-14,1.0000000000000195,1.245000000000025
4,6,0,612,2,AD,-0.07752080836955023,0.06720284498489794,0.010525698104332753,2.4273683076567605,1.0000000000000195,-1.416922135177856e-14,2.4136601083057806e-14,1.0000000000000195,1.245000000000025
4,6,0,612,3,BC,-0.4880746234033266,0.12689356460755588,0.25431881474911106,2.887235797967948,1.0000000000000195,-1.416922135177856e-14,2.4136601083057806e-14,1.0000000000000195,1.245000000000025
4,6,0,612,4,BD,0.45771030100367877,0.05551536663349366,0.21258067557732946,0.12069973909730196,1.0000000000000195,-1.416922135177856e-14,2.4136601083057806e-14,1.0000000000000195,1.245000000000025
4,6,0,612,5,CD,-0.6544747277106563,0.0932387590644736,0.4370306354038207,3.000081392184343,1.0000000000000195,-1.416922135177856e-14,2.4136601083057806e-14,1.0000000000000195,1.245000000000025
4,6,0,613,0,AB,-0.4536063638701334,-0.16070302987183002,0.2315841971534702,-2.8011112559647806,1.0000000000000195,-1.416922135177856e-14,2.4136601083057806e-14,1.0000000000000195,1.2450000000000254
4,6,0,613,1,AC,-0.09715451556360402,-0.2572344333180101,0.07560855357883638,-1.9319220485479445,1.0000000000000195,-1.416922135177856e-14,2.4136601083057806e-14,1.0000000000000195,1.2450000000000254
4,6,0,613,2,AD,-0.09907110939172883,0.0691578653070469,0.014597895049935541,2.53216794399567,1.0000000000000195,-1.416922135177856e-14,2.4136601083057806e-14,1.0000000000000195,1.2450000000000254
4,6,0,613,3,BC,-0.4984078485617859,0.1236298040375355,0.26369471195434757,2.8984506216931223,1.0000000000000195,-1.416922135177856e-14,2.4136601083057806e-14,1.0000000000000195,1.2450000000000254
4,6,0,613,4,BD,0.494916080901796,0.05286040586982111,0.24773614964391527,0.10640342370014139,1.0000000000000195,-1.416922135177856e-14,2.4136601083057806e-14,1.0000000000000195,1.2450000000000254
4,6,0,613,5,CD,-0.6357160304749684,0.08742780574090504,0.41177849261952043,3.004923475074626,1.0000000000000195,-1.416922135177856e-14,2.4136601083057806e-14,1.0000000000000195,1.2450000000000254
4,6,0,614,0,AB,-0.430069519204358,-0.17155996605815083,0.2143926133025415,-2.7620244107845013,1.00000000000002,-1.4224732503009818e-14,2.452965242416454e-14,1.00000000000002,1.2450000000000259
4,6,0,614,1,AC,-0.0739109915301839,-0.25388945243135475,0.06992268872486805,-1.8540818124232166,1.00000000000002,-1.4224732503009818e-14,2.452965242416454e-14,1.00000000000002,1.2450000000000259
4,6,0,614,2,AD,-0.1196220703905497,0.0706611083926872,0.019302431963804722,2.608037275373774,1.00000000000002,-1.4224732503009818e-14,2.452965242416454e-14,1.00000000000002,1.2450000000000259
4,6,0,614,3,BC,-0.5069903063316579,0.11996797839451899,0.27143148655433613,2.909238685892813,1.00000000000002,-1.4224732503009818e-14,2.452965242416454e-14,1.00000000000002,1.2450000000000259
4,6,0,614,4,BD,0.5315321992846445,0.05062839780478798,0.2850897135406509,0.09496342171687716,1.00000000000002,-1.4224732503009818e-14,2.452965242416454e-14,1.00000000000002,1.2450000000000259
4,6,0,614,5,CD,-0.6149815319724807,0.08160135566646601,0.38486106591382446,3.0096741395284408,1.00000000000002,-1.4224732503009818e-14,2.452965242416454e-14,1.00000000000002,1.2450000000000259
4,6,0,615,0,AB,-0.4045533967069302,-0.18228548148942678,0.196891447548947,-2.718252780547416,1.0000000000000202,-1.4280243654241076e-14,2.4742881422399907e-14,1.0000000000000202,1.2450000000000259
4,6,0,615,1,AC,-0.05187567137461221,-0.2501246410905426,0.06525342136123953,-1.775296353495106,1.0000000000000202,-1.4280243654241076e-14,2.4742881422399907e-14,1.0000000000000202,1.2450000000000259
4,6,0,615,2,AD,-0.13907045582860458,0.07171344276378012,0.024483409557409828,2.6654935644166655,1.0000000000000202,-1.4280243654241076e-14,2.4742881422399907e-14,1.0000000000000202,1.2450000000000259
4,6,0,615,3,BC,-0.513764626464205,0.11592243852597542,0.2773921031597125,2.919675452633435,1.0000000000000202,-1.4280243654241076e-14,2.4742881422399907e-14,1.0000000000000202,1.2450000000000259
4,6,0,615,4,BD,0.5674224756244398,0.048828992567729386,0.3243525363589474,0.08584255352319166,1.0000000000000202,-1.4280243654241076e-14,2.4742881422399907e-14,1.0000000000000202,1.2450000000000259
4,6,0,615,5,CD,-0.592353370040463,0.07579292193520465,0.35662708201376964,3.0143319330647405,1.0000000000000202,-1.4280243654241076e-14,2.4742881422399907e-14,1.0000000000000202,1.2450000000000259
