stage,model,delta_f,T,R,channel,N_A,N_B,hair_enabled,norm,p_chi,p_target,p_abs_error,d_q,L,chi_peak,chi_peak_abs_error,chi_peak_contrast,chi_center_cell_mass,chi_effective_cell_count,N_eff,N_eff_2,P_m_A,P_m_B,name_hair_total,name_readout_l1_error,name_readout_ok,expected_origin_A,expected_origin_B,readout_enabled,control_family,compressed_q_A,compressed_q_B,compressed_q_channel,acceleration_base_ok,collision_index
stage2_observation_stop_control,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,minus_out,15,15,False,1.0,-0.9999999999999989,-1.0,1.1102230246251565e-15,1.1102230246240474e-15,0.0013046264648437513,-3.141592653589793,3.141592653589793,16.000000000000018,0.4520643858700185,70.06040429659706,8.000000000000004,9.273618495495707,0.0,0.0,0.0,nan,False,1.0,3.749399456654644e-33,True,scattering_matrix,-1.0,1.0,-1.0,True,
stage2_observation_stop_control,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,plus_out,15,15,False,1.0,0.9999999999999992,1.0,7.771561172376096e-16,7.77156117236833e-16,0.0013046264648437513,-3.141592653589793,3.141592653589793,16.000000000000018,0.4520643858700185,70.06040429659706,8.000000000000004,9.273618495495707,0.0,0.0,0.0,nan,False,3.749399456654644e-33,1.0,True,scattering_matrix,-1.0,1.0,1.0,True,
stage2_observation_stop_control,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,minus_out,3,3,False,1.000000000000001,-0.9999999999999968,-1.0,3.219646771412954e-15,3.219646771409745e-15,0.0003356933593750001,-3.141592653589793,3.141592653589793,4.000000000000001,0.4622065917518935,234.61617627469866,2.0,2.4494897427831783,0.0,0.0,0.0,nan,False,1.0,3.749399456654644e-33,True,scattering_matrix,-1.0,1.0,-1.0,True,
stage2_observation_stop_control,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,plus_out,3,3,False,1.000000000000001,0.9999999999999989,1.0,1.1102230246251565e-15,1.1102230246240474e-15,0.0003356933593750001,-3.141592653589793,3.141592653589793,4.000000000000001,0.4622065917518935,234.61617627469866,2.0000000000000004,2.4494897427831783,0.0,0.0,0.0,nan,False,3.749399456654644e-33,1.0,True,scattering_matrix,-1.0,1.0,1.0,True,
stage2_observation_stop_control,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,minus_out,1,1,False,0.9999999999999996,-0.9999999999999991,-1.0,8.881784197001252e-16,8.881784196992378e-16,0.00018310546875000065,-3.141592653589793,3.141592653589793,2.0000000000000036,0.5000000000000009,376.70849377789364,1.0000000000000002,1.4142135623730951,0.0,0.0,0.0,nan,False,1.0,3.749399456654644e-33,True,scattering_matrix,-1.0,1.0,-1.0,True,
stage2_observation_stop_control,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,plus_out,1,1,False,0.9999999999999996,1.0000000000000002,1.0,2.220446049250313e-16,2.220446049248092e-16,0.00018310546875000065,-3.141592653589793,3.141592653589793,2.0000000000000036,0.5000000000000009,376.70849377789364,1.0000000000000002,1.4142135623730951,0.0,0.0,0.0,nan,False,3.749399456654644e-33,1.0,True,scattering_matrix,-1.0,1.0,1.0,True,
stage2_observation_stop_control,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,minus_out,63,63,False,1.0000000000000009,-1.0000000000000075,-1.0,7.549516567451064e-15,7.549516567443457e-15,0.0052089691162109705,-3.141592653589793,3.141592653589793,64.00000000000033,0.4515200651342764,18.229245755630703,31.999999999999957,36.959437225152634,0.0,0.0,0.0,nan,False,1.0,3.749399456654644e-33,False,scattering_matrix,-1.0,1.0,-1.0,True,
stage2_observation_stop_control,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,plus_out,63,63,False,1.0000000000000009,1.000000000000004,1.0,3.9968028886505635e-15,3.996802888646551e-15,0.0052089691162109705,-3.141592653589793,3.141592653589793,64.00000000000033,0.4515200651342764,18.229245755630703,31.999999999999964,36.95943722515264,0.0,0.0,0.0,nan,False,3.749399456654644e-33,1.0,False,scattering_matrix,-1.0,1.0,1.0,True,
stage2_observation_stop_control,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,minus_out,15,15,False,1.0,-0.9999999999999989,-1.0,1.1102230246251565e-15,1.1102230246240474e-15,0.0013046264648437513,-3.141592653589793,3.141592653589793,16.000000000000018,0.4520643858700185,70.06040429659706,8.000000000000004,9.273618495495707,0.0,0.0,0.0,nan,False,1.0,3.749399456654644e-33,False,scattering_matrix,-1.0,1.0,-1.0,True,
stage2_observation_stop_control,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,plus_out,15,15,False,1.0,0.9999999999999992,1.0,7.771561172376096e-16,7.77156117236833e-16,0.0013046264648437513,-3.141592653589793,3.141592653589793,16.000000000000018,0.4520643858700185,70.06040429659706,8.000000000000004,9.273618495495707,0.0,0.0,0.0,nan,False,3.749399456654644e-33,1.0,False,scattering_matrix,-1.0,1.0,1.0,True,
stage2_observation_stop_control,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,minus_out,3,3,False,1.000000000000001,-0.9999999999999968,-1.0,3.219646771412954e-15,3.219646771409745e-15,0.0003356933593750001,-3.141592653589793,3.141592653589793,4.000000000000001,0.4622065917518935,234.61617627469866,2.0,2.4494897427831783,0.0,0.0,0.0,nan,False,1.0,3.749399456654644e-33,False,scattering_matrix,-1.0,1.0,-1.0,True,
stage2_observation_stop_control,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,plus_out,3,3,False,1.000000000000001,0.9999999999999989,1.0,1.1102230246251565e-15,1.1102230246240474e-15,0.0003356933593750001,-3.141592653589793,3.141592653589793,4.000000000000001,0.4622065917518935,234.61617627469866,2.0000000000000004,2.4494897427831783,0.0,0.0,0.0,nan,False,3.749399456654644e-33,1.0,False,scattering_matrix,-1.0,1.0,1.0,True,
stage2_observation_stop_control,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,minus_out,1,1,False,0.9999999999999996,-0.9999999999999991,-1.0,8.881784197001252e-16,8.881784196992378e-16,0.00018310546875000065,-3.141592653589793,3.141592653589793,2.0000000000000036,0.5000000000000009,376.70849377789364,1.0000000000000002,1.4142135623730951,0.0,0.0,0.0,nan,False,1.0,3.749399456654644e-33,False,scattering_matrix,-1.0,1.0,-1.0,True,
stage2_observation_stop_control,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,plus_out,1,1,False,0.9999999999999996,1.0000000000000002,1.0,2.220446049250313e-16,2.220446049248092e-16,0.00018310546875000065,-3.141592653589793,3.141592653589793,2.0000000000000036,0.5000000000000009,376.70849377789364,1.0000000000000002,1.4142135623730951,0.0,0.0,0.0,nan,False,3.749399456654644e-33,1.0,False,scattering_matrix,-1.0,1.0,1.0,True,
stage4_one_side_high_harmonic,bosonic_scattering_transmission,0.0,1.0,0.0,minus_out,3,63,True,0.9999999999999999,-0.9999999999999889,nan,nan,1.999999999998011,0.005208969116210969,-3.141592653589793,3.141592653589793,64.00000000000033,0.4515200651342762,18.229245755630696,31.99999999999997,36.95943722515264,9.755936465671061e-33,1.0,1.0,9.755936465671061e-33,True,0.0,1.0,True,scattering_matrix,1.0,-1.0,1.0,True,
stage4_one_side_high_harmonic,bosonic_scattering_transmission,0.0,1.0,0.0,plus_out,3,63,True,1.0000000000000002,0.999999999999999,nan,nan,1.9999999999980012,0.00033569335937500043,0.0,0.0,4.000000000000004,0.0699607456126207,234.61617627469948,2.0,2.449489742783178,1.0,2.5198316733617414e-33,1.0,2.5198316733617414e-33,True,1.0,0.0,True,scattering_matrix,1.0,-1.0,-1.0,True,
stage4_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,minus_out,3,63,True,1.0000000000000013,-1.000000000000003,nan,nan,0.9999999999990001,0.0018649101257324266,-3.141592653589793,3.141592653589793,34.00000000000013,0.26074040537344817,98.77555234616288,16.999999999999993,26.19160170741759,0.49999999999999967,0.5000000000000004,1.0,5.551115123125783e-16,True,0.4999999999999999,0.5000000000000001,True,scattering_matrix,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,
stage4_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,plus_out,3,63,True,1.000000000000001,1.0000000000000024,nan,nan,0.9999999999990001,0.0018649101257324262,0.0,0.0,34.000000000000114,0.2607404053734481,98.77555234616305,16.99999999999999,26.191601707417583,0.49999999999999967,0.5000000000000002,0.9999999999999999,7.771561172376096e-16,True,0.5000000000000001,0.4999999999999999,True,scattering_matrix,2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,True,
stage4_one_side_high_harmonic,partial_scattering_R055,1.6709637479564565,0.44999999999999973,0.55,minus_out,3,63,True,1.0000000000000009,-1.0000000000000013,nan,nan,0.8999999999990997,0.0016303205490112347,0.0,0.0,31.000000000000107,0.24166243939736537,111.63605989800463,15.499999999999993,24.859605789312102,0.5499999999999998,0.4500000000000002,1.0,6.661338147750939e-16,True,0.55,0.44999999999999973,True,scattering_matrix,-0.10000000000000031,0.10000000000000031,-0.10000000000000031,True,
stage4_one_side_high_harmonic,partial_scattering_R055,1.6709637479564565,0.44999999999999973,0.55,plus_out,3,63,True,1.000000000000001,0.9999999999999993,nan,nan,0.8999999999990995,0.0021176481246948297,-3.141592653589793,3.141592653589793,37.000000000000135,0.2798183713495309,86.80759425530255,18.5,27.459060435491963,0.4499999999999993,0.5500000000000008,1.0,1.2212453270876722e-15,True,0.44999999999999973,0.55,True,scattering_matrix,-0.10000000000000031,0.10000000000000031,0.10000000000000031,True,
stage4_one_side_high_harmonic,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,minus_out,3,63,True,1.0000000000000004,-0.9999999999999987,nan,nan,1.3322676295488572e-15,0.0003356933593750003,-3.141592653589793,3.141592653589793,4.000000000000002,0.06996074561262067,234.6161762746991,2.0,2.449489742783178,1.0,5.827529346199347e-33,1.0,2.078129889544703e-33,True,1.0,3.749399456654644e-33,True,scattering_matrix,-1.0,1.0,-1.0,True,
stage4_one_side_high_harmonic,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,plus_out,3,63,True,0.9999999999999999,0.9999999999999871,nan,nan,1.2878587085639103e-14,0.005208969116210969,-3.141592653589793,3.141592653589793,64.00000000000033,0.4515200651342763,18.229245755630696,31.99999999999997,36.95943722515264,1.2863454700219977e-32,1.0,1.0,9.114055243565333e-33,True,3.749399456654644e-33,1.0,True,scattering_matrix,-1.0,1.0,1.0,True,
stage4_one_side_high_harmonic,bosonic_scattering_transmission,0.0,1.0,0.0,minus_out,7,63,True,0.9999999999999999,-0.9999999999999889,nan,nan,1.999999999998011,0.005208969116210969,-3.141592653589793,3.141592653589793,64.00000000000033,0.4515200651342762,18.229245755630696,31.99999999999997,36.95943722515264,9.755936465671061e-33,1.0,1.0,9.755936465671061e-33,True,0.0,1.0,True,scattering_matrix,1.0,-1.0,1.0,True,
stage4_one_side_high_harmonic,bosonic_scattering_transmission,0.0,1.0,0.0,plus_out,7,63,True,0.9999999999999998,1.000000000000001,nan,nan,1.9999999999979985,0.0006561279296875024,-3.141592653589793,3.141592653589793,8.000000000000016,0.13770360343535504,131.89944343930543,4.0,4.69041575982343,1.0,2.413057582219308e-33,1.0,2.413057582219308e-33,True,1.0,0.0,True,scattering_matrix,1.0,-1.0,-1.0,True,
stage4_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,minus_out,7,63,True,1.000000000000002,-0.9999999999999993,nan,nan,0.9999999999990001,0.0024027824401855495,-3.141592653589793,3.141592653589793,36.0000000000001,0.2946118342848151,67.31891776734037,17.999999999999993,26.343879744638976,0.49999999999999967,0.5000000000000003,1.0,4.440892098500626e-16,True,0.4999999999999999,0.5000000000000001,True,scattering_matrix,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,
stage4_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,plus_out,7,63,True,1.000000000000002,0.9999999999999984,nan,nan,0.9999999999990001,0.002402782440185548,-3.141592653589793,3.141592653589793,36.000000000000085,0.29461183428481497,67.31891776734037,17.99999999999999,26.343879744638972,0.4999999999999999,0.5000000000000001,1.0,4.440892098500626e-16,True,0.5000000000000001,0.4999999999999999,True,scattering_matrix,2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,True,
stage4_one_side_high_harmonic,partial_scattering_R055,1.6709637479564565,0.44999999999999973,0.55,minus_out,7,63,True,1.0000000000000016,-1.0000000000000016,nan,nan,0.8999999999990997,0.002180438041687014,-3.141592653589793,3.141592653589793,33.20000000000008,0.278921011199869,73.92394096364167,16.599999999999987,25.035974117257744,0.5499999999999997,0.4500000000000003,1.0,8.881784197001252e-16,True,0.55,0.44999999999999973,True,scattering_matrix,-0.10000000000000031,0.10000000000000031,-0.10000000000000031,True,
stage4_one_side_high_harmonic,partial_scattering_R055,1.6709637479564565,0.44999999999999973,0.55,plus_out,7,63,True,1.000000000000002,1.0000000000000009,nan,nan,0.8999999999990997,0.0026357221603393577,-3.141592653589793,3.141592653589793,38.80000000000009,0.31030265736976104,60.97554427517378,19.400000000000002,27.589853207293437,0.44999999999999946,0.5500000000000006,1.0,8.326672684688674e-16,True,0.44999999999999973,0.55,True,scattering_matrix,-0.10000000000000031,0.10000000000000031,0.10000000000000031,True,
stage4_one_side_high_harmonic,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,minus_out,7,63,True,0.9999999999999998,-1.0000000000000013,nan,nan,1.3322676295488537e-15,0.0006561279296875023,-3.141592653589793,3.141592653589793,8.000000000000016,0.13770360343535504,131.89944343930543,4.000000000000001,4.690415759823431,1.0,5.291971449052553e-33,1.0,1.542571992397909e-33,True,1.0,3.749399456654644e-33,True,scattering_matrix,-1.0,1.0,-1.0,True,
stage4_one_side_high_harmonic,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,plus_out,7,63,True,0.9999999999999999,0.9999999999999868,nan,nan,1.3211653993026326e-14,0.005208969116210969,-3.141592653589793,3.141592653589793,64.00000000000033,0.4515200651342763,18.229245755630696,31.99999999999997,36.95943722515264,1.2741439129249805e-32,1.0,1.0,8.992039672595161e-33,True,3.749399456654644e-33,1.0,True,scattering_matrix,-1.0,1.0,1.0,True,
stage4_one_side_high_harmonic,bosonic_scattering_transmission,0.0,1.0,0.0,minus_out,15,63,True,0.9999999999999999,-0.9999999999999889,nan,nan,1.999999999998011,0.005208969116210969,-3.141592653589793,3.141592653589793,64.00000000000033,0.4515200651342762,18.229245755630696,31.99999999999997,36.95943722515264,9.755936465671061e-33,1.0,1.0,9.755936465671061e-33,True,0.0,1.0,True,scattering_matrix,1.0,-1.0,1.0,True,
stage4_one_side_high_harmonic,bosonic_scattering_transmission,0.0,1.0,0.0,plus_out,15,63,True,0.9999999999999998,1.0000000000000024,nan,nan,1.9999999999979976,0.0013046264648437556,0.0,0.0,16.000000000000046,0.258642497298419,70.06040429659735,8.000000000000004,9.273618495495707,1.0,2.4166090526565678e-33,1.0,2.4166090526565678e-33,True,1.0,0.0,True,scattering_matrix,1.0,-1.0,-1.0,True,
stage4_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,minus_out,15,63,True,1.0000000000000022,-0.9999999999999991,nan,nan,0.9999999999990001,0.003419399261474612,-3.141592653589793,3.141592653589793,40.00000000000009,0.3550812812163468,43.87970411483741,19.999999999999996,26.944387170614956,0.4999999999999996,0.5000000000000004,1.0,6.106226635438361e-16,True,0.4999999999999999,0.5000000000000001,True,scattering_matrix,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,
stage4_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,plus_out,15,63,True,1.0000000000000022,0.9999999999999982,nan,nan,0.9999999999990001,0.0034193992614746107,-3.141592653589793,3.141592653589793,40.00000000000008,0.35508128121634674,43.87970411483743,19.999999999999993,26.944387170614952,0.4999999999999997,0.5000000000000003,1.0,8.326672684688674e-16,True,0.5000000000000001,0.4999999999999999,True,scattering_matrix,2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,True,
stage4_one_side_high_harmonic,partial_scattering_R055,1.6709637479564565,0.44999999999999973,0.55,minus_out,15,63,True,1.0000000000000009,-1.0000000000000036,nan,nan,0.8999999999991,0.0032225561141967854,-3.141592653589793,3.141592653589793,37.600000000000115,0.3454374028245543,46.71363332181147,18.799999999999994,25.729360660537207,0.55,0.45000000000000007,1.0,3.3306690738754696e-16,True,0.55,0.44999999999999973,True,scattering_matrix,-0.10000000000000031,0.10000000000000031,-0.10000000000000031,True,
stage4_one_side_high_harmonic,partial_scattering_R055,1.6709637479564565,0.44999999999999973,0.55,plus_out,15,63,True,1.0000000000000027,1.0000000000000009,nan,nan,0.8999999999990997,0.003612990379333494,0.0,0.0,42.40000000000008,0.3647251596081394,41.07151558249513,21.199999999999992,28.10693864511039,0.44999999999999946,0.5500000000000006,1.0,8.326672684688674e-16,True,0.44999999999999973,0.55,True,scattering_matrix,-0.10000000000000031,0.10000000000000031,0.10000000000000031,True,
stage4_one_side_high_harmonic,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,minus_out,15,63,True,0.9999999999999998,-1.0000000000000029,nan,nan,2.886579864022512e-15,0.0013046264648437554,0.0,0.0,16.000000000000043,0.258642497298419,70.06040429659735,8.000000000000004,9.273618495495707,1.0,6.0968539039366244e-33,1.0,2.3474544472819803e-33,True,1.0,3.749399456654644e-33,True,scattering_matrix,-1.0,1.0,-1.0,True,
stage4_one_side_high_harmonic,fermionic_scattering_complete_reflection,3.141592653589793,3.749399456654644e-33,1.0,plus_out,15,63,True,0.9999999999999999,0.9999999999999868,nan,nan,1.3211653993026326e-14,0.005208969116210969,-3.141592653589793,3.141592653589793,64.00000000000033,0.4515200651342763,18.229245755630696,31.99999999999997,36.95943722515264,1.2294930086186897e-32,1.0,1.0,8.545530629532253e-33,True,3.749399456654644e-33,1.0,True,scattering_matrix,-1.0,1.0,1.0,True,
stage4_one_side_high_harmonic,bosonic_scattering_transmission,0.0,1.0,0.0,minus_out,3,31,True,1.0000000000000004,-1.0000000000000022,nan,nan,1.9999999999979976,0.002605438232421881,-3.141592653589793,3.141592653589793,32.00000000000004,0.4515786243609306,36.09968243869222,16.00000000000001,18.493242008906943,1.009213801655997e-32,1.0,1.0,1.009213801655997e-32,True,0.0,1.0,True,scattering_matrix,1.0,-1.0,1.0,True,
stage4_one_side_high_harmonic,bosonic_scattering_transmission,0.0,1.0,0.0,plus_out,3,31,True,1.0000000000000002,0.999999999999999,nan,nan,1.9999999999980012,0.00033569335937500043,0.0,0.0,4.000000000000004,0.11555625626133895,234.61617627469948,2.0,2.449489742783178,1.0,2.5198316733617414e-33,1.0,2.5198316733617414e-33,True,1.0,0.0,True,scattering_matrix,1.0,-1.0,-1.0,True,
stage4_one_side_high_harmonic,partial_scattering_half,1.5707963267948966,0.5000000000000001,0.4999999999999999,minus_out,3,31,True,1.0000000000000002,-1.0000000000000002,nan,nan,0.9999999999990001,0.0012044906616210972,-3.141592653589793,3.141592653589793,18.000000000000032,0.28356744031113496,125.99650818626148,9.000000000000012,13.190905958272934,0.49999999999999956,0.5000000000000004,1.0,6.661338147750939e-16,True,0.4999999999999999,0.5000000000000001,True,scattering_matrix,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,
