phase,case,step,particle,gauge,chi_read,delta_chi_read,R_read,C_memory,distance_AB_abs,reembedded,delta_chi_gauge_offset,phase_bias,gain
R3,AB_direct_repulsion_mirrored,5,A,g_gain_low,0.25000260610404607,2.6061040460678117e-06,0.8,-1.1231987632362629e-06,0.5000042740106356,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,5,B,g0,-0.2500016679065895,-1.6679065894833998e-06,1.5625,-1.1231987632362629e-06,0.5000042740106356,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,5,B,g_chi_plus,-0.24950166790658954,-1.6679065894833998e-06,1.5625,-1.1231987632362629e-06,0.5000042740106356,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,5,B,g_chi_minus,-0.2505016679065895,-1.6679065894833998e-06,1.5625,-1.1231987632362629e-06,0.5000042740106356,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,5,B,g_phase_plus,-0.2500016679065895,-1.667906589482302e-06,1.5625,-1.1231987632362629e-06,0.5000042740106356,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,5,B,g_phase_minus,-0.2500016679065895,-1.6679065894846962e-06,1.5625,-1.1231987632362629e-06,0.5000042740106356,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,5,B,g_gain_high,-0.2500016679065895,-1.6679065894833998e-06,1.875,-1.1231987632362629e-06,0.5000042740106356,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,5,B,g_gain_low,-0.2500016679065895,-1.6679065894833998e-06,1.25,-1.1231987632362629e-06,0.5000042740106356,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,6,A,g0,0.25000336866107753,3.368661077538025e-06,1.0,-1.2505935316111502e-06,0.5000055246041671,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,6,A,g_chi_plus,0.25050336866107753,3.368661077538025e-06,1.0,-1.2505935316111502e-06,0.5000055246041671,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,6,A,g_chi_minus,0.2495033686610775,3.368661077538025e-06,1.0,-1.2505935316111502e-06,0.5000055246041671,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,6,A,g_phase_plus,0.25000336866107753,3.3686610775391227e-06,1.0,-1.2505935316111502e-06,0.5000055246041671,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,6,A,g_phase_minus,0.25000336866107753,3.3686610775367285e-06,1.0,-1.2505935316111502e-06,0.5000055246041671,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,6,A,g_gain_high,0.25000336866107753,3.368661077538025e-06,1.2,-1.2505935316111502e-06,0.5000055246041671,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,6,A,g_gain_low,0.25000336866107753,3.368661077538025e-06,0.8,-1.2505935316111502e-06,0.5000055246041671,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,6,B,g0,-0.2500021559430896,-2.155943089624336e-06,1.5625,-1.2505935316111502e-06,0.5000055246041671,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,6,B,g_chi_plus,-0.2495021559430896,-2.155943089624336e-06,1.5625,-1.2505935316111502e-06,0.5000055246041671,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,6,B,g_chi_minus,-0.2505021559430896,-2.155943089624336e-06,1.5625,-1.2505935316111502e-06,0.5000055246041671,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,6,B,g_phase_plus,-0.2500021559430896,-2.1559430896232383e-06,1.5625,-1.2505935316111502e-06,0.5000055246041671,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,6,B,g_phase_minus,-0.2500021559430896,-2.1559430896256324e-06,1.5625,-1.2505935316111502e-06,0.5000055246041671,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,6,B,g_gain_high,-0.2500021559430896,-2.155943089624336e-06,1.875,-1.2505935316111502e-06,0.5000055246041671,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,6,B,g_gain_low,-0.2500021559430896,-2.155943089624336e-06,1.25,-1.2505935316111502e-06,0.5000055246041671,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,7,A,g0,0.2500042011302067,4.20113020674328e-06,1.0,-1.365249371896618e-06,0.500006889853539,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,7,A,g_chi_plus,0.2505042011302067,4.20113020674328e-06,1.0,-1.365249371896618e-06,0.500006889853539,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,7,A,g_chi_minus,0.2495042011302067,4.20113020674328e-06,1.0,-1.365249371896618e-06,0.500006889853539,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,7,A,g_phase_plus,0.2500042011302067,4.201130206744378e-06,1.0,-1.365249371896618e-06,0.500006889853539,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,7,A,g_phase_minus,0.2500042011302067,4.201130206741984e-06,1.0,-1.365249371896618e-06,0.500006889853539,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,7,A,g_gain_high,0.2500042011302067,4.20113020674328e-06,1.2,-1.365249371896618e-06,0.500006889853539,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,7,A,g_gain_low,0.2500042011302067,4.20113020674328e-06,0.8,-1.365249371896618e-06,0.500006889853539,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,7,B,g0,-0.2500026887233323,-2.6887233323156995e-06,1.5625,-1.365249371896618e-06,0.500006889853539,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,7,B,g_chi_plus,-0.24950268872333234,-2.6887233323156995e-06,1.5625,-1.365249371896618e-06,0.500006889853539,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,7,B,g_chi_minus,-0.2505026887233323,-2.6887233323156995e-06,1.5625,-1.365249371896618e-06,0.500006889853539,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,7,B,g_phase_plus,-0.2500026887233323,-2.6887233323146017e-06,1.5625,-1.365249371896618e-06,0.500006889853539,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,7,B,g_phase_minus,-0.2500026887233323,-2.688723332316996e-06,1.5625,-1.365249371896618e-06,0.500006889853539,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,7,B,g_gain_high,-0.2500026887233323,-2.6887233323156995e-06,1.875,-1.365249371896618e-06,0.500006889853539,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,7,B,g_gain_low,-0.2500026887233323,-2.6887233323156995e-06,1.25,-1.365249371896618e-06,0.500006889853539,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,8,A,g0,0.25000509652058917,5.096520589189028e-06,1.0,-1.468440227211028e-06,0.5000083582937662,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,8,A,g_chi_plus,0.25050509652058917,5.096520589189028e-06,1.0,-1.468440227211028e-06,0.5000083582937662,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,8,A,g_chi_minus,0.24950509652058916,5.096520589189028e-06,1.0,-1.468440227211028e-06,0.5000083582937662,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,8,A,g_phase_plus,0.25000509652058917,5.096520589190126e-06,1.0,-1.468440227211028e-06,0.5000083582937662,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,8,A,g_phase_minus,0.25000509652058917,5.0965205891877324e-06,1.0,-1.468440227211028e-06,0.5000083582937662,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,8,A,g_gain_high,0.25000509652058917,5.096520589189028e-06,1.2,-1.468440227211028e-06,0.5000083582937662,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,8,A,g_gain_low,0.25000509652058917,5.096520589189028e-06,0.8,-1.468440227211028e-06,0.5000083582937662,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,8,B,g0,-0.25000326177317705,-3.2617731770809787e-06,1.5625,-1.468440227211028e-06,0.5000083582937662,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,8,B,g_chi_plus,-0.24950326177317705,-3.2617731770809787e-06,1.5625,-1.468440227211028e-06,0.5000083582937662,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,8,B,g_chi_minus,-0.25050326177317706,-3.2617731770809787e-06,1.5625,-1.468440227211028e-06,0.5000083582937662,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,8,B,g_phase_plus,-0.25000326177317705,-3.261773177079881e-06,1.5625,-1.468440227211028e-06,0.5000083582937662,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,8,B,g_phase_minus,-0.25000326177317705,-3.261773177082275e-06,1.5625,-1.468440227211028e-06,0.5000083582937662,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,8,B,g_gain_high,-0.25000326177317705,-3.2617731770809787e-06,1.875,-1.468440227211028e-06,0.5000083582937662,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,8,B,g_gain_low,-0.25000326177317705,-3.2617731770809787e-06,1.25,-1.468440227211028e-06,0.5000083582937662,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,9,A,g0,0.25000604854049246,6.048540492439078e-06,1.0,-1.5613126413300817e-06,0.5000099196064076,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,9,A,g_chi_plus,0.25050604854049247,6.048540492439078e-06,1.0,-1.5613126413300817e-06,0.5000099196064076,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,9,A,g_chi_minus,0.24950604854049244,6.048540492439078e-06,1.0,-1.5613126413300817e-06,0.5000099196064076,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,9,A,g_phase_plus,0.25000604854049246,6.048540492440176e-06,1.0,-1.5613126413300817e-06,0.5000099196064076,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,9,A,g_phase_minus,0.25000604854049246,6.048540492437782e-06,1.0,-1.5613126413300817e-06,0.5000099196064076,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,9,A,g_gain_high,0.25000604854049246,6.048540492439078e-06,1.2,-1.5613126413300817e-06,0.5000099196064076,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,9,A,g_gain_low,0.25000604854049246,6.048540492439078e-06,0.8,-1.5613126413300817e-06,0.5000099196064076,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,9,B,g0,-0.25000387106591515,-3.87106591516101e-06,1.5625,-1.5613126413300817e-06,0.5000099196064076,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,9,B,g_chi_plus,-0.24950387106591515,-3.87106591516101e-06,1.5625,-1.5613126413300817e-06,0.5000099196064076,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,9,B,g_chi_minus,-0.25050387106591515,-3.87106591516101e-06,1.5625,-1.5613126413300817e-06,0.5000099196064076,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,9,B,g_phase_plus,-0.25000387106591515,-3.871065915159912e-06,1.5625,-1.5613126413300817e-06,0.5000099196064076,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,9,B,g_phase_minus,-0.25000387106591515,-3.871065915162306e-06,1.5625,-1.5613126413300817e-06,0.5000099196064076,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,9,B,g_gain_high,-0.25000387106591515,-3.87106591516101e-06,1.875,-1.5613126413300817e-06,0.5000099196064076,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,9,B,g_gain_low,-0.25000387106591515,-3.87106591516101e-06,1.25,-1.5613126413300817e-06,0.5000099196064076,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,10,A,g0,0.2500070515273822,7.051527382148945e-06,1.0,-1.6448984991241834e-06,0.5000115645049068,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,10,A,g_chi_plus,0.2505070515273822,7.051527382148945e-06,1.0,-1.6448984991241834e-06,0.5000115645049068,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,10,A,g_chi_minus,0.24950705152738217,7.051527382148945e-06,1.0,-1.6448984991241834e-06,0.5000115645049068,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,10,A,g_phase_plus,0.2500070515273822,7.051527382150043e-06,1.0,-1.6448984991241834e-06,0.5000115645049068,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,10,A,g_phase_minus,0.2500070515273822,7.0515273821476495e-06,1.0,-1.6448984991241834e-06,0.5000115645049068,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,10,A,g_gain_high,0.2500070515273822,7.051527382148945e-06,1.2,-1.6448984991241834e-06,0.5000115645049068,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,10,A,g_gain_low,0.2500070515273822,7.051527382148945e-06,0.8,-1.6448984991241834e-06,0.5000115645049068,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,10,B,g0,-0.2500045129775246,-4.512977524575326e-06,1.5625,-1.6448984991241834e-06,0.5000115645049068,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,10,B,g_chi_plus,-0.24950451297752457,-4.512977524575326e-06,1.5625,-1.6448984991241834e-06,0.5000115645049068,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,10,B,g_chi_minus,-0.2505045129775246,-4.512977524575326e-06,1.5625,-1.6448984991241834e-06,0.5000115645049068,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,10,B,g_phase_plus,-0.2500045129775246,-4.512977524574228e-06,1.5625,-1.6448984991241834e-06,0.5000115645049068,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,10,B,g_phase_minus,-0.2500045129775246,-4.512977524576622e-06,1.5625,-1.6448984991241834e-06,0.5000115645049068,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,10,B,g_gain_high,-0.2500045129775246,-4.512977524575326e-06,1.875,-1.6448984991241834e-06,0.5000115645049068,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,10,B,g_gain_low,-0.2500045129775246,-4.512977524575326e-06,1.25,-1.6448984991241834e-06,0.5000115645049068,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,11,A,g0,0.25000810038499977,8.100384999771969e-06,1.0,-1.7201264929017587e-06,0.5000132846313996,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,11,A,g_chi_plus,0.25050810038499977,8.100384999771969e-06,1.0,-1.7201264929017587e-06,0.5000132846313996,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,11,A,g_chi_minus,0.24950810038499976,8.100384999771969e-06,1.0,-1.7201264929017587e-06,0.5000132846313996,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,11,A,g_phase_plus,0.25000810038499977,8.100384999773067e-06,1.0,-1.7201264929017587e-06,0.5000132846313996,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,11,A,g_phase_minus,0.25000810038499977,8.100384999770673e-06,1.0,-1.7201264929017587e-06,0.5000132846313996,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,11,A,g_gain_high,0.25000810038499977,8.100384999771969e-06,1.2,-1.7201264929017587e-06,0.5000132846313996,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,11,A,g_gain_low,0.25000810038499977,8.100384999771969e-06,0.8,-1.7201264929017587e-06,0.5000132846313996,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,11,B,g0,-0.25000518424639984,-5.184246399854061e-06,1.5625,-1.7201264929017587e-06,0.5000132846313996,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,11,B,g_chi_plus,-0.24950518424639984,-5.184246399854061e-06,1.5625,-1.7201264929017587e-06,0.5000132846313996,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,11,B,g_chi_minus,-0.25050518424639984,-5.184246399854061e-06,1.5625,-1.7201264929017587e-06,0.5000132846313996,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,11,B,g_phase_plus,-0.25000518424639984,-5.184246399852964e-06,1.5625,-1.7201264929017587e-06,0.5000132846313996,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,11,B,g_phase_minus,-0.25000518424639984,-5.184246399855357e-06,1.5625,-1.7201264929017587e-06,0.5000132846313996,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,11,B,g_gain_high,-0.25000518424639984,-5.184246399854061e-06,1.875,-1.7201264929017587e-06,0.5000132846313996,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,11,B,g_gain_low,-0.25000518424639984,-5.184246399854061e-06,1.25,-1.7201264929017587e-06,0.5000132846313996,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,12,A,g0,0.25000919052673276,9.190526732743287e-06,1.0,-1.7878324420729607e-06,0.5000150724638417,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,12,A,g_chi_plus,0.25050919052673276,9.190526732743287e-06,1.0,-1.7878324420729607e-06,0.5000150724638417,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,12,A,g_chi_minus,0.24950919052673276,9.190526732743287e-06,1.0,-1.7878324420729607e-06,0.5000150724638417,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,12,A,g_phase_plus,0.25000919052673276,9.190526732744385e-06,1.0,-1.7878324420729607e-06,0.5000150724638417,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,12,A,g_phase_minus,0.25000919052673276,9.190526732741991e-06,1.0,-1.7878324420729607e-06,0.5000150724638417,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,12,A,g_gain_high,0.25000919052673276,9.190526732743287e-06,1.2,-1.7878324420729607e-06,0.5000150724638417,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,12,A,g_gain_low,0.25000919052673276,9.190526732743287e-06,0.8,-1.7878324420729607e-06,0.5000150724638417,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,12,B,g0,-0.25000588193710893,-5.8819371089557055e-06,1.5625,-1.7878324420729607e-06,0.5000150724638417,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,12,B,g_chi_plus,-0.24950588193710893,-5.8819371089557055e-06,1.5625,-1.7878324420729607e-06,0.5000150724638417,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,12,B,g_chi_minus,-0.25050588193710893,-5.8819371089557055e-06,1.5625,-1.7878324420729607e-06,0.5000150724638417,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,12,B,g_phase_plus,-0.25000588193710893,-5.881937108954608e-06,1.5625,-1.7878324420729607e-06,0.5000150724638417,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,12,B,g_phase_minus,-0.25000588193710893,-5.8819371089570014e-06,1.5625,-1.7878324420729607e-06,0.5000150724638417,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,12,B,g_gain_high,-0.25000588193710893,-5.8819371089557055e-06,1.875,-1.7878324420729607e-06,0.5000150724638417,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,12,B,g_gain_low,-0.25000588193710893,-5.8819371089557055e-06,1.25,-1.7878324420729607e-06,0.5000150724638417,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,13,A,g0,0.2500103178246479,1.031782464786905e-05,1.0,-1.8487685808062533e-06,0.5000169212324226,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,13,A,g_chi_plus,0.2505103178246479,1.031782464786905e-05,1.0,-1.8487685808062533e-06,0.5000169212324226,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,13,A,g_chi_minus,0.2495103178246479,1.031782464786905e-05,1.0,-1.8487685808062533e-06,0.5000169212324226,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,13,A,g_phase_plus,0.2500103178246479,1.0317824647870148e-05,1.0,-1.8487685808062533e-06,0.5000169212324226,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,13,A,g_phase_minus,0.2500103178246479,1.0317824647867755e-05,1.0,-1.8487685808062533e-06,0.5000169212324226,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,13,A,g_gain_high,0.2500103178246479,1.031782464786905e-05,1.2,-1.8487685808062533e-06,0.5000169212324226,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,13,A,g_gain_low,0.2500103178246479,1.031782464786905e-05,0.8,-1.8487685808062533e-06,0.5000169212324226,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,13,B,g0,-0.25000660340777464,-6.603407774636194e-06,1.5625,-1.8487685808062533e-06,0.5000169212324226,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,13,B,g_chi_plus,-0.24950660340777464,-6.603407774636194e-06,1.5625,-1.8487685808062533e-06,0.5000169212324226,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,13,B,g_chi_minus,-0.25050660340777464,-6.603407774636194e-06,1.5625,-1.8487685808062533e-06,0.5000169212324226,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,13,B,g_phase_plus,-0.25000660340777464,-6.603407774635097e-06,1.5625,-1.8487685808062533e-06,0.5000169212324226,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,13,B,g_phase_minus,-0.25000660340777464,-6.60340777463749e-06,1.5625,-1.8487685808062533e-06,0.5000169212324226,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,13,B,g_gain_high,-0.25000660340777464,-6.603407774636194e-06,1.875,-1.8487685808062533e-06,0.5000169212324226,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,13,B,g_gain_low,-0.25000660340777464,-6.603407774636194e-06,1.25,-1.8487685808062533e-06,0.5000169212324226,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,14,A,g0,0.2500114785636216,1.147856362157799e-05,1.0,-1.9036119168826607e-06,0.5000188248443393,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,14,A,g_chi_plus,0.2505114785636216,1.147856362157799e-05,1.0,-1.9036119168826607e-06,0.5000188248443393,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,14,A,g_chi_minus,0.2495114785636216,1.147856362157799e-05,1.0,-1.9036119168826607e-06,0.5000188248443393,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,14,A,g_phase_plus,0.2500114785636216,1.1478563621579088e-05,1.0,-1.9036119168826607e-06,0.5000188248443393,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,14,A,g_phase_minus,0.2500114785636216,1.1478563621576694e-05,1.0,-1.9036119168826607e-06,0.5000188248443393,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,14,A,g_gain_high,0.2500114785636216,1.147856362157799e-05,1.2,-1.9036119168826607e-06,0.5000188248443393,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,14,A,g_gain_low,0.2500114785636216,1.147856362157799e-05,0.8,-1.9036119168826607e-06,0.5000188248443393,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,14,B,g0,-0.2500073462807178,-7.3462807178099165e-06,1.5625,-1.9036119168826607e-06,0.5000188248443393,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,14,B,g_chi_plus,-0.2495073462807178,-7.3462807178099165e-06,1.5625,-1.9036119168826607e-06,0.5000188248443393,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,14,B,g_chi_minus,-0.2505073462807178,-7.3462807178099165e-06,1.5625,-1.9036119168826607e-06,0.5000188248443393,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,14,B,g_phase_plus,-0.2500073462807178,-7.346280717808819e-06,1.5625,-1.9036119168826607e-06,0.5000188248443393,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,14,B,g_phase_minus,-0.2500073462807178,-7.3462807178112125e-06,1.5625,-1.9036119168826607e-06,0.5000188248443393,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,14,B,g_gain_high,-0.2500073462807178,-7.3462807178099165e-06,1.875,-1.9036119168826607e-06,0.5000188248443393,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,14,B,g_gain_low,-0.2500073462807178,-7.3462807178099165e-06,1.25,-1.9036119168826607e-06,0.5000188248443393,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,15,A,g0,0.25001266940005734,1.2669400057328956e-05,1.0,-1.952971754631583e-06,0.5000207778160941,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,15,A,g_chi_plus,0.25051266940005734,1.2669400057328956e-05,1.0,-1.952971754631583e-06,0.5000207778160941,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,15,A,g_chi_minus,0.24951266940005734,1.2669400057328956e-05,1.0,-1.952971754631583e-06,0.5000207778160941,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,15,A,g_phase_plus,0.25001266940005734,1.2669400057330054e-05,1.0,-1.952971754631583e-06,0.5000207778160941,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,15,A,g_phase_minus,0.25001266940005734,1.266940005732766e-05,1.0,-1.952971754631583e-06,0.5000207778160941,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,15,A,g_gain_high,0.25001266940005734,1.2669400057328956e-05,1.2,-1.952971754631583e-06,0.5000207778160941,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,15,A,g_gain_low,0.25001266940005734,1.2669400057328956e-05,0.8,-1.952971754631583e-06,0.5000207778160941,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,15,B,g0,-0.2500081084160367,-8.108416036690534e-06,1.5625,-1.952971754631583e-06,0.5000207778160941,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,15,B,g_chi_plus,-0.24950810841603674,-8.108416036690534e-06,1.5625,-1.952971754631583e-06,0.5000207778160941,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,15,B,g_chi_minus,-0.2505081084160367,-8.108416036690534e-06,1.5625,-1.952971754631583e-06,0.5000207778160941,True,-0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,15,B,g_phase_plus,-0.2500081084160367,-8.108416036689436e-06,1.5625,-1.952971754631583e-06,0.5000207778160941,True,0.0,0.11,1.0
R3,AB_direct_repulsion_mirrored,15,B,g_phase_minus,-0.2500081084160367,-8.10841603669183e-06,1.5625,-1.952971754631583e-06,0.5000207778160941,True,0.0,-0.13,1.0
R3,AB_direct_repulsion_mirrored,15,B,g_gain_high,-0.2500081084160367,-8.108416036690534e-06,1.875,-1.952971754631583e-06,0.5000207778160941,True,0.0,0.0,1.2
R3,AB_direct_repulsion_mirrored,15,B,g_gain_low,-0.2500081084160367,-8.108416036690534e-06,1.25,-1.952971754631583e-06,0.5000207778160941,True,0.0,0.0,0.8
R3,AB_direct_repulsion_mirrored,16,A,g0,0.25001388732473145,1.3887324731440737e-05,1.0,-1.9973964655433207e-06,0.5000227752125596,True,0.0,0.0,1.0
R3,AB_direct_repulsion_mirrored,16,A,g_chi_plus,0.25051388732473145,1.3887324731440737e-05,1.0,-1.9973964655433207e-06,0.5000227752125596,True,0.0005,0.0,1.0
R3,AB_direct_repulsion_mirrored,16,A,g_chi_minus,0.24951388732473145,1.3887324731440737e-05,1.0,-1.9973964655433207e-06,0.5000227752125596,True,-0.0005,0.0,1.0
