protocol,kind,step,particle,C_memory,actual_Ra,signed_target_Ra,sign_normalizer,delta_C_lag_0,delta_C_lag_1,delta_C_lag_2,delta_C_lag_3,delta_C_lag_4,delta_C_lag_5,delta_C_lag_6,delta_C_lag_7,delta_C_lag_8,C_level,C_integral,delayed_delta_tail,delta_tail_including_current,Q_raw_abs_proxy,Q_recovery_abs_tail_proxy,Q_recovery_signed_tail_proxy
sine_packet,sine_packet,42,B,-5.664302660084395e-07,5.604967809072638e-10,-5.604967809072638e-10,-1.0,-9.192147206879126e-07,-1.1716322868975978e-06,-1.2078983683924498e-06,-9.958555057308369e-07,-5.579779090123885e-07,2.988954542041676e-08,6.529234212113435e-07,1.1818885348218775e-06,1.5022323025712041e-06,-5.664302660084395e-07,6.032103642936189e-06,-1.5538799566031804e-06,-2.3487842807628387e-06,9.192147206879126e-10,5.56668321916136e-09,-1.5538799566031804e-09
sine_packet,sine_packet,43,A,-1.485644986696352e-06,-3.207011985890818e-10,-3.207011985890818e-10,1.0,-5.259499656860941e-07,-9.192147206879126e-07,-1.1716322868975978e-06,-1.2078983683924498e-06,-9.958555057308369e-07,-5.579779090123885e-07,2.988954542041676e-08,6.529234212113435e-07,1.1818885348218775e-06,-1.485644986696352e-06,4.546458656239837e-06,-3.119758250279277e-06,-3.396127555943029e-06,5.259499656860942e-10,5.2695893127999284e-09,-3.119758250279277e-09
sine_packet,sine_packet,43,B,-1.485644986696352e-06,3.207011985890818e-10,-3.207011985890818e-10,-1.0,-5.259499656860941e-07,-9.192147206879126e-07,-1.1716322868975978e-06,-1.2078983683924498e-06,-9.958555057308369e-07,-5.579779090123885e-07,2.988954542041676e-08,6.529234212113435e-07,1.1818885348218775e-06,-1.485644986696352e-06,4.546458656239837e-06,-3.119758250279277e-06,-3.396127555943029e-06,5.259499656860942e-10,5.2695893127999284e-09,-3.119758250279277e-09
sine_packet,sine_packet,44,A,-2.0115949523824462e-06,-5.461206249683539e-11,-5.461206249683539e-11,1.0,-8.956378249481004e-08,-5.259499656860941e-07,-9.192147206879126e-07,-1.1716322868975978e-06,-1.2078983683924498e-06,-9.958555057308369e-07,-5.579779090123885e-07,2.988954542041676e-08,6.529234212113435e-07,-2.0115949523824462e-06,2.5348637038573907e-06,-4.002695057958517e-06,-3.7720432358166464e-06,8.956378249481004e-11,4.767404631446539e-09,-4.002695057958517e-09
sine_packet,sine_packet,44,B,-2.0115949523824462e-06,5.461206249683539e-11,-5.461206249683539e-11,-1.0,-8.956378249481004e-08,-5.259499656860941e-07,-9.192147206879126e-07,-1.1716322868975978e-06,-1.2078983683924498e-06,-9.958555057308369e-07,-5.579779090123885e-07,2.988954542041676e-08,6.529234212113435e-07,-2.0115949523824462e-06,2.5348637038573907e-06,-4.002695057958517e-06,-3.7720432358166464e-06,8.956378249481004e-11,4.767404631446539e-09,-4.002695057958517e-09
sine_packet,sine_packet,45,A,-2.1011587348772563e-06,1.793605816563803e-10,1.793605816563803e-10,1.0,2.941513539164637e-07,-8.956378249481004e-08,-5.259499656860941e-07,-9.192147206879126e-07,-1.1716322868975978e-06,-1.2078983683924498e-06,-9.958555057308369e-07,-5.579779090123885e-07,2.988954542041676e-08,-2.1011587348772563e-06,4.3370496898013443e-07,-4.107135858295854e-06,-3.4844136357157217e-06,2.941513539164637e-10,4.140483420946419e-09,-4.107135858295853e-09
sine_packet,sine_packet,45,B,-2.1011587348772563e-06,-1.793605816563803e-10,1.793605816563803e-10,-1.0,2.941513539164637e-07,-8.956378249481004e-08,-5.259499656860941e-07,-9.192147206879126e-07,-1.1716322868975978e-06,-1.2078983683924498e-06,-9.958555057308369e-07,-5.579779090123885e-07,2.988954542041676e-08,-2.1011587348772563e-06,4.3370496898013443e-07,-4.107135858295854e-06,-3.4844136357157217e-06,2.941513539164637e-10,4.140483420946419e-09,-4.107135858295853e-09
sine_packet,sine_packet,46,A,-1.8070073809607925e-06,3.372702881434855e-10,3.372702881434855e-10,1.0,5.531232725553163e-07,2.941513539164637e-07,-8.956378249481004e-08,-5.259499656860941e-07,-9.192147206879126e-07,-1.1716322868975978e-06,-1.2078983683924498e-06,-9.958555057308369e-07,-5.579779090123885e-07,-1.8070073809607925e-06,-1.3733024119806581e-06,-3.499753514534982e-06,-2.6666499608168667e-06,5.531232725553163e-10,4.08805622236791e-09,-3.499753514534982e-09
sine_packet,sine_packet,46,B,-1.8070073809607925e-06,-3.372702881434855e-10,3.372702881434855e-10,-1.0,5.531232725553163e-07,2.941513539164637e-07,-8.956378249481004e-08,-5.259499656860941e-07,-9.192147206879126e-07,-1.1716322868975978e-06,-1.2078983683924498e-06,-9.958555057308369e-07,-5.579779090123885e-07,-1.8070073809607925e-06,-1.3733024119806581e-06,-3.499753514534982e-06,-2.6666499608168667e-06,5.531232725553163e-10,4.08805622236791e-09,-3.499753514534982e-09
sine_packet,sine_packet,47,A,-1.2538841084054763e-06,3.982003537654079e-10,3.982003537654079e-10,1.0,6.53048580175269e-07,5.531232725553163e-07,2.941513539164637e-07,-8.956378249481004e-08,-5.259499656860941e-07,-9.192147206879126e-07,-1.1716322868975978e-06,-1.2078983683924498e-06,-9.958555057308369e-07,-1.2538841084054763e-06,-2.627186520386135e-06,-2.3802851671178756e-06,-1.5368137735731767e-06,6.53048580175269e-10,4.0277702034348014e-09,-2.3802851671178757e-09
sine_packet,sine_packet,47,B,-1.2538841084054763e-06,-3.982003537654079e-10,3.982003537654079e-10,-1.0,6.53048580175269e-07,5.531232725553163e-07,2.941513539164637e-07,-8.956378249481004e-08,-5.259499656860941e-07,-9.192147206879126e-07,-1.1716322868975978e-06,-1.2078983683924498e-06,-9.958555057308369e-07,-1.2538841084054763e-06,-2.627186520386135e-06,-2.3802851671178756e-06,-1.5368137735731767e-06,6.53048580175269e-10,4.0277702034348014e-09,-2.3802851671178757e-09
sine_packet,sine_packet,48,A,-6.008355282302073e-07,3.6636312696963804e-10,3.6636312696963804e-10,1.0,6.008355282302064e-07,6.53048580175269e-07,5.531232725553163e-07,2.941513539164637e-07,-8.956378249481004e-08,-5.259499656860941e-07,-9.192147206879126e-07,-1.1716322868975978e-06,-1.2078983683924498e-06,-6.008355282302073e-07,-3.2280220486163425e-06,-1.02572193311416e-06,-3.428286502348211e-07,6.008355282302063e-10,3.84750532687627e-09,-1.02572193311416e-09
sine_packet,sine_packet,48,B,-6.008355282302073e-07,-3.6636312696963804e-10,3.6636312696963804e-10,-1.0,6.008355282302064e-07,6.53048580175269e-07,5.531232725553163e-07,2.941513539164637e-07,-8.956378249481004e-08,-5.259499656860941e-07,-9.192147206879126e-07,-1.1716322868975978e-06,-1.2078983683924498e-06,-6.008355282302073e-07,-3.2280220486163425e-06,-1.02572193311416e-06,-3.428286502348211e-07,6.008355282302063e-10,3.84750532687627e-09,-1.02572193311416e-09
sine_packet,sine_packet,49,A,-9.349956275323673e-22,2.6676489776201294e-10,2.6676489776201294e-10,1.0,4.374944323297012e-07,6.008355282302064e-07,6.53048580175269e-07,5.531232725553163e-07,2.941513539164637e-07,-8.956378249481004e-08,-5.259499656860941e-07,-9.192147206879126e-07,-1.1716322868975978e-06,-9.349956275323673e-22,-3.2280220486163433e-06,2.7708758925625144e-07,6.924150144454527e-07,4.374944323297012e-10,3.5206241894653022e-09,2.7708758925625145e-10
sine_packet,sine_packet,49,B,-9.349956275323673e-22,-2.6676489776201294e-10,2.6676489776201294e-10,-1.0,4.374944323297012e-07,6.008355282302064e-07,6.53048580175269e-07,5.531232725553163e-07,2.941513539164637e-07,-8.956378249481004e-08,-5.259499656860941e-07,-9.192147206879126e-07,-1.1716322868975978e-06,-9.349956275323673e-22,-3.2280220486163433e-06,2.7708758925625144e-07,6.924150144454527e-07,4.374944323297012e-10,3.5206241894653022e-09,2.7708758925625145e-10
sine_packet,sine_packet,50,A,4.3749443232970023e-07,1.3613698490344809e-10,1.3613698490344809e-10,1.0,2.2326465524165485e-07,4.374944323297012e-07,6.008355282302064e-07,6.53048580175269e-07,5.531232725553163e-07,2.941513539164637e-07,-8.956378249481004e-08,-5.259499656860941e-07,-9.192147206879126e-07,4.3749443232970023e-07,-2.790527616286643e-06,1.2937188164586222e-06,1.4134859663835867e-06,2.2326465524165486e-10,3.07516488462461e-09,1.2937188164586223e-09
sine_packet,sine_packet,50,B,4.3749443232970023e-07,-1.3613698490344809e-10,1.3613698490344809e-10,-1.0,2.2326465524165485e-07,4.374944323297012e-07,6.008355282302064e-07,6.53048580175269e-07,5.531232725553163e-07,2.941513539164637e-07,-8.956378249481004e-08,-5.259499656860941e-07,-9.192147206879126e-07,4.3749443232970023e-07,-2.790527616286643e-06,1.2937188164586222e-06,1.4134859663835867e-06,2.2326465524165486e-10,3.07516488462461e-09,1.2937188164586223e-09
sine_packet,sine_packet,51,A,6.607590875713551e-07,1.194976797373405e-11,1.194976797373405e-11,1.0,1.9597619476923842e-08,2.2326465524165485e-07,4.374944323297012e-07,6.008355282302064e-07,6.53048580175269e-07,5.531232725553163e-07,2.941513539164637e-07,-8.956378249481004e-08,-5.259499656860941e-07,6.607590875713551e-07,-2.129768528715288e-06,1.8852443095064957e-06,1.754022384222901e-06,1.9597619476923843e-11,2.580658005973386e-09,1.8852443095064957e-09
sine_packet,sine_packet,51,B,6.607590875713551e-07,-1.194976797373405e-11,1.194976797373405e-11,-1.0,1.9597619476923842e-08,2.2326465524165485e-07,4.374944323297012e-07,6.008355282302064e-07,6.53048580175269e-07,5.531232725553163e-07,2.941513539164637e-07,-8.956378249481004e-08,-5.259499656860941e-07,6.607590875713551e-07,-2.129768528715288e-06,1.8852443095064957e-06,1.754022384222901e-06,1.9597619476923843e-11,2.580658005973386e-09,1.8852443095064957e-09
sine_packet,sine_packet,52,A,6.803567070482789e-07,-7.738301264026041e-11,-7.738301264026041e-11,1.0,-1.269081407300271e-07,1.9597619476923842e-08,2.2326465524165485e-07,4.374944323297012e-07,6.008355282302064e-07,6.53048580175269e-07,5.531232725553163e-07,2.941513539164637e-07,-8.956378249481004e-08,6.803567070482789e-07,-1.4494118216670093e-06,2.0239498329390573e-06,1.7351257055739054e-06,1.269081407300271e-10,2.1238755362562834e-09,2.023949832939057e-09
sine_packet,sine_packet,52,B,6.803567070482789e-07,7.738301264026041e-11,-7.738301264026041e-11,-1.0,-1.269081407300271e-07,1.9597619476923842e-08,2.2326465524165485e-07,4.374944323297012e-07,6.008355282302064e-07,6.53048580175269e-07,5.531232725553163e-07,2.941513539164637e-07,-8.956378249481004e-08,6.803567070482789e-07,-1.4494118216670093e-06,2.0239498329390573e-06,1.7351257055739054e-06,1.269081407300271e-10,2.1238755362562834e-09,2.023949832939057e-09
sine_packet,sine_packet,53,A,5.534485663182518e-07,-1.1857533974985708e-10,-1.1857533974985708e-10,1.0,-1.944635571897656e-07,-1.269081407300271e-07,1.9597619476923842e-08,2.2326465524165485e-07,4.374944323297012e-07,6.008355282302064e-07,6.53048580175269e-07,5.531232725553163e-07,2.941513539164637e-07,5.534485663182518e-07,-8.959632553487574e-07,1.7810915290998295e-06,1.4441406495820777e-06,1.944635571897656e-10,2.0349078105598837e-09,1.7810915290998295e-09
sine_packet,sine_packet,53,B,5.534485663182518e-07,1.1857533974985708e-10,-1.1857533974985708e-10,-1.0,-1.944635571897656e-07,-1.269081407300271e-07,1.9597619476923842e-08,2.2326465524165485e-07,4.374944323297012e-07,6.008355282302064e-07,6.53048580175269e-07,5.531232725553163e-07,2.941513539164637e-07,5.534485663182518e-07,-8.959632553487574e-07,1.7810915290998295e-06,1.4441406495820777e-06,1.944635571897656e-10,2.0349078105598837e-09,1.7810915290998295e-09
sine_packet,sine_packet,54,A,3.5898500912848623e-07,-1.1451696597397052e-10,-1.1451696597397052e-10,1.0,-1.8780782419731165e-07,-1.944635571897656e-07,-1.269081407300271e-07,1.9597619476923842e-08,2.2326465524165485e-07,4.374944323297012e-07,6.008355282302064e-07,6.53048580175269e-07,5.531232725553163e-07,3.5898500912848623e-07,-5.369782462202712e-07,1.2931766231931821e-06,1.0019146691404159e-06,1.8780782419731166e-10,1.9156147165159633e-09,1.2931766231931822e-09
sine_packet,sine_packet,54,B,3.5898500912848623e-07,1.1451696597397052e-10,-1.1451696597397052e-10,-1.0,-1.8780782419731165e-07,-1.944635571897656e-07,-1.269081407300271e-07,1.9597619476923842e-08,2.2326465524165485e-07,4.374944323297012e-07,6.008355282302064e-07,6.53048580175269e-07,5.531232725553163e-07,3.5898500912848623e-07,-5.369782462202712e-07,1.2931766231931821e-06,1.0019146691404159e-06,1.8780782419731166e-10,1.9156147165159633e-09,1.2931766231931822e-09
sine_packet,sine_packet,55,A,1.7117718493117458e-07,-8.052237665058881e-11,-8.052237665058881e-11,1.0,-1.3205669770696564e-07,-1.8780782419731165e-07,-1.944635571897656e-07,-1.269081407300271e-07,1.9597619476923842e-08,2.2326465524165485e-07,4.374944323297012e-07,6.008355282302064e-07,6.53048580175269e-07,1.7117718493117458e-07,-3.6580106128909615e-07,7.180413664934161e-07,5.285413594669772e-07,1.3205669770696563e-10,1.666300060744998e-09,7.180413664934162e-10
sine_packet,sine_packet,55,B,1.7117718493117458e-07,8.052237665058881e-11,-8.052237665058881e-11,-1.0,-1.3205669770696564e-07,-1.8780782419731165e-07,-1.944635571897656e-07,-1.269081407300271e-07,1.9597619476923842e-08,2.2326465524165485e-07,4.374944323297012e-07,6.008355282302064e-07,6.53048580175269e-07,1.7117718493117458e-07,-3.6580106128909615e-07,7.180413664934161e-07,5.285413594669772e-07,1.3205669770696563e-10,1.666300060744998e-09,7.180413664934162e-10
sine_packet,sine_packet,56,A,3.912048722420895e-08,-3.737096305709886e-11,-3.737096305709886e-11,1.0,-6.128837941364213e-08,-1.3205669770696564e-07,-1.8780782419731165e-07,-1.944635571897656e-07,-1.269081407300271e-07,1.9597619476923842e-08,2.2326465524165485e-07,4.374944323297012e-07,6.008355282302064e-07,3.912048722420895e-08,-3.266805740648872e-07,1.9338450304534107e-07,1.166253633880716e-07,6.128837941364214e-11,1.3298958971707276e-09,1.9338450304534108e-10
sine_packet,sine_packet,56,B,3.912048722420895e-08,3.737096305709886e-11,-3.737096305709886e-11,-1.0,-6.128837941364213e-08,-1.3205669770696564e-07,-1.8780782419731165e-07,-1.944635571897656e-07,-1.269081407300271e-07,1.9597619476923842e-08,2.2326465524165485e-07,4.374944323297012e-07,6.008355282302064e-07,3.912048722420895e-08,-3.266805740648872e-07,1.9338450304534107e-07,1.166253633880716e-07,6.128837941364214e-11,1.3298958971707276e-09,1.9338450304534108e-10
sine_packet,sine_packet,57,A,-2.2167892189433184e-08,-3.5563502387853454e-12,-3.5563502387853454e-12,1.0,-5.832414391607967e-09,-6.128837941364213e-08,-1.3205669770696564e-07,-1.8780782419731165e-07,-1.944635571897656e-07,-1.269081407300271e-07,1.9597619476923842e-08,2.2326465524165485e-07,4.374944323297012e-07,-2.2167892189433184e-08,-3.4884846625432037e-07,-1.917347693512466e-07,-1.8222840219475488e-07,5.832414391607967e-12,9.764324720713934e-10,-1.9173476935124658e-10
sine_packet,sine_packet,57,B,-2.2167892189433184e-08,3.5563502387853454e-12,-3.5563502387853454e-12,-1.0,-5.832414391607967e-09,-6.128837941364213e-08,-1.3205669770696564e-07,-1.8780782419731165e-07,-1.944635571897656e-07,-1.269081407300271e-07,1.9597619476923842e-08,2.2326465524165485e-07,4.374944323297012e-07,-2.2167892189433184e-08,-3.4884846625432037e-07,-1.917347693512466e-07,-1.8222840219475488e-07,5.832414391607967e-12,9.764324720713934e-10,-1.9173476935124658e-10
sine_packet,sine_packet,58,A,-2.800030658104115e-08,1.07646788081829e-11,1.07646788081829e-11,1.0,1.7654073245419955e-08,-5.832414391607967e-09,-6.128837941364213e-08,-1.3205669770696564e-07,-1.8780782419731165e-07,-1.944635571897656e-07,-1.269081407300271e-07,1.9597619476923842e-08,2.2326465524165485e-07,-2.800030658104115e-08,-3.768487728353615e-07,-4.067588017589614e-07,-3.5656402437282457e-07,1.7654073245419955e-11,6.796198891330834e-10,-4.067588017589614e-10
sine_packet,sine_packet,58,B,-2.800030658104115e-08,-1.07646788081829e-11,1.07646788081829e-11,-1.0,1.7654073245419955e-08,-5.832414391607967e-09,-6.128837941364213e-08,-1.3205669770696564e-07,-1.8780782419731165e-07,-1.944635571897656e-07,-1.269081407300271e-07,1.9597619476923842e-08,2.2326465524165485e-07,-2.800030658104115e-08,-3.768487728353615e-07,-4.067588017589614e-07,-3.5656402437282457e-07,1.7654073245419955e-11,6.796198891330834e-10,-4.067588017589614e-10
sine_packet,sine_packet,59,A,-1.0346233335621193e-08,6.308678863183654e-12,6.308678863183654e-12,1.0,1.0346233335621193e-08,1.7654073245419955e-08,-5.832414391607967e-09,-6.128837941364213e-08,-1.3205669770696564e-07,-1.8780782419731165e-07,-1.944635571897656e-07,-1.269081407300271e-07,1.9597619476923842e-08,-1.0346233335621193e-08,-3.871950061709827e-07,-4.711476591473929e-07,-4.231096130799802e-07,1.0346233335621194e-11,5.283207364732885e-10,-4.711476591473929e-10
sine_packet,sine_packet,59,B,-1.0346233335621193e-08,-6.308678863183654e-12,6.308678863183654e-12,-1.0,1.0346233335621193e-08,1.7654073245419955e-08,-5.832414391607967e-09,-6.128837941364213e-08,-1.3205669770696564e-07,-1.8780782419731165e-07,-1.944635571897656e-07,-1.269081407300271e-07,1.9597619476923842e-08,-1.0346233335621193e-08,-3.871950061709827e-07,-4.711476591473929e-07,-4.231096130799802e-07,1.0346233335621194e-11,5.283207364732885e-10,-4.711476591473929e-10
sine_packet,sine_packet,60,A,0.0,0.0,0.0,1.0,0.0,1.0346233335621193e-08,1.7654073245419955e-08,-5.832414391607967e-09,-6.128837941364213e-08,-1.3205669770696564e-07,-1.8780782419731165e-07,-1.944635571897656e-07,-1.269081407300271e-07,0.0,-3.871950061709827e-07,-4.331674812641058e-07,-3.985140827629774e-07,0.0,4.86343442706921e-10,-4.331674812641058e-10
sine_packet,sine_packet,60,B,0.0,-0.0,0.0,-1.0,0.0,1.0346233335621193e-08,1.7654073245419955e-08,-5.832414391607967e-09,-6.128837941364213e-08,-1.3205669770696564e-07,-1.8780782419731165e-07,-1.944635571897656e-07,-1.269081407300271e-07,0.0,-3.871950061709827e-07,-4.331674812641058e-07,-3.985140827629774e-07,0.0,4.86343442706921e-10,-4.331674812641058e-10
sine_packet,sine_packet,61,A,0.0,0.0,0.0,1.0,0.0,0.0,1.0346233335621193e-08,1.7654073245419955e-08,-5.832414391607967e-09,-6.128837941364213e-08,-1.3205669770696564e-07,-1.8780782419731165e-07,-1.944635571897656e-07,0.0,-3.871950061709827e-07,-3.333824297855298e-07,-3.067118354026874e-07,0.0,3.823043143129197e-10,-3.333824297855298e-10
sine_packet,sine_packet,61,B,0.0,-0.0,0.0,-1.0,0.0,0.0,1.0346233335621193e-08,1.7654073245419955e-08,-5.832414391607967e-09,-6.128837941364213e-08,-1.3205669770696564e-07,-1.8780782419731165e-07,-1.944635571897656e-07,0.0,-3.871950061709827e-07,-3.333824297855298e-07,-3.067118354026874e-07,0.0,3.823043143129197e-10,-3.333824297855298e-10
sine_packet,sine_packet,62,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0346233335621193e-08,1.7654073245419955e-08,-5.832414391607967e-09,-6.128837941364213e-08,-1.3205669770696564e-07,-1.8780782419731165e-07,0.0,-3.871950061709827e-07,-2.0690946771543411e-07,-1.903567102981994e-07,0.0,2.5191760148063283e-10,-2.0690946771543412e-10
sine_packet,sine_packet,62,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,1.0346233335621193e-08,1.7654073245419955e-08,-5.832414391607967e-09,-6.128837941364213e-08,-1.3205669770696564e-07,-1.8780782419731165e-07,0.0,-3.871950061709827e-07,-2.0690946771543411e-07,-1.903567102981994e-07,0.0,2.5191760148063283e-10,-2.0690946771543412e-10
sine_packet,sine_packet,63,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0346233335621193e-08,1.7654073245419955e-08,-5.832414391607967e-09,-6.128837941364213e-08,-1.3205669770696564e-07,0.0,-3.871950061709828e-07,-9.397019039723781e-08,-8.645257516545879e-08,0.0,1.3537767346122063e-10,-9.39701903972378e-11
sine_packet,sine_packet,63,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0346233335621193e-08,1.7654073245419955e-08,-5.832414391607967e-09,-6.128837941364213e-08,-1.3205669770696564e-07,0.0,-3.871950061709828e-07,-9.397019039723781e-08,-8.645257516545879e-08,0.0,1.3537767346122063e-10,-9.39701903972378e-11
sine_packet,sine_packet,64,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0346233335621193e-08,1.7654073245419955e-08,-5.832414391607967e-09,-6.128837941364213e-08,0.0,-3.871950061709828e-07,-1.8678585578022246e-08,-1.7184298731780462e-08,0.0,5.6773469996886435e-11,-1.8678585578022245e-11
sine_packet,sine_packet,64,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0346233335621193e-08,1.7654073245419955e-08,-5.832414391607967e-09,-6.128837941364213e-08,0.0,-3.871950061709828e-07,-1.8678585578022246e-08,-1.7184298731780462e-08,0.0,5.6773469996886435e-11,-1.8678585578022245e-11
sine_packet,sine_packet,65,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0346233335621193e-08,1.7654073245419955e-08,-5.832414391607967e-09,0.0,-3.871950061709828e-07,1.427005428731629e-08,1.3128449944330988e-08,0.0,2.0777239378038766e-11,1.4270054287316289e-11
sine_packet,sine_packet,65,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0346233335621193e-08,1.7654073245419955e-08,-5.832414391607967e-09,0.0,-3.871950061709828e-07,1.427005428731629e-08,1.3128449944330988e-08,0.0,2.0777239378038766e-11,1.4270054287316289e-11
sine_packet,sine_packet,66,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0346233335621193e-08,1.7654073245419955e-08,0.0,-3.871950061709828e-07,1.6121755086063327e-08,1.483201467917826e-08,0.0,1.612175508606333e-11,1.612175508606333e-11
sine_packet,sine_packet,66,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0346233335621193e-08,1.7654073245419955e-08,0.0,-3.871950061709828e-07,1.6121755086063327e-08,1.483201467917826e-08,0.0,1.612175508606333e-11,1.612175508606333e-11
sine_packet,sine_packet,67,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0346233335621193e-08,0.0,-3.871950061709828e-07,5.771611101875854e-09,5.309882213725786e-09,0.0,5.771611101875854e-12,5.771611101875854e-12
sine_packet,sine_packet,67,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0346233335621193e-08,0.0,-3.871950061709828e-07,5.771611101875854e-09,5.309882213725786e-09,0.0,5.771611101875854e-12,5.771611101875854e-12
sine_packet,sine_packet,68,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,68,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,69,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,69,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,70,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,70,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,71,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,71,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,72,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,72,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,73,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,73,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,74,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,74,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,75,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,75,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,76,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,76,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,77,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,77,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,78,A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
sine_packet,sine_packet,78,B,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.871950061709828e-07,0.0,0.0,0.0,0.0,0.0
