phase,case,step,particle,gauge,chi_read,delta_chi_read,R_read,C_memory,distance_AB_abs,reembedded,delta_chi_gauge_offset,phase_bias,gain
phase3_c_return_persistent,C_return_with_persistent_reembedding,25,B,g_gain_low,0.24999997744650257,-2.2553497428658374e-08,1.25,3.236066858814257e-06,0.4999999422066629,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,26,A,g0,-0.2499999627665541,3.723344590586018e-08,1.0,3.269514124673615e-06,0.49999993893714867,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,26,A,g_chi_plus,-0.24949996276655406,3.723344590586018e-08,1.0,3.269514124673615e-06,0.49999993893714867,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,26,A,g_chi_minus,-0.25049996276655406,3.723344590586018e-08,1.0,3.269514124673615e-06,0.49999993893714867,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,26,A,g_phase_plus,-0.2499999627665541,3.723344590695796e-08,1.0,3.269514124673615e-06,0.49999993893714867,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,26,A,g_phase_minus,-0.2499999627665541,3.7233445904563835e-08,1.0,3.269514124673615e-06,0.49999993893714867,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,26,A,g_gain_high,-0.2499999627665541,3.723344590586018e-08,1.2,3.269514124673615e-06,0.49999993893714867,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,26,A,g_gain_low,-0.2499999627665541,3.723344590586018e-08,0.8,3.269514124673615e-06,0.49999993893714867,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,26,B,g0,0.2499999761705946,-2.3829405379750517e-08,1.5625,3.269514124673615e-06,0.49999993893714867,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,26,B,g_chi_plus,0.2504999761705946,-2.3829405379750517e-08,1.5625,3.269514124673615e-06,0.49999993893714867,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,26,B,g_chi_minus,0.2494999761705946,-2.3829405379750517e-08,1.5625,3.269514124673615e-06,0.49999993893714867,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,26,B,g_phase_plus,0.2499999761705946,-2.3829405378652733e-08,1.5625,3.269514124673615e-06,0.49999993893714867,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,26,B,g_phase_minus,0.2499999761705946,-2.3829405381046858e-08,1.5625,3.269514124673615e-06,0.49999993893714867,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,26,B,g_gain_high,0.2499999761705946,-2.3829405379750517e-08,1.875,3.269514124673615e-06,0.49999993893714867,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,26,B,g_gain_low,0.2499999761705946,-2.3829405379750517e-08,1.25,3.269514124673615e-06,0.49999993893714867,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,27,A,g0,-0.24999996075418482,3.924581517873498e-08,1.0,3.3002856075146703e-06,0.49999993563686307,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,27,A,g_chi_plus,-0.24949996075418482,3.924581517873498e-08,1.0,3.3002856075146703e-06,0.49999993563686307,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,27,A,g_chi_minus,-0.2504999607541848,3.924581517873498e-08,1.0,3.3002856075146703e-06,0.49999993563686307,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,27,A,g_phase_plus,-0.24999996075418482,3.924581517983276e-08,1.0,3.3002856075146703e-06,0.49999993563686307,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,27,A,g_phase_minus,-0.24999996075418482,3.9245815177438636e-08,1.0,3.3002856075146703e-06,0.49999993563686307,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,27,A,g_gain_high,-0.24999996075418482,3.924581517873498e-08,1.2,3.3002856075146703e-06,0.49999993563686307,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,27,A,g_gain_low,-0.24999996075418482,3.924581517873498e-08,0.8,3.3002856075146703e-06,0.49999993563686307,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,27,B,g0,0.24999997488267828,-2.511732171439039e-08,1.5625,3.3002856075146703e-06,0.49999993563686307,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,27,B,g_chi_plus,0.2504999748826783,-2.511732171439039e-08,1.5625,3.3002856075146703e-06,0.49999993563686307,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,27,B,g_chi_minus,0.24949997488267828,-2.511732171439039e-08,1.5625,3.3002856075146703e-06,0.49999993563686307,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,27,B,g_phase_plus,0.24999997488267828,-2.5117321713292605e-08,1.5625,3.3002856075146703e-06,0.49999993563686307,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,27,B,g_phase_minus,0.24999997488267828,-2.511732171568673e-08,1.5625,3.3002856075146703e-06,0.49999993563686307,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,27,B,g_gain_high,0.24999997488267828,-2.511732171439039e-08,1.875,3.3002856075146703e-06,0.49999993563686307,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,27,B,g_gain_low,0.24999997488267828,-2.511732171439039e-08,1.25,3.3002856075146703e-06,0.49999993563686307,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,28,A,g0,-0.24999995872455344,4.12754465018828e-08,1.0,3.328595369962421e-06,0.49999993230826767,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,28,A,g_chi_plus,-0.24949995872455347,4.12754465018828e-08,1.0,3.328595369962421e-06,0.49999993230826767,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,28,A,g_chi_minus,-0.25049995872455344,4.12754465018828e-08,1.0,3.328595369962421e-06,0.49999993230826767,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,28,A,g_phase_plus,-0.24999995872455344,4.127544650298058e-08,1.0,3.328595369962421e-06,0.49999993230826767,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,28,A,g_phase_minus,-0.24999995872455344,4.1275446500586454e-08,1.0,3.328595369962421e-06,0.49999993230826767,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,28,A,g_gain_high,-0.24999995872455344,4.12754465018828e-08,1.2,3.328595369962421e-06,0.49999993230826767,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,28,A,g_gain_low,-0.24999995872455344,4.12754465018828e-08,0.8,3.328595369962421e-06,0.49999993230826767,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,28,B,g0,0.24999997358371423,-2.6416285761204993e-08,1.5625,3.328595369962421e-06,0.49999993230826767,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,28,B,g_chi_plus,0.25049997358371423,-2.6416285761204993e-08,1.5625,3.328595369962421e-06,0.49999993230826767,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,28,B,g_chi_minus,0.2494999735837142,-2.6416285761204993e-08,1.5625,3.328595369962421e-06,0.49999993230826767,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,28,B,g_phase_plus,0.24999997358371423,-2.6416285760107208e-08,1.5625,3.328595369962421e-06,0.49999993230826767,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,28,B,g_phase_minus,0.24999997358371423,-2.6416285762501333e-08,1.5625,3.328595369962421e-06,0.49999993230826767,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,28,B,g_gain_high,0.24999997358371423,-2.6416285761204993e-08,1.875,3.328595369962421e-06,0.49999993230826767,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,28,B,g_gain_low,0.24999997358371423,-2.6416285761204993e-08,1.25,3.328595369962421e-06,0.49999993230826767,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,29,A,g0,-0.2499999566790411,4.332095891019571e-08,1.0,3.3546403496331823e-06,0.4999999289536274,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,29,A,g_chi_plus,-0.2494999566790411,4.332095891019571e-08,1.0,3.3546403496331823e-06,0.4999999289536274,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,29,A,g_chi_minus,-0.25049995667904107,4.332095891019571e-08,1.0,3.3546403496331823e-06,0.4999999289536274,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,29,A,g_phase_plus,-0.2499999566790411,4.3320958911293493e-08,1.0,3.3546403496331823e-06,0.4999999289536274,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,29,A,g_phase_minus,-0.2499999566790411,4.332095890889937e-08,1.0,3.3546403496331823e-06,0.4999999289536274,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,29,A,g_gain_high,-0.2499999566790411,4.332095891019571e-08,1.2,3.3546403496331823e-06,0.4999999289536274,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,29,A,g_gain_low,-0.2499999566790411,4.332095891019571e-08,0.8,3.3546403496331823e-06,0.4999999289536274,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,29,B,g0,0.24999997227458629,-2.772541370252526e-08,1.5625,3.3546403496331823e-06,0.4999999289536274,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,29,B,g_chi_plus,0.25049997227458626,-2.772541370252526e-08,1.5625,3.3546403496331823e-06,0.4999999289536274,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,29,B,g_chi_minus,0.2494999722745863,-2.772541370252526e-08,1.5625,3.3546403496331823e-06,0.4999999289536274,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,29,B,g_phase_plus,0.24999997227458629,-2.7725413701427475e-08,1.5625,3.3546403496331823e-06,0.4999999289536274,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,29,B,g_phase_minus,0.24999997227458629,-2.77254137038216e-08,1.5625,3.3546403496331823e-06,0.4999999289536274,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,29,B,g_gain_high,0.24999997227458629,-2.772541370252526e-08,1.875,3.3546403496331823e-06,0.4999999289536274,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,29,B,g_gain_low,0.24999997227458629,-2.772541370252526e-08,1.25,3.3546403496331823e-06,0.4999999289536274,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,30,A,g0,-0.24999995461891808,4.538108191576594e-08,1.0,3.3786017291351767e-06,0.49999992557502565,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,30,A,g_chi_plus,-0.24949995461891808,4.538108191576594e-08,1.0,3.3786017291351767e-06,0.49999992557502565,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,30,A,g_chi_minus,-0.25049995461891805,4.538108191576594e-08,1.0,3.3786017291351767e-06,0.49999992557502565,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,30,A,g_phase_plus,-0.24999995461891808,4.5381081916863724e-08,1.0,3.3786017291351767e-06,0.49999992557502565,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,30,A,g_phase_minus,-0.24999995461891808,4.53810819144696e-08,1.0,3.3786017291351767e-06,0.49999992557502565,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,30,A,g_gain_high,-0.24999995461891808,4.538108191576594e-08,1.2,3.3786017291351767e-06,0.49999992557502565,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,30,A,g_gain_low,-0.24999995461891808,4.538108191576594e-08,0.8,3.3786017291351767e-06,0.49999992557502565,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,30,B,g0,0.24999997095610757,-2.9043892426090207e-08,1.5625,3.3786017291351767e-06,0.49999992557502565,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,30,B,g_chi_plus,0.25049997095610754,-2.9043892426090207e-08,1.5625,3.3786017291351767e-06,0.49999992557502565,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,30,B,g_chi_minus,0.24949997095610757,-2.9043892426090207e-08,1.5625,3.3786017291351767e-06,0.49999992557502565,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,30,B,g_phase_plus,0.24999997095610757,-2.9043892424992422e-08,1.5625,3.3786017291351767e-06,0.49999992557502565,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,30,B,g_phase_minus,0.24999997095610757,-2.9043892427386548e-08,1.5625,3.3786017291351767e-06,0.49999992557502565,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,30,B,g_gain_high,0.24999997095610757,-2.9043892426090207e-08,1.875,3.3786017291351767e-06,0.49999992557502565,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,30,B,g_gain_low,0.24999997095610757,-2.9043892426090207e-08,1.25,3.3786017291351767e-06,0.49999992557502565,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,31,A,g0,-0.24999995254535334,4.745464666971051e-08,1.0,3.4006461964690834e-06,0.4999999221743795,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,31,A,g_chi_plus,-0.24949995254535334,4.745464666971051e-08,1.0,3.4006461964690834e-06,0.4999999221743795,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,31,A,g_chi_minus,-0.25049995254535334,4.745464666971051e-08,1.0,3.4006461964690834e-06,0.4999999221743795,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,31,A,g_phase_plus,-0.24999995254535334,4.745464667080829e-08,1.0,3.4006461964690834e-06,0.4999999221743795,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,31,A,g_phase_minus,-0.24999995254535334,4.745464666841416e-08,1.0,3.4006461964690834e-06,0.4999999221743795,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,31,A,g_gain_high,-0.24999995254535334,4.745464666971051e-08,1.2,3.4006461964690834e-06,0.4999999221743795,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,31,A,g_gain_low,-0.24999995254535334,4.745464666971051e-08,0.8,3.4006461964690834e-06,0.4999999221743795,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,31,B,g0,0.24999996962902613,-3.037097386861473e-08,1.5625,3.4006461964690834e-06,0.4999999221743795,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,31,B,g_chi_plus,0.2504999696290261,-3.037097386861473e-08,1.5625,3.4006461964690834e-06,0.4999999221743795,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,31,B,g_chi_minus,0.24949996962902612,-3.037097386861473e-08,1.5625,3.4006461964690834e-06,0.4999999221743795,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,31,B,g_phase_plus,0.24999996962902613,-3.0370973867516946e-08,1.5625,3.4006461964690834e-06,0.4999999221743795,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,31,B,g_phase_minus,0.24999996962902613,-3.037097386991107e-08,1.5625,3.4006461964690834e-06,0.4999999221743795,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,31,B,g_gain_high,0.24999996962902613,-3.037097386861473e-08,1.875,3.4006461964690834e-06,0.4999999221743795,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,31,B,g_gain_low,0.24999996962902613,-3.037097386861473e-08,1.25,3.4006461964690834e-06,0.4999999221743795,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,32,A,g0,-0.2499999504594221,4.9540577831049867e-08,1.0,3.4209271045965532e-06,0.4999999187534523,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,32,A,g_chi_plus,-0.24949995045942214,4.9540577831049867e-08,1.0,3.4209271045965532e-06,0.4999999187534523,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,32,A,g_chi_minus,-0.25049995045942214,4.9540577831049867e-08,1.0,3.4209271045965532e-06,0.4999999187534523,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,32,A,g_phase_plus,-0.2499999504594221,4.954057783214765e-08,1.0,3.4209271045965532e-06,0.4999999187534523,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,32,A,g_phase_minus,-0.2499999504594221,4.954057782975352e-08,1.0,3.4209271045965532e-06,0.4999999187534523,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,32,A,g_gain_high,-0.2499999504594221,4.9540577831049867e-08,1.2,3.4209271045965532e-06,0.4999999187534523,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,32,A,g_gain_low,-0.2499999504594221,4.9540577831049867e-08,0.8,3.4209271045965532e-06,0.4999999187534523,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,32,B,g0,0.24999996829403018,-3.170596981187192e-08,1.5625,3.4209271045965532e-06,0.4999999187534523,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,32,B,g_chi_plus,0.25049996829403015,-3.170596981187192e-08,1.5625,3.4209271045965532e-06,0.4999999187534523,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,32,B,g_chi_minus,0.24949996829403018,-3.170596981187192e-08,1.5625,3.4209271045965532e-06,0.4999999187534523,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,32,B,g_phase_plus,0.24999996829403018,-3.170596981077414e-08,1.5625,3.4209271045965532e-06,0.4999999187534523,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,32,B,g_phase_minus,0.24999996829403018,-3.1705969813168265e-08,1.5625,3.4209271045965532e-06,0.4999999187534523,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,32,B,g_gain_high,0.24999996829403018,-3.170596981187192e-08,1.875,3.4209271045965532e-06,0.4999999187534523,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,32,B,g_gain_low,0.24999996829403018,-3.170596981187192e-08,1.25,3.4209271045965532e-06,0.4999999187534523,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,33,A,g0,-0.24999994836211392,5.1637886086076235e-08,1.0,3.4395855382432487e-06,0.49999991531386684,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,33,A,g_chi_plus,-0.24949994836211395,5.1637886086076235e-08,1.0,3.4395855382432487e-06,0.49999991531386684,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,33,A,g_chi_minus,-0.2504999483621139,5.1637886086076235e-08,1.0,3.4395855382432487e-06,0.49999991531386684,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,33,A,g_phase_plus,-0.24999994836211392,5.1637886087174016e-08,1.0,3.4395855382432487e-06,0.49999991531386684,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,33,A,g_phase_minus,-0.24999994836211392,5.163788608477989e-08,1.0,3.4395855382432487e-06,0.49999991531386684,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,33,A,g_gain_high,-0.24999994836211392,5.1637886086076235e-08,1.2,3.4395855382432487e-06,0.49999991531386684,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,33,A,g_gain_low,-0.24999994836211392,5.1637886086076235e-08,0.8,3.4395855382432487e-06,0.49999991531386684,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,33,B,g0,0.24999996695175294,-3.30482470950888e-08,1.5625,3.4395855382432487e-06,0.49999991531386684,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,33,B,g_chi_plus,0.2504999669517529,-3.30482470950888e-08,1.5625,3.4395855382432487e-06,0.49999991531386684,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,33,B,g_chi_minus,0.24949996695175292,-3.30482470950888e-08,1.5625,3.4395855382432487e-06,0.49999991531386684,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,33,B,g_phase_plus,0.24999996695175294,-3.304824709399102e-08,1.5625,3.4395855382432487e-06,0.49999991531386684,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,33,B,g_phase_minus,0.24999996695175294,-3.3048247096385145e-08,1.5625,3.4395855382432487e-06,0.49999991531386684,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,33,B,g_gain_high,0.24999996695175294,-3.30482470950888e-08,1.875,3.4395855382432487e-06,0.49999991531386684,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,33,B,g_gain_low,0.24999996695175294,-3.30482470950888e-08,1.25,3.4395855382432487e-06,0.49999991531386684,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,34,A,g0,-0.24999994625433875,5.374566126617236e-08,1.0,3.4567512953576475e-06,0.49999991185711556,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,34,A,g_chi_plus,-0.24949994625433872,5.374566126617236e-08,1.0,3.4567512953576475e-06,0.49999991185711556,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,34,A,g_chi_minus,-0.25049994625433875,5.374566126617236e-08,1.0,3.4567512953576475e-06,0.49999991185711556,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,34,A,g_phase_plus,-0.24999994625433875,5.374566126727014e-08,1.0,3.4567512953576475e-06,0.49999991185711556,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,34,A,g_phase_minus,-0.24999994625433875,5.3745661264876015e-08,1.0,3.4567512953576475e-06,0.49999991185711556,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,34,A,g_gain_high,-0.24999994625433875,5.374566126617236e-08,1.2,3.4567512953576475e-06,0.49999991185711556,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,34,A,g_gain_low,-0.24999994625433875,5.374566126617236e-08,0.8,3.4567512953576475e-06,0.49999991185711556,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,34,B,g0,0.2499999656027768,-3.4397223210350324e-08,1.5625,3.4567512953576475e-06,0.49999991185711556,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,34,B,g_chi_plus,0.25049996560277676,-3.4397223210350324e-08,1.5625,3.4567512953576475e-06,0.49999991185711556,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,34,B,g_chi_minus,0.2494999656027768,-3.4397223210350324e-08,1.5625,3.4567512953576475e-06,0.49999991185711556,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,34,B,g_phase_plus,0.2499999656027768,-3.439722320925254e-08,1.5625,3.4567512953576475e-06,0.49999991185711556,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,34,B,g_phase_minus,0.2499999656027768,-3.439722321164667e-08,1.5625,3.4567512953576475e-06,0.49999991185711556,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,34,B,g_gain_high,0.2499999656027768,-3.4397223210350324e-08,1.875,3.4567512953576475e-06,0.49999991185711556,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,34,B,g_gain_low,0.2499999656027768,-3.4397223210350324e-08,1.25,3.4567512953576475e-06,0.49999991185711556,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,35,A,g0,-0.249999944136934,5.586306601620477e-08,1.0,3.472543790053147e-06,0.49999990838457176,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,35,A,g_chi_plus,-0.249499944136934,5.586306601620477e-08,1.0,3.472543790053147e-06,0.49999990838457176,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,35,A,g_chi_minus,-0.250499944136934,5.586306601620477e-08,1.0,3.472543790053147e-06,0.49999990838457176,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,35,A,g_phase_plus,-0.249999944136934,5.586306601730255e-08,1.0,3.472543790053147e-06,0.49999990838457176,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,35,A,g_phase_minus,-0.249999944136934,5.5863066014908425e-08,1.0,3.472543790053147e-06,0.49999990838457176,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,35,A,g_gain_high,-0.249999944136934,5.586306601620477e-08,1.2,3.472543790053147e-06,0.49999990838457176,True,0.0,0.0,1.2
phase3_c_return_persistent,C_return_with_persistent_reembedding,35,A,g_gain_low,-0.249999944136934,5.586306601620477e-08,0.8,3.472543790053147e-06,0.49999990838457176,True,0.0,0.0,0.8
phase3_c_return_persistent,C_return_with_persistent_reembedding,35,B,g0,0.24999996424763776,-3.5752362250371065e-08,1.5625,3.472543790053147e-06,0.49999990838457176,True,0.0,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,35,B,g_chi_plus,0.25049996424763776,-3.5752362250371065e-08,1.5625,3.472543790053147e-06,0.49999990838457176,True,0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,35,B,g_chi_minus,0.24949996424763776,-3.5752362250371065e-08,1.5625,3.472543790053147e-06,0.49999990838457176,True,-0.0005,0.0,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,35,B,g_phase_plus,0.24999996424763776,-3.5752362249273284e-08,1.5625,3.472543790053147e-06,0.49999990838457176,True,0.0,0.11,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,35,B,g_phase_minus,0.24999996424763776,-3.575236225166741e-08,1.5625,3.472543790053147e-06,0.49999990838457176,True,0.0,-0.13,1.0
phase3_c_return_persistent,C_return_with_persistent_reembedding,35,B,g_gain_high,0.24999996424763776,-3.5752362250371065e-08,1.875,3.472543790053147e-06,0.49999990838457176,True,0.0,0.0,1.2
