mode_id,bin_index,signed_k,address_m,address_n,address,state_order,quadratic_order,cover_ratio,power,power_fraction,coherence_mean,coherence_min,rank1_fraction,phase_step_per_window_deg,single_mode_closure_residual,real_imag_rank,cartan_ready,BF_address_prediction,BF_measured,BF_type,BF_status,half_cycle_overlap_real,half_cycle_overlap_imag,half_cycle_fidelity,BF_behavior_residual_to_address_prediction,pair_branch,conjugate_address,model_charge_magnitude,conjugate_pair_det_gamma,coherence_random_reference,coherence_significant_vs_random_reference,state_recurrence_fidelity,quadratic_recurrence_fidelity,spin_structure,physical_spin,lifetime_steps,lifetime_status,status
k+51,51,51,17,48,17/48,48,24,2,0.0009139773833475751,6.347065162135945e-06,0.6197957904903072,0.232881397444593,0.26815868478613086,-39.00576977401814,0.047126209053993534,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6674745628543702,0.4493143297601693,0.8046152241820078,0.558978115203737,+m/n,-17/48,0.8043807145043604,7.938229798698515e-05,0.13005309478285085,True,0.9090855309118508,0.9419064512349546,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-50,94,-50,-25,72,-25/72,72,36,2,0.0009002370564406309,6.251646225282165e-06,0.6202093362050327,0.2407684400516011,0.26975456689428184,-39.40298496653367,0.04698640588908844,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6646158975086602,0.4559368538869981,0.8059731422036444,1.7259271424283633,-m/n,25/72,0.786788218175523,8.851475149929122e-05,0.13005309478285085,True,0.8059731422036444,0.8778632925394662,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+52,52,52,13,36,13/36,36,18,2,0.0008941523056545973,6.209391011490265e-06,0.6198072623228941,0.23309496077088868,0.26820157697773295,-39.01654956591948,0.047122095693997126,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6673962752492557,0.4494977683399655,0.8046527399811608,1.7269217071013094,+m/n,-13/36,0.8213938048432696,7.091829512106962e-05,0.13005309478285085,True,0.9480044472089619,0.9668559784332578,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-51,93,-51,-17,48,-17/48,48,24,2,0.000881424425255377,6.121002953162347e-06,0.6201986685188555,0.24055985487392884,0.26971206418622024,-39.3924994020988,0.046990104298641706,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6646912475626866,0.4557633926174474,0.8059371716434267,0.5658199621003426,-m/n,17/48,0.8043807145043604,7.938229798698515e-05,0.13005309478285085,True,0.9097175705565997,0.9432033244709458,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+53,53,53,53,144,53/144,144,72,2,0.0008757899898178563,6.081874929290675e-06,0.6198184750877628,0.23330396621485533,0.2682435662480908,-39.027097745442305,0.04711816862521813,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6673197049697474,0.44967706090265563,0.804689410731222,0.5593618129649777,+m/n,-53/144,0.8377951038078301,6.309585853780941e-05,0.13005309478285085,True,0.3579655957955791,0.620943930737999,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-52,92,-52,-13,36,-13/36,36,18,2,0.0008640092980080355,6.000064569500252e-06,0.6201882006768243,0.24035545920720375,0.2696704313429533,-39.382223645014165,0.04699374319800225,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6647650279621299,0.45559348788865967,0.805901959675025,1.7259803082689866,-m/n,13/36,0.8213938048432696,7.091829512106962e-05,0.13005309478285085,True,0.9483502487122736,0.9675530912839687,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+54,54,54,3,8,3/8,8,4,2,0.0008587966705838001,5.963865767943062e-06,0.61982944800811,0.23350875093495732,0.26828472035162854,-39.03743142390485,0.047114395106432366,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6672448706706862,0.44985209715597785,0.8047251870992805,1.726867791144807,+m/n,-3/8,0.8535533905932737,5.588006851708904e-05,0.13005309478285085,True,0.9973820904757372,0.99833801718007,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-53,91,-53,-53,144,-53/144,144,72,2,0.0008479044177269116,5.888225123103559e-06,0.6201779181026814,0.24015493918291758,0.2696296022448527,-39.37214192080275,0.0469972916754019,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6648373629543995,0.4554269438249495,0.805867495523857,0.565462372252208,-m/n,53/144,0.8377951038078301,6.309585853780941e-05,0.13005309478285085,True,0.36183873935689864,0.6288731673255278,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+55,55,55,55,144,55/144,144,72,2,0.0008430879636113355,5.854777525078725e-06,0.6198401985370752,0.23370963072638087,0.26832510743244836,-39.04756665984156,0.04711075505939194,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6671716289504427,0.4500231589029885,0.8047601046432481,0.5597281198265156,+m/n,-55/144,0.8686386684050619,4.923279163715488e-05,0.13005309478285085,True,0.3581966387081877,0.6214217110404565,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-54,90,-54,-3,8,-3/8,8,4,2,0.0008330312333999065,5.78493912083269e-06,0.6201678066876891,0.23995799997124057,0.2695895150214371,-39.36223942218478,0.04700074912214086,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6649083863219776,0.4552634616822596,0.8058337184209969,1.7260315044599173,-m/n,3/8,0.8535533905932737,5.588006851708904e-05,0.13005309478285085,True,0.9973977639814897,0.9983689279171637,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+56,56,56,7,18,7/18,18,9,2,0.0008285878947699212,5.754082602568903e-06,0.6198507425886076,0.2339069021541325,0.26836478958335036,-39.057518541414055,0.0471072323966768,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6670998144397855,0.45019062126994325,0.8047942332702277,1.7268159678392438,+m/n,-7/18,0.8830222215594888,4.311797575451415e-05,0.13005309478285085,True,0.9868053536388846,0.991621182024245,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-55,89,-55,-55,144,-55/144,144,72,2,0.0008193190401783715,5.689715556794252e-06,0.6201578523609959,0.23976436388266814,0.26955011150604385,-39.352502228009534,0.04700413048776725,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6649782141914579,0.4551027393231943,0.805800551432385,0.5651177756059528,-m/n,55/144,0.8686386684050619,4.923279163715488e-05,0.13005309478285085,True,0.3616173659337553,0.6284272083683796,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+57,57,57,19,48,19/48,48,24,2,0.00081522806095974,5.661305978887089e-06,0.6198610954962996,0.23410084447034424,0.268403821702638,-39.06730124643713,0.04710380381683808,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6670292884973928,0.4503548567069968,0.8048276639585135,0.5600794512193177,+m/n,-19/48,0.8966766701456175,3.7502655282461994e-05,0.13005309478285085,True,0.9091871710632021,0.9421156859756658,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-56,88,-56,-7,18,-7/18,18,9,2,0.0008067042183903572,5.602112627710819e-06,0.6201480416782539,0.23957376865558483,0.26951133869000915,-39.34291719869335,0.04700745088669971,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6650469504641501,0.45494449612990356,0.8057679199872365,1.7260810646689968,-m/n,7/18,0.8830222215594888,4.311797575451415e-05,0.13005309478285085,True,0.9868745975910529,0.9917584190505837,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+58,58,58,29,72,29/72,72,36,2,0.000802946912170977,5.576020223409568e-06,0.619871272246978,0.2342917213432732,0.26844225462006654,-39.07692813831736,0.047100438904763675,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6669599498500901,0.4505161777707686,0.8048604855111334,1.7267658500321916,+m/n,-29/72,0.909576022144496,3.235757947050999e-05,0.13005309478285085,True,0.8048604855111334,0.8754916799755285,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-57,87,-57,-19,48,-19/48,48,24,2,0.0007951295552819581,5.521733022791381e-06,0.6201383623636512,0.23938596590620798,0.26947314700141495,-39.33347186773684,0.04701071897273753,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6651146908634105,0.45478849215496336,0.8057357659921243,0.5647838018853713,-m/n,19/48,0.8966766701456175,3.7502655282461994e-05,0.13005309478285085,True,0.9096213693394084,0.9430074298525317,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+59,59,59,59,144,59/144,144,72,2,0.0007916891218930598,5.497841124257366e-06,0.6198812869844277,0.2344797824218512,0.2684801361198398,-39.086411870085364,0.047097107007185036,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6668917045855411,0.45067486723537425,0.8048927764631951,0.5604185689567652,+m/n,-59/144,0.9216957229064427,2.7656632716310803e-05,0.13005309478285085,True,0.3586305933964937,0.6223223281619513,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-58,86,-58,-29,72,-29/72,72,36,2,0.0007845436594097596,5.4482198570122245e-06,0.6201288029626321,0.2392007197205025,0.2694354883914762,-39.324154379776964,0.04701393662909426,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6651815312702878,0.45463450699678554,0.8057040427447879,1.7261292150461596,-m/n,29/72,0.909576022144496,3.235757947050999e-05,0.13005309478285085,True,0.8057040427447879,0.8772940344493694,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+60,60,60,5,12,5/12,12,6,2,0.0007814050276360517,5.426423803028142e-06,0.6198911529552206,0.2346652647564427,0.2685175121286326,-39.09576446009163,0.04709379383724407,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6668244217986395,0.4508312741861384,0.8049246221177403,1.7267172585251664,+m/n,-5/12,0.9330127018922194,2.3376360517635142e-05,0.13005309478285085,True,0.994123132941919,0.9962761646651871,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-59,85,-59,-59,144,-59/144,144,72,2,0.000774900457234452,5.381253175239255e-06,0.6201193525156478,0.23901780537026474,0.26939831692721444,-39.31495344108306,0.047017108398730155,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.665247566918363,0.4544823170031139,0.8056727013864382,0.564458473160422,-m/n,59/144,0.9216957229064427,2.7656632716310803e-05,0.13005309478285085,True,0.3611950300252929,0.627573178651334,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+61,61,61,61,144,61/144,144,72,2,0.0007720501412452155,5.361459314202891e-06,0.6199008825860733,0.2348483940938419,0.2685544277102186,-39.10499735704766,0.047090504803873556,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6667579707720072,0.45098572176662477,0.8049560937252219,0.560748046168111,+m/n,-61/144,0.9435054165891108,1.9497283276881383e-05,0.13005309478285085,True,0.3588379258149897,0.6227519022501333,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-60,84,-60,-5,12,-5/12,12,6,2,0.0007661587523804007,5.3205468915305654e-06,0.620110000380008,0.238837008137786,0.2693615885516816,-39.30585826367953,0.047020244533910585,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6653128778651916,0.45433172764001223,0.8056416971542756,1.726176207669427,-m/n,5/12,0.9330127018922194,2.3376360517635142e-05,0.13005309478285085,True,0.9941459036165323,0.996321133684146,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+62,62,62,31,72,31/72,72,36,2,0.0007635847208959042,5.302671672888228e-06,0.6199104875808464,0.2350293860623292,0.26859092549864605,-39.11412149014091,0.047087247782056835,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.666692259871245,0.45113843143457516,0.8049872382152878,1.7266699086484267,+m/n,-31/72,0.953153893518325,1.6003589722868306e-05,0.13005309478285085,True,0.8049872382152878,0.8757642686826841,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-61,83,-61,-61,144,-61/144,144,72,2,0.0007582818400089345,5.265846111173161e-06,0.6201007361549504,0.2386581222353646,0.2693252608123751,-39.29685851226896,0.04702335448715669,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.665377528566193,0.45418258642341136,0.805610996282396,0.5641400714350369,-m/n,61/144,0.9435054165891108,1.9497283276881383e-05,0.13005309478285085,True,0.36099137165892786,0.6271604855192656,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+63,63,63,7,16,7/16,16,8,2,0.0007559733997660391,5.249815276153055e-06,0.6199199792505593,0.23520844726062132,0.2686270457022393,-39.12314731446513,0.04708402588538459,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6666272232468701,0.4512895619416497,0.805018088921807,0.5610701177193259,+m/n,-7/16,0.9619397662556434,1.2881855053437086e-05,0.13005309478285085,True,0.9895759441349832,0.9933991081329381,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-62,82,-62,-31,72,-31/72,72,36,2,0.0007512371671407523,5.216924771810785e-06,0.6200915498798424,0.23848094980754386,0.2692892932344526,-39.28794424632964,0.04702644321473975,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6654415788929949,0.4540347611681103,0.8055805727973987,1.7262222386050339,-m/n,31/72,0.953153893518325,1.6003589722868306e-05,0.13005309478285085,True,0.8055805727973987,0.8770317327575882,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+64,64,64,4,9,4/9,9,9,1,0.0007491848662627748,5.2026726823803855e-06,0.6199293685676193,0.23538577626300572,0.2686628275805725,-39.132084871125095,0.047080839127483703,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6665628039295639,0.4514392429399031,0.8050486703601187,1.7266235749310628,+m/n,-4/9,0.9698463103929541,1.0120340880770406e-05,0.13005309478285085,True,0.9966933151127456,0.9916572486243279,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-63,81,-63,-7,16,-7/16,16,8,2,0.0007449960346285108,5.173583573809108e-06,0.620082432115186,0.23830530000537536,0.2692536467610785,-39.27910586636641,0.04702951208987031,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.665505090609162,0.4538881225910907,0.8055504040443241,0.5638273425771846,-m/n,7/16,0.9619397662556434,1.2881855053437086e-05,0.13005309478285085,True,0.989605907545905,0.9934584075064764,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+65,65,65,65,144,65/144,144,72,2,0.0007431915841875067,5.1610526679688015e-06,0.6199386659863652,0.23556156455154048,0.268698309583618,-39.14094384589558,0.04707768714432656,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.666498944009983,0.45158759366327517,0.805079000544052,0.5613860606543805,+m/n,-65/144,0.9768584753741134,7.708652172144781e-06,0.13005309478285085,True,0.3592409440109429,0.6235826330566239,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-64,80,-64,-4,9,-4/9,9,9,1,0.0007395333429716318,5.135648215080781e-06,0.6200733736961547,0.23813098812298572,0.26921828316040375,-39.27033407768504,0.0470325611010361,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6655681292550866,0.45374253264951936,0.8055204656713049,1.7262674992959488,-m/n,4/9,0.9698463103929541,1.0120340880770406e-05,0.13005309478285085,True,0.996701754529446,0.9917237360789242,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+66,66,66,11,24,11/24,24,12,2,0.0007379695475050235,5.124788524340446e-06,0.6199478814831071,0.23573599738499382,0.2687335292610357,-39.1497336118787,0.04707457285418631,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6664355803520677,0.4517347355269688,0.8051090944964029,1.7265780650596,+m/n,-11/24,0.9829629131445341,5.637658549995095e-06,0.13005309478285085,True,0.9766764220783934,0.9852333208053851,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-65,79,-65,-65,144,-65/144,144,72,2,0.0007348273770657805,5.1029678962901474e-06,0.6200643655494029,0.23795783478789984,0.2691831653854298,-39.261619857471416,0.047035591960098405,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.665630761249583,0.4535978429624921,0.8054907283525522,0.5635191132186725,-m/n,65/144,0.9768584753741134,7.708652172144781e-06,0.13005309478285085,True,0.3605947956781094,0.6263550609242828,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+67,67,67,67,144,67/144,144,72,2,0.0007334980706316552,5.093736601608722e-06,0.6199570246994597,0.2359092546133031,0.2687685233781267,-39.15846326650086,0.04707149934217797,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6663726566594482,0.45188077413426925,0.8051389641394567,0.5616969274053943,+m/n,-67/144,0.9881480035599668,3.8995203945901835e-06,0.13005309478285085,True,0.35943777568257335,0.6239870865002846,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-66,78,-66,-11,24,-11/24,24,12,2,0.0007308596215213359,5.075414038342615e-06,0.6200553986851408,0.23778566519730723,0.2691482576769569,-39.25295441515371,0.04703860848143625,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6656930487194112,0.4534539082110033,0.8054611610656204,1.726312190602847,-m/n,11/24,0.9829629131445341,5.637658549995095e-06,0.13005309478285085,True,0.9767206261347382,0.9853213491598491,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+68,68,68,17,36,17/36,36,18,2,0.0007297596116207596,5.067775080699725e-06,0.6199661050195283,0.23608151144537554,0.26880332736749285,-39.16714166693073,0.04706846263706396,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.666310126827536,0.4520258076329214,0.8051686257419137,1.7265331649100153,+m/n,-17/36,0.9924038765061041,2.4874408613984045e-06,0.13005309478285085,True,0.9481473674048553,0.9671451808908996,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-67,77,-67,-67,144,-67/144,144,72,2,0.0007276146035841565,5.052879191556647e-06,0.6200464642413855,0.23761430839306374,0.269113525262908,-39.244329152240525,0.047041613835917706,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6657550497387934,0.45331059327035794,0.8054317352971803,0.5632141517631107,-m/n,67/144,0.9881480035599668,3.8995203945901835e-06,0.13005309478285085,True,0.3604004511484673,0.6259592217090284,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+69,69,69,23,48,23/48,48,24,2,0.0007267396250848824,5.046802951978355e-06,0.6199751316570498,0.23625293917747164,0.26883797534965453,-39.17577746486137,0.04706545303768508,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.666247941978589,0.4521699576939191,0.8051981065747894,0.5620036537910121,+m/n,-23/48,0.9957224306869051,1.3955541240395775e-06,0.13005309478285085,True,0.9093643742857386,0.9424808750701065,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-68,76,-68,-17,36,-17/36,36,18,2,0.0007250797622205992,5.035276126531944e-06,0.6200375535489572,0.23744359656899947,0.2690789341547618,-39.235735623624265,0.04704460897460877,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6658168219560165,0.4531677693018658,0.8054024258304906,1.7263564844624857,-m/n,17/36,0.9924038765061041,2.4874408613984045e-06,0.13005309478285085,True,0.9482120918875534,0.967275802067986,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+70,70,70,35,72,35/72,72,36,2,0.0007244264425129763,5.030739184117896e-06,0.6199841136607234,0.2364237058887244,0.26887250091706505,-39.18437914546754,0.04706246100941789,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6661860426105487,0.4523133751572972,0.8052274416059663,1.7264887251112842,+m/n,-35/72,0.9980973490458729,6.19098532439466e-07,0.13005309478285085,True,0.8052274416059663,0.8762784849216523,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-69,75,-69,-23,48,-23/48,48,24,2,0.0007232453425730255,5.0225371012015705e-06,0.6200286581170424,0.23727336440432756,0.2690444508617304,-39.22716550264132,0.047047593751650046,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6658784243633639,0.45302530758688003,0.8053732087342013,0.5629113221637095,-m/n,23/48,0.9957224306869051,1.3955541240395775e-06,0.13005309478285085,True,0.9094481007751127,0.9426529375637651,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+71,71,71,71,144,71/144,144,72,2,0.0007228111762353656,5.0195220571900435e-06,0.6199930598551019,0.2365939771099465,0.2689069374364728,-39.192955065529624,0.047059480076716946,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.666124360261284,0.45245622788733575,0.805256668080148,0.5623073723196004,+m/n,-71/144,0.999524110790929,1.5460484092955085e-07,0.13005309478285085,True,0.35982446660365314,0.6247809833936735,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-70,74,-70,-35,72,-35/72,72,36,2,0.0007221043161035301,5.014613306274519e-06,0.6200197695086929,0.23710344841755218,0.2690100421972251,-39.21861055213007,0.047050568980995314,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6659399175668842,0.4528830724591977,0.8053440576108273,1.7264005578841892,-m/n,35/72,0.9980973490458729,6.19098532439466e-07,0.13005309478285085,True,0.8053440576108273,0.8765278597335019,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k+72,72,72,1,2,1/2,2,1,2,0.0007218876453616709,5.013108648344942e-06,0.6200019788739493,0.23676391647146122,0.26894131798680565,-39.20151348496345,0.04705650677945948,2,False,B,F,B,address_prediction_not_confirmed_by_half_cycle,-0.6660628231776974,0.45259868740259507,0.8052858227101708,1.726444584286849,+m/n,-1/2,1.0,0.0,0.13005309478285085,True,0.9998367649235784,0.9998970790924654,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
k-71,73,-71,-71,144,-71/144,144,72,2,0.0007216523246355252,5.011474476635597e-06,0.6200108792573416,0.23693368633537978,0.2689756753906422,-39.21006259573069,0.04705353809941996,2,False,F,F,F,address_prediction_not_confirmed_by_half_cycle,-0.6660013632884285,0.4527409169479945,0.8053149407411713,0.5626094801939434,-m/n,71/144,0.999524110790929,1.5460484092955085e-07,0.13005309478285085,True,0.36001606376171685,0.6251737276814391,unresolved_non_null_single_mode,unresolved_parent_cartan_map,144,measured_first_e_fold_crossing,persistent_needs_bundle_closure
