step,time,crossing_flag,splitting_fraction,direction_1_occupation,direction_2_occupation,direction_3_occupation,direction_4_occupation,other_rotating_occupation,kernel_occupation,occupation_sum,plane_1_occupation,plane_2_occupation,norm_error,conservation_error,projection_closure_error
39925,39925,1,8.0534804800e-01,6.1326910660e-02,1.3332504134e-01,1.9036828216e-01,1.4290216418e-01,9.8579477914e-13,4.7207760166e-01,1.0000000000e+00,1.9465195200e-01,3.3327044634e-01,1.1102230246e-15,1.1102230246e-15,0.0000000000e+00
39950,39950,1,8.0534798635e-01,6.1326880665e-02,1.3332513299e-01,1.9036846126e-01,1.4290260453e-01,9.7524766041e-13,4.7207692055e-01,1.0000000000e+00,1.9465201365e-01,3.3327106580e-01,1.3322676296e-15,1.3322676296e-15,0.0000000000e+00
39975,39975,1,8.0534843174e-01,6.1326782495e-02,1.3332478577e-01,1.9036849366e-01,1.4290297615e-01,6.0007554481e-13,4.7207696193e-01,1.0000000000e+00,1.9465156826e-01,3.3327146981e-01,1.3322676296e-15,1.3322676296e-15,0.0000000000e+00
40000,40000,1,8.0534888200e-01,6.1326751440e-02,1.3332436656e-01,1.9036824866e-01,1.4290288557e-01,3.3928415633e-13,4.7207774776e-01,1.0000000000e+00,1.9465111800e-01,3.3327113424e-01,1.5543122345e-15,1.5543122345e-15,0.0000000000e+00
40025,40025,1,8.0534883731e-01,6.1326857261e-02,1.3332430543e-01,1.9036786008e-01,1.4290238301e-01,5.0379145300e-13,4.7207859422e-01,1.0000000000e+00,1.9465116269e-01,3.3327024309e-01,1.4432899320e-15,1.4432899320e-15,2.2204460493e-16
40050,40050,1,8.0534827392e-01,6.1327038896e-02,1.3332468719e-01,1.9036759607e-01,1.4290190867e-01,7.3280270740e-13,4.7207876917e-01,1.0000000000e+00,1.9465172608e-01,3.3326950474e-01,1.6653345369e-15,1.6653345369e-15,0.0000000000e+00
40075,40075,1,8.0534766017e-01,6.1327164111e-02,1.3332517572e-01,1.9036760347e-01,1.4290187004e-01,8.9722673735e-13,4.7207818666e-01,1.0000000000e+00,1.9465233983e-01,3.3326947351e-01,1.5543122345e-15,1.5543122345e-15,0.0000000000e+00
40100,40100,1,8.0534750595e-01,6.1327155867e-02,1.3332533818e-01,1.9036777038e-01,1.4290225597e-01,9.3247631838e-13,4.7207747960e-01,1.0000000000e+00,1.9465249405e-01,3.3327002634e-01,1.6653345369e-15,1.6653345369e-15,0.0000000000e+00
40125,40125,1,8.0534787877e-01,6.1327064660e-02,1.3332505657e-01,1.9036783552e-01,1.4290265292e-01,6.1745053515e-13,4.7207739033e-01,1.0000000000e+00,1.9465212123e-01,3.3327048844e-01,1.7763568394e-15,1.7763568394e-15,1.1102230246e-16
40150,40150,1,8.0534834584e-01,6.1327018929e-02,1.3332463523e-01,1.9036763757e-01,1.4290264260e-01,3.1530333899e-13,4.7207806567e-01,1.0000000000e+00,1.9465165416e-01,3.3327028017e-01,1.7763568394e-15,1.7763568394e-15,0.0000000000e+00
40175,40175,1,8.0534839103e-01,6.1327102207e-02,1.3332450677e-01,1.9036726659e-01,1.4290219861e-01,4.2010839252e-13,4.7207892583e-01,1.0000000000e+00,1.9465160897e-01,3.3326946520e-01,1.9984014443e-15,1.9984014443e-15,0.0000000000e+00
40200,40200,1,8.0534790525e-01,6.1327274480e-02,1.3332482027e-01,1.9036697543e-01,1.4290170617e-01,6.4923066923e-13,4.7207922365e-01,1.0000000000e+00,1.9465209475e-01,3.3326868160e-01,1.8873791419e-15,1.8873791419e-15,0.0000000000e+00
40225,40225,1,8.0534728430e-01,6.1327411784e-02,1.3332530392e-01,1.9036693819e-01,1.4290159122e-01,8.1382123263e-13,4.7207875489e-01,1.0000000000e+00,1.9465271570e-01,3.3326852941e-01,2.2204460493e-15,2.2204460493e-15,0.0000000000e+00
40250,40250,1,8.0534704687e-01,6.1327424894e-02,1.3332552823e-01,1.9036708644e-01,1.4290191602e-01,8.8301588264e-13,4.7207804442e-01,1.0000000000e+00,1.9465295313e-01,3.3326900245e-01,1.9984014443e-15,1.9984014443e-15,0.0000000000e+00
40275,40275,1,8.0534734124e-01,6.1327343493e-02,1.3332531527e-01,1.9036717718e-01,1.4290232504e-01,6.3152261198e-13,4.7207783902e-01,1.0000000000e+00,1.9465265876e-01,3.3326950222e-01,2.1094237468e-15,2.1094237468e-15,0.0000000000e+00
40300,40300,1,8.0534780972e-01,6.1327286440e-02,1.3332490384e-01,1.9036702524e-01,1.4290238779e-01,3.0581093213e-13,4.7207839669e-01,1.0000000000e+00,1.9465219028e-01,3.3326941303e-01,1.9984014443e-15,1.9984014443e-15,0.0000000000e+00
40325,40325,1,8.0534793462e-01,6.1327347852e-02,1.3332471753e-01,1.9036667781e-01,1.4290200801e-01,3.4741653998e-13,4.7207924880e-01,1.0000000000e+00,1.9465206538e-01,3.3326868581e-01,2.2204460493e-15,2.2204460493e-15,0.0000000000e+00
40350,40350,1,8.0534753106e-01,6.1327508164e-02,1.3332496078e-01,1.9036636670e-01,1.4290151039e-01,5.7001625642e-13,4.7207965397e-01,1.0000000000e+00,1.9465246894e-01,3.3326787709e-01,2.3314683517e-15,2.3314683517e-15,0.0000000000e+00
40375,40375,1,8.0534691771e-01,6.1327654195e-02,1.3332542810e-01,1.9036628644e-01,1.4290132698e-01,7.3610562090e-13,4.7207930429e-01,1.0000000000e+00,1.9465308229e-01,3.3326761342e-01,2.5535129566e-15,2.5535129566e-15,1.1102230246e-16
40400,40400,1,8.0534660791e-01,6.1327687738e-02,1.3332570435e-01,1.9036641058e-01,1.4290158605e-01,8.2839290982e-13,4.7207861127e-01,1.0000000000e+00,1.9465339209e-01,3.3326799664e-01,2.5535129566e-15,2.5535129566e-15,1.1102230246e-16
40425,40425,1,8.0534682043e-01,6.1327618511e-02,1.3332556105e-01,1.9036651967e-01,1.4290199462e-01,6.3979377352e-13,4.7207830615e-01,1.0000000000e+00,1.9465317957e-01,3.3326851429e-01,2.5535129566e-15,2.5535129566e-15,2.2204460493e-16
40450,40450,1,8.0534727615e-01,6.1327553506e-02,1.3332517034e-01,1.9036641155e-01,1.4290212196e-01,3.0719871091e-13,4.7207874264e-01,1.0000000000e+00,1.9465272385e-01,3.3326853351e-01,2.7755575616e-15,2.7755575616e-15,1.1102230246e-16
40475,40475,1,8.0534746934e-01,6.1327594222e-02,1.3332493644e-01,1.9036609254e-01,1.4290180994e-01,2.8729796320e-13,4.7207956687e-01,1.0000000000e+00,1.9465253066e-01,3.3326790247e-01,2.6645352591e-15,2.6645352591e-15,0.0000000000e+00
40500,40500,1,8.0534715013e-01,6.1327740466e-02,1.3332510941e-01,1.9036576870e-01,1.4290131919e-01,4.9424353499e-13,4.7208006224e-01,1.0000000000e+00,1.9465284987e-01,3.3326708789e-01,2.9976021665e-15,2.9976021665e-15,0.0000000000e+00
40525,40525,1,8.0534655784e-01,6.1327891887e-02,1.3332555027e-01,1.9036564810e-01,1.4290107633e-01,6.6319172376e-13,4.7207983341e-01,1.0000000000e+00,1.9465344216e-01,3.3326672443e-01,3.2196467714e-15,3.2196467714e-15,1.1102230246e-16
40550,40550,1,8.0534618754e-01,6.1327944483e-02,1.3332586798e-01,1.9036574381e-01,1.4290126714e-01,7.7160500211e-13,4.7207917659e-01,1.0000000000e+00,1.9465381246e-01,3.3326701095e-01,3.1086244690e-15,3.1086244690e-15,2.2204460493e-16
40575,40575,1,8.0534631727e-01,6.1327889295e-02,1.3332579344e-01,1.9036586406e-01,1.4290166372e-01,6.4120930787e-13,4.7207878949e-01,1.0000000000e+00,1.9465368273e-01,3.3326752778e-01,2.8865798640e-15,2.8865798640e-15,0.0000000000e+00
40600,40600,1,8.0534674750e-01,6.1327819642e-02,1.3332543286e-01,1.9036579657e-01,1.4290184620e-01,3.1713520698e-13,4.7207910474e-01,1.0000000000e+00,1.9465325250e-01,3.3326764276e-01,2.6645352591e-15,2.6645352591e-15,1.1102230246e-16
40625,40625,1,8.0534699671e-01,6.1327841256e-02,1.3332516203e-01,1.9036550972e-01,1.4290160348e-01,2.3911428393e-13,4.7207988351e-01,1.0000000000e+00,1.9465300329e-01,3.3326711320e-01,3.2196467714e-15,3.2196467714e-15,0.0000000000e+00
40650,40650,1,8.0534676164e-01,6.1327971833e-02,1.3332526653e-01,1.9036518019e-01,1.4290113054e-01,4.2371661735e-13,4.7208045091e-01,1.0000000000e+00,1.9465323836e-01,3.3326631073e-01,2.8865798640e-15,2.8865798640e-15,1.1102230246e-16
40675,40675,1,8.0534620229e-01,6.1328125416e-02,1.3332567229e-01,1.9036502287e-01,1.4290083805e-01,5.9521831908e-13,4.7208034138e-01,1.0000000000e+00,1.9465379771e-01,3.3326586091e-01,3.1086244690e-15,3.1086244690e-15,0.0000000000e+00
40700,40700,1,8.0534578401e-01,6.1328195296e-02,1.3332602069e-01,1.9036508693e-01,1.4290096000e-01,7.1340156005e-13,4.7207973708e-01,1.0000000000e+00,1.9465421599e-01,3.3326604693e-01,3.1086244690e-15,3.1086244690e-15,0.0000000000e+00
40725,40725,1,8.0534583224e-01,6.1328155502e-02,1.3332601226e-01,1.9036521146e-01,1.4290133429e-01,6.3546390372e-13,4.7207928649e-01,1.0000000000e+00,1.9465416776e-01,3.3326654575e-01,2.7755575616e-15,2.7755575616e-15,0.0000000000e+00
40750,40750,1,8.0534622596e-01,6.1328084357e-02,1.3332568968e-01,1.9036518056e-01,1.4290156179e-01,3.3251179588e-13,4.7207948361e-01,1.0000000000e+00,1.9465377404e-01,3.3326674235e-01,2.7755575616e-15,2.7755575616e-15,0.0000000000e+00
40775,40775,1,8.0534651846e-01,6.1328088816e-02,1.3332539273e-01,1.9036492849e-01,1.4290138803e-01,2.0383694732e-13,4.7208020193e-01,1.0000000000e+00,1.9465348154e-01,3.3326631652e-01,2.6645352591e-15,2.6645352591e-15,0.0000000000e+00
40800,40800,1,8.0534636516e-01,6.1328202636e-02,1.3332543221e-01,1.9036459994e-01,1.4290094253e-01,3.5771385853e-13,4.7208082269e-01,1.0000000000e+00,1.9465363484e-01,3.3326554247e-01,2.8865798640e-15,2.8865798640e-15,0.0000000000e+00
40825,40825,1,8.0534584886e-01,6.1328355334e-02,1.3332579581e-01,1.9036441025e-01,1.4290061072e-01,5.3176907322e-13,4.7208082788e-01,1.0000000000e+00,1.9465415114e-01,3.3326502097e-01,3.1086244690e-15,3.1086244690e-15,0.0000000000e+00
40850,40850,1,8.0534539542e-01,6.1328440416e-02,1.3332616417e-01,1.9036444061e-01,1.4290066505e-01,6.5528138471e-13,4.7208028976e-01,1.0000000000e+00,1.9465460458e-01,3.3326510566e-01,3.1086244690e-15,3.1086244690e-15,0.0000000000e+00
40875,40875,1,8.0534536548e-01,6.1328416863e-02,1.3332621766e-01,1.9036456294e-01,1.4290100814e-01,6.2222449415e-13,4.7207979439e-01,1.0000000000e+00,1.9465463452e-01,3.3326557109e-01,3.3306690739e-15,3.3306690739e-15,0.0000000000e+00
40900,40900,1,8.0534571350e-01,6.1328347169e-02,1.3332593933e-01,1.9036456394e-01,1.4290127019e-01,3.5010883082e-13,4.7207987936e-01,1.0000000000e+00,1.9465428650e-01,3.3326583414e-01,2.8865798640e-15,2.8865798640e-15,2.2204460493e-16
40925,40925,1,8.0534603643e-01,6.1328336694e-02,1.3332562687e-01,1.9036434814e-01,1.4290116332e-01,1.7999490787e-13,4.7208052497e-01,1.0000000000e+00,1.9465396357e-01,3.3326551146e-01,2.6645352591e-15,2.6645352591e-15,1.1102230246e-16
40950,40950,1,8.0534596063e-01,6.1328433166e-02,1.3332560620e-01,1.9036402674e-01,1.4290075340e-01,2.9765079290e-13,4.7208118049e-01,1.0000000000e+00,1.9465403937e-01,3.3326478015e-01,2.8865798640e-15,2.8865798640e-15,0.0000000000e+00
40975,40975,1,8.0534549559e-01,6.1328582177e-02,1.3332592224e-01,1.9036380963e-01,1.4290039281e-01,4.7159498529e-13,4.7208129315e-01,1.0000000000e+00,1.9465450441e-01,3.3326420243e-01,3.1086244690e-15,3.1086244690e-15,0.0000000000e+00
41000,41000,1,8.0534501973e-01,6.1328680141e-02,1.3332630013e-01,1.9036380531e-01,1.4290038238e-01,5.9860449930e-13,4.7208083204e-01,1.0000000000e+00,1.9465498027e-01,3.3326418769e-01,3.1086244690e-15,3.1086244690e-15,2.2204460493e-16
41025,41025,1,8.0534491675e-01,6.1328673192e-02,1.3332641006e-01,1.9036391957e-01,1.4290068687e-01,6.0221272413e-13,4.7208031030e-01,1.0000000000e+00,1.9465508325e-01,3.3326460644e-01,3.2196467714e-15,3.2196467714e-15,1.1102230246e-16
41050,41050,1,8.0534521180e-01,6.1328607617e-02,1.3332618058e-01,1.9036394730e-01,1.4290097296e-01,3.6826097727e-13,4.7208029154e-01,1.0000000000e+00,1.9465478820e-01,3.3326492026e-01,3.2196467714e-15,3.2196467714e-15,0.0000000000e+00
41075,41075,1,8.0534555258e-01,6.1328584627e-02,1.3332586279e-01,1.9036376817e-01,1.4290092935e-01,1.6750489884e-13,4.7208085506e-01,1.0000000000e+00,1.9465444742e-01,3.3326469752e-01,3.3306690739e-15,3.3306690739e-15,0.0000000000e+00
41100,41100,1,8.0534554834e-01,6.1328663634e-02,1.3332578803e-01,1.9036345945e-01,1.4290056163e-01,2.4419355427e-13,4.7208152726e-01,1.0000000000e+00,1.9465445166e-01,3.3326402108e-01,3.7747582837e-15,3.7747582837e-15,0.0000000000e+00
41125,41125,1,8.0534514081e-01,6.1328806456e-02,1.3332605274e-01,1.9036322023e-01,1.4290018269e-01,4.1508463333e-13,4.7208173789e-01,1.0000000000e+00,1.9465485919e-01,3.3326340292e-01,3.5527136788e-15,3.5527136788e-15,0.0000000000e+00
41150,41150,1,8.0534465488e-01,6.1328914821e-02,1.3332643030e-01,1.9036318133e-01,1.4290011180e-01,5.4506399394e-13,4.7208136175e-01,1.0000000000e+00,1.9465534512e-01,3.3326329313e-01,3.8857805862e-15,3.8857805862e-15,0.0000000000e+00
41175,41175,1,8.0534448548e-01,6.1328924376e-02,1.3332659014e-01,1.9036328233e-01,1.4290037187e-01,5.7717719493e-13,4.7208083129e-01,1.0000000000e+00,1.9465551452e-01,3.3326365420e-01,3.9968028887e-15,3.9968028887e-15,0.0000000000e+00
41200,41200,1,8.0534472229e-01,6.1328865270e-02,1.3332641244e-01,1.9036333130e-01,1.4290067170e-01,3.8374858846e-13,4.7208071929e-01,1.0000000000e+00,1.9465527771e-01,3.3326400299e-01,3.7747582837e-15,3.7747582837e-15,1.1102230246e-16
41225,41225,1,8.0534506886e-01,6.1328832307e-02,1.3332609883e-01,1.9036318824e-01,1.4290068640e-01,1.6370238498e-13,4.7208119421e-01,1.0000000000e+00,1.9465493114e-01,3.3326387465e-01,3.9968028887e-15,3.9968028887e-15,2.2204460493e-16
41250,41250,1,8.0534512887e-01,6.1328894176e-02,1.3332597695e-01,1.9036289698e-01,1.4290036591e-01,1.9850787680e-13,4.7208186598e-01,1.0000000000e+00,1.9465487113e-01,3.3326326289e-01,3.8857805862e-15,3.8857805862e-15,2.2204460493e-16
41275,41275,1,8.0534478314e-01,6.1329028642e-02,1.3332618822e-01,1.9036264121e-01,1.4289997870e-01,3.6151637239e-13,4.7208216323e-01,1.0000000000e+00,1.9465521686e-01,3.3326261991e-01,3.9968028887e-15,3.9968028887e-15,0.0000000000e+00
41300,41300,1,8.0534429879e-01,6.1329144845e-02,1.3332655636e-01,1.9036256876e-01,1.4289985289e-01,4.9313331196e-13,4.7208187714e-01,1.0000000000e+00,1.9465570121e-01,3.3326242165e-01,4.4408920985e-15,4.4408920985e-15,0.0000000000e+00
41325,41325,1,8.0534407085e-01,6.1329170383e-02,1.3332675876e-01,1.9036265210e-01,1.4290006431e-01,5.4739546229e-13,4.7208135444e-01,1.0000000000e+00,1.9465592915e-01,3.3326271641e-01,4.6629367034e-15,4.6629367034e-15,0.0000000000e+00
41350,41350,1,8.0534424607e-01,6.1329119739e-02,1.3332663419e-01,1.9036271670e-01,1.4290036804e-01,3.9540593022e-13,4.7208116133e-01,1.0000000000e+00,1.9465575393e-01,3.3326308474e-01,4.8849813084e-15,4.8849813084e-15,1.1102230246e-16
41375,41375,1,8.0534458720e-01,6.1329079393e-02,1.3332633341e-01,1.9036260821e-01,1.4290043502e-01,1.6789347690e-13,4.7208154397e-01,1.0000000000e+00,1.9465541280e-01,3.3326304323e-01,5.1070259133e-15,5.1070259133e-15,0.0000000000e+00
41400,41400,1,8.0534470309e-01,6.1329124849e-02,1.3332617206e-01,1.9036233836e-01,1.4290016517e-01,1.6039947148e-13,4.7208219955e-01,1.0000000000e+00,1.9465529691e-01,3.3326250353e-01,4.8849813084e-15,4.8849813084e-15,0.0000000000e+00
41425,41425,1,8.0534442151e-01,6.1329249164e-02,1.3332632932e-01,1.9036207164e-01,1.4289977921e-01,3.1097346920e-13,4.7208257067e-01,1.0000000000e+00,1.9465557849e-01,3.3326185085e-01,5.1070259133e-15,5.1070259133e-15,1.1102230246e-16
41450,41450,1,8.0534394946e-01,6.1329370627e-02,1.3332667991e-01,1.9036196756e-01,1.4289960496e-01,4.4425574330e-13,4.7208237694e-01,1.0000000000e+00,1.9465605054e-01,3.3326157252e-01,4.8849813084e-15,4.8849813084e-15,1.1102230246e-16
41475,41475,1,8.0534367177e-01,6.1329411249e-02,1.3332691698e-01,1.9036202968e-01,1.4289976510e-01,5.1439408288e-13,4.7208187698e-01,1.0000000000e+00,1.9465632823e-01,3.3326179478e-01,4.9960036108e-15,4.9960036108e-15,1.1102230246e-16
41500,41500,1,8.0534378395e-01,6.1329370683e-02,1.3332684537e-01,1.9036210431e-01,1.4290006359e-01,4.0339953600e-13,4.7208161604e-01,1.0000000000e+00,1.9465621605e-01,3.3326216791e-01,4.6629367034e-15,4.6629367034e-15,0.0000000000e+00
41525,41525,1,8.0534410945e-01,6.1329325524e-02,1.3332656502e-01,1.9036202808e-01,1.4290017594e-01,1.7760792836e-13,4.7208190543e-01,1.0000000000e+00,1.9465589055e-01,3.3326220402e-01,4.6629367034e-15,4.6629367034e-15,0.0000000000e+00
41550,41550,1,8.0534427205e-01,6.1329355644e-02,1.3332637230e-01,1.9036178275e-01,1.4289995859e-01,1.3036793867e-13,4.7208253072e-01,1.0000000000e+00,1.9465572795e-01,3.3326174134e-01,4.4408920985e-15,4.4408920985e-15,1.1102230246e-16
41575,41575,1,8.0534405517e-01,6.1329468396e-02,1.3332647643e-01,1.9036151057e-01,1.4289958260e-01,2.6381674623e-13,4.7208296199e-01,1.0000000000e+00,1.9465594483e-01,3.3326109318e-01,4.3298697960e-15,4.3298697960e-15,1.1102230246e-16
41600,41600,1,8.0534360498e-01,6.1329592594e-02,1.3332680242e-01,1.9036137750e-01,1.4289936716e-01,3.9784842087e-13,4.7208286032e-01,1.0000000000e+00,1.9465639502e-01,3.3326074466e-01,4.3298697960e-15,4.3298697960e-15,2.2204460493e-16
41625,41625,1,8.0534328694e-01,6.1329647078e-02,1.3332706598e-01,1.9036141573e-01,1.4289947490e-01,4.8017145815e-13,4.7208239631e-01,1.0000000000e+00,1.9465671306e-01,3.3326089063e-01,4.6629367034e-15,4.6629367034e-15,2.2204460493e-16
41650,41650,1,8.0534333641e-01,6.1329617816e-02,1.3332704577e-01,1.9036149499e-01,1.4289975987e-01,4.0598080453e-13,4.7208208156e-01,1.0000000000e+00,1.9465666359e-01,3.3326125486e-01,4.4408920985e-15,4.4408920985e-15,0.0000000000e+00
41675,41675,1,8.0534363734e-01,6.1329570327e-02,1.3332679234e-01,1.9036144802e-01,1.4289991007e-01,1.9120816042e-13,4.7208227925e-01,1.0000000000e+00,1.9465636266e-01,3.3326135809e-01,4.4408920985e-15,4.4408920985e-15,0.0000000000e+00
41700,41700,1,8.0534383703e-01,6.1329586487e-02,1.3332657649e-01,1.9036122942e-01,1.4289974559e-01,1.0877410084e-13,4.7208286201e-01,1.0000000000e+00,1.9465616297e-01,3.3326097502e-01,4.6629367034e-15,4.6629367034e-15,2.2204460493e-16
41725,41725,1,8.0534368366e-01,6.1329686654e-02,1.3332662969e-01,1.9036095704e-01,1.4289938738e-01,2.1987967003e-13,4.7208333923e-01,1.0000000000e+00,1.9465631634e-01,3.3326034442e-01,4.6629367034e-15,4.6629367034e-15,1.1102230246e-16
41750,41750,1,8.0534326361e-01,6.1329811179e-02,1.3332692522e-01,1.9036079823e-01,1.4289913846e-01,3.5405012255e-13,4.7208332691e-01,1.0000000000e+00,1.9465673639e-01,3.3325993670e-01,4.4408920985e-15,4.4408920985e-15,0.0000000000e+00
41775,41775,1,8.0534291496e-01,6.1329878033e-02,1.3332720701e-01,1.9036081076e-01,1.4289919415e-01,4.4442227676e-13,4.7208291005e-01,1.0000000000e+00,1.9465708504e-01,3.3326000491e-01,4.5519144010e-15,4.5519144010e-15,0.0000000000e+00
41800,41800,1,8.0534290366e-01,6.1329860910e-02,1.3332723543e-01,1.9036088956e-01,1.4289945830e-01,4.0331626927e-13,4.7208255580e-01,1.0000000000e+00,1.9465709634e-01,3.3326034786e-01,4.6629367034e-15,4.6629367034e-15,2.2204460493e-16
41825,41825,1,8.0534317241e-01,6.1329813434e-02,1.3332701415e-01,1.9036086832e-01,1.4289963847e-01,2.0683454949e-13,4.7208266562e-01,1.0000000000e+00,1.9465682759e-01,3.3326050679e-01,4.6629367034e-15,4.6629367034e-15,1.1102230246e-16
41850,41850,1,8.0534339937e-01,6.1329817246e-02,1.3332678338e-01,1.9036067780e-01,1.4289952586e-01,9.4757535152e-14,4.7208319571e-01,1.0000000000e+00,1.9465660063e-01,3.3326020367e-01,4.6629367034e-15,4.6629367034e-15,0.0000000000e+00
41875,41875,1,8.0534330681e-01,6.1329904199e-02,1.3332678899e-01,1.9036041009e-01,1.4289919216e-01,1.8066104168e-13,4.7208370456e-01,1.0000000000e+00,1.9465669319e-01,3.3325960225e-01,4.6629367034e-15,4.6629367034e-15,1.1102230246e-16
41900,41900,1,8.0534292374e-01,6.1330026805e-02,1.3332704945e-01,1.9036022928e-01,1.4289891774e-01,3.1283309276e-13,4.7208377672e-01,1.0000000000e+00,1.9465707626e-01,3.3325914702e-01,4.3298697960e-15,4.3298697960e-15,2.2204460493e-16
41925,41925,1,8.0534255428e-01,6.1330104328e-02,1.3332734140e-01,1.9036021518e-01,1.4289892300e-01,4.0834002846e-13,4.7208341610e-01,1.0000000000e+00,1.9465744572e-01,3.3325913818e-01,4.3298697960e-15,4.3298697960e-15,0.0000000000e+00
41950,41950,1,8.0534248561e-01,6.1330099795e-02,1.3332741460e-01,1.9036028884e-01,1.4289916018e-01,3.9576675270e-13,4.7208303660e-01,1.0000000000e+00,1.9465751439e-01,3.3325944901e-01,3.8857805862e-15,3.8857805862e-15,0.0000000000e+00
41975,41975,1,8.0534271605e-01,6.1330054485e-02,1.3332722946e-01,1.9036028939e-01,1.4289936230e-01,2.2265522759e-13,4.7208306437e-01,1.0000000000e+00,1.9465728395e-01,3.3325965169e-01,3.8857805862e-15,3.8857805862e-15,2.2204460493e-16
42000,42000,1,8.0534296055e-01,6.1330047745e-02,1.3332699170e-01,1.9036012745e-01,1.4289929931e-01,8.7929663550e-14,4.7208353380e-01,1.0000000000e+00,1.9465703945e-01,3.3325942676e-01,3.6637359813e-15,3.6637359813e-15,0.0000000000e+00
42025,42025,1,8.0534292473e-01,6.1330121225e-02,1.3332695404e-01,1.9035986880e-01,1.4289899569e-01,1.4582779428e-13,4.7208406025e-01,1.0000000000e+00,1.9465707527e-01,3.3325886448e-01,3.3306690739e-15,3.3306690739e-15,0.0000000000e+00
42050,42050,1,8.0534258403e-01,6.1330239879e-02,1.3332717610e-01,1.9035967006e-01,1.4289870378e-01,2.7378099787e-13,4.7208421019e-01,1.0000000000e+00,1.9465741597e-01,3.3325837384e-01,3.4416913763e-15,3.4416913763e-15,1.1102230246e-16
42075,42075,1,8.0534220331e-01,6.1330326218e-02,1.3332747047e-01,1.9035962921e-01,1.4289866143e-01,3.7309044743e-13,4.7208391268e-01,1.0000000000e+00,1.9465779669e-01,3.3325829064e-01,3.3306690739e-15,3.3306690739e-15,0.0000000000e+00
42100,42100,1,8.0534208191e-01,6.1330334363e-02,1.3332758372e-01,1.9035969359e-01,1.4289886664e-01,3.8410941094e-13,4.7208352169e-01,1.0000000000e+00,1.9465791809e-01,3.3325856022e-01,3.3306690739e-15,3.3306690739e-15,0.0000000000e+00
42125,42125,1,8.0534226941e-01,6.1330293144e-02,1.3332743744e-01,1.9035971173e-01,1.4289908276e-01,2.3681057115e-13,4.7208347493e-01,1.0000000000e+00,1.9465773059e-01,3.3325879448e-01,3.1086244690e-15,3.1086244690e-15,0.0000000000e+00
42150,42150,1,8.0534252206e-01,6.1330277766e-02,1.3332720018e-01,1.9035957807e-01,1.4289906605e-01,8.7790885672e-14,4.7208387794e-01,1.0000000000e+00,1.9465747794e-01,3.3325864412e-01,3.1086244690e-15,3.1086244690e-15,0.0000000000e+00
42175,42175,1,8.0534253777e-01,6.1330337869e-02,1.3332712436e-01,1.9035933232e-01,1.4289879689e-01,1.1593503935e-13,4.7208440857e-01,1.0000000000e+00,1.9465746223e-01,3.3325812920e-01,3.3306690739e-15,3.3306690739e-15,1.1102230246e-16
42200,42200,1,8.0534224329e-01,6.1330450785e-02,1.3332730592e-01,1.9035911992e-01,1.4289849532e-01,2.3706037133e-13,4.7208462805e-01,1.0000000000e+00,1.9465775671e-01,3.3325761524e-01,2.9976021665e-15,2.9976021665e-15,0.0000000000e+00
42225,42225,1,8.0534186047e-01,6.1330543994e-02,1.3332759553e-01,1.9035905297e-01,1.4289840917e-01,3.3872904481e-13,4.7208439834e-01,1.0000000000e+00,1.9465813953e-01,3.3325746214e-01,2.6645352591e-15,2.6645352591e-15,0.0000000000e+00
42250,42250,1,8.0534169201e-01,6.1330564565e-02,1.3332774343e-01,1.9035910451e-01,1.4289857865e-01,3.6839975515e-13,4.7208400885e-01,1.0000000000e+00,1.9465830799e-01,3.3325768316e-01,2.4424906542e-15,2.4424906542e-15,0.0000000000e+00
42275,42275,1,8.0534183342e-01,6.1330529098e-02,1.3332763748e-01,1.9035913589e-01,1.4289880109e-01,2.4930058018e-13,4.7208389644e-01,1.0000000000e+00,1.9465816658e-01,3.3325793698e-01,2.2204460493e-15,2.2204460493e-15,1.1102230246e-16
42300,42300,1,8.0534208535e-01,6.1330507062e-02,1.3332740758e-01,1.9035902950e-01,1.4289882641e-01,9.1898710863e-14,4.7208422944e-01,1.0000000000e+00,1.9465791465e-01,3.3325785591e-01,2.3314683517e-15,2.3314683517e-15,0.0000000000e+00
42325,42325,1,8.0534214651e-01,6.1330554207e-02,1.3332729929e-01,1.9035879987e-01,1.4289859486e-01,9.1454621653e-14,4.7208475178e-01,1.0000000000e+00,1.9465785349e-01,3.3325739472e-01,2.2204460493e-15,2.2204460493e-15,0.0000000000e+00
42350,42350,1,8.0534190063e-01,6.1330659870e-02,1.3332743950e-01,1.9035857815e-01,1.4289829110e-01,2.0250467969e-13,4.7208503138e-01,1.0000000000e+00,1.9465809937e-01,3.3325686925e-01,2.1094237468e-15,2.1094237468e-15,0.0000000000e+00
42375,42375,1,8.0534152419e-01,6.1330757970e-02,1.3332771784e-01,1.9035848643e-01,1.4289816579e-01,3.0542235407e-13,4.7208487197e-01,1.0000000000e+00,1.9465847581e-01,3.3325665222e-01,2.4424906542e-15,2.4424906542e-15,0.0000000000e+00
42400,42400,1,8.0534131511e-01,6.1330790409e-02,1.3332789448e-01,1.9035852223e-01,1.4289829699e-01,3.4991454179e-13,4.7208449590e-01,1.0000000000e+00,1.9465868489e-01,3.3325681922e-01,2.3314683517e-15,2.3314683517e-15,0.0000000000e+00
