step,plane0_sigma0.160105,plane1_sigma0.160105,plane2_sigma0.179003,plane3_sigma0.179003,plane4_sigma0.179003,plane5_sigma0.179003,plane6_sigma0.423598
35400,0.07805827516814255,0.06705710070165019,0.05877691200379263,0.015780916203103738,0.031063216063292844,0.08230759268885625,0.03491833724766372
35420,0.07873413097584916,0.06689500975385128,0.05946768463651449,0.016062353643066265,0.029899372773925938,0.08240085195400786,0.0351723466698446
35440,0.08022396384013085,0.06682237402237363,0.060745831626125964,0.01676698028794173,0.028954676941206053,0.08254030892243605,0.03512276502872417
35460,0.08172977935016075,0.06688215482990985,0.06195017425126857,0.01752686786216591,0.02877206168857249,0.08264805196754908,0.034799923633588116
35480,0.08246717208734529,0.06703755357787952,0.06246131007925697,0.01794380847057924,0.02945227479684359,0.08263215111039948,0.034388013718411437
35500,0.08206294832239759,0.0672059574274864,0.062032912950179535,0.017801060255579416,0.030593064555203088,0.08244247422401273,0.03411606794053115
35520,0.08074457755943676,0.06729755208237446,0.06091275152454651,0.017173913602878007,0.0315296523247132,0.08214018605018988,0.03413255216688518
35540,0.07922063439981307,0.06725760468124811,0.05969425763370004,0.016387403969938902,0.031729208137958036,0.0818988733545463,0.03442754189604631
35560,0.07829705048303999,0.06710709648646826,0.059001178602783366,0.015846011837412986,0.03109563515843714,0.08190298290460105,0.03483537603576155
35580,0.07844311152339453,0.06694109019436678,0.059173712398458415,0.015821893031060585,0.030009840761676138,0.08221566508532943,0.035121975919180544
35600,0.07955599960496353,0.06686704828436277,0.06010150881666843,0.016313432603764177,0.029097813950953674,0.08271462995604931,0.03511799477677185
35620,0.08103692196574268,0.06692983290774172,0.06128332167939057,0.01705172002340449,0.02886945734310081,0.08313688916301727,0.03481973109037306
35640,0.08211635943177269,0.06708478653145414,0.06209078885541165,0.017649300891472028,0.029432999169957168,0.08321187756522651,0.03439360026535064
35660,0.0822545460730866,0.06723201477731118,0.062101074269616786,0.017806388827170453,0.030443158470560693,0.0828225806818085,0.034082561147470894
35680,0.08141249852156171,0.06727966328994807,0.06131823753734545,0.017463259710957867,0.03130998949148571,0.08210731144561881,0.034069180717075376
35700,0.08005361401062422,0.06719655240893135,0.06016494076752404,0.016821234621332712,0.03154551244843857,0.08142560187939889,0.03436993879401421
35720,0.07888612237726186,0.0670299106730321,0.059252583261375724,0.016225877932096205,0.03104194141016774,0.08118079574436976,0.03482073263494798
35740,0.07849518520905786,0.06688309566745586,0.0590574759182901,0.0159790613212412,0.030117065046435063,0.0815829349470826,0.03516636974717852
35760,0.07905150022727565,0.06686104471406099,0.05967678219875876,0.01618288725592396,0.02931032185905408,0.08249049627210564,0.03520501915486374
35780,0.08023518570090842,0.06700307700454354,0.06078471987992681,0.016697464313788657,0.02906614629983849,0.08344748159915807,0.03490459321780284
35800,0.08141622881170077,0.06724350443743508,0.06180119689395397,0.017229363469767105,0.029493307227922587,0.08391999784229132,0.034425796316935
35820,0.08199628648155621,0.06744224589797666,0.06218900114425256,0.017496851813374216,0.030323325298261337,0.08359861814177015,0.03403758798282965
35840,0.0817135176999157,0.06747503250643523,0.06173788187394272,0.017379099510337406,0.03107583435616546,0.08258850638653546,0.03396659038996196
35860,0.08074846199487522,0.06731201985180717,0.06068320794280013,0.016969076929862947,0.03133630938742464,0.08138441105698498,0.03426340409670835
35880,0.07961003965897037,0.0670291339465479,0.05957955942121958,0.016508192622007017,0.030988989679164247,0.08063553262730516,0.03476808207552148
35900,0.0788802613323057,0.06676650918848825,0.058999445853235834,0.01624742225540266,0.030264545876348074,0.08079613755033224,0.0351981138935801
35920,0.07892407020534707,0.06666913553097199,0.05923727142830794,0.016312875635767218,0.029580140570132304,0.08184087829126412,0.035305606257894084
35940,0.07969832681007669,0.06681483417760092,0.060169658991406395,0.0166445359830966,0.029290343662493615,0.08323887542628014,0.03501589925634095
35960,0.08078237117813857,0.0671506099939498,0.061317662488996345,0.017038394431802283,0.029506923681686944,0.08423617583576495,0.03447578142527525
35980,0.08161948149504765,0.06750313211247405,0.06208024482399452,0.017267701919674142,0.030069175747882818,0.08427531038123137,0.03398110959358113
36000,0.08180594419343577,0.06768343214745078,0.062048062281327615,0.01721163152386876,0.03065313066130634,0.08329960776295176,0.033813443502431303
36020,0.0812675378918169,0.06760080261879524,0.06123417107824585,0.01691490944454716,0.03095630663006639,0.08179491463768389,0.034076613432041374
36040,0.08027927133249041,0.06729771739562866,0.060068245432998685,0.01655091402291114,0.03086153557999899,0.08055750501049837,0.03463450617734571
36060,0.07934109056714822,0.06691622746073217,0.05915527159784189,0.01632115861046207,0.030480131542291476,0.08027615832169029,0.03518611573797703
36080,0.07893327039388148,0.06664272498837466,0.05895972451238444,0.0163485385708377,0.030051329784307322,0.08113099081187829,0.03542874849559358
36100,0.07925632398243039,0.06662882919708099,0.059583262425223944,0.01661408489521113,0.029786203423120744,0.08266785731697515,0.03522153700032378
36120,0.08012645037606127,0.06689607672170668,0.060713896022308575,0.016968708531882353,0.029768953909278688,0.08405442401404299,0.03466814999971954
36140,0.08109427337515299,0.06730501597858386,0.06176746989086041,0.01721778151991375,0.029951453675443985,0.08454921805280967,0.03406848064600106
36160,0.08168219947154473,0.06764099319992134,0.062186856508430186,0.017230235869504177,0.030207905857393528,0.0838935253787984,0.03375363876470175
36180,0.08160240084756018,0.06774247339676859,0.06175100873306097,0.01700491186015175,0.030411095126041513,0.08243915480739092,0.03389772464453512
36200,0.08089082338448456,0.06756858243431135,0.06069453960697007,0.016661134099295986,0.030496846350308422,0.08097173494505816,0.03442155326952089
36220,0.07991070825959666,0.0671999343278366,0.059565970662749816,0.016371801804624584,0.03047730044384004,0.08029475829326344,0.03503932535710971
36240,0.07917999823766164,0.06681138967480044,0.05893630283408558,0.016278012819931964,0.030396257699901483,0.08077196627219431,0.035412643029744555
36260,0.07908731482805102,0.06660458489095704,0.059121607236376356,0.016420957440197358,0.030279818051270595,0.08211317613775612,0.035330992101665626
36280,0.0796799789113453,0.0666948248545229,0.060027439466594994,0.016722622247524396,0.030135866242078608,0.083555788265763,0.03483024597533603
36300,0.08065244086800966,0.06703346468366149,0.061182397176876686,0.0170293737647311,0.029988792580945486,0.08431046817979515,0.034180072866907295
36320,0.08150676196828746,0.06744399894323164,0.06197751653249327,0.017193820896613008,0.029896186469514984,0.08398596563252922,0.033736364037567766
36340,0.0817899148034303,0.06773100458979385,0.06199985536804383,0.017145188596626258,0.0299250527834706,0.08278095572240778,0.033742859003580886
36360,0.08132419106296963,0.06776807446105042,0.06125359336078674,0.01691468533165069,0.030106309521243563,0.0813725033304381,0.03419946029659399
36380,0.0803267180976304,0.06753967072678574,0.060139281047871015,0.016614819787058494,0.03039451726022506,0.08054706741331283,0.03486517115841246
36400,0.07931764729444972,0.06715370294169525,0.05923254203759173,0.016386340566569683,0.030660349879446262,0.08075410360387288,0.03538589030772385
36420,0.07884238330154772,0.06680440787435935,0.05899503452417031,0.016332145576128006,0.030742199436941026,0.08185120090214798,0.03548154999481698
36440,0.07917667058743756,0.06667025987750001,0.059544234058902544,0.0164687171167257,0.030546711174447214,0.08320536842540592,0.035097886822161875
36460,0.08018118563048289,0.06680995605886095,0.06058592835143983,0.016722618468866888,0.03013264401605237,0.08406936118319608,0.03443667881387113
36480,0.08136222448382102,0.0671393370510206,0.061564534825563046,0.016970861856999312,0.02970624117583686,0.08399196631044004,0.033844475726347016
36500,0.08210659653384288,0.06749042837838361,0.061965385522026586,0.017098646930231158,0.02951623181587086,0.08304562016323037,0.03362689087088845
36520,0.08199722711553609,0.06769446891367546,0.06159136873198362,0.017048754744070842,0.02970655777856952,0.08177155863630098,0.03389178025849263
36540,0.08105155644900083,0.06765396630250042,0.060654886225036654,0.01684700393721176,0.03021392710396643,0.08087318965839685,0.034496853435380066
36560,0.07973314909089187,0.06739165784763393,0.05965191103118207,0.016591926157462047,0.03077819087305368,0.08082114169930649,0.0351248092307499
36580,0.07871764338618716,0.06704802177255233,0.05910066218852335,0.01640773006139726,0.03107523061470686,0.08159995057416487,0.035451352806008626
36600,0.07854349217702872,0.0668091385650254,0.05927669496049067,0.01638273341557504,0.030905928184581866,0.08274143964747552,0.035317246206539726
36620,0.07932931604668485,0.06680287288533833,0.06007214977916909,0.016526565281105476,0.03032919691963721,0.08360720931667151,0.03480582211528856
36640,0.08069825340160817,0.06703145362572747,0.06105442670252608,0.016765905213458384,0.029650882946162634,0.0837453423585667,0.034187848353570784
36660,0.08195832343702682,0.06737565631724024,0.06169928937124668,0.016978526995012233,0.029261409859548296,0.0831248543929707,0.033776389319031055
36680,0.08245892080721245,0.06765803761273805,0.06167324228679926,0.017052339941730332,0.029406945048494688,0.08212836793233556,0.033770109563361114
36700,0.08193355813859522,0.0677311658834064,0.06100850707091549,0.016944113501013196,0.030030653571043005,0.08131860677046812,0.03415634506120313
36720,0.08064213786523554,0.06755242589421855,0.060075071871741464,0.01670573664540977,0.030790187797059065,0.08112172839514471,0.034721923230627665
36740,0.0792420844355944,0.06721024744504582,0.059372566205497614,0.016460191476934703,0.031249392185920967,0.08160717538894358,0.035171259585625385
36760,0.07845351648832279,0.06688419921462581,0.059264628795525846,0.016338979909483672,0.03113112941757726,0.08247263167254862,0.03528474626039993
36780,0.07868238446329577,0.06675222081631474,0.05979589626289803,0.01641294379724916,0.030484459898305522,0.08322846596698313,0.035024872371171044
36800,0.07980306293377033,0.06689122751290981,0.060674141169619354,0.01665066830852819,0.02967059730894639,0.08347603222457366,0.034541151461075933
36820,0.08122902310068299,0.06723143636632763,0.06142263129823709,0.016928620743574402,0.029165268398662656,0.08311991510653878,0.03408635536170871
36840,0.08222880714157346,0.06759528993946774,0.06163494568030826,0.017093887395829274,0.029277224782936543,0.08239220436205827,0.033887974713831634
36860,0.0823039252635404,0.06779311245698169,0.06119976711499034,0.0170480308744145,0.029952137474243534,0.0816952046961236,0.03403289825338415
36880,0.08143672931636493,0.0677176208943606,0.06035838334955129,0.016803835812290807,0.03079674545779092,0.08137901902891993,0.034427217471856016
36900,0.0800965932138781,0.06739830742793233,0.05956057547127814,0.016483124716220945,0.03131266384283983,0.08157353453536423,0.034856337098633464
36920,0.07899301158555279,0.06699746356246375,0.05922024865272919,0.016256792241552687,0.03118988296027751,0.08213883917606783,0.03510360576278895
36940,0.07869058556183262,0.06673451967232659,0.05951097512465329,0.016254661970837053,0.0304879514653795,0.08275373109984446,0.035055678658136094
36960,0.07930740425782438,0.0667611531723852,0.06028371409533399,0.016489854548302905,0.029609963136885176,0.08310330559880344,0.03474978168866038
36980,0.08047676905715437,0.06706838547878316,0.06113485281743747,0.01684373157751944,0.02907772838211263,0.08304942593594777,0.03435115740871666
37000,0.08156904559529715,0.06749647681369875,0.061612848059005666,0.017127027486551354,0.029220281722378123,0.0826725432414434,0.03406741801868041
37020,0.0820246337080702,0.06782827460545912,0.061468714937923385,0.01718303023644964,0.02996304592997425,0.08218904883290899,0.03403734116494081
37040,0.08163502839565111,0.0678945438919475,0.06079095744907157,0.016972743913061583,0.030866420046338112,0.08183318164049468,0.034260381256239154
37060,0.08064842232297911,0.06765256109143444,0.05993872588465979,0.016598395353562723,0.03139359724554559,0.08175903701588985,0.034608862990324965
37080,0.07962971329091527,0.06722136603892197,0.05934107301081023,0.016254871503605835,0.031229872187085825,0.08197470547855037,0.034902494747085316
37100,0.07913301671042129,0.06683491992317422,0.05929048179282656,0.01612841706853882,0.030463536282387533,0.08234239141379834,0.0349962667029352
37120,0.07939162203142841,0.06670705027815604,0.0598080033614688,0.016291753120120593,0.029538693705310298,0.08266709763538399,0.034848274887219005
37140,0.08021861149978364,0.0668991300237677,0.060623239448543274,0.016659171538225933,0.02900497174207205,0.08280964592975329,0.03454286871794523
37160,0.08114086024024984,0.06729587606118732,0.06130555903008679,0.01703356947459367,0.029190194615156758,0.08273314564605,0.03424730171714824
37180,0.08165732681949828,0.06768551743534046,0.06150214460340024,0.01721542061805584,0.029990615125576898,0.0824844944294115,0.03411729326888211
37200,0.08149884443873098,0.06786629815448425,0.06113055370700886,0.017108331792949353,0.03092754482909147,0.08217183153478139,0.0342125937353173
37220,0.080775132711858,0.06773877587710672,0.060400735659325806,0.016768758808155516,0.03144082504736391,0.0819392815395449,0.034473811547039435
37240,0.07991163282403196,0.06736972140033694,0.059685792184507896,0.016378413731000057,0.031224623828224895,0.08190298594723676,0.0347596882675804
37260,0.07939359764228078,0.06697500852443751,0.05934030471685767,0.01614829082424647,0.03040279841975821,0.08208135468865925,0.034916921000908416
37280,0.07948765074966593,0.06679171696331564,0.05953615956883854,0.016200583730416187,0.029457191634445972,0.08238907066606238,0.034857918203574104
37300,0.08011747750451795,0.06692495124619863,0.060168832685712076,0.016499568055698015,0.028952109758424438,0.08268876931269051,0.03461333843988866
