step,R_v0,R_v1,R_v2,R_v3,R_v4,R_v5,R_v6,R_v7,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4,nulldev_v5,nulldev_v6,nulldev_v7
26720,0.08754906908282749,0.3914470418143238,0.563290852817811,0.09055591328388075,0.15069470579483515,0.16216119722028913,0.2895601879124847,0.32726705419459057,0.022306116208832282,0.2855642043948196,0.0011892759595359063,0.02860794929338934,0.09477504856486822,0.1038986100750013,0.20760159902450412,0.23654669448872437
26760,0.08751059741750819,0.3918354617313445,0.5633795865867679,0.0907421253823649,0.15075614870410708,0.16210442501944644,0.2893299307554714,0.3271766912943371,0.022792700481112423,0.2858289962702588,0.0010440170215780848,0.029351976654558326,0.0937556499345976,0.10460025473789594,0.2067592905636861,0.23623290623627383
26800,0.0876230390888988,0.39148312718497247,0.5632979878611657,0.09056316154306863,0.1506784969443957,0.16219802445789677,0.28956148784752334,0.3272119445122643,0.022505060596922907,0.28557632663296667,0.0010826298710256254,0.02876076598622779,0.09464943993633983,0.10400285486764542,0.20754754555157565,0.23653537402115646
26840,0.08746661731657727,0.3918945586031215,0.5633776383483938,0.09076204286312155,0.150757911075051,0.16216632785314716,0.2893811428553237,0.3270310422270301,0.022615262879307353,0.2858325030099358,0.0009488557957730899,0.029187053109954276,0.0938593259542733,0.10451490967996159,0.2068465125260189,0.23602541562568266
26880,0.08766826216898621,0.3915280033285129,0.5633004776596137,0.09055750735262098,0.15069051633836505,0.16220514674185127,0.2895330588946078,0.32715074966032,0.022677973234956652,0.2855537346476676,0.0009985297469651685,0.028948709823880453,0.09451377317159208,0.1041207717232273,0.20742498433145723,0.2365060655584407
26920,0.0873919264871703,0.3919489738680346,0.5633794661837224,0.09076354957900037,0.15074920777082546,0.16221578370934472,0.2894176744576389,0.32690262677620785,0.02245767199540326,0.28584347270136556,0.0009121253567671992,0.029004379594100984,0.09396548756046949,0.10440398155186642,0.20695644534255592,0.2358654814656917
26960,0.08768057846674407,0.391587185681713,0.5633089745334224,0.0905530141804478,0.15067286921127798,0.16220171906388214,0.2895109733345866,0.327088619798522,0.02284169926520484,0.28557537078817197,0.0009661887652354599,0.029129397907388062,0.09436727797148309,0.10426338291940973,0.20732248891757335,0.23644427367008697
27000,0.08731804956044179,0.3919740738860635,0.5633685930378455,0.09076588002012706,0.15073751634620364,0.16224291917203917,0.2894688730416133,0.3267774632323114,0.02229364092651203,0.2858126330212763,0.0008947730849486395,0.028844213306366266,0.09410571532202586,0.10429956214224025,0.20703293885636195,0.23571196054280386
27040,0.08764379518047581,0.3916734179838074,0.5633241744074737,0.09058609827066282,0.15066609549458707,0.1621820242676639,0.28949591162779326,0.327016133135871,0.02301885956385624,0.28559632426459197,0.0009118804960411183,0.029278979381384,0.09419655006320914,0.10436598318636019,0.207240306467226,0.23638215044454947
27080,0.08730484538757649,0.391989555881927,0.5633600681234149,0.09074956493129605,0.1507110352602259,0.16226300149225853,0.2895264093345205,0.32667170309533666,0.022125527439128247,0.285793522155107,0.000881566607642211,0.028721772942751165,0.09422370447495441,0.10423824978784756,0.20710596927244557,0.235603168270246
27120,0.08757411496603598,0.3917583096826441,0.5633357736051428,0.09062450769377757,0.15067313328309118,0.16217811397019194,0.28951010030501906,0.32691839838540837,0.023166927023371572,0.2856306896924997,0.000906615254431527,0.02937497508142584,0.09407686659774178,0.10444647266445488,0.2071575919858318,0.23625113840519757
27160,0.08730917361460451,0.39198906845353376,0.56335046528865,0.09067107469899428,0.15067037419011328,0.16228182732728336,0.28960017015766437,0.3265822231483215,0.022025143708938082,0.2857553731823681,0.0009228679569255971,0.02866814790269679,0.0943256658895244,0.10417705986552087,0.20719375553867006,0.23555654077916122
27200,0.08749625356904166,0.3918566039628207,0.5633493745218028,0.09063961123498028,0.15066542224052962,0.16219917074353474,0.28950744710745824,0.3268144691263763,0.023221657722549475,0.28566123127191423,0.000915798400434264,0.029403486360974066,0.09391693095565429,0.1045350300527776,0.20704195561123392,0.23609701504435412
27240,0.08732656562358473,0.39197776690310254,0.5633405111694704,0.09056958051489182,0.15062636311148692,0.16229578999771974,0.289660888754714,0.32651145180373886,0.022028535292381326,0.28572558728123976,0.0009445102454973989,0.028664739541588016,0.09448518664116576,0.10411726459225995,0.2073039612288222,0.23551947172056154
27280,0.08744346512445954,0.39196271975444114,0.5633637077191378,0.09063474884798871,0.1506363423277436,0.16222355627882631,0.28952285100322606,0.32670115716820186,0.02318674534329569,0.28570825883630113,0.0009144579133376046,0.029403032267313764,0.09373114694621884,0.1045999432375587,0.20695182931637812,0.23593675302381956
27320,0.08732526213334069,0.3919653208794107,0.5633279840357446,0.09045996917867406,0.15059956439286665,0.16230863470911258,0.2897117093535753,0.3264491566256792,0.022102509985584086,0.2856693190390922,0.0009701373845581848,0.028683281724347198,0.09463980758531677,0.10409829830693586,0.207366110836736,0.23550400129702379
27360,0.08738675880374243,0.39206528493628306,0.5633775502709467,0.09064322383037361,0.15060136172170308,0.16225433809177553,0.2895356465174111,0.3265823268987063,0.02311045818380946,0.2857528075367348,0.0009236152609919847,0.029375077792558827,0.09356772464573207,0.10462763857383975,0.20688143971267134,0.2357517708116529
27400,0.08732183419059299,0.39195075234821364,0.5633217156045918,0.09038132163243194,0.15058325077590476,0.1623018303538982,0.2897582155637228,0.32640639196493615,0.022194353003133157,0.2856468671677847,0.0009767362940967914,0.028740147150195017,0.09474210886279576,0.1041025670002063,0.2074393200090119,0.23552510972384155
27440,0.08732771666170618,0.39215738626601626,0.5633830624046378,0.09067132549438564,0.15060848418014824,0.16228891992088942,0.28955477697521076,0.32645211600014307,0.023029359909893157,0.2857712073820673,0.0008896477409150839,0.02930495522758823,0.09350580063150393,0.1046312726407742,0.20682337345640012,0.23554095916279463
27480,0.08734297438180062,0.39195074128790025,0.5633191684883746,0.09033455066721749,0.1505733867294842,0.16229130914272216,0.2897755571512142,0.3263781116413466,0.022293889399940592,0.28561530058924706,0.0009263460942208261,0.02883225077505613,0.09472711669717025,0.10415523364292702,0.20745633485538678,0.2355497682508829
27520,0.08727361101762121,0.3922249022759374,0.5633889799875841,0.09069159509622904,0.1506105918365475,0.16231549280592547,0.2895864276713542,0.32633616776389374,0.022926495665941123,0.2858112750430962,0.000827373099585987,0.029215451138078226,0.09352628931778904,0.10456304289058975,0.20683564528851411,0.23536835953699944
27560,0.08735132357987306,0.39196250048959363,0.5633174086626386,0.09029612425259821,0.15055837866702593,0.1622917900305162,0.2897790609499595,0.32633299792786435,0.022433189464789678,0.2855929801253782,0.0008748353873226205,0.02892504134110744,0.09467881272771159,0.1042803664201734,0.20741911035444371,0.2355351589220047
27600,0.0872219314958236,0.392273038721374,0.5633896252437355,0.0906921400532765,0.15060344796692146,0.16234931280608958,0.28961169723605484,0.32622581687681024,0.02277193321464796,0.28580794209110505,0.0007856825647144808,0.029137427518775596,0.09357442471354326,0.10444523368778623,0.2068914345978299,0.23520763844459208
27640,0.0873442604897648,0.3919870285334691,0.5633212101435153,0.09030356832209203,0.15055064030355006,0.16230363025037498,0.2897617818587786,0.32629343632818847,0.022619433601013796,0.28560345611233817,0.000825116441377627,0.028999976016449755,0.094582250246189,0.10442793211272354,0.2073489223462867,0.2355380622808133
27680,0.08722661109977656,0.392316341030991,0.5633879318675546,0.09067623370918523,0.15059896019539026,0.16238678168254242,0.2896542464947571,0.3261066563993636,0.02258637958212102,0.28581070096466926,0.0007240294260157095,0.02907931027745771,0.093679627319153,0.10432326647545001,0.2069543329648082,0.2350605888996772
27720,0.08733601358859527,0.3920315796912629,0.5633268494524885,0.09036703497365738,0.15054657858222906,0.16233471130313618,0.2897603811765241,0.32623319099481823,0.022799756917191945,0.2855993569146049,0.000732141289377318,0.029051881535621264,0.09444480582203824,0.10456571699365008,0.20730183857401127,0.23548459357939355
27760,0.08727538949133226,0.3923246977031536,0.5633796409629085,0.09063815113540684,0.15061402480749136,0.1624217587287294,0.2897111652249746,0.3260104641846221,0.022437068455049967,0.28579669092843096,0.0006266668748669221,0.029046633293798408,0.09381443350282039,0.10422769648785608,0.2069926035294248,0.23498411992228718
27800,0.08733822081599443,0.39210503941889124,0.5633406552527924,0.09045766133836365,0.15055058930750756,0.16236867487785975,0.28976842012308757,0.32615244050395475,0.022917375299369557,0.2856308414069152,0.0006068080389407053,0.029080923132891217,0.09428160678433876,0.1046569861727464,0.20725420820108173,0.23539590333931767
27840,0.08733965132304053,0.3923132352533952,0.5633692924437294,0.09060016141129572,0.1506283235527174,0.1624581340934336,0.2897678142849485,0.3259375956713601,0.022354317356249775,0.28576771910380233,0.0005168207575896913,0.02902722589120563,0.09395789419209635,0.10418964491839686,0.20705684427314006,0.2349256689307079
27880,0.08733811081263884,0.3921701285003513,0.5633485143495083,0.09052742617866777,0.15057846471501551,0.16238969247139556,0.2897842611493129,0.3260682316881756,0.02298061413761465,0.28565339183245364,0.0004949660380504618,0.02910790831648988,0.094146374827232,0.10469296532166388,0.207179379668101,0.23528938621657147
27920,0.08736789115474333,0.3923128512610402,0.5633658759448478,0.09053982647847494,0.15060908144000454,0.16248083486601547,0.28980471853870904,0.3258814511151865,0.022309588734290956,0.28574588356241837,0.00045151593273420887,0.02900687223158402,0.0940531294069338,0.1041978908869135,0.20713410050803496,0.23488975328520995
27960,0.08730992905270481,0.39221620434480187,0.563353174794348,0.09057280163977127,0.15058680818607834,0.1624066992053152,0.28978549717978164,0.32599195135783854,0.023022691318287224,0.28567421883340577,0.0004478163670194444,0.029127897341411566,0.09403899058303504,0.10468955964819388,0.2071059570128456,0.23518477490772097
28000,0.08736129165961637,0.3923246036058802,0.5633630844742971,0.0904497460851828,0.15057944348036648,0.16248654869587398,0.2898309536730561,0.3258197563878283,0.02228010790835252,0.28573507703504775,0.0004440950048057788,0.029005519665881677,0.09416360038577447,0.10424096723192856,0.20719982936661688,0.2348401893714944
28040,0.08726079902177952,0.39226657793073866,0.5633582331843936,0.09061408257605602,0.15058426538130046,0.16241387373178087,0.28977767981593455,0.3259222047463816,0.02304852467537851,0.2856820464707409,0.000440602856581519,0.02912316699051082,0.0938974859799811,0.10465635789631304,0.2070620541042898,0.2350924965706596
28080,0.08735971309868541,0.3923362493327912,0.563356840786092,0.09035637754017006,0.15055777614839647,0.16247547665651585,0.28984706794522713,0.3257598369168611,0.02227988509006892,0.28571701940990774,0.00046813558817971723,0.02902364414779921,0.09429655648140262,0.10430969587065388,0.20721825880054115,0.23479481060711835
28120,0.08721759947732154,0.39232797372060063,0.5633687691672512,0.09064406425546345,0.15056811650190993,0.1624260520875994,0.2897829557052684,0.325843583633217,0.023031286295491456,0.28571237604589345,0.00045884352645003175,0.029112932220940597,0.09375195247817271,0.10460138016563823,0.2070586242685236,0.23499540965867852
28160,0.08735447759164255,0.39233504222253757,0.5633480903932425,0.0902745134011085,0.1505440156302972,0.16245505440014843,0.28988150469587415,0.3257025185492052,0.02233732047682946,0.28568950469484095,0.0005050542637802469,0.0290313727864398,0.09442452118696137,0.10439037398054699,0.20723586832640264,0.2347636516753826
28200,0.08719858324526451,0.3923905046991134,0.5633760285185386,0.09065255200645207,0.15056334215190711,0.1624501410135222,0.2897957098323588,0.3257582294617846,0.02295407815181564,0.2857303786780377,0.0004769405828976091,0.0291226107269516,0.09362622224779339,0.10455095068622244,0.20702194224399653,0.23487660159470194
28240,0.08732835729548356,0.39233254963808145,0.5633442843345475,0.09022745113807142,0.15053462092641498,0.16244412652613746,0.28992143384837354,0.3256627174667128,0.022448711905183716,0.28567579110725766,0.000525764449070126,0.029019289781073078,0.09450879541106304,0.10445259130617716,0.20728476970556042,0.23476018064340584
28280,0.08721570499342908,0.39244614068010486,0.5633806699192454,0.09063656629009961,0.15056138236087072,0.16247995580863434,0.28982084737766245,0.3256702020507511,0.022840520058070853,0.2857486760391863,0.000478028568300135,0.029145548068233194,0.0935568525206975,0.10452012475451329,0.20698005723925486,0.2347541587616641
28320,0.08726513507184991,0.3923376961259245,0.5633413377698457,0.09021063654640983,0.1505210892211901,0.16244839033165456,0.2899544826367575,0.32562273331707453,0.022571335752911252,0.28565590047581224,0.0005251055725030635,0.02900003863647437,0.0945527840551627,0.10450599499440417,0.20732188984405758,0.23474096185215437
28360,0.08723582599921084,0.39248722107221634,0.5633832698878127,0.09058378730299635,0.1505366659029325,0.16251171080349616,0.2898435197685682,0.3255933283007185,0.02273673050415281,0.2857640707975384,0.0004738008070966047,0.029172730633929746,0.09351205749821853,0.1044836823697798,0.2069596299579445,0.23465168747647075
28400,0.08720137389407934,0.39234958453799373,0.5633408192690547,0.09020886805353723,0.150503374830927,0.16246058751798964,0.2899712698097648,0.3255787244913089,0.02266861666005766,0.28564764519942754,0.0005288598160956849,0.02897814688588034,0.09456133129535735,0.10457405234480249,0.20732497617525197,0.23472609462920516
28440,0.08725753086508804,0.39252571806392733,0.5633850825166433,0.09051309615393159,0.1505155567699078,0.16253660043951962,0.28986711061020737,0.32551695387336305,0.022659003093996058,0.28577169901221305,0.00048176544696934846,0.029199832621231634,0.09353487851326038,0.10443440547961809,0.20697918238010482,0.2345387075213742
28480,0.08715566117482403,0.3923592292313607,0.563339656014535,0.09022562155291416,0.15048968383615102,0.1624753005203929,0.2899811990194015,0.3255421407573857,0.022746186197428114,0.2856386178803834,0.0005307493017794146,0.028959253996922892,0.09448876742746956,0.10464437182797429,0.20730527119812092,0.23471008097172844
28520,0.08727050043000943,0.39255625770534586,0.5633856823609535,0.09043566760334319,0.15050988206697963,0.16255229879787159,0.2898907850194484,0.32544468588460107,0.022590329183498455,0.2857773008615959,0.0004724833496136122,0.02922269630707237,0.09362699979208335,0.10439159971338437,0.20700127131491947,0.23445131837235347
