step,plane0_sigma0.113324,plane1_sigma0.113324,plane2_sigma0.138793,plane3_sigma0.138793,plane4_sigma0.358361
29860,0.07890149005970096,0.22515248962874235,0.03902931125541738,0.20146908494602123,0.14280222531702721
29880,0.07932552951883746,0.22205073985694387,0.039544522593403804,0.20251595676107195,0.14300335315075166
29900,0.07943130148990221,0.2203387602873339,0.0400630580939034,0.2025468592283648,0.1429653446203319
29920,0.07945032005974384,0.21986871534227315,0.04040457009513757,0.20190069324775847,0.1427635889852848
29940,0.07969614414502242,0.22015671190876696,0.04047723377765104,0.20105204386658276,0.14247623451583177
29960,0.0804719737464566,0.22057165741123647,0.040296609019562946,0.20048233414683908,0.14219869904147117
29980,0.08197524463256714,0.22052216068593597,0.039984698939566146,0.20053090289967995,0.14202733707005033
30000,0.08422927297195047,0.21957851262189595,0.03974735124412396,0.2012814741122148,0.1420127237106526
30020,0.0870623743041383,0.21752802167251922,0.03982789232952705,0.20253482692364574,0.14212057949249415
30040,0.09013903851693784,0.214402262746078,0.04043936680584318,0.2038800268110203,0.1422417698793048
30060,0.09303349315614731,0.21050109793246888,0.041689122262580196,0.20482875097251216,0.14225302747891042
30080,0.0953264098404528,0.20639169950701625,0.04352178492784258,0.20495326634427266,0.1420810769178136
30100,0.09670085989910505,0.2028352380894519,0.04570752864969738,0.2039826665936487,0.14171348107023457
30120,0.09701470335946143,0.20062271083527083,0.04788599343456174,0.2018479989440582,0.1411452745656025
30140,0.09633299750785905,0.2003640736992431,0.049652190436224236,0.19869272098235738,0.14031308179674193
30160,0.09491235345863777,0.20231716366185173,0.0506558972987819,0.19486091729720062,0.13908861400893946
30180,0.09313721129382427,0.20632794225616016,0.050686609653108075,0.19085334270346796,0.1373574772426896
30200,0.09141817999814711,0.21189232517487436,0.04972500296478533,0.18723223500014025,0.1351337971365128
30220,0.0900767231128385,0.2182883769020741,0.04795064849175394,0.18447953244949464,0.1326227528920493
30240,0.0892521679715853,0.22471043314292757,0.045703041912740036,0.18285415373000274,0.1301785758672727
30260,0.08886490427657638,0.23037321715427692,0.04340151659076621,0.1823134101177937,0.12818568254085347
30280,0.0886501736140824,0.23460749145686682,0.0414401507499362,0.18253804553390823,0.1269441044334287
30300,0.08825005120760122,0.23698249764374055,0.04008389344718008,0.18304721222741616,0.1266214015114968
30320,0.08733148280897983,0.23744204255206175,0.039397094871731056,0.18334944908934964,0.12726539788000613
30340,0.08569289077097003,0.23637524167248225,0.03922975452850844,0.18307349349750254,0.12882330696665945
30360,0.08332956035512006,0.2345360009875394,0.039268080091645605,0.18204964333527562,0.13112811511801625
30380,0.08044296772162338,0.23280520701549676,0.039131789444655195,0.18033997635611543,0.13387223866289183
30400,0.07739475034994853,0.23189638693939316,0.038484960637775525,0.17822423393367182,0.13662821603778144
30420,0.07461809695131302,0.23214586586684666,0.037128141015828287,0.17614190843422975,0.13895300261870952
30440,0.07250830014111212,0.2334674538151068,0.03505156184943029,0.1745895077163394,0.14054357146725485
30460,0.07132104097981126,0.23544409789799478,0.03244187210029979,0.1739871977207195,0.14135783594541595
30480,0.07110820129376073,0.23746477416349815,0.02964329216180303,0.1745519148963702,0.14162577084531755
30500,0.07171129283507467,0.23883941260886657,0.027080918544993875,0.17622302919270413,0.1417455091883295
30520,0.07281317551060354,0.23889974829503388,0.025161062532188284,0.1786703341569622,0.14213164605382392
30540,0.0740293764109178,0.2371345842357011,0.024169745424632114,0.18138227796541834,0.14309939533003965
30560,0.07501056635025553,0.2333660826108175,0.024194227571147742,0.1838039730028753,0.14481990156378582
30580,0.07552877851062811,0.22789027908798917,0.025091910490805426,0.18548112970314576,0.14731714375972504
30600,0.07552687737892418,0.22147241380947152,0.026521888911542498,0.18616853814872017,0.15045606503150627
30620,0.07512016736702445,0.2151553600952825,0.028034658881071678,0.1858765632317811,0.1539120736651078
30640,0.07455094932770873,0.2099578476558403,0.029192937981054656,0.18485053619348452,0.1571707471038835
30660,0.07411033422859171,0.20660573721074454,0.029685493784180336,0.18349667565569833,0.15961893495832835
30680,0.07405159152819357,0.20540121756247068,0.029402050524062633,0.18227657641676745,0.16073081067598682
30700,0.0745200246964826,0.20623481955874137,0.02845292729482471,0.18159211037147788,0.16026883474984455
30720,0.07551549082831079,0.20867192172476692,0.02713189628593082,0.18168237800763964,0.15838584659100347
30740,0.07689140611579943,0.21204900766598342,0.025832128265178937,0.182557367937249,0.1555683516923192
30760,0.07838581614720179,0.21557154918758742,0.024934963576757136,0.18399193040582293,0.15246184319862632
30780,0.07967783979937364,0.21844813058249982,0.02469947993476987,0.1855897761159674,0.14968149439437956
30800,0.08046176176481873,0.22007726687226223,0.02518398012351396,0.1869018102608054,0.14768783413749317
30820,0.08052569864286632,0.2202390401521686,0.026224638883364355,0.18755920899019926,0.1467316509695883
30840,0.0798135264455743,0.21919570302770713,0.027480215904402354,0.18737498751693743,0.14682374820989824
30860,0.07844677868542675,0.2176270674612355,0.02852929453096196,0.18638423605789792,0.14770634569358984
30880,0.07669488372308562,0.21641140388775734,0.028988490877237136,0.1848218170608269,0.14886173610568637
30900,0.07490292294583609,0.21634704406532942,0.028616082141840006,0.1830571236193125,0.1496177371593788
30920,0.07340224377409475,0.2179297034857281,0.027374972427910586,0.18150765261506735,0.1493595094247525
30940,0.07243110633794225,0.2212480355499701,0.02544269686206321,0.1805451715874008,0.14776909481145964
30960,0.07208307859482498,0.2259858670776098,0.023167660694537778,0.18040684910738916,0.14496723155029312
30980,0.07229015665373278,0.23148425825510877,0.02098118463159619,0.1811326321724579,0.14147639848882662
31000,0.07284154503678586,0.23683847218320686,0.019286392196814515,0.1825549416232849,0.13803011172440213
31020,0.07343594306142878,0.2410469075919879,0.018353896041990406,0.18435282581860604,0.13533628129360634
31040,0.07376030169817663,0.24323262794610498,0.01825415536378175,0.18615430522730872,0.13390048759912337
31060,0.07357918863952935,0.24290226424879766,0.018845421778816485,0.18764779262584447,0.13394555376982167
31080,0.07280962978910449,0.24013734747314805,0.019818861990978702,0.18866251830688696,0.1353979718289048
31100,0.07155486594131576,0.23560483520526726,0.02078569392820105,0.189197526254078,0.13790268389813987
31120,0.07008262819739602,0.2303556947193052,0.021380908103553708,0.1894030706671058,0.14086610824074278
31140,0.0687545121419164,0.22549746917464086,0.021357199839830136,0.18953110775379695,0.1435595323633435
31160,0.06793018498678743,0.2218866483792754,0.020648863765722638,0.1898699813570086,0.1452979248293679
31180,0.06787487114966564,0.2199480200478294,0.019392823092919606,0.19067240048223755,0.1456504640512554
31200,0.06869271564948674,0.21963553569096722,0.01790004885247325,0.1920862629926305,0.1445902294659286
31220,0.07029924689355588,0.22048483948265127,0.016579065580065503,0.19410470744274358,0.14250141979595624
31240,0.07243747987376543,0.22171422851114989,0.0158271565716506,0.19655507264845853,0.14003526590714532
31260,0.07473453780392732,0.22237745298813244,0.015918962554569507,0.1991380784028847,0.1378884518561006
31280,0.07678830655263201,0.22158939275477832,0.016926427502281287,0.20151043949245195,0.1366075518518116
31300,0.07826586841831705,0.2187987616894273,0.018694701959546808,0.20338558876217203,0.13648215412168763
31320,0.07898802706149644,0.21400880200221814,0.020881015275140555,0.2046175837229307,0.13752002734342256
31340,0.078972336509506,0.20782624237695305,0.023045117950697466,0.20523817003974934,0.13946118287574302
31360,0.07841772592949105,0.20129077119200384,0.02476545545215102,0.20543584619144706,0.14180863869339097
31380,0.07763622639959865,0.19555623455376359,0.025748533425461198,0.20548938335653757,0.1438990313269158
31400,0.07695867847604898,0.19156761471471404,0.02590238579377666,0.2056827916298386,0.14504780172499462
31420,0.07664726156156003,0.18985254469730503,0.025356311146067113,0.20622756816818927,0.14475619633929482
31440,0.07683642520988294,0.19045731243013747,0.024422750925149495,0.2072075510826617,0.14289767231155326
31460,0.07750741644480941,0.19298532030398638,0.023510512553382396,0.20855326130484664,0.13977857939188099
31480,0.07849329616309995,0.19668961220571843,0.023011039439245665,0.21005098693820837,0.1360272801419821
31500,0.07951284888913089,0.20061099335490754,0.023188411369420864,0.21139150226241915,0.1323679199042793
31520,0.08023364200033901,0.20377996757018763,0.024104377777566677,0.212255303309285,0.12939750168418188
31540,0.08035734235646472,0.20547354909131293,0.025600067676769346,0.21241400358963008,0.12745913623878516
31560,0.0797056706332039,0.20545365488702694,0.02733926340667361,0.21181144523597542,0.12662064920034058
31580,0.0782756696006948,0.204073722241305,0.028899893715456614,0.21058878948922266,0.12670449075996526
31600,0.07624091685564031,0.20217628829613407,0.029886589348644473,0.20904120566506978,0.1273236002841484
31620,0.07389955644278048,0.20080694472603808,0.030032926126346178,0.2075258593418956,0.12793552354655338
31640,0.07159350719991157,0.20086825367598066,0.029268423928423874,0.20635865664374728,0.12796075049262412
31660,0.06962897348988266,0.20285760336881017,0.027737097965466518,0.205731682066646,0.12697275921955412
31680,0.06821650489760302,0.20676547411290921,0.02576468253921451,0.20566677810189574,0.12488571281346102
31700,0.06743468857794178,0.21211553144942907,0.02377998386747375,0.20601002749604114,0.12202399241997477
31720,0.06721778878270239,0.21808076674458096,0.022206034011417682,0.20647010443514305,0.11901105071809727
31740,0.06737158807723842,0.22363512187733772,0.021348292632271403,0.20669993094757172,0.11653028884490844
31760,0.06762143878483952,0.22775071219679002,0.021312690684573407,0.2064067511705206,0.11509144676652315
31780,0.06768608122594129,0.22965383558107164,0.02197931260857977,0.20545619874051232,0.11491443896148529
31800,0.06735625093571665,0.22908622668553774,0.023039483345796856,0.20392809871013667,0.11594407742907782
31820,0.06655049812606968,0.22644407740975994,0.0240832430069198,0.20209779496111832,0.11792500014684189
31840,0.06532931762570102,0.22267916947538782,0.02470982091805636,0.20035046763758016,0.1204651281687402
31860,0.06386827402094744,0.21896795297468202,0.024630867599439325,0.19906464573211324,0.12308249610427606
31880,0.06240755134017711,0.21629981934825573,0.023743213249199695,0.1985060816619699,0.1252848718676136
31900,0.061198053214202436,0.21518316744640736,0.02215771166028401,0.1987577046187253,0.12671122285483372
31920,0.060454705449796226,0.21557651538367625,0.020177734952057966,0.19969465612864518,0.12728532642882298
31940,0.060317970371687,0.21700263318126867,0.018227336350932065,0.20100706443484448,0.12727632156141383
31960,0.06082371003758603,0.21872293254593028,0.016740958083828285,0.20227123177866294,0.1271964119920101
31980,0.06188716597295033,0.21989171430475796,0.016042655304724093,0.2030608767606363,0.12757560469942386
32000,0.06331032882511824,0.21970798993541976,0.016252564128349356,0.20307294572940637,0.1287446450701216
32020,0.06481790058002744,0.21761652741536108,0.017252345017043147,0.20222829354653518,0.1307471850638892
32040,0.06611647481696542,0.213533437344754,0.01872102475944192,0.2007086878716799,0.13339863570522278
32060,0.06696025575601489,0.2079675332694722,0.020228433296762584,0.19891170180684944,0.1364053380819595
32080,0.06720258781436889,0.20190688419725578,0.021356013045587555,0.19733587060009117,0.13944423665404104
32100,0.06682030246699434,0.19647654531196668,0.021809539134042242,0.1964341864901811,0.142182313231223
32120,0.06591176094712287,0.19253864984381355,0.021494456733415452,0.1964818175635739,0.14429874848067295
32140,0.06467699635372869,0.1904481833935557,0.02053690029044379,0.19749403245760896,0.145570828323087
32160,0.06338394417803635,0.1900572212528554,0.019246526950868932,0.1992131666694747,0.1459970946829228
32180,0.06231721576198148,0.19088791025031682,0.018029693988116827,0.20116728227039024,0.14585160632959643
32200,0.06170872778073629,0.19231927488551154,0.017274304639387547,0.20278840496846726,0.1455849498330491
32220,0.0616646413858839,0.1937021565407495,0.017238261880519797,0.2035637879809643,0.1456054346711207
32240,0.06211737400609928,0.194439774889732,0.01797515766510433,0.20318228787490553,0.1460808984039259
32260,0.06282970060386417,0.19411525155057496,0.019319787512045276,0.20163417587296648,0.1468933335873654
32280,0.06345698132387281,0.19266777028559548,0.02093649995035925,0.19923009189424093,0.14775847014918392
32300,0.06364579625319286,0.19050374372259526,0.022413960526800246,0.19652551654872835,0.1483991942744272
32320,0.06313228280681595,0.18841060074506685,0.023377462424232845,0.19416806895395414,0.14864455117476685
32340,0.06181106982023552,0.187260438896312,0.023587305588025912,0.19271330109729648,0.14842137662878344
32360,0.05976536196919776,0.18765107458447847,0.02299843793797284,0.1924648230757918,0.14771243761997718
32380,0.057260463142844754,0.18968693925127783,0.02176857712530389,0.19338328079897626,0.14656665605879046
32400,0.054700283898591315,0.19300074602999695,0.02021435816819417,0.19508689851396827,0.14515882866038415
32420,0.052543292525427436,0.196950023380756,0.0187259999574843,0.19694476612571604,0.14380871462060543
32440,0.05118705942042254,0.20083307869929198,0.017661776930769934,0.19824398314393005,0.14288303354502135
32460,0.05085436947566687,0.20401983543055083,0.017252092379640913,0.1983912815701835,0.1426132836186377
32480,0.051525606639616965,0.20601580209731882,0.017542319432784496,0.1970935396149799,0.14295830209791963
32500,0.05294585280238517,0.20654128045788694,0.01839040859601526,0.1944599852618067,0.1436228026353435
32520,0.05470065057877342,0.20564938049867587,0.01951593825507189,0.1909885462479919,0.1442238841388967
32540,0.05632706200293507,0.20379500108625,0.02058230770156446,0.1874359063081507,0.14448660217163817
32560,0.057423113815776354,0.2017349745721093,0.02128789719424465,0.18461084607621003,0.14434396812815606
32580,0.057733979697373566,0.20024330902399032,0.021443108964192548,0.18315442833758014,0.14391045229619626
32600,0.057208661437437705,0.1997796147661584,0.021015239411740955,0.1833681245347674,0.14339649917201658
32620,0.05602275962234709,0.2003073211472921,0.020131178147201723,0.18512976615605478,0.14304689887679808
32640,0.054555295203729044,0.2013609025516469,0.019038291759513784,0.18791425402478035,0.14311969672821045
32660,0.05330785733437983,0.20229206617974813,0.01803479487885097,0.1909180840803319,0.1438554041566624
32680,0.05277386794427306,0.20252743960735187,0.0173898472952947,0.19326637857256088,0.1453918450230563
32700,0.053294449322437994,0.20171370071745615,0.01727691852828871,0.19425374687320707,0.1476510782682752
32720,0.054951423361196385,0.19974845854567433,0.017738511190377018,0.19354880815959052,0.15028494447436377
32740,0.05753412437734991,0.19677218606208974,0.01868773045064084,0.19129617155449294,0.15274851937656844
32760,0.06058582153210624,0.19316570997103655,0.019939775347399123,0.1880826566368591,0.15448641856726664
32780,0.06350957228701709,0.18951565292744726,0.021260968504466064,0.18477934144926206,0.15513879518888465
32800,0.06570378786219903,0.18648467100645943,0.022423764668798297,0.18230661498975,0.1546653152136935
32820,0.06669988005823725,0.18459458804827503,0.023257385787169,0.18138593469553196,0.15334453198577347
32840,0.0662771984418762,0.18402727856847637,0.02368283020453332,0.18234087282108058,0.151676208993874
32860,0.06452947888440641,0.18456567795867126,0.02372209971454599,0.18499705821390322,0.1502418034653392
32880,0.061858191254836076,0.1857113239086093,0.02347886582974992,0.18871007817314528,0.1495606201822756
32900,0.05888150996838731,0.18690325634875815,0.023098984621967557,0.1925226875137239,0.14995557312846955
32920,0.0562751160244047,0.18771912661936332,0.022726638705008524,0.19541779152328845,0.15144566472818932
32940,0.054590404623300635,0.18798264818642452,0.022470340883334296,0.19659936009984313,0.15370281152209495
32960,0.05410809293719557,0.18777531067525968,0.0223848062974396,0.19571711099823977,0.15611174123340082
32980,0.05477163246428962,0.1873881971876266,0.022466812075666802,0.1929665195898304,0.15793500071482294
33000,0.056214407162366885,0.1872378582693151,0.022660887097070002,0.1890376791249102,0.15853432448271773
33020,0.0578656927023052,0.18774831459628255,0.0228732982926539,0.18493213284756782,0.15757382828086605
33040,0.05910364340116525,0.18920997561192868,0.02299508076594955,0.18169797788226724,0.15514227691586935
33060,0.05941741479433447,0.19165936732979766,0.02293227653824759,0.18014910293269557,0.15176157659000483
33080,0.058539809008248345,0.19483688464547508,0.022634917524092926,0.18063985170857697,0.1482756682944305
33100,0.05651726673336177,0.19824611674990922,0.022111954402249334,0.1829595618744591,0.14563790429053872
33120,0.05369923539609707,0.20128441918028664,0.02142364332043451,0.18638477653789284,0.1446451989166404
33140,0.050651486654386346,0.2033911919607658,0.02065503863349859,0.18988135572180204,0.1456984708051134
33160,0.04801847098878447,0.20418030255614947,0.019885408429915794,0.19239919777718617,0.1486769214569559
33180,0.04637028107744787,0.20354705918915517,0.019169624185985445,0.19316965884785106,0.15297775893096466
33200,0.04606956561503087,0.20173056901403,0.01853808022688411,0.19191538231413147,0.15770235140907873
33220,0.04718686903564497,0.19928491781189192,0.018009298507780453,0.1889155352647826,0.1619074512901055
33240,0.049482639499696064,0.19692120606873675,0.017603394752135574,0.18491991337501174,0.16483090086025246
33260,0.05246124322349817,0.19525169346492513,0.017347863781934376,0.1809473407779107,0.1660462743584923
33280,0.05548691437397868,0.19455065529704035,0.01727446215275122,0.17802293611255418,0.16555012390346238
33300,0.05793543215236734,0.1946632929788508,0.017410439462403515,0.17691257982184652,0.16378878708082514
33320,0.059342915139086606,0.19511082133289906,0.017767376278935525,0.177915332753587,0.16159675839300744
33340,0.05951138650848225,0.19531466615233714,0.018329782195071153,0.18077339022270517,0.16000563307666035
33360,0.058544381266745556,0.19480148287133003,0.01904641128669877,0.18473713070179754,0.15993575407576588
33380,0.05680962308596858,0.19330549952493256,0.019829397460354323,0.18877435619707827,0.16187249320050906
33400,0.05484549477153802,0.19079366138283485,0.020566579233392005,0.191859703005027,0.16567421345430622
33420,0.053234357212326444,0.1874865738124566,0.021148049477542275,0.19325285507854806,0.17060730836319768
33440,0.052464582602220936,0.18388960138578464,0.021500080012442756,0.1926843188995723,0.17558552336676456
33460,0.052806341736002425,0.18075921637148162,0.021613284640656653,0.19040437897432,0.17949246246090292
33480,0.05423405333688611,0.17892365634576488,0.0215522062085882,0.18709514791831308,0.1814565157659645
33500,0.05642728136187291,0.17898242064487396,0.021440697264702633,0.18368048724570898,0.18101933467714376
33520,0.0588603888211547,0.1810339233203454,0.021427201699161638,0.18108535130258802,0.17821569856716352
33540,0.06095552409285435,0.18460206441574661,0.021641410001536993,0.17999827055555934,0.17359186643924288
33560,0.062244526932168684,0.18881758125730935,0.022156080192418267,0.18068909014324078,0.16813918527651406
33580,0.06248310306706758,0.1927470976531123,0.022964799931174864,0.18293169906503198,0.16309084066930513
33600,0.061688372770397314,0.1956831290785192,0.023979890572507358,0.18606574416797073,0.1595853170312443
33620,0.06010954326671436,0.19727189237148093,0.025048220911881552,0.18919073107791118,0.15830724985288905
33640,0.0581621328764515,0.19749648845186465,0.025979822264291207,0.19143358012968298,0.15927173356740185
33660,0.05634698799816614,0.1966184044485567,0.026584826371315286,0.19219932500323905,0.1618571254516812
33680,0.055155430383878476,0.19514049255280966,0.02671503915270909,0.19132490574366717,0.16505681346199966
33700,0.054961019329389085,0.19375127039661263,0.026304598965406465,0.18909848514246874,0.16781713492573058
33720,0.055921273315643796,0.19316922649853763,0.025400442822735785,0.1861550177935325,0.16932315643263743
33740,0.05793127746139549,0.19388309469218118,0.02417131616281402,0.18329155672527733,0.16916526179966804
33760,0.06065727210223876,0.19590667269569104,0.022886758252277022,0.18125643494848256,0.16739337188543899
33780,0.06363774321026028,0.19870784407244277,0.02186492278265474,0.18056133385755765,0.16448740580878296
33800,0.06640600970964784,0.20138071675705344,0.021398104325048697,0.18135562666760963,0.16125058615950896
33820,0.06858761216304474,0.20298026219639353,0.021674403100923348,0.18339361335011903,0.1586182328249727
33840,0.06995266090347167,0.20285098174372032,0.022719189450359376,0.18611067783236773,0.15740439412916077
33860,0.07043141681545975,0.20081305257704918,0.02437706369659451,0.18879464217387815,0.1580612232217233
33880,0.07010913153176478,0.19717558169682384,0.026343129312169124,0.19080048752924197,0.16054510877749806
33900,0.06920407106114432,0.19263082018923752,0.02823611004936499,0.19173510780137812,0.1643399913732928
33920,0.06802072705752457,0.18809121730882536,0.029692553004020485,0.1915520941473347,0.16861483672091868
33940,0.06687690479822676,0.1844938054670577,0.030456291674117054,0.1905353310624139,0.1724473120541611
33960,0.06602470933953142,0.18258198649110274,0.030440442723224864,0.1891888034729762,0.1750498533408797
33980,0.06559800150186584,0.18270719072119762,0.02974705259438645,0.18807257648046677,0.17595733373956815
34000,0.06560565791470088,0.18472655307763697,0.028639577363226556,0.18763245518442564,0.17514277420530633
34020,0.0659608893058569,0.1880511155989277,0.027474893344191384,0.1880691261419688,0.17302266937646393
34040,0.06651921099148306,0.19182677258842554,0.02661239038268344,0.18928283330215878,0.17032905364744527
34060,0.06710621865089307,0.19517065240873138,0.026323638935642872,0.1909109313933686,0.16787664616827158
34080,0.067538354972489,0.19738645619590633,0.026724674229937746,0.19244964588859537,0.16631143627433992
34100,0.06765070563023431,0.19812308434037884,0.02774625084123363,0.19342337806551438,0.16594271021238818
34120,0.06733516743511113,0.1974652579334036,0.029149148551156818,0.1935447790557899,0.16671325863531458
34140,0.06657345180670932,0.19593112463259732,0.03058236525263656,0.1928091486400464,0.1682854094629514
34160,0.06544485579550303,0.19433845313920617,0.031670841143273974,0.19149217594571205,0.17017457705136693
34180,0.06410562386787347,0.19353846640004807,0.03210926992418986,0.19005788183842875,0.1718780854050505
34200,0.06275724708670244,0.1940998505179562,0.03173633444619326,0.1890123495983951,0.17299286566899982
34220,0.061621921645565694,0.19608638903917724,0.030571885959178643,0.18874819896670897,0.17333075790994312
34240,0.06092385082955762,0.19904185867060234,0.02881238588353174,0.18942139825893636,0.17300547603831168
34260,0.06085918612034719,0.20217982831898096,0.02678969182523797,0.19089484969226558,0.17242758471625375
34280,0.061546168460324145,0.20465960898697386,0.024903131633500882,0.1927707423336037,0.1721644686985461
34300,0.0629730671403189,0.20580842977823519,0.023537518569939627,0.19451000672335,0.1727050487766839
34320,0.06497666917676982,0.205235087208961,0.02298189831261925,0.19560585377972262,0.1742466869314867
34340,0.06727068431894598,0.20287978832398423,0.023364796592504504,0.19575406784195892,0.17662017054012694
34360,0.06951256584891916,0.19905614225704632,0.02462129146652745,0.19495996186731257,0.17938197675299733
34380,0.07137607795981736,0.19446226037786923,0.0265044239511407,0.19354445815891455,0.18200085498937355
34400,0.07260272171728886,0.19007235517049056,0.028644588874467355,0.1920496927071661,0.1840284724192152
34420,0.07303057943164981,0.18686503360437376,0.030643948328337105,0.19107880008657815,0.18519090237504043
34440,0.07261867941736518,0.1854777737403004,0.03217627649342023,0.1911195891483434,0.18541395921340137
34460,0.07147757750442776,0.1859719577021346,0.033059118121264025,0.19239765087650987,0.18482674678203
34480,0.06988836108672127,0.18784800948112548,0.03327914242981591,0.19479321392221516,0.18375428768108795
34500,0.06827373380314568,0.19029417582335134,0.032972800277186416,0.19784585195465346,0.1826624938381192
34520,0.06710234282522066,0.19251361021510727,0.032378275405153756,0.20085708264079458,0.1820218964643656
34540,0.06675256890357509,0.19395961990359112,0.03177581578597868,0.20307515503302545,0.18211953300764033
34560,0.06739605393181593,0.19441261679433292,0.03142739579237477,0.2039139741115969,0.1829127801497879
34580,0.06895319245699655,0.19395067895274098,0.03152191336539106,0.20313762419363504,0.18401746540533992
34600,0.07113013850422657,0.1928974110560974,0.03213291432033422,0.2009483808007892,0.1848482863512973
34620,0.07350662146022918,0.1917698890952847,0.03319956733530099,0.1979475521894552,0.18484224858207732
34640,0.07563510483867472,0.191181294564281,0.03454134162528756,0.19497989944370483,0.18366172255000382
34660,0.07713045226041972,0.19166163913378337,0.035907500256512445,0.19290727746904235,0.1813058475318194
34680,0.07774785527344034,0.19344180726461557,0.03704731397540696,0.1923749965456429,0.1781162755773319
34700,0.07744525549513422,0.19631444071607687,0.03777631749663439,0.1936330800902849,0.17469844977165958
34720,0.07641167076891676,0.19966364008715942,0.03801626850445408,0.19645902575594815,0.1717827009807816
34740,0.07503817343445993,0.20265828219213275,0.037799885045900886,0.2002052405239509,0.17004574112975337
34760,0.07382657697150288,0.20451553883801404,0.03724652933102007,0.20396557906632498,0.16992577953565136
34780,0.07326028623897778,0.20472672918972862,0.036523663793876684,0.20682219298535753,0.17148552259237929
34800,0.07367886437148195,0.20318575585123408,0.03580911061187653,0.20810365516509763,0.17437739243200712
34820,0.07519175371439979,0.20021161165426538,0.035263389494489816,0.20757471604104702,0.17792936070967635
34840,0.07764745721556598,0.1964721829867229,0.0350137388971145,0.20549969240830712,0.18131904942584195
34860,0.08065941894637411,0.19281403385911625,0.035145792445825455,0.20256686177904007,0.1837767037384732
34880,0.08368391380772015,0.19002255939752205,0.03569758963730922,0.19970426843228942,0.1847680978134925
34900,0.08613969546790652,0.18858392122822512,0.03665331808744542,0.19783882818773146,0.184130932759618
34920,0.08754608714242905,0.18854913347346303,0.03793889128321686,0.19765385007314568,0.18214164130809288
34940,0.0876413796344486,0.1895641022804444,0.039425447744085095,0.19939913237618884,0.17947786151205777
34960,0.0864427184767816,0.1910387426874394,0.04094660963409931,0.20280536857648018,0.17705110671163163
34980,0.08423066573417053,0.19235610393262767,0.042328702967945185,0.2071386607455343,0.17573553624005603
35000,0.08147359303515397,0.19303109326163573,0.043423772613379825,0.21139320105168422,0.176084343081442
35020,0.07872403081857096,0.19279991854905482,0.04413188023489832,0.21457148480396518,0.1781497928839015
35040,0.07651081419491816,0.19167492047392434,0.044406809391759776,0.21596552453853654,0.1814785372281926
35060,0.07523472798346272,0.18998035738217856,0.044251862067480253,0.21534902903168426,0.1852682531781711
35080,0.07507607061410919,0.1883244466547297,0.04371759757532295,0.21302353424313472,0.18860462886605378
35100,0.07594088897750746,0.18744564682612147,0.04290536128794091,0.20971623968612554,0.19069108171131363
35120,0.07748153559472419,0.18794150305503898,0.04196698084980146,0.20637533936967764,0.19102647608695733
35140,0.07920274610120627,0.1899962393296921,0.04108631897772018,0.20392675196117335,0.18952581949111125
35160,0.08061686388419051,0.19326548320282075,0.04043910097899439,0.20304686030450667,0.18657519957733001
35180,0.08137994567243383,0.19699722364080693,0.04014536873979162,0.2039928853658709,0.18298282454606557
35200,0.08135440757041826,0.20031910457446084,0.04023781163552817,0.20653039358706346,0.1797905514620148
35220,0.08059452351733837,0.20252412247494947,0.04065991699531471,0.20999193713674524,0.17797342791237514
35240,0.07929587501118733,0.20322108619192153,0.0412880887600101,0.21346883422343743,0.17813580372640542
35260,0.0777512245609618,0.2023438088577421,0.04195998081259912,0.21608368032285216,0.18033535710980808
35280,0.07631765933585624,0.20010874091420897,0.04249787150219077,0.21724954458800863,0.18410205688845488
35300,0.07536648136388523,0.19698932412730152,0.04273216718979805,0.21682509936385103,0.1886174705451557
35320,0.07519622692541651,0.19367779139561095,0.042537034973661396,0.21512219972268304,0.19295784171475258
35340,0.07593285626227685,0.19095234513950277,0.041878593319242756,0.2127832839661378,0.19631415221256335
35360,0.07747351730258555,0.18943074985847663,0.04085598716981122,0.21058611809075437,0.19815274823297177
35380,0.07951462925693421,0.18931449216168625,0.03970628958948753,0.20923805167442416,0.1983164061345659
35400,0.0816521484688458,0.19028431844616306,0.038756540963082335,0.2092031703801032,0.19706206979643823
35420,0.08349852524064891,0.19163149577572663,0.03833371248090984,0.21058873402865314,0.19501019224160884
35440,0.08476271188884865,0.19255873898762302,0.03866691156982348,0.2131142136113395,0.19298499434105068
35460,0.08527907774529303,0.19248506741398394,0.039819385035193514,0.21618322321980604,0.19177154345055694
35480,0.08500888146952809,0.19121382606434967,0.04167029478774418,0.21905426525605973,0.19187189947782263
35500,0.08404151754050548,0.1889353323649928,0.04394293280867081,0.22106297487625046,0.19335660958148113
35520,0.0825955323885995,0.18613028545227805,0.04626339256090353,0.22181752222974802,0.19586233763568023
35540,0.080995077391993,0.18344729979947536,0.048234886189087216,0.221297839821427,0.19871811505726755
35560,0.07960476687144312,0.18157286080354146,0.04951797191805136,0.219833257186635,0.20114201549269053
35580,0.07873891676422363,0.1810754847146063,0.0499060554213888,0.21798125247007905,0.20245038848164365
35600,0.07858594822171826,0.1822331284823289,0.0493796198977972,0.21635648822706915,0.2022371607730804
35620,0.07917961744534321,0.1849084114957374,0.04812106772383941,0.21546051052377155,0.20048607002072502
35640,0.08041539985130465,0.18854865579061367,0.04648097197233193,0.21555107014363978,0.19757962514276564
35660,0.0820865389398227,0.19233194507303378,0.044901763201134315,0.21657876243447746,0.19418844595878207
