step,r1_full,r2_full,r3_full,r4_full,r5_full,r6_full,r1_perp,r2_perp,r3_perp,r4_perp,r5_perp,r6_perp
4320,0.3786084561955836,0.2962774232145947,0.2962772374433292,0.18950333508039824,0.1891044599323712,2.9857662757696764e-09,0.00044434060688455714,0.0004343410568517725,0.00041704516919880666,0.00025987146506883284,0.00012037827348734298,3.1772627232016614e-12
4360,0.3786084448009325,0.29627763928033546,0.2962773156285943,0.18956915876599864,0.18903811407162974,1.9908601293695662e-09,0.0005907721111296947,0.0005812166125470453,0.0005524920110579481,0.0003482798603914886,0.00015397119205724788,5.2878126501544035e-12
4400,0.378608424605553,0.296278023889928,0.2962774525871461,0.18965667689848104,0.18894967037332863,1.639193083276114e-09,0.000788020288540176,0.0007699985047909208,0.0007385267524198576,0.00046110037673762025,0.00021322625916557147,4.044280005200322e-12
4440,0.37860838881474407,0.29627872167613106,0.2962776792957669,0.18977298667068723,0.18883172002203882,2.0454536499061255e-09,0.0010469238197533027,0.0010293864491995386,0.0009804026505041712,0.0006161762662407404,0.0002768737119028353,6.175882316646715e-12
4480,0.3786083253940208,0.2962799614788547,0.2962780781881745,0.1899274648406542,0.18867433391681745,3.857178300664472e-09,0.001395960078982775,0.0013667388257482965,0.0013069752687012953,0.0008202394567342757,0.000370497139469115,1.3813062406020344e-11
4520,0.37860821304238373,0.29628207438503756,0.29627886992212754,0.19013246531099887,0.18846417916201608,2.6207614471992008e-09,0.0018562853717498772,0.0018225136315513347,0.0017409961821891098,0.0010894325951541527,0.0004925459412249267,1.3588379249810424e-11
4560,0.37860801408939804,0.2962857309347793,0.29628036197079705,0.19040420020613577,0.18818330848681009,1.617321351735055e-09,0.002475782154847123,0.0024256732069039854,0.00231286361932779,0.0014545425696626793,0.0006540714097153903,8.438606704673296e-12
4600,0.37860766200079005,0.29629265034005753,0.2962825687901971,0.19076382500731515,0.1878074912940412,2.8984681925173503e-09,0.0032936237428257287,0.0032225050519672023,0.003089605481237263,0.001925461025249271,0.0009026616580145615,1.5793808507111975e-11
4640,0.3786070397099461,0.2963056581042145,0.29628573788969714,0.1912387215989071,0.1873038966970843,3.0657148970237765e-09,0.004378377818274332,0.004306543223775809,0.004094568534804373,0.002589165691030057,0.0011395017368086419,4.2232053804682736e-11
4680,0.3786059431786645,0.2963271466335457,0.29629292323296774,0.19186390005231685,0.18662786149017743,3.1306539713631873e-09,0.005832765798644667,0.005712725744716661,0.005482222642860218,0.0034209138788674105,0.0015436450726498152,2.5275323176076635e-11
4720,0.37860402051790787,0.29635940917535736,0.29631148765861176,0.1926832477575334,0.1857184010276187,1.6755215850772565e-09,0.007773840256567747,0.007637607492642077,0.007260643483953031,0.004568867579905712,0.0020066203781645975,6.41172726781646e-11
4760,0.3786006642024749,0.2964225550776586,0.29633846175840717,0.19374996369660288,0.18449204980236084,2.4103365015557554e-09,0.010373515248728107,0.010103187577964629,0.009703592053666882,0.00602643682830284,0.002922925546362954,7.460929821042853e-11
4800,0.3785948478879944,0.296570408301104,0.29635041953768854,0.19512498344891246,0.18283441528374791,3.1732273309660246e-09,0.013740221939214987,0.013508624651442926,0.012862643562860208,0.008115741846420301,0.0037441831892722154,1.0942970826575779e-10
4840,0.3785851620870317,0.29682653588342595,0.29637730261023504,0.19687115098188537,0.18058868418881474,2.6079396739389898e-09,0.018254157787518908,0.017966850271764815,0.01717467794236601,0.010851793496544875,0.0045992928448928055,8.541072897564493e-11
4880,0.37857073454154394,0.2971316571382945,0.29657226315191926,0.1990358319843462,0.1775426885279257,2.0453484578286227e-09,0.02435429596356423,0.023979480536156245,0.02286787131393131,0.014305180450364757,0.005926779675426307,1.6655804588850643e-10
4920,0.3785512002309235,0.2974244122631635,0.2971660741036476,0.20160179386765895,0.17342443319013393,2.987731330243426e-09,0.03269711014607836,0.03170587426256534,0.030308400722845127,0.018775490582500214,0.009341836590877721,2.439044970951532e-10
4960,0.37851839137026744,0.2993412662868108,0.29682937606837445,0.2043946472920783,0.16792016040354504,2.4424583712979463e-09,0.04320729779964962,0.04187907466804322,0.040348516191825376,0.024923852939542235,0.013711652195375906,3.650902777552592e-10
5000,0.3784848324237348,0.3029957277761368,0.29588500270417045,0.20703006498298943,0.16071214894950647,3.9672518450832675e-09,0.056622647019535864,0.05599102999871151,0.05314011953278019,0.03457585372094559,0.01481191188859592,5.444130938877534e-10
5040,0.3787998574784002,0.30719823832012,0.2957530960282312,0.20892831144269716,0.15158450140215265,1.4896830837739349e-09,0.07473029415001264,0.07421890512969744,0.0714652412660244,0.044918368727984916,0.01365560232978703,7.748297667236806e-10
5080,0.38051660497929224,0.30826240959621626,0.30011120225326215,0.20876893130071156,0.14092067544984746,2.2972792172386573e-09,0.10116815539670974,0.09704362482484899,0.09279220074057822,0.057219040856459465,0.027539811195601706,6.517184860314042e-10
5120,0.3830125264032052,0.3190267398414969,0.2978968972647279,0.20428634062705797,0.130756954519618,2.821356873940201e-09,0.13254692782972166,0.12481351782875727,0.12041716914551732,0.06947478958128799,0.053547818357346164,1.0691464066747167e-09
5160,0.3811568121766255,0.34890421926988535,0.2821898270028405,0.19642678567092325,0.12488866694021623,2.0868621483332218e-09,0.1671344434483155,0.15882005788057812,0.15581666046433448,0.09733618098409454,0.06365925421188565,1.354667445268276e-09
5200,0.3892555549607736,0.366721515809162,0.2631044770211136,0.1922555856502104,0.1267098018915622,2.297410475003238e-09,0.21057373870191892,0.2034190756808376,0.18720142638143353,0.13262941545269322,0.060281556145730185,2.2633749719520278e-09
5240,0.4236710646279042,0.3483261017624966,0.2515104360383648,0.1948610448568046,0.13668414120389466,2.2140454247351674e-09,0.2535666986403997,0.24910012940464693,0.22588497470068422,0.14951501135489131,0.05414120971658936,8.957763023112414e-10
5280,0.4490926578799941,0.3339059930942905,0.2588759660273803,0.1957110353179678,0.1484254174413173,3.602529383099301e-09,0.3047447022798067,0.27399067712531777,0.25528313572439937,0.17001765495744375,0.07188957970526713,2.5106119806935835e-09
5320,0.46325235971458173,0.33586618765991927,0.2629985552000608,0.2051015002497717,0.1568671188679985,2.6734435976935207e-09,0.35159945494878236,0.2861558489565316,0.2692282086016123,0.21237296765004562,0.12216199120660755,3.203673657655849e-09
5360,0.46820891506920154,0.3434276715106161,0.2535456832361422,0.22147831655228747,0.16338609690206657,2.117699574148361e-09,0.3700410053195306,0.29654502590327575,0.27191150990184065,0.25403125692046963,0.16577590780167537,2.7684823166788483e-09
5400,0.4529586676675906,0.3495806472640725,0.25453153507536636,0.22495321585811195,0.16214947574721417,3.0987563108209532e-09,0.3519236937816028,0.2999215834447078,0.29106638790086564,0.24965367308843645,0.18586078851224164,3.81054941448104e-09
5440,0.422016894553527,0.3610376376859095,0.27328534016663214,0.21350536528831845,0.15477305906603667,2.8893981052728357e-09,0.3312701718702208,0.3042875510924712,0.2940330161238098,0.2278942676057576,0.18806737342962904,2.430728070773922e-09
5480,0.3980917853528917,0.37320103821307027,0.2979543505845215,0.2040780048843184,0.15168122275689025,1.7422406294408913e-09,0.34014269434452743,0.31087944602359185,0.2771586882780276,0.21323803195835303,0.1746188352478494,2.7321982652693686e-09
5520,0.3886501806319577,0.3762737386948843,0.30803033587624584,0.2013268875285257,0.15352899469490092,3.0987810571057688e-09,0.3578100957422023,0.31133254209296424,0.27296632035684176,0.2112382038964925,0.14894327480685302,3.059630134137837e-09
5560,0.39664283783729737,0.3678676293123923,0.30443811482994254,0.20142628617054567,0.15780806608577538,1.7079137596346705e-09,0.3648943416548239,0.31014891806825945,0.2916806497525073,0.2087151946135255,0.13289848801988302,3.6011622893818108e-09
5600,0.40472273934691577,0.3638168551499255,0.2913617860445187,0.2021097320465708,0.17018557831389672,3.225623403813546e-09,0.3564113087743398,0.31443916283310935,0.3110328964890359,0.20158212365351594,0.11641112940043026,2.3739045251747457e-09
5640,0.4072215275655595,0.36008364802272236,0.27846399892728724,0.20443363471618203,0.18750354958433235,3.02412980177386e-09,0.3496760180924712,0.3177361814227869,0.31175940386784123,0.19306191685652144,0.08848633800607365,2.5262110170106843e-09
5680,0.40492097623401996,0.3582308412861186,0.2764813027742177,0.2178835993869864,0.20052640823041012,3.409459249687456e-09,0.3501668243250307,0.3221101508174919,0.30231884472247816,0.20413689775873659,0.06632502201536276,3.3045298219052505e-09
5720,0.40337222288545904,0.3602587105671238,0.2769464510116825,0.23607594656137537,0.20676904720399333,3.630310163339211e-09,0.356334613239464,0.33079600299691647,0.29187551200410344,0.22364673660969267,0.12489388423286645,1.5972340156541963e-09
5760,0.41782858665540173,0.3585542790939473,0.27338143342204535,0.24234255978585031,0.19892473787803916,3.3884405161398188e-09,0.37574314780025814,0.3261862590320944,0.28516088797459593,0.23219500486494335,0.17358655885650623,2.5278967287706297e-09
5800,0.4320254465109628,0.35979353333545044,0.2728896965201371,0.2282030692510888,0.17892013554550495,3.7556156331816486e-09,0.3831855080411721,0.3153676178067201,0.2783313654958845,0.23951242576033907,0.2013359380639133,2.0367140155877717e-09
5840,0.42886100857159176,0.36654578479409644,0.2719304376947545,0.20153367244760015,0.1696904485246194,2.242351557172682e-09,0.3745625673027355,0.3105927187148088,0.2661023946161,0.25193117150958333,0.19978761308765647,3.518776941269988e-09
5880,0.4214209928675325,0.3784150319026808,0.25228804968991586,0.16802593696330276,0.1663241646827221,2.7845061254774573e-09,0.3603368671320671,0.31673408021308164,0.25546139228315595,0.23921576691159074,0.19057915916122017,1.9832424837514454e-09
5920,0.42322633650163766,0.3876921707186676,0.2197684985966419,0.15583395060931518,0.1159861273894908,1.933277621588524e-09,0.3496763360735649,0.32183413830521373,0.23825809850816787,0.2024416599580444,0.16758199286003456,1.7164989428063708e-09
5960,0.4338051608055569,0.3849180587111096,0.20908333256381212,0.15989044946600353,0.10186451568810975,3.2304064576135e-09,0.3560629985268038,0.3157203498990919,0.19886410091735254,0.15920814891034551,0.14370236662323765,1.7989279188017453e-09
6000,0.4310723836633904,0.3851599776806678,0.22185239018929204,0.18052793396524258,0.14458366757946178,2.1697680795307013e-09,0.3640471525714177,0.3094795207709357,0.1759337422082138,0.16161743017463737,0.12904298056544242,1.4002127020806052e-09
6040,0.4188284136116346,0.3838783199511018,0.2363688459346437,0.2065178148180795,0.16926430076871793,3.462313028312848e-09,0.36690336915915867,0.3214133109919175,0.2108942691625718,0.16634115218595963,0.07226103037911184,2.4821090162374362e-09
6080,0.4034105590351271,0.37763331180571175,0.25153154747669926,0.23598652032197284,0.16464187100515393,5.950256691656202e-10,0.36956177608599755,0.32561544328798536,0.23584872524603911,0.184541554614478,0.07171039460187602,2.2754279505619543e-09
6120,0.39583809933739106,0.3697333893361676,0.2595311069696871,0.25121012707102913,0.14741232150564829,1.631949696825059e-09,0.37534189197290063,0.31771517996992366,0.24064737989046373,0.2017374223797378,0.11407432945714814,2.899463123981692e-09
6160,0.3955719926292209,0.36436465443219757,0.2591343449834481,0.2385411169618879,0.1358406231023768,2.829304989311152e-09,0.37952471304578367,0.3100024058811619,0.22979983973994975,0.20156600994037507,0.13605515967312812,2.5967485893021647e-09
6200,0.3929290551436612,0.37122966205455904,0.24539771288239168,0.21873725097827665,0.12817289287631964,3.0942899393649323e-09,0.38159400970633905,0.3051778142370618,0.21466956968533785,0.1857893881970871,0.14231949500969737,2.002693765534892e-09
6240,0.39202690729693374,0.38385751763380993,0.23617357996839494,0.2067979993287348,0.11713518184482805,1.9611376971988494e-09,0.38198808849818494,0.30454081265663024,0.20669184809046554,0.17191271669933303,0.1394128925943808,3.552731003271703e-09
6280,0.3967389482213436,0.38591278162097203,0.24113251726633175,0.20604615304069804,0.11392711005936167,2.925123273544556e-09,0.37830103728748116,0.30775704645082025,0.2207742742753222,0.174863775560172,0.12366514870151538,1.480669406189109e-09
6320,0.39098818562804577,0.38253467968297117,0.2554841553168619,0.21437410726958836,0.11566612104058846,4.198821680736951e-09,0.3731458242325492,0.30845271932648166,0.24882438030899043,0.18168525469318672,0.10175464795222004,3.563978366227535e-09
6360,0.3934537605398143,0.36287197446334657,0.2714942296934627,0.22675577001535988,0.11586770123757513,4.013192947761508e-09,0.37799073673167244,0.2997481828685288,0.27337360561171653,0.1805381345803863,0.0866788143244948,2.8027894325991398e-09
6400,0.3973075291679997,0.34954214942834827,0.28146382301923234,0.23702971945223114,0.11760482481675373,4.855618798517653e-09,0.3875414594551746,0.3089498043697596,0.27022545045684276,0.17571043954198384,0.08997480184053737,2.475735157552456e-09
6440,0.39748985703008133,0.3512130013373722,0.2815176890842964,0.24569846072026297,0.12295046903393471,2.84318536255442e-09,0.3917330039523607,0.32741881570387926,0.2530585448941903,0.17728628150431655,0.09706400189423721,1.8688120415350502e-09
6480,0.39525961331879583,0.36133465277374505,0.2718207207845645,0.2536380434987787,0.1310286183809422,5.115274194438735e-09,0.38904947916120647,0.338639083306163,0.23491202370170855,0.1862497947134869,0.1009354893721464,4.281355296287899e-09
6520,0.4002436137048439,0.3737846520108283,0.2638256579348402,0.2412686105591732,0.14008924601121928,1.3225073663206004e-09,0.3867488061849905,0.33806327629578664,0.21762252652099334,0.1924248028590298,0.10955681448665645,1.8318945004342698e-09
6560,0.42366194102339544,0.38632187824075587,0.25242083993754527,0.20313813028695876,0.1557754353076855,3.1610187525573785e-09,0.39709803365793345,0.32922725382074564,0.20610949683681845,0.17558215748071293,0.11813106744251277,2.981557778326283e-09
6600,0.4552323346981203,0.39991229127498595,0.23337225461951494,0.19152200638210282,0.17034474789138895,3.392589176290075e-09,0.4173772404005689,0.33724363372171806,0.21997596796201754,0.14078982178438854,0.07524269108416626,3.965596308294117e-09
6640,0.46573422977200235,0.4068150829160925,0.27559441820159125,0.18563554266567125,0.14460001971278583,3.5973602955694984e-09,0.4327149985956686,0.3647360356947604,0.25909790556921086,0.12730936326356446,0.07464469130996408,3.0957622547147446e-09
6680,0.442380468504616,0.39661789829111826,0.30918399805457625,0.18982381245714788,0.09387128566263511,2.6119193316464425e-09,0.43265477502896244,0.3730631298167838,0.28594420178133956,0.13600914598876465,0.0936975077902679,3.226746186510624e-09
6720,0.42389037094677645,0.3829204166167569,0.28706809742797823,0.19617298026292457,0.07449276675049785,2.391127007287559e-09,0.4226485669773081,0.360672628084189,0.2753025797709495,0.14649484074024424,0.08776680918247119,2.2126219681691354e-09
6760,0.4180994049809314,0.38660326577164955,0.2558403514899119,0.18944024354640313,0.11673965294491252,2.2105714378142744e-09,0.41516387926468745,0.3426115928964817,0.25015786030279175,0.14107560384367027,0.09064624969605067,2.099656067837147e-09
6800,0.4298068595332249,0.3946227137102275,0.24260930842831419,0.18316794166858752,0.141289918551028,1.6152888175493067e-09,0.4207785901888786,0.32831911102345107,0.23989194672686842,0.12121677748057087,0.10947421586448698,2.925040794125639e-09
6840,0.4532286316390588,0.39305095834574066,0.25468033799385986,0.18730003169499346,0.15511119807918086,2.3786658734985927e-09,0.42906281107035493,0.33416141860799886,0.23937967451328532,0.15465602254617083,0.09139402946163824,2.1837499121042803e-09
6880,0.45679020547656246,0.4097650889914381,0.28053530686994915,0.19299935455041314,0.1607244647785263,3.640002169198134e-09,0.4297181690130896,0.3645847565966115,0.24869476639595942,0.1802680443695396,0.07732067816209011,2.5792852280859964e-09
6920,0.437607986290153,0.4230302904523833,0.3041559991643859,0.18489758778894302,0.15213243814665947,4.4943018999786354e-09,0.4307742102134737,0.38110486483693184,0.2596993707842297,0.17899233156313477,0.12215325685424926,3.0876152264189223e-09
6960,0.435302934730838,0.41529501549071757,0.282021518594036,0.1581045659986546,0.13488909860500448,3.060799387656473e-09,0.4294245010193882,0.37797653311289325,0.2383747531297545,0.15916137201324473,0.14363020710120106,3.133106422890799e-09
7000,0.4430457987771297,0.4194312457925305,0.22410413111169503,0.12964747719814956,0.11994999219612025,3.9116488233003604e-09,0.416727072358522,0.38083347820442504,0.19354726969740507,0.16643335583923805,0.11722224295461929,3.3438149376933162e-09
7040,0.4438073066840005,0.4068766402982901,0.20291717068790904,0.1593920323765345,0.10528774712973352,3.520139991923536e-09,0.38893683775644944,0.37542556295328494,0.20688202267677122,0.17704448491614844,0.11463059015739388,1.8410762464016236e-09
