step,R_v0,R_v1,R_v2,R_v3,R_v4,R_v5,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4,nulldev_v5
4440,0.25152782759881415,0.25215713086581093,0.2520828615716922,0.25157398944839116,0.25247183981549515,0.2704631644719645,0.003803505767932572,0.004129293026187122,0.004675968983767182,0.004712345726415656,0.0042144265489376595,2.6543989222192253e-06
4480,0.25150522644918755,0.25203653972748,0.2522998626786271,0.25134300466760745,0.25262803044154747,0.2704634553306196,0.005126197138339117,0.005843952621533657,0.006356506196142718,0.0060127740229955606,0.005264614211733309,4.715269616953725e-06
4520,0.25156335755140546,0.2518069966088967,0.25261211582213583,0.25106650637189143,0.2527619411609344,0.27046397089951857,0.0071585613601369644,0.008161697363861393,0.00839385004844759,0.007526003272997529,0.006737263828479181,8.198314548368496e-06
4560,0.2517521273754775,0.2514335948596398,0.253026027637079,0.2507685257443208,0.25282754653379547,0.2704648848054078,0.010138193177558694,0.011126016322969669,0.010776700728557805,0.009382717159757501,0.008998550796187013,1.4265664244042733e-05
4600,0.2521319535091715,0.25088524687469227,0.2535309669617392,0.25049620064824585,0.25275796836489023,0.27046650487316737,0.014267478298783564,0.014747690490351567,0.013534906752397295,0.01191315757987982,0.012507670051272665,2.582311201445413e-05
4640,0.2527688076626401,0.25014416158343505,0.2540883155941765,0.2503275556197666,0.2524637748314035,0.27046937691426715,0.019631547359308787,0.018968218070170597,0.01680393478899084,0.015669559792486656,0.017644015516534797,4.720101633190179e-05
4680,0.2537240589363221,0.24921969627998533,0.25461812699703673,0.2503787291021005,0.2518347814945302,0.27047446899501304,0.02618230350037547,0.023760302118958156,0.021057158805524005,0.02139124643529759,0.024620457607497228,8.099801275773809e-05
4720,0.2550371867927675,0.248167021873417,0.25498449753863045,0.2508086054685618,0.2507475792741353,0.2704834994182753,0.03388020318054542,0.029418708641598127,0.027390513910642834,0.02996096384120425,0.03358312334632023,0.00013127093631293645
4760,0.25669956308455555,0.24711047596130226,0.2549818956091306,0.25181755392320765,0.24908141462299854,0.2704995216314864,0.04267347263812544,0.036688959157596464,0.03729993696675042,0.04221977354482113,0.0445528755655299,0.00023349521295651355
4800,0.2586182754646382,0.24627057215235093,0.2543262200564219,0.2536352552089653,0.24674514068382705,0.270527963820256,0.0528364225024215,0.047052734679373584,0.05224607672789924,0.0589556874416281,0.057568570012747504,0.0004702339244941953
4840,0.2605706890016339,0.24599204924649884,0.2526563490040919,0.2564905583656143,0.2437175036491415,0.2705784816619532,0.06413337021010078,0.06138457804826251,0.07150301377920096,0.07889898709745201,0.07119481216314132,0.0008382382827710872
4880,0.2621532555586095,0.2467669261733641,0.24955453478691725,0.26055468191979736,0.24010196258447192,0.27066841867230185,0.07995046473738776,0.08262482861962414,0.09516894063645541,0.1021210397901421,0.08645844508951439,0.001155805539427512
4920,0.26273200710990513,0.2492388604648,0.24459708017572349,0.2658496072563996,0.23619636329706298,0.2708296524627467,0.1047754180929825,0.11387999774828432,0.12264892388309573,0.1277925219382914,0.10474437071641383,0.0015504579992422572
4960,0.2614089199040233,0.254161596728867,0.23744890411669764,0.27211960683229514,0.23257945718649553,0.27112061866514037,0.1427679641759172,0.1594477785205986,0.15423913355667637,0.15554145354925616,0.12860692567021673,0.0040677443157649505
5000,0.257036341790874,0.262270076644621,0.22801233727915912,0.27867925241379465,0.2302192027376371,0.2716413992500211,0.18886380722347074,0.21713276103839493,0.18532410636256444,0.18099503712842957,0.15626058806341228,0.008957084733179188
5040,0.24835800186887913,0.27401654036875034,0.21662019166328436,0.28426663527844415,0.23057511649137435,0.27257184493051295,0.22964290808287174,0.27636045329111153,0.209502543741794,0.20332631261991424,0.18440969766593474,0.01166784192022863
5080,0.2344469165865288,0.2891323272733432,0.20420633619253006,0.28691501720169543,0.23549091009935158,0.2743886915503917,0.264339865211925,0.33597156764733294,0.23172432034354942,0.23703229274935927,0.22263524181252303,0.00402478355793345
5120,0.21575143846883726,0.3061214070745686,0.19234501573563162,0.2839103520172199,0.2464779660470243,0.27827581238656973,0.2889014390650275,0.3808515288111574,0.24578707418269827,0.27949534179560687,0.27868620151316703,0.025315446327548237
5160,0.19581498508391193,0.3222595191052381,0.18346957344080964,0.27245452490612154,0.2636707798116759,0.2849857728585086,0.28554261019636873,0.3732811657073757,0.22879664423924537,0.29957589291174197,0.34291118502004686,0.06085450101687819
5200,0.18154735116609905,0.33449809717439993,0.1821018071683608,0.25171261967994024,0.28595354047529725,0.29173267051128826,0.27608571145998656,0.348574230598208,0.195194760028572,0.3183206077020152,0.4447312983585246,0.06885806950024446
5240,0.17826956421340906,0.33993969247924877,0.19184758210416333,0.2248568853153217,0.3106354180301279,0.2992317099709529,0.24334843405173753,0.3037174453392808,0.13188655436433583,0.33163491892656083,0.5687734193920133,0.07978014925650592
5280,0.1838717194325136,0.3373476049131284,0.20692043914836425,0.20093269003727038,0.32861735923924035,0.3189600424135293,0.17298915181172664,0.21393513554130114,0.05343596456984929,0.3018250025420699,0.6101681809335373,0.24788320037317066
5320,0.1936843861980574,0.3385435934288983,0.22063173645329498,0.1883873050195554,0.32884525285080424,0.3447002421876196,0.13433158234474238,0.20695974466442002,0.10615870424096738,0.22398996854611677,0.49430900525559746,0.4120916789293474
5360,0.20344872763151853,0.3501446795862988,0.23061632771614837,0.18620136781235772,0.31269356909745233,0.35717004214244763,0.16882357118037047,0.29532475582991685,0.15315710756909526,0.12790202194131167,0.33215676247080883,0.4392253539732763
5400,0.2055266249114854,0.3491884485352724,0.24028098700482922,0.1863919200108498,0.3004862514305244,0.3494541940176148,0.22916449389322352,0.33110344442283113,0.173369803744753,0.046980948391986244,0.291894824717895,0.3827961135163699
5440,0.1973702930960747,0.33696893029163427,0.25454127733340565,0.18983674912886653,0.29558045773513175,0.3346197847169337,0.2942010827713267,0.262462012329668,0.1883003087199077,0.13068197995999883,0.3284614320816271,0.27126407507835437
5480,0.1834528775766794,0.3324107755611256,0.2701769571320798,0.2038040591134106,0.29015127327193324,0.3291148414728667,0.320275537762131,0.12981876184186353,0.1723195447143131,0.2739858373058081,0.30642246841791976,0.12289840965457452
5520,0.16936577535564734,0.33207415153659,0.27291745467885764,0.22196052509206163,0.28414025000243326,0.3288968585911424,0.29812097483639416,0.16683451765461207,0.09989558612435809,0.35229176366755577,0.22113836238841053,0.08303566217067812
5560,0.16258956030830812,0.3337216664062985,0.2647232824616478,0.23093075281408423,0.28198498355696283,0.33178631402233766,0.24784961910440612,0.2270953045357434,0.016249119832963,0.3325084767337185,0.13788395583493385,0.1481184805734803
5600,0.1696869712758962,0.3348406829962935,0.2545326093214886,0.2329079032330158,0.2837365345668612,0.3322876046470127,0.2075957382598448,0.23083320784847539,0.03897047563324241,0.2722234337833549,0.1481447471940806,0.15983727224450128
5640,0.18743897057517622,0.332767183926707,0.2480978309645261,0.23499792393422086,0.28644226559832503,0.32448328308582985,0.1886113157993815,0.19647971681397777,0.06529807911988185,0.21394835041080124,0.23083301472386178,0.10370597875652376
5680,0.20809965414352424,0.3317189949703099,0.24852753477655562,0.24021701852136082,0.2876509680922608,0.31758488322593864,0.17146229845059247,0.11618388276102026,0.06263039635001902,0.16414974693473722,0.2843847737955399,0.046253727140837336
5720,0.2240014792919081,0.3333210808482458,0.2507508999150614,0.2450984708520443,0.28490384225121895,0.3198140673500293,0.142725827856743,0.0320235167468567,0.024608086803143987,0.14827275335790674,0.2508768362091601,0.1715782087296139
5760,0.2283632506711462,0.34211260725729287,0.2472310352407265,0.24270295115210153,0.28018870774360727,0.3293263504696813,0.11413359921957139,0.14564232188311219,0.05061436570862933,0.1842736661923002,0.15672492688407247,0.25273412767211917
5800,0.225102784978991,0.3513848816158043,0.24114991068584174,0.23048624831690237,0.2789769646234476,0.3337772903271629,0.11514912406041987,0.21024341550112233,0.12761700850038218,0.21377056966823044,0.06330263737572882,0.25289958219638636
5840,0.220888280239624,0.35258696787870325,0.24212068109962365,0.20956024296390044,0.28656146503276675,0.32228840231204464,0.15919793990775097,0.22031856217767323,0.2250719213596939,0.21757553231988022,0.08419343485846675,0.18292644544381204
5880,0.213092457507491,0.35389445858897384,0.2420318803145452,0.1849685183908837,0.29239857440190636,0.30232416278286695,0.20643776710017336,0.1716333143607458,0.34364368139502033,0.19285703308917657,0.21311081424775316,0.11660135497287752
5920,0.19835439850528647,0.35751345279361063,0.23809807744539632,0.16290891521676887,0.28842365756195554,0.2861509991479532,0.21634640949613138,0.06325788868089813,0.44993877637135526,0.15171260751208443,0.2867979063987875,0.23463274149571914
5960,0.18363780578063033,0.3601104184141474,0.248402894126389,0.1549107302515092,0.29239332633581117,0.285321674957913,0.22810308877365204,0.16226092736903772,0.4889221771514211,0.16909363931929874,0.257440090240035,0.31973467389289134
6000,0.18387358678009388,0.3578135826930341,0.2623898560373584,0.17809155464492715,0.3088605472351776,0.2812204319903366,0.22362493516689727,0.29364369377956495,0.43975431153037653,0.2131777009354334,0.22752545531544333,0.26886695626530555
6040,0.20705777158837368,0.3477193867342604,0.25657630039842355,0.21674553272467026,0.31813628104148894,0.26860312242080536,0.17290424482837427,0.33472345749230575,0.3662019112128798,0.19993013690173358,0.2428852655261397,0.1402190541239572
6080,0.23725359029862805,0.33018736499030976,0.23916768886413764,0.24710332740597313,0.3119955758066083,0.26551131976002573,0.1079251857839164,0.32538256318496267,0.3236313689708888,0.13248642834481905,0.21475728520845055,0.022236805981267333
6120,0.25367853665285195,0.31793279498055144,0.22320583952476594,0.25993998908042654,0.3008849547350251,0.2687534804374133,0.0765368211509939,0.28778397887969204,0.2810128439078664,0.012395545549973923,0.10533700339959948,0.12697098015392766
6160,0.2556310513105975,0.3159209931466587,0.21338202010240861,0.2597079275355394,0.2879207118772492,0.26591767919375103,0.11594689621417849,0.23565072063586448,0.20366335621388876,0.13062198791593443,0.07857570661778572,0.238470419679785
6200,0.25255699580319196,0.32100974487814593,0.20766464745494426,0.2564672764027612,0.2719410286688802,0.2588720380990739,0.18060473927340898,0.1858835684348409,0.15644113557855993,0.2462806479743946,0.2215440497278159,0.32864585369635907
6240,0.2509284455214988,0.3308041490039428,0.2064644541741309,0.25646928278170306,0.2585929038809806,0.25617355359292227,0.20424691158286973,0.14317636896464198,0.22808468725973227,0.27459061386828254,0.26132279931240376,0.35838911523844097
6280,0.2533124771031588,0.338243487161124,0.2204106268335795,0.2552171863413503,0.2511801066923821,0.2540192753326826,0.19175033328170465,0.13163746096457368,0.3123442304913414,0.24637621573060733,0.24623813048294127,0.3645629473260185
6320,0.2602370225492624,0.3377509647018104,0.24664246988792266,0.25054449433621834,0.2453225424655995,0.241297289674673,0.14977318795122663,0.20077141956273126,0.37845272374995664,0.18065875979194343,0.23617213088789127,0.3536106855749514
6360,0.2701356456750645,0.33290647029856163,0.2728257633787447,0.24753450703951085,0.24104943765717654,0.21776709106697933,0.08953498385038888,0.3927796205549335,0.45424350398847513,0.15196679274101899,0.2605426494763573,0.3241362859253241
6400,0.27945474140159066,0.3276305517472512,0.2928317999432922,0.2485488946033823,0.2413881167665946,0.19503046797924348,0.02252291778576965,0.5795805323688115,0.49833422829485685,0.2553945065717334,0.2649465647387244,0.24161897713601768
6440,0.28545822406901805,0.3206216102005406,0.30660271984516474,0.2521303616834434,0.24733017011733754,0.18180688845024667,0.03942824568774911,0.6487082908696177,0.4885915850924092,0.35110752915846627,0.23558289725872963,0.13976389919467125
6480,0.286766341907805,0.31054615737389013,0.31473884796855756,0.25543685270432237,0.2610089831429274,0.1762727581799064,0.045445726043591914,0.5888800957160236,0.3980884493805882,0.35562539260539566,0.20728150392291667,0.05368895491855759
6520,0.2811309862859348,0.2978893014043202,0.3211018628294777,0.25310577074228274,0.28615371405613776,0.17471084843043247,0.03399176075154666,0.4894485805128556,0.2695019234357799,0.2893335614510077,0.22944061192014845,0.019263587822161754
6560,0.26753928765190804,0.2809194385420954,0.3366668631967204,0.23896229390432752,0.3237169346655635,0.17957781231441183,0.09744787489526843,0.3802925581884378,0.1921023044433905,0.17780089660510226,0.2580762806233322,0.027651115202252323
6600,0.25335582462769046,0.2701444631809091,0.36855642644425046,0.21557278650338405,0.3654340160926341,0.18523566024028304,0.1590583338155691,0.31306747784282907,0.22997357296486165,0.10272898351386828,0.26682192867841764,0.02934347641077558
6640,0.24142467322081754,0.2823591118370474,0.3910985039313685,0.2000726088373189,0.3858707736952446,0.18393750232418724,0.2048051794792447,0.26632981001186906,0.2711407163927956,0.09647669213922991,0.25584214890724916,0.03393610409597015
6680,0.2357779584327832,0.29794993380877627,0.3764411827520771,0.20574111497879016,0.3683197779733921,0.17141657098924082,0.2571590596535342,0.2108090872592265,0.28320615999288257,0.13973756665913578,0.24313595720380926,0.04912665004734014
6720,0.24413694244208292,0.31150969601074996,0.3346309394240361,0.21490945344132376,0.3359263748653744,0.15843165588200875,0.34641597643341443,0.13853891059248313,0.2670466654293592,0.22487687584071078,0.31697354160654184,0.07425370936952261
6760,0.25102201023938464,0.33204967892870385,0.28819532813859733,0.2084366984353238,0.33174139368556144,0.1715092995862527,0.34621002579712834,0.13619665412988347,0.18840889596923635,0.22526881341966637,0.4023633415855427,0.08222526526762655
6800,0.2448754185498689,0.35187142202576327,0.24908381648612124,0.1975488278836208,0.3514630785818608,0.21085915741327407,0.29021312419971523,0.2130743315599168,0.18967756415642248,0.1657089458911947,0.3890241724234725,0.12843709670492715
6840,0.24232416617320524,0.3569855491282166,0.21660743310230698,0.20068304985440033,0.37057404120233756,0.27061196982415703,0.21899737137611855,0.2976530288374367,0.2146337087984745,0.10789882970851725,0.3094372955911756,0.2383221854405543
6880,0.24926816548469774,0.3538996825887985,0.1987728035450873,0.20797276880969665,0.3818452484912578,0.3199956020945648,0.11851046591082282,0.35324903993269136,0.20475415375010714,0.053186750247931625,0.15236302515289263,0.3610611320367953
6920,0.25942087701427635,0.3605780213818106,0.20747717066470886,0.1998198283395011,0.37377464948671496,0.31670130274660796,0.1373176355086375,0.325417466216874,0.18565303964756966,0.05905805664146973,0.13456535735663622,0.3788460869486031
6960,0.27408238213266733,0.37665298191067587,0.22610398697903963,0.1819292310358169,0.3460026804951557,0.2525056843285708,0.29787828338889877,0.2132559184204188,0.22763902034973169,0.11660498873334785,0.3873396171218325,0.2858780394306566
7000,0.2828208200641356,0.3879197541858921,0.23405669983990088,0.1724653785296648,0.3256353375787416,0.18054558912756816,0.38331869966493803,0.12944858627647385,0.25092615735700596,0.17041273961235867,0.5100608069141722,0.20789840703683551
7040,0.26828682628406414,0.3816420274672046,0.23852536374807573,0.17858749796920328,0.31722972278553435,0.1820143808598663,0.34079177707713043,0.18029777282948115,0.2487289273211202,0.1899131627733241,0.43409523794886223,0.18830156074365798
7080,0.24480770329678297,0.37018184425207573,0.2442990877364869,0.209103483729779,0.3275847590268113,0.2236696986581106,0.1964684875594825,0.2632702579065601,0.25590929331237033,0.13934402580399924,0.20232984884852878,0.20103482436636658
7120,0.23112647758756513,0.3734302985589617,0.2496793339001014,0.23073260950276867,0.3436733001062221,0.23561676561026101,0.05076238429161105,0.30609941876022506,0.26094382677944256,0.07135392268224854,0.044749822835492475,0.17700418626935582
7160,0.21665792168221704,0.3915129609995276,0.26180328160121163,0.23144029895367096,0.3561739169991421,0.21608273790000293,0.08400941059693685,0.3148026128699631,0.25154337000640187,0.10015514776794722,0.1917549719659314,0.09250074919666265
