epsilon,phi,phi_over_pi,s0,stability_gain,noise_amp,seed,phase,S_mean,S_amp,S_max_abs,S_final,S_drift,Q_max_error,Q_tail_max_error
0.01,0.5235987755982988,0.16666666666666666,0.03,-0.002,0.0,0,large_oscillation,0.0020596104938980283,0.06434665477903337,0.06937979096589124,-0.00016539800228138057,0.002972380177690954,6.661338147750939e-16,6.661338147750939e-16
0.01,0.5235987755982988,0.16666666666666666,0.03,-0.002,1e-08,0,large_oscillation,0.002059608903583408,0.06434711311010391,0.06938024587147618,-0.00016558177458769754,0.002972477419335722,6.661338147750939e-16,6.661338147750939e-16
0.01,0.5235987755982988,0.16666666666666666,0.03,-0.002,1e-08,1,large_oscillation,0.0020596275229821594,0.06434645248705123,0.0693794846380226,-0.00016483683423346165,0.0029724066127300892,8.881784197001252e-16,6.661338147750939e-16
0.01,0.5235987755982988,0.16666666666666666,0.03,-0.002,1e-08,2,large_oscillation,0.002059576752905009,0.06434669640927676,0.06937994746925068,-0.0001649042251486432,0.0029724572888183073,8.881784197001252e-16,8.881784197001252e-16
0.01,0.5235987755982988,0.16666666666666666,0.03,0.0,0.0,0,large_oscillation,0.024431472500688275,0.502692587342124,0.5026926262323507,-0.059653683000045976,0.0026443347306894203,8.881784197001252e-16,8.881784197001252e-16
0.01,0.5235987755982988,0.16666666666666666,0.03,0.0,1e-08,0,large_oscillation,0.024431468620497287,0.5026922518616685,0.50269238712861,-0.059654005395702384,0.002644415984683568,6.661338147750939e-16,6.661338147750939e-16
0.01,0.5235987755982988,0.16666666666666666,0.03,0.0,1e-08,1,large_oscillation,0.0244315211465377,0.5026930683736969,0.5026931823104765,-0.059653852760523735,0.002644395011357773,8.881784197001252e-16,8.881784197001252e-16
0.01,0.5235987755982988,0.16666666666666666,0.03,0.0,1e-08,2,large_oscillation,0.0244314336917738,0.5026926599707078,0.5026927165199414,-0.05965250475074447,0.00264434709979516,6.661338147750939e-16,6.661338147750939e-16
0.01,0.5235987755982988,0.16666666666666666,0.03,0.002,0.0,0,large_oscillation,0.048244883563512184,0.9994223722354946,0.9995158639371728,-0.01600656070959044,0.0022517621111416836,8.881784197001252e-16,8.881784197001252e-16
0.01,0.5235987755982988,0.16666666666666666,0.03,0.002,1e-08,0,large_oscillation,0.04824487815211497,0.9994223910693494,0.999515881566556,-0.016006910967430392,0.002251737552635573,6.661338147750939e-16,6.661338147750939e-16
0.01,0.5235987755982988,0.16666666666666666,0.03,0.002,1e-08,1,large_oscillation,0.04824491114019657,0.9994223762293162,0.9995158688531556,-0.016006927616128038,0.0022517019990841297,6.661338147750939e-16,6.661338147750939e-16
0.01,0.5235987755982988,0.16666666666666666,0.03,0.002,1e-08,2,large_oscillation,0.0482448688121911,0.9994223698836128,0.9995158574930831,-0.016005410780755958,0.0022518181849664268,8.881784197001252e-16,6.661338147750939e-16
0.01,0.5235987755982988,0.16666666666666666,0.03,0.01,0.0,0,unstable_or_drifting,-0.01130138828177535,0.9999971367624063,0.9999998485569594,0.6982190467323135,0.04078221980009504,6.661338147750939e-16,6.661338147750939e-16
0.01,0.5235987755982988,0.16666666666666666,0.03,0.01,1e-08,0,unstable_or_drifting,-0.011301389196934427,0.9999971387280624,0.9999998480168903,0.6982176530480726,0.040782177751495674,6.661338147750939e-16,6.661338147750939e-16
0.01,0.5235987755982988,0.16666666666666666,0.03,0.01,1e-08,1,unstable_or_drifting,-0.011301440599092922,0.999997136355737,0.9999998478985974,0.6982184227390427,0.040782179846068266,6.661338147750939e-16,6.661338147750939e-16
0.01,0.5235987755982988,0.16666666666666666,0.03,0.01,1e-08,2,unstable_or_drifting,-0.011301404255250478,0.9999971384042451,0.9999998484481532,0.6982173973297569,0.040782140286412596,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,-0.01,0.0,0,gray_eigen,9.73186445866379e-08,2.509676071876798e-05,3.253559028554286e-05,8.125780048828801e-10,1.771708001686749e-07,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,-0.01,1e-08,0,gray_eigen,9.028477443120469e-08,2.4779152919984775e-05,3.211001780251132e-05,-1.0264503536028258e-07,2.3599258949517872e-07,7.771561172376096e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,-0.01,1e-08,1,gray_eigen,1.1235473353485694e-07,2.521739256644562e-05,3.25271947742567e-05,3.886529641450309e-07,1.9761999378480275e-07,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,-0.01,1e-08,2,gray_eigen,7.599077060154491e-08,2.5290753814438682e-05,3.270057908283386e-05,2.1922159987308731e-07,2.1477784823971318e-07,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,-0.002,0.0,0,large_oscillation,0.0035230460590207945,0.11025036890479291,0.1188047532138218,-0.002248473178202037,0.005628273501031979,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,-0.002,1e-08,0,large_oscillation,0.0035230407593255107,0.11025088302304506,0.1188053249613914,-0.0022486635902735364,0.005628362306568369,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,-0.002,1e-08,1,large_oscillation,0.003523064404092632,0.11025026585098298,0.11880452966886135,-0.0022478914340499645,0.005628292249646832,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,-0.002,1e-08,2,large_oscillation,0.003523011261854756,0.11025038498059683,0.11880483993526227,-0.002247868631135186,0.005628348990847302,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,0.0,0.0,0,unstable_or_drifting,0.03387704005440039,0.7071065330083475,0.7071066796467169,-0.1671132200147924,0.012493217711714372,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,0.0,1e-08,0,unstable_or_drifting,0.03387702761313133,0.7071062899420975,0.7071063917874092,-0.1671139657623209,0.012493321315956082,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,0.0,1e-08,1,unstable_or_drifting,0.03387709029331172,0.7071070511169851,0.7071073544934718,-0.1671134793867907,0.012493274839119321,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,0.0,1e-08,2,unstable_or_drifting,0.03387701063991092,0.7071066758597766,0.7071068186809447,-0.1671121225751466,0.012493215641464418,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,0.002,0.0,0,unstable_or_drifting,0.048380830897904153,0.9998010740844551,0.9998362533615299,-0.13682156511918356,0.01066928729005654,8.881784197001252e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,0.002,1e-08,0,unstable_or_drifting,0.048380818817056144,0.9998010822120211,0.9998362638382197,-0.13682253596159044,0.010669372226610567,8.881784197001252e-16,8.881784197001252e-16
0.01,0.7853981633974483,0.25,0.0,0.002,1e-08,1,unstable_or_drifting,0.04838085713495989,0.9998010747929282,0.9998362544740553,-0.13682183525483854,0.010669337882441593,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,0.002,1e-08,2,unstable_or_drifting,0.04838081974671946,0.999801071006063,0.9998362484887057,-0.13682065411611724,0.010669247674600979,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,0.01,0.0,0,unstable_or_drifting,-0.006435493044415787,0.9999971182742342,0.9999998521907453,0.7989191982897679,0.04329346386074047,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,0.01,1e-08,0,unstable_or_drifting,-0.00643547973052232,0.9999971173727795,0.9999998526964939,0.7989183652522757,0.04329343790825349,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,0.01,1e-08,1,unstable_or_drifting,-0.006435542614042951,0.9999971163991892,0.9999998520708224,0.7989187974096932,0.043293430268115496,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0,0.01,1e-08,2,unstable_or_drifting,-0.006435517167909236,0.999997117739006,0.9999998528205717,0.7989177973954475,0.04329338124429565,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,-0.01,0.0,0,gray_eigen,9.709151794383672e-08,2.509971468944716e-05,3.2541464369095774e-05,8.123995365316716e-10,1.767176366979376e-07,6.661338147750939e-16,4.440892098500626e-16
0.01,0.7853981633974483,0.25,0.0001,-0.01,1e-08,0,gray_eigen,9.005868749384374e-08,2.4782117240357282e-05,3.211590051810376e-05,-1.0264326111286694e-07,2.3554126396705615e-07,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,-0.01,1e-08,1,gray_eigen,1.1212785758905713e-07,2.522044010744296e-05,3.2533065000728285e-05,3.88644562865359e-07,1.971687000504348e-07,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,-0.01,1e-08,2,gray_eigen,7.576440750958995e-08,2.5293611491172815e-05,3.270646034903013e-05,2.1921119675027972e-07,2.1432430821926844e-07,7.771561172376096e-16,7.771561172376096e-16
0.01,0.7853981633974483,0.25,0.0001,-0.002,0.0,0,large_oscillation,0.003523113944209314,0.11025042081057795,0.1188048890889919,-0.002243858342286964,0.005627071104781301,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,-0.002,1e-08,0,large_oscillation,0.00352310864650915,0.11025093495874397,0.11880546087295382,-0.0022440487521101513,0.005627159913908103,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,-0.002,1e-08,1,large_oscillation,0.003523132288919498,0.11025031773801793,0.11880466553291177,-0.0022432765998841027,0.005627089854575599,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,-0.002,1e-08,2,large_oscillation,0.0035230791472970874,0.1102504368746281,0.11880497579411214,-0.0022432538247856297,0.0056271465948831865,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,0.0,0.0,0,unstable_or_drifting,0.033878772527062395,0.7071064667825928,0.7071067726862963,-0.16691888228613327,0.012472638166433563,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,0.0,1e-08,0,unstable_or_drifting,0.03387876010054994,0.7071062238099507,0.7071064848905433,-0.16691962790469722,0.01247274174627706,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,0.0,1e-08,1,unstable_or_drifting,0.033878822766414296,0.7071069849088376,0.7071074475379773,-0.16691914154134213,0.012472695273720174,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,0.0,1e-08,2,unstable_or_drifting,0.03387874310938229,0.7071066095567966,0.7071069116541471,-0.1669177846414204,0.012472636090282593,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,0.002,0.0,0,unstable_or_drifting,0.04838224032301628,0.9998015425623793,0.9998359443173664,-0.13653763710016523,0.010640781830585491,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,0.002,1e-08,0,unstable_or_drifting,0.04838222826139345,0.9998015509343257,0.9998359550397677,-0.13653860777627755,0.010640866718240521,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,0.002,1e-08,1,unstable_or_drifting,0.04838226656010451,0.9998015434397924,0.9998359455850176,-0.13653790721048836,0.010640832407320201,7.771561172376096e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,0.002,1e-08,2,unstable_or_drifting,0.04838222916207413,0.9998015393144224,0.9998359392608374,-0.13653672577009976,0.010640742211229771,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,0.01,0.0,0,unstable_or_drifting,-0.006446852405111853,0.9999966850333218,0.9999999652246221,0.7987092413737785,0.04328813400596593,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,0.01,1e-08,0,unstable_or_drifting,-0.006446839105634109,0.9999966839045835,0.9999999654697762,0.798708407774801,0.04328810803524483,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,0.01,1e-08,1,unstable_or_drifting,-0.0064469019691978866,0.9999966830371809,0.9999999651664084,0.7987088403857079,0.04328810041510964,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.0001,0.01,1e-08,2,unstable_or_drifting,-0.0064468765210934035,0.9999966842646992,0.9999999655297833,0.7987078397803751,0.04328805139418376,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,-0.01,0.0,0,gray_eigen,9.504737925730897e-08,2.5126300977035276e-05,3.2594331849100655e-05,8.107799986944997e-10,1.726391708565768e-07,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,-0.01,1e-08,0,gray_eigen,8.802390759352553e-08,2.4808796705966255e-05,3.2168845710611744e-05,-1.0262729943644189e-07,2.3147933541513355e-07,8.881784197001252e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,-0.01,1e-08,1,gray_eigen,1.1008597440179811e-07,2.5247868516098393e-05,3.2585897746961745e-05,3.8856893103123003e-07,1.9310705357198196e-07,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,-0.01,1e-08,2,gray_eigen,7.372714089481507e-08,2.5319331103057507e-05,3.275939242269877e-05,2.191175634824738e-07,2.1024244781868574e-07,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,-0.002,0.0,0,large_oscillation,0.0035237247444367386,0.1102508834632685,0.11880610636624728,-0.002202324738194872,0.0056162491812032965,6.661338147750939e-16,4.440892098500626e-16
0.01,0.7853981633974483,0.25,0.001,-0.002,1e-08,0,large_oscillation,0.0035237194646913156,0.11025139788056033,0.11880667847765777,-0.0022025151277085264,0.005616338022619316,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,-0.002,1e-08,1,large_oscillation,0.0035237430858924648,0.11025078022203157,0.11880588271018608,-0.0022017430114710246,0.005616267941620421,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,-0.002,1e-08,2,large_oscillation,0.003523689949812676,0.11025089942157867,0.11880619292453817,-0.002201720486773418,0.00561632467387574,7.771561172376096e-16,7.771561172376096e-16
0.01,0.7853981633974483,0.25,0.001,0.0,0.0,0,unstable_or_drifting,0.03389430380228059,0.707107967907288,0.7071080222249699,-0.16516954192406882,0.012287399771087896,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,0.0,1e-08,0,unstable_or_drifting,0.0338942915086015,0.7071081348165202,0.7071083084226316,-0.1651702863798331,0.012287503131163814,8.881784197001252e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,0.0,1e-08,1,unstable_or_drifting,0.03389435404542183,0.7071083720398298,0.7071084487902972,-0.16516980012751922,0.012287456697227188,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,0.0,1e-08,2,unstable_or_drifting,0.033894274355896765,0.7071080774270133,0.7071081717281632,-0.165168442435266,0.01228739764200766,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,0.002,0.0,0,unstable_or_drifting,0.04839475287187981,0.9998021757149185,0.999829575482627,-0.1339817696108856,0.010384152505763265,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,0.002,1e-08,0,unstable_or_drifting,0.04839474098326636,0.9998021862826716,0.9998295884131505,-0.13398273879038486,0.010384236953442275,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,0.002,1e-08,1,unstable_or_drifting,0.04839477910907435,0.9998021781149395,0.9998295781474122,-0.13398203949167173,0.010384202941355142,8.881784197001252e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,0.002,1e-08,2,unstable_or_drifting,0.04839474162299579,0.9998021709327961,0.9998295687642933,-0.13398085534418808,0.01038411285201856,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,0.01,0.0,0,unstable_or_drifting,-0.006549129979169628,0.9999976814217807,0.9999994782993864,0.7968135399522193,0.043240024726861385,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,0.01,1e-08,0,unstable_or_drifting,-0.00654911680925621,0.999997682424193,0.9999994776282599,0.7968127013082364,0.04323999859207199,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,0.01,1e-08,1,unstable_or_drifting,-0.006549179493009329,0.9999976805962039,0.9999994770189066,0.7968131380079111,0.04323999115195638,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.001,0.01,1e-08,2,unstable_or_drifting,-0.006549154027403619,0.9999976828734246,0.9999994780723951,0.7968121320807391,0.04323994215759375,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,-0.01,0.0,0,gray_eigen,7.460213992753698e-08,2.5394298436315348e-05,3.3123182523908654e-05,7.945651359086978e-10,1.3184679013057585e-07,8.881784197001252e-16,8.881784197001252e-16
0.01,0.7853981633974483,0.25,0.01,-0.01,1e-08,0,gray_eigen,6.767213702752724e-08,2.5075699518983807e-05,3.269847533476921e-05,-1.0246719867046394e-07,1.9085156214499951e-07,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,-0.01,1e-08,1,gray_eigen,8.96631328148969e-08,2.5522261726612653e-05,3.3114401802314404e-05,3.878109926525041e-07,1.5248239863684084e-07,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,-0.01,1e-08,2,gray_eigen,5.335065980158027e-08,2.5576630515306002e-05,3.328888654602346e-05,2.181812616131041e-07,1.694158949357447e-07,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,-0.002,0.0,0,large_oscillation,0.0035298174749970527,0.11029171018014536,0.11885155592070906,-0.0017868982825645086,0.005507973178952808,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,-0.002,1e-08,0,large_oscillation,0.003529812374809254,0.11029221567643012,0.11885208618262211,-0.0017870884594702319,0.005508062340366108,8.881784197001252e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,-0.002,1e-08,1,large_oscillation,0.003529835783663427,0.11029158808503225,0.11885131451215522,-0.0017863167202240018,0.005507992046227747,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,-0.002,1e-08,2,large_oscillation,0.003529782703632284,0.11029172825409228,0.11885163804993135,-0.0017862966928661188,0.005508048696311311,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,0.0,0.0,0,unstable_or_drifting,0.034043578988993364,0.7072478453884696,0.7072481717838699,-0.14764635538831355,0.010432789276588344,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,0.0,1e-08,0,unstable_or_drifting,0.034043568026237196,0.7072484542263049,0.707248706432509,-0.14764708800979134,0.010432890420403906,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,0.0,1e-08,1,unstable_or_drifting,0.03404362925261274,0.7072481905812942,0.707248453470979,-0.14764660299542906,0.010432844381703839,7.771561172376096e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,0.0,1e-08,2,unstable_or_drifting,0.034043549256489274,0.7072478287038952,0.7072481282550306,-0.14764523762598708,0.010432786637100459,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,0.002,0.0,0,large_oscillation,0.04850276874712888,0.9997818183871618,0.9997941226061542,-0.1083774143112354,0.007810396955725898,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,0.002,1e-08,0,large_oscillation,0.048502758586252345,0.9997818335511127,0.9997941400669124,-0.10837836850141816,0.00781047701621209,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,0.002,1e-08,1,large_oscillation,0.048502794966727915,0.9997818242605581,0.9997941286563503,-0.10837768164850842,0.007810445946924427,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,0.002,1e-08,2,large_oscillation,0.04850275660722717,0.9997818104575873,0.9997941126602797,-0.10837647132816486,0.007810357030314935,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,0.01,0.0,0,unstable_or_drifting,-0.007576009459921368,0.9999979525635475,0.9999990350765278,0.7772523875946997,0.04274520699630179,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,0.01,1e-08,0,unstable_or_drifting,-0.007575997564826982,0.9999979532804137,0.9999990344065744,0.7772514988369906,0.042745179223244056,8.881784197001252e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,0.01,1e-08,1,unstable_or_drifting,-0.007576058431713573,0.9999979521187391,0.9999990340884033,0.7772519767925279,0.042745173596421895,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.01,0.01,1e-08,2,unstable_or_drifting,-0.0075760328112813745,0.9999979534678889,0.9999990349572409,0.777250917618931,0.042745124905795816,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,-0.01,0.0,0,gray_eigen,2.90631973732624e-08,2.6011368646355892e-05,3.4301619188936705e-05,7.584659567072549e-10,4.098716444412848e-08,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,-0.01,1e-08,0,gray_eigen,2.2340316623332818e-08,2.5676486758635653e-05,3.387865637421994e-05,-1.0210812034783245e-07,1.003531628365124e-07,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,-0.01,1e-08,1,gray_eigen,4.4172991417111695e-08,2.6143190492683426e-05,3.429207206440131e-05,3.861147631623041e-07,6.19928035727775e-08,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,-0.01,1e-08,2,gray_eigen,7.96488515037241e-09,2.6180782267765098e-05,3.4468738473070186e-05,2.1609885908491233e-07,7.847880447391451e-08,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,-0.002,0.0,0,large_oscillation,0.0035432806821734902,0.11064163622901119,0.11922690859504315,-0.0008615299917622552,0.005266571623930391,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,-0.002,1e-08,0,large_oscillation,0.003543275981525594,0.11064210430001332,0.11922735222605738,-0.000861719633015512,0.0052666614782270966,8.881784197001252e-16,8.881784197001252e-16
0.01,0.7853981633974483,0.25,0.03,-0.002,1e-08,1,large_oscillation,0.0035432989162853304,0.1106415061175256,0.11922666774609822,-0.0008609488425853071,0.005266590732534023,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,-0.002,1e-08,2,large_oscillation,0.0035432459649888,0.11064171401747054,0.11922709010613053,-0.0008609343267138581,0.0052666471895316085,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,0.0,0.0,0,large_oscillation,0.034335951463329725,0.7083781766541848,0.708378337169941,-0.10851182908830584,0.0062969210192984,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,0.0,1e-08,0,large_oscillation,0.034335943474450376,0.7083785533084463,0.7083786595639517,-0.10851253411857045,0.0062970171204467205,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,0.0,1e-08,1,large_oscillation,0.03433600165822845,0.708378617081842,0.7083788397726886,-0.10851205266722316,0.00629697201873828,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,0.0,1e-08,2,large_oscillation,0.03433592110095216,0.7083783319676336,0.7083784785019609,-0.10851067185867569,0.0062969173705526675,8.881784197001252e-16,8.881784197001252e-16
0.01,0.7853981633974483,0.25,0.03,0.002,0.0,0,large_oscillation,0.048630568446908766,0.9997987412150469,0.9998197214226069,-0.05128564785119187,0.00205183849855934,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,0.002,1e-08,0,large_oscillation,0.048630562108637164,0.9997987537080708,0.9998197355762458,-0.05128656884598305,0.002051908932479418,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,0.002,1e-08,1,large_oscillation,0.04863059450036242,0.9997987454582392,0.9998197268703131,-0.05128590797514555,0.002051884069560965,7.771561172376096e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,0.002,1e-08,2,large_oscillation,0.0486305542601275,0.9997987367749281,0.9998197142395074,-0.05128464559256916,0.0020517984470401554,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,0.01,0.0,0,unstable_or_drifting,-0.00988080152228404,0.999995166758878,0.9999999927451008,0.7298469172473367,0.041560336680704975,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,0.01,1e-08,0,unstable_or_drifting,-0.009880792314409257,0.9999951652465187,0.9999999928090505,0.729845921098602,0.04156030531031141,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,0.01,1e-08,1,unstable_or_drifting,-0.009880849029785988,0.9999951643702288,0.9999999928247276,0.7298464917561632,0.04156030377176954,6.661338147750939e-16,6.661338147750939e-16
0.01,0.7853981633974483,0.25,0.03,0.01,1e-08,2,unstable_or_drifting,-0.009880823199535945,0.9999951663059701,0.9999999927964422,0.7298453152072516,0.04156025598545523,6.661338147750939e-16,6.661338147750939e-16
0.01,1.5707963267948966,0.5,0.0,-0.01,0.0,0,unstable_or_drifting,-0.01052462687039621,0.9999999721147432,0.9999999992051012,0.6365087575079088,0.0472377624520301,4.440892098500626e-16,4.440892098500626e-16
0.01,1.5707963267948966,0.5,0.0,-0.01,1e-08,0,unstable_or_drifting,0.006809809087221221,0.9999825151822959,0.9999845944560728,0.020786535373321813,0.0799833225101753,7.771561172376096e-16,6.661338147750939e-16
0.01,1.5707963267948966,0.5,0.0,-0.01,1e-08,1,unstable_or_drifting,0.007172263190044505,0.9999650966477989,0.9999787848118926,0.013063087750749658,0.07801192134939305,6.661338147750939e-16,6.661338147750939e-16
0.01,1.5707963267948966,0.5,0.0,-0.01,1e-08,2,unstable_or_drifting,0.006898034353682341,0.9999775816950571,0.9999829511335535,0.01737020064754059,0.07937618469906832,6.661338147750939e-16,6.661338147750939e-16
0.01,1.5707963267948966,0.5,0.0,-0.002,0.0,0,large_oscillation,0.048553120608107646,0.9999998031209667,0.999999991671364,-0.13494510006828223,0.00786260106844116,4.440892098500626e-16,4.440892098500626e-16
0.01,1.5707963267948966,0.5,0.0,-0.002,1e-08,0,large_oscillation,0.04855310939962715,0.9999998039468188,0.9999999917536173,-0.1349469971743935,0.007862748211210066,8.881784197001252e-16,6.661338147750939e-16
0.01,1.5707963267948966,0.5,0.0,-0.002,1e-08,1,large_oscillation,0.048553139356372586,0.9999998034643156,0.9999999916720759,-0.1349455997040685,0.007862657665959769,6.661338147750939e-16,6.661338147750939e-16
0.01,1.5707963267948966,0.5,0.0,-0.002,1e-08,2,large_oscillation,0.04855310639104163,0.9999998028616828,0.9999999916218506,-0.13494437267772058,0.007862584721209258,6.661338147750939e-16,6.661338147750939e-16
