frequency_ratio,amplitude_ratio,phase_shift_deg,amp_freq_product,readout_mode,per_step_leak,max_abs_A_chi_tau,rank_chi_tau,max_epsilon_c_abs,locked_like,c1_like,c1_surface_like,decay_rate_envelope,chi_min,chi_max,tau_min,tau_max,tau_is_step_used,external_c_used,absolute_background_axis_used,f_A_or_f_B_used
1.25,0.5,30.0,0.625,readout_off,0.0,0.04755107865177635,2,0.713059449337722,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
1.25,0.5,30.0,0.625,readout_normal,5e-05,0.04677411086996122,2,0.7136400546021557,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08703255913485512,0.08719808233256746,False,False,False,False
1.25,0.5,30.0,0.625,readout_strong,0.0002,0.044520131486674,2,0.7155938966535134,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08636921765513934,0.0870281905335707,False,False,False,False
1.25,0.5,45.0,0.625,readout_off,0.0,0.04547942277564487,2,0.7130594493377229,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
1.25,0.5,45.0,0.625,readout_normal,5e-05,0.04489624310287155,2,0.7134201139348597,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.0870572689923377,0.08717613898413841,False,False,False,False
1.25,0.5,45.0,0.625,readout_strong,0.0002,0.04319273011849646,2,0.7153190686323281,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08643262997378663,0.08704545647649047,False,False,False,False
1.25,0.5,60.0,0.625,readout_off,0.0,0.04755107865177637,2,0.713059449337722,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
1.25,0.5,60.0,0.625,readout_normal,5e-05,0.046968872502040834,2,0.7136272939727506,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08705867347241424,0.08719357639155667,False,False,False,False
1.25,0.5,60.0,0.625,readout_strong,0.0002,0.04526820283533472,2,0.7153400086196335,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08647293330517918,0.08711512767378639,False,False,False,False
1.25,0.5,75.0,0.625,readout_off,0.0,0.04755107865177635,2,0.7130594493377229,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
1.25,0.5,75.0,0.625,readout_normal,5e-05,0.046999171943158474,2,0.7136400546021557,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08703676520614653,0.0872416933658684,False,False,False,False
1.25,0.5,75.0,0.625,readout_strong,0.0002,0.0453832638803985,2,0.7155938966535129,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08649008908793641,0.08720243852992624,False,False,False,False
1.25,0.5,90.0,0.625,readout_off,0.0,0.045479422775644845,2,0.7130594493377214,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
1.25,0.5,90.0,0.625,readout_normal,5e-05,0.045112268516659726,2,0.7134201139348604,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.0870541747353245,0.08726646259971647,False,False,False,False
1.25,0.5,90.0,0.625,readout_strong,0.0002,0.04403012756755463,2,0.715319068632329,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08655931576908565,0.08726646259971647,False,False,False,False
1.25,0.75,0.0,0.9375,readout_off,0.0,0.06821913416346725,2,0.14203963289181454,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
1.25,0.75,0.0,0.9375,readout_normal,5e-05,0.06702187822835026,2,0.14228007595657455,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.13045074284837938,0.1307578892663667,False,False,False,False
1.25,0.75,0.0,0.9375,readout_strong,0.0002,0.06355688836786466,2,0.14354604575488672,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.1293206033520882,0.1303857133618835,False,False,False,False
1.25,0.75,15.0,0.9375,readout_off,0.0,0.07132661797766453,2,0.14203963289181476,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
1.25,0.75,15.0,0.9375,readout_normal,5e-05,0.07011593478193169,2,0.14241819598183336,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.13047683625854378,0.13079501340520175,False,False,False,False
1.25,0.75,15.0,0.9375,readout_strong,0.0002,0.06661088813617631,2,0.14356000574642214,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.12942411158370973,0.13048144261157718,False,False,False,False
1.25,0.75,30.0,0.9375,readout_off,0.0,0.07132661797766453,2,0.14203963289181454,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
1.25,0.75,30.0,0.9375,readout_normal,5e-05,0.0701611663049418,2,0.14242670306810412,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.13054883870228268,0.1307971234988512,False,False,False,False
1.25,0.75,30.0,0.9375,readout_strong,0.0002,0.06678019723001101,2,0.1437292644356758,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.12955382648270902,0.13054228580035607,False,False,False,False
1.25,0.75,45.0,0.9375,readout_off,0.0,0.06821913416346734,2,0.1420396328918152,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
1.25,0.75,45.0,0.9375,readout_normal,5e-05,0.06734436465430729,2,0.14228007595657322,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.13058590348850654,0.1307642084762076,False,False,False,False
1.25,0.75,45.0,0.9375,readout_strong,0.0002,0.06478909517774473,2,0.1435460457548854,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.12964894496067994,0.1305681847147357,False,False,False,False
1.25,0.75,60.0,0.9375,readout_off,0.0,0.07132661797766453,2,0.14203963289181476,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
1.25,0.75,60.0,0.9375,readout_normal,5e-05,0.07045330875306126,2,0.14241819598183403,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.13058801020862135,0.13079036458733498,False,False,False,False
1.25,0.75,60.0,0.9375,readout_strong,0.0002,0.06790230425300206,2,0.14356000574642214,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.12970939995776876,0.13067269151067956,False,False,False,False
1.25,0.75,75.0,0.9375,readout_off,0.0,0.07132661797766454,2,0.1420396328918152,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
1.25,0.75,75.0,0.9375,readout_normal,5e-05,0.07049875791473774,2,0.1424267030681039,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.13055514780921978,0.1308625400488026,False,False,False,False
1.25,0.75,75.0,0.9375,readout_strong,0.0002,0.06807489582059775,2,0.14372926443567535,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.12973513363190461,0.13080365779488937,False,False,False,False
1.25,0.75,90.0,0.9375,readout_off,0.0,0.06821913416346725,2,0.14203963289181432,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.1308996938995747,0.1308996938995747,False,False,False,False
1.25,0.75,90.0,0.9375,readout_normal,5e-05,0.06766840277498959,2,0.14228007595657366,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.13058126210298673,0.1308996938995747,False,False,False,False
1.25,0.75,90.0,0.9375,readout_strong,0.0002,0.06604519135133191,2,0.14354604575488605,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.12983897365362848,0.1308996938995747,False,False,False,False
1.25,1.0,0.0,1.25,readout_off,0.0,0.09095884555128969,2,0.2465024454335497,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
1.25,1.0,0.0,1.25,readout_normal,5e-05,0.08936250430446704,2,0.24669141006863404,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.17393432379783919,0.1743438523551556,False,False,False,False
1.25,1.0,0.0,1.25,readout_strong,0.0002,0.08474251782381953,2,0.2475347139401013,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.17242747113611762,0.17384761781584468,False,False,False,False
1.25,1.0,15.0,1.25,readout_off,0.0,0.09510215730355272,2,0.2465024454335505,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
1.25,1.0,15.0,1.25,readout_normal,5e-05,0.09348791304257563,2,0.24676637848556715,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.1739691150113917,0.17439335120693567,False,False,False,False
1.25,1.0,15.0,1.25,readout_strong,0.0002,0.08881451751490176,2,0.2476304426447965,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.172565482111613,0.17397525681543627,False,False,False,False
1.25,1.0,30.0,1.25,readout_off,0.0,0.0951021573035527,2,0.24650244543354993,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
1.25,1.0,30.0,1.25,readout_normal,5e-05,0.09354822173992244,2,0.24675226795988459,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.17406511826971025,0.1743961646651349,False,False,False,False
1.25,1.0,30.0,1.25,readout_strong,0.0002,0.089040262973348,2,0.24750640195674878,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.1727384353102787,0.1740563810671414,False,False,False,False
1.25,1.0,45.0,1.25,readout_off,0.0,0.09095884555128975,2,0.24650244543354982,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
1.25,1.0,45.0,1.25,readout_normal,5e-05,0.0897924862057431,2,0.24669141006863426,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.1741145379846754,0.17435227796827682,False,False,False,False
1.25,1.0,45.0,1.25,readout_strong,0.0002,0.08638546023699292,2,0.24753471394010151,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.17286525994757326,0.17409091295298093,False,False,False,False
1.25,1.0,60.0,1.25,readout_off,0.0,0.09510215730355275,2,0.2465024454335497,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
1.25,1.0,60.0,1.25,readout_normal,5e-05,0.09393774500408167,2,0.2467663784855667,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.17411734694482847,0.17438715278311334,False,False,False,False
1.25,1.0,60.0,1.25,readout_strong,0.0002,0.09053640567066944,2,0.24763044264479572,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.17294586661035835,0.17423025534757278,False,False,False,False
1.25,1.0,75.0,1.25,readout_off,0.0,0.0951021573035527,2,0.24650244543354982,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
1.25,1.0,75.0,1.25,readout_normal,5e-05,0.09399834388631695,2,0.2467522679598847,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.17407353041229306,0.1744833867317368,False,False,False,False
1.25,1.0,75.0,1.25,readout_strong,0.0002,0.090766527760797,2,0.24750640195674867,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.17298017817587283,0.17440487705985247,False,False,False,False
1.25,1.0,90.0,1.25,readout_off,0.0,0.09095884555128969,2,0.2465024454335497,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.17453292519943295,0.17453292519943295,False,False,False,False
1.25,1.0,90.0,1.25,readout_normal,5e-05,0.09022453703331945,2,0.24669141006863404,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.174108349470649,0.17453292519943295,False,False,False,False
1.25,1.0,90.0,1.25,readout_strong,0.0002,0.08806025513510926,2,0.2475347139401014,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.1731186315381713,0.17453292519943295,False,False,False,False
1.25,1.25,0.0,1.5625,readout_off,0.0,0.11369855693911221,2,0.39720195634683986,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
1.25,1.25,0.0,1.5625,readout_normal,5e-05,0.11170313038058377,2,0.3973531280549073,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.217417904747299,0.2179298154439445,False,False,False,False
1.25,1.25,0.0,1.5625,readout_strong,0.0002,0.10592814727977437,2,0.3980277711520812,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.21553433892014706,0.21730952226980585,False,False,False,False
1.25,1.25,15.0,1.5625,readout_off,0.0,0.1188776966294409,2,0.3972019563468405,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
1.25,1.25,15.0,1.5625,readout_normal,5e-05,0.11685989130321953,2,0.39741310278845376,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.21746139376423965,0.21799168900866958,False,False,False,False
1.25,1.25,15.0,1.5625,readout_strong,0.0002,0.11101814689362717,2,0.3981043541158372,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.21570685263951625,0.21746907101929533,False,False,False,False
1.25,1.25,30.0,1.5625,readout_off,0.0,0.11887769662944092,2,0.39720195634683997,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
1.25,1.25,30.0,1.5625,readout_normal,5e-05,0.11693527717490304,2,0.39740181436790767,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.2175813978371378,0.21799520583141865,False,False,False,False
1.25,1.25,30.0,1.5625,readout_strong,0.0002,0.11130032871668499,2,0.398005121565399,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.21592304413784838,0.2175704763339268,False,False,False,False
1.25,1.25,45.0,1.5625,readout_off,0.0,0.11369855693911218,2,0.39720195634683997,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
1.25,1.25,45.0,1.5625,readout_normal,5e-05,0.11224060775717873,2,0.3973531280549074,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.21764317248084425,0.21794034746034605,False,False,False,False
1.25,1.25,45.0,1.5625,readout_strong,0.0002,0.10798182529624115,2,0.3980277711520813,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.21608157493446659,0.2176136411912262,False,False,False,False
1.25,1.25,60.0,1.5625,readout_off,0.0,0.11887769662944088,2,0.39720195634683986,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
1.25,1.25,60.0,1.5625,readout_normal,5e-05,0.11742218125510209,2,0.3974131027884533,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.2176466836810356,0.2179839409788917,False,False,False,False
1.25,1.25,60.0,1.5625,readout_strong,0.0002,0.11317050708833674,2,0.39810435411583656,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2161823332629479,0.217787819184466,False,False,False,False
1.25,1.25,75.0,1.5625,readout_off,0.0,0.11887769662944092,2,0.39720195634683997,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
1.25,1.25,75.0,1.5625,readout_normal,5e-05,0.11749792985789625,2,0.3974018143679078,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.21759191301536632,0.21810423341467097,False,False,False,False
1.25,1.25,75.0,1.5625,readout_strong,0.0002,0.11345815970099624,2,0.398005121565399,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.21622522271984104,0.2180060963248156,False,False,False,False
1.25,1.25,90.0,1.5625,readout_off,0.0,0.1136985569391121,2,0.39720195634683986,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2181661564992912,0.2181661564992912,False,False,False,False
1.25,1.25,90.0,1.5625,readout_normal,5e-05,0.11278067129164926,2,0.3973531280549073,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.21763543683831124,0.2181661564992912,False,False,False,False
1.25,1.25,90.0,1.5625,readout_strong,0.0002,0.11007531891888658,2,0.3980277711520812,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.21639828942271414,0.2181661564992912,False,False,False,False
1.25,1.5,0.0,1.875,readout_off,0.0,0.1364382683269345,2,0.4976682969556998,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
1.25,1.5,0.0,1.875,readout_normal,5e-05,0.13404375645670052,2,0.4977942733790893,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.26090148569675875,0.2615157785327334,False,False,False,False
1.25,1.5,0.0,1.875,readout_strong,0.0002,0.12711377673572932,2,0.4983564759600676,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2586412067041764,0.260771426723767,False,False,False,False
1.25,1.5,15.0,1.875,readout_off,0.0,0.14265323595532906,2,0.49766829695570036,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
1.25,1.5,15.0,1.875,readout_normal,5e-05,0.14023186956386338,2,0.49784425232371143,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.26095367251708756,0.2615900268104035,False,False,False,False
1.25,1.5,15.0,1.875,readout_strong,0.0002,0.13322177627235263,2,0.49842029509653096,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.25884822316741946,0.26096288522315436,False,False,False,False
1.25,1.5,30.0,1.875,readout_off,0.0,0.14265323595532906,2,0.4976682969556999,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
1.25,1.5,30.0,1.875,readout_normal,5e-05,0.1403223326098836,2,0.4978348453065897,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.26109767740456535,0.2615942469977024,False,False,False,False
1.25,1.5,30.0,1.875,readout_strong,0.0002,0.13356039446002202,2,0.4983376013044991,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.25910765296541804,0.26108457160071213,False,False,False,False
1.25,1.5,45.0,1.875,readout_off,0.0,0.13643826832693468,2,0.4976682969556999,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
1.25,1.5,45.0,1.875,readout_normal,5e-05,0.13468872930861459,2,0.49779427337908944,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.2611718069770131,0.2615284169524152,False,False,False,False
1.25,1.5,45.0,1.875,readout_strong,0.0002,0.12957819035548945,2,0.4983564759600676,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2592978899213599,0.2611363694294714,False,False,False,False
1.25,1.5,60.0,1.875,readout_off,0.0,0.14265323595532906,2,0.4976682969556998,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
1.25,1.5,60.0,1.875,readout_normal,5e-05,0.14090661750612252,2,0.497844252323711,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.2611760204172427,0.26158072917466996,False,False,False,False
1.25,1.5,60.0,1.875,readout_strong,0.0002,0.13580460850600412,2,0.4984202950965304,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.2594187999155375,0.2613453830213591,False,False,False,False
1.25,1.5,75.0,1.875,readout_off,0.0,0.14265323595532908,2,0.4976682969556999,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
1.25,1.5,75.0,1.875,readout_normal,5e-05,0.14099751582947548,2,0.4978348453065897,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.26111029561843957,0.2617250800976052,False,False,False,False
1.25,1.5,75.0,1.875,readout_strong,0.0002,0.1361497916411955,2,0.498337601304499,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.25947026726380923,0.26160731558977873,False,False,False,False
1.25,1.5,90.0,1.875,readout_off,0.0,0.1364382683269345,2,0.4976682969556998,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.2617993877991494,0.2617993877991494,False,False,False,False
1.25,1.5,90.0,1.875,readout_normal,5e-05,0.13533680554997918,2,0.49779427337908944,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.26116252420597347,0.2617993877991494,False,False,False,False
1.25,1.5,90.0,1.875,readout_strong,0.0002,0.13209038270266382,2,0.4983564759600676,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.25967794730725696,0.2617993877991494,False,False,False,False
1.25,2.0,0.0,2.5,readout_off,0.0,0.18191769110257938,2,0.6232512227167748,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
1.25,2.0,0.0,2.5,readout_normal,5e-05,0.1787250086089341,2,0.623345705034317,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.34786864759567837,0.3486877047103112,False,False,False,False
1.25,2.0,0.0,2.5,readout_strong,0.0002,0.16948503564763906,2,0.6237673569700506,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.34485494227223523,0.34769523563168936,False,False,False,False
1.25,2.0,15.0,2.5,readout_off,0.0,0.19020431460710543,2,0.6232512227167752,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
1.25,2.0,15.0,2.5,readout_normal,5e-05,0.18697582608515126,2,0.6233831892427836,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.3479382300227834,0.34878670241387133,False,False,False,False
1.25,2.0,15.0,2.5,readout_strong,0.0002,0.1776290350298035,2,0.6238152213223982,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.345130964223226,0.34795051363087254,False,False,False,False
1.25,2.0,30.0,2.5,readout_off,0.0,0.1902043146071054,2,0.623251222716775,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
1.25,2.0,30.0,2.5,readout_normal,5e-05,0.1870964434798449,2,0.6233761339799423,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.3481302365394205,0.3487923293302698,False,False,False,False
1.25,2.0,30.0,2.5,readout_strong,0.0002,0.178080525946696,2,0.6237532009783744,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.3454768706205574,0.3481127621342828,False,False,False,False
1.25,2.0,45.0,2.5,readout_off,0.0,0.1819176911025795,2,0.6232512227167749,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
1.25,2.0,45.0,2.5,readout_normal,5e-05,0.1795849724114862,2,0.6233457050343172,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.3482290759693508,0.34870455593655364,False,False,False,False
1.25,2.0,45.0,2.5,readout_strong,0.0002,0.17277092047398585,2,0.6237673569700508,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.3457305198951465,0.34818182590596186,False,False,False,False
1.25,2.0,60.0,2.5,readout_off,0.0,0.1902043146071055,2,0.6232512227167748,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
1.25,2.0,60.0,2.5,readout_normal,5e-05,0.18787549000816334,2,0.6233831892427834,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.34823469388965694,0.3487743055662267,False,False,False,False
1.25,2.0,60.0,2.5,readout_strong,0.0002,0.18107281134133887,2,0.6238152213223979,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.3458917332207167,0.34846051069514555,False,False,False,False
1.25,2.0,75.0,2.5,readout_off,0.0,0.1902043146071054,2,0.6232512227167749,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
1.25,2.0,75.0,2.5,readout_normal,5e-05,0.1879966877726339,2,0.6233761339799424,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.34814706082458613,0.3489667734634736,False,False,False,False
1.25,2.0,75.0,2.5,readout_strong,0.0002,0.181533055521594,2,0.6237532009783744,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.34596035635174566,0.34880975411970494,False,False,False,False
1.25,2.0,90.0,2.5,readout_off,0.0,0.18191769110257938,2,0.6232512227167748,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.3490658503988659,0.3490658503988659,False,False,False,False
1.25,2.0,90.0,2.5,readout_normal,5e-05,0.1804490740666389,2,0.623345705034317,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.348216698941298,0.3490658503988659,False,False,False,False
1.25,2.0,90.0,2.5,readout_strong,0.0002,0.17612051027021852,2,0.6237673569700507,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.3462372630763426,0.3490658503988659,False,False,False,False
1.5,0.5,0.0,0.75,readout_off,0.0,0.03162005345951671,2,0.3336308789957645,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08726646259971647,0.08726646259971647,False,False,False,False
1.5,0.5,0.0,0.75,readout_normal,5e-05,0.03132585670930427,2,0.33443794896832424,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.0870572689923377,0.08719667560346783,False,False,False,False
1.5,0.5,0.0,0.75,readout_strong,0.0002,0.03045954200328925,2,0.3368640309131874,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08643262997378663,0.08698762840771813,False,False,False,False
1.5,0.5,15.0,0.75,readout_off,0.0,0.03429962425582682,2,0.3336308789957645,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08721973904274732,0.08721973904274732,False,False,False,False
1.5,0.5,15.0,0.75,readout_normal,5e-05,0.03399569223666088,2,0.3343674008644908,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08702371034413048,0.08716306321710095,False,False,False,False
1.5,0.5,15.0,0.75,readout_strong,0.0002,0.03310029418461112,2,0.3365825299933878,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08643820541260244,0.086993239647363,False,False,False,False
1.5,0.5,30.0,0.75,readout_off,0.0,0.03594626196837326,2,0.3336308789957647,False,False,False,0.0,-0.17453292519943295,0.17453292519943295,-0.08721973904274732,0.08721973904274732,False,False,False,False
1.5,0.5,30.0,0.75,readout_normal,5e-05,0.035658731280219555,2,0.3343671848697227,False,False,False,-0.00010000250008332545,-0.1741145379846754,0.17453292519943295,-0.08703241336788621,0.08717178017718921,False,False,False,False
1.5,0.5,30.0,0.75,readout_strong,0.0002,0.03481048130156679,2,0.3365790839407199,False,False,False,-0.0004000400053340893,-0.17286525994757326,0.17453292519943295,-0.08647279107011883,0.08702804738519518,False,False,False,False
