step,time,crossing_flag,splitting_fraction,direction_1_occupation,direction_2_occupation,direction_3_occupation,direction_4_occupation,other_rotating_occupation,kernel_occupation,occupation_sum,plane_1_occupation,plane_2_occupation,norm_error,conservation_error,projection_closure_error
31200,31200,1,2.0350735336e-01,3.9171441728e-01,4.0477822936e-01,3.4141850265e-02,3.5276450769e-02,1.7830181775e-12,1.3408905233e-01,1.0000000000e+00,7.9649264664e-01,6.9418301034e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
31225,31225,1,2.0350740490e-01,3.9171437603e-01,4.0477821907e-01,3.4141873388e-02,3.5276454841e-02,1.7482126857e-12,1.3408907667e-01,1.0000000000e+00,7.9649259510e-01,6.9418328230e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
31250,31250,1,2.0350745404e-01,3.9171434603e-01,4.0477819993e-01,3.4141898517e-02,3.5276456107e-02,1.7156068233e-12,1.3408909941e-01,1.0000000000e+00,7.9649254596e-01,6.9418354624e-02,1.1102230246e-16,1.1102230246e-16,0.0000000000e+00
31275,31275,1,2.0350749987e-01,3.9171432836e-01,4.0477817177e-01,3.4141923637e-02,3.5276458946e-02,1.6870740915e-12,1.3408911729e-01,1.0000000000e+00,7.9649250013e-01,6.9418382583e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
31300,31300,1,2.0350754196e-01,3.9171432205e-01,4.0477813599e-01,3.4141946839e-02,3.5276467097e-02,1.6634194022e-12,1.3408912802e-01,1.0000000000e+00,7.9649245804e-01,6.9418413936e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
31325,31325,1,2.0350758047e-01,3.9171432407e-01,4.0477809546e-01,3.4141966777e-02,3.5276482990e-02,1.6443166273e-12,1.3408913070e-01,1.0000000000e+00,7.9649241953e-01,6.9418449768e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
31350,31350,1,2.0350761620e-01,3.9171432967e-01,4.0477805413e-01,3.4141982680e-02,3.5276507509e-02,1.6293702498e-12,1.3408912601e-01,1.0000000000e+00,7.9649238380e-01,6.9418490189e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
31375,31375,1,2.0350765041e-01,3.9171433327e-01,4.0477801633e-01,3.4141994332e-02,3.5276539928e-02,1.6179002582e-12,1.3408911614e-01,1.0000000000e+00,7.9649234959e-01,6.9418534260e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
31400,31400,1,2.0350768449e-01,3.9171432986e-01,4.0477798565e-01,3.4142002296e-02,3.5276577975e-02,1.6091503130e-12,1.3408910422e-01,1.0000000000e+00,7.9649231551e-01,6.9418580271e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
31425,31425,1,2.0350771984e-01,3.9171431606e-01,4.0477796409e-01,3.4142008097e-02,3.5276618195e-02,1.6006918013e-12,1.3408909355e-01,1.0000000000e+00,7.9649228016e-01,6.9418626292e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
31450,31450,1,2.0350775767e-01,3.9171429048e-01,4.0477795185e-01,3.4142013916e-02,3.5276656748e-02,1.5894230376e-12,1.3408908701e-01,1.0000000000e+00,7.9649224233e-01,6.9418670664e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
31475,31475,1,2.0350779882e-01,3.9171425369e-01,4.0477794750e-01,3.4142021881e-02,3.5276690336e-02,1.5733594982e-12,1.3408908660e-01,1.0000000000e+00,7.9649220118e-01,6.9418712217e-02,3.3306690739e-16,3.3306690739e-16,2.2204460493e-16
31500,31500,1,2.0350784350e-01,3.9171420821e-01,4.0477794829e-01,3.4142033493e-02,3.5276716849e-02,1.5513076934e-12,1.3408909316e-01,1.0000000000e+00,7.9649215650e-01,6.9418750341e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
31525,31525,1,2.0350789125e-01,3.9171415831e-01,4.0477795044e-01,3.4142049504e-02,3.5276735610e-02,1.5239198792e-12,1.3408910614e-01,1.0000000000e+00,7.9649210875e-01,6.9418785114e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
31550,31550,1,2.0350794099e-01,3.9171410922e-01,4.0477794980e-01,3.4142070001e-02,3.5276747379e-02,1.4923964842e-12,1.3408912361e-01,1.0000000000e+00,7.9649205901e-01,6.9418817379e-02,1.1102230246e-16,1.1102230246e-16,0.0000000000e+00
31575,31575,1,2.0350799126e-01,3.9171406589e-01,4.0477794284e-01,3.4142094330e-02,3.5276754236e-02,1.4593951048e-12,1.3408914270e-01,1.0000000000e+00,7.9649200874e-01,6.9418848566e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
31600,31600,1,2.0350804054e-01,3.9171403191e-01,4.0477792755e-01,3.4142120963e-02,3.5276759235e-02,1.4277745652e-12,1.3408916034e-01,1.0000000000e+00,7.9649195946e-01,6.9418880199e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
31625,31625,1,2.0350808736e-01,3.9171400898e-01,4.0477790366e-01,3.4142147689e-02,3.5276765740e-02,1.3999496007e-12,1.3408917393e-01,1.0000000000e+00,7.9649191264e-01,6.9418913429e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
31650,31650,1,2.0350813053e-01,3.9171399701e-01,4.0477787246e-01,3.4142172231e-02,3.5276776616e-02,1.3766557339e-12,1.3408918168e-01,1.0000000000e+00,7.9649186947e-01,6.9418948847e-02,2.2204460493e-16,2.2204460493e-16,2.2204460493e-16
31675,31675,1,2.0350816938e-01,3.9171399415e-01,4.0477783647e-01,3.4142192891e-02,3.5276793631e-02,1.3577056146e-12,1.3408918286e-01,1.0000000000e+00,7.9649183062e-01,6.9418986522e-02,1.1102230246e-16,1.1102230246e-16,1.1102230246e-16
31700,31700,1,2.0350820394e-01,3.9171399690e-01,4.0477779916e-01,3.4142208784e-02,3.5276817227e-02,1.3429118928e-12,1.3408917793e-01,1.0000000000e+00,7.9649179606e-01,6.9419026010e-02,3.3306690739e-16,3.3306690739e-16,2.2204460493e-16
31725,31725,1,2.0350823495e-01,3.9171400070e-01,4.0477776435e-01,3.4142219771e-02,3.5276846535e-02,1.3319900738e-12,1.3408916865e-01,1.0000000000e+00,7.9649176505e-01,6.9419066306e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
31750,31750,1,2.0350826368e-01,3.9171400095e-01,4.0477773537e-01,3.4142226422e-02,3.5276879546e-02,1.3246001518e-12,1.3408915771e-01,1.0000000000e+00,7.9649173632e-01,6.9419105969e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
31775,31775,1,2.0350829163e-01,3.9171399419e-01,4.0477771418e-01,3.4142230086e-02,3.5276913456e-02,1.3192641424e-12,1.3408914809e-01,1.0000000000e+00,7.9649170837e-01,6.9419143542e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
31800,31800,1,2.0350832037e-01,3.9171397857e-01,4.0477770106e-01,3.4142232779e-02,3.5276945253e-02,1.3135673105e-12,1.3408914234e-01,1.0000000000e+00,7.9649167963e-01,6.9419178032e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
31825,31825,1,2.0350835130e-01,3.9171395385e-01,4.0477769485e-01,3.4142236693e-02,3.5276972419e-02,1.3049630820e-12,1.3408914218e-01,1.0000000000e+00,7.9649164870e-01,6.9419209113e-02,1.1102230246e-16,1.1102230246e-16,1.1102230246e-16
31850,31850,1,2.0350838542e-01,3.9171392129e-01,4.0477769329e-01,3.4142243579e-02,3.5276993465e-02,1.2918555115e-12,1.3408914838e-01,1.0000000000e+00,7.9649161458e-01,6.9419237044e-02,1.1102230246e-16,1.1102230246e-16,0.0000000000e+00
31875,31875,1,2.0350842316e-01,3.9171388355e-01,4.0477769330e-01,3.4142254403e-02,3.5277008140e-02,1.2740156152e-12,1.3408916061e-01,1.0000000000e+00,7.9649157684e-01,6.9419262543e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
31900,31900,1,2.0350846419e-01,3.9171384434e-01,4.0477769146e-01,3.4142269373e-02,3.5277017399e-02,1.2522552439e-12,1.3408917742e-01,1.0000000000e+00,7.9649153581e-01,6.9419286773e-02,1.1102230246e-16,1.1102230246e-16,1.1102230246e-16
31925,31925,1,2.0350850760e-01,3.9171380761e-01,4.0477768479e-01,3.4142288047e-02,3.5277023218e-02,1.2281078932e-12,1.3408919634e-01,1.0000000000e+00,7.9649149240e-01,6.9419311265e-02,3.3306690739e-16,3.3306690739e-16,0.0000000000e+00
31950,31950,1,2.0350855209e-01,3.9171377642e-01,4.0477767149e-01,3.4142309334e-02,3.5277028242e-02,1.2034956365e-12,1.3408921451e-01,1.0000000000e+00,7.9649144791e-01,6.9419337576e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
31975,31975,1,2.0350859624e-01,3.9171375242e-01,4.0477765134e-01,3.4142331570e-02,3.5277035244e-02,1.1800074806e-12,1.3408922942e-01,1.0000000000e+00,7.9649140376e-01,6.9419366814e-02,3.3306690739e-16,3.3306690739e-16,2.2204460493e-16
32000,32000,1,2.0350863868e-01,3.9171373586e-01,4.0477762546e-01,3.4142352872e-02,3.5277046497e-02,1.1584969095e-12,1.3408923931e-01,1.0000000000e+00,7.9649136132e-01,6.9419399369e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
32025,32025,1,2.0350867834e-01,3.9171372579e-01,4.0477759587e-01,3.4142371683e-02,3.5277063307e-02,1.1392414789e-12,1.3408924334e-01,1.0000000000e+00,7.9649132166e-01,6.9419434990e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
32050,32050,1,2.0350871460e-01,3.9171372014e-01,4.0477756526e-01,3.4142387149e-02,3.5277085831e-02,1.1224077223e-12,1.3408924162e-01,1.0000000000e+00,7.9649128540e-01,6.9419472980e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32075,32075,1,2.0350874753e-01,3.9171371592e-01,4.0477753655e-01,3.4142399149e-02,3.5277113122e-02,1.1082176843e-12,1.3408923526e-01,1.0000000000e+00,7.9649125247e-01,6.9419512272e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32100,32100,1,2.0350877782e-01,3.9171370987e-01,4.0477751231e-01,3.4142408158e-02,3.5277143307e-02,1.0972611708e-12,1.3408922636e-01,1.0000000000e+00,7.9649122218e-01,6.9419551465e-02,3.3306690739e-16,3.3306690739e-16,1.1102230246e-16
32125,32125,1,2.0350880659e-01,3.9171369939e-01,4.0477749402e-01,3.4142415151e-02,3.5277173919e-02,1.0890038871e-12,1.3408921752e-01,1.0000000000e+00,7.9649119341e-01,6.9419589070e-02,3.3306690739e-16,3.3306690739e-16,0.0000000000e+00
32150,32150,1,2.0350883515e-01,3.9171368315e-01,4.0477748170e-01,3.4142421533e-02,3.5277202408e-02,1.0818082541e-12,1.3408921121e-01,1.0000000000e+00,7.9649116485e-01,6.9419623942e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
32175,32175,1,2.0350886473e-01,3.9171366111e-01,4.0477747415e-01,3.4142428873e-02,3.5277226724e-02,1.0738909761e-12,1.3408920914e-01,1.0000000000e+00,7.9649113527e-01,6.9419655597e-02,3.3306690739e-16,3.3306690739e-16,0.0000000000e+00
32200,32200,1,2.0350889638e-01,3.9171363420e-01,4.0477746942e-01,3.4142438471e-02,3.5277245720e-02,1.0637324355e-12,1.3408921219e-01,1.0000000000e+00,7.9649110362e-01,6.9419684191e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32225,32225,1,2.0350893070e-01,3.9171360416e-01,4.0477746514e-01,3.4142450989e-02,3.5277259303e-02,1.0508954817e-12,1.3408922040e-01,1.0000000000e+00,7.9649106930e-01,6.9419710292e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
32250,32250,1,2.0350896770e-01,3.9171357348e-01,4.0477745881e-01,3.4142466377e-02,3.5277268370e-02,1.0358866542e-12,1.3408923296e-01,1.0000000000e+00,7.9649103230e-01,6.9419734747e-02,4.4408920985e-16,4.4408920985e-16,1.1102230246e-16
32275,32275,1,2.0350900678e-01,3.9171354492e-01,4.0477744831e-01,3.4142484014e-02,3.5277274645e-02,1.0198439315e-12,1.3408924812e-01,1.0000000000e+00,7.9649099322e-01,6.9419758659e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32300,32300,1,2.0350904680e-01,3.9171352069e-01,4.0477743250e-01,3.4142502874e-02,3.5277280387e-02,1.0034056919e-12,1.3408926354e-01,1.0000000000e+00,7.9649095320e-01,6.9419783261e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32325,32325,1,2.0350908646e-01,3.9171350188e-01,4.0477741166e-01,3.4142521643e-02,3.5277287922e-02,9.8776542501e-13,1.3408927689e-01,1.0000000000e+00,7.9649091354e-01,6.9419809565e-02,0.0000000000e+00,0.0000000000e+00,1.1102230246e-16
32350,32350,1,2.0350912447e-01,3.9171348834e-01,4.0477738719e-01,3.4142538932e-02,3.5277299099e-02,9.7334640348e-13,1.3408928644e-01,1.0000000000e+00,7.9649087553e-01,6.9419838031e-02,3.3306690739e-16,3.3306690739e-16,0.0000000000e+00
32375,32375,1,2.0350915979e-01,3.9171347908e-01,4.0477736113e-01,3.4142553616e-02,3.5277314908e-02,9.5964208802e-13,1.3408929127e-01,1.0000000000e+00,7.9649084021e-01,6.9419868524e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32400,32400,1,2.0350919176e-01,3.9171347250e-01,4.0477733574e-01,3.4142565162e-02,3.5277335378e-02,9.4652063964e-13,1.3408929122e-01,1.0000000000e+00,7.9649080824e-01,6.9419900540e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32425,32425,1,2.0350922030e-01,3.9171346647e-01,4.0477731323e-01,3.4142573731e-02,3.5277359671e-02,9.3439145310e-13,1.3408928690e-01,1.0000000000e+00,7.9649077970e-01,6.9419933403e-02,1.1102230246e-16,1.1102230246e-16,0.0000000000e+00
32450,32450,1,2.0350924596e-01,3.9171345865e-01,4.0477729539e-01,3.4142580058e-02,3.5277386228e-02,9.2340718405e-13,1.3408927968e-01,1.0000000000e+00,7.9649075404e-01,6.9419966287e-02,1.1102230246e-16,1.1102230246e-16,0.0000000000e+00
32475,32475,1,2.0350926987e-01,3.9171344706e-01,4.0477728307e-01,3.4142585249e-02,3.5277413007e-02,9.1360252696e-13,1.3408927161e-01,1.0000000000e+00,7.9649073013e-01,6.9419998256e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32500,32500,1,2.0350929342e-01,3.9171343079e-01,4.0477727580e-01,3.4142590607e-02,3.5277437890e-02,9.0432522581e-13,1.3408926492e-01,1.0000000000e+00,7.9649070658e-01,6.9420028497e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
32525,32525,1,2.0350931799e-01,3.9171341007e-01,4.0477727195e-01,3.4142597434e-02,3.5277459194e-02,8.9442342421e-13,1.3408926136e-01,1.0000000000e+00,7.9649068201e-01,6.9420056628e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32550,32550,1,2.0350934473e-01,3.9171338594e-01,4.0477726933e-01,3.4142606758e-02,3.5277476041e-02,8.8329343839e-13,1.3408926193e-01,1.0000000000e+00,7.9649065527e-01,6.9420082798e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
32575,32575,1,2.0350937439e-01,3.9171335991e-01,4.0477726569e-01,3.4142619058e-02,3.5277488431e-02,8.7075485711e-13,1.3408926690e-01,1.0000000000e+00,7.9649062561e-01,6.9420107489e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32600,32600,1,2.0350940719e-01,3.9171333381e-01,4.0477725900e-01,3.4142634154e-02,3.5277497121e-02,8.5747381418e-13,1.3408927592e-01,1.0000000000e+00,7.9649059281e-01,6.9420131275e-02,1.1102230246e-16,1.1102230246e-16,1.1102230246e-16
32625,32625,1,2.0350944269e-01,3.9171330965e-01,4.0477724766e-01,3.4142651298e-02,3.5277503463e-02,8.4422052682e-13,1.3408928793e-01,1.0000000000e+00,7.9649055731e-01,6.9420154761e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32650,32650,1,2.0350947984e-01,3.9171328915e-01,4.0477723101e-01,3.4142669371e-02,3.5277509232e-02,8.3153622876e-13,1.3408930123e-01,1.0000000000e+00,7.9649052016e-01,6.9420178604e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32675,32675,1,2.0350951722e-01,3.9171327316e-01,4.0477720963e-01,3.4142687094e-02,3.5277516309e-02,8.2012174829e-13,1.3408931381e-01,1.0000000000e+00,7.9649048278e-01,6.9420203402e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32700,32700,1,2.0350955337e-01,3.9171326138e-01,4.0477718526e-01,3.4142703231e-02,3.5277526211e-02,8.0991463536e-13,1.3408932392e-01,1.0000000000e+00,7.9649044663e-01,6.9420229441e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32725,32725,1,2.0350958705e-01,3.9171325274e-01,4.0477716020e-01,3.4142716829e-02,3.5277539727e-02,8.0068590647e-13,1.3408933050e-01,1.0000000000e+00,7.9649041295e-01,6.9420256556e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32750,32750,1,2.0350961744e-01,3.9171324582e-01,4.0477713674e-01,3.4142727433e-02,3.5277556845e-02,7.9203310577e-13,1.3408933316e-01,1.0000000000e+00,7.9649038256e-01,6.9420284278e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
32775,32775,1,2.0350964421e-01,3.9171323899e-01,4.0477711680e-01,3.4142735183e-02,3.5277576918e-02,7.8360234967e-13,1.3408933210e-01,1.0000000000e+00,7.9649035579e-01,6.9420312102e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32800,32800,1,2.0350966768e-01,3.9171323052e-01,4.0477710180e-01,3.4142740757e-02,3.5277598836e-02,7.7546996602e-13,1.3408932809e-01,1.0000000000e+00,7.9649033232e-01,6.9420339593e-02,3.3306690739e-16,3.3306690739e-16,2.2204460493e-16
32825,32825,1,2.0350968883e-01,3.9171321887e-01,4.0477709230e-01,3.4142745190e-02,3.5277621155e-02,7.6744860467e-13,1.3408932249e-01,1.0000000000e+00,7.9649031117e-01,6.9420366345e-02,4.4408920985e-16,4.4408920985e-16,2.2204460493e-16
32850,32850,1,2.0350970907e-01,3.9171320325e-01,4.0477708768e-01,3.4142749678e-02,3.5277642313e-02,7.5937867106e-13,1.3408931708e-01,1.0000000000e+00,7.9649029093e-01,6.9420391990e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32875,32875,1,2.0350972993e-01,3.9171318389e-01,4.0477708618e-01,3.4142755353e-02,3.5277661016e-02,7.5014300327e-13,1.3408931356e-01,1.0000000000e+00,7.9649027007e-01,6.9420416370e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32900,32900,1,2.0350975276e-01,3.9171316181e-01,4.0477708543e-01,3.4142763080e-02,3.5277676605e-02,7.3951261781e-13,1.3408931307e-01,1.0000000000e+00,7.9649024724e-01,6.9420439685e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
32925,32925,1,2.0350977850e-01,3.9171313836e-01,4.0477708313e-01,3.4142773276e-02,3.5277689136e-02,7.2747363689e-13,1.3408931609e-01,1.0000000000e+00,7.9649022150e-01,6.9420462411e-02,5.5511151231e-16,5.5511151231e-16,2.2204460493e-16
32950,32950,1,2.0350980759e-01,3.9171311500e-01,4.0477707740e-01,3.4142785848e-02,3.5277699196e-02,7.1472688878e-13,1.3408932255e-01,1.0000000000e+00,7.9649019241e-01,6.9420485044e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
32975,32975,1,2.0350983984e-01,3.9171309320e-01,4.0477706695e-01,3.4142800249e-02,3.5277707688e-02,7.0206340741e-13,1.3408933191e-01,1.0000000000e+00,7.9649016016e-01,6.9420507937e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
33000,33000,1,2.0350987442e-01,3.9171307432e-01,4.0477705126e-01,3.4142815609e-02,3.5277715727e-02,6.9040606565e-13,1.3408934308e-01,1.0000000000e+00,7.9649012558e-01,6.9420531335e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
33025,33025,1,2.0350990997e-01,3.9171305915e-01,4.0477703088e-01,3.4142830915e-02,3.5277724527e-02,6.8001854148e-13,1.3408935453e-01,1.0000000000e+00,7.9649009003e-01,6.9420555442e-02,3.3306690739e-16,3.3306690739e-16,0.0000000000e+00
33050,33050,1,2.0350994493e-01,3.9171304763e-01,4.0477700743e-01,3.4142845214e-02,3.5277735120e-02,6.7122002401e-13,1.3408936460e-01,1.0000000000e+00,7.9649005507e-01,6.9420580334e-02,1.1102230246e-16,1.1102230246e-16,0.0000000000e+00
33075,33075,1,2.0350997788e-01,3.9171303890e-01,4.0477698322e-01,3.4142857806e-02,3.5277748022e-02,6.6381622421e-13,1.3408937205e-01,1.0000000000e+00,7.9649002212e-01,6.9420605828e-02,1.1102230246e-16,1.1102230246e-16,1.1102230246e-16
33100,33100,1,2.0351000776e-01,3.9171303175e-01,4.0477696049e-01,3.4142868382e-02,3.5277763114e-02,6.5752958633e-13,1.3408937626e-01,1.0000000000e+00,7.9648999224e-01,6.9420631495e-02,2.2204460493e-16,2.2204460493e-16,2.2204460493e-16
33125,33125,1,2.0351003402e-01,3.9171302498e-01,4.0477694100e-01,3.4142877050e-02,3.5277779838e-02,6.5170785435e-13,1.3408937713e-01,1.0000000000e+00,7.9648996598e-01,6.9420656888e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
33150,33150,1,2.0351005670e-01,3.9171301742e-01,4.0477692588e-01,3.4142884262e-02,3.5277797459e-02,6.4626776153e-13,1.3408937498e-01,1.0000000000e+00,7.9648994330e-01,6.9420681722e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
33175,33175,1,2.0351007648e-01,3.9171300793e-01,4.0477691559e-01,3.4142890701e-02,3.5277815172e-02,6.4083460760e-13,1.3408937061e-01,1.0000000000e+00,7.9648992352e-01,6.9420705873e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
33200,33200,1,2.0351009458e-01,3.9171299578e-01,4.0477690964e-01,3.4142897141e-02,3.5277832128e-02,6.3502675340e-13,1.3408936531e-01,1.0000000000e+00,7.9648990542e-01,6.9420729269e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
33225,33225,1,2.0351011250e-01,3.9171298090e-01,4.0477690661e-01,3.4142904288e-02,3.5277847597e-02,6.2855276539e-13,1.3408936061e-01,1.0000000000e+00,7.9648988750e-01,6.9420751885e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
33250,33250,1,2.0351013170e-01,3.9171296391e-01,4.0477690439e-01,3.4142912603e-02,3.5277861240e-02,6.2075344864e-13,1.3408935786e-01,1.0000000000e+00,7.9648986830e-01,6.9420773843e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
33275,33275,1,2.0351015330e-01,3.9171294576e-01,4.0477690095e-01,3.4142922194e-02,3.5277873252e-02,6.1172594767e-13,1.3408935785e-01,1.0000000000e+00,7.9648984670e-01,6.9420795446e-02,3.3306690739e-16,3.3306690739e-16,0.0000000000e+00
33300,33300,1,2.0351017792e-01,3.9171292736e-01,4.0477689472e-01,3.4142932829e-02,3.5277884188e-02,6.0170618488e-13,1.3408936090e-01,1.0000000000e+00,7.9648982208e-01,6.9420817016e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
33325,33325,1,2.0351020564e-01,3.9171290950e-01,4.0477688487e-01,3.4142944049e-02,3.5277894661e-02,5.9113131057e-13,1.3408936692e-01,1.0000000000e+00,7.9648979436e-01,6.9420838711e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
33350,33350,1,2.0351023593e-01,3.9171289290e-01,4.0477687117e-01,3.4142955298e-02,3.5277905199e-02,5.8045929174e-13,1.3408937543e-01,1.0000000000e+00,7.9648976407e-01,6.9420860498e-02,0.0000000000e+00,0.0000000000e+00,1.1102230246e-16
33375,33375,1,2.0351026773e-01,3.9171287812e-01,4.0477685415e-01,3.4142966018e-02,3.5277916266e-02,5.7012033983e-13,1.3408938544e-01,1.0000000000e+00,7.9648973227e-01,6.9420882284e-02,1.1102230246e-16,1.1102230246e-16,1.1102230246e-16
33400,33400,1,2.0351029964e-01,3.9171286520e-01,4.0477683516e-01,3.4142975766e-02,3.5277928237e-02,5.6066262744e-13,1.3408939563e-01,1.0000000000e+00,7.9648970036e-01,6.9420904003e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
33425,33425,1,2.0351033023e-01,3.9171285367e-01,4.0477681610e-01,3.4142984354e-02,3.5277941206e-02,5.5245391595e-13,1.3408940467e-01,1.0000000000e+00,7.9648966977e-01,6.9420925560e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
33450,33450,1,2.0351035838e-01,3.9171284276e-01,4.0477679886e-01,3.4142991940e-02,3.5277954844e-02,5.4584808895e-13,1.3408941159e-01,1.0000000000e+00,7.9648964162e-01,6.9420946785e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
33475,33475,1,2.0351038340e-01,3.9171283185e-01,4.0477678475e-01,3.4142998983e-02,3.5277968532e-02,5.4026921825e-13,1.3408941588e-01,1.0000000000e+00,7.9648961660e-01,6.9420967515e-02,1.1102230246e-16,1.1102230246e-16,0.0000000000e+00
33500,33500,1,2.0351040514e-01,3.9171282050e-01,4.0477677436e-01,3.4143006074e-02,3.5277981684e-02,5.3539117584e-13,1.3408941738e-01,1.0000000000e+00,7.9648959486e-01,6.9420987758e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
33525,33525,1,2.0351042398e-01,3.9171280845e-01,4.0477676757e-01,3.4143013773e-02,3.5277993959e-02,5.3076293360e-13,1.3408941625e-01,1.0000000000e+00,7.9648957602e-01,6.9421007732e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
33550,33550,1,2.0351044082e-01,3.9171279551e-01,4.0477676367e-01,3.4143022516e-02,3.5278005216e-02,5.2605142464e-13,1.3408941309e-01,1.0000000000e+00,7.9648955918e-01,6.9421027732e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
33575,33575,1,2.0351045690e-01,3.9171278179e-01,4.0477676131e-01,3.4143032545e-02,3.5278015439e-02,5.2086113200e-13,1.3408940892e-01,1.0000000000e+00,7.9648954310e-01,6.9421047984e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
33600,33600,1,2.0351047355e-01,3.9171276781e-01,4.0477675865e-01,3.4143043814e-02,3.5278024810e-02,5.1506715559e-13,1.3408940492e-01,1.0000000000e+00,7.9648952645e-01,6.9421068625e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
33625,33625,1,2.0351049184e-01,3.9171275427e-01,4.0477675390e-01,3.4143055909e-02,3.5278033842e-02,5.0857928979e-13,1.3408940209e-01,1.0000000000e+00,7.9648950816e-01,6.9421089751e-02,2.2204460493e-16,2.2204460493e-16,0.0000000000e+00
33650,33650,1,2.0351051245e-01,3.9171274170e-01,4.0477674585e-01,3.4143068113e-02,3.5278043279e-02,5.0173060151e-13,1.3408940105e-01,1.0000000000e+00,7.9648948755e-01,6.9421111391e-02,4.4408920985e-16,4.4408920985e-16,0.0000000000e+00
33675,33675,1,2.0351053556e-01,3.9171273029e-01,4.0477673415e-01,3.4143079612e-02,3.5278053779e-02,4.9471537977e-13,1.3408940217e-01,1.0000000000e+00,7.9648946444e-01,6.9421133391e-02,1.1102230246e-16,1.1102230246e-16,2.2204460493e-16
