step,H_total,abs_ZtZ,phase_pair_max_rat_err_q_le_256,phase_pair_median_rat_err_q_le_256,phase_pair_frac_err_lt_1e10,phase_pair_smallest_global_q_tol_1e10
2389,1.000000000000004,3.413256447168211e-15,0.0015362559608545659,1.9804917209598205e-05,0.0,
2390,1.000000000000004,3.414523333456916e-15,0.0015372169515160757,2.07852002225839e-05,0.0,
2391,1.000000000000004,3.2952177502281713e-15,0.0015379986433166396,2.0091536650002073e-05,0.0,
2392,1.000000000000004,3.3106528518266553e-15,0.0015386077515726865,1.8520632894536426e-05,0.0,
2393,1.000000000000004,3.4137375289522813e-15,0.0015390554901070735,1.7058254388913063e-05,0.0,
2394,1.000000000000004,3.4159377663526725e-15,0.0015393572354434372,1.5691492217084768e-05,0.0,
2395,1.000000000000004,3.3155520566250854e-15,0.0015395320840259075,1.5985108472685305e-05,0.0,
2396,1.000000000000004,3.420148247902413e-15,0.001539602315099758,1.5938061089626476e-05,0.0,
2397,1.000000000000004,3.415424980291597e-15,0.0015395927742663331,1.6417794811429687e-05,0.0,
2398,1.000000000000004,3.4207209838390448e-15,0.0015395301946866643,1.724086289796832e-05,0.0,
2399,1.000000000000004,3.4107154847009826e-15,0.001539442474407851,1.7325452194516533e-05,0.0,
2400,1.000000000000004,3.3001271379042032e-15,0.001539357929282289,1.7758427314384928e-05,0.0,
2401,1.000000000000004,3.300260665546537e-15,0.001539304541423803,1.8181413889428732e-05,0.0,
2402,1.000000000000004,3.2808338054550574e-15,0.0015393092230876321,1.859763780071022e-05,0.0,
2403,1.000000000000004,3.2751625326450976e-15,0.001539397115280232,1.7226296298744614e-05,0.0,
2404,1.000000000000004,3.3850115539417753e-15,0.0015395909393195227,1.6224336244881343e-05,0.0,
2405,1.000000000000004,3.377787182022922e-15,0.0015399104180067284,1.533445033413683e-05,0.0,
2406,1.000000000000004,3.4821230231125155e-15,0.0015403717810850421,1.3843756409624534e-05,0.0,
2407,1.000000000000004,3.488542206485532e-15,0.001540987367310251,1.3899272967632381e-05,0.0,
2408,1.000000000000004,3.4916921809293465e-15,0.0015417653327921745,1.3190568809495762e-05,0.0,
2409,1.000000000000004,3.589802995028837e-15,0.0015427094723772608,1.224954095113695e-05,0.0,
2410,1.000000000000004,3.701629268756738e-15,0.0015438191577965485,1.2358876937421624e-05,0.0,
2411,1.000000000000004,3.591973124561475e-15,0.001545089393184866,1.3451695805826412e-05,0.0,
2412,1.000000000000004,3.697270435382539e-15,0.001546510985468659,1.4551252974762466e-05,0.0,
2413,1.000000000000004,3.4843474200701707e-15,0.0015480708241140079,1.5638396537020344e-05,0.0,
2414,1.000000000000004,3.466952298659564e-15,0.0015497522618786053,1.6599461880484334e-05,0.0,
2415,1.000000000000004,3.679924462213793e-15,0.001551535585617814,1.6432272745722093e-05,0.0,
2416,1.0000000000000038,3.685485941964657e-15,0.001553398563919642,1.5784092552926718e-05,0.0,
2417,1.0000000000000036,3.7986946846551464e-15,0.0015553170564195735,1.6090221749365252e-05,0.0,
2418,1.000000000000004,3.5695501077928955e-15,0.0015572656681616722,1.7778710115268215e-05,0.0,
2419,1.0000000000000038,3.6733418856065854e-15,0.0015592184313203655,1.9871922366132555e-05,0.0,
2420,1.0000000000000038,3.667198241436838e-15,0.0015611494960403888,1.9516193247692826e-05,0.0,
2421,1.000000000000004,3.551044866807628e-15,0.001563033812064144,1.9218513350460764e-05,0.0,
2422,1.0000000000000038,3.667999936431111e-15,0.0015648477832301993,1.7354559916398643e-05,0.0,
2423,1.0000000000000038,3.663935832751519e-15,0.0015665698777917662,1.5987697149702843e-05,0.0,
2424,1.0000000000000038,3.65844050914178e-15,0.001568181178834728,1.626989053723181e-05,0.0,
2425,1.0000000000000038,3.656703494482864e-15,0.0015696658607829684,1.8078571460937096e-05,0.0,
2426,1.000000000000004,3.656733832503288e-15,0.0015710115800629393,1.9759150370812426e-05,0.0,
2427,1.000000000000004,3.7513501648144975e-15,0.001572209770367975,2.150701454521793e-05,0.0,
2428,1.000000000000004,3.6408597919282914e-15,0.0015732558355685514,2.222899537950799e-05,0.0,
2429,1.000000000000004,3.6463020501090156e-15,0.001574149236075509,2.169164508328096e-05,0.0,
2430,1.000000000000004,3.649523119368585e-15,0.0015748934673177357,1.973782958972735e-05,0.0,
2431,1.000000000000004,3.649107010604309e-15,0.0015754959318499432,1.7720197985049077e-05,0.0,
2432,1.000000000000004,3.534784878814931e-15,0.001575967709409588,1.574954793609907e-05,0.0,
2433,1.000000000000004,3.751856481664168e-15,0.0015763232318887809,1.6633428058195933e-05,0.0,
2434,1.000000000000004,3.646624657488916e-15,0.0015765798726441018,1.570703325058393e-05,0.0,
2435,1.0000000000000042,3.6378382983040795e-15,0.0015767574617413355,1.5631764762396097e-05,0.0,
2436,1.000000000000004,3.6338837004583526e-15,0.0015768777405897184,1.578890708675562e-05,0.0,
2437,1.000000000000004,3.409797027727014e-15,0.001576963770896775,1.660208835346788e-05,0.0,
2438,1.000000000000004,3.512373406622112e-15,0.0015770393139569227,1.7331798982785085e-05,0.0,
2439,1.000000000000004,3.411298102962615e-15,0.001577128196926656,1.9028117034081138e-05,0.0,
2440,1.000000000000004,3.413130558585456e-15,0.0015772536829335047,2.025031659827828e-05,0.0,
2441,1.000000000000004,3.4186796755516574e-15,0.0015774378616245058,1.983857283313975e-05,0.0,
2442,1.000000000000004,3.415328522795702e-15,0.0015777010760695486,1.8871115521932463e-05,0.0,
2443,1.000000000000004,3.415112028912833e-15,0.0015780614008331982,1.937236098240383e-05,0.0,
2444,1.000000000000004,3.4131799025884597e-15,0.0015785341845553796,1.993255804375732e-05,0.0,
2445,1.0000000000000042,3.4148768516693146e-15,0.0015791316685529718,2.0302219599810378e-05,0.0,
2446,1.000000000000004,3.3034561503056624e-15,0.001579862690845305,2.0370511132017377e-05,0.0,
2447,1.0000000000000042,3.4101921397386444e-15,0.0015807324826761261,2.0458688894275934e-05,0.0,
2448,1.0000000000000042,3.408387613870069e-15,0.0015817425620860176,1.9228041428120957e-05,0.0,
2449,1.000000000000004,3.3065246712133567e-15,0.0015828907264959103,2.0040382085639852e-05,0.0,
2450,1.000000000000004,3.3060972101700866e-15,0.0015841711436279755,1.9764825164692024e-05,0.0,
2451,1.000000000000004,3.4170534705620704e-15,0.0015855745374886293,1.947504799865163e-05,0.0,
2452,1.000000000000004,3.518926295029607e-15,0.001587088463673953,1.9169408018826495e-05,0.0,
2453,1.000000000000004,3.5328601422830806e-15,0.0015886976659262712,1.884671161112017e-05,0.0,
2454,1.000000000000004,3.5287843032453826e-15,0.0015903845038189581,1.850624299881698e-05,0.0,
2455,1.000000000000004,3.628011526879323e-15,0.001592129439636596,1.8147780202704134e-05,0.0,
2456,1.000000000000004,3.5247850444675113e-15,0.0015939115710740625,1.616929277572718e-05,0.0,
2457,1.000000000000004,3.5227966100624235e-15,0.001595709195274967,1.5352278979941306e-05,0.0,
2458,1.0000000000000038,3.6242439410946e-15,0.001597500389042856,1.3620645485767913e-05,0.0,
2459,1.0000000000000038,3.618027269092608e-15,0.0015992635897493102,1.308920568777322e-05,0.0,
2460,1.0000000000000038,3.622534357911449e-15,0.0016009781615990508,1.2934029308638018e-05,0.0,
2461,1.000000000000004,3.5146769230640473e-15,0.0016026249324200708,1.255232550908137e-05,0.0,
2462,1.000000000000004,3.517159644211778e-15,0.0016041866870680306,1.3675676570571588e-05,0.0,
2463,1.0000000000000038,3.41021639617368e-15,0.0016056486047919625,1.3275896247015931e-05,0.0,
2464,1.000000000000004,3.5142861771591202e-15,0.001606998629511624,1.2238374297333932e-05,0.0,
2465,1.0000000000000038,3.6308819755116126e-15,0.0016082277638175082,1.2188267070667447e-05,0.0,
2466,1.0000000000000038,3.616509502996654e-15,0.0016093302796025854,1.2760298147342433e-05,0.0,
2467,1.0000000000000038,3.4038923159585304e-15,0.001610303840500793,1.2949862852773553e-05,0.0,
2468,1.0000000000000036,3.5113226439505203e-15,0.0016111495336763276,1.2515463026607776e-05,0.0,
2469,1.0000000000000036,3.5144582036665397e-15,0.0016118718109210434,1.2432246400961855e-05,0.0,
2470,1.0000000000000036,3.5160149040313924e-15,0.001612478341419085,1.2886273195344966e-05,0.0,
2471,1.0000000000000036,3.407392749918592e-15,0.0016129797808417255,1.2472417579292676e-05,0.0,
2472,1.0000000000000036,3.616581174384478e-15,0.0016133894636058041,1.305570427950764e-05,0.0,
2473,1.0000000000000036,3.3826879880775662e-15,0.0016137230271027793,1.4677017394770786e-05,0.0,
2474,1.0000000000000036,3.502961949575028e-15,0.0016139979784155819,1.4458970541364469e-05,0.0,
2475,1.0000000000000036,3.385671278615767e-15,0.0016142332154743767,1.3851867655567673e-05,0.0,
2476,1.0000000000000036,3.619665116669319e-15,0.0016144485156947518,1.4718462494012208e-05,0.0,
2477,1.0000000000000036,3.508245613128598e-15,0.001614664005891072,1.4683654183278438e-05,0.0,
2478,1.0000000000000036,3.50884129536339e-15,0.0016148996276269295,1.4218607593596833e-05,0.0,
2479,1.0000000000000036,3.5120730448360725e-15,0.0016151746121632411,1.5170695879418439e-05,0.0,
2480,1.0000000000000036,3.4085454984442276e-15,0.0016155069787851186,1.3680518909015005e-05,0.0,
2481,1.0000000000000036,3.512448412297649e-15,0.0016159130695542869,1.4910258017869146e-05,0.0,
2482,1.0000000000000033,3.397650806312477e-15,0.0016164071324510274,1.4308281431823361e-05,0.0,
2483,1.0000000000000036,3.2879999992138648e-15,0.0016170009634930778,1.4743017306861894e-05,0.0,
2484,1.0000000000000036,3.5163116607706787e-15,0.0016177036167623403,1.701944756388185e-05,0.0,
2485,1.0000000000000036,3.2814526873771724e-15,0.0016185211894044725,1.930051482534889e-05,0.0,
2486,1.0000000000000033,3.3924265853927853e-15,0.0016194566866161832,1.8127125511128994e-05,0.0,
2487,1.0000000000000033,3.558251960112713e-15,0.0016205099694863927,1.6291222638742386e-05,0.0,
2488,1.0000000000000033,3.3951799077626967e-15,0.001621677786336997,1.4316315092799403e-05,0.0,
2489,1.0000000000000033,3.3908888420445436e-15,0.0016229538859998068,1.369975831407369e-05,0.0,
2490,1.0000000000000036,3.2801383145417057e-15,0.0016243292093198647,1.348456703579616e-05,0.0,
2491,1.0000000000000036,3.2775715878173594e-15,0.001625792153129045,1.450228791788355e-05,0.0,
2492,1.0000000000000033,3.3831123065921196e-15,0.001627328899090528,1.4841529928644182e-05,0.0,
2493,1.0000000000000036,3.269188163982547e-15,0.001628923798143612,1.3590152736378189e-05,0.0,
2494,1.0000000000000033,3.3877836276536517e-15,0.0016305597999153481,1.4588862474114103e-05,0.0,
2495,1.0000000000000033,3.388226885424804e-15,0.0016322189153535637,1.563813642421058e-05,0.0,
2496,1.0000000000000036,3.2788311540240957e-15,0.0016338827000722247,1.6734800802754857e-05,0.0,
2497,1.0000000000000036,3.3847462558838728e-15,0.0016355327454577722,1.787445454505196e-05,0.0,
2498,1.0000000000000036,3.3824414367269565e-15,0.0016371511645045054,1.6706109315874074e-05,0.0,
2499,1.0000000000000036,3.2823680717974212e-15,0.001638721059583988,1.4624150777853284e-05,0.0,
2500,1.0000000000000036,3.3781315333155047e-15,0.0016402269599637065,1.5409602509908367e-05,0.0,
2501,1.0000000000000036,3.1599521749720305e-15,0.0016416552177828765,1.4894805312026804e-05,0.0,
2502,1.0000000000000036,3.3871050552812258e-15,0.00164299435239484,1.4211145879350351e-05,0.0,
2503,1.0000000000000036,3.3857515182695172e-15,0.0016442353344414897,1.3272001646502316e-05,0.0,
2504,1.0000000000000036,3.267301859100129e-15,0.0016453718026853926,1.4360142035214907e-05,0.0,
2505,1.0000000000000033,3.383933001537101e-15,0.0016464002084698765,1.4245804559775976e-05,0.0,
2506,1.0000000000000036,3.276930750920366e-15,0.001647319884629917,1.4340763364040221e-05,0.0,
2507,1.0000000000000036,3.2720771139324367e-15,0.0016481330376994971,1.4417434473779078e-05,0.0,
2508,1.0000000000000036,3.2760867589036073e-15,0.0016488446642977913,1.4441248438301635e-05,0.0,
2509,1.0000000000000036,3.286616466263061e-15,0.0016494623945699674,1.4244503079685611e-05,0.0,
2510,1.0000000000000036,3.284496588837886e-15,0.0016499962674605012,1.2737531849216222e-05,0.0,
2511,1.0000000000000036,3.3052828265095944e-15,0.001650458444352289,1.2120255467040764e-05,0.0,
2512,1.0000000000000033,3.394900521119239e-15,0.0016508628691763176,1.2494418699897716e-05,0.0,
2513,1.0000000000000036,3.395809959066362e-15,0.0016512248844395543,1.1520755279251574e-05,0.0,
2514,1.0000000000000036,3.668494715438933e-15,0.0016515608136993985,1.129785019071683e-05,0.0,
2515,1.0000000000000036,3.5016906730532496e-15,0.0016518875218029445,1.278682116645502e-05,0.0,
2516,1.0000000000000036,3.5069202323614044e-15,0.0016522219647036405,1.4619398092923647e-05,0.0,
2517,1.0000000000000036,3.4966225689608863e-15,0.0016525807408345771,1.3813922758787456e-05,0.0,
2518,1.0000000000000036,3.506579148207223e-15,0.0016529796558714927,1.5176808632555439e-05,0.0,
2519,1.0000000000000036,3.382607023157696e-15,0.0016534333122653678,1.6584197040925286e-05,0.0,
2520,1.0000000000000036,3.3833361435365165e-15,0.0016539547341639948,1.804441673836088e-05,0.0,
2521,1.0000000000000036,3.2727980167189684e-15,0.0016545550373198762,1.9564295105023444e-05,0.0,
2522,1.0000000000000036,3.2743678173138884e-15,0.0016552431523062018,1.8584764890361427e-05,0.0,
2523,1.0000000000000036,3.488049836950403e-15,0.0016560256078803608,1.7241506053562207e-05,0.0,
2524,1.0000000000000033,3.374521687459908e-15,0.001656906379693015,1.5612503235229447e-05,0.0,
2525,1.0000000000000033,3.371823185416539e-15,0.0016578868077562377,1.4712824066662189e-05,0.0,
2526,1.0000000000000036,3.3725264578462747e-15,0.0016589655842491275,1.6271118922439598e-05,0.0,
2527,1.0000000000000033,3.42293262969891e-15,0.0016601388113665818,1.6068787411727126e-05,0.0,
2528,1.0000000000000033,3.3734709172511564e-15,0.0016614001270572288,1.629235947658847e-05,0.0,
2529,1.0000000000000033,3.3684730267473884e-15,0.0016627408947442182,1.7857962584577614e-05,0.0,
2530,1.0000000000000033,3.3605884829387442e-15,0.0016641504514390212,1.7129067452992253e-05,0.0,
2531,1.0000000000000033,3.4183387445195297e-15,0.0016656164071941872,1.6389320553145126e-05,0.0,
2532,1.0000000000000033,3.366030685614682e-15,0.001667124987524123,1.5638920429161818e-05,0.0,
2533,1.000000000000003,3.2608281237565703e-15,0.0016686614093726656,1.592740419684331e-05,0.0,
2534,1.0000000000000033,3.3713137889896736e-15,0.00167021028040656,1.681410539054913e-05,0.0,
2535,1.0000000000000036,3.254588455431702e-15,0.001671756010874958,1.5380651440320692e-05,0.0,
2536,1.0000000000000036,3.254404796822696e-15,0.0016732832270543833,1.629280128930856e-05,0.0,
2537,1.0000000000000036,3.2555158534232075e-15,0.0016747771753418818,1.5868388468206e-05,0.0,
2538,1.0000000000000033,3.139778829746823e-15,0.0016762241064060893,1.7001885956002133e-05,0.0,
2539,1.0000000000000033,3.144070316177032e-15,0.0016776116294321829,1.8200403926022304e-05,0.0,
2540,1.0000000000000033,3.1418539813105595e-15,0.0016789290273614972,1.9400791508068435e-05,0.0,
2541,1.0000000000000036,3.248928477843156e-15,0.0016801675251527947,1.814601126217015e-05,0.0,
2542,1.0000000000000036,3.24876522090119e-15,0.0016813205043902627,1.673748039308226e-05,0.0,
2543,1.0000000000000036,3.2479849995476264e-15,0.0016823836590463023,1.749161150172915e-05,0.0,
2544,1.0000000000000036,3.3520748601388683e-15,0.0016833550888033849,1.5983763105633167e-05,0.0,
2545,1.0000000000000036,3.13931157702327e-15,0.0016842353280242415,1.699137964365771e-05,0.0,
2546,1.0000000000000036,3.146721425507784e-15,0.0016850273101673913,1.4754457237782861e-05,0.0,
2547,1.0000000000000036,3.141375115431949e-15,0.0016857362691625227,1.3520419425270928e-05,0.0,
2548,1.0000000000000036,3.139484281008774e-15,0.001686369580900415,1.3401198002194192e-05,0.0,
2549,1.0000000000000036,3.2480964997644658e-15,0.001686936549554932,1.3924183746072405e-05,0.0,
2550,1.0000000000000036,3.1399251192660113e-15,0.001687448144862421,1.4412472754132821e-05,0.0,
2551,1.0000000000000036,3.141511419125476e-15,0.0016879166977300498,1.3594282181950135e-05,0.0,
2552,1.0000000000000036,3.1430517620764564e-15,0.0016883555625775179,1.3203213555879403e-05,0.0,
2553,1.0000000000000036,3.258190328737718e-15,0.0016887787556220469,1.487445274572785e-05,0.0,
2554,1.0000000000000036,3.2611691718132325e-15,0.0016892005788698085,1.513199364916451e-05,0.0,
2555,1.0000000000000036,3.264506509788316e-15,0.001689635239871005,1.5378301960744523e-05,0.0,
2556,1.0000000000000036,3.2712647791212036e-15,0.0016900964773179745,1.4955396021754976e-05,0.0,
2557,1.0000000000000036,3.258918586622174e-15,0.0016905972023193339,1.4671302235147454e-05,0.0,
2558,1.0000000000000036,3.2689422148833955e-15,0.0016911491646922241,1.6065673391130186e-05,0.0,
2559,1.0000000000000036,3.268815239136371e-15,0.0016917626528570452,1.6283883648104958e-05,0.0,
2560,1.0000000000000036,3.3758631033899458e-15,0.0016924462349779054,1.6630284366180026e-05,0.0,
2561,1.0000000000000036,3.157462905416804e-15,0.0016932065478071508,1.5837940776253223e-05,0.0,
2562,1.0000000000000036,3.265903156836723e-15,0.0016940481384048506,1.6063949576323143e-05,0.0,
2563,1.0000000000000036,3.3708342351998035e-15,0.0016949733624387932,1.513414560982973e-05,0.0,
2564,1.0000000000000036,3.3761517920426976e-15,0.00169598234125972,1.5119129001373022e-05,0.0,
2565,1.0000000000000036,3.261510583661151e-15,0.0016970729783602032,1.508419479040457e-05,0.0,
2566,1.0000000000000036,3.25685769478202e-15,0.0016982410342689306,1.4980608680825735e-05,0.0,
2567,1.0000000000000036,3.2594031579138643e-15,0.0016994802573789382,1.572935074617421e-05,0.0,
2568,1.0000000000000036,3.3632450080245236e-15,0.0017007825667673042,1.6342520979277866e-05,0.0,
2569,1.0000000000000036,3.3655151008378918e-15,0.0017021382817141548,1.7187738229434285e-05,0.0,
2570,1.0000000000000036,3.2537261297311598e-15,0.0017035363914555419,1.754962259248316e-05,0.0,
2571,1.0000000000000036,3.4824442066122434e-15,0.001704964857679497,1.809605817360005e-05,0.0,
2572,1.0000000000000036,3.3738661489618027e-15,0.0017064109414979363,1.9502739943833003e-05,0.0,
2573,1.0000000000000036,3.480136408890379e-15,0.001707861546036504,1.8997684631205658e-05,0.0,
2574,1.0000000000000036,3.4828927835261763e-15,0.0017093035654584658,1.8531463259918723e-05,0.0,
2575,1.0000000000000036,3.5983422186010755e-15,0.0017107242311485775,1.781425707950146e-05,0.0,
2576,1.0000000000000036,3.4908958670586808e-15,0.0017121114459377872,1.6712480309308275e-05,0.0,
2577,1.0000000000000033,3.438016029287788e-15,0.001713454097649949,1.6662852360960212e-05,0.0,
2578,1.0000000000000033,3.599744477797422e-15,0.0017147423438700292,1.7343246188461503e-05,0.0,
2579,1.0000000000000036,3.3851400247123032e-15,0.001715967860669138,1.7668753466482112e-05,0.0,
2580,1.0000000000000036,3.2792031839571045e-15,0.0017171240490338356,1.819852340678718e-05,0.0,
2581,1.0000000000000033,3.379038078680287e-15,0.0017182061939246835,1.875147892882456e-05,0.0,
2582,1.0000000000000036,3.482886086386317e-15,0.0017192115721776208,1.987781006962397e-05,0.0,
2583,1.0000000000000036,3.4805527347386405e-15,0.0017201395068521543,2.1020239454105916e-05,0.0,
2584,1.0000000000000033,3.381654610466959e-15,0.001720991367063422,2.1736878866251974e-05,0.0,
2585,1.0000000000000036,3.4974862303542288e-15,0.00172177051378102,2.263607448088449e-05,0.0,
2586,1.0000000000000036,3.4928934262817116e-15,0.0017224821935047548,2.428091387984832e-05,0.0,
2587,1.0000000000000036,3.277888502353236e-15,0.0017231333830819893,2.475361775894358e-05,0.0,
2588,1.0000000000000036,3.387961262697238e-15,0.001723732590195828,2.5050370049684023e-05,0.0,
2589,1.0000000000000033,3.3982688863204578e-15,0.0017242896151851098,2.4791466332052536e-05,0.0,
2590,1.0000000000000036,3.5027931189506668e-15,0.0017248152808217974,2.5030220629107536e-05,0.0,
2591,1.0000000000000036,3.5098807149171353e-15,0.0017253211374686104,2.5382471538363052e-05,0.0,
2592,1.0000000000000036,3.609633909675839e-15,0.0017258191516198863,2.4964240250243026e-05,0.0,
2593,1.0000000000000036,3.67155536929397e-15,0.0017263213861893963,2.4546221238844375e-05,0.0,
2594,1.0000000000000036,3.66616097222796e-15,0.0017268396810743748,2.4121841525405995e-05,0.0,
2595,1.0000000000000033,3.608357840365721e-15,0.0017273853424173082,2.3684780478070572e-05,0.0,
2596,1.0000000000000033,3.6631851824794935e-15,0.001727968848699496,2.3229134318444e-05,0.0,
2597,1.0000000000000033,3.611192077879553e-15,0.0017285995812858753,2.2749568189707817e-05,0.0,
2598,1.0000000000000036,3.7178069353744984e-15,0.0017292855863111673,2.2241451883329467e-05,0.0,
2599,1.0000000000000033,3.552610827622979e-15,0.0017300333739308981,2.2666218203681865e-05,0.0,
2600,1.0000000000000036,3.717754738523095e-15,0.0017308477599029199,2.4694066278085902e-05,0.0,
2601,1.0000000000000036,3.646459990482946e-15,0.0017317317533158084,2.6724045337211955e-05,0.0,
2602,1.0000000000000036,3.7012289907167485e-15,0.0017326864930201765,2.8081999130347146e-05,0.0,
2603,1.0000000000000036,3.7055284776835466e-15,0.0017337112340122247,2.813179634131302e-05,0.0,
2604,1.0000000000000036,3.760653496754491e-15,0.0017348033836937626,2.818806426196918e-05,0.0,
2605,1.0000000000000036,3.597932191905712e-15,0.00173595858660501,2.8256545590410465e-05,0.0,
2606,1.0000000000000036,3.656691918542436e-15,0.0017371708549729398,2.834259746925527e-05,0.0,
2607,1.0000000000000033,3.5438015432965344e-15,0.0017384327412152335,2.8451053525002656e-05,0.0,
2608,1.0000000000000036,3.3832394244701066e-15,0.0017397355474803125,2.8473495080061362e-05,0.0,
2609,1.0000000000000036,3.4837185900051832e-15,0.001741069566360763,2.6608313888454305e-05,0.0,
2610,1.0000000000000036,3.605455773440351e-15,0.0017424243461453765,2.560961947362106e-05,0.0,
2611,1.0000000000000036,3.601970313720141e-15,0.0017437889733929175,2.4061629113170113e-05,0.0,
2612,1.0000000000000036,3.490673386597957e-15,0.0017451523652072844,2.2492533220563882e-05,0.0,
2613,1.0000000000000036,3.3877977067103825e-15,0.0017465035634108305,2.0901806710271753e-05,0.0,
2614,1.0000000000000036,3.384960457933078e-15,0.0017478320228335163,1.877579168814772e-05,0.0,
2615,1.0000000000000036,3.2724695697552876e-15,0.001749127886148595,1.732867532440105e-05,0.0,
2616,1.0000000000000036,3.493171474558783e-15,0.0017503822381243193,1.6003629026040134e-05,0.0,
2617,1.0000000000000036,3.609628802842022e-15,0.0017515873327514477,1.4376905748235067e-05,0.0,
2618,1.0000000000000036,3.6114605102191444e-15,0.0017527367874915953,1.5282180938047674e-05,0.0,
2619,1.0000000000000036,3.49950393838349e-15,0.0017538257398049088,1.6162246485033026e-05,0.0,
2620,1.0000000000000036,3.60639870135034e-15,0.001754850962157935,1.6096898362421945e-05,0.0,
2621,1.0000000000000036,3.3913017275107555e-15,0.0017558109328377515,1.7817951155962852e-05,0.0,
2622,1.0000000000000036,3.60549786112015e-15,0.0017567058610953134,1.904757265480672e-05,0.0,
2623,1.0000000000000036,3.4973620883973562e-15,0.001757537666353387,1.8333185194063795e-05,0.0,
2624,1.0000000000000036,3.609190479840207e-15,0.0017583099124343776,1.647216311856381e-05,0.0,
2625,1.0000000000000036,3.616709360449463e-15,0.0017590276989456585,1.5100916563096783e-05,0.0,
2626,1.0000000000000036,3.674765901449688e-15,0.0017596975130562517,1.4770561518595397e-05,0.0,
2627,1.0000000000000033,3.6139896906832484e-15,0.0017603270459416458,1.4814048110434186e-05,0.0,
2628,1.0000000000000036,3.5055505519259024e-15,0.0017609249790493911,1.4940685896913664e-05,0.0,
2629,1.0000000000000036,3.668253691441817e-15,0.0017615007460901346,1.3840888446240394e-05,0.0,
2630,1.0000000000000036,3.659956744906486e-15,0.0017620642772639148,1.5105989349117888e-05,0.0,
2631,1.0000000000000036,3.606301737398008e-15,0.0017626257326245095,1.5142596303419076e-05,0.0,
2632,1.0000000000000036,3.721365077719674e-15,0.001763195231722677,1.4811746813366347e-05,0.0,
2633,1.0000000000000033,3.5547263381813916e-15,0.0017637825866988095,1.5124713161007719e-05,0.0,
2634,1.0000000000000033,3.622675165531922e-15,0.0017643970458462639,1.5073023299616573e-05,0.0,
2635,1.0000000000000033,3.679860300325905e-15,0.0017650470543222555,1.5110622037739496e-05,0.0,
2636,1.0000000000000036,3.6795004462080796e-15,0.0017657400381771728,1.6006528629042283e-05,0.0,
2637,1.0000000000000036,3.631077776237548e-15,0.0017664822172014068,1.57260991608954e-05,0.0,
2638,1.0000000000000036,3.676284703825698e-15,0.0017672784512745951,1.4736674954884954e-05,0.0,
2639,1.0000000000000036,3.787895198234901e-15,0.0017681321239870038,1.5054096231050494e-05,0.0,
2640,1.0000000000000036,3.634765443490119e-15,0.0017690450662720082,1.5401317055081798e-05,0.0,
2641,1.0000000000000036,3.8004669442653005e-15,0.0017700175217198093,1.4210460043073692e-05,0.0,
2642,1.0000000000000036,3.638711581423609e-15,0.0017710481541146437,1.3625093925613563e-05,0.0,
2643,1.0000000000000036,3.814495718557599e-15,0.0017721340966331566,1.3929050244110286e-05,0.0,
2644,1.0000000000000036,3.7049680646748926e-15,0.0017732710410301267,1.41861668654375e-05,0.0,
2645,1.0000000000000036,3.81013129695143e-15,0.0017744533641065032,1.4436116820837341e-05,0.0,
2646,1.0000000000000036,3.711577510974475e-15,0.0017756742877922424,1.530888279328846e-05,0.0,
2647,1.0000000000000036,3.748713956195997e-15,0.0017769260683184848,1.6034606533932294e-05,0.0,
2648,1.0000000000000036,3.7673956242259646e-15,0.0017782002092245376,1.5799159452489775e-05,0.0,
2649,1.0000000000000036,3.764696010275503e-15,0.0017794876923687658,1.564922801205928e-05,0.0,
2650,1.0000000000000036,3.760690778036228e-15,0.0017807792206781417,1.5284397474224498e-05,0.0,
2651,1.0000000000000036,3.654852565633858e-15,0.0017820654661266197,1.4078401310402278e-05,0.0,
2652,1.0000000000000036,3.75800314274729e-15,0.0017833373163433333,1.3645270588106238e-05,0.0,
2653,1.0000000000000036,3.761522801841373e-15,0.0017845861133518122,1.4520334619239073e-05,0.0,
2654,1.0000000000000036,3.653899254184459e-15,0.0017858038782053512,1.5197013206857263e-05,0.0,
2655,1.0000000000000036,3.7670226798703015e-15,0.001786983515708997,1.627141519028319e-05,0.0,
2656,1.0000000000000036,3.807536721035885e-15,0.0017881189939970565,1.7114751076297008e-05,0.0,
2657,1.0000000000000036,3.827529070943149e-15,0.0017892054944486134,1.777036842757866e-05,0.0,
2658,1.0000000000000036,3.82593590485348e-15,0.0017902395282374697,1.8359131939427176e-05,0.0,
2659,1.0000000000000036,3.8770290700066595e-15,0.0017912190167416573,1.8559567147787524e-05,0.0,
2660,1.0000000000000036,3.769816162437958e-15,0.0017921433339971983,1.864583196259373e-05,0.0,
2661,1.0000000000000036,3.658343770427131e-15,0.0017930133104209107,1.8220232732402142e-05,0.0,
2662,1.0000000000000036,3.657131647010533e-15,0.0017938311980332318,1.862768738852827e-05,0.0,
2663,1.0000000000000038,3.653248083890764e-15,0.0017946005984513106,1.739295625691195e-05,0.0,
2664,1.0000000000000036,3.761589347135295e-15,0.0017953263558694197,1.699975430929923e-05,0.0,
2665,1.0000000000000038,3.644917788799576e-15,0.0017960144181736028,1.7548340047983738e-05,0.0,
2666,1.0000000000000038,3.8631384418198826e-15,0.0017966716701276618,1.920598567915245e-05,0.0,
2667,1.0000000000000036,3.757103019405787e-15,0.0017973057432907691,2.08707868177109e-05,0.0,
