candidate,fit_valid,loglog_slope,power_candidate_alpha,loglog_intercept,log_rmse,case_count,min_value,max_value,frequency_ratio,amplitude_ratio,phase_shift_deg,readout_mode,filter,candidate_kind,alpha_near_positive_2
native_max_closure_relaxation,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_normal,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_normal,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_normal,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_normal,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_normal,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_normal,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_normal,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_normal,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_normal,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,0.75,0.75,30.0,readout_strong,area_valid,native,False
native_max_Q_raw,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,0.75,0.75,30.0,readout_strong,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,0.75,0.75,30.0,readout_strong,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,0.75,30.0,readout_strong,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,0.75,30.0,readout_strong,area_valid,native,False
native_max_epsilon_c,True,-7.035930666083175e-19,7.035930666083175e-19,0.004680308659129596,1.7034646368172773e-18,7,1.0046912784109665,1.0046912784109665,0.75,0.75,30.0,readout_strong,area_valid,native,False
max_abs_A_chi_tau,True,1.999999999999999,-1.999999999999999,0.8323234249580305,2.627602285529285e-15,7,0.0007002098339020021,2.5207554020472074,0.75,0.75,30.0,readout_strong,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.999999999999999,1.999999999999999,-0.8323234249580305,2.3650477424777136e-15,7,0.39670647901333844,1428.1433244480183,0.75,0.75,30.0,readout_strong,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.999999999999999,0.999999999999999,-6.285622661357699,1.8077992244482297e-15,7,0.001778935266497832,0.10673611598986991,0.75,0.75,30.0,readout_strong,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,8.645751602483005e-16,-8.645751602483005e-16,-9.126373065060056,1.3427995533605042e-15,7,0.00010875933364474183,0.00010875933364474189,0.75,0.75,30.0,readout_strong,area_valid,derived_ratio,False
derived_envelope_over_A,True,3.6023965010345854e-17,-3.6023965010345854e-17,-0.8323234249580302,3.2504001921624943e-16,7,0.4350373345789673,0.43503733457896754,0.75,0.75,30.0,readout_strong,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_strong,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_strong,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_strong,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_strong,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_strong,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_strong,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_strong,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_strong,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_strong,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_strong,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,0.75,0.75,30.0,readout_strong,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,0.75,0.75,45.0,readout_off,area_valid,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_off,area_valid,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_off,area_valid,native,False
native_max_envelope_V_AB,True,1.9999999999999991,-1.9999999999999991,3.3569988834012605e-16,1.7040076400350663e-15,7,0.0003046174197867087,1.0966227112321512,0.75,0.75,45.0,readout_off,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,0.75,45.0,readout_off,area_valid,native,False
native_max_epsilon_c,True,-7.500302090044665e-17,7.500302090044665e-17,0.0029032447024503532,1.9288368019322215e-16,7,1.002907463198806,1.0029074631988064,0.75,0.75,45.0,readout_off,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999991,-1.9999999999999991,0.8851684823434643,1.1729926962923345e-15,7,0.000738207617990336,2.657547424765209,0.75,0.75,45.0,readout_off,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-0.8851684823434643,1.1729926962923345e-15,7,0.37628679386158037,1354.632457901689,0.75,0.75,45.0,readout_off,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999991,0.9999999999999991,-6.338467718743136,1.4824105683364766e-15,7,0.0016873680752142654,0.10124208451285589,0.75,0.75,45.0,readout_off,area_valid,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_off,area_valid,derived_ratio,False
derived_envelope_over_A,True,1.8011982505172927e-16,-1.8011982505172927e-16,-0.8851684823434643,2.482534153247273e-16,7,0.41264464408533974,0.41264464408533985,0.75,0.75,45.0,readout_off,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_off,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_off,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_off,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_off,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_off,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_off,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_off,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_off,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_off,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_off,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_off,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,0.75,0.75,45.0,readout_normal,area_valid,native,False
native_max_Q_raw,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,0.75,0.75,45.0,readout_normal,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,0.75,0.75,45.0,readout_normal,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,0.75,45.0,readout_normal,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,0.75,45.0,readout_normal,area_valid,native,False
native_max_epsilon_c,True,1.198922585500573e-16,-1.198922585500573e-16,0.003565082969042941,1.104881125921212e-16,7,1.0035714454359912,1.0035714454359916,0.75,0.75,45.0,readout_normal,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999987,-1.9999999999999987,0.8803711477742712,2.512936361071754e-15,7,0.0007346746702073003,2.6448288127462813,0.75,0.75,45.0,readout_normal,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999987,1.9999999999999987,-0.8803711477742712,2.513730013567472e-15,7,0.37809630444914927,1361.1466960169375,0.75,0.75,45.0,readout_normal,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999993,0.9999999999999993,-6.333670384173943,1.3216517820475192e-15,7,0.001695482392397422,0.10172894354384533,0.75,0.75,45.0,readout_normal,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,1.1527668803310673e-15,-1.1527668803310673e-15,-10.560715148996188,1.89900533991096e-15,7,2.591431215574267e-05,2.591431215574268e-05,0.75,0.75,45.0,readout_normal,area_valid,derived_ratio,False
derived_envelope_over_A,True,2.1614379006207513e-16,-2.1614379006207513e-16,-0.8803711477742713,3.5606350123330496e-16,7,0.4146289944918828,0.41462899449188284,0.75,0.75,45.0,readout_normal,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_normal,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_normal,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_normal,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_normal,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_normal,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_normal,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_normal,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_normal,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_normal,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_normal,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_normal,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,0.75,0.75,45.0,readout_strong,area_valid,native,False
native_max_Q_raw,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,0.75,0.75,45.0,readout_strong,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,0.75,0.75,45.0,readout_strong,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,0.75,45.0,readout_strong,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,0.75,45.0,readout_strong,area_valid,native,False
native_max_epsilon_c,True,1.1961082132341398e-17,-1.1961082132341398e-17,0.005559351157224835,2.1797026547670936e-16,7,1.0055748330262886,1.005574833026289,0.75,0.75,45.0,readout_strong,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999998,-1.9999999999999998,0.866011135514931,8.921501103768384e-16,7,0.000724200120265039,2.607120432954141,0.75,0.75,45.0,readout_strong,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999998,1.9999999999999998,-0.866011135514931,6.621776361121946e-16,7,0.38356494290020005,1380.8337944407206,0.75,0.75,45.0,readout_strong,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999997,0.9999999999999997,-6.319310371914603,1.074764045767081e-15,7,0.0017200051927925555,0.10320031156755337,0.75,0.75,45.0,readout_strong,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,5.763834401655337e-16,-5.763834401655337e-16,-9.160060775616955,2.6855991067210084e-15,7,0.00010515650690420562,0.00010515650690420567,0.75,0.75,45.0,readout_strong,area_valid,derived_ratio,False
derived_envelope_over_A,True,-3.6023965010345854e-17,3.6023965010345854e-17,-0.8660111355149314,1.18687833744435e-16,7,0.4206260276168225,0.42062602761682266,0.75,0.75,45.0,readout_strong,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_strong,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_strong,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_strong,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_strong,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_strong,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_strong,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_strong,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_strong,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_strong,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_strong,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,0.75,0.75,45.0,readout_strong,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,0.75,0.75,60.0,readout_off,area_valid,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,0.75,0.75,60.0,readout_off,area_valid,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,0.75,0.75,60.0,readout_off,area_valid,native,False
native_max_envelope_V_AB,True,1.9999999999999991,-1.9999999999999991,3.3569988834012605e-16,1.7040076400350663e-15,7,0.0003046174197867087,1.0966227112321512,0.75,0.75,60.0,readout_off,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,0.75,60.0,readout_off,area_valid,native,False
native_max_epsilon_c,True,-5.108085663576385e-17,5.108085663576385e-17,0.002759162351234865,3.018480712960562e-16,7,1.0027629723429974,1.0027629723429983,0.75,0.75,60.0,readout_off,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999987,-1.9999999999999987,0.8505002502459273,2.5640289399732972e-15,7,0.0007130538033802004,2.5669936921687206,0.75,0.75,60.0,readout_off,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999987,1.9999999999999987,-0.8505002502459273,2.563685541322438e-15,7,0.3895607546877731,1402.4187168759827,0.75,0.75,60.0,readout_off,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999986,0.9999999999999986,-6.303799486645597,2.0488696786096715e-15,7,0.0017468919758537379,0.10481351855122424,0.75,0.75,60.0,readout_off,area_valid,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,0.75,0.75,60.0,readout_off,area_valid,derived_ratio,False
derived_envelope_over_A,True,1.4409586004138342e-16,-1.4409586004138342e-16,-0.850500250245927,4.002966042486721e-16,7,0.4272011709953486,0.427201170995349,0.75,0.75,60.0,readout_off,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,0.75,0.75,60.0,readout_off,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,0.75,0.75,60.0,readout_off,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,0.75,0.75,60.0,readout_off,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,0.75,0.75,60.0,readout_off,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,0.75,0.75,60.0,readout_off,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,0.75,0.75,60.0,readout_off,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,0.75,0.75,60.0,readout_off,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,0.75,0.75,60.0,readout_off,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,0.75,0.75,60.0,readout_off,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,0.75,0.75,60.0,readout_off,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,0.75,0.75,60.0,readout_off,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,0.75,0.75,60.0,readout_normal,area_valid,native,False
native_max_Q_raw,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,0.75,0.75,60.0,readout_normal,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,0.75,0.75,60.0,readout_normal,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,0.75,60.0,readout_normal,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,0.75,60.0,readout_normal,area_valid,native,False
native_max_epsilon_c,True,-1.079311764177159e-16,1.079311764177159e-16,0.0035080961474325914,1.3245525374761372e-16,7,1.0035142567185744,1.0035142567185749,0.75,0.75,60.0,readout_normal,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999991,-1.9999999999999991,0.84545765081203,1.1545404400865851e-15,7,0.0007094672091538774,2.5540819529539567,0.75,0.75,60.0,readout_normal,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-0.84545765081203,1.0920328848366135e-15,7,0.3915301147026379,1409.5084129294953,0.75,0.75,60.0,readout_normal,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999994,0.9999999999999994,-6.298756887211701,9.642245195028377e-16,7,0.001755723099538904,0.10534338597233418,0.75,0.75,60.0,readout_normal,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,5.763834401655337e-16,-5.763834401655337e-16,-10.525801652033946,1.1628985254005945e-15,7,2.683505099464009e-05,2.6835050994640103e-05,0.75,0.75,60.0,readout_normal,area_valid,derived_ratio,False
