step,full_r1,parallel_r1,perp_r1,cross_r1,full_r2,parallel_r2,perp_r2,cross_r2,full_r3,parallel_r3,perp_r3,cross_r3,full_r4,parallel_r4,perp_r4,cross_r4,full_r5,parallel_r5,perp_r5,cross_r5
3582,0.3169988521311497,0.31365494845278014,0.27194240306884115,0.3572204075015694,0.31001888952470136,0.2131628372626114,0.24971776389325648,0.3050080105661657,0.31001883492601556,0.14210855817507412,0.11788936388833503,0.26736830648305454,0.3025327636169916,0.14210855817507406,0.06344619074296137,0.21944427186587276,1.901213328778081e-09,1.4582569555829242e-09,5.100097049588667e-10,2.6743608437946272e-09
3583,0.31699885332122246,0.3136549464011086,0.27194240742687026,0.35722040977142105,0.31001888844048475,0.21316283817875553,0.24971776597256679,0.30500800841658887,0.3100188349075616,0.14210855878583684,0.11788936024468015,0.2673683064460104,0.3025327634344742,0.14210855878583684,0.06344618969103749,0.21944426671261957,1.4700534355428898e-09,1.2053110466104982e-09,1.306548251498879e-09,3.557243805593716e-09
3584,0.3169988542841584,0.31365494436183655,0.2719424118618321,0.3572204118949461,0.31001888740786376,0.21316283909992928,0.24971776841955964,0.3050080067081631,0.31001883477692216,0.14210855939995265,0.11788935582365506,0.2673683061457214,0.30253276357845943,0.14210855939995262,0.06344618983552291,0.21944426160444153,3.6174058120782813e-09,2.669330922359236e-09,1.3485363860740823e-09,2.404063134286454e-09
3585,0.3169988549963897,0.3136549423581487,0.27194241630153426,0.3572204138259699,0.3100188864494547,0.21316283997570135,0.24971777120625732,0.30500800547043005,0.3100188345428783,0.14210855998380068,0.11788935072363357,0.2673683056230844,0.3025327640422731,0.14210855998380068,0.06344619116173618,0.2194442566688716,1.9037812673312815e-09,1.527159538096377e-09,2.336643439818801e-09,2.22371786489542e-09
3586,0.31699885544120887,0.3136549404120831,0.27194242067419594,0.3572204155237735,0.3100188855856032,0.21316284075729686,0.2497177742959587,0.3050080047204179,0.3100188342169801,0.14210856050486434,0.1178893450602351,0.2673683049242751,0.30253276481081354,0.1421085605048643,0.06344619362417621,0.21944425202788984,2.476103140413255e-09,1.4417791371274892e-09,1.3749023220733928e-09,2.7281491962528934e-09
3587,0.31699885560915125,0.3136549385439656,0.27194242491032217,0.35722041695411794,0.31001888483382994,0.21316284139886438,0.24971777764427075,0.3050080044622971,0.3100188338132498,0.14210856093257604,0.11788933896314971,0.26736830409948853,0.30253276586102695,0.14210856093257604,0.06344619714798325,0.21944424779476765,3.3472023578007285e-09,2.264837003743091e-09,1.2668241185477808e-09,2.492921299710236e-09
3588,0.3169988554981823,0.31365493677189377,0.2719424289445023,0.35722041809009,0.31001888420837664,0.2131628418586603,0.24971778120033383,0.3050080046873765,0.31001883334780234,0.14210856123910667,0.1178893325726183,0.2673683032015812,0.3025327671625889,0.14210856123910662,0.06344620163115755,0.21944424407116603,2.209309277007676e-09,1.4114891303712152e-09,2.4624364855371702e-09,3.6552002259671826e-09
3589,0.3169988551136847,0.3136549351112837,0.27194243271708635,0.35722041891274653,0.3100188837198638,0.21316284210011086,0.24971778490820645,0.3050080053744356,0.31001883283838993,0.14210856140007375,0.11788932603566502,0.2673683022846582,0.30253276867877144,0.1421085614000737,0.06344620694746993,0.21944424094456363,2.3890719967972585e-09,2.2247147457556636e-09,2.4595585218585195e-09,2.5002491712827765e-09
3590,0.31699885446825393,0.3136549335744943,0.271942436175698,0.3572204194115492,0.31001888337507494,0.2131628420927348,0.24971778870837538,0.30500800649038723,0.3100188323038883,0.1421085613951563,0.11788931950218359,0.2673683014026408,0.3025327703674777,0.1421085613951563,0.06344621294998523,0.21944423848608377,3.1637480654736204e-09,2.496280718298084e-09,2.149675827604583e-09,1.6093629841433919e-09
3591,0.31699885358129515,0.31365493217052876,0.2719424392765411,0.35722041958456474,0.3100188831768517,0.2131628418128932,0.2497177925393419,0.30500800799123834,0.3100188317637368,0.1421085612085953,0.11788931312097738,0.2673683006078473,0.3025327721824019,0.14210856120859525,0.06344621947509616,0.2194442367487632,3.921644319417195e-09,1.7234965316916244e-09,1.9067799387637526e-09,1.6935939018746321e-09
3592,0.3169988524784541,0.31365493090483443,0.2719424419854757,0.3572204194384489,0.3100188831241116,0.21316284124435925,0.2497177963392538,0.30500800982333787,0.31001883123736823,0.14210856082957266,0.11788930703586366,0.2673682999496348,0.30253277407429907,0.1421085608295726,0.06344622634696157,0.21944423576631802,2.141318265464849e-09,2.92903043556032e-09,2.2548694856806553e-09,1.9469867746122636e-09
3593,0.31699885119087706,0.31365492977919013,0.2719424442788265,0.3572204189881943,0.310018883211959,0.2131628403786816,0.2497178000475283,0.30500801192485955,0.3100188307436387,0.14210856025245425,0.11788930138193746,0.26736829947312635,0.3025327759923147,0.1421085602524542,0.06344623338222623,0.21944423555242218,1.2502033977629038e-09,2.6290207486687338e-09,1.804448468289133e-09,2.0413821068262026e-09
3594,0.31699884975433795,0.3136549287916957,0.2719424461439154,0.35722041825666756,0.3100188834318908,0.2131628392153469,0.24971780360643167,0.30500801422749185,0.3100188303002929,0.14210855947689777,0.11788929628209603,0.26736829921806204,0.30253277788534966,0.14210855947689774,0.063446240394897,0.21944423610052202,3.4468025054274762e-09,2.1426117978116855e-09,1.1235891780925717e-09,5.912636637576673e-09
3595,0.3169988482082475,0.31365492793685446,0.27194244757929775,0.3572204172739388,0.3100188837720792,0.21316283776172712,0.2497178069625697,0.3050080166582819,0.31001882992347585,0.14210855850781787,0.11788929184391188,0.2673682992178027,0.30253277970341724,0.14210855850781784,0.0634462472012462,0.21944423738418184,2.4748045818581114e-09,6.950076471609617e-10,1.9732428671803877e-09,3.487331914079251e-09
3596,0.3169988465945758,0.31365492720575194,0.27194244859470706,0.35722041607643235,0.31001888421772644,0.21316283603282413,0.2497178100682547,0.3050080191415876,0.31001882962730865,0.14210855735521585,0.11788928815693234,0.26736829949850976,0.3025327813989603,0.14210855735521583,0.06344625362461308,0.2194442393579508,2.9021955037729387e-09,1.539901588058252e-09,1.865149319952245e-09,2.9110213965476353e-09
3597,0.31699884495671843,0.3136549265863225,0.2719424492107055,0.35722041470591515,0.3100188847514807,0.2131628340508145,0.24971781288271144,0.30500802160108476,0.3100188294235374,0.14210855603387615,0.11788928529047679,0.26736830007852413,0.30253278292809294,0.1421085560338761,0.06344625949997791,0.21944424195872136,3.737000174414317e-09,2.643467023381203e-09,2.0029941641424744e-09,1.663484661243569e-09
3598,0.3169988433383279,0.3136549260636902,0.2719424494580515,0.35722041320834885,0.3100188853539003,0.21316283184440607,0.24971781537308796,0.30500802396177024,0.31001882932125413,0.1421085545629372,0.11788928329197793,0.2673683009679504,0.30253278425172964,0.14210855456293714,0.06344626467819106,0.21944424510753674,1.4225479793354012e-09,2.6527354383779175e-09,2.0326370890600736e-09,2.699243669174695e-09
3599,0.31699884178215754,0.3136549256205895,0.27194244937681156,0.35722041163265045,0.31001888600396915,0.2131628294480341,0.249717817515257,0.3050080261519226,0.3100188293267052,0.14210855296535585,0.11788928218591688,0.26736830216846946,0.3025327853365833,0.14210855296535582,0.06344626902974944,0.2194442487118048,2.8998494894620585e-09,7.100041918310848e-10,1.9401946843755988e-09,2.7471780760430957e-09
3600,0.31699884032893183,0.31365492523783595,0.2719424490152296,0.3572204100293764,0.3100188866796393,0.21316282690090657,0.2497178192943767,0.3050080281049519,0.3100188294431735,0.14210855126727093,0.11788928197336429,0.26736830367336756,0.3025327861559946,0.14210855126727087,0.06344627244802342,0.2194442526678453,2.5993137107289798e-09,1.6657388367919234e-09,1.976844125412277e-09,1.8033509801545326e-09
3601,0.3169988390162854,0.3136549248948475,0.2719424484283971,0.35722040844937974,0.31001888735840016,0.21316282424593794,0.2497178207052057,0.30500802976110586,0.3100188296709444,0.1421085494972918,0.11788928263214112,0.2673683054677888,0.3025327866905821,0.14210854949729174,0.06344627485185651,0.21944425686370944,2.5806944074179546e-09,1.8166706862671546e-09,1.3728484022256427e-09,2.972286677492179e-09
3602,0.31699883787779226,0.3136549245701983,0.2719424476767535,0.35722040694247237,0.310018888017857,0.21316282152858979,0.24971782175216461,0.30500803106898094,0.31001883000735075,0.14210854768572634,0.11788928411759111,0.2673683075292022,0.3025327869286935,0.14210854768572634,0.0634462761874747,0.2194442611821936,2.0798524187186973e-09,1.70692429211322e-09,1.3945945855914754e-09,2.9245076930053516e-09
3603,0.31699883694210884,0.313654924242185,0.27194244682445806,0.35722040555612067,0.3100188886363017,0.21316281879565524,0.24971782244914073,0.30500803198679927,0.31001883044688694,0.14210854586376997,0.11788928636393131,0.26736830982806065,0.3025327868666443,0.14210854586376992,0.06344627642965968,0.21944426550396035,3.1843305491249456e-09,1.4119023421369772e-09,8.960675068147459e-10,2.605115663280311e-09
3604,0.31699883623225916,0.3136549238894,0.2719424459376799,0.3572204043342181,0.31001888919326837,0.2131628160940184,0.24971782281904883,0.30500803248342756,0.31001883098139843,0.14210854406267875,0.11788928928615186,0.26736831232864333,0.3025327865087473,0.1421085440626787,0.06344627558216233,0.21944426971069375,2.599504156927117e-09,1.2894399149347396e-09,1.752713878380904e-09,1.9136191533598856e-09
3605,0.31699883576507104,0.3136549234912878,0.2719424450828486,0.3572204033159594,0.31001888967005203,0.21316281346942115,0.2497178228931558,0.30500803253910314,0.3100188316003315,0.1421085423129473,0.11788929278239958,0.2673683149900511,0.3025327858671262,0.14210854231294726,0.06344627367735342,0.21944427368819605,2.627034989924436e-09,1.151830065722399e-09,1.8617641039641434e-09,2.798835659649869e-09
3606,0.31699883555078645,0.3136549230286783,0.27194244432491416,0.35722040253485127,0.31001889005018496,0.21316281096527026,0.24971782271019444,0.3050080321458607,0.31001883229104227,0.14210854064351333,0.11788929673678918,0.2673683177673296,0.3025327849613266,0.1421085406435133,0.06344627077512605,0.2194442773293538,4.494587197200964e-09,3.0420488425472544e-09,1.6280537892672087e-09,4.2665242776230935e-09
3607,0.31699883559284636,0.313654922484273,0.2719424437256588,0.35722040201787714,0.31001889031985,0.21316280862151404,0.2497178223152861,0.305008031307642,0.31001883303915123,0.14210853908100918,0.11788930102255554,0.26736832061268856,0.3025327838177298,0.14210853908100915,0.06344626696108518,0.21944428053688725,1.5129376864051924e-09,1.8222318309390284e-09,1.6587548280446057e-09,3.141199454303207e-09
3608,0.3169988358878603,0.3136549218430843,0.2719424433421072,0.35722040178484366,0.3100188904682274,0.2131628064736215,0.24971782175870583,0.30500803004009586,0.31001883382893936,0.1421085376490808,0.11788930550546894,0.2673683234767858,0.30253278246879534,0.1421085376490808,0.06344626234407862,0.21944428322582335,2.7924000859508663e-09,1.5854914472587676e-09,1.1777824824525811e-09,4.13518542048568e-09
3609,0.31699883642575566,0.3136549210928055,0.27194244322507416,0.3572204018479195,0.3100188904877606,0.2131628045516851,0.24971782109452162,0.30500802837006985,0.3100188346437698,0.14210853636778992,0.11788931004741669,0.26736832631003904,0.3025327809521438,0.14210853636778992,0.06344625705313867,0.21944428532561827,1.8469716618527928e-09,2.318584558307813e-09,2.5134929260676535e-09,2.8918080221991954e-09
3610,0.31699883719010513,0.3136549202241103,0.27194244341788715,0.3572204022113807,0.31001889037434005,0.2131628028796743,0.24971782037914494,0.3050080263348155,0.3100188354665285,0.14210853525311598,0.11788931451005884,0.2673683290639343,0.30253277930951494,0.14210853525311598,0.06344625123392174,0.21944428678188804,2.243389519550036e-09,1.1421250378210238e-09,2.4749934321511243e-09,2.703250060473903e-09
3611,0.316998838158617,0.3136549192308682,0.27194244395531475,0.3572204028715633,0.31001889012739303,0.2131628014748535,0.2497178196698314,0.30500802398092314,0.3100188362800674,0.14210853431656884,0.11788931875845775,0.26736833169229235,0.3025327775856224,0.14210853431656878,0.06344624504474151,0.2194442875576946,1.7266168228953483e-09,8.66338654621331e-10,1.925892312081059e-09,1.8515024553140812e-09
3612,0.31699883930377815,0.31365491811027724,0.27194244486272856,0.3572204038170269,0.31001888974988484,0.21316280034738297,0.2497178190231705,0.30500802136302413,0.3100188370676427,0.14210853356492179,0.11788932266459222,0.26736833415246275,0.30253277582694144,0.14210853356492179,0.06344623865230506,0.21944428763436583,3.7427749178768415e-09,1.7228262261144428e-09,2.4449171876922413e-09,1.8760251641772333e-09
3613,0.31699884059363165,0.3136549168629082,0.2719424461555192,0.35722040502892227,0.3100188892482304,0.21316279950010938,0.24971781849360655,0.30500801854229165,0.310018837813338,0.14210853300007278,0.1178893261106587,0.2673683364064173,0.3025327740804608,0.14210853300007276,0.06344623222726531,0.2194442870118279,2.2805136987271266e-09,2.809206113314301e-09,2.1994245443400353e-09,2.824188915926937e-09
3614,0.31699884199266326,0.3136549154926587,0.27194244783877747,0.35722040648154874,0.31001888863211263,0.2131627989285497,0.2497178181320273,0.30500801558478224,0.3100188385024569,0.14210853261903295,0.11788932899207945,0.2673683384217087,0.3025327723924318,0.14210853261903292,0.06344622593970906,0.21944428570844635,2.8861990776441746e-09,1.8513845791653584e-09,1.611798599396517e-09,1.8420958366346117e-09
3615,0.31699884346277485,0.31365491400662193,0.2719424499072471,0.35722040814308864,0.3100188879142198,0.21316279862106893,0.24971781798445608,0.3050080125596633,0.31001883912188133,0.14210853241404572,0.11788933122013785,0.26736834017227445,0.30253277080714697,0.1421085324140457,0.06344621995469751,0.21944428376038322,3.0452813958810526e-09,2.0657960242630148e-09,2.2364194530226613e-09,1.8108413548334303e-09
3616,0.3169988449643182,0.3136549124148719,0.2719424523455496,0.3572204099764945,0.31001888710990144,0.21316279855924344,0.2497178180908825,0.30500800953737256,0.3100188396603856,0.1421085323728288,0.11788933272417666,0.2673683416390675,0.30253276936578194,0.14210853237282875,0.06344621442797917,0.2194442812204931,2.8655619539603857e-09,2.4858222192145394e-09,1.3238668009708568e-09,3.194031628828646e-09
3617,0.31699884645715903,0.3136549107301715,0.2719424551286704,0.35722041194050663,0.31001888623675194,0.21316279871839958,0.24971781848426028,0.3050080065877589,0.31001884010889963,0.14210853247893288,0.1178893334533037,0.26736834281049243,0.3025327681053297,0.14210853247893285,0.06344620950198221,0.21944427815678885,3.4941146465121345e-09,2.962993888203524e-09,1.6161150606352781e-09,3.755691969140252e-09
3618,0.3169988479017503,0.31365490896761916,0.27194245822269797,0.3572204139907781,0.31001888531413685,0.21316279906831434,0.24971781918970104,0.3050080037782586,0.31001884046072653,0.14210853271220936,0.11788933337756742,0.26736834368265006,0.30253276705765947,0.1421085327122093,0.06344620530219411,0.2194442746505266,1.213575728680666e-09,5.088295495120407e-10,1.3825372537612246e-09,2.1868479639749905e-09
3619,0.3169988492601721,0.31365490714422806,0.2719424615857816,0.3572204160810616,0.3100188843626585,0.21316279957405343,0.24971782022387454,0.3050080011721428,0.31001884071169505,0.14210853304936877,0.1178893324885702,0.2673683442593664,0.3025327662487117,0.14210853304936877,0.06344620193401218,0.21944427079395318,3.717301029086598e-09,1.8039641977914378e-09,2.337939402671995e-09,2.9465343511310205e-09
3620,0.31699885049712556,0.31365490527846646,0.2719424651692961,0.35722041816444533,0.3100188834035879,0.21316280019692868,0.24971782159463995,0.30500799882689344,0.3100188408602641,0.1421085334646189,0.11788933079951261,0.26736834455202674,0.30253276569786464,0.1421085334646189,0.06344619948015451,0.2194442666877893,4.833903379075669e-09,1.2556925460917795e-09,2.659477382697346e-09,2.982041367474932e-09
3621,0.31699885158084623,0.3136549033897613,0.27194246891916946,0.3572204201945901,0.3100188824582669,0.2131628008955449,0.24971782330090908,0.30500799679274343,0.3100188409075659,0.14210853393036313,0.11788932834467075,0.2673683445792094,0.3025327654174773,0.14210853393036307,0.06344619799868344,0.2194442624385098,1.6999360662350526e-09,1.5358873332258802e-09,8.211866668519853e-10,4.0923691461872695e-09
3622,0.3169988524839143,0.3136549014979806,0.2719424727773432,0.3572204221269433,0.3100188815475027,0.21316280162691006,0.24971782533274503,0.305007995111417,0.3100188408573892,0.14210853441793986,0.11788932517832398,0.2673683443661308,0.30253276541262275,0.1421085344179398,0.06344619752169571,0.21944425815549576,1.8796678343844126e-09,1.620968386824915e-09,1.9327125026214594e-09,1.8308383301261335e-09
3623,0.31699885318394694,0.31365489962291243,0.2719424766833272,0.3572204239198979,0.3100188806909775,0.21316280234757962,0.249717827671696,0.3050079938151082,0.3100188407161039,0.14210853489838624,0.11788932137316768,0.2673683439439283,0.3025327656810201,0.14210853489838624,0.06344619805470515,0.21944425394813816,2.242800084908303e-09,4.6348610753204363e-10,2.19475084278407e-09,2.586870185554278e-09
3624,0.3169988536641449,0.31365489778374617,0.27194248057579984,0.35722042553585837,0.3100188799066878,0.21316280301480087,0.249717830291344,0.3050079929257116,0.3100188404925123,0.14210853534320045,0.11788931701825374,0.26736834334878445,0.3025327662131568,0.14210853534320037,0.06344619957672754,0.21944424992296124,3.2555065854637655e-09,2.199358753116558e-09,2.2569906953653123e-09,2.390965540982296e-09
3625,0.31699885391368987,0.31365489599857743,0.27194248439422086,0.3572204269421971,0.31001887921044474,0.21316280358763215,0.24971783315806248,0.3050079924543339,0.31001884019763315,0.14210853572508791,0.11788931221651967,0.2673683426209335,0.3025327669926064,0.1421085357250879,0.06344620204105986,0.21944424618085037,2.5895885275977755e-09,1.1209799545431476e-09,8.081252054330991e-10,3.4903401594564837e-09
3626,0.31699885392797944,0.3136548942839444,0.2719424880804082,0.3572204281120695,0.3100188786154522,0.21316280402800436,0.24971783623195581,0.3050079924010911,0.3100188398444114,0.14210853601866938,0.11788930708197387,0.26736834180356683,0.3025327679965252,0.14210853601866938,0.06344620537672857,0.21944424281444994,2.733682229196616e-09,2.8769618280103982e-09,1.390830820380618e-09,2.3832066968277295e-09
3627,0.31699885370869413,0.31365489265441066,0.27194249158004075,0.3572204290250723,0.31001887813197965,0.21316280430169895,0.24971783946795584,0.30500799275519574,0.3100188394473579,0.14210853620113248,0.11788930173661205,0.2673683409416707,0.30253276919631455,0.14210853620113245,0.06344620949056166,0.21944423990580073,2.9886277330491696e-09,2.3268293641348393e-09,2.1417489114933504e-09,1.582957635513228e-09
3628,0.3169988532636971,0.31365489112220224,0.27194249484404587,0.35722042966772377,0.3100188777671375,0.21316280437921606,0.2497178428170448,0.3050079934953286,0.31001883902212746,0.1421085362528105,0.11788929630714996,0.2673683400808282,0.30253277055843086,0.1421085362528105,0.06344621426982495,0.21944423752427597,1.0096056003757969e-09,2.4679044459338662e-09,1.1094141149327651e-09,2.662533753098496e-09
3629,0.3169988526067716,0.3136548896969102,0.2719424978298402,0.35722043003376186,0.31001887752475754,0.21316280423651274,0.24971784622757337,0.3050079945902855,0.31001883858505463,0.14210853615767496,0.11788929092165897,0.2673683392660162,0.3025327720453194,0.14210853615767494,0.06344621958534956,0.21944423572486962,3.627348247630974e-09,1.7717266328491404e-09,1.9985300688813476e-09,3.1981091245239492e-09
3630,0.3169988517572018,0.3136548883852625,0.2719425005023875,0.3572204301242443,0.3100188774053691,0.2131628038555897,0.24971784964663504,0.30500799599987494,0.310018838152661,0.14210853590372632,0.11788928570619181,0.267368338540426,0.3025327736164445,0.14210853590372627,0.06344622529506226,0.21944423454687279,2.046412503673965e-09,1.388810297589501e-09,1.540476466002282e-09,1.9110866903321993e-09
3631,0.3169988507392146,0.3136548871909766,0.2719425028350528,0.3572204299474625,0.3100188774062666,0.2131628032249172,0.24971785302146543,0.305007997676047,0.3100188377411674,0.14210853548327787,0.11788928078149141,0.26736833794434683,0.3025327752293933,0.14210853548327784,0.06344623124782567,0.21944423401297988,2.7577202115925735e-09,9.085360635997424e-10,1.6578176689515977e-09,3.833783111211216e-09
3632,0.31699884958129076,0.3136548861146884,0.27194250481022725,0.35722042951865907,0.3100188775216509,0.21316280233968501,0.24971785630082388,0.30500799956421754,0.31001883736602076,0.1421085348931232,0.11788927625986308,0.26736833751413025,0.3025327768410163,0.14210853489312314,0.06344623728748149,0.21944423412883357,2.247722491537248e-09,2.18597660520824e-09,2.2299618069107724e-09,1.0255815297223613e-09
3633,0.316998848315375,0.31365488515396645,0.27194250641971446,0.3572204288595709,0.3100188777428419,0.2131628012018758,0.24971785943632727,0.30500800160475444,0.3100188370414647,0.14210853413458366,0.1178892722422965,0.26736833728127224,0.3025327784085803,0.14210853413458366,0.06344624325699094,0.21944423488302567,2.433062346682448e-09,1.1550350183334822e-09,9.349277097742812e-10,3.5714604794906835e-09
3634,0.31699884697599423,0.31365488430340144,0.27194250766486217,0.3572204279977992,0.31001887805854483,0.213162799820157,0.2497178623836932,0.3050080037345802,0.3100188367801562,0.1421085332134378,0.11788926881590446,0.2673683372716263,0.30253277989089666,0.1421085332134378,0.06344624900256246,0.2194442362475412,1.3215021169898235e-09,2.095298502512709e-09,1.1054047631517933e-09,3.2586372464428684e-09
3635,0.31699884559932084,0.31365488355477666,0.27194250855644925,0.3572204269660363,0.3100188784551725,0.21316279820959927,0.24971786510387112,0.30500800588885635,0.3100188365928461,0.14210853213973265,0.11788926605175032,0.26736833750477634,0.30253278124940153,0.14210853213973265,0.06344625437765902,0.2194442381786388,1.891409470145918e-09,1.773380450717313e-09,1.588492999455135e-09,1.8836963914732065e-09
3636,0.3169988442221995,0.31365488289731097,0.2719425091143239,0.3572204258011633,0.310018878917215,0.21316279639123092,0.24971786756402511,0.30500800800269934,0.3100188364881266,0.14210853092748707,0.11788926400311255,0.2673683379935787,0.3025327824491573,0.14210853092748704,0.06344625924677864,0.21944424061813653,2.3105212245568822e-09,1.8622653121049313e-09,2.1500116022629397e-09,2.1450933557783925e-09
3637,0.31699884288116054,0.3136548823179608,0.2719425093668057,0.35722042454324177,0.310018879427644,0.21316279439143337,0.24971786973834298,0.3050080100128787,0.3100188364722387,0.14210852959428874,0.11788926270422904,0.26736833874388294,0.30253278345974516,0.14210852959428869,0.06344626348891502,0.21944424349506145,2.4470529798105374e-09,2.005877622305748e-09,1.18436548203936e-09,1.9822780012921464e-09
3638,0.31699884161145536,0.31365488180178513,0.27194250934987385,0.3572204232344345,0.3100188799683546,0.213162792241207,0.2497178716086582,0.3050080118594636,0.31001883654895374,0.1421085281608045,0.11788926216955328,0.26736833975444263,0.3025327842560333,0.14210852816080444,0.06344626700060584,0.21944424672762555,2.498784766678295e-09,1.8417263629675044e-09,1.946423160726986e-09,3.457241896227497e-09
3639,0.31699884044613347,0.3136548813323548,0.2719425091061631,0.3572204219178811,0.31001888052063226,0.21316278997531923,0.24971787316486657,0.3050080134873691,0.3100188367195221,0.1421085266502126,0.11788926239353566,0.2673683410170129,0.302532784818799,0.1421085266502126,0.06344626969849596,0.21944425022546848,2.7669358019498614e-09,3.080042272004282e-10,2.5252232348336574e-09,4.1622179162996935e-09
3640,0.31699883941518164,0.3136548808921934,0.27194250868378783,0.3572204206365504,0.3100188810656277,0.21316278763135824,0.24971787440512339,0.3050080148477559,0.31001883698268085,0.142108525087572,0.1178892633509291,0.2673683425166285,0.30253278513518306,0.14210852508757188,0.0634462715213487,0.21944425389210145,2.441813704793874e-09,2.262413789327451e-09,1.2618450276760674e-09,4.939247338273784e-10
3641,0.3169988385447586,0.3136548804632475,0.27194250813504056,0.3572204194321157,0.3100188815848425,0.2131627852487237,0.24971787533582776,0.30500801589926413,0.310018837334733,0.14210852349914896,0.1178892649976126,0.26736834423206024,0.3025327851989777,0.14210852349914893,0.06344627243146202,0.2194442576274964,2.9706633428553966e-09,1.8503958011853472e-09,1.018954181613129e-09,2.7082861111487994e-09
3642,0.3169988378565325,0.31365488002736286,0.27194250751498644,0.35722041834386786,0.31001888206059897,0.2131627828675756,0.24971787597138803,0.3050080166090333,0.3100188377696804,0.14210852191171688,0.11788926727190072,0.2673683461364294,0.3025327850107315,0.14210852191171686,0.06344627241545382,0.21944426133074302,3.093290331305032e-09,2.279780149599026e-09,7.987460719845077e-10,3.833912800054675e-09
3643,0.31699883736714773,0.3136548795667625,0.2719425068799996,0.3572204174077036,0.3100188824764932,0.21316278052777377,0.2497178763337795,0.30500801695349683,0.3100188382794157,0.14210852035184898,0.11788927009630445,0.2673683481979661,0.30253278457767646,0.14210852035184893,0.06344627148440092,0.21944426490270702,2.8181530227299355e-09,2.039615231398431e-09,9.246891521911877e-10,3.074481610009863e-09
3644,0.3169988370878243,0.31365487906450623,0.2719425062862753,0.3572204166552068,0.31001888281780865,0.21316277826782995,0.2497178764519054,0.3050080169189193,0.3100188388539596,0.14210851884521977,0.11788927337969218,0.2673683503808882,0.30253278391347466,0.14210851884521974,0.06344626967333757,0.21944426824861576,2.8089028687499442e-09,1.75437752633844e-09,1.6994690536496874e-09,2.5832208956777067e-09
3645,0.3169988370241108,0.3136548785049287,0.271942505788363,0.35722041611285815,0.31001888307189346,0.2131627761239087,0.24971787636078493,0.30500801650167925,0.3100188394817485,0.14210851741593894,0.1178892770197909,0.26736835264638104,0.30253278303780146,0.14210851741593894,0.06344626704012868,0.2194442712805125,2.857475666566592e-09,2.1597788927515646e-09,6.440118889289577e-10,3.180500945880503e-09
3646,0.31699883717578675,0.3136548778740381,0.27194250543775195,0.3572204158013803,0.3100188832284769,0.2131627741288954,0.2497178761005849,0.30500801570827957,0.31001884014995296,0.14210851608593011,0.11788928090596063,0.26736835495364525,0.3025327819757704,0.14210851608593006,0.06344626366375306,0.21944427391950572,2.2765312652463997e-09,1.4285397526137564e-09,1.0856533882447729e-09,2.713738332692231e-09
3647,0.3169988375369172,0.3136548771598658,0.27194250528154845,0.35722041573523994,0.31001888327992566,0.21316277231155653,0.2497178757155226,0.3050080145550921,0.3100188408448229,0.14210851487437084,0.117889284922164,0.26736835726098773,0.3025327807572167,0.14210851487437082,0.06344625964204878,0.21944427609776235,2.5156763723810236e-09,2.4019416527365837e-09,2.4468433220140745e-09,3.2292874088712156e-09
3648,0.31699883809606416,0.3136548763527634,0.2719425053612822,0.35722041592232323,0.3100188832214321,0.21316277069581943,0.24971787525267575,0.30500801306784964,0.31001884155205506,0.14210851379721276,0.11788928895005477,0.2673683595269283,0.3025327794158673,0.14210851379721273,0.06344625508898237,0.21944427776019448,2.5025027820381585e-09,1.5347451708583542e-09,1.5033922558219914e-09,3.3127591297164442e-09
3649,0.3169988388366351,0.31365487544563325,0.27194250571186407,0.3572204163637818,0.3100188830511271,0.21316276930018035,0.24971787476072174,0.30500801128089117,0.3100188422571644,0.14210851286678672,0.11788929287210118,0.26736836171128836,0.30253277798840905,0.1421085128667867,0.06344625013151926,0.21944427886579415,2.6365026616812074e-09,9.41512259418765e-10,1.8796473964839727e-09,2.8325845718560945e-09
3650,0.3169988397373687,0.3136548744340894,0.27194250636072803,0.3572204170540576,0.31001888277011663,0.21316276813726198,0.24971787428864722,0.30500800923618987,0.31001884294585536,0.14210851209150785,0.11788929657466185,0.26736836377623563,0.30253277651348887,0.14210851209150777,0.0634462449061793,0.21944427938858896,1.5618006066450544e-09,2.31988770831932e-09,1.6087698192374332e-09,2.8422050661853693e-09
3651,0.31699884077294394,0.313654873316553,0.27194250732717956,0.3572204179810912,0.3100188823824469,0.21316276721353122,0.24971787388446304,0.30500800698219327,0.3100188436043865,0.14210851147568732,0.11788929995093757,0.26736836568726335,0.3025327750306746,0.14210851147568726,0.06344623955537294,0.21944427931819538,1.5959323516682233e-09,1.9144470353948806e-09,2.3921058677013295e-09,3.853159777582198e-09
3652,0.31699884191468386,0.31365487209426396,0.27194250862195485,0.35722041912668884,0.31001888189498605,0.21316276652917732,0.24971787359394867,0.30500800457249505,0.3100188442199076,0.14210851101945132,0.1178893029037147,0.2673683674140637,0.30253277357939307,0.14210851101945132,0.06344623422361245,0.21944427865995425,1.8407566829571426e-09,2.1924980047956592e-09,1.138880486814147e-09,2.7939370454875265e-09
