case,step,particle,distance,sin_distance,R_A,R_B,reduced_R,C_memory,delta_C_memory_forward,actual_Ra,predicted_Ra,balance_error
R_ratio_1.562,40,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,40,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,41,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,41,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,42,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,42,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,43,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,43,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,44,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,44,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,45,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,45,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,-1.0339757656912846e-23,-0.0,-1.0339757656912846e-23
R_ratio_1.562,46,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,46,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_2,1,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,4.994016027127117e-07,4.994016027127117e-07,3.3293440180847445e-10,3.3293440180847445e-10,0.0
R_ratio_2,1,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,4.994016027127117e-07,4.994016027127117e-07,-3.3293440180847445e-10,-3.3293440180847445e-10,0.0
R_ratio_2,2,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,9.988032054254233e-07,4.994016027127117e-07,3.3293440180847445e-10,3.3293440180847445e-10,0.0
R_ratio_2,2,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,9.988032054254233e-07,4.994016027127117e-07,-3.3293440180847445e-10,-3.3293440180847445e-10,0.0
R_ratio_2,3,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,1.498204808138135e-06,4.994016027127117e-07,3.3293440180847445e-10,3.3293440180847445e-10,0.0
R_ratio_2,3,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,1.498204808138135e-06,4.994016027127117e-07,-3.3293440180847445e-10,-3.3293440180847445e-10,0.0
R_ratio_2,4,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,1.9976064108508466e-06,4.994016027127117e-07,3.3293440180847465e-10,3.3293440180847445e-10,2.0679515313825692e-25
R_ratio_2,4,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,1.9976064108508466e-06,4.994016027127117e-07,-3.3293440180847465e-10,-3.3293440180847445e-10,-2.0679515313825692e-25
R_ratio_2,5,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,2.4970080135635583e-06,4.994016027127117e-07,3.3293440180847465e-10,3.3293440180847445e-10,2.0679515313825692e-25
R_ratio_2,5,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,2.4970080135635583e-06,4.994016027127117e-07,-3.3293440180847465e-10,-3.3293440180847445e-10,-2.0679515313825692e-25
R_ratio_2,6,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,2.99640961627627e-06,4.994016027127117e-07,3.3293440180847424e-10,3.3293440180847445e-10,-2.0679515313825692e-25
R_ratio_2,6,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,2.99640961627627e-06,4.994016027127117e-07,-3.3293440180847424e-10,-3.3293440180847445e-10,2.0679515313825692e-25
R_ratio_2,7,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.4958112189889816e-06,4.994016027127117e-07,3.3293440180847424e-10,3.3293440180847445e-10,-2.0679515313825692e-25
R_ratio_2,7,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.4958112189889816e-06,4.994016027127117e-07,-3.3293440180847424e-10,-3.3293440180847445e-10,2.0679515313825692e-25
R_ratio_2,8,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,8,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,9,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,1.6543612251060553e-24,0.0,1.6543612251060553e-24
R_ratio_2,9,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,-1.6543612251060553e-24,-0.0,-1.6543612251060553e-24
R_ratio_2,10,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,-3.308722450212111e-24,0.0,-3.308722450212111e-24
R_ratio_2,10,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,3.308722450212111e-24,-0.0,3.308722450212111e-24
R_ratio_2,11,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,11,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,12,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,12,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,13,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,13,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,14,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,14,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,15,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,15,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,16,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,16,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,17,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,17,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,18,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,18,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,19,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,19,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,20,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,20,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,21,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,21,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,22,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,22,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,23,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,23,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,24,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,24,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,25,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,25,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,26,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,26,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,27,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,27,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,28,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,28,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,29,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,29,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,30,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,30,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,31,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,31,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,32,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,32,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,33,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,33,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,34,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,34,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,35,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,35,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,36,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,36,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,37,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,37,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,38,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,38,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,39,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,39,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,40,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,40,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,41,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,41,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,42,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,42,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,43,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,43,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,44,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,44,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,45,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,45,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_2,46,A,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,0.0,0.0
R_ratio_2,46,B,0.5,0.479425538604203,1.0,2.0,0.6666666666666666,3.995212821701693e-06,0.0,0.0,-0.0,0.0
R_ratio_4,1,A,0.5,0.479425538604203,1.0,4.0,0.8,5.99281923255254e-07,5.99281923255254e-07,4.794255386042031e-10,4.794255386042032e-10,-1.0339757656912846e-25
R_ratio_4,1,B,0.5,0.479425538604203,1.0,4.0,0.8,5.99281923255254e-07,5.99281923255254e-07,-4.794255386042031e-10,-4.794255386042032e-10,1.0339757656912846e-25
R_ratio_4,2,A,0.5,0.479425538604203,1.0,4.0,0.8,1.198563846510508e-06,5.992819232552541e-07,4.794255386042036e-10,4.794255386042033e-10,3.101927297073854e-25
R_ratio_4,2,B,0.5,0.479425538604203,1.0,4.0,0.8,1.198563846510508e-06,5.992819232552541e-07,-4.794255386042036e-10,-4.794255386042033e-10,-3.101927297073854e-25
R_ratio_4,3,A,0.5,0.479425538604203,1.0,4.0,0.8,1.7978457697657621e-06,5.992819232552539e-07,4.794255386042029e-10,4.794255386042032e-10,-3.101927297073854e-25
R_ratio_4,3,B,0.5,0.479425538604203,1.0,4.0,0.8,1.7978457697657621e-06,5.992819232552539e-07,-4.794255386042029e-10,-4.794255386042032e-10,3.101927297073854e-25
R_ratio_4,4,A,0.5,0.479425538604203,1.0,4.0,0.8,2.397127693021016e-06,5.992819232552539e-07,4.794255386042033e-10,4.794255386042032e-10,1.0339757656912846e-25
R_ratio_4,4,B,0.5,0.479425538604203,1.0,4.0,0.8,2.397127693021016e-06,5.992819232552539e-07,-4.794255386042033e-10,-4.794255386042032e-10,-1.0339757656912846e-25
R_ratio_4,5,A,0.5,0.479425538604203,1.0,4.0,0.8,2.99640961627627e-06,5.992819232552543e-07,4.794255386042037e-10,4.794255386042035e-10,2.0679515313825692e-25
R_ratio_4,5,B,0.5,0.479425538604203,1.0,4.0,0.8,2.99640961627627e-06,5.992819232552543e-07,-4.794255386042037e-10,-4.794255386042035e-10,-2.0679515313825692e-25
R_ratio_4,6,A,0.5,0.479425538604203,1.0,4.0,0.8,3.5956915395315242e-06,5.992819232552535e-07,4.794255386042029e-10,4.794255386042028e-10,1.0339757656912846e-25
R_ratio_4,6,B,0.5,0.479425538604203,1.0,4.0,0.8,3.5956915395315242e-06,5.992819232552535e-07,-4.794255386042029e-10,-4.794255386042028e-10,-1.0339757656912846e-25
R_ratio_4,7,A,0.5,0.479425538604203,1.0,4.0,0.8,4.194973462786778e-06,5.992819232552543e-07,4.794255386042037e-10,4.794255386042035e-10,2.0679515313825692e-25
R_ratio_4,7,B,0.5,0.479425538604203,1.0,4.0,0.8,4.194973462786778e-06,5.992819232552543e-07,-4.794255386042037e-10,-4.794255386042035e-10,-2.0679515313825692e-25
R_ratio_4,8,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,8,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,9,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,9,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,10,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,10,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,11,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,-3.308722450212111e-24,0.0,-3.308722450212111e-24
R_ratio_4,11,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,3.308722450212111e-24,-0.0,3.308722450212111e-24
R_ratio_4,12,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,12,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,13,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,13,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,14,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,14,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,15,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,15,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,16,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,16,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,17,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,17,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,18,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,18,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,19,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,6.617444900424222e-24,0.0,6.617444900424222e-24
R_ratio_4,19,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,-6.617444900424222e-24,-0.0,-6.617444900424222e-24
R_ratio_4,20,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,20,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,21,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,21,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,22,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,22,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,23,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,23,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,24,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,24,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,25,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,25,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,26,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,26,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,27,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,27,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,28,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,28,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,29,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,29,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,30,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,30,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,31,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,31,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,32,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,32,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,33,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,33,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,34,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,34,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,35,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,35,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,36,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,36,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,37,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,37,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,38,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,38,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,39,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,39,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,40,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,40,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,41,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,41,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,42,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,42,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,43,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,43,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,44,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
R_ratio_4,44,B,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,-0.0,0.0
R_ratio_4,45,A,0.5,0.479425538604203,1.0,4.0,0.8,4.794255386042032e-06,0.0,0.0,0.0,0.0
