step,R_v0,R_v1,R_v2,R_v3,R_v4,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4
5240,0.27728940310621386,0.27728940310621814,0.2772894031061958,0.27728940310620165,0.27728940310616956,1.0545799452601281e-13,1.9513314009252514e-13,1.9812015449306377e-13,4.4486458029096835e-13,6.022544932659515e-14
5280,0.27728940310621397,0.27728940310621847,0.27728940310619693,0.27728940310620215,0.2772894031061705,5.4776717673264704e-14,2.7106224045312474e-13,2.7181880776047013e-13,3.5210067691817526e-13,3.753946298303256e-14
5320,0.27728940310621386,0.2772894031062185,0.2772894031061978,0.27728940310620265,0.2772894031061713,3.5544563055079213e-14,2.819694372192133e-13,2.8748244552281966e-13,3.1646297798566576e-13,5.118625305650058e-14
5360,0.27728940310621125,0.27728940310621586,0.2772894031061962,0.2772894031062005,0.27728940310617006,9.704035310636916e-14,2.0104138247462654e-13,2.0741842381575026e-13,3.8273859315318337e-13,8.475178379467629e-14
5400,0.2772894031062113,0.27728940310621475,0.27728940310619693,0.2772894031062002,0.277289403106171,1.0742312178628824e-13,1.4971533358637149e-13,1.2884008790834748e-13,4.0465671813098344e-13,9.691849462710749e-14
5440,0.2772894031062109,0.2772894031062133,0.27728940310619793,0.27728940310620054,0.27728940310617173,6.612508477355498e-14,2.2441116468994806e-13,1.852956652432497e-13,3.219494550283264e-13,8.587894917873799e-14
5480,0.27728940310620964,0.2772894031062117,0.2772894031061972,0.27728940310619987,0.27728940310617123,2.0847104769467834e-14,2.6968609560823787e-13,2.2655714158832348e-13,2.36454240887926e-13,6.319062513408071e-14
5520,0.2772894031062084,0.27728940310620925,0.27728940310619615,0.27728940310619854,0.2772894031061696,1.1348530529565376e-13,2.332703078259725e-13,1.7468133626259168e-13,2.7274138096210494e-13,3.144318198384481e-14
5560,0.27728940310621036,0.27728940310621,0.2772894031061983,0.2772894031062006,0.2772894031061713,1.6263687141326519e-13,1.5538109711549773e-13,7.524804315365183e-14,3.29561250804132e-13,4.535678732995432e-14
5600,0.2772894031062086,0.27728940310620714,0.27728940310619704,0.27728940310619943,0.27728940310616973,1.3524472285391518e-13,2.0264558595418162e-13,1.1721520963074433e-13,2.922830951678372e-13,9.052959170050294e-14
5640,0.2772894031062094,0.2772894031062071,0.27728940310619793,0.2772894031062003,0.27728940310617034,7.291884146575103e-14,2.7489631720697895e-13,1.8452303593413445e-13,2.1218502830748929e-13,1.1434870848557793e-13
5680,0.2772894031062094,0.27728940310620687,0.2772894031061986,0.27728940310620087,0.2772894031061705,1.2806637770979369e-13,2.770126966649929e-13,1.6956061239666923e-13,2.3212319604172403e-13,9.876215844169176e-14
5720,0.2772894031062103,0.2772894031062078,0.2772894031062002,0.2772894031062028,0.277289403106171,2.1778840467160493e-13,1.9552620546359808e-13,1.1145669458474297e-13,3.1719773492126384e-13,4.6715369056714495e-14
5760,0.27728940310621136,0.27728940310620975,0.2772894031062021,0.27728940310620515,0.27728940310617206,2.4065665339649184e-13,1.615714792759554e-13,1.531062511482144e-13,3.3481810719649086e-13,2.9542256584722134e-14
5800,0.27728940310621136,0.2772894031062101,0.27728940310620326,0.2772894031062058,0.27728940310617234,1.832837631551027e-13,2.470495808293653e-13,2.6068998265223594e-13,2.6318835902420996e-13,9.299410350655495e-14
5840,0.2772894031062106,0.27728940310621086,0.277289403106204,0.2772894031062067,0.27728940310617245,1.3815957704533068e-13,2.8057461171586557e-13,3.1225344027059216e-13,2.1405173651452883e-13,1.1583131734294319e-13
5880,0.2772894031062113,0.27728940310621236,0.27728940310620676,0.27728940310620864,0.2772894031061744,2.242172943982714e-13,2.1328265735859637e-13,2.6983280483826056e-13,2.8626152466492915e-13,1.0128643105835104e-13
5920,0.27728940310621314,0.277289403106215,0.27728940310620925,0.2772894031062109,0.2772894031061767,2.825023692566178e-13,1.1203822347962344e-13,2.0652627509460888e-13,3.47772496423469e-13,6.869215446549807e-14
5960,0.2772894031062128,0.277289403106215,0.27728940310620925,0.2772894031062104,0.27728940310617656,2.528066749705106e-13,1.6529601706286249e-13,2.468763405809238e-13,3.124722219318305e-13,4.537258647851326e-14
6000,0.2772894031062142,0.27728940310621686,0.27728940310621153,0.2772894031062112,0.277289403106179,1.4348730477075427e-13,2.4995440956006094e-13,3.2668818504512914e-13,2.0072389371757946e-13,5.542412386764852e-14
6040,0.27728940310621564,0.2772894031062183,0.27728940310621325,0.27728940310621203,0.27728940310618116,9.265491922960228e-14,2.4058429304422397e-13,3.158055518217174e-13,1.8037145592649789e-13,1.0235694566827693e-13
6080,0.2772894031062148,0.2772894031062175,0.2772894031062135,0.2772894031062106,0.2772894031061821,1.7229034425212634e-13,1.4647315359920957e-13,1.9894223052961097e-13,2.6440933472259307e-13,1.4079605879878014e-13
6120,0.2772894031062156,0.27728940310621797,0.27728940310621475,0.27728940310621075,0.27728940310618394,1.7748183828035455e-13,1.5255206397207442e-13,8.927074514012247e-14,2.7442968079373314e-13,1.4409501360877158e-13
6160,0.2772894031062172,0.27728940310621875,0.27728940310621675,0.2772894031062114,0.27728940310618616,1.0590910681754541e-13,2.641102574144004e-13,1.4878993662906089e-13,1.8221393520054118e-13,8.630339557100183e-14
6200,0.2772894031062175,0.2772894031062184,0.27728940310621647,0.27728940310621086,0.277289403106186,1.503128690573271e-14,3.044806799785555e-13,1.796131772015094e-13,1.0231866316980233e-13,6.435653858609493e-15
6240,0.27728940310621675,0.2772894031062167,0.2772894031062157,0.2772894031062094,0.2772894031061849,1.2654479296657395e-13,2.44002365852339e-13,1.116137725978962e-13,1.8995990910851403e-13,8.996280551923086e-14
6280,0.27728940310621825,0.27728940310621736,0.27728940310621714,0.27728940310621064,0.27728940310618644,1.669024141696026e-13,1.6617479297833195e-13,2.8415948586740035e-14,2.5691691911640215e-13,1.419805649389704e-13
6320,0.2772894031062184,0.27728940310621625,0.27728940310621597,0.27728940310621053,0.27728940310618466,1.2719596554487634e-13,2.373777059055058e-13,1.3779193447721814e-13,2.237812188948558e-13,1.4000276325399726e-13
6360,0.27728940310621975,0.27728940310621697,0.27728940310621725,0.27728940310621264,0.27728940310618505,7.937439885775273e-14,3.1764371183415976e-13,2.0847831648478467e-13,1.2570800944339738e-13,1.1192370032390915e-13
6400,0.2772894031062203,0.27728940310621686,0.2772894031062183,0.27728940310621464,0.2772894031061851,1.9616592562984935e-13,2.954125675684836e-13,1.8575403274860852e-13,1.725234329724653e-13,7.730344079835636e-14
6440,0.27728940310622086,0.2772894031062171,0.2772894031062191,0.27728940310621636,0.2772894031061849,3.1191422521165403e-13,1.8240431627650445e-13,1.1352079750407839e-13,2.798383126358799e-13,3.3631316554411565e-14
6480,0.2772894031062198,0.2772894031062165,0.2772894031062189,0.27728940310621714,0.2772894031061832,3.3736656990595754e-13,1.397413799674923e-13,1.848300807456076e-13,2.9791545637640905e-13,6.71123048781993e-14
6520,0.2772894031062196,0.27728940310621714,0.2772894031062194,0.2772894031062188,0.27728940310618266,2.6562591011380715e-13,2.433353853209142e-13,3.1935778237540694e-13,2.141675684128259e-13,1.2406943622249472e-13
6560,0.27728940310622,0.277289403106218,0.2772894031062208,0.27728940310622,0.2772894031061828,2.3142553042647213e-13,2.8506438917057325e-13,3.7107212526289563e-13,1.3321727222582185e-13,1.5086224380814827e-13
6600,0.2772894031062199,0.27728940310621875,0.27728940310622235,0.2772894031062213,0.2772894031061837,3.2585592532463023e-13,2.2050209983086675e-13,3.1401167273750305e-13,2.1638816474999034e-13,1.3450267542042668e-13
6640,0.27728940310621897,0.2772894031062182,0.2772894031062226,0.27728940310622047,0.2772894031061836,4.0214530565976804e-13,1.1096673434342127e-13,2.1840415874125668e-13,2.828421040692692e-13,9.402960284351329e-14
6680,0.27728940310621886,0.2772894031062188,0.2772894031062227,0.27728940310621963,0.27728940310618405,3.720800439702438e-13,1.792300221535936e-13,2.357033254404158e-13,2.5218742610788705e-13,4.5301850682378026e-14
6720,0.2772894031062193,0.27728940310622,0.2772894031062231,0.27728940310621886,0.2772894031061847,2.436671229181538e-13,2.885689453969965e-13,3.179764238968384e-13,1.3146151683082266e-13,4.3862514309962645e-14
6760,0.2772894031062204,0.27728940310622174,0.2772894031062238,0.27728940310621825,0.27728940310618627,1.5543923433895297e-13,2.864144325936867e-13,3.1037841568123514e-13,9.915195089421466e-14,1.1868678042287203e-13
6800,0.2772894031062217,0.27728940310622324,0.2772894031062246,0.2772894031062176,0.27728940310618805,2.002780998933072e-13,1.9718249222935514e-13,1.9992257546413303e-13,2.0897625244042508e-13,1.8173311231849692e-13
6840,0.2772894031062197,0.27728940310622124,0.27728940310622185,0.2772894031062139,0.27728940310618583,2.302083711997544e-13,1.7834794955031914e-13,5.79781409470487e-14,2.3564775183625157e-13,1.9468503717939003e-13
6880,0.2772894031062182,0.27728940310621963,0.27728940310621913,0.27728940310621064,0.27728940310618416,1.6376831616515016e-13,2.9663399579434367e-13,1.108276890165586e-13,1.605591238458984e-13,1.4001524285489341e-13
6920,0.2772894031062169,0.277289403106218,0.2772894031062165,0.277289403106208,0.27728940310618244,7.068737455790421e-14,3.663141060877779e-13,1.5631543800712048e-13,9.904401691772452e-14,5.0106395311202e-14
6960,0.27728940310621575,0.27728940310621647,0.2772894031062144,0.2772894031062063,0.27728940310618033,9.164903129953231e-14,3.1101990792637064e-13,1.1016064988518236e-13,2.2550649617471852e-13,1.0603896871132938e-13
7000,0.2772894031062162,0.27728940310621664,0.27728940310621386,0.2772894031062071,0.2772894031061792,1.4957283102592665e-13,1.9717535956903199e-13,1.3104081745290023e-14,3.2486334431868147e-13,1.7023093509533187e-13
7040,0.27728940310621847,0.2772894031062188,0.2772894031062148,0.27728940310621,0.2772894031061796,1.3230132606746818e-13,2.2637929455407104e-13,1.6102566143337611e-13,3.1019105611142283e-13,1.7876061161983824e-13
7080,0.2772894031062188,0.2772894031062192,0.27728940310621353,0.27728940310621114,0.2772894031061774,5.96403999775181e-14,3.342766917089749e-13,2.704276010719863e-13,2.305704035077678e-13,1.479377470260697e-13
7120,0.2772894031062174,0.2772894031062175,0.277289403106212,0.27728940310621125,0.2772894031061747,1.884136834318573e-13,3.379102478379117e-13,2.809263949210414e-13,2.6475341201239213e-13,1.0081599645267015e-13
7160,0.27728940310621625,0.2772894031062166,0.2772894031062105,0.2772894031062121,0.27728940310617217,3.2359412544791446e-13,2.3099455961958885e-13,2.124660060788963e-13,3.937352937551035e-13,2.6827819614920912e-14
7200,0.2772894031062195,0.27728940310621975,0.27728940310621336,0.27728940310621647,0.2772894031061735,3.757675898732363e-13,1.5469680089171926e-13,2.3107744257392133e-13,4.4209623421215367e-13,7.302093637455826e-14
7240,0.2772894031062183,0.2772894031062185,0.2772894031062123,0.2772894031062166,0.2772894031061714,3.0355163896829485e-13,2.70885119524017e-13,3.811713898528109e-13,3.5196866123632303e-13,1.5918480384198218e-13
7280,0.2772894031062167,0.277289403106217,0.2772894031062114,0.2772894031062159,0.27728940310616984,2.401467003541944e-13,3.329165310126097e-13,4.456557486918283e-13,2.5033166995804973e-13,1.937383139057121e-13
7320,0.277289403106217,0.27728940310621736,0.2772894031062124,0.2772894031062165,0.27728940310617073,3.2770645699801215e-13,2.6955314716721346e-13,3.7927589876593365e-13,3.165560502583977e-13,1.6402022866552335e-13
7360,0.27728940310621597,0.2772894031062167,0.27728940310621175,0.27728940310621514,0.27728940310617,4.129430667197178e-13,1.4220792304483167e-13,2.4718469661538383e-13,4.027425690746334e-13,8.556126998653745e-14
7400,0.2772894031062142,0.2772894031062154,0.2772894031062101,0.27728940310621275,0.2772894031061688,3.7286897452923863e-13,2.0419421929323423e-13,2.743935652645522e-13,3.6293369286078853e-13,2.5682332728294718e-14
7440,0.27728940310621236,0.27728940310621425,0.27728940310620814,0.27728940310621014,0.277289403106168,2.2211594553369478e-13,3.210923532849097e-13,3.6542157116193307e-13,2.1925913484544385e-13,7.687566342872168e-14
7480,0.27728940310621203,0.27728940310621475,0.27728940310620737,0.2772894031062085,0.27728940310616856,1.2415248274899485e-13,3.202028683930455e-13,3.5200730640735015e-13,1.9435891666126033e-13,1.3649375584550053e-13
7520,0.2772894031062117,0.2772894031062149,0.2772894031062061,0.2772894031062063,0.2772894031061678,1.909831428509758e-13,2.1041843612064922e-13,2.2245244445812744e-13,3.1709303134859156e-13,1.8048732085335694e-13
7560,0.2772894031062111,0.2772894031062146,0.27728940310620503,0.27728940310620476,0.27728940310616795,2.184741306799421e-13,1.628468154908794e-13,1.0723728199379968e-13,3.44983363243225e-13,1.8014601658195246e-13
7600,0.27728940310621153,0.27728940310621464,0.2772894031062047,0.2772894031062035,0.2772894031061677,1.6141244937859646e-13,2.8555386809689465e-13,1.9915592562983167e-13,2.5719600419255874e-13,1.2235595183187738e-13
7640,0.2772894031062129,0.27728940310621536,0.2772894031062051,0.2772894031062037,0.27728940310616834,5.283841983796387e-14,3.511143986061472e-13,2.550769128447168e-13,1.8405176150834496e-13,2.852112017369586e-14
7680,0.2772894031062126,0.27728940310621425,0.27728940310620265,0.2772894031062018,0.2772894031061662,1.0733739240707663e-13,3.052528272924256e-13,2.0374049456850858e-13,3.0998538108046497e-13,7.08430219668629e-14
7720,0.2772894031062137,0.2772894031062148,0.2772894031062024,0.2772894031062028,0.27728940310616507,1.7980745271797578e-13,1.8845113088671059e-13,7.350087747408462e-14,4.4244934136337297e-13,1.3893302028127428e-13
7760,0.2772894031062145,0.2772894031062148,0.2772894031062015,0.2772894031062036,0.27728940310616323,1.539520950695424e-13,2.588523650705906e-13,1.9119372126096965e-13,4.321271435622077e-13,1.656875365300489e-13
7800,0.27728940310621686,0.2772894031062167,0.2772894031062032,0.27728940310620676,0.27728940310616407,6.00449672737802e-14,3.898374403544442e-13,3.2483728652737556e-13,3.328225391449982e-13,1.7002305101362884e-13
7840,0.27728940310621847,0.2772894031062173,0.2772894031062041,0.2772894031062087,0.2772894031061636,1.7741719911179196e-13,4.005106725731176e-13,3.273890690590292e-13,3.7586539607238364e-13,1.3106057884323002e-13
7880,0.2772894031062171,0.2772894031062157,0.2772894031062031,0.2772894031062088,0.27728940310616096,3.2248533793356907e-13,2.8978496996684927e-13,2.3631330490750144e-13,5.160788043327994e-13,4.884286484215876e-14
7920,0.27728940310621775,0.2772894031062153,0.27728940310620365,0.27728940310621014,0.2772894031061603,3.6753991792889816e-13,2.277530670994593e-13,2.2264535050451937e-13,5.590854700403082e-13,7.031517052653737e-14
7960,0.27728940310621536,0.27728940310621314,0.27728940310620115,0.27728940310620936,0.2772894031061575,2.9184123793226367e-13,3.341969975161633e-13,3.68320665544709e-13,4.657377436589204e-13,1.764414874949462e-13
8000,0.27728940310621447,0.27728940310621253,0.2772894031062001,0.277289403106209,0.27728940310615624,2.190204937297536e-13,4.0565734694756576e-13,4.3929105719687e-13,3.616211489655879e-13,2.1863561789762528e-13
8040,0.2772894031062123,0.27728940310621036,0.27728940310619793,0.277289403106207,0.2772894031061543,2.978115963646046e-13,3.4585726443511486e-13,3.716441349478779e-13,4.2583561090451503e-13,1.7558496230614354e-13
8080,0.27728940310621186,0.2772894031062104,0.2772894031061972,0.27728940310620664,0.27728940310615396,3.863244787106486e-13,2.1120740586745364e-13,2.518364815124559e-13,5.157723766640171e-13,7.013269830194752e-14
8120,0.2772894031062095,0.27728940310620875,0.27728940310619526,0.27728940310620437,0.2772894031061525,3.573722529125801e-13,2.255191993082494e-13,2.871265482297015e-13,4.73481813912733e-13,4.7833510790176746e-14
8160,0.2772894031062087,0.27728940310620886,0.27728940310619565,0.27728940310620376,0.27728940310615346,2.2560507694887702e-13,3.2805214575452623e-13,3.935599460758446e-13,3.2814603141173875e-13,1.260441094583024e-13
8200,0.2772894031062068,0.27728940310620737,0.27728940310619543,0.2772894031062017,0.2772894031061537,1.333316639613802e-13,3.359770283910084e-13,3.8880835636057416e-13,2.7459970762268476e-13,1.4908083248895127e-13
8240,0.2772894031062063,0.2772894031062077,0.2772894031061944,0.27728940310620054,0.27728940310615396,2.1769189073927132e-13,2.233214385717725e-13,2.6174864670565234e-13,3.9388038392578156e-13,1.335555937491767e-13
8280,0.277289403106205,0.27728940310620653,0.2772894031061924,0.27728940310619793,0.277289403106152,2.556611225503855e-13,1.5207650274869413e-13,1.5611282787522359e-13,4.3945039870625513e-13,1.1433338801695425e-13
8320,0.2772894031062049,0.2772894031062072,0.2772894031061912,0.27728940310619715,0.27728940310615124,1.7874244130603657e-13,2.8979253235665287e-13,2.680762309037734e-13,3.4695483663521596e-13,9.25946713863033e-14
8360,0.27728940310620304,0.2772894031062052,0.2772894031061879,0.2772894031061938,0.2772894031061476,2.5954643800715704e-14,3.674391376377342e-13,3.279481386114195e-13,2.701742503377485e-13,7.186725340816006e-14
