step,r1_full,r2_full,r3_full,r4_full,r5_full,r1_perp,r2_perp,r3_perp,r4_perp,r5_perp
35880,0.31001897747560997,0.31001897739493434,0.31001897738973344,0.3100189773111194,7.473785791024689e-10,1.2384096362749588e-10,1.2142127929830509e-10,8.535922915909311e-11,8.340220007718488e-11,1.2279627120070001e-18
35920,0.31001897747595397,0.3100189773949447,0.3100189773897147,0.31001897731077294,2.6003451350370825e-09,1.243624031198958e-10,1.2193070715976243e-10,8.571735366083139e-11,8.375294957429193e-11,9.664342000834832e-19
35960,0.31001897747630247,0.3100189773949569,0.3100189773896997,0.31001897731042716,2.744235253626202e-09,1.2488681377107761e-10,1.2244205022072087e-10,8.607689203927083e-11,8.41053669830291e-11,1.6543435186468205e-18
36000,0.3100189774766545,0.3100189773949689,0.3100189773896903,0.3100189773100828,2.748981425382363e-09,1.2541291454122236e-10,1.2295501623088363e-10,8.643782803522865e-11,8.445953604529278e-11,1.2590787268564807e-18
36040,0.3100189774770091,0.31001897739498235,0.3100189773896798,0.31001897730973804,1.0759346937743433e-09,1.2594097128053118e-10,1.2346941117167187e-10,8.68003854441204e-11,8.481565205522865e-11,1.1114021770013377e-18
36080,0.31001897747736573,0.31001897739499956,0.3100189773896662,0.31001897730939204,2.512806102268215e-09,1.264714752309407e-10,1.2398576188511097e-10,8.716417664431403e-11,8.517279913520877e-11,1.1151596677911317e-18
36120,0.31001897747771867,0.31001897739501194,0.31001897738964845,0.31001897730904193,1.5455144465220272e-09,1.2700250312920383e-10,1.2450414225692236e-10,8.75288601241625e-11,8.55308790959656e-11,1.51724526967909e-18
36160,0.3100189774780741,0.3100189773950237,0.3100189773896356,0.3100189773086937,2.2265617304202142e-09,1.275345065675532e-10,1.2502353849968333e-10,8.789496029046176e-11,8.589010332836506e-11,8.239178716689412e-19
36200,0.3100189774784322,0.3100189773950352,0.31001897738962336,0.3100189773083434,2.5054021797518254e-09,1.2806977390641875e-10,1.2554485755807171e-10,8.826291210371604e-11,8.625088127001973e-11,7.040982242901632e-19
36240,0.31001897747879,0.310018977395047,0.31001897738960743,0.31001897730799094,1.4436165775978488e-09,1.286063189034599e-10,1.260685831869828e-10,8.863239826486472e-11,8.661248178022643e-11,1.2336172625074062e-18
36280,0.3100189774791502,0.31001897739506157,0.3100189773895909,0.3100189773076386,2.5822379613424297e-09,1.2914431490790235e-10,1.2659467318909858e-10,8.900340650757572e-11,8.697491440811408e-11,1.0023775271773675e-18
36320,0.3100189774795126,0.3100189773950756,0.31001897738957684,0.310018977307286,1.8681544927183073e-09,1.296845261539066e-10,1.2712243558478719e-10,8.937601723359198e-11,8.733873328991334e-11,1.1620340824872125e-18
36360,0.31001897747988105,0.3100189773950915,0.31001897738956974,0.3100189773069363,2.2052986808233617e-09,1.302266482898709e-10,1.2765243600536872e-10,8.975069979494972e-11,8.770406468086331e-11,1.2720146687419682e-18
36400,0.31001897748024665,0.31001897739510387,0.3100189773895577,0.3100189773065796,2.7372578032357765e-09,1.307714331118968e-10,1.2818468401186348e-10,9.012643187478335e-11,8.807048343005317e-11,1.1766107744895991e-18
36440,0.3100189774806148,0.3100189773951211,0.3100189773895452,0.31001897730622363,2.018285152754065e-09,1.313181879032218e-10,1.2871898862914735e-10,9.050381907529339e-11,8.843826326376001e-11,7.610542023071661e-19
36480,0.3100189774809825,0.31001897739513695,0.3100189773895306,0.3100189773058643,2.012491823758648e-09,1.3186693954261552e-10,1.2925560356220776e-10,9.088277809847102e-11,8.880746858697641e-11,1.4896871585746664e-18
36520,0.3100189774813527,0.3100189773951513,0.3100189773895196,0.3100189773055041,8.719930665469629e-10,1.324179372347271e-10,1.2979371408888537e-10,9.126277694906517e-11,8.917826777391059e-11,6.435216261514553e-19
36560,0.31001897748171997,0.31001897739516115,0.310018977389506,0.3100189773051383,2.608597535427037e-09,1.3297143573536156e-10,1.3033376606960435e-10,9.164465780462897e-11,8.955106717594263e-11,9.390531240780127e-19
36600,0.3100189774820878,0.3100189773951727,0.31001897738948847,0.3100189773047705,2.059667160643384e-09,1.3352765908963275e-10,1.3087548061423816e-10,9.202797132020914e-11,8.99256406012821e-11,1.3890075743307488e-18
36640,0.31001897748246265,0.3100189773951928,0.31001897738947276,0.3100189773044058,3.1387865812400274e-09,1.3408737152103325e-10,1.3141881953726758e-10,9.241281356589223e-11,9.030239175249582e-11,1.571084482750743e-18
36680,0.3100189774828373,0.3100189773952093,0.310018977389455,0.3100189773040373,4.284907029897961e-09,1.3465025943854275e-10,1.3196400229533062e-10,9.27989641519515e-11,9.068092578226816e-11,8.399937151426158e-19
36720,0.31001897748321666,0.3100189773952267,0.31001897738944256,0.3100189773036693,3.0954550062128978e-09,1.3521592690959214e-10,1.3251141631138625e-10,9.318660837089428e-11,9.106134284362194e-11,1.0876441292242181e-18
36760,0.31001897748359364,0.3100189773952406,0.31001897738942563,0.3100189773032972,2.777478126092497e-09,1.3578355322377009e-10,1.3306063039848378e-10,9.357530016656949e-11,9.144324471455181e-11,1.2743910332064064e-18
36800,0.3100189774839732,0.31001897739525724,0.31001897738940587,0.31001897730292427,2.6436566798246655e-09,1.3635387219528782e-10,1.3361277364075769e-10,9.396546383488832e-11,9.182652928216113e-11,1.606536852113247e-18
36840,0.31001897748435137,0.3100189773952712,0.31001897738938355,0.3100189773025476,2.741576646937638e-09,1.3692579456422646e-10,1.3416774297276837e-10,9.435755484972973e-11,9.221148603509366e-11,1.2302734597443582e-18
36880,0.31001897748473245,0.3100189773952832,0.3100189773893659,0.31001897730217176,2.6800328485767873e-09,1.374992174845919e-10,1.3472492256505813e-10,9.475124932585821e-11,9.259788610491555e-11,5.433031399695114e-19
36920,0.3100189774851159,0.3100189773952939,0.3100189773893509,0.31001897730179473,2.8728835610246566e-09,1.380744808649471e-10,1.3528453846216172e-10,9.514616247857038e-11,9.298553641125368e-11,1.3532918838115718e-18
36960,0.3100189774855016,0.31001897739530576,0.31001897738933293,0.3100189773014154,2.6310936426425785e-09,1.3865249424568255e-10,1.3584742161331873e-10,9.55428800216995e-11,9.33741370729519e-11,1.2935586787909161e-18
37000,0.31001897748588775,0.3100189773953191,0.31001897738931433,0.3100189773010356,1.7642383041089173e-09,1.3923101437368727e-10,1.3641283937862739e-10,9.594108434046287e-11,9.376384280591147e-11,6.2939246866692315e-19
37040,0.3100189774862805,0.31001897739533457,0.31001897738930106,0.31001897730065753,2.7526785246025947e-09,1.398120643887525e-10,1.3698140663793216e-10,9.63411390392437e-11,9.41547489251747e-11,1.107037146936946e-18
37080,0.310018977486671,0.31001897739534373,0.31001897738928846,0.3100189773002753,2.1256622329135374e-09,1.40394349909055e-10,1.375525119493328e-10,9.674265140478165e-11,9.454673190314842e-11,1.6579295408805527e-18
37120,0.31001897748705637,0.31001897739534756,0.3100189773892705,0.3100189772998858,2.7960272202243603e-09,1.4097793336688464e-10,1.3812557007984982e-10,9.71460612489815e-11,9.494016882397552e-11,1.4124363985949233e-18
37160,0.3100189774874491,0.3100189773953599,0.3100189773892543,0.3100189772994995,2.5405961423762883e-09,1.4156460292671697e-10,1.387009228367307e-10,9.755113220954625e-11,9.533508572918154e-11,1.0854379467401445e-18
37200,0.31001897748784135,0.3100189773953727,0.3100189773892371,0.3100189772991113,3.240225500642751e-09,1.4215290303742178e-10,1.3927790533665073e-10,9.795794538523094e-11,9.573191644105407e-11,1.2412717033160111e-18
37240,0.3100189774882335,0.3100189773953809,0.3100189773892191,0.31001897729871924,1.2689020685310688e-09,1.4274444663889831e-10,1.3985657455254338e-10,9.836656980400168e-11,9.613057593452769e-11,7.308253747081006e-19
37280,0.31001897748862783,0.3100189773953889,0.31001897738920386,0.3100189772983256,1.2537407946297548e-09,1.4333854933483483e-10,1.4043767040869866e-10,9.8777459316651e-11,9.653137865914471e-11,9.550738629290897e-19
37320,0.3100189774890295,0.3100189773954049,0.3100189773891916,0.3100189772979355,3.3403523156954534e-09,1.439361214647543e-10,1.4102149838294352e-10,9.918974283204264e-11,9.693366613752769e-11,1.515790248717649e-18
37360,0.31001897748943025,0.31001897739542106,0.310018977389174,0.3100189772975416,2.4446942959004696e-09,1.4453655935580343e-10,1.4160740102362974e-10,9.960343181683776e-11,9.733778790172708e-11,1.575863042019354e-18
37400,0.3100189774898308,0.3100189773954344,0.31001897738915496,0.3100189772971421,2.478495741051234e-09,1.451407108894662e-10,1.421962552628484e-10,1.000188428958474e-10,9.774391798791584e-11,3.5274992114991846e-19
37440,0.31001897749023233,0.31001897739544426,0.31001897738913814,0.3100189772967414,2.6338351504576263e-09,1.457468708900368e-10,1.4278682737187098e-10,1.0043533171843626e-10,9.815170768828819e-11,1.0879754050265496e-18
37480,0.31001897749064006,0.31001897739545886,0.3100189773891234,0.3100189772963414,2.133511910455989e-09,1.4635716560360066e-10,1.4338003215171508e-10,1.0085389840340417e-10,9.856184446477213e-11,1.5260743932604495e-18
37520,0.3100189774910459,0.31001897739547285,0.3100189773891041,0.31001897729593864,2.1017441264524505e-09,1.4696846725851887e-10,1.439756353224082e-10,1.0127364663160398e-10,9.897378736737767e-11,1.2810526431481857e-18
37560,0.3100189774914577,0.31001897739549167,0.31001897738908757,0.3100189772955381,3.0604070129455446e-09,1.475825002083528e-10,1.445733860761734e-10,1.01694849505928e-10,9.938735042331423e-11,1.4839418673570903e-18
37600,0.3100189774918668,0.3100189773955031,0.31001897738906914,0.31001897729513156,2.473869903704723e-09,1.4819873636525448e-10,1.4517335683680892e-10,1.0211778255578094e-10,9.980261760819901e-11,1.455882118059654e-18
37640,0.3100189774922781,0.31001897739551354,0.31001897738905365,0.31001897729472444,2.268789703369038e-09,1.488164621713698e-10,1.4577565872779303e-10,1.0254259578898998e-10,1.0021957568775818e-10,1.5008619529122494e-18
37680,0.31001897749269247,0.310018977395528,0.31001897738903783,0.3100189772943184,1.8050893841542683e-09,1.4943609299763658e-10,1.463802838936703e-10,1.0296885996110591e-10,1.0063744457876565e-10,1.2556815106675397e-18
37720,0.3100189774931091,0.31001897739554457,0.31001897738901985,0.31001897729391087,2.5440824256605315e-09,1.500584923946328e-10,1.4698788632488646e-10,1.0339696430212072e-10,1.0105655965604906e-10,1.0529509205096784e-18
37760,0.31001897749352475,0.3100189773955569,0.3100189773890009,0.3100189772935,1.6537386210664295e-09,1.5068277785943221e-10,1.4759811056405678e-10,1.0382686839200565e-10,1.0147715135557412e-10,1.6127727954107256e-18
37800,0.310018977493943,0.31001897739556755,0.3100189773889871,0.3100189772930885,3.57434878993375e-09,1.5130897699063134e-10,1.4821133167251686e-10,1.042588998868315e-10,1.0189920536920136e-10,7.742187893257377e-19
37840,0.31001897749436164,0.3100189773955768,0.3100189773889707,0.31001897729267375,3.724799192319931e-09,1.5193808891226728e-10,1.488271354517272e-10,1.0469324029554925e-10,1.0232298555546801e-10,1.4388499010896696e-18
37880,0.31001897749478546,0.31001897739559253,0.31001897738895573,0.31001897729225997,1.6219521002407747e-09,1.5257012692094948e-10,1.494460002942962e-10,1.0512973552053514e-10,1.027485127278198e-10,8.286369800833145e-19
37920,0.3100189774952097,0.3100189773956074,0.3100189773889376,0.31001897729184186,9.50766084589293e-10,1.5320515580279386e-10,1.5006775332983028e-10,1.0556820259548218e-10,1.0317585640094415e-10,1.181784451740359e-18
37960,0.3100189774956343,0.31001897739561923,0.3100189773889219,0.310018977291422,2.0060076805109695e-09,1.5384251093913477e-10,1.5069204375602733e-10,1.0600819451658323e-10,1.0360488845941304e-10,1.4824094500248875e-18
38000,0.3100189774960612,0.31001897739563006,0.31001897738890705,0.31001897729099936,3.3994934034342745e-09,1.5448370224384292e-10,1.5131903490157085e-10,1.064498622755308e-10,1.0403587660735223e-10,1.4158898494500483e-18
38040,0.3100189774964906,0.31001897739564394,0.3100189773888904,0.3100189772905751,3.0928329405865664e-09,1.5512795541762323e-10,1.5194824201923506e-10,1.0689370460012721e-10,1.0446913326322836e-10,1.1402576112691476e-18
38080,0.31001897749692026,0.3100189773956597,0.3100189773888706,0.3100189772901489,2.9514327618364434e-09,1.5577459324539337e-10,1.5257969130015612e-10,1.0733915727908188e-10,1.049044253097597e-10,1.2600367568378775e-18
38120,0.31001897749735563,0.31001897739567863,0.3100189773888544,0.31001897728972316,2.332291058981801e-09,1.564250053095897e-10,1.5321309236409172e-10,1.0778644419162448e-10,1.053422976351193e-10,7.711817288442423e-19
38160,0.3100189774977916,0.31001897739569356,0.3100189773888397,0.3100189772892943,2.3144107078990784e-09,1.5707799855520335e-10,1.5384891719418575e-10,1.0823512048163924e-10,1.0578211024930878e-10,1.3931882448840683e-18
38200,0.31001897749823026,0.31001897739571,0.3100189773888258,0.31001897728886507,2.6543755371603486e-09,1.5773316103342121e-10,1.5448692037998786e-10,1.08684807591607e-10,1.0622314398073295e-10,1.4967241599784882e-18
38240,0.3100189774986688,0.3100189773957278,0.3100189773888081,0.31001897728843414,2.2921610595978044e-09,1.5838993819045212e-10,1.55126782818745e-10,1.0913566785196438e-10,1.0666561915669175e-10,8.5679075274775875e-19
38280,0.31001897749910934,0.3100189773957462,0.31001897738878853,0.31001897728800126,3.1432087202801566e-09,1.5904979165725559e-10,1.557691834287103e-10,1.0958819320893206e-10,1.0711004102829932e-10,1.0084836422811596e-18
38320,0.3100189774995521,0.31001897739576306,0.3100189773887737,0.310018977287569,3.0732073689504973e-09,1.5971060810964116e-10,1.56413908207274e-10,1.100423724407269e-10,1.0755564798346808e-10,6.132123229903905e-19
38360,0.3100189774999968,0.3100189773957775,0.31001897738875883,0.31001897728713423,1.625558023732586e-09,1.6037467604968095e-10,1.5706099183459216e-10,1.1049738442431765e-10,1.0800189407558441e-10,1.1791359897819607e-18
38400,0.3100189775004429,0.3100189773957946,0.3100189773887432,0.3100189772866986,3.837090823523777e-09,1.6104049779730783e-10,1.5771093812405791e-10,1.1095481502833303e-10,1.0845000363311575e-10,9.555929581407534e-19
38440,0.3100189775008923,0.3100189773958159,0.3100189773887269,0.3100189772862639,3.1408687227936807e-09,1.6170813412003406e-10,1.583632061309043e-10,1.114139401063983e-10,1.0889936932882093e-10,8.793479341714657e-19
38480,0.31001897750133844,0.3100189773958325,0.31001897738870776,0.3100189772858244,2.1694320468380085e-09,1.6237759594375706e-10,1.5901691114198924e-10,1.1187485752650925e-10,1.0935019337405064e-10,1.1125934920941491e-18
38520,0.31001897750178736,0.310018977395847,0.31001897738869205,0.31001897728538474,9.243336819884513e-10,1.6304900040696023e-10,1.5967308249178838e-10,1.1233775276331403e-10,1.0980212448847905e-10,1.686997014094823e-18
38560,0.3100189775022388,0.31001897739586387,0.3100189773886776,0.31001897728494476,3.043520427492856e-09,1.637228123290369e-10,1.6033145573028193e-10,1.1280236831096418e-10,1.1025558699878898e-10,5.730236109171813e-19
38600,0.31001897750268975,0.3100189773958819,0.31001897738865863,0.3100189772845026,3.0801388923429567e-09,1.643988922128061e-10,1.6099178573025618e-10,1.1326871551689372e-10,1.107104129278253e-10,1.0135269223415573e-18
38640,0.31001897750314655,0.31001897739590384,0.3100189773886418,0.3100189772840616,2.9591736024160677e-09,1.6507798492935416e-10,1.6165457663562415e-10,1.1373732753669911e-10,1.1116736149583217e-10,9.286133142920891e-19
38680,0.3100189775036052,0.3100189773959238,0.3100189773886276,0.3100189772836187,3.742592235049448e-09,1.6575971084487318e-10,1.623197442825454e-10,1.1420779815345907e-10,1.1162597955645224e-10,1.0777241280076366e-18
38720,0.31001897750406493,0.31001897739594164,0.3100189773886136,0.3100189772831713,3.340574432012583e-09,1.6644561895961657e-10,1.6298768174990206e-10,1.1468007267742657e-10,1.1208688378886403e-10,1.243008765846316e-18
38760,0.31001897750452784,0.31001897739596246,0.310018977388599,0.31001897728272326,1.8992119114862175e-09,1.6713421599250988e-10,1.636585160654066e-10,1.1515394302845605e-10,1.1254956472150366e-10,8.258358976606193e-19
38800,0.31001897750498836,0.3100189773959819,0.31001897738857764,0.31001897728226974,1.889581541914942e-09,1.6782575793751837e-10,1.643316437590793e-10,1.1562984416483516e-10,1.1301436313654103e-10,1.2613373003181545e-18
38840,0.3100189775054552,0.3100189773960043,0.3100189773885614,0.31001897728181776,1.9117401964388228e-09,1.685207872202679e-10,1.6500803712789883e-10,1.161078123359713e-10,1.1348154927825812e-10,1.457843287825003e-18
38880,0.310018977505923,0.3100189773960224,0.3100189773885457,0.31001897728136096,1.6534241240073034e-09,1.692198614303936e-10,1.6568753878317405e-10,1.1658794048154917e-10,1.1395115212195061e-10,1.877503954755751e-18
38920,0.31001897750639107,0.31001897739603884,0.31001897738852785,0.31001897728090055,3.389103828222227e-09,1.6992197863720146e-10,1.663699317203093e-10,1.1706997825130043e-10,1.1442327795191818e-10,1.1996933138145596e-18
