case_id,candidate_kind,base_phase,epsilon,phi,phi_over_pi,s0,stability_gain,pre_steps,C_mode,C_g,C_gain,S_start,Q_start,C_A_start,C_B_start,C_sign_start,g_D,D_visibility,D_backaction_scale,D_gain,baseline_outcome,baseline_phase_after,baseline_S_mean_after,baseline_S_amp_after,D_outcome,phase_after_D,S_mean_after_D,S_amp_after_D,S_drift_after_D,S_final_after_D,D_A_mean_tail,D_B_mean_tail,Q_max_error_after_D,D_induced_selection,D_vs_C_agreement
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,record_only,1.0,0.0,-0.6068708694391821,0.9999999999999997,0.20251427968667546,0.7974857203133245,B,0.5,0.9615384615384615,0.2,0.1,unresolved,unstable_or_drifting,-0.08336848197028957,0.0,black_selected,natural_selection,-0.998518149415804,0.0,0.0,-0.998518149415804,0.019943197396248113,0.9800568026037519,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,record_only,1.0,0.0,-0.6068708694391821,0.9999999999999997,0.20251427968667546,0.7974857203133245,B,0.5,0.9615384615384615,0.5,0.25,unresolved,unstable_or_drifting,-0.08336848197028957,0.0,black_selected,natural_selection,-0.9998784840474622,0.0,0.0,-0.9998784840474622,0.019289190361797104,0.9807108096382032,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,record_only,1.0,0.0,-0.6068708694391821,0.9999999999999997,0.20251427968667546,0.7974857203133245,B,0.5,0.9615384615384615,1.0,0.5,unresolved,unstable_or_drifting,-0.08336848197028957,0.0,black_selected,natural_selection,-0.9999989228633275,0.0,0.0,-0.9999989228633275,0.01923128708493881,0.9807687129150613,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,record_only,1.0,0.0,-0.6068708694391821,0.9999999999999997,0.20251427968667546,0.7974857203133245,B,1.0,0.9803921568627451,0.0,0.0,unresolved,unstable_or_drifting,-0.08336848197028957,0.0,unresolved,unstable_or_drifting,-0.08336848197028957,0.0,0.0,-0.08336848197028957,0.4939973915292172,0.5060026084707828,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,record_only,1.0,0.0,-0.6068708694391821,0.9999999999999997,0.20251427968667546,0.7974857203133245,B,1.0,0.9803921568627451,0.02,0.02,unresolved,unstable_or_drifting,-0.08336848197028957,0.0,unresolved,unstable_or_drifting,-0.9350576399239481,0.0,0.0,-0.9350576399239481,0.04163840454450752,0.9583615954554925,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,record_only,1.0,0.0,-0.6068708694391821,0.9999999999999997,0.20251427968667546,0.7974857203133245,B,1.0,0.9803921568627451,0.05,0.05,unresolved,unstable_or_drifting,-0.08336848197028957,0.0,black_selected,natural_selection,-0.9928960743928784,0.0,0.0,-0.9928960743928784,0.013286238042706677,0.9867137619572935,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,record_only,1.0,0.0,-0.6068708694391821,0.9999999999999997,0.20251427968667546,0.7974857203133245,B,1.0,0.9803921568627451,0.1,0.1,unresolved,unstable_or_drifting,-0.08336848197028957,0.0,black_selected,natural_selection,-0.9985858141329728,0.0,0.0,-0.9985858141329728,0.010497149934817318,0.9895028500651827,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,record_only,1.0,0.0,-0.6068708694391821,0.9999999999999997,0.20251427968667546,0.7974857203133245,B,1.0,0.9803921568627451,0.2,0.2,unresolved,unstable_or_drifting,-0.08336848197028957,0.0,black_selected,natural_selection,-0.999770294039718,0.0,0.0,-0.999770294039718,0.009916522529550054,0.9900834774704498,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,record_only,1.0,0.0,-0.6068708694391821,0.9999999999999997,0.20251427968667546,0.7974857203133245,B,1.0,0.9803921568627451,0.5,0.5,unresolved,unstable_or_drifting,-0.08336848197028957,0.0,black_selected,natural_selection,-0.9999995201905376,0.0,0.0,-0.9999995201905376,0.009804156769344319,0.9901958432306555,4.440892098500626e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,record_only,1.0,0.0,-0.6068708694391821,0.9999999999999997,0.20251427968667546,0.7974857203133245,B,1.0,0.9803921568627451,1.0,1.0,unresolved,unstable_or_drifting,-0.08336848197028957,0.0,black_selected,natural_selection,-0.9999999999989999,0.0,0.0,-0.9999999999989999,0.00980392156911769,0.9901960784308823,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.0,0.0,0.0,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,0.0,-0.08349924967725013,0.5,0.5,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.0,0.0,0.02,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,0.0,-0.08349924967725013,0.5,0.5,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.0,0.0,0.05,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,0.0,-0.08349924967725013,0.5,0.5,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.0,0.0,0.1,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,0.0,-0.08349924967725013,0.5,0.5,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.0,0.0,0.2,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,0.0,-0.08349924967725013,0.5,0.5,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.0,0.0,0.5,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,0.0,-0.08349924967725013,0.5,0.5,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.0,0.0,1.0,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,0.0,-0.08349924967725013,0.5,0.5,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.05,0.7142857142857143,0.0,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,0.0,-0.08349924967725013,0.49563253945961416,0.5043674605403858,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.05,0.7142857142857143,0.02,0.001,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.1773100636347017,0.0,0.0,-0.1773100636347017,0.49686722527022287,0.503132774729777,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.05,0.7142857142857143,0.05,0.0025000000000000005,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.45690815409647706,0.0,0.0,-0.45690815409647706,0.5027629598666138,0.49723704013338627,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.05,0.7142857142857143,0.1,0.005000000000000001,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.6873026099070789,0.0,0.0,-0.6873026099070789,0.5123472040343537,0.48765279596564637,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.05,0.7142857142857143,0.2,0.010000000000000002,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,0.5306909497417328,0.0,0.0,0.5306909497417328,0.48804729652970763,0.5119527034702924,6.661338147750939e-16,False,opposite_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.05,0.7142857142857143,0.5,0.025,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.914916862865402,0.0,0.0,-0.914916862865402,0.17324387881633235,0.8267561211836677,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.05,0.7142857142857143,1.0,0.05,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,black_selected,natural_selection,-0.9852773998972422,0.0,0.0,-0.9852773998972422,0.14811521432241342,0.8518847856775866,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.1,0.8333333333333333,0.0,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,0.0,-0.08349924967725013,0.49490462936954993,0.5050953706304502,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.1,0.8333333333333333,0.02,0.002,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.4194173494858686,0.0,0.0,-0.4194173494858686,0.5021717993891156,0.4978282006108844,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.1,0.8333333333333333,0.05,0.005000000000000001,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.5944149147043604,0.0,0.0,-0.5944149147043604,0.5151076945871161,0.48489230541288403,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.1,0.8333333333333333,0.1,0.010000000000000002,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,0.8393725996155926,0.0,0.0,0.8393725996155926,0.44574037049441334,0.5542596295055866,6.661338147750939e-16,False,opposite_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.1,0.8333333333333333,0.2,0.020000000000000004,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.8942390904601369,0.0,0.0,-0.8942390904601369,0.1273993053444537,0.8726006946555462,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.1,0.8333333333333333,0.5,0.05,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,black_selected,natural_selection,-0.9896877700634583,0.0,0.0,-0.9896877700634583,0.08763009580689243,0.9123699041931077,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.1,0.8333333333333333,1.0,0.1,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,black_selected,natural_selection,-0.9979169599204347,0.0,0.0,-0.9979169599204347,0.0842012666998189,0.9157987333001815,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.2,0.9090909090909092,0.0,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,0.0,-0.08349924967725013,0.49444141385769075,0.5055585861423091,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.2,0.9090909090909092,0.02,0.004,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.6805497343668089,0.0,0.0,-0.6805497343668089,0.5158382749629044,0.48416172503709554,8.881784197001252e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.2,0.9090909090909092,0.05,0.010000000000000002,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,natural_selection,0.9817097339428366,0.0,0.0,0.9817097339428366,0.4013298093673421,0.5986701906326579,6.661338147750939e-16,False,opposite_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.2,0.9090909090909092,0.1,0.020000000000000004,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.9193788022841141,0.0,0.0,-0.9193788022841141,0.08210047325318351,0.9178995267468165,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.2,0.9090909090909092,0.2,0.04000000000000001,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,black_selected,natural_selection,-0.9858805777466808,0.0,0.0,-0.9858805777466808,0.05187246466059958,0.9481275353394008,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.2,0.9090909090909092,0.5,0.1,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,black_selected,natural_selection,-0.9983052350435471,0.0,0.0,-0.9983052350435471,0.04622489316202398,0.9537751068379765,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.2,0.9090909090909092,1.0,0.2,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,black_selected,natural_selection,-0.9997140824530573,0.0,0.0,-0.9997140824530573,0.04558450797588303,0.9544154920241167,4.440892098500626e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.5,0.9615384615384615,0.0,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,0.0,-0.08349924967725013,0.4941207261956345,0.5058792738043655,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.5,0.9615384615384615,0.02,0.01,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,0.925775310227524,0.0,0.0,0.925775310227524,0.36026277689357467,0.6397372231064253,6.661338147750939e-16,False,opposite_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.5,0.9615384615384615,0.05,0.025,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,black_selected,natural_selection,-0.9619694679700129,0.0,0.0,-0.9619694679700129,0.03751467885006884,0.962485321149931,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.5,0.9615384615384615,0.1,0.05,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,black_selected,natural_selection,-0.9925730357995661,0.0,0.0,-0.9925730357995661,0.02280142509636246,0.9771985749036373,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.5,0.9615384615384615,0.2,0.1,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,black_selected,natural_selection,-0.9985181494158039,0.0,0.0,-0.9985181494158039,0.01994319739624817,0.9800568026037519,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.5,0.9615384615384615,0.5,0.25,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,black_selected,natural_selection,-0.9998784840474622,0.0,0.0,-0.9998784840474622,0.019289190361797104,0.9807108096382032,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,0.5,0.9615384615384615,1.0,0.5,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,black_selected,natural_selection,-0.9999989228633274,0.0,0.0,-0.9999989228633274,0.01923128708493882,0.9807687129150613,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,1.0,0.9803921568627451,0.0,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,0.0,-0.08349924967725013,0.49400544631711757,0.5059945536828825,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,1.0,0.9803921568627451,0.02,0.02,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,unresolved,unstable_or_drifting,-0.9350576399239463,0.0,0.0,-0.9350576399239463,0.04163840455200954,0.9583615954479905,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,1.0,0.9803921568627451,0.05,0.05,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,black_selected,natural_selection,-0.9928960743928787,0.0,0.0,-0.9928960743928787,0.01328623804270651,0.9867137619572935,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,1.0,0.9803921568627451,0.1,0.1,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,black_selected,natural_selection,-0.9985858141329728,0.0,0.0,-0.9985858141329728,0.010497149934817318,0.9895028500651827,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,1.0,0.9803921568627451,0.2,0.2,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,black_selected,natural_selection,-0.999770294039718,0.0,0.0,-0.999770294039718,0.009916522529550054,0.9900834774704498,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,1.0,0.9803921568627451,0.5,0.5,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,black_selected,natural_selection,-0.9999995201905376,0.0,0.0,-0.9999995201905376,0.009804156769344319,0.9901958432306555,6.661338147750939e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,250,weak_C_window,1.0,1e-05,-0.6073217001161071,1.0,0.20229328425681026,0.7977067157431897,B,1.0,0.9803921568627451,1.0,1.0,unresolved,unstable_or_drifting,-0.08349924967725013,0.0,black_selected,natural_selection,-0.9999999999989999,0.0,0.0,-0.9999999999989999,0.00980392156911769,0.9901960784308823,4.440892098500626e-16,True,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,500,record_only,1.0,0.0,-0.1415431656861352,1.0000000000000002,0.4306160952518945,0.5693839047481055,B,0.0,0.0,0.0,0.0,unresolved,unstable_or_drifting,-0.05274911746937655,0.0,unresolved,unstable_or_drifting,-0.05274911746937655,0.0,0.0,-0.05274911746937655,0.5,0.5,6.661338147750939e-16,False,same_sign
large_oscillation_control_6_eps0.003_phi0.25_s0.03_g-0.002,large_oscillation_control,large_oscillation,0.003,0.7853981633974483,0.25,0.03,-0.002,500,record_only,1.0,0.0,-0.1415431656861352,1.0000000000000002,0.4306160952518945,0.5693839047481055,B,0.0,0.0,0.02,0.0,unresolved,unstable_or_drifting,-0.05274911746937655,0.0,unresolved,unstable_or_drifting,-0.05274911746937655,0.0,0.0,-0.05274911746937655,0.5,0.5,6.661338147750939e-16,False,same_sign
