step,plane0_sigma0.148008,plane1_sigma0.148008,plane2_sigma0.148008,plane3_sigma0.148008,plane4_sigma0.148008,plane5_sigma0.148008,plane6_sigma0.418631
22280,1.503004497309021e-22,1.060027102196745e-21,8.001062635946575e-21,6.428029022575474e-22,1.2819929299513395e-21,5.752214096724337e-22,1.0000000000000002
22300,1.510269054312981e-22,1.0659188921748976e-21,8.043825986853152e-21,6.467414765897713e-22,1.289185521877375e-21,5.786405498579941e-22,0.9999999999999996
22320,1.5175962187398925e-22,1.0717736879178425e-21,8.086794694953513e-21,6.507007385870192e-22,1.2964087206342932e-21,5.820817855201102e-22,1.0000000000000002
22340,1.524938540933701e-22,1.0776972293270776e-21,8.129882556878049e-21,6.547521702867344e-22,1.3037157625818508e-21,5.855412215517816e-22,0.9999999999999997
22360,1.5323848012467678e-22,1.0835925165607079e-21,8.172976445724927e-21,6.587853764982822e-22,1.310944794231764e-21,5.889998686763352e-22,0.9999999999999999
22380,1.5399355737743818e-22,1.0895089889007919e-21,8.216288949085214e-21,6.628753589701658e-22,1.318194240270365e-21,5.924636600393993e-22,1.0000000000000002
22400,1.547527440630589e-22,1.0954608803484737e-21,8.259717899529077e-21,6.670381472854166e-22,1.3255376573357601e-21,5.959301299973615e-22,0.9999999999999999
22420,1.5553981579874333e-22,1.1013771534175874e-21,8.303364032322551e-21,6.71184396788927e-22,1.332833768072252e-21,5.993819146351473e-22,1.0
22440,1.5632443972689964e-22,1.1073101172301144e-21,8.34721324474276e-21,6.753382598583599e-22,1.3401198497446617e-21,6.028743355209395e-22,1.0
22460,1.5712673083038685e-22,1.1132061483856369e-21,8.391447708222275e-21,6.795062530677648e-22,1.3474533258371764e-21,6.0636058674135025e-22,0.9999999999999997
22480,1.5793655171661688e-22,1.1191441148930196e-21,8.436021817924023e-21,6.837137193462956e-22,1.3548150617531097e-21,6.098516882425664e-22,1.0
22500,1.5874945677034555e-22,1.1251342345211732e-21,8.480933853725654e-21,6.879277780317654e-22,1.3622407661768161e-21,6.134025609114504e-22,0.9999999999999999
22520,1.5956909348580851e-22,1.1311437869757158e-21,8.526328090463334e-21,6.921170885367823e-22,1.369685789591093e-21,6.169793202852653e-22,1.0000000000000002
22540,1.6040649426669622e-22,1.1372902017074105e-21,8.572131245189334e-21,6.962997665975095e-22,1.3772136642231276e-21,6.205550092128276e-22,0.9999999999999999
22560,1.6123383835926535e-22,1.1434717334710966e-21,8.618430337628638e-21,7.004993970134692e-22,1.3848138942958684e-21,6.241629384247823e-22,0.9999999999999999
22580,1.6205812177423634e-22,1.149700453627403e-21,8.665069464284802e-21,7.047254288396366e-22,1.3925104903935003e-21,6.278060708921688e-22,1.0
22600,1.6287582542091643e-22,1.1560185816131725e-21,8.711949218875718e-21,7.089607753208636e-22,1.4002039671611024e-21,6.314905122394196e-22,1.0
22620,1.6369731097205427e-22,1.162420085184687e-21,8.75913595338664e-21,7.13229656124143e-22,1.4079899647017883e-21,6.352137275270454e-22,0.9999999999999997
22640,1.6453281212295708e-22,1.168888407719669e-21,8.806632225373222e-21,7.1751102398048e-22,1.41591052096014e-21,6.389607034577945e-22,1.0
22660,1.6535884697008354e-22,1.175404390676036e-21,8.854296305950722e-21,7.218111556562983e-22,1.4238663473467702e-21,6.42722296853826e-22,1.0
22680,1.6616372513828804e-22,1.181973364849771e-21,8.902234233625518e-21,7.261897347442297e-22,1.4318362327939322e-21,6.465514461810275e-22,0.9999999999999997
22700,1.6698623507523516e-22,1.1885169223145178e-21,8.95029067612858e-21,7.305880152143463e-22,1.4399295903884692e-21,6.503795963259016e-22,1.0
22720,1.6780167752908098e-22,1.1951063199148658e-21,8.99840275120621e-21,7.350315922894856e-22,1.448082840100032e-21,6.54224969671209e-22,0.9999999999999994
22740,1.6861192137348782e-22,1.2017081818355324e-21,9.046619270371213e-21,7.395429543659956e-22,1.4562447738916134e-21,6.5811117920896235e-22,0.9999999999999999
22760,1.6944915905653347e-22,1.2083407692118717e-21,9.094995776479316e-21,7.440691483763829e-22,1.4644231906872436e-21,6.619902971488836e-22,1.0
22780,1.702743875921461e-22,1.2150077139008776e-21,9.14374736951366e-21,7.486496982923822e-22,1.4726554097684342e-21,6.659004064421909e-22,1.0
22800,1.7112019970493675e-22,1.221648679160536e-21,9.19269467611668e-21,7.532427294768007e-22,1.480897336935694e-21,6.698191114352629e-22,0.9999999999999996
22820,1.719695714960943e-22,1.2283034237068686e-21,9.241775567591254e-21,7.578691713490421e-22,1.4891311066915288e-21,6.73729964331697e-22,0.9999999999999999
22840,1.7283655983462458e-22,1.234934683942096e-21,9.29123931274817e-21,7.624888634928203e-22,1.4973579349142914e-21,6.776310592831769e-22,0.9999999999999999
22860,1.7373388336907315e-22,1.2416376712521368e-21,9.340983901126622e-21,7.671875658804523e-22,1.5056343879258655e-21,6.815654470021916e-22,1.0000000000000002
22880,1.746187619521411e-22,1.2483497769067111e-21,9.391085923095515e-21,7.718616759565093e-22,1.5139922959319572e-21,6.854790285603245e-22,1.0000000000000002
22900,1.7552002668944593e-22,1.2550606163811418e-21,9.441528159890279e-21,7.765492248720865e-22,1.5223223181357063e-21,6.894231188218693e-22,1.0
22920,1.7642870825252612e-22,1.261875368784657e-21,9.492268087042261e-21,7.81241172490857e-22,1.5307654041074296e-21,6.933706313449999e-22,0.9999999999999999
22940,1.7735553474121356e-22,1.2686794209436966e-21,9.543278706541913e-21,7.85925119250888e-22,1.5392019781043612e-21,6.973244308751306e-22,0.9999999999999999
22960,1.7826996044141381e-22,1.2755780078658626e-21,9.594650489138135e-21,7.9066434972213025e-22,1.5476974939033807e-21,7.013209239044158e-22,0.9999999999999996
22980,1.7917509765084476e-22,1.2825111138477817e-21,9.646363241115084e-21,7.953923181371593e-22,1.5562616869334939e-21,7.053713239591806e-22,1.0000000000000002
23000,1.8007683973256253e-22,1.2895478485537426e-21,9.698520141651622e-21,8.001469451002927e-22,1.5648578092211643e-21,7.094660731583677e-22,1.0000000000000002
23020,1.8098997194040212e-22,1.2966321820431523e-21,9.750900717773755e-21,8.048921271221068e-22,1.5735266472019111e-21,7.135757298985973e-22,0.9999999999999999
23040,1.818715268919656e-22,1.3037278873667638e-21,9.80346181657641e-21,8.096854841822564e-22,1.5822446079397437e-21,7.177580795303175e-22,1.0
23060,1.8276061898350218e-22,1.3109118841684817e-21,9.85632542817174e-21,8.145402989683592e-22,1.591005340565055e-21,7.219658942849585e-22,0.9999999999999999
23080,1.836425718969605e-22,1.318131340660893e-21,9.909522648498873e-21,8.193991601986067e-22,1.5998637793785561e-21,7.262057990943161e-22,0.9999999999999999
23100,1.845400322983546e-22,1.3253873358874062e-21,9.9630393313749e-21,8.243377440740507e-22,1.6087410382293508e-21,7.304603417520759e-22,1.0000000000000002
23120,1.8543886071373606e-22,1.332677543257149e-21,1.0016712339702597e-20,8.292980287757714e-22,1.61770978122154e-21,7.347384439017934e-22,1.0
23140,1.863616840869931e-22,1.339980014443981e-21,1.0070513506412188e-20,8.343008131658278e-22,1.6267566505537588e-21,7.39019491121339e-22,1.0
23160,1.8727910481144203e-22,1.3473388136965061e-21,1.0124452345016956e-20,8.393597667829257e-22,1.635863074175187e-21,7.433244714315774e-22,0.9999999999999996
23180,1.8821270461271294e-22,1.35468060626921e-21,1.0178406595769517e-20,8.444367154703277e-22,1.6450334849059168e-21,7.476614176779247e-22,0.9999999999999999
23200,1.8916032840718516e-22,1.3620856153989327e-21,1.0232409389097467e-20,8.495729936984365e-22,1.6542000086883781e-21,7.520106530893256e-22,0.9999999999999999
23220,1.9011453583693487e-22,1.3694605527175904e-21,1.0286737290344052e-20,8.547433106162464e-22,1.663386978885862e-21,7.563667171465355e-22,1.0
23240,1.9109825228241594e-22,1.3768724973705009e-21,1.0341267980380972e-20,8.599254183411373e-22,1.6725287198584163e-21,7.607425158274757e-22,0.9999999999999994
23260,1.920525094556516e-22,1.3843089129230012e-21,1.0396249435281196e-20,8.651439343245935e-22,1.6817677280992414e-21,7.651212961823529e-22,1.0000000000000004
23280,1.9303347715327341e-22,1.3917473473209466e-21,1.045145797123042e-20,8.703786502123851e-22,1.6910153513944528e-21,7.695433036818385e-22,1.0
23300,1.9404307765356366e-22,1.3992333635821758e-21,1.0507152155137677e-20,8.756280094207848e-22,1.7003035131374564e-21,7.739409414036253e-22,1.0
23320,1.9504053655319346e-22,1.4067385291411302e-21,1.0563040733168776e-20,8.809015568193707e-22,1.709588976457673e-21,7.784295761098276e-22,1.0
23340,1.9606997477528942e-22,1.4143138500489044e-21,1.0619311176891727e-20,8.861646280935501e-22,1.7189660114844473e-21,7.829249141226023e-22,1.0000000000000002
23360,1.9708253339312266e-22,1.421903927932202e-21,1.0676008907638707e-20,8.914854588774918e-22,1.7283225800243935e-21,7.874140538904124e-22,0.9999999999999999
23380,1.981139750243458e-22,1.429512252369274e-21,1.0732908098137977e-20,8.967568479992457e-22,1.737706481498443e-21,7.919501767573584e-22,1.0
23400,1.9914313572626527e-22,1.4372299144606177e-21,1.0790281124598027e-20,9.020714471399128e-22,1.747138245042317e-21,7.96521474547754e-22,0.9999999999999997
23420,2.0018185463559928e-22,1.4450224895165864e-21,1.0847923879215659e-20,9.074577560914241e-22,1.7567103345997732e-21,8.01104189860251e-22,0.9999999999999997
23440,2.012073945615917e-22,1.4528922257558808e-21,1.0906081017517676e-20,9.128374250775608e-22,1.7663793472100957e-21,8.057682774122018e-22,1.0
23460,2.0223524483924187e-22,1.4607854838560237e-21,1.0964330697435772e-20,9.182408862496017e-22,1.7761345522421425e-21,8.104494794957029e-22,0.9999999999999999
23480,2.0324350583139608e-22,1.468761904152261e-21,1.1022892635433221e-20,9.237081943957833e-22,1.7859159331107025e-21,8.15197319828583e-22,1.0000000000000004
23500,2.0426588428802128e-22,1.476826157783335e-21,1.1081639661683301e-20,9.292502995569781e-22,1.795706301388857e-21,8.2000483600094575e-22,1.0
23520,2.0529352185485927e-22,1.4849030734261439e-21,1.114075692208542e-20,9.348414649855393e-22,1.8056517425278116e-21,8.248015580701452e-22,0.9999999999999999
23540,2.0631959653361038e-22,1.4929910640609784e-21,1.1200018442760455e-20,9.40515505376142e-22,1.815651067673798e-21,8.296268743912717e-22,0.9999999999999997
23560,2.073779312212267e-22,1.501120179472671e-21,1.1259449274827918e-20,9.462259925714008e-22,1.825756466353725e-21,8.344935460355128e-22,0.9999999999999994
23580,2.0841242177874256e-22,1.5092650592630972e-21,1.1319195351942736e-20,9.519279454043632e-22,1.8358897357910168e-21,8.393980732274901e-22,0.9999999999999997
23600,2.0945788883375232e-22,1.5174269223330442e-21,1.137910116639916e-20,9.577325529941634e-22,1.8460785021098444e-21,8.442672935390914e-22,0.9999999999999997
23620,2.1051362050887938e-22,1.5256709838582303e-21,1.1439361966628636e-20,9.635879407593276e-22,1.856282129548257e-21,8.49188314688227e-22,1.0
23640,2.1159529669847487e-22,1.5339282174380368e-21,1.149989497623675e-20,9.695037134698206e-22,1.8665575901002445e-21,8.541145717181452e-22,1.0000000000000002
23660,2.126635448030141e-22,1.5421784061826357e-21,1.1560625385906819e-20,9.754341155638881e-22,1.8768777860972845e-21,8.59079611080183e-22,1.0
23680,2.1377837153406066e-22,1.5504344281404607e-21,1.1621563682270764e-20,9.813498813743444e-22,1.8871336932842317e-21,8.640454285759442e-22,1.0000000000000002
23700,2.1488113917836656e-22,1.558722260379397e-21,1.1682967133217968e-20,9.873461418180172e-22,1.8974545442062438e-21,8.690028716425814e-22,1.0000000000000002
23720,2.1598808992280254e-22,1.5670234523721095e-21,1.1744871024478614e-20,9.933275663765912e-22,1.907788809161661e-21,8.740378193962653e-22,1.0000000000000002
23740,2.171290888275801e-22,1.5753660722121705e-21,1.1807162021207598e-20,9.99282240223783e-22,1.9181955141001694e-21,8.790572887101789e-22,0.9999999999999999
23760,2.1827403863780367e-22,1.5837276753824548e-21,1.186995519001287e-20,1.0052716405453495e-21,1.928638922143844e-21,8.841110861376862e-22,1.0
23780,2.1942455918560217e-22,1.5921647105936222e-21,1.1933222377342552e-20,1.0112354212612512e-21,1.9391852454607144e-21,8.891826445511766e-22,1.0000000000000002
23800,2.20588640342693e-22,1.6006410268899136e-21,1.1996888186784415e-20,1.0172514524403262e-21,1.949798295019911e-21,8.942953828795024e-22,1.0
23820,2.217690214577839e-22,1.6091747719886957e-21,1.2061035178856942e-20,1.0232070542102986e-21,1.960467514361054e-21,8.994594848982412e-22,1.0000000000000002
23840,2.229098033671833e-22,1.6178116409031356e-21,1.2125612775983487e-20,1.0292278446232096e-21,1.971187958395309e-21,9.046495226827065e-22,1.0
23860,2.240559091774048e-22,1.6265093273973392e-21,1.2190627717367911e-20,1.0352677009371424e-21,1.9818882507144735e-21,9.098914300631178e-22,0.9999999999999999
23880,2.251948482565155e-22,1.63532152347234e-21,1.2256177550394037e-20,1.0413968519853177e-21,1.9927741772495707e-21,9.151646811402431e-22,1.0
23900,2.263381018711732e-22,1.6441442159192363e-21,1.2321968431885053e-20,1.047516039761851e-21,2.0037268265258956e-21,9.204424364346104e-22,0.9999999999999997
23920,2.274586981707996e-22,1.6530537666481674e-21,1.2388068653966616e-20,1.053761549850432e-21,2.014736486494045e-21,9.257559488517444e-22,1.0000000000000002
23940,2.2860058645120656e-22,1.6620299451560882e-21,1.2454397576319432e-20,1.0600297375412614e-21,2.0259142842024428e-21,9.310836113590422e-22,0.9999999999999999
23960,2.2974882441334467e-22,1.6710543162755524e-21,1.2521137172260197e-20,1.0663211599192485e-21,2.037112281502059e-21,9.364571997837003e-22,1.0000000000000002
23980,2.3090214823034534e-22,1.6801510929882384e-21,1.2587912454285773e-20,1.072726226973057e-21,2.0484360502891218e-21,9.418393254983575e-22,0.9999999999999997
24000,2.320427625855731e-22,1.6892947117445508e-21,1.2654979642641277e-20,1.079175384834934e-21,2.0598211549780737e-21,9.47268187526238e-22,0.9999999999999997
24020,2.3321492194217904e-22,1.6984249425872616e-21,1.2722359321389184e-20,1.0857019910558283e-21,2.0712469671311677e-21,9.527196404780714e-22,0.9999999999999999
24040,2.344264575790531e-22,1.7075907039009195e-21,1.2789963502263126e-20,1.092311539418196e-21,2.0827199597620426e-21,9.58210273766376e-22,0.9999999999999999
24060,2.356192292488764e-22,1.716782131181753e-21,1.2857729156526501e-20,1.0989286576524513e-21,2.094171430988846e-21,9.637626732394394e-22,1.0000000000000004
24080,2.368727192105952e-22,1.7260294094064123e-21,1.2925798157022114e-20,1.1055967846197479e-21,2.1057311997406665e-21,9.693332717359763e-22,0.9999999999999997
24100,2.381067481624106e-22,1.7352661228593873e-21,1.2994393300517849e-20,1.1123377714231744e-21,2.1173035923980956e-21,9.74933303385383e-22,0.9999999999999997
24120,2.3932578929610507e-22,1.7444893604464324e-21,1.3063362468737265e-20,1.1191070873814536e-21,2.1288882717235953e-21,9.80579135545409e-22,0.9999999999999997
24140,2.405626034362489e-22,1.7537724374235472e-21,1.3132875695037986e-20,1.1259479807041098e-21,2.140578775122704e-21,9.862251030373868e-22,0.9999999999999999
24160,2.417937231757581e-22,1.7630707183579065e-21,1.3202889088308751e-20,1.1327678781494239e-21,2.1522425942032105e-21,9.91939647573902e-22,1.0
24180,2.4306623755314533e-22,1.772375115661817e-21,1.3273203997896136e-20,1.1395214602258127e-21,2.164074527328591e-21,9.97666492008397e-22,0.9999999999999999
24200,2.443106175206541e-22,1.7817914992870783e-21,1.3344058440637708e-20,1.1463421327128655e-21,2.175882823184994e-21,1.0034355819206243e-21,1.0
24220,2.455769110227759e-22,1.7912657002046745e-21,1.3415376088187362e-20,1.1531725679874099e-21,2.1877610509422856e-21,1.0092353779789293e-21,0.9999999999999999
24240,2.468610976958805e-22,1.8008126572987116e-21,1.3487264561677976e-20,1.1600686813544483e-21,2.1998039005864735e-21,1.0150408301041187e-21,0.9999999999999997
24260,2.4811596497893733e-22,1.8104254760845063e-21,1.355966600654558e-20,1.1669899875771416e-21,2.211899990018892e-21,1.0208705763494016e-21,0.9999999999999996
24280,2.4939177506981943e-22,1.8201644983672402e-21,1.363231644672469e-20,1.173898313407087e-21,2.2240318510469708e-21,1.0267596033351388e-21,0.9999999999999997
24300,2.506668922470787e-22,1.8299619028310485e-21,1.3705390854238234e-20,1.180846662615335e-21,2.236278582115668e-21,1.0326729526533634e-21,1.0000000000000002
24320,2.5193354684464326e-22,1.8398382606606414e-21,1.377859734444006e-20,1.187851897558431e-21,2.248592878959037e-21,1.0385695653208216e-21,1.0
24340,2.531820353647832e-22,1.849813262862253e-21,1.3852266829292526e-20,1.1949037360102058e-21,2.260997424707369e-21,1.0445403746810446e-21,1.0
24360,2.544551576679851e-22,1.8598361800646785e-21,1.3926165861077456e-20,1.2020431804446368e-21,2.273536301814935e-21,1.0504885561347802e-21,0.9999999999999997
24380,2.5570992461957027e-22,1.869878798718962e-21,1.400023135337066e-20,1.2091806367706444e-21,2.2860742895596274e-21,1.0565103296323602e-21,0.9999999999999996
24400,2.57006998427204e-22,1.879998286055872e-21,1.4074571189959367e-20,1.216406231389697e-21,2.2986948423526315e-21,1.0625404849253317e-21,1.0
24420,2.583091759631215e-22,1.8901318422836908e-21,1.4149271841381514e-20,1.2237380907231842e-21,2.3113206197358466e-21,1.068650289282109e-21,0.9999999999999997
24440,2.596254200493412e-22,1.900277070440099e-21,1.4224252568379424e-20,1.2311361753159197e-21,2.3240838095857067e-21,1.0747907787076706e-21,1.0000000000000002
24460,2.609846690949755e-22,1.9103846009437465e-21,1.4299512496890908e-20,1.2385637147474999e-21,2.336918253517875e-21,1.0809265016078196e-21,0.9999999999999999
24480,2.623532673022928e-22,1.920527840694746e-21,1.4374911903168485e-20,1.2459979317569656e-21,2.349789563539603e-21,1.0871443992349218e-21,0.9999999999999999
24500,2.636959962925198e-22,1.930661499292794e-21,1.4450663980244076e-20,1.25351043176013e-21,2.362634246592132e-21,1.0934259701223898e-21,1.0000000000000002
24520,2.650796481376632e-22,1.940912747495021e-21,1.4526916239992433e-20,1.2611168867595371e-21,2.3755702329838183e-21,1.0996823103005942e-21,0.9999999999999999
24540,2.664718272476043e-22,1.9511799978494633e-21,1.4603506841700724e-20,1.2686929669493701e-21,2.388551349071341e-21,1.1060125489532672e-21,0.9999999999999997
24560,2.6787201137848464e-22,1.9615129184015007e-21,1.468062806358526e-20,1.2763510712393561e-21,2.401616484622806e-21,1.1123835531329302e-21,0.9999999999999999
