step,r1_full,r2_full,r3_full,r4_full,r5_full,r6_full,r7_full,r1_perp,r2_perp,r3_perp,r4_perp,r5_perp,r6_perp,r7_perp
11000,0.30380826873910743,0.30380826873895755,0.30380826873783784,0.30380826873664213,0.30380826873622097,0.3038082687354446,2.5607227115982607e-09,8.397501538678783e-12,7.65284703435751e-12,7.079442588316834e-12,6.21701665141375e-12,4.130883823177219e-12,1.7270913453910995e-12,9.140919603315236e-20
11040,0.3038082687391214,0.30380826873896843,0.30380826873783784,0.3038082687366363,0.3038082687362166,0.3038082687354324,2.6583233457580166e-09,8.455347685457622e-12,7.717211287428446e-12,7.136825144935883e-12,6.2614355815359614e-12,4.171681410958682e-12,1.7355034577470669e-12,2.7309339509157005e-20
11080,0.3038082687391373,0.3038082687389763,0.3038082687378439,0.3038082687366259,0.3038082687362142,0.30380826873542277,2.5813836802571476e-09,8.513605426437791e-12,7.779682791192755e-12,7.191615302866688e-12,6.306190867022206e-12,4.208969044421589e-12,1.7514695011109796e-12,8.617280962784371e-20
11120,0.30380826873914013,0.3038082687389839,0.3038082687378489,0.30380826873661093,0.3038082687362063,0.3038082687354058,2.5753496195503804e-09,8.573502524857724e-12,7.839239271197591e-12,7.244852910383014e-12,6.352201474648413e-12,4.241055547629946e-12,1.7744014670516211e-12,8.331791331147479e-20
11160,0.3038082687391498,0.3038082687389965,0.3038082687378591,0.3038082687366005,0.3038082687361997,0.3038082687353936,2.6780655405449507e-09,8.635375575445106e-12,7.895834518280983e-12,7.297581118926853e-12,6.399991257564918e-12,4.2681775821691145e-12,1.8054193748612435e-12,5.796808586985546e-20
11200,0.3038082687391719,0.3038082687390061,0.3038082687378734,0.3038082687365923,0.3038082687361927,0.3038082687353834,2.504929120856057e-09,8.700420996090139e-12,7.950193230099507e-12,7.351106343797914e-12,6.450221995302647e-12,4.2937145355237675e-12,1.838831066454223e-12,5.0710058832219445e-20
11240,0.3038082687391877,0.3038082687390152,0.30380826873788563,0.30380826873658356,0.30380826873618116,0.30380826873536687,1.1648511021261264e-09,8.768088824278707e-12,8.005543837005427e-12,7.407645237086744e-12,6.503409032933352e-12,4.3205788783283824e-12,1.868276642694302e-12,6.110381045285914e-20
11280,0.30380826873919803,0.3038082687390312,0.3038082687378934,0.30380826873658096,0.30380826873616684,0.30380826873534766,2.965065141346e-09,8.83637083992164e-12,8.062684852573136e-12,7.466388944138185e-12,6.557209613466299e-12,4.35182991222305e-12,1.8917239622910466e-12,4.1009784974233367e-20
11320,0.3038082687392115,0.30380826873904554,0.3038082687378954,0.30380826873657985,0.30380826873615185,0.30380826873532935,1.137251258419688e-09,8.903667250503593e-12,8.122722661583188e-12,7.527092674010217e-12,6.610203983412931e-12,4.387496167172384e-12,1.9062261367787193e-12,3.3740534369709124e-20
11360,0.30380826873923067,0.3038082687390573,0.3038082687378977,0.3038082687365796,0.30380826873614125,0.30380826873531414,2.73406145696944e-09,8.968894971879127e-12,8.186055743255957e-12,7.58848676194642e-12,6.6614106851195454e-12,4.428554640179228e-12,1.915083673880839e-12,6.04015507207953e-20
11400,0.3038082687392415,0.3038082687390709,0.30380826873789785,0.3038082687365766,0.3038082687361323,0.30380826873529726,2.6113060245146804e-09,9.03177910251391e-12,8.251696787619086e-12,7.649899419666509e-12,6.710578201940576e-12,4.470953060482207e-12,1.9209591498698833e-12,9.489623569539679e-20
11440,0.3038082687392492,0.3038082687390868,0.3038082687378961,0.30380826873657174,0.30380826873612526,0.30380826873528133,1.3127991197956132e-09,9.09249616013921e-12,8.317754948821347e-12,7.709378563706943e-12,6.757546780934626e-12,4.5130951627518065e-12,1.928427324833462e-12,3.5075217576924465e-20
11480,0.30380826873926503,0.3038082687390999,0.30380826873789973,0.3038082687365652,0.30380826873612254,0.303808268735272,1.9166714426594783e-09,9.152942206260992e-12,8.384016861402462e-12,7.768327545200348e-12,6.804013525133774e-12,4.5528039676316524e-12,1.9431859605259092e-12,1.009487036957906e-19
11520,0.30380826873928096,0.3038082687391071,0.3038082687379063,0.3038082687365531,0.3038082687361188,0.3038082687352601,3.3062491006737204e-09,9.21486995403298e-12,8.448571104882692e-12,7.826285045972986e-12,6.851472480978217e-12,4.589282152916956e-12,1.9672889772391702e-12,7.243577986839217e-20
11560,0.30380826873929,0.3038082687391175,0.3038082687379161,0.3038082687365386,0.30380826873611244,0.30380826873524475,3.488860976531151e-09,9.278943782558882e-12,8.510037833926442e-12,7.882348208740463e-12,6.900759613423853e-12,4.62076701698374e-12,2.000831158014683e-12,8.178928045154443e-20
11600,0.30380826873930544,0.3038082687391324,0.3038082687379286,0.3038082687365283,0.30380826873610606,0.3038082687352324,2.9615922243027953e-09,9.34615838012888e-12,8.571042592291244e-12,7.940990045110831e-12,6.953836531400412e-12,4.650459448846961e-12,2.041264620166972e-12,7.778984264762129e-20
11640,0.30380826873932376,0.30380826873913974,0.3038082687379394,0.3038082687365182,0.3038082687360929,0.30380826873521655,2.4120828746171493e-09,9.416705787414618e-12,8.631957530550038e-12,8.001611279041327e-12,7.009689873832902e-12,4.678919521127675e-12,2.079671250366604e-12,8.768925074180613e-20
11680,0.3038082687393408,0.30380826873914946,0.30380826873795114,0.3038082687365095,0.3038082687360776,0.3038082687351977,3.4277297006572624e-09,9.490507976065899e-12,8.694224394409188e-12,8.065439234496341e-12,7.068988657843852e-12,4.709835729077485e-12,2.1139767690130598e-12,3.9216486836414827e-20
11720,0.3038082687393516,0.3038082687391671,0.3038082687379592,0.30380826873650385,0.30380826873606,0.30380826873517575,2.0208391084123945e-09,9.56494541923565e-12,8.758695594790564e-12,8.132059080230569e-12,7.128028268913236e-12,4.744745588145967e-12,2.139179956242831e-12,8.698450100504237e-20
11760,0.3038082687393661,0.3038082687391842,0.30380826873796246,0.3038082687365026,0.3038082687360431,0.30380826873515543,2.0347808918167863e-09,9.638781740807748e-12,8.82662162008116e-12,8.2007945621954e-12,7.187052376425724e-12,4.78631556586906e-12,2.1553447173516747e-12,7.810152387854176e-20
11800,0.3038082687393867,0.30380826873919753,0.30380826873796535,0.30380826873650035,0.30380826873602984,0.30380826873513894,9.601716554716464e-10,9.710770027290734e-12,8.897866085164456e-12,8.270036097487336e-12,7.243607904528648e-12,4.832094113274624e-12,2.1644797047109688e-12,6.716742440357566e-20
11840,0.30380826873940003,0.3038082687392128,0.3038082687379669,0.30380826873649514,0.3038082687360205,0.30380826873512123,1.7978919122098894e-09,9.781192252329372e-12,8.972003849377218e-12,8.338629394293607e-12,7.29832042345231e-12,4.879528223753074e-12,2.174696938589327e-12,8.942412639477981e-20
11880,0.3038082687394062,0.30380826873922945,0.3038082687379669,0.3038082687364881,0.30380826873601113,0.3038082687351019,2.5750664644858855e-09,9.851190007757237e-12,9.046306968239154e-12,8.40528580673853e-12,7.351911866389947e-12,4.925400148008835e-12,2.1889565984287026e-12,8.574116292792406e-20
11920,0.3038082687394211,0.3038082687392402,0.3038082687379696,0.30380826873647926,0.30380826873600353,0.30380826873508704,3.3324449857671036e-09,9.920966673877554e-12,9.119867911516717e-12,8.470801707782201e-12,7.40536231285203e-12,4.96936545970885e-12,2.211699474289428e-12,7.553114791276735e-20
11960,0.3038082687394415,0.30380826873925026,0.3038082687379807,0.30380826873646927,0.30380826873599925,0.3038082687350756,1.6893636847813865e-09,9.992486344939669e-12,9.191277342822688e-12,8.535616295118794e-12,7.46007971705144e-12,5.0097872778571835e-12,2.2446134159819934e-12,5.094045444168019e-20
12000,0.3038082687394542,0.3038082687392636,0.3038082687379941,0.303808268736456,0.303808268735992,0.3038082687350605,1.554048038517124e-09,1.006657595902579e-11,9.260844375563754e-12,8.601014390233093e-12,7.517010582604332e-12,5.045281474406895e-12,2.28438366826726e-12,7.527523854909738e-20
12040,0.30380826873946915,0.3038082687392793,0.30380826873800637,0.3038082687364465,0.3038082687359802,0.303808268735044,2.510869214645874e-09,1.0144490048753877e-11,9.329527166924128e-12,8.668186068707214e-12,7.577825099691695e-12,5.078646828193671e-12,2.326122177409612e-12,5.205183238147141e-20
12080,0.30380826873949107,0.30380826873929073,0.30380826873801886,0.3038082687364389,0.30380826873596384,0.3038082687350262,1.2592129034700212e-09,1.0225670652997066e-11,9.39898339041425e-12,8.73842985348439e-12,7.641223595357812e-12,5.112990826285583e-12,2.3646815132785693e-12,8.306009906882742e-20
12120,0.3038082687395103,0.3038082687393032,0.3038082687380288,0.30380826873643074,0.3038082687359461,0.30380826873500477,2.5597229482728403e-09,1.0308140216955401e-11,9.470447767526465e-12,8.811702300255161e-12,7.706603549157882e-12,5.1513019832801765e-12,2.3956904657999782e-12,7.745062927862372e-20
12160,0.3038082687395221,0.3038082687393214,0.3038082687380333,0.3038082687364255,0.30380826873592554,0.303808268734979,2.7216380162665935e-09,1.0390957855530557e-11,9.54479203697888e-12,8.886623553924984e-12,7.771794769848942e-12,5.1944197633962585e-12,2.4182388136235634e-12,4.5811594999214334e-20
12200,0.30380826873953937,0.30380826873934186,0.3038082687380367,0.303808268736426,0.30380826873590994,0.30380826873495853,1.707311076735326e-09,1.0472280415913234e-11,9.623087142227591e-12,8.963612306198358e-12,7.83601292568523e-12,5.242294475623752e-12,2.434157989891465e-12,7.150426939922758e-20
12240,0.3038082687395576,0.30380826873935524,0.30380826873803807,0.30380826873642264,0.3038082687358956,0.30380826873493844,2.058298070267682e-09,1.0551613875869364e-11,9.703784329672766e-12,9.040186655096048e-12,7.898311576156316e-12,5.293053941064664e-12,2.4445228493755733e-12,9.272212628058296e-20
12280,0.3038082687395712,0.30380826873937283,0.30380826873804295,0.30380826873641825,0.30380826873588634,0.3038082687349199,2.8797679420501173e-09,1.062896681306039e-11,9.783847097386502e-12,9.113703636397405e-12,7.957702038579646e-12,5.34330723861166e-12,2.456125031721471e-12,9.341622042021416e-20
12320,0.3038082687395834,0.3038082687393934,0.3038082687380486,0.3038082687364131,0.30380826873587996,0.30380826873490335,1.2921577478791086e-09,1.0704902287127176e-11,9.861665921872655e-12,9.184173945775315e-12,8.015494965882991e-12,5.392173322856897e-12,2.473434890395815e-12,1.1261688572974743e-19
12360,0.30380826873959965,0.30380826873940503,0.3038082687380533,0.3038082687364035,0.30380826873587274,0.3038082687348883,1.7330889584851403e-09,1.0780495517744766e-11,9.938021218827335e-12,9.2530081714023e-12,8.073672013408161e-12,5.438010746291804e-12,2.501545177476773e-12,1.1746258464107403e-19
12400,0.3038082687396159,0.303808268739411,0.30380826873805994,0.3038082687363899,0.30380826873586214,0.3038082687348715,3.6589429584720507e-09,1.0857808044124578e-11,1.0012372898883097e-11,9.32097758229081e-12,8.133240038151594e-12,5.479611724140262e-12,2.53764061997667e-12,1.1325406939097892e-19
12440,0.30380826873962774,0.30380826873942357,0.30380826873807254,0.303808268736377,0.3038082687358507,0.30380826873485256,2.364962542509185e-09,1.0937202105531115e-11,1.0084398148817773e-11,9.39012902095003e-12,8.194108549834228e-12,5.516773976362179e-12,2.5767371552023814e-12,6.594628739842669e-20
12480,0.30380826873964284,0.30380826873944106,0.3038082687380854,0.30380826873637023,0.3038082687358367,0.30380826873483485,2.1298781934916072e-09,1.101876771370845e-11,1.0154915720998714e-11,9.45949102495282e-12,8.257519640262976e-12,5.5532360285216374e-12,2.6157887894361174e-12,1.092560430331029e-19
12520,0.3038082687396626,0.30380826873945227,0.3038082687380948,0.30380826873636246,0.3038082687358179,0.3038082687348147,3.681663781659906e-09,1.1101358268280274e-11,1.0226181250709937e-11,9.532300549051697e-12,8.323021248618485e-12,5.5897758720035876e-12,2.6492797527608095e-12,8.027091631459293e-20
12560,0.3038082687396805,0.30380826873946454,0.30380826873810257,0.30380826873635486,0.3038082687357981,0.3038082687347907,3.147586388852774e-09,1.1184899359022201e-11,1.0299657880027166e-11,9.60747576150481e-12,8.388936573607849e-12,5.6306820783474905e-12,2.6745401814889614e-12,9.934925083877067e-20
12600,0.303808268739697,0.30380826873948913,0.30380826873811223,0.30380826873635386,0.3038082687357845,0.3038082687347701,1.2671848526107417e-09,1.1267062148756506e-11,1.037516100482242e-11,9.682716593016723e-12,8.453126814510592e-12,5.675097038791505e-12,2.6920278145478784e-12,6.398990655923394e-20
12640,0.30380826873971206,0.30380826873951106,0.30380826873811684,0.303808268736353,0.3038082687357699,0.3038082687347496,2.4858290357696657e-09,1.1347411893381843e-11,1.0452494155694158e-11,9.75742868239292e-12,8.515383173365942e-12,5.723328377089506e-12,2.7027145464581557e-12,6.77692096071309e-20
12680,0.3038082687397319,0.3038082687395258,0.3038082687381191,0.30380826873634986,0.3038082687357582,0.3038082687347318,3.6384109597444593e-09,1.1425262779899388e-11,1.0530860381369765e-11,9.831148670490969e-12,8.575689484041982e-12,5.774902670692613e-12,2.712648184036449e-12,8.86147262040452e-20
12720,0.3038082687397445,0.3038082687395394,0.30380826873812217,0.30380826873634253,0.3038082687357495,0.30380826873471356,2.5353246159480754e-09,1.1500563347929085e-11,1.0608561921491409e-11,9.90193723689315e-12,8.633381594112682e-12,5.824873125123387e-12,2.725057333152593e-12,9.395907909617812e-20
12760,0.3038082687397539,0.30380826873955574,0.30380826873812644,0.30380826873633465,0.30380826873574435,0.30380826873469646,1.8511105399156379e-09,1.1575001005416498e-11,1.0685455352976064e-11,9.971505705449054e-12,8.691446554686094e-12,5.873870306215571e-12,2.7458315605233973e-12,8.92976656599426e-20
12800,0.30380826873976946,0.3038082687395674,0.30380826873813355,0.3038082687363261,0.30380826873573763,0.30380826873468386,2.944117481365743e-09,1.1649160084051229e-11,1.0760209722852722e-11,1.0038899644605454e-11,8.749131101169103e-12,5.917994084978245e-12,2.7768719938405123e-12,8.252258314655743e-20
12840,0.3038082687397859,0.30380826873957306,0.30380826873814265,0.3038082687363131,0.30380826873572603,0.30380826873466776,1.4202410207060063e-09,1.1725283875639333e-11,1.0831830992733538e-11,1.010558685259752e-11,8.80792921497099e-12,5.955873983437668e-12,2.811827420989566e-12,9.994621538101622e-20
12880,0.3038082687398005,0.30380826873958633,0.3038082687381565,0.30380826873630223,0.30380826873571565,0.3038082687346507,1.3352611794618436e-09,1.1803367732133761e-11,1.0900946014660412e-11,1.0172790500495829e-11,8.869350219934767e-12,5.989983698243138e-12,2.849800300567587e-12,9.844335742014484e-20
12920,0.30380826873981315,0.30380826873960237,0.30380826873816813,0.3038082687362929,0.3038082687357004,0.30380826873463024,2.0637887364616197e-09,1.188339734698914e-11,1.0969373451508274e-11,1.0242113871793513e-11,8.932824375852752e-12,6.02331662687377e-12,2.884610523426282e-12,7.125305406519092e-20
12960,0.30380826873983274,0.30380826873961564,0.3038082687381769,0.30380826873628647,0.3038082687356811,0.30380826873460925,1.8306134004911676e-09,1.1964425522879071e-11,1.1038180740552028e-11,1.0312388285020995e-11,8.99689258136004e-12,6.0601373887610516e-12,2.9133514291488543e-12,1.4193421004963839e-19
13000,0.30380826873985306,0.3038082687396308,0.3038082687381856,0.3038082687362809,0.3038082687356649,0.3038082687345881,1.90828678801908e-09,1.2045324981742047e-11,1.110945806282075e-11,1.0384825797595406e-11,9.061127674819083e-12,6.101007212872118e-12,2.9327932391070664e-12,8.671255587699137e-20
13040,0.3038082687398659,0.3038082687396516,0.3038082687381902,0.3038082687362766,0.3038082687356505,0.30380826873456496,1.3094277017969796e-09,1.2125213608391693e-11,1.1183679687483575e-11,1.0457896274767005e-11,9.12415874967229e-12,6.147281900764636e-12,2.9453611978310607e-12,1.0876384895925226e-19
13080,0.303808268739877,0.30380826873966876,0.3038082687381891,0.3038082687362713,0.3038082687356347,0.30380826873454214,1.57063106507392e-09,1.2202664947211927e-11,1.1259996027558536e-11,1.0530246427485727e-11,9.185069677115528e-12,6.197580042646997e-12,2.954634480815809e-12,1.1684259647595497e-19
13120,0.3038082687398947,0.30380826873968253,0.30380826873819167,0.3038082687362687,0.30380826873562444,0.3038082687345257,1.5916581350343277e-09,1.2278199070916932e-11,1.133727988701885e-11,1.0601238003200408e-11,9.243361816940446e-12,6.247292805452014e-12,2.9629375758654556e-12,8.843168340060144e-20
13160,0.303808268739906,0.30380826873969463,0.3038082687381947,0.3038082687362603,0.30380826873561634,0.3038082687345081,3.235795487042959e-09,1.2351714004395556e-11,1.1411863726456424e-11,1.0668238369728737e-11,9.29978153895318e-12,6.295181158312278e-12,2.974896614767589e-12,1.0861596682414914e-19
13200,0.30380826873991434,0.30380826873971173,0.30380826873820227,0.30380826873625233,0.30380826873561134,0.3038082687344923,2.7876078243916324e-09,1.242477503735453e-11,1.148366636572452e-11,1.0733174000547614e-11,9.355517536396722e-12,6.339856478275565e-12,2.994060237883835e-12,6.26969230979802e-20
