step,R_v0,R_v1,R_v2,R_v3,R_v4,R_v5,R_v6,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4,nulldev_v5,nulldev_v6
3800,0.2812718016741819,0.28127180167418686,0.28127180167420396,0.28127180167421517,0.2812718016742081,0.2812718016742085,0.28127180167421023,1.217615794650558e-13,2.4340245893479162e-14,6.981428175899872e-14,1.143246404870599e-13,2.9737707005562883e-13,1.2813606634383227e-13,6.348548999369682e-14
3840,0.2812718016741821,0.28127180167418736,0.2812718016742024,0.28127180167421556,0.2812718016742082,0.28127180167420796,0.28127180167420945,1.5972303940441914e-13,1.5864852552600414e-13,1.3748170812902993e-13,9.998383474417938e-14,2.197003978091653e-13,7.808355938942115e-14,1.402839960401004e-13
3880,0.2812718016741832,0.2812718016741878,0.2812718016742045,0.2812718016742185,0.28127180167421095,0.2812718016742104,0.2812718016742115,1.6885606703463958e-13,2.3733169148974067e-13,1.1115749667427828e-13,7.086876396761241e-14,1.986910657699896e-13,6.094148972462454e-14,1.57506195131342e-13
3920,0.28127180167418314,0.28127180167418786,0.28127180167420396,0.2812718016742181,0.28127180167421123,0.2812718016742103,0.28127180167421073,1.26001079573691e-13,2.0735514390436956e-13,3.841943708334249e-14,1.1720395143047544e-13,2.588082942953024e-13,1.6931656053943686e-13,7.933774468593205e-14
3960,0.2812718016741824,0.2812718016741867,0.28127180167420474,0.28127180167421795,0.28127180167421195,0.2812718016742105,0.2812718016742108,1.7616451408986104e-13,1.0462813104266164e-13,8.679454319152852e-14,1.2139435571717814e-13,2.39372952957829e-13,1.8162920001782765e-13,4.5670886856956345e-14
4000,0.2812718016741788,0.28127180167418314,0.2812718016742018,0.2812718016742135,0.2812718016742081,0.2812718016742069,0.28127180167420696,2.61298487638974e-13,1.541650215248206e-13,1.070950693344811e-13,7.03350627505242e-14,9.726104291096044e-14,9.761124206488914e-14,1.0879230910340503e-13
4040,0.28127180167417637,0.28127180167418087,0.28127180167420074,0.28127180167421106,0.28127180167420535,0.28127180167420507,0.2812718016742052,2.6531764315744775e-13,1.778921090595289e-13,5.110933477944258e-14,1.2069809611071982e-13,7.32470145288531e-14,5.108326713342611e-14,7.423089713877092e-14
4080,0.2812718016741754,0.28127180167417937,0.28127180167420107,0.28127180167420884,0.281271801674204,0.28127180167420374,0.281271801674205,1.7091936600223162e-13,9.912643380646017e-14,7.619506380288826e-14,1.9002982159367561e-13,1.4874167663883527e-13,1.1188520647935028e-13,6.415265273576824e-14
4120,0.28127180167417853,0.28127180167418125,0.28127180167420707,0.2812718016742129,0.28127180167420845,0.28127180167420784,0.28127180167421045,6.040817290637183e-14,4.012636408464495e-14,1.6097098087439485e-13,2.036651287860496e-13,1.3778374886338375e-13,1.262599826685285e-13,1.6573884635146798e-13
4160,0.281271801674179,0.2812718016741832,0.2812718016742071,0.2812718016742142,0.2812718016742091,0.28127180167420945,0.2812718016742119,7.034551515773987e-14,1.2004777686206452e-13,1.893118693041546e-13,1.379653977286544e-13,2.046759927241382e-13,5.561986993417616e-14,2.0315826219826184e-13
4200,0.28127180167417976,0.2812718016741855,0.2812718016742068,0.28127180167421584,0.28127180167421034,0.281271801674211,0.28127180167421373,1.004610190621998e-13,1.6255776940860373e-13,1.0790400373892565e-13,4.11354180896153e-14,3.3658167038759473e-13,7.144818085499181e-14,1.393731597746109e-13
4240,0.2812718016741797,0.2812718016741861,0.2812718016742063,0.281271801674218,0.281271801674211,0.2812718016742124,0.281271801674215,8.430309760741972e-14,1.255707134156011e-13,6.189601160451842e-14,8.789786277822937e-14,3.821267748809046e-13,1.6071290719700837e-13,3.651435539291628e-14
4280,0.28127180167417765,0.2812718016741845,0.2812718016742028,0.28127180167421667,0.2812718016742088,0.2812718016742105,0.28127180167421245,1.469115303949891e-13,2.0361006416721884e-13,1.535401819504479e-13,9.863767353254713e-14,3.0439814369057823e-13,1.3496869175354512e-13,1.1807979199980414e-13
4320,0.28127180167417815,0.2812718016741846,0.281271801674204,0.281271801674219,0.28127180167421095,0.2812718016742125,0.2812718016742138,1.7894522788990123e-13,2.748044100110054e-13,1.4235029501050346e-13,1.0186986284301623e-13,2.2199381086537638e-13,3.3654751109768074e-14,1.507837629021151e-13
4360,0.2812718016741719,0.28127180167417926,0.2812718016741984,0.28127180167421356,0.28127180167420585,0.281271801674207,0.28127180167420796,1.2557077754541522e-13,2.5069477499495063e-13,3.3908938630301245e-14,1.559138770298626e-13,2.5149256067920133e-13,1.2972427264084535e-13,8.228534489348156e-14
4400,0.2812718016741669,0.2812718016741744,0.2812718016741944,0.28127180167420873,0.2812718016742011,0.281271801674202,0.28127180167420285,1.1995420232522667e-13,9.97007591159086e-14,1.0718015167160068e-13,1.76898131849095e-13,2.5062866087339224e-13,1.853457256751319e-13,6.202317973747435e-14
4440,0.2812718016741644,0.2812718016741719,0.28127180167419263,0.28127180167420607,0.28127180167419846,0.28127180167419946,0.2812718016742,2.2790901049418276e-13,1.0542312129267765e-13,1.6453276356629863e-13,1.1284753022404404e-13,1.0067053039675288e-13,1.209810730966016e-13,1.570834601946147e-13
4480,0.28127180167416593,0.28127180167417315,0.2812718016741952,0.28127180167420696,0.2812718016741994,0.28127180167420085,0.2812718016742017,2.6536051970570677e-13,1.7256189949785634e-13,1.0670383950949917e-13,1.156257930404322e-13,1.0444954529913687e-13,2.5030105120342872e-14,1.3779030260978367e-13
4520,0.2812718016741655,0.28127180167417193,0.2812718016741952,0.28127180167420557,0.28127180167419824,0.2812718016742001,0.28127180167420135,1.8304548847546395e-13,1.0403203849193005e-13,5.5230630123484975e-14,2.211800504007887e-13,2.2944189205501036e-13,1.4016221737502236e-13,3.108032558508344e-14
4560,0.28127180167416665,0.281271801674173,0.2812718016741973,0.2812718016742075,0.2812718016742001,0.28127180167420196,0.28127180167420407,4.509858626791521e-14,5.039576524870916e-14,1.8286481815281626e-13,2.3752605976396345e-13,2.1275326030934899e-13,1.6077687589885966e-13,1.4694817015439506e-13
4600,0.28127180167416593,0.28127180167417265,0.2812718016741957,0.28127180167420757,0.2812718016741993,0.28127180167420146,0.28127180167420407,7.706939800435966e-14,2.0018695190826822e-13,2.1738269114171237e-13,1.6134967386869127e-13,2.199921540174366e-13,6.786817647339095e-14,2.0563989543318227e-13
4640,0.28127180167416593,0.28127180167417287,0.2812718016741953,0.2812718016742087,0.28127180167419924,0.28127180167420207,0.28127180167420457,8.976613738483745e-14,2.32511854003978e-13,1.2496755775318968e-13,3.353351477201764e-14,3.5931511801390123e-13,8.972632466186895e-14,1.3678454936823164e-13
4680,0.28127180167416604,0.2812718016741725,0.28127180167419524,0.28127180167420973,0.2812718016741997,0.2812718016742026,0.28127180167420496,9.780228979998545e-14,1.4630570730745033e-13,5.999703197804114e-14,5.754536259474321e-14,4.110301853898532e-13,1.8468412086973525e-13,3.461944323268331e-14
4720,0.281271801674166,0.2812718016741727,0.28127180167419485,0.2812718016742105,0.2812718016742002,0.28127180167420335,0.2812718016742049,2.0724181197454515e-13,1.6093169583502735e-13,1.6423354672120883e-13,7.416662616949905e-14,3.085053613101273e-13,1.4274666656983316e-13,1.5908036111693134e-13
4760,0.2812718016741649,0.2812718016741722,0.2812718016741935,0.28127180167420945,0.28127180167419935,0.28127180167420224,0.28127180167420274,2.465096278491403e-13,2.6786775403167186e-13,1.3612151899433304e-13,1.0801766292020341e-13,1.6405999030607381e-13,1.9195346957277607e-14,1.821047152823854e-13
4800,0.2812718016741645,0.2812718016741715,0.2812718016741941,0.2812718016742097,0.2812718016741994,0.2812718016742022,0.28127180167420196,1.7722576634067e-13,2.4590884015829464e-13,2.89889368581114e-14,1.991677527523525e-13,2.1946004296628583e-13,1.5185760247932273e-13,8.737889748696264e-14
4840,0.2812718016741629,0.28127180167417026,0.2812718016741942,0.28127180167420784,0.2812718016741986,0.28127180167420096,0.28127180167420024,1.2954285579770058e-13,7.923516552046434e-14,1.4452119194126118e-13,2.281376191812768e-13,2.230822589963599e-13,2.0084382358031797e-13,7.323534779835609e-14
4880,0.2812718016741591,0.2812718016741658,0.28127180167419064,0.2812718016742028,0.2812718016741939,0.28127180167419635,0.28127180167419535,2.2977942756497225e-13,9.496077753657968e-14,2.0517403917002394e-13,1.5623309812994368e-13,6.010803921649029e-14,1.3759585913806715e-13,1.8256287262536775e-13
4920,0.2812718016741578,0.2812718016741646,0.2812718016741904,0.28127180167420124,0.28127180167419225,0.2812718016741951,0.2812718016741949,2.714692820569738e-13,1.5669969760002412e-13,1.5826558373032935e-13,9.293053084094194e-14,1.7598952288438622e-13,1.5032450067561204e-14,1.711650346011265e-13
4960,0.2812718016741596,0.28127180167416665,0.2812718016741931,0.2812718016742035,0.2812718016741944,0.2812718016741976,0.2812718016741986,2.171292248652391e-13,1.0425175567511543e-13,6.360524016203047e-14,1.9708643979623996e-13,3.149120998030345e-13,1.336232709995611e-13,4.9781156005000366e-14
5000,0.28127180167415633,0.2812718016741644,0.2812718016741885,0.2812718016742006,0.2812718016741903,0.28127180167419424,0.28127180167419596,8.505695248852037e-14,9.253741093649384e-14,1.8076141964334304e-13,2.329149408491871e-13,2.9766674664464133e-13,1.818105090089086e-13,1.3773518411247335e-13
5040,0.2812718016741558,0.2812718016741654,0.2812718016741859,0.2812718016742007,0.28127180167418836,0.28127180167419313,0.28127180167419524,3.895033854632744e-14,2.5791826917784704e-13,2.285639392664926e-13,1.6861891006393355e-13,2.39717996165238e-13,9.27599877859875e-14,2.0993391403851493e-13
5080,0.28127180167415294,0.2812718016741633,0.28127180167418153,0.2812718016741991,0.2812718016741851,0.28127180167419075,0.28127180167419297,7.185306319044945e-14,3.123742866510767e-13,1.2493754003477734e-13,6.906337948920977e-14,3.369156787517309e-13,4.937064178664499e-14,1.4837833951406167e-13
5120,0.2812718016741518,0.2812718016741631,0.28127180167417953,0.2812718016741983,0.28127180167418403,0.28127180167418964,0.2812718016741918,1.0305503304827283e-13,2.3070067232854267e-13,5.252188184948544e-14,3.443951813006301e-14,4.016761001061941e-13,1.4574555444909123e-13,5.586632856637832e-14
5160,0.2812718016741519,0.28127180167416294,0.281271801674179,0.2812718016741982,0.2812718016741841,0.2812718016741889,0.28127180167419064,1.893068616663643e-13,1.4763661972683965e-13,1.4332885160363792e-13,1.4521136237792847e-14,3.215199953976781e-13,1.1938092399088632e-13,1.4435912090652875e-13
5200,0.2812718016741548,0.2812718016741648,0.2812718016741816,0.28127180167420057,0.2812718016741867,0.28127180167419064,0.28127180167419175,2.3229187281155135e-13,1.9623583377267933e-13,1.2204904855029451e-13,1.0575299843559504e-13,1.5722684847155458e-13,1.1900206213127189e-14,1.9094233382259007e-13
5240,0.2812718016741545,0.2812718016741651,0.28127180167418253,0.2812718016742007,0.28127180167418825,0.28127180167419086,0.28127180167419175,1.8468461655523007e-13,1.9198708252837432e-13,5.243154241542404e-15,2.1138105449932677e-13,1.1617667589818593e-13,1.2457780144324052e-13,1.2415059196799227e-13
5280,0.28127180167415183,0.28127180167416266,0.28127180167418164,0.281271801674198,0.281271801674187,0.2812718016741893,0.2812718016741899,1.2963408075802588e-13,5.822579745490978e-14,1.2578681709653918e-13,2.5063617380126014e-13,1.4356932987351464e-13,1.9041103376756982e-13,1.3256226010038154e-14
5320,0.28127180167415067,0.281271801674161,0.28127180167418153,0.28127180167419696,0.2812718016741857,0.2812718016741881,0.28127180167418897,2.0387490764056982e-13,1.1943811786115113e-13,2.050916457945601e-13,2.0698895561489956e-13,5.04506453843476e-14,1.630304019932744e-13,1.447506735575783e-13
5360,0.2812718016741513,0.281271801674162,0.28127180167418464,0.28127180167419885,0.28127180167418786,0.2812718016741912,0.2812718016741926,2.69495823018075e-13,2.1984435456715023e-13,1.6967392315316635e-13,1.0071279703906433e-13,2.1265811690399233e-13,3.6039729556899097e-14,1.6664588720660021e-13
5400,0.2812718016741504,0.2812718016741611,0.2812718016741834,0.28127180167419835,0.28127180167418636,0.2812718016741908,0.28127180167419175,2.1502957818860794e-13,1.836278526026789e-13,6.173616531183921e-14,1.633444436268904e-13,3.87661087981391e-13,1.3848491105770853e-13,4.6126760292872586e-14
5440,0.2812718016741522,0.2812718016741633,0.2812718016741847,0.28127180167420096,0.28127180167418775,0.2812718016741932,0.2812718016741949,8.703950880400093e-14,1.4240413682743726e-13,1.830955649090391e-13,2.1036662869499168e-13,3.928774596593184e-13,2.0163215907734304e-13,1.2912064924059512e-13
5480,0.2812718016741509,0.28127180167416427,0.281271801674183,0.28127180167420224,0.2812718016741875,0.281271801674194,0.28127180167419574,3.37678440996944e-14,2.91229213956628e-13,2.5369649857581725e-13,1.7455621751465786e-13,3.0037160942405143e-13,1.29657056786728e-13,2.2874627694276456e-13
5520,0.2812718016741478,0.2812718016741629,0.2812718016741783,0.2812718016742002,0.28127180167418375,0.2812718016741911,0.2812718016741926,8.257402899143213e-14,3.816526999777857e-13,1.5510050777629737e-13,1.357636020586654e-13,3.352209932170878e-13,2.5214828109479356e-14,1.8657323236276152e-13
5560,0.2812718016741432,0.2812718016741605,0.2812718016741705,0.28127180167419513,0.28127180167417715,0.28127180167418536,0.281271801674186,9.031810250187581e-14,3.099333897473153e-13,8.442819361502821e-14,1.1207973341835145e-13,4.0835393975027233e-13,1.3352877851900448e-13,5.873238321085365e-14
5600,0.28127180167414195,0.2812718016741598,0.28127180167416976,0.2812718016741953,0.2812718016741765,0.2812718016741845,0.28127180167418486,1.6339041603851527e-13,1.6846401652280696e-13,2.0611719193813665e-13,3.7855296167362556e-14,3.5612379770548173e-13,1.3727369863782836e-13,1.453143859779042e-13
5640,0.2812718016741415,0.2812718016741594,0.2812718016741703,0.2812718016741947,0.28127180167417776,0.28127180167418414,0.2812718016741844,1.9565203939301302e-13,2.1115692723248997e-13,1.8804772868819682e-13,1.368569298159441e-13,1.5546422714545543e-13,2.7245591959491433e-14,2.312198534744475e-13
5680,0.2812718016741442,0.2812718016741616,0.2812718016741743,0.28127180167419696,0.2812718016741822,0.28127180167418664,0.28127180167418675,1.2017544705511067e-13,2.0363867556623474e-13,4.511814391019403e-14,2.5141436851540916e-13,8.070520825391411e-14,1.1835229099883803e-13,1.7484979775418267e-13
5720,0.2812718016741419,0.28127180167415927,0.2812718016741752,0.28127180167419574,0.2812718016741835,0.28127180167418653,0.28127180167418686,9.440575027508757e-14,5.59818890880663e-14,1.2204022347837052e-13,2.9152112507432963e-13,1.3681442205060228e-13,2.0165270051732264e-13,2.475082044408565e-14
5760,0.2812718016741422,0.28127180167415944,0.28127180167417803,0.281271801674197,0.2812718016741866,0.2812718016741889,0.2812718016741894,2.178486694549235e-13,1.6191593984033857e-13,2.0806796449139764e-13,2.1888068821595606e-13,6.72989570341175e-14,1.688998964670316e-13,1.2597892486523165e-13
5800,0.2812718016741422,0.28127180167416005,0.2812718016741791,0.28127180167419835,0.2812718016741872,0.2812718016741904,0.28127180167419086,2.868996330740721e-13,2.932086036062726e-13,1.6258627214665367e-13,1.2313149240323357e-13,2.675792019116592e-13,5.4193252307703156e-14,1.5793830784749492e-13
5840,0.28127180167414034,0.2812718016741591,0.28127180167417887,0.28127180167419913,0.2812718016741864,0.28127180167419147,0.2812718016741921,2.13137021362455e-13,2.5506843160459896e-13,7.416297884960387e-14,1.9379317528865273e-13,4.586404814750531e-13,1.8655936799482033e-13,3.3136597026929015e-14
5880,0.28127180167413834,0.28127180167415755,0.28127180167417726,0.2812718016741991,0.2812718016741845,0.2812718016741911,0.28127180167419247,5.325547247679355e-14,2.2019254895364013e-13,2.282543773886905e-13,2.149769033815246e-13,4.625240212981496e-13,2.3594528707230065e-13,1.4839949667137765e-13
5920,0.2812718016741387,0.2812718016741591,0.28127180167417565,0.2812718016742002,0.28127180167418364,0.2812718016741914,0.28127180167419275,6.863791435950071e-14,3.6003969635901926e-13,2.8268840464538676e-13,1.6782253091273877e-13,3.65810252524583e-13,1.3858057663551518e-13,2.484023222799329e-13
5960,0.2812718016741374,0.2812718016741581,0.28127180167417426,0.28127180167419924,0.28127180167418286,0.28127180167419,0.28127180167419175,6.232866074424038e-14,4.1012264165263533e-13,1.6892058874878833e-13,1.574303704284402e-13,3.826861137483692e-13,3.758080450060847e-14,2.185159804806485e-13
6000,0.28127180167413735,0.2812718016741583,0.2812718016741732,0.28127180167419924,0.2812718016741827,0.28127180167418914,0.2812718016741911,9.840448071195738e-14,2.9244322385123365e-13,1.0079728930039332e-13,1.5168464616911252e-13,4.35864219395813e-13,1.6111234242373455e-13,8.865523186971789e-14
6040,0.28127180167413607,0.28127180167415783,0.28127180167417276,0.2812718016741984,0.2812718016741835,0.28127180167418814,0.28127180167418975,2.087649802395736e-13,1.481199088810032e-13,1.9906570265558712e-13,1.0156853219351132e-13,3.2786509814084397e-13,1.4134961580963352e-13,1.5430723770860433e-13
