phase_model,correction,delta_max,closure_global_abs,closure_pair_rms,closure_pair_max,transmission_leakage,reflection_rate,max_remaining_delta,rms_remaining_delta
cubic_high,full,0.12,0.0,3.458860741804455e-19,1.7294303709022274e-18,0.0,1.0,0.0,0.0
quartic_edge,none,0.12,0.02501551300829748,0.0008348600636487964,0.002408421114829852,0.00043459077936150876,0.9995654092206384,0.12,0.04170799918106627
quartic_edge,constant,0.12,0.0016145819437785698,0.0006672863918398635,0.00190711085094863,0.00027775151903303917,0.9997222484809669,0.09493678665680413,0.03333755438842618
quartic_edge,linear,0.12,0.006286423905050943,0.0004167881149642695,0.001168294397574524,0.00010836882694349915,0.9998916311730565,0.05810355416342085,0.020821192740014528
quartic_edge,affine,0.12,0.0002770586454478987,0.0003332224659454731,0.0009249605513652659,6.928893933264637e-05,0.9999307110606673,0.04599200492442715,0.016648534189090368
quartic_edge,quadratic,0.12,2.25304179073828e-05,9.499862632946571e-05,0.0002508926990961131,5.635076272724474e-06,0.9999943649237273,0.01247111527937543,0.004747673907407277
quartic_edge,cubic,0.12,3.49690502924585e-07,1.183057967101264e-05,2.913269330792509e-05,8.744280809062954e-08,0.9999999125571919,0.0014544293769188834,0.0005914146234138714
quartic_edge,full,0.12,0.0,3.458860741804455e-19,1.7294303709022274e-18,0.0,1.0,0.0,0.0
alternating_linear,none,0.12,0.005023166432568155,0.0014009226132969106,0.0024084211148298522,0.0012263279603233208,0.9987736720396766,0.12,0.07006368304246248
alternating_linear,constant,0.12,0.004855980000826267,0.0014007097761163983,0.002384061026413407,0.0012259570627408951,0.998774042937259,0.11879527358027046,0.0700530688991523
alternating_linear,linear,0.12,0.004898256744055523,0.0014002820789206325,0.002429848231670289,0.0012252156981762447,0.9987747843018238,0.12111625456594652,0.07003191032660042
alternating_linear,affine,0.12,0.004888284703353519,0.0014000680298377885,0.0024519373390970317,0.0012248447430080905,0.9987751552569919,0.12222278066211015,0.07002132068916816
alternating_linear,quadratic,0.12,0.004880619379550822,0.0013989983805056355,0.0025519317345928626,0.0012229943126577589,0.9987770056873422,0.12723377689069734,0.06996851460471136
alternating_linear,cubic,0.12,0.0048700733083109895,0.0013974943295188814,0.002665412284843932,0.001220395033044978,0.998779604966955,0.132924502705265,0.0698942842556517
alternating_linear,full,0.12,0.0,3.458860741804455e-19,1.7294303709022274e-18,0.0,1.0,0.0,0.0
sinusoidal_loop,none,0.12,0.0754500927362202,0.0016848587400673958,0.0023922013295823493,0.0017799278181985937,0.9982200721818012,0.12,0.08441636750881949
sinusoidal_loop,constant,0.12,0.0013836898429578069,0.0007508781185400994,0.0015195952829058436,0.00035244013848521297,0.9996475598615147,0.07560452150651155,0.03755102436892368
sinusoidal_loop,linear,0.12,0.019594153048245785,0.0010819903576406074,0.0022276978814971503,0.000731980389147336,0.9992680196108527,0.11095676839888415,0.0541220823310558
sinusoidal_loop,affine,0.12,0.0014066117415318493,0.0007502661295339086,0.0014787177537510872,0.00035192816183451573,0.9996480718381654,0.07423025918036609,0.03752372471984992
sinusoidal_loop,quadratic,0.12,4.6081534854835075e-06,4.295399362462528e-05,0.00011099967321430232,1.1523319622833707e-06,0.9999988476680377,0.005517342139272034,0.002146935486099885
sinusoidal_loop,cubic,0.12,4.57908427555175e-06,4.280991924043066e-05,0.00010302591090748445,1.1450321197816562e-06,0.9999988549678802,0.0051670798793359085,0.0021401244109130004
sinusoidal_loop,full,0.12,0.0,3.458860741804455e-19,1.7294303709022274e-18,0.0,1.0,0.0,0.0
mixed_smooth,none,0.12,0.05288899710630946,0.001206605236305998,0.002408421114829852,0.0009092211460169049,0.999090778853983,0.12,0.06032467258781847
mixed_smooth,constant,0.12,0.001318702780923731,0.0005769115469945081,0.0013471780484375674,0.00020780982751384875,0.9997921901724861,0.0670125439543447,0.028833931827575012
mixed_smooth,linear,0.12,0.0011285319912479642,0.00014968458557623344,0.00035160429589260555,1.3987559064009554e-05,0.999986012440936,0.017477620126614274,0.007480023401982647
mixed_smooth,affine,0.12,5.083197528339372e-05,0.0001427615197454404,0.0003956652122597602,1.2709023725181426e-05,0.9999872909762748,0.01966807612702509,0.0071299875703680765
mixed_smooth,quadratic,0.12,3.601386378386531e-05,0.00012005418108425947,0.00023964308343531627,9.006741140213487e-06,0.9999909932588597,0.01201910516455415,0.006002262692792649
mixed_smooth,cubic,0.12,8.41125967972875e-07,1.8350823137468115e-05,4.6198897105802e-05,2.1032462177997412e-07,0.9999997896753781,0.0022963495766802344,0.0009172233176932493
mixed_smooth,full,0.12,0.0,3.458860741804455e-19,1.7294303709022274e-18,0.0,1.0,0.0,0.0
rippled_random_like,none,0.12,0.03908129131164156,0.0010865551081580447,0.0023973741259585802,0.0007385486439689657,0.9992614513560311,0.12,0.054374293616919776
rippled_random_like,constant,0.12,0.0017995681969607488,0.0007540349545031887,0.001617082069239149,0.0003555900575986906,0.9996444099424012,0.08083655103296819,0.037719863087578916
rippled_random_like,linear,0.12,0.001013266355256815,0.0006180941749522431,0.0013324925699505603,0.00023855931004352897,0.9997614406899564,0.06658683888344048,0.03089391724293864
rippled_random_like,affine,0.12,0.0009530975484188343,0.0006178763227236379,0.0013335848670095389,0.00023839981335943184,0.9997616001866404,0.06664150367319382,0.030883575398884994
rippled_random_like,quadratic,0.12,0.0008904201917331703,0.0005970103356023534,0.0012329162107737998,0.0002227275700742702,0.9997772724299258,0.061604284797353664,0.02985067132087521
rippled_random_like,cubic,0.12,0.00044463482835126525,0.00042201291817393373,0.0008227583142245247,0.0001111986036510226,0.9998888013963491,0.04090716884873951,0.02109095442763454
rippled_random_like,full,0.12,0.0,3.458860741804455e-19,1.7294303709022274e-18,0.0,1.0,0.0,0.0
linear,none,0.16,0.08066414507325617,0.0018672677051452024,0.0032114950070959067,0.002180652104264136,0.9978193478957359,0.16,0.09345598436825686
linear,constant,0.16,0.003259354444863387,0.0009330458846984897,0.0015913633433716765,0.0005442016300558246,0.9994557983699442,0.0793560809446031,0.046663871988086844
linear,linear,0.16,1.3114456617475352e-17,9.693632837411246e-19,1.8100674850056206e-18,6.985616850700044e-35,1.0,2.7755575615628914e-17,1.6716000539243883e-17
linear,affine,0.16,1.3984195156481128e-17,9.929764584094833e-19,1.9822414693165023e-18,1.463759857260756e-34,1.0,5.551115123125783e-17,2.419718873969252e-17
linear,quadratic,0.16,1.1472829666645103e-17,9.6583992710645e-19,1.8100674850056206e-18,6.100994079902192e-35,1.0,5.551115123125783e-17,1.5621772088853674e-17
linear,cubic,0.16,3.563467282492428e-17,1.6882430179763079e-18,2.8074689066613903e-18,1.3038595214897969e-33,1.0,1.3877787807814457e-16,7.221799004375009e-17
linear,full,0.16,0.0,9.141987126858395e-19,1.7276731733300863e-18,0.0,1.0,0.0,0.0
quadratic_area,none,0.16,0.054391521625519405,0.0014630586967147754,0.0032114950070959067,0.0013365952593125555,0.9986634047406875,0.16,0.073164090094488
quadratic_area,constant,0.16,0.003465878921173615,0.0009746079985177426,0.002120942133448637,0.0005930435940214282,0.9994069564059787,0.10541236866100082,0.04871523975258534
quadratic_area,linear,0.16,0.0068285863408659355,0.0003652662037509474,0.0007799477441722608,8.330344452416711e-05,0.999916696555476,0.03870188219110507,0.018254604372477945
quadratic_area,affine,0.16,0.00014781213328648166,0.000243239429965505,0.000514403540309625,3.695999989577963e-05,0.9999630400001043,0.025651291032329833,0.012159106881171642
quadratic_area,quadratic,0.16,4.31159061957523e-17,1.2787810577042559e-18,2.1475048458907372e-18,5.021088928782821e-34,1.0,6.828779620764169e-17,4.4815572868291315e-17
quadratic_area,cubic,0.16,1.6894578092637333e-17,1.6227168953762062e-18,3.6713054933264335e-18,1.1800589494030324e-33,1.0,1.6653345369377348e-16,6.870397221130762e-17
quadratic_area,full,0.16,0.0,9.141987126858395e-19,1.7276731733300863e-18,0.0,1.0,0.0,0.0
cubic_high,none,0.16,0.041240424298066174,0.0012497691072832081,0.0032114950070959067,0.0009745019459954176,0.9990254980540046,0.16,0.062472095693456305
cubic_high,constant,0.16,0.0031836914779520943,0.000936537532301919,0.0023854354665764324,0.0005472517978208429,0.9994527482021793,0.11861639414333468,0.04679914429380667
cubic_high,linear,0.16,0.008311300053576245,0.0004992069364747088,0.001247727628868731,0.000155475783143373,0.9998445242168568,0.061937784291988346,0.024939496659663475
cubic_high,affine,0.16,0.0003492401018170818,0.00037410067430425565,0.0009260511266409741,8.734859545522325e-05,0.9999126514045448,0.045956400346208404,0.018692721217160355
cubic_high,quadratic,0.16,9.652220184473214e-06,6.218360424397263e-05,0.0001464866354627941,2.415473113205919e-06,0.9999975845268869,0.007307381232683912,0.0031083613774202865
cubic_high,cubic,0.16,4.078540011096423e-17,1.3475961878330983e-18,2.7656264926280994e-18,6.575871342826777e-34,1.0,1.1102230246251565e-16,5.1286923646585694e-17
cubic_high,full,0.16,0.0,9.141987126858395e-19,1.7276731733300863e-18,0.0,1.0,0.0,0.0
quartic_edge,none,0.16,0.03334301725950329,0.001113586882313981,0.0032114950070959067,0.0007733248043351506,0.999226675195665,0.16,0.05565140118834522
quartic_edge,constant,0.16,0.002869899736187518,0.0008901145740680453,0.0025440355736885334,0.0004941356905733704,0.9995058643094267,0.12654384950403527,0.04447206368291795
quartic_edge,linear,0.16,0.008425734009564307,0.0005560246945541351,0.001559336928737162,0.0001927781017539114,0.9998072218982462,0.07743409314802253,0.02777157150726073
quartic_edge,affine,0.16,0.0004926768797595382,0.0004445116811788642,0.001234647337259978,0.00012324594478243763,0.9998767540552176,0.06128765395447058,0.022204514114370424
quartic_edge,quadratic,0.16,4.005296189945233e-05,0.00012670436819579387,0.00033491831928318276,1.002105363339397e-05,0.9999899789463667,0.016615638870118382,0.006331235127191179
quartic_edge,cubic,0.16,6.216375127165631e-07,1.5776096292098348e-05,3.888482753502071e-05,1.5547316789753573e-07,0.9999998445268323,0.001940331846522299,0.0007886017681836417
quartic_edge,full,0.16,0.0,9.141987126858395e-19,1.7276731733300863e-18,0.0,1.0,0.0,0.0
alternating_linear,none,0.16,0.008801849017783204,0.0018672677051452024,0.0032114950070959063,0.002180652104264136,0.9978193478957359,0.16,0.09345598436825686
alternating_linear,constant,0.16,0.00861967125124273,0.0018669837079334478,0.0031790673555660443,0.002179991328972292,0.9978200086710277,0.1583969713240531,0.09344178087712388
alternating_linear,linear,0.16,0.008665481835828878,0.0018664092249881187,0.0032396856005142555,0.002178669134639925,0.9978213308653602,0.16149401837912752,0.09341350157990631
alternating_linear,affine,0.16,0.008676975531125094,0.0018661217259271549,0.0032690430109463663,0.002178007558981353,0.9978219924410188,0.16297048070726608,0.0933993480351648
alternating_linear,quadratic,0.16,0.008662939375473059,0.001864682532802272,0.0034018487212691276,0.0021747065356721843,0.9978252934643279,0.16965416417479745,0.09332879445709684
alternating_linear,cubic,0.16,0.008643923156028344,0.0018626583303582595,0.0035524489187807088,0.002170069664048062,0.9978299303359521,0.17724267423012574,0.093229630412838
alternating_linear,full,0.16,0.0,9.141987126858395e-19,1.7276731733300863e-18,0.0,1.0,0.0,0.0
sinusoidal_loop,none,0.16,0.10042740426287504,0.002242952857314347,0.0031827429239788215,0.0031615605790064633,0.9968384394209937,0.16,0.11254553004279033
sinusoidal_loop,constant,0.16,0.0024575522334461673,0.0010009933839820505,0.002028323799963616,0.0006265570302878174,0.9993734429697122,0.10079315637368569,0.05007230732493127
sinusoidal_loop,linear,0.16,0.026240538458065357,0.0014421074936573402,0.002969389758713919,0.0013012464223550854,0.9986987535776449,0.14784569347792376,0.07217357168493024
sinusoidal_loop,affine,0.16,0.0024989574339053613,0.0010001166917167912,0.0019693067527004693,0.000625609636475037,0.999374390363525,0.09902881312498492,0.05003440033960211
sinusoidal_loop,quadratic,0.16,8.192553892317282e-06,5.72855265608505e-05,0.00014825628401924395,2.0490672942960585e-06,0.9999979509327059,0.007354873100655321,0.00286291498993365
sinusoidal_loop,cubic,0.16,8.140058229792216e-06,5.708633424345098e-05,0.0001374161878893765,2.035839592898167e-06,0.9999979641604072,0.00689338971456021,0.002853659240446903
sinusoidal_loop,full,0.16,0.0,9.141987126858395e-19,1.7276731733300863e-18,0.0,1.0,0.0,0.0
mixed_smooth,none,0.16,0.07045034458016147,0.0016086811294505434,0.0032114950070959067,0.0016170208910216046,0.9983829791089784,0.16,0.08046729690926038
mixed_smooth,constant,0.16,0.0023432901518720592,0.0007693860875321532,0.0017980209659940367,0.00036957484015077687,0.9996304251598495,0.08931625110839163,0.03845508437789623
mixed_smooth,linear,0.16,0.0015006607227969065,0.00019965353189581252,0.00046962782582119823,2.4876089199175404e-05,0.9999751239108008,0.023299750728767027,0.009975268516803451
mixed_smooth,affine,0.16,9.043057511954354e-05,0.0001904910554741257,0.0005283451174427743,2.2610889293948487e-05,0.9999773891107061,0.02621353522416206,0.009510286136380162
mixed_smooth,quadratic,0.16,6.400964243836413e-05,0.00016007959281740756,0.00031939492525555585,1.6012761064138033e-05,0.999983987238936,0.016035583322445212,0.00800322771314706
mixed_smooth,cubic,0.16,1.4954351748367506e-06,2.447339674961105e-05,6.170302796347747e-05,3.739950998330941e-07,0.9999996260049002,0.0030610139787300705,0.0012231029400862703
mixed_smooth,full,0.16,0.0,9.141987126858395e-19,1.7276731733300863e-18,0.0,1.0,0.0,0.0
rippled_random_like,none,0.16,0.052046260925576696,0.0014476521232016884,0.003191912507243189,0.0013128064060204188,0.9986871935939797,0.16,0.07251699641198436
rippled_random_like,constant,0.16,0.0031962824170537257,0.001004989955396526,0.0021547586619716386,0.000632062521527043,0.9993679374784732,0.1077590855891048,0.05029514519443477
rippled_random_like,linear,0.16,0.001740213882661463,0.0008242773804636734,0.0017766305749024318,0.00042425102917529597,0.9995757489708247,0.08879375030513914,0.04120226706985124
rippled_random_like,affine,0.16,0.0016942628949311327,0.0008239771342838473,0.0017780863487826396,0.00042396220546241526,0.9995760377945377,0.08886670010070427,0.04118820963496492
rippled_random_like,quadratic,0.16,0.0015824319952971449,0.0007959790394592947,0.0016435831635392651,0.0003959952581199716,0.9996040047418802,0.08212860599000475,0.039805306151446514
rippled_random_like,cubic,0.16,0.0007905136651877155,0.0005628457173555649,0.0010988753427918652,0.00019775454724343537,0.9998022454527568,0.054540852778991886,0.028126953757632214
rippled_random_like,full,0.16,0.0,9.141987126858395e-19,1.7276731733300863e-18,0.0,1.0,0.0,0.0
linear,none,0.2,0.10066470924648442,0.0023325261960785515,0.004012519512575595,0.003407505061810852,0.9965924949381891,0.2,0.11686704109632456
linear,constant,0.2,0.005087657081429923,0.0011661094394516019,0.0019908828820255444,0.0008503245514450502,0.9991496754485549,0.09924614137193685,0.058335520830754904
linear,linear,0.2,8.629597714773322e-18,9.45325066115276e-19,1.7259195429546643e-18,0.0,0.9999999999999999,0.0,0.0
linear,affine,0.2,1.1886662894101438e-17,9.921253439765849e-19,1.8082302223958464e-18,6.183914867024404e-35,0.9999999999999999,2.7755575615628914e-17,1.5727574341931312e-17
linear,quadratic,0.2,2.468550503038139e-17,1.0810989438540352e-18,1.883868061962225e-18,1.7596993950962773e-34,0.9999999999999999,5.551115123125783e-17,2.6530732331364524e-17
linear,cubic,0.2,4.2157996049696674e-17,1.911059820644402e-18,3.2931273050367034e-18,1.715296953441251e-33,0.9999999999999999,1.6653345369377348e-16,8.283228726628889e-17
linear,full,0.2,8.629597714773322e-18,9.45325066115276e-19,1.7259195429546643e-18,0.0,0.9999999999999999,0.0,0.0
quadratic_area,none,0.2,0.06790647284246325,0.0018283805599237579,0.004012519512575595,0.002089378143382298,0.9979106218566176,0.2,0.09150765675304484
quadratic_area,constant,0.2,0.005411242999396705,0.001218375758047056,0.002652468579255667,0.0009269374760328278,0.9990730625239671,0.13171047352694992,0.06091134392311227
quadratic_area,linear,0.2,0.008555888174890057,0.00045668670683957855,0.000976082177618048,0.00013019462095474962,0.9998698053790454,0.04834696948112413,0.02282147015665557
quadratic_area,affine,0.2,0.00023096034636631985,0.00030408295219943243,0.0006437434171762024,5.775708540767296e-05,0.9999422429145922,0.032080879753644466,0.015199928155378196
quadratic_area,quadratic,0.2,9.19761520411514e-18,9.992001989888838e-19,1.8082302223958464e-18,6.51792053540313e-35,0.9999999999999999,2.7755575615628914e-17,1.6146727885739737e-17
quadratic_area,cubic,0.2,6.283055456152569e-17,1.7797382020202426e-18,3.763100810144911e-18,1.4619895047137839e-33,0.9999999999999999,1.6653345369377348e-16,7.647194269047397e-17
quadratic_area,full,0.2,8.629597714773322e-18,9.45325066115276e-19,1.7259195429546643e-18,0.0,0.9999999999999999,0.0,0.0
cubic_high,none,0.2,0.05150184545889149,0.0015621569992520254,0.004012519512575595,0.0015236531994172243,0.9984763468005828,0.2,0.07814240950738427
cubic_high,constant,0.2,0.004971556723081146,0.00117093023553691,0.002982615212157972,0.0008555227385020595,0.9991444772614977,0.14821843178831476,0.05852269095964685
cubic_high,linear,0.2,0.0104370451316532,0.0006242560303818466,0.0015612858592589883,0.0002430432633661091,0.9997569567366338,0.07738015363545292,0.031182639691121894
cubic_high,affine,0.2,0.0005457435277156272,0.0004677732848527834,0.0011588449962326168,0.00013653001618413335,0.9998634699838157,0.057408685451230235,0.02337043631588025
cubic_high,quadratic,0.2,1.507499708389653e-05,7.773944818978559e-05,0.00018331199707072917,3.7746530054022044e-06,0.9999962253469946,0.009139206129162695,0.003885698903108804
cubic_high,cubic,0.2,4.5037301404296065e-17,1.5376655272742364e-18,3.2931273050367034e-18,9.595170277065247e-34,0.9999999999999999,1.3877787807814457e-16,6.195214371453258e-17
cubic_high,full,0.2,8.629597714773322e-18,9.45325066115276e-19,1.7259195429546643e-18,0.0,0.9999999999999999,0.0,0.0
quartic_edge,none,0.2,0.04164720740582552,0.0013921003608506686,0.004012519512575595,0.0012092533739323568,0.9987907466260676,0.2,0.0696150305018739
quartic_edge,constant,0.2,0.0044821241344005875,0.0011129659368432595,0.003180489076569051,0.0007725796007177872,0.9992274203992821,0.15813174377783462,0.05561745762520922
quartic_edge,linear,0.2,0.010601615225012745,0.0006953798272424272,0.00195093276543164,0.0003013990278938423,0.9996986009721059,0.09674614564792862,0.03472688979931339
quartic_edge,affine,0.2,0.0007699350069420629,0.0005558912491085925,0.0015448901726405596,0.00019267104516125895,0.9998073289548386,0.0765659535759197,0.027763690384909945
quartic_edge,quadratic,0.2,6.257471763459068e-05,0.00015842934467217545,0.000419137287661914,1.5662756693838106e-05,0.9999843372433062,0.020753968235245362,0.007915290071725554
quartic_edge,cubic,0.2,9.712034166128442e-07,1.9722590032828675e-05,4.865739809553485e-05,2.4295659717808036e-07,0.9999997570434028,0.0024267783685792575,0.0009858126481037009
quartic_edge,full,0.2,8.629597714773322e-18,9.45325066115276e-19,1.7259195429546643e-18,0.0,0.9999999999999999,0.0,0.0
alternating_linear,none,0.2,0.01363918628571943,0.0023325261960785515,0.004012519512575595,0.003407505061810852,0.9965924949381891,0.2,0.11686704109632456
alternating_linear,constant,0.2,0.013438666469745356,0.002332171602615246,0.0039721167660293835,0.003406470982325629,0.9965935290176743,0.198000297370361,0.1168492226433797
alternating_linear,linear,0.2,0.013488864887144413,0.0023314477069187457,0.004047225284262023,0.0034043982468425814,0.9965956017531573,0.20187459584028217,0.11681378891278826
alternating_linear,affine,0.2,0.013527916801911614,0.0023310854612686406,0.00408374184584272,0.003403361149215841,0.9965966388507841,0.20372153635319507,0.11679605452846942
alternating_linear,quadratic,0.2,0.013505181348025202,0.002329267763590594,0.00424880581933302,0.0033981841055408858,0.996601815894459,0.21207906862825154,0.11670768116610467
alternating_linear,cubic,0.2,0.013474954724727798,0.0023267101627936324,0.00443581143734678,0.003390911817561929,0.996609088182438,0.22156579234093346,0.11658348889572866
alternating_linear,full,0.2,8.629597714773322e-18,9.45325066115276e-19,1.7259195429546643e-18,0.0,0.9999999999999999,0.0,0.0
