tag,N,method,step,n_lines,angle_entropy,max_line_weight
rb_N6,6,rb,0,9,2.001294004098978,0.2693194129526686
rb_N6,6,rb,25,12,2.211340391803105,0.1996378978527811
rb_N6,6,rb,50,12,2.0253769266337738,0.22357531950465123
rb_N6,6,rb,75,10,1.9226667759862412,0.26664726379514353
rb_N6,6,rb,100,10,2.050223829540215,0.21015435833982007
rb_N6,6,rb,125,8,1.8751957228310199,0.2725300725294643
rb_N6,6,rb,150,10,2.029635759037237,0.2576824571530756
rb_N6,6,rb,200,11,2.160101485765054,0.24269233103433793
rb_N6,6,rb,300,9,1.8503958264199913,0.31384323345385406
rb_N6,6,rb,500,9,1.8651005004291625,0.3137148138997972
rb_N6,6,rb,750,9,1.6553203347909928,0.4836119011988253
rb_N6,6,rb,1000,10,1.994948874026724,0.24741911115496376
rb_N6,6,rb,1500,9,1.8018090738815544,0.4112242029398485
rb_N6,6,rb,2000,6,1.8400790370486184,0.2722231574413731
rb_N6,6,rb,3000,5,1.3249149580218833,0.45700542999691646
rb_N6,6,rb,4000,7,1.4512171506248,0.4308003125385116
rb_N6,6,rb,5000,6,1.4116151036048536,0.43661482299743487
rb_N6,6,rb,7500,1,0.17748066096652754,0.9720451038828695
rb_N6,6,rb,10000,1,0.06050067678907056,0.9917227949256047
rb_N6,6,rb,15000,1,0.00468396895441778,0.9995468786208174
rb_N6,6,rb,20000,1,0.00019307217892586718,0.9999857119876242
rb_N6,6,rb,25000,1,9.628004310809867e-06,0.9999994102796523
rb_N6,6,rb,30000,1,1.1234924338540077e-06,0.9999999404550666
rb_N6,6,rb,35000,1,8.030465392184437e-08,0.9999999963310948
rb_N6,6,rb,40000,1,4.740341572915817e-09,0.999999999809297
rb_N7,7,rb,0,16,2.585552666946247,0.15940852248040896
rb_N7,7,rb,25,18,2.6992326188573164,0.16054009650067097
rb_N7,7,rb,50,13,2.3782928882119037,0.18197689090259367
rb_N7,7,rb,75,11,2.354506564155809,0.1709588231412113
rb_N7,7,rb,100,10,2.1085359438423223,0.2567113359206075
rb_N7,7,rb,125,10,2.105526202188948,0.21500233415048928
rb_N7,7,rb,150,11,2.276800410007288,0.2026995169563482
rb_N7,7,rb,200,13,2.402440001435998,0.21128046029772457
rb_N7,7,rb,300,10,2.0245876311463995,0.2829273336709853
rb_N7,7,rb,500,12,2.2248777139733606,0.2516031970004316
rb_N7,7,rb,750,10,1.9790179914747699,0.34015839542824866
rb_N7,7,rb,1000,12,2.2651549045822605,0.1839565919923812
rb_N7,7,rb,1500,13,2.3910107777166956,0.20089420949698505
rb_N7,7,rb,2000,13,2.167585285385919,0.29850735803930906
rb_N7,7,rb,3000,13,2.3460774587996234,0.18450146715347737
rb_N7,7,rb,4000,14,2.421653357498323,0.16945518365848528
rb_N7,7,rb,5000,10,1.9745384783963655,0.30412747160382614
rb_N7,7,rb,7500,2,0.35819635015850826,0.9323458661744995
rb_N7,7,rb,10000,1,0.09792122343331922,0.986772573157458
rb_N7,7,rb,15000,1,0.010128393408325036,0.9989228135731233
rb_N7,7,rb,20000,1,0.000977001311108955,0.9999212754679674
rb_N7,7,rb,25000,1,5.813811791969675e-05,0.9999962042485239
rb_N7,7,rb,30000,1,4.881033174924016e-06,0.9999997291927911
rb_N7,7,rb,35000,1,4.7145646692266977e-07,0.9999999767188945
rb_N7,7,rb,40000,1,2.145458732128187e-08,0.9999999990935576
rb_N8,8,rb,0,17,2.539542428713756,0.23728909864692574
rb_N8,8,rb,25,16,2.373571184278987,0.2332976390331384
rb_N8,8,rb,50,15,2.3814242930134335,0.25172163259184294
rb_N8,8,rb,75,15,2.4056310149650595,0.23382128719653922
rb_N8,8,rb,100,17,2.525357165464048,0.20558956463176115
rb_N8,8,rb,125,16,2.623256713574186,0.1295782794539804
rb_N8,8,rb,150,14,2.542432552704275,0.14950254053415946
rb_N8,8,rb,200,13,2.361515762506645,0.1709342637072506
rb_N8,8,rb,300,15,2.471427450234726,0.14872180182134687
rb_N8,8,rb,500,14,2.112126918156605,0.24294527757133802
rb_N8,8,rb,750,14,2.46825140496098,0.17750768059961272
rb_N8,8,rb,1000,16,2.5739745803744,0.12281533978948053
rb_N8,8,rb,1500,11,2.250172525357496,0.17227042624203787
rb_N8,8,rb,2000,12,2.235225277937834,0.21371023728600447
rb_N8,8,rb,3000,14,2.3433375006430075,0.27898762324376886
rb_N8,8,rb,4000,12,1.862264690970746,0.44361324806065916
rb_N8,8,rb,5000,7,1.3637711630071083,0.4546022426254312
rb_N8,8,rb,7500,2,0.2831856253796136,0.9549010981961874
rb_N8,8,rb,10000,1,0.07799826516993749,0.99025626239862
rb_N8,8,rb,15000,1,0.007171858515189157,0.9993256033563792
rb_N8,8,rb,20000,1,0.000468886595445535,0.9999652694896267
rb_N8,8,rb,25000,1,3.1728990678118253e-05,0.9999980774626027
rb_N8,8,rb,30000,1,2.175790096840334e-06,0.9999998875519382
rb_N8,8,rb,35000,1,1.772253349658629e-07,0.9999999919607466
rb_N8,8,rb,40000,1,1.0777307665291963e-08,0.99999999956698
rb_N9,9,rb,0,17,2.6076822326491427,0.18460024467709196
rb_N9,9,rb,25,20,2.8256992871378723,0.11106827572481291
rb_N9,9,rb,50,16,2.5860748267694973,0.15566398175586563
rb_N9,9,rb,75,17,2.656093524749893,0.15279517974407167
rb_N9,9,rb,100,19,2.6650525174568105,0.14755124056675872
rb_N9,9,rb,125,18,2.7379364203596444,0.14451781784502896
rb_N9,9,rb,150,14,2.51750209619849,0.17067333537032212
rb_N9,9,rb,200,17,2.73647390054122,0.12909025427735507
rb_N9,9,rb,300,15,2.681009023074182,0.1064220204696682
rb_N9,9,rb,500,17,2.6339149974362597,0.14931972109291533
rb_N9,9,rb,750,22,2.878162703998678,0.14882284372287585
rb_N9,9,rb,1000,16,2.4869257232655904,0.23633514119514268
rb_N9,9,rb,1500,14,2.539721403912195,0.14680242666014873
rb_N9,9,rb,2000,18,2.685130080655678,0.1406838376128902
rb_N9,9,rb,3000,12,2.23225816458285,0.22241840467183566
rb_N9,9,rb,4000,5,0.541948106693025,0.8871006765822766
rb_N9,9,rb,5000,5,0.7587722056409705,0.8323553173169131
rb_N9,9,rb,7500,2,0.26041207912223574,0.9586624547100652
rb_N9,9,rb,10000,1,0.09578516347522133,0.9881510607874321
rb_N9,9,rb,15000,1,0.008249496859575356,0.9991909120815172
rb_N9,9,rb,20000,1,0.00068381145911195,0.9999459346562972
rb_N9,9,rb,25000,1,5.406489878061869e-05,0.9999964970673929
rb_N9,9,rb,30000,1,4.478594421525892e-06,0.9999997524740557
rb_N9,9,rb,35000,1,3.677960663733095e-07,0.999999982476433
rb_N9,9,rb,40000,1,2.85815464831699e-08,0.9999999987865823
